name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;pymata-runtime;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;ERR;0.0; 0.000131548; 3.8617e-05; 2.126e-06; false;0.0; 7.1775e-05; 0.000105649; 9.1934e-05; 1.4068e-05; false;0.0; 6.8292e-05; 1.0706e-05; 0.000464967; 0.000331029; false;TO; 7.061e-05;ERR;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.94; 0.0062; 0.0004; 0.0001; 0.0000;0.81; 0.05157703; 0.012136093; 0.001498574; false;0.74; 0.00443155; 0.001821829; 1.875E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;ERR;0.0; 0.000769126; 0.000217287; 2.754e-06; false;0.0; 0.000777214; 0.00111052; 0.00198329; 0.000448542; false;0.01; 0.000762697; 6.265e-05; 0.00077968; 0.00056468; false;TO; 0.000781719;ERR;0.69; 0.0049; 0.0004; 0.0001; 0.0000;0.68; 0.0049; 0.0007; 0.0001; 0.0000;0.91; 0.059085509; 0.0155099; 0.001542587; false;0.74; 0.008109494; 0.002656607; 1.4761E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;ERR;0.0; 0.000102269; 2.7409e-05; 2.5e-06; false;0.0; 0.000102664; 0.000150498; 0.000223598; 2.4041e-05; false;0.0; 9.5764e-05; 1.5843e-05; 0.000657064; 0.000550935; false;TO; 9.8453e-05;ERR;0.97; 0.0064; 0.0001; 0.0001; 0.0000;0.96; 0.0067; 0.0005; 0.0001; 0.0000;0.86; 0.051542146; 0.012969528; 0.001622499; false;0.77; 0.004559554; 0.00206984; 1.7635E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;ERR;0.0; 7.5306e-05; 1.9823e-05; 2.15e-06; false;0.0; 0.000111582; 0.00014364; 9.5164e-05; 1.646e-05; false;0.0; 0.00010393; 1.1937e-05; 0.000625215; 0.000546762; false;TO; 0.000115358;ERR;0.97; 0.0065; 0.0001; 0.0000; 0.0000;0.96; 0.0062; 0.0003; 0.0001; 0.0000;0.83; 0.050012872; 0.016536492; 0.001584581; false;0.73; 0.004431557; 0.002059556; 1.857E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;ERR;0.0; 0.000103533; 2.666e-05; 2.473e-06; false;0.0; 0.000111722; 0.000146622; 0.000128853; 2.2789e-05; false;0.01; 9.3523e-05; 1.2239e-05; 0.000651818; 0.000518792; false;TO; 9.5881e-05;ERR;0.69; 0.0045; 0.0001; 0.0000; 0.0000;0.69; 0.0045; 0.0003; 0.0001; 0.0000;0.67; 0.044130754; 0.013691777; 0.001852552; false;0.77; 0.004500331; 0.002089419; 1.7896E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;ERR;0.02; 0.0103707; 0.00839726; 3.215e-06; false;0.06; 0.0104703; 0.0167502; 0.030399; 0.00430051; false;0.02; 0.0104373; 0.000858316; 0.00256573; 0.00118818; false;TO; 0.0105618;ERR;0.97; 0.0126; 0.0101; 0.0006; 0.0004;0.97; 0.0130; 0.0113; 0.0023; 0.0000;1.11; 0.104992261; 0.030146069; 0.001601678; false;0.91; 0.023729193; 0.009455544; 1.8429E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;ERR;0.0; 0.000992759; 0.000443509; 3.062e-06; false;0.0; 0.000990715; 0.00147156; 0.00196186; 0.000613152; false;0.01; 0.000984133; 7.9691e-05; 0.000878644; 0.000629584; false;TO; 0.00100594;ERR;0.95; 0.0070; 0.0008; 0.0002; 0.0001;0.96; 0.0070; 0.0019; 0.0005; 0.0000;0.88; 0.067660531; 0.018317301; 0.001677779; false;0.85; 0.019041405; 0.003479636; 1.6081E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;ERR;0.0; 7.1155e-05; 1.9868e-05; 2.107e-06; false;0.0; 7.1299e-05; 0.000109193; 9.3081e-05; 1.6507e-05; false;0.0; 6.9975e-05; 9.795e-06; 0.000423928; 0.00037139; false;TO; 7.4275e-05;ERR;0.93; 0.0062; 0.0001; 0.0000; 0.0000;0.95; 0.0063; 0.0003; 0.0001; 0.0000;0.82; 0.050060904; 0.011869478; 0.001434561; false;0.73; 0.004409573; 0.0020289; 1.7857E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;ERR;0.0; 0.00121474; 0.000348421; 2.699e-06; false;0.0; 0.00122106; 0.00183186; 0.00208931; 0.000518614; false;0.0; 0.00123475; 9.9675e-05; 0.000848794; 0.000584515; false;TO; 0.00121953;ERR;0.95; 0.0070; 0.0008; 0.0002; 0.0001;0.94; 0.0073; 0.0019; 0.0003; 0.0000;0.9; 0.074688445; 0.022354167; 0.001473205; false;0.79; 0.011063477; 0.00332905; 3.3096E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;ERR;0.0; 0.000244413; 0.000153804; 2.484e-06; false;0.0; 0.000238305; 0.00281333; 0.00083676; 0.000382473; false;0.01; 0.000255582; 4.1432e-05; 0.00079059; 0.000593424; false;TO; 0.000269791;ERR;1.0; 0.0065; 0.0003; 0.0001; 0.0000;0.97; 0.0065; 0.0008; 0.0002; 0.0000;0.86; 0.057083454; 0.020146985; 0.002058098; false;0.77; 0.005781442; 0.00290101; 1.6597E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;ERR;0.0; 0.000100807; 2.7172e-05; 2.55e-06; false;0.0; 0.000119592; 0.000163888; 0.000132347; 2.3714e-05; false;0.0; 9.2481e-05; 1.1831e-05; 0.000637082; 0.000540598; false;TO; 9.8276e-05;ERR;0.85; 0.0045; 0.0001; 0.0000; 0.0000;0.7; 0.0045; 0.0003; 0.0001; 0.0000;0.81; 0.049731669; 0.011615863; 0.001409026; false;0.75; 0.004414182; 0.002028699; 1.8556E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;ERR;0.01; 0.00603718; 0.0037639; 3.154e-06; false;0.04; 0.00599681; 0.0097902; 0.0187919; 0.00273602; false;0.02; 0.00594514; 0.000487515; 0.00171412; 0.00091766; false;TO; 0.00599992;ERR;0.93; 0.0104; 0.0063; 0.0003; 0.0003;0.94; 0.0104; 0.0072; 0.0015; 0.0000;1.04; 0.101788544; 0.032094952; 0.001521917; false;0.88; 0.026216613; 0.006037195; 2.1707E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;ERR;0.0; 0.000102113; 2.7245e-05; 2.465e-06; false;0.0; 0.000110574; 0.000163142; 0.000142191; 2.5359e-05; false;0.01; 0.000102943; 1.3053e-05; 0.000770348; 0.000551386; false;TO; 0.000112241;ERR;0.7; 0.0046; 0.0001; 0.0000; 0.0000;0.95; 0.0062; 0.0003; 0.0001; 0.0000;0.85; 0.05144991; 0.011760704; 0.001538617; false;0.73; 0.004443212; 0.002231283; 1.9333E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;ERR;0.0; 0.00011183; 2.713e-05; 2.677e-06; false;0.0; 9.6346e-05; 0.000159884; 0.000128142; 2.3052e-05; false;0.0; 9.5005e-05; 1.1957e-05; 0.000612941; 0.000536701; false;TO; 0.000117177;ERR;0.7; 0.0045; 0.0001; 0.0000; 0.0000;0.68; 0.0045; 0.0003; 0.0001; 0.0000;0.86; 0.052582979; 0.016917493; 0.001564708; false;0.77; 0.004541355; 0.002102094; 1.9809E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;ERR;0.01; 0.00510499; 0.00426001; 3.337e-06; false;0.04; 0.00494412; 0.00791715; 0.0216695; 0.00309145; false;0.01; 0.0049506; 0.000403717; 0.00182657; 0.000994056; false;TO; 0.00496953;ERR;0.93; 0.0095; 0.0065; 0.0004; 0.0003;0.95; 0.0097; 0.0068; 0.0017; 0.0001;1.02; 0.097626562; 0.031680137; 0.001724176; false;0.86; 0.019545609; 0.006314459; 1.8821E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;ERR;0.0; 0.000379147; 0.000249334; 3.217e-06; false;0.0; 0.000375698; 0.000646167; 0.0014179; 0.000437555; false;0.0; 0.000370805; 4.9136e-05; 0.00088521; 0.000629449; false;TO; 0.000375226;ERR;0.94; 0.0065; 0.0005; 0.0002; 0.0001;0.96; 0.0065; 0.0015; 0.0005; 0.0000;0.85; 0.064788093; 0.023860641; 0.001486667; false;0.76; 0.007312826; 0.004039633; 2.3374E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;ERR;0.0; 0.00037151; 0.000213102; 2.84e-06; false;0.0; 0.000373248; 0.000621265; 0.00116312; 0.000384396; false;0.01; 0.000385326; 3.7404e-05; 0.00080367; 0.000555826; false;TO; 0.000386268;ERR;0.96; 0.0064; 0.0004; 0.0001; 0.0000;0.95; 0.0064; 0.0011; 0.0003; 0.0000;0.86; 0.058380417; 0.020331196; 0.00153558; false;0.74; 0.00636409; 0.003137689; 1.4553E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;ERR;0.0; 0.000449448; 0.000964758; 2.941e-06; false;0.0; 0.0004564; 0.000887896; 0.00401507; 0.00143481; false;0.01; 0.000428777; 6.2631e-05; 0.00118447; 0.00074668; false;TO; 0.000446734;ERR;0.96; 0.0068; 0.0011; 0.0004; 0.0001;0.96; 0.0067; 0.0024; 0.0011; 0.0000;0.91; 0.073398039; 0.03039887; 0.001596933; false;0.79; 0.008017803; 0.005694503; 2.5102E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;ERR;0.0; 0.000287785; 0.000550952; 2.398e-06; false;0.0; 0.000287752; 0.000838635; 0.00353001; 0.00123647; false;0.0; 0.00029002; 3.9777e-05; 0.000750194; 0.000497933; false;TO; 0.000478849;ERR;0.95; 0.0067; 0.0010; 0.0003; 0.0001;0.95; 0.0065; 0.0024; 0.0009; 0.0000;0.88; 0.067461895; 0.023879548; 0.001530066; false;0.77; 0.007749462; 0.005113395; 1.8786E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;ERR;0.0; 0.000337111; 2.6257e-05; 2.68e-06; false;0.0; 0.000119357; 0.000160641; 0.000130336; 2.2938e-05; false;0.01; 9.864e-05; 1.149e-05; 0.000669606; 0.000500477; false;TO; 0.000118493;ERR;0.8; 0.0062; 0.0001; 0.0001; 0.0000;0.96; 0.0062; 0.0004; 0.0001; 0.0000;0.85; 0.047539177; 0.020037777; 0.001500302; false;0.75; 0.00445935; 0.00203957; 1.8694E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;ERR;0.01; 0.00769862; 0.00452941; 3.161e-06; false;0.04; 0.00773535; 0.0117145; 0.0215274; 0.00309006; false;0.02; 0.00774756; 0.000655473; 0.00191411; 0.000976178; false;TO; 0.00777361;ERR;0.97; 0.0117; 0.0076; 0.0004; 0.0003;0.95; 0.0111; 0.0086; 0.0017; 0.0000;1.11; 0.103512673; 0.030892636; 0.001607268; false;0.9; 0.020890244; 0.010280383; 2.0059E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;ERR;0.02; 0.0104524; 0.010147; 4.285e-06; false;0.1; 0.0102925; 0.0161429; 0.0616429; 0.0123208; false;0.02; 0.0107331; 0.000893822; 0.00392796; 0.00180088; false;TO; 0.0106568;ERR;0.97; 0.0131; 0.0168; 0.0024; 0.0018;0.99; 0.0131; 0.0154; 0.0046; 0.0000;1.16; 0.122311273; 0.041218042; 0.005463955; false;0.97; 0.031321643; 0.012594601; 2.4928E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;ERR;0.0; 0.000101687; 2.6817e-05; 2.739e-06; false;0.0; 0.0001111; 0.000158057; 0.000130273; 2.2839e-05; false;0.01; 9.6799e-05; 1.1906e-05; 0.000653609; 0.000511821; false;TO; 9.9042e-05;ERR;0.96; 0.0063; 0.0001; 0.0000; 0.0000;0.96; 0.0063; 0.0003; 0.0001; 0.0000;0.83; 0.050809262; 0.017079732; 0.001514234; false;0.75; 0.004435347; 0.002002263; 1.7236E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;ERR;0.01; 0.00774617; 0.00469645; 3.249e-06; false;0.04; 0.00768674; 0.0117372; 0.0217034; 0.00310524; false;0.02; 0.00770314; 0.000587473; 0.001933; 0.000980554; false;TO; 0.0077183;ERR;0.96; 0.0116; 0.0074; 0.0004; 0.0003;0.93; 0.0112; 0.0085; 0.0017; 0.0001;1.14; 0.112318062; 0.033561937; 0.001628068; false;0.92; 0.02197356; 0.009831011; 2.0619E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;ERR;0.0; 0.000116971; 3.6562e-05; 2.36e-06; false;0.0; 0.000124176; 0.000152644; 0.000129206; 2.3037e-05; false;0.0; 9.3046e-05; 1.5869e-05; 0.000633422; 0.000513257; false;TO; 9.5671e-05;ERR;0.96; 0.0063; 0.0001; 0.0000; 0.0000;0.96; 0.0063; 0.0004; 0.0001; 0.0000;0.83; 0.052490477; 0.017171179; 0.001599378; false;0.76; 0.004564978; 0.001945771; 1.9112E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;ERR;0.01; 0.00789192; 0.00448252; 4.319e-06; false;0.04; 0.00753148; 0.0113983; 0.0197145; 0.00204829; false;0.02; 0.00764215; 0.000583832; 0.00191187; 0.000987903; false;TO; 0.00493112;ERR;0.98; 0.0113; 0.0076; 0.0004; 0.0003;0.99; 0.0117; 0.0086; 0.0018; 0.0000;1.09; 0.106719117; 0.032639733; 0.001575427; false;0.92; 0.027297716; 0.005906704; 1.9775E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;ERR;0.01; 0.00536804; 0.00649703; 3.314e-06; false;0.03; 0.00537743; 0.00867782; 0.0125941; 0.0041654; false;0.02; 0.00529667; 0.000447441; 0.00215913; 0.00115561; false;TO; 0.00540761;ERR;0.96; 0.0098; 0.0046; 0.0011; 0.0004;0.97; 0.0096; 0.0076; 0.0021; 0.0000;1.06; 0.102251507; 0.030505908; 0.001589356; false;0.85; 0.027752964; 0.00362121; 1.7028E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;ERR;0.02; 0.00806994; 0.0155331; 3.297e-06; false;0.05; 0.00791418; 0.0122775; 0.0257265; 0.0087669; false;0.02; 0.00771014; 0.000636654; 0.0036858; 0.00184533; false;TO; 0.0078885;ERR;0.96; 0.0116; 0.0094; 0.0024; 0.0009;0.97; 0.0117; 0.0141; 0.0049; 0.0000;1.22; 0.132151944; 0.054611011; 0.001713453; false;0.91; 0.021790768; 0.007278353; 2.0959E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;ERR;0.0; 0.000359327; 7.0785e-05; 2.805e-06; false;0.0; 0.000367139; 0.000597497; 0.000536453; 0.000112187; false;0.01; 0.000372063; 3.1787e-05; 0.000698013; 0.000545102; false;TO; 0.000352369;ERR;0.93; 0.0065; 0.0003; 0.0001; 0.0000;0.96; 0.0065; 0.0008; 0.0002; 0.0000;0.84; 0.05511907; 0.012851699; 0.001487262; false;0.76; 0.006145416; 0.002383596; 1.4948E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;ERR;0.0; 0.00116382; 0.000284556; 2.559e-06; false;0.0; 0.00116616; 0.00174075; 0.001608; 0.000443929; false;0.01; 0.00116158; 9.543e-05; 0.000832808; 0.000604696; false;TO; 0.00115838;ERR;0.69; 0.0053; 0.0005; 0.0001; 0.0000;0.7; 0.0051; 0.0011; 0.0002; 0.0000;0.73; 0.077261223; 0.024712483; 0.001559402; false;0.61; 0.010385127; 0.003071854; 1.7406E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;ERR;0.0; 0.000128595; 2.5923e-05; 2.12e-06; false;0.0; 6.8359e-05; 0.000105846; 9.1598e-05; 1.3836e-05; false;0.0; 7.544e-05; 8.416e-06; 0.000441729; 0.000328653; false;TO; 9.3605e-05;ERR;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.93; 0.0062; 0.0004; 0.0001; 0.0000;0.86; 0.050499315; 0.018956815; 0.001451141; false;0.73; 0.004375466; 0.002080255; 1.8787E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;ERR;0.0; 0.000783136; 0.00244695; 3.048e-06; false;0.01; 0.000776328; 0.00145463; 0.00832013; 0.00307707; false;0.01; 0.000756543; 9.3842e-05; 0.00167844; 0.000998986; false;TO; 0.000801951;ERR;0.93; 0.0068; 0.0022; 0.0008; 0.0003;0.97; 0.0070; 0.0042; 0.0019; 0.0000;0.97; 0.085613411; 0.028784126; 0.00161055; false;0.77; 0.013957847; 0.005901674; 1.524E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;ERR;0.0; 0.000102014; 2.7141e-05; 2.707e-06; false;0.0; 9.6757e-05; 0.000149562; 0.000128746; 2.314e-05; false;0.0; 9.4109e-05; 1.5754e-05; 0.000625862; 0.00058898; false;TO; 9.4204e-05;ERR;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.94; 0.0062; 0.0003; 0.0001; 0.0000;0.82; 0.047903539; 0.01154322; 0.001465219; false;0.74; 0.004425949; 0.001902511; 1.9627E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;ERR;0.04; 0.0255089; 0.0115757; 3.517e-06; false;0.16; 0.024992; 0.0423249; 0.0843087; 0.00782323; false;0.04; 0.0248813; 0.00209824; 0.00415952; 0.00164626; false;TO; 0.0250371;ERR;0.99; 0.0236; 0.0170; 0.0008; 0.0006;1.01; 0.0215; 0.0243; 0.0043; 0.0000;1.36; 0.13746843; 0.075847126; 0.002079433; false;1.05; 0.045344903; 0.013276168; 2.2609E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;ERR;0.0; 0.000101987; 2.6863e-05; 2.583e-06; false;0.0; 9.9083e-05; 0.0001477; 0.000141691; 3.4677e-05; false;0.0; 9.8001e-05; 1.2751e-05; 0.000633527; 0.00053306; false;TO; 9.8333e-05;ERR;0.96; 0.0063; 0.0001; 0.0001; 0.0000;0.97; 0.0065; 0.0004; 0.0001; 0.0000;0.86; 0.051516368; 0.016781959; 0.001568154; false;0.77; 0.004385818; 0.002048017; 1.777E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;ERR;0.02; 0.0156961; 0.0063284; 3.666e-06; false;0.06; 0.0156392; 0.0238919; 0.018576; 0.00523604; false;0.03; 0.0157491; 0.00121121; 0.0028888; 0.00133217; false;TO; 0.0156884;ERR;1.0; 0.0155; 0.0129; 0.0013; 0.0009;0.98; 0.0157; 0.0156; 0.0030; 0.0000;1.29; 0.135001548; 0.039420877; 0.001941697; false;1.0; 0.024969699; 0.007545495; 2.1576E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;ERR;0.0; 0.000685097; 0.00017681; 3.006e-06; false;0.0; 0.000712481; 0.00101103; 0.00116791; 0.000291508; false;0.01; 0.000671023; 6.9698e-05; 0.000760705; 0.000587463; false;TO; 0.000695003;ERR;0.98; 0.0068; 0.0004; 0.0001; 0.0000;0.99; 0.0068; 0.0010; 0.0001; 0.0000;0.87; 0.059739356; 0.014622463; 0.001692629; false;0.76; 0.008034089; 0.002896084; 1.571E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;ERR;0.04; 0.0218784; 0.0150136; 3.376e-06; false;0.1; 0.0215287; 0.0349932; 0.034526; 0.00754357; false;0.04; 0.0220567; 0.00178882; 0.00415432; 0.00163621; false;TO; 0.0222969;ERR;0.71; 0.0132; 0.0063; 0.0012; 0.0004;0.98; 0.0195; 0.0211; 0.0040; 0.0000;1.33; 0.138424338; 0.04455832; 0.00188554; false;1.0; 0.029148383; 0.010526406; 2.905E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;ERR;0.0; 0.000101029; 2.7422e-05; 2.482e-06; false;0.0; 9.446e-05; 0.000162744; 0.000128173; 2.2937e-05; false;0.01; 9.4133e-05; 1.1971e-05; 0.000657055; 0.000515377; false;TO; 0.000111979;ERR;0.93; 0.0062; 0.0001; 0.0000; 0.0000;0.94; 0.0062; 0.0003; 0.0001; 0.0000;0.84; 0.051212131; 0.011709784; 0.001562777; false;0.73; 0.004501353; 0.002099556; 1.9317E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;ERR;0.0; 0.00407988; 0.00161697; 3.008e-06; false;0.01; 0.00410655; 0.00668678; 0.00503003; 0.000452279; false;0.01; 0.00403592; 0.000352949; 0.00110763; 0.000625213; false;TO; 0.00409676;ERR;0.91; 0.0091; 0.0022; 0.0001; 0.0001;0.96; 0.0089; 0.0038; 0.0003; 0.0000;0.99; 0.07802083; 0.017945361; 0.001616727; false;0.88; 0.019059583; 0.00251519; 1.6231E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;ERR;0.0; 0.00012194; 2.7201e-05; 2.593e-06; false;0.0; 0.000110075; 0.00014998; 0.000137555; 2.3702e-05; false;0.0; 9.4681e-05; 1.1397e-05; 0.000711479; 0.000526925; false;TO; 9.821e-05;ERR;0.93; 0.0062; 0.0001; 0.0000; 0.0000;0.94; 0.0062; 0.0003; 0.0001; 0.0000;0.85; 0.050395254; 0.0142153; 0.002185015; false;0.75; 0.004435598; 0.002028002; 1.8213E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;ERR;0.0; 0.00404557; 0.00146705; 3.185e-06; false;0.02; 0.00404073; 0.00589302; 0.0113202; 0.00162531; false;0.01; 0.00402473; 0.000302745; 0.00132426; 0.000751379; false;TO; 0.00402834;ERR;0.7; 0.0061; 0.0020; 0.0001; 0.0001;0.96; 0.0090; 0.0049; 0.0010; 0.0000;1.0; 0.08613741; 0.024544131; 0.001657469; false;0.85; 0.020481129; 0.005685158; 1.7221E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;ERR;0.0; 0.00250009; 0.000771765; 2.883e-06; false;0.01; 0.00257591; 0.0036946; 0.00402158; 0.00113265; false;0.01; 0.00250774; 0.000208502; 0.00118094; 0.000684732; false;TO; 0.00249766;ERR;0.95; 0.0080; 0.0020; 0.0003; 0.0001;0.96; 0.0080; 0.0035; 0.0008; 0.0000;0.92; 0.085912666; 0.023123867; 0.001495727; false;0.83; 0.01494651; 0.004457372; 1.613E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;ERR;0.0; 0.00238198; 0.00376858; 3.64e-06; false;0.01; 0.00215059; 0.00345503; 0.0102437; 0.00343016; false;0.0; 0.00168497; 0.000128075; 0.00104025; 0.000606855; false;TO; 0.00215377;ERR;0.69; 0.0054; 0.0014; 0.0004; 0.0003;0.7; 0.0056; 0.0026; 0.0008; 0.0000;0.87; 0.11722376; 0.037861782; 0.001609226; false;0.85; 0.01470462; 0.010672553; 1.8012E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;ERR;0.0; 0.0009429; 0.00508884; 3.321e-06; false;0.02; 0.000939093; 0.00183123; 0.0131231; 0.00475709; false;0.01; 0.000919427; 0.000111361; 0.00226052; 0.00129612; false;TO; 0.000957171;ERR;0.98; 0.0070; 0.0031; 0.0011; 0.0004;0.96; 0.0069; 0.0055; 0.0026; 0.0000;0.97; 0.088924196; 0.038781417; 0.001613734; false;0.77; 0.010001314; 0.006141156; 1.71E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;ERR;0.0; 0.00065489; 0.00172583; 3.104e-06; false;0.01; 0.000672505; 0.00123014; 0.00620997; 0.00224759; false;0.0; 0.000649796; 8.2993e-05; 0.00141234; 0.000877273; false;TO; 0.000660732;ERR;0.95; 0.0067; 0.0017; 0.0006; 0.0002;0.97; 0.0067; 0.0034; 0.0014; 0.0000;0.93; 0.077982401; 0.032254522; 0.001605995; false;0.77; 0.008657054; 0.005837959; 1.7171E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;ERR;0.0; 0.000850338; 0.000221703; 2.696e-06; false;0.0; 0.000834385; 0.00128593; 0.00137483; 0.000356547; false;0.01; 0.000955747; 7.6318e-05; 0.000796016; 0.000579062; false;TO; 0.000833587;ERR;0.69; 0.0049; 0.0004; 0.0001; 0.0000;0.68; 0.0048; 0.0009; 0.0001; 0.0000;0.71; 0.057823153; 0.017822212; 0.00170374; false;0.78; 0.008656049; 0.003302128; 1.7285E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;ERR;0.0; 0.000620185; 0.00201644; 3.019e-06; false;0.01; 0.000620355; 0.0011435; 0.00687501; 0.00252024; false;0.01; 0.000615668; 7.5518e-05; 0.00149965; 0.000956058; false;TO; 0.000630509;ERR;0.71; 0.0048; 0.0010; 0.0003; 0.0001;0.71; 0.0048; 0.0020; 0.0008; 0.0000;0.79; 0.079048111; 0.036981345; 0.001769344; false;0.64; 0.008470788; 0.004995238; 2.0187E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;ERR;0.04; 0.0237877; 0.0103829; 2.683e-06; false;0.13; 0.0233972; 0.0412443; 0.0568471; 0.00615069; false;0.04; 0.0234461; 0.00191273; 0.00311994; 0.00118789; false;TO; 0.0387377;ERR;0.99; 0.0302; 0.0218; 0.0009; 0.0008;1.02; 0.0293; 0.0348; 0.0052; 0.0000;1.48; 0.158411576; 0.068989544; 0.001852467; false;1.19; 0.04565892; 0.035715285; 3.2694E-5; false
