name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;19.45; 0.200383; 0.0481271; 19.3150; 0.6780;TO;MISSING;1.0; 0.394825; 0.123021; 0.504359; true;21.34; 0.407168; 0.130703;0.1363191; 20.8543; true;18.54; 0.269089; 0.0806869;0.0049169999999999995; 18.8368; true;TO; 0.398544; 0.118265;1.71; 0.1913; 0.0000; 0.4865;TO;MISSING;MISSING;MISSING;13.84; 0.1860; 12.6338; 0.1056;8.24;3.9233978919999997; 0.193460726; true;14.77;0.114070545; 9.846013499; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;17.06; 0.141098; 0.0395313; 16.8088; 0.6790;TO;MISSING;1.03; 0.403765; 0.120306; 0.515003; true;15.43; 0.427721; 0.116255;0.1315073; 14.8747; true;18.87; 0.393593; 0.114423;0.00743334; 19.0761; true;TO; 0.416917; 0.130795;1.75; 0.1929; 0.0000; 0.4909;TO;MISSING;MISSING;MISSING;9.8; 0.1139; 8.8143; 0.0689;9.16;4.796757187; 0.202346688; true;15.02;0.101077829; 9.556664154; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;2.91; 0.813299; 0.221409; 0.2675; 1.6623;12.81; NOT EMPTY;4.34; 2.20781; 0.715878; 1.4009; true;25.02; 2.564; 0.732478;0.9945930000000001; 20.9072; true;2.83; 2.01254; 0.474786;0.0381463; 0.321682; true;TO; 2.41707; 0.761393;3.48; 1.1473; 0.0000; 1.3807;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.74;1.252608504; 0.093125334; true;4.88;0.727291634; 0.441144473; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;3.71; 0.807561; 0.224448; 0.2622; 2.4397;15.56; NOT EMPTY;5.12; 2.73509; 0.760981; 1.62375; true;20.58; 1.7238; 0.496397;0.645889; 17.9645; true;3.99; 2.71208; 0.761398;0.0697931; 0.477769; true;TO; 2.54537; 0.751274;3.75; 1.1987; 0.0000; 1.5375;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.78;1.181673632; 0.088524047; true;5.46;0.8492092450000001; 0.485435416; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;3.98; 0.82455; 0.231937; 0.2846; 2.6687;12.6; NOT EMPTY;5.3; 2.78064; 0.801507; 1.7077; true;25.77; 2.49928; 0.520615;0.6796500000000001; 22.3298; true;3.66; 2.73227; 0.538499;0.0404003; 0.371834; true;TO; 2.60904; 0.504444;3.07; 0.7052; 0.0000; 1.5605;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.92;1.032919632; 0.127445731; true;5.35;0.744231222; 0.438723841; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;3.21; 0.854616; 0.240327; 0.3143; 1.8270;18.29; NOT EMPTY;5.3; 2.77121; 0.792165; 1.75071; true;22.88; 2.71533; 0.764101;1.017061; 18.5587; true;4.29; 2.83454; 0.836962;0.06743489999999999; 0.558251; true;TO; 2.68809; 0.757225;3.98; 1.2589; 0.0000; 1.6282;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.73;1.0759007170000001; 0.066654592; true;5.62;0.8589408000000001; 0.428482288; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;3.89; 0.839088; 0.239882; 0.3028; 2.5115;20.35; NOT EMPTY;5.07; 2.69841; 0.757461; 1.60342; true;24.29; 2.72796; 0.77076;0.660074; 20.3559; true;4.06; 2.79227; 0.803969;0.0617811; 0.411487; true;TO; 2.65404; 0.711487;2.89; 0.6757; 0.0000; 1.3993;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.95;1.126378289; 0.101763205; true;5.16;0.788800814; 0.434293347; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.79; 0.385914; 0.105329; 0.0559; 0.2459;4.85; NOT EMPTY;1.85; 1.28901; 0.369004; 0.199018; true;5.9; 1.27368; 0.371777;0.459901; 3.80188; true;1.85; 1.31245; 0.372222;0.0276957; 0.138048; true;TO; 1.27779; 0.367406;1.86; 0.5759; 0.0000; 0.1872;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.56;0.636517248; 0.060161246; true;3.99;0.497465011; 0.216829875; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.72; 0.364636; 0.111377; 0.0668; 0.2601;2.86; NOT EMPTY;1.14; 0.781125; 0.236645; 0.122712; true;4.64; 0.78335; 0.235873;0.281798; 3.39999; true;1.73; 1.21481; 0.355798;0.0273089; 0.139368; true;TO; 1.18738; 0.369971;1.91; 0.5779; 0.0000; 0.1949;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.0;0.81403473; 0.069861052; true;4.08;0.46730334700000004; 0.27074453; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;1.02; 0.441225; 0.136227; 0.1117; 0.4654;5.76; NOT EMPTY;2.02; 1.36477; 0.407816; 0.242353; true;6.67; 1.3657; 0.406395;0.492249; 4.41623; true;1.98; 1.37625; 0.392501;0.0321032; 0.170167; true;TO; 1.39847; 0.400452;2.07; 0.6232; 0.0000; 0.2210;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;3.87;0.808156042; 0.092398007; true;3.48;0.348905554; 0.280078613; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.95; 0.430393; 0.135884; 0.1130; 0.3081;5.71; NOT EMPTY;1.99; 1.36503; 0.394465; 0.228593; true;6.09; 1.37723; 0.391152;0.487225; 3.85591; true;1.91; 1.33942; 0.380867;0.030058599999999998; 0.159159; true;TO; 1.38139; 0.405585;1.45; 0.3660; 0.0000; 0.1946;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.22;0.8227913899999999; 0.065818204; true;3.83;0.398692322; 0.36628197; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.73; 0.313591; 0.0968226; 0.1194; 0.2107;3.39; NOT EMPTY;1.43; 0.952109; 0.306123; 0.177907; true;5.32; 0.968685; 0.319617;0.368571; 3.72223; true;1.24; 0.921225; 0.216387;0.01555746; 0.136364; true;TO; 1.06448; 0.333312;1.75; 0.4831; 0.0000; 0.1689;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.18;0.913580254; 0.095420818; true;3.54;0.352011363; 0.31917482; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.45; 0.243209; 0.063089; 0.0710; 0.1161;3.69; NOT EMPTY;1.68; 1.12571; 0.346902; 0.201972; true;5.62; 1.0975; 0.320559;0.394775; 3.8156; true;1.67; 1.09175; 0.331797;0.0259858; 0.215356; true;TO; 0.843391; 0.220688;1.82; 0.5079; 0.0000; 0.1778;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.03;0.7805485569999999; 0.11868794; true;4.31;0.545713581; 0.332660449; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.78; 0.484972; 0.117105; 0.1256; 0.1377;3.99; NOT EMPTY;1.23; 0.811315; 0.274466; 0.135925; true;5.32; 0.80459; 0.242758;0.288621; 3.99839; true;1.89; 1.22782; 0.366449;0.0287081; 0.250754; true;TO; 1.237; 0.362941;1.82; 0.5465; 0.0000; 0.1952;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.66;0.9282988240000001; 0.076515856; true;3.61;0.31216351400000003; 0.463953266; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.68; 0.218468; 0.109194; 0.1174; 0.2256;3.02; NOT EMPTY;1.08; 0.734988; 0.230123; 0.112418; true;5.17; 1.11292; 0.332776;0.38885000000000003; 3.34921; true;1.04; 0.672407; 0.209774;0.0163892; 0.13593; true;TO; 1.08749; 0.319798;1.81; 0.5048; 0.0000; 0.1735;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.82;0.9934015780000001; 0.053367813; true;3.73;0.427320817; 0.340816263; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.72; 0.2279; 0.115839; 0.1202; 0.2419;3.26; NOT EMPTY;1.75; 1.1216; 0.368148; 0.250685; true;6.58; 1.17656; 0.365374;0.436545; 4.68097; true;1.81; 1.16124; 0.357256;0.0286865; 0.261446; true;TO; 1.18023; 0.367543;1.88; 0.5476; 0.0000; 0.2122;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.51;1.141703686; 0.085893156; true;4.03;0.536557693; 0.401469981; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.82; 0.429739; 0.0910202; 0.1328; 0.2572;2.35; NOT EMPTY;1.71; 1.12003; 0.348436; 0.227823; true;6.36; 1.20076; 0.359122;0.430425; 4.37574; true;1.17; 0.750017; 0.235164;0.01804207; 0.168156; true;TO; 0.734958; 0.230433;1.89; 0.5583; 0.0000; 0.2190;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;4.34;0.856120422; 0.052477208; true;3.54;0.311740361; 0.376702594; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO; 4.30319; 0.546806; 54.2243;MISSING;TO;MISSING;21.72; 19.7213; 1.63977; 0.593051; true;37.36; 16.5505; 1.70812;1.652607; 17.9836; true;TO; 17.1198; 1.08593;0.0843629;MISSING;MISSING;TO; 17.1105; 1.53051;6.5; 4.7126; 0.0000; 0.8125;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;59.92;53.844162356; 0.148672228; true;TO;2.011176764;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;56.26; 4.64445; 0.572274; 49.0974; 2.8503;TO;MISSING;24.44; 21.359; 1.59432; 1.67843; true;TO; 14.5379; 1.08531;1.3747601;MISSING;MISSING;TO; 19.0116; 1.69704;0.11843814999999999;MISSING;MISSING;TO; 16.1771; 1.09428;7.92; 4.7686; 0.0000; 2.3174;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO; 3.212137621;MISSING;MISSING;TO;2.0686270689999997;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO; 0.618304; 0.162928;MISSING;MISSING;TO;MISSING;5.43; 1.34732; 0.315183; 3.86591; true;11.86; 1.33712; 0.309323;0.3199049; 9.97841; true;TO; 1.35842; 0.301528;0.0172863;MISSING;MISSING;TO; 1.66253; 0.300172;7.14; 0.8088; 0.0000; 5.3056;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO; 1.539034442;MISSING;MISSING;TO;0.6317809640000001;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;TO; 0.37484; 0.0900843;MISSING;MISSING;TO;MISSING;6.33; 1.36581; 0.313621; 4.7464; true;15.27; 2.10317; 0.493878;0.46254069999999997; 12.4149; true;TO; 1.94314; 0.487692;0.02773849;MISSING;MISSING;TO; 2.02866; 0.472517;8.08; 0.8616; 0.0000; 6.2331;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO; 2.212916583;MISSING;MISSING;TO;0.864179693;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO; 1.05533; 0.277311;MISSING;MISSING;TO;MISSING;TO; 3.86967; 0.823398;MISSING;MISSING;TO; 2.46181; 0.710025;0.7847649999999999;MISSING;MISSING;TO; 3.29135; 0.788589;0.0468326;MISSING;MISSING;TO; 3.71279; 0.874306;TO;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;TO;0.9736029019999999;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.02; 0.036562; 0.00731261; 0.0012; 0.0001;0.22; NOT EMPTY;0.13; 0.0976044; 0.0340425; 0.000228156; true;0.17; 0.0941253; 0.0324528;0.028781420000000002; 0.0197728; true;0.14; 0.0927671; 0.0311107;0.001866195; 0.0102325; true;TO; 0.09325; 0.0316298;0.82; 0.0295; 0.0000; 0.0004;9.44; 0.0301; 0.0203; 8.5769;0.89; 0.0302; 0.0199; 0.0003;1.55;0.184502617; 0.037914887; true;1.18;0.038922299; 0.017315334; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.06; 0.0493557; 0.0115439; 0.0028; 0.0005;0.23; NOT EMPTY;0.19; 0.148068; 0.0496122; 0.000580243; true;0.28; 0.151348; 0.0474388;0.0448844; 0.0389311; true;0.21; 0.147947; 0.047717;0.00281683; 0.0193101; true;TO; 0.154863; 0.0490333;1.23; 0.0747; 0.0000; 0.0008;TO;MISSING;MISSING;MISSING;1.24; 0.0784; 0.0577; 0.0015;1.76;0.261930365; 0.035461388; true;1.3;0.0603977; 0.024413173; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.04; 0.0304613; 0.0075266; 0.0023; 0.0002;0.21; NOT EMPTY;0.12; 0.0951679; 0.0311579; 0.000261467; true;0.17; 0.0944435; 0.0318392;0.02947359; 0.018867; true;0.14; 0.0935561; 0.0314526;0.001884925; 0.00843916; true;TO; 0.0993302; 0.032755;1.09; 0.0493; 0.0000; 0.0004;15.82; 0.0498; 0.0395; 14.8873;0.86; 0.0298; 0.0198; 0.0003;1.56;0.20058773000000002; 0.062157223; true;1.15;0.038584062; 0.01960852; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.06; 0.0494779; 0.0113613; 0.0027; 0.0005;0.23; NOT EMPTY;0.12; 0.0973894; 0.0319623; 0.000328432; true;0.27; 0.151646; 0.0483585;0.0445552; 0.038719; true;0.13; 0.0976647; 0.031428;0.001829901; 0.00613124; true;TO; 0.152822; 0.0499111;1.12; 0.0743; 0.0000; 0.0007;TO;MISSING;MISSING;MISSING;0.86; 0.0436; 0.0295; 0.0008;1.61;0.249620208; 0.03713207; true;1.3;0.047917697; 0.021689526; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.06; 0.0509579; 0.0117021; 0.0029; 0.0005;0.24; NOT EMPTY;0.2; 0.158046; 0.0493402; 0.000628284; true;0.28; 0.155519; 0.0484272;0.0470237; 0.0392359; true;0.22; 0.152792; 0.0473468;0.00295408; 0.0102242; true;TO; 0.154905; 0.0481952;1.19; 0.0772; 0.0000; 0.0008;TO;MISSING;MISSING;MISSING;0.8; 0.0429; 0.0288; 0.0007;1.44;0.225975964; 0.051392573; true;0.99;0.045654549; 0.019005522; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.03; 0.0247286; 0.00577927; 0.0014; 0.0002;0.21; NOT EMPTY;0.19; 0.150477; 0.0464732; 0.000603461; true;0.28; 0.153937; 0.0478136;0.046434199999999995; 0.0384155; true;0.22; 0.156779; 0.0479;0.00321327; 0.010794; true;TO; 0.157536; 0.0489205;1.2; 0.0751; 0.0000; 0.0008;TO;MISSING;MISSING;MISSING;1.56; 0.0766; 0.0584; 0.0015;1.79;0.246941988; 0.043864574; true;1.31;0.050719574; 0.02075219; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.03; 0.0247634; 0.00566103; 0.0022; 0.0000;0.21; NOT EMPTY;0.1; 0.0776522; 0.0269432; 3.3858e-05; true;0.13; 0.0751191; 0.0266593;0.024298824; 0.0114718; true;0.11; 0.0753347; 0.0281047;0.001517346; 0.00793956; true;TO; 0.0776381; 0.0270855;1.19; 0.0445; 0.0000; 0.0001;1.34; 0.0458; 0.0345; 0.0560;0.98; 0.0325; 0.0162; 0.0001;1.41;0.202528816; 0.055542621; true;1.33;0.054376037; 0.01770686; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.03; 0.0271396; 0.00612869; 0.0022; 0.0001;0.21; NOT EMPTY;0.1; 0.0763391; 0.027363; 6.7405e-05; true;0.13; 0.076338; 0.0263073;0.023892398000000002; 0.0115523; true;0.11; 0.0755497; 0.0267834;0.001521815; 0.00807583; true;TO; 0.0780633; 0.0270444;1.25; 0.0460; 0.0000; 0.0003;1.8; 0.0468; 0.0347; 0.4723;1.33; 0.0467; 0.0320; 0.0001;1.59;0.192196983; 0.046235085; true;1.16;0.034073316; 0.019339915; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.03; 0.0262302; 0.00581416; 0.0021; 0.0000;0.21; NOT EMPTY;0.09; 0.0722243; 0.0263908; 2.7706e-05; true;0.13; 0.106167; 0.0264705;0.024014585999999997; 0.0102491; true;0.11; 0.075874; 0.0261666;0.001467046; 0.00731109; true;TO; 0.0735503; 0.0251614;1.08; 0.0408; 0.0000; 0.0000;1.15; 0.0383; 0.0312; 0.0508;1.04; 0.0439; 0.0230; 0.0000;1.34;0.150530773; 0.041647771; true;1.13;0.035798909000000004; 0.020486724; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.03; 0.0272775; 0.00581362; 0.0021; 0.0001;0.18; NOT EMPTY;0.06; 0.0480708; 0.0176444; 6.9838e-05; true;0.13; 0.0769131; 0.026902;0.02450123; 0.0119121; true;0.07; 0.0483992; 0.0174802;0.000938149; 0.00466182; true;TO; 0.0771677; 0.0269597;0.8; 0.0260; 0.0000; 0.0003;2.89; 0.0236; 0.0227; 2.0920;0.83; 0.0239; 0.0158; 0.0002;1.41;0.171115613; 0.042175643; true;1.09;0.032076316; 0.020400781; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.03; 0.0252137; 0.00559112; 0.0021; 0.0001;0.18; NOT EMPTY;0.09; 0.0716051; 0.0251488; 5.7703e-05; true;0.12; 0.0731181; 0.0258405;0.023616937; 0.0102314; true;0.11; 0.0725328; 0.0256662;0.00149906; 0.00726804; true;TO; 0.0729186; 0.0256853;0.99; 0.0384; 0.0000; 0.0001;1.46; 0.0377; 0.0315; 0.4220;1.04; 0.0387; 0.0285; 0.0001;1.28;0.14691172; 0.045599718; true;1.0;0.029787423; 0.01942095; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.03; 0.0274073; 0.00564487; 0.0022; 0.0001;0.18; NOT EMPTY;0.1; 0.0762163; 0.0263529; 0.000113394; true;0.13; 0.0764992; 0.0264594;0.02471866; 0.0120968; true;0.11; 0.0761164; 0.0263359;0.0015618309999999999; 0.0074712; true;TO; 0.0771634; 0.0266384;0.99; 0.0409; 0.0000; 0.0002;3.4; 0.0412; 0.0335; 2.3867;0.93; 0.0234; 0.0160; 0.0001;1.2;0.156068284; 0.045527457; true;1.06;0.032023108; 0.018837061; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.04; 0.0290742; 0.0067413; 0.0023; 0.0002;0.2; NOT EMPTY;0.12; 0.0919887; 0.0307556; 0.000232222; true;0.16; 0.0940046; 0.0311359;0.02974094; 0.0187775; true;0.14; 0.0951758; 0.0303652;0.001830641; 0.00783859; true;TO; 0.0930258; 0.0309713;1.01; 0.0469; 0.0000; 0.0003;14.43; 0.0474; 0.0384; 13.5023;1.08; 0.0499; 0.0375; 0.0005;1.41;0.18768416100000002; 0.041515412; true;1.07;0.038630833; 0.0171353; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.03; 0.0270742; 0.00574629; 0.0022; 0.0001;0.18; NOT EMPTY;0.1; 0.0759624; 0.0261555; 0.000122958; true;0.13; 0.0777634; 0.026733;0.02515573; 0.0118447; true;0.11; 0.0765368; 0.0275253;0.001544451; 0.00763137; true;TO; 0.0767181; 0.0263362;0.74; 0.0238; 0.0000; 0.0002;2.02; 0.0243; 0.0180; 1.2840;0.78; 0.0243; 0.0162; 0.0001;1.34;0.181667439; 0.033904349; true;1.02;0.034456735; 0.019625416; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.04; 0.0300352; 0.00690368; 0.0022; 0.0002;0.2; NOT EMPTY;0.11; 0.0942996; 0.0293867; 0.000223336; true;0.16; 0.0905439; 0.0313874;0.029942899999999998; 0.0187134; true;0.14; 0.0934037; 0.0319402;0.0018740240000000002; 0.00819521; true;TO; 0.0954655; 0.0316562;0.99; 0.0470; 0.0000; 0.0003;11.44; 0.0452; 0.0372; 10.4994;1.01; 0.0475; 0.0361; 0.0005;1.37;0.184175079; 0.055013259; true;1.02;0.031024137; 0.017443776; true
