name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-emptiness_check;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.21; 0.0702265; 0.0125581; 0.1250;0.26; NOT EMPTY;0.5; 0.233695; 0.061537; 0.071682; 0.0919008; false;0.31; 0.234478; 0.0621072;0.02128; 0.004573; 0.00528716; false;0.37; 0.17977; 0.0454849;0.001349561; 0.0488882; 0.0989117; false;TO; 0.231108; 0.0593644;ERR;ERR;ERR;ERR;TO;TO;TO;1.68;0.043780029; 0.251034714; 3.3782E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;19.17; 0.590897; 0.0915936; 18.9593;10.97; NOT EMPTY;26.48; 1.25321; 0.259134; 10.1384; 8.65603; false;2.46; 1.86659; 0.379176;0.203066; 0.0335869; 0.040032; false;16.32; 1.55913; 0.263917;0.01051878; 5.90116; 8.36263; false;TO; 1.69336; 0.369152;TO; 0.4488; 0.0000; 13.5613;TO;TO;TO;47.85;0.141066801; 20.594605656; 4.2449E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.27; 0.0563717; 0.0113527; 0.2012;0.25; NOT EMPTY;0.63; 0.210921; 0.0622477; 0.123316; 0.112034; false;0.26; 0.203216; 0.0485662;0.01950416; 0.00383646; 0.00419905; false;0.52; 0.20792; 0.0826432;0.001412819; 0.073015; 0.186414; false;TO; 0.276501; 0.0663191;ERR;ERR;ERR;ERR;TO;TO;TO;2.41;0.048784455000000004; 0.534012403; 2.4175E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.49; 0.114019; 0.0169595; 0.4384;0.54; NOT EMPTY;0.93; 0.374263; 0.0837064; 0.178875; 0.10746; false;0.5; 0.381796; 0.0798005;0.036645; 0.00572989; 0.00639749; false;0.91; 0.427463; 0.0824961;0.0028314300000000002; 0.173322; 0.271808; false;TO; 0.366785; 0.0778565;ERR;ERR;ERR;ERR;TO;TO;TO;3.07;0.04983797; 0.743551797; 4.3372E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.88; 0.146895; 0.024107; 0.7357;0.73; NOT EMPTY;1.76; 0.482606; 0.109746; 0.45522; 0.316198; false;0.41; 0.302885; 0.070462;0.0321849; 0.0063282; 0.00738038; false;1.07; 0.321167; 0.0711951;0.00259226; 0.252001; 0.420141; false;TO; 0.319325; 0.108823;TO; 0.1997; 0.0000; 0.5443;TO;TO;TO;4.5;0.082730319; 1.588378505; 2.9337E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;2.58; 0.23453; 0.0588267; 2.3564;1.26; NOT EMPTY;2.0; 0.580167; 0.083767; 0.434192; 0.466273; false;0.81; 0.671268; 0.124734;0.0597292; 0.010361; 0.0114914; false;1.98; 0.571233; 0.113252;0.0039014799999999997; 0.511049; 0.861983; false;TO; 0.640227; 0.128344;TO; 0.2647; 0.0000; 0.8181;TO;TO;TO;6.84;0.075060493; 2.300344368; 4.7596E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;2.75; 0.226882; 0.0454163; 2.5580;1.69; NOT EMPTY;4.23; 0.846447; 0.174304; 1.56404; 0.63258; false;0.66; 0.49352; 0.109814;0.0510962; 0.0121394; 0.0130744; false;2.32; 0.655738; 0.0961048;0.0034595800000000003; 0.61527; 0.987394; false;TO; 0.675265; 0.148071;TO; 0.2771; 0.0000; 1.1096;TO;TO;TO;8.53;0.086648271; 3.213831694; 9.6957E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;3.56; 0.278836; 0.0443292; 3.4541;2.35; NOT EMPTY;6.07; 0.918389; 0.201387; 2.02682; 1.82219; false;1.1; 0.831543; 0.179724;0.08401549999999999; 0.0185064; 0.0212116; false;5.25; 0.874483; 0.177307;0.008563399999999999; 1.80159; 2.42398; false;TO; 0.854282; 0.175669;TO; 0.3253; 0.0000; 1.3423;TO;TO;TO;8.08;0.109145041; 3.011450311; 2.8321E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;4.42; 0.181357; 0.0316604; 4.1481;2.43; NOT EMPTY;6.7; 0.875383; 0.193279; 2.34502; 1.99764; false;1.12; 0.866531; 0.163255;0.0786964; 0.0149027; 0.0186152; false;5.01; 0.830451; 0.162066;0.0061557999999999995; 1.60977; 2.42509; false;TO; 0.778166; 0.168299;TO; 0.4099; 0.0000; 3.0737;TO;TO;TO;11.52;0.156129035; 4.73918994; 4.8943E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.06; 0.0296402; 0.00549528; 0.0224;0.27; NOT EMPTY;0.17; 0.139237; 0.0322039; 0.0111479; 0.00938047; false;0.13; 0.104848; 0.0273288;0.009403020000000002; 0.00160138; 0.00176081; false;0.15; 0.104203; 0.0264387;0.001239394; 0.0115588; 0.0107228; false;TO; 0.101817; 0.0266208;ERR;ERR;ERR;ERR;TO;TO;TO;1.22;0.038113274; 0.0836663; 4.0936E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;4.2; 0.270323; 0.0457217; 3.9113;2.39; NOT EMPTY;6.34; 0.946561; 0.195038; 2.11875; 1.72077; false;1.23; 0.935918; 0.19065;0.0971592; 0.0163209; 0.0195438; false;4.93; 0.98068; 0.186831;0.00735745; 1.60392; 2.3204; false;TO; 0.918261; 0.182802;TO; 0.3367; 0.0000; 2.4824;TO;TO;TO;14.88;0.126696286; 6.223376303; 4.5324E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;6.03; 0.413365; 0.0635474; 5.6585;2.67; NOT EMPTY;6.87; 1.02932; 0.204984; 2.52144; 1.98043; false;1.2; 0.861548; 0.208919;0.10620879999999999; 0.0171067; 0.0203131; false;4.85; 1.00059; 0.142307;0.00505555; 1.37059; 2.249; false;TO; 1.1781; 0.224482;TO; 0.4567; 0.0000; 3.0706;TO;TO;TO;17.42;0.22992517499999998; 7.418082465; 3.9654E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;10.28; 0.293904; 0.0564313; 9.7706;5.39; NOT EMPTY;9.92; 1.25171; 0.230424; 3.81651; 2.77762; false;1.46; 1.10162; 0.224987;0.11302899999999999; 0.0204863; 0.0249487; false;6.99; 1.09001; 0.232494;0.00878853; 2.26046; 3.36266; false;TO; 1.04924; 0.155812;TO; 0.2522; 0.0000; 3.2847;TO;TO;TO;18.29;0.107901577; 7.598904427; 8.3159E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;10.49; 0.433901; 0.0806553; 10.3260;3.9; NOT EMPTY;13.48; 0.883701; 0.191542; 4.82965; 5.06664; false;1.23; 0.913739; 0.19473;0.0934661; 0.0216858; 0.025743; false;10.59; 1.49257; 0.29958;0.01185129; 5.28159; 3.7323; false;TO; 1.19474; 0.230321;TO; 0.5002; 0.0000; 4.8654;TO;TO;TO;22.67;0.265591492; 10.341989056; 5.744E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;14.55; 0.504831; 0.0833004; 14.1269;7.57; NOT EMPTY;17.82; 1.50632; 0.299332; 7.34943; 5.23588; false;1.59; 1.33039; 0.183153;0.0913089; 0.0170315; 0.0181342; false;11.0; 1.37037; 0.275858;0.01019989; 3.40546; 5.70409; false;TO; 1.19995; 0.182726;TO; 0.4579; 0.0000; 5.3242;TO;TO;TO;25.6;0.14059820299999998; 11.14840325; 7.2699E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;17.31; 0.27775; 0.0598824; 17.0629;9.33; NOT EMPTY;15.91; 1.69165; 0.372105; 8.02666; 3.94249; false;1.74; 1.3283; 0.293606;0.1529243; 0.026748; 0.0301413; false;10.14; 0.994076; 0.1925;0.00703481; 3.86161; 5.04684; false;TO; 1.44712; 0.320507;TO; 0.3823; 0.0000; 6.6525;TO;TO;TO;26.48;0.11951524599999999; 11.704831678; 5.0292E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;18.05; 0.561138; 0.103021; 18.0495;8.1; NOT EMPTY;19.8; 1.71163; 0.358548; 9.19832; 5.30143; false;1.79; 1.36951; 0.270848;0.1390199; 0.0252448; 0.0344974; false;11.44; 1.47885; 0.206864;0.0078077500000000005; 4.20658; 5.37398; false;TO; 1.46559; 0.308512;TO; 0.6103; 0.0000; 6.8372;TO;TO;TO;32.95;0.207712069; 14.717712863; 4.845E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;16.68; 0.523386; 0.0844065; 16.2261;7.47; NOT EMPTY;18.36; 1.61763; 0.328969; 8.66464; 5.19297; false;2.02; 1.52989; 0.301065;0.1553611; 0.0282413; 0.0349779; false;13.88; 1.64593; 0.33107;0.01340539; 4.96692; 6.85044; false;TO; 1.65421; 0.334593;TO; 0.6494; 0.0000; 8.9767;TO;TO;TO;35.52;0.137799334; 15.892260343; 4.4286E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;24.01; 0.578639; 0.101364; 23.4751;10.25; NOT EMPTY;20.88; 1.81001; 0.343018; 8.54446; 6.30234; false;2.4; 1.77386; 0.38652;0.18795040000000002; 0.0387015; 0.0436286; false;14.5; 1.74981; 0.373992;0.01510864; 5.96601; 6.30677; false;TO; 1.12015; 0.239878;TO; 0.6851; 0.0000; 10.3534;TO;TO;TO;41.84;0.13594831200000002; 18.720560584; 7.6116E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;25.31; 0.627619; 0.111965; 25.0036;7.67; NOT EMPTY;21.51; 1.17709; 0.260299; 8.12587; 7.32636; false;2.07; 1.72292; 0.24688;0.1282741; 0.0212974; 0.0250235; false;20.35; 1.81201; 0.362467;0.01496929; 7.00318; 10.6797; false;TO; 1.62189; 0.386772;TO; 0.5719; 0.0000; 10.4751;TO;TO;TO;49.04;0.221253987; 21.945067803; 3.8172E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.23; 0.0704714; 0.012292; 0.1490;0.32; EMPTY;0.45; 0.208223; 0.0498124; 0.0626189; 0.0539715; true;0.28; 0.219251; 0.0537147;0.020412; 0.00410488; 0.0023446; true;0.48; 0.2342; 0.0620445;0.0018218309999999999; 0.0719505; 0.113677; true;TO; 0.234895; 0.0610931;ERR;ERR;ERR;ERR;TO;TO;TO;1.58;0.033823033; 0.190714154; 3.7356E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;21.14; 0.613079; 0.104565; 20.6777;10.78; EMPTY;27.82; 1.85722; 0.378555; 11.4536; 9.25448; true;1.83; 1.45069; 0.261063;0.1363347; 0.0247075; 0.0125016; true;19.44; 1.28042; 0.264678;0.01082474; 7.27934; 10.5118; true;TO; 1.6907; 0.365783;TO; 0.7926; 0.0000; 14.1395;TO;TO;TO;42.8;0.23557127299999997; 18.37734051; 5.6775E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.41; 0.0997231; 0.0170086; 0.3032;0.4; EMPTY;0.85; 0.32435; 0.072651; 0.170798; 0.145305; true;0.4; 0.326075; 0.0620247;0.0259011; 0.00553908; 0.003265; true;0.73; 0.330505; 0.0721932;0.00247209; 0.159129; 0.18945; true;TO; 0.317476; 0.0703199;ERR;ERR;ERR;ERR;TO;TO;TO;2.77;0.044286421; 0.52971937; 3.8472E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.63; 0.134943; 0.0212992; 0.5118;0.28; EMPTY;1.01; 0.384355; 0.080044; 0.229278; 0.139618; true;0.32; 0.243018; 0.0538245;0.0235565; 0.00365496; 0.00193687; true;0.72; 0.255248; 0.054994;0.001710249; 0.111288; 0.281447; true;TO; 0.382797; 0.0984089;ERR;ERR;ERR;ERR;TO;TO;TO;3.1;0.057129815; 0.733800576; 3.8804E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.93; 0.147679; 0.02206; 0.8099;0.61; EMPTY;1.46; 0.3592; 0.0744788; 0.352592; 0.297884; true;0.63; 0.504745; 0.108512;0.0487872; 0.00879203; 0.00499799; true;1.35; 0.452737; 0.123341;0.00349568; 0.319706; 0.500592; true;TO; 0.488241; 0.108059;TO; 0.1866; 0.0000; 0.5340;TO;TO;TO;5.66;0.130950027; 1.651522057; 4.6243E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;2.12; 0.21398; 0.0361332; 1.8519;1.33; EMPTY;2.55; 0.639487; 0.130003; 0.766741; 0.461212; true;0.74; 0.599187; 0.112527;0.047247899999999995; 0.00656066; 0.0035435; true;1.5; 0.418868; 0.0823903;0.00303787; 0.46623; 0.620659; true;TO; 0.557862; 0.113032;TO; 0.2453; 0.0000; 0.7452;TO;TO;TO;7.0;0.116916298; 2.426354264; 3.3409E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;2.43; 0.240374; 0.0488777; 2.1867;1.09; EMPTY;2.97; 0.555617; 0.107292; 1.00572; 0.483021; true;0.98; 0.744373; 0.165475;0.071726; 0.0148291; 0.00887605; true;2.11; 0.707818; 0.11154;0.0053861; 0.594743; 0.802994; true;TO; 0.598933; 0.133345;TO; 0.1627; 0.0000; 1.0470;TO;TO;TO;8.8;0.166595482; 3.099174621; 4.7377E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;4.23; 0.282449; 0.0488834; 3.8575;2.32; EMPTY;6.45; 0.884452; 0.208921; 2.08713; 1.93789; true;1.04; 0.846658; 0.168949;0.07863; 0.0145984; 0.00857297; true;4.19; 0.762424; 0.206201;0.00600563; 1.27904; 2.00906; true;TO; 0.789437; 0.169015;TO; 0.3059; 0.0000; 1.4949;TO;TO;TO;7.64;0.082292487; 2.987182599; 5.4537E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;4.71; 0.292257; 0.0469496; 4.3899;3.02; EMPTY;8.11; 1.02729; 0.277982; 2.56887; 2.56194; true;1.31; 0.969246; 0.236509;0.1034593; 0.0198852; 0.0115254; true;6.32; 1.00926; 0.224826;0.00833718; 2.28745; 2.78281; true;TO; 0.894573; 0.188776;TO; 0.2508; 0.0000; 2.3130;TO;TO;TO;11.54;0.11052811400000001; 4.528756; 8.5655E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.06; 0.0366622; 0.00598549; 0.0216;0.25; EMPTY;0.16; 0.105843; 0.0280239; 0.00879642; 0.00630138; true;0.15; 0.118153; 0.0336167;0.01051301; 0.00185235; 0.0010192; true;0.16; 0.106645; 0.0278845;0.0006999510000000001; 0.0102093; 0.0187519; true;TO; 0.117765; 0.0336184;ERR;ERR;ERR;ERR;TO;TO;TO;1.32;0.033620031; 0.076354626; 4.4559E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;3.7; 0.351508; 0.0565742; 3.5118;2.3; EMPTY;6.44; 0.964659; 0.192166; 2.07908; 1.83639; true;1.24; 1.0247; 0.189733;0.0982391; 0.0153787; 0.00923925; true;4.0; 0.732452; 0.131402;0.00488278; 1.33492; 1.80281; true;TO; 0.9456; 0.251249;TO; 0.3913; 0.0000; 2.7372;TO;TO;TO;13.34;0.094309453; 5.478164374; 4.8937E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;5.51; 0.4267; 0.0707304; 5.2734;2.8; EMPTY;8.0; 1.13664; 0.210045; 2.57793; 2.41045; true;1.46; 1.18256; 0.216205;0.1044753; 0.0166281; 0.0103745; true;5.52; 0.743278; 0.153385;0.00803323; 1.70392; 2.82253; true;TO; 0.950072; 0.174107;TO; 0.3712; 0.0000; 2.7994;TO;TO;TO;16.24;0.126826955; 7.163928382; 3.7253E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;9.74; 0.428411; 0.0755054; 9.1250;5.25; EMPTY;10.14; 1.32128; 0.222085; 3.86138; 3.08615; true;1.64; 1.28368; 0.243314;0.120652; 0.0198516; 0.0121927; true;6.34; 1.24106; 0.232405;0.0094976; 2.25083; 2.64616; true;TO; 1.24598; 0.241929;TO; 0.4866; 0.0000; 4.0524;TO;TO;TO;17.58;0.12110924; 7.535496149; 3.8663E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;11.7; 0.392818; 0.0679147; 11.0080;5.49; EMPTY;13.2; 1.31368; 0.273771; 4.97143; 4.63219; true;1.84; 1.35337; 0.336397;0.15244370000000002; 0.0291735; 0.0176; true;8.59; 0.912133; 0.235375;0.00723956; 3.18307; 4.11019; true;TO; 1.31723; 0.264931;TO; 0.5496; 0.0000; 4.7557;TO;TO;TO;20.06;0.134237352; 8.899749468; 5.6616E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;13.71; 0.494132; 0.0920878; 13.6516;6.32; EMPTY;17.5; 1.45809; 0.307826; 6.95809; 5.68722; true;1.27; 0.942514; 0.2299;0.10387350000000001; 0.021445; 0.0114845; true;8.07; 0.987202; 0.216144;0.00664095; 2.75933; 4.00126; true;TO; 1.10492; 0.277521;TO; 0.5070; 0.0000; 5.9636;TO;TO;TO;23.09;0.094033201; 10.249648325; 6.3201E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;16.04; 0.484896; 0.0826769; 15.4898;7.71; EMPTY;19.55; 1.58808; 0.384079; 9.49647; 4.22298; true;1.41; 1.16125; 0.216876;0.1017488; 0.0191569; 0.0102734; true;9.98; 1.45126; 0.340785;0.01326546; 3.98716; 4.22217; true;TO; 0.986371; 0.199439;TO; 0.5677; 0.0000; 6.8250;TO;TO;TO;26.41;0.094298187; 12.653813921; 6.2245E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;15.88; 0.504598; 0.101574; 15.2017;7.13; EMPTY;18.46; 1.11158; 0.235482; 8.29052; 4.77146; true;1.77; 1.44225; 0.237683;0.1148862; 0.0240788; 0.0128399; true;11.51; 1.37033; 0.255264;0.00769398; 3.46108; 6.18808; true;TO; 1.56071; 0.357966;TO; 0.4733; 0.0000; 6.5476;TO;TO;TO;31.59;0.27055588; 13.040929321; 7.2211E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;17.49; 0.389453; 0.0664194; 17.0007;8.51; EMPTY;20.61; 1.16077; 0.238916; 8.54971; 6.03965; true;2.21; 1.70143; 0.336879;0.1700794; 0.0298758; 0.0170715; true;12.08; 1.39736; 0.318426;0.02239537; 4.71253; 5.4674; true;TO; 1.37268; 0.219771;TO; 0.3662; 0.0000; 7.7763;TO;TO;TO;35.19;0.20073655299999998; 15.406577878; 6.3118E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;22.16; 0.530336; 0.091558; 21.7851;9.22; EMPTY;20.52; 1.71585; 0.34979; 7.47543; 6.63107; true;1.61; 1.29127; 0.230608;0.11479210000000001; 0.0196425; 0.0108639; true;17.19; 1.59796; 0.345272;0.014230650000000001; 6.60225; 8.38696; true;TO; 1.14989; 0.242048;TO; 0.6533; 0.0000; 10.9919;TO;TO;TO;42.01;0.219267699; 17.232657483; 4.6681E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;24.73; 0.537315; 0.1171; 24.8056;9.91; EMPTY;21.76; 1.20785; 0.267753; 8.29883; 7.43304; true;1.65; 1.15957; 0.285851;0.1664497; 0.0314426; 0.0176436; true;17.1; 1.58149; 0.350724;0.01425563; 6.1915; 8.8214; true;TO; 1.88649; 0.361381;TO; 0.3987; 0.0000; 10.7561;TO;TO;TO;47.9;0.18401382900000002; 21.476517068; 4.1281E-5; true
