name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;4.41; 3.0791113000;0.0079374; 0.4121986000; 0.0002126000; False; 0.4227966000; 4.4357463000;12.47; 7.59565; 4.74034; 0.020212; 0.001814; false; 13.1891;6.52; 6.20622; 0.504672; 0.005749; 0.00028; 0.001626; false; 7.1025;9.74; 4.35108; 5.25306; 0.018464; 0.002455; false; 10.2068;25.85; 6.1212; 4.69041; 13.8415; 0.384459; 0.408761; false; 25.8135;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;14.43; 9.6464; 0.0000; 5.1674; 0.0158; 0.0000; False; 5.1833; 14.8704;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;37.77; 29.100609166; 0.13655226; 0.002265992; false; 0.159620004; 31.709100564;11.84; 3.87599785; 0.662363604; 3.662E-5; false; 0.692179929; 6.183705828
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.18; 0.0411861000;0.0097112; 0.0563204000; 0.0002789000; False; 0.0693771000; 0.1684038000;0.0; 0.00411; 0.000781; 7.8e-05; 2.4e-05; false; 0.005788;0.0; 0.00411; 0.000702; 0.000414; 4.1e-05; 1.7e-05; false; 0.006069;0.0; 0.003855; 0.000771; 6.3e-05; 2.3e-05; false; 0.005497;0.01; 0.003913; 0.001684; 0.00313; 0.00077; 0.00069; false; 0.010904;0.01; 0.004128; 0.000316; 0.002341; 0.001141; 0.000587; false; 0.010189;ERR;1.3; 0.0153; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0021; 0.0178;1.18; 0.0129; 0.0021; 0.0173; 0.0178; 0.0011; False; 0.0189; 0.0341;1.2; 0.0121; 0.0025; 0.0074; 0.0085; 0.0001; False; 0.0086; 0.0234;1.35; 0.141641013; 0.032936978; 0.001878486; false; 0.04054611; 0.307633645;1.16; 0.037158711; 0.022565252; 4.3857E-5; false; 0.029224076; 0.178815846
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.18; 0.0428877000;0.0080968; 0.0714408000; 0.0002224000; False; 0.0822593000; 0.1762495000;0.01; 0.013714; 0.002248; 9.2e-05; 5.5e-05; false; 0.018072;0.01; 0.013905; 0.002326; 0.000466; 4.2e-05; 2.7e-05; false; 0.018594;0.01; 0.013841; 0.002254; 9.2e-05; 5.9e-05; false; 0.018226;0.03; 0.014031; 0.006096; 0.008229; 0.001895; 0.001888; false; 0.033632;0.02; 0.014041; 0.000967; 0.004984; 0.002068; 0.001404; false; 0.025897;ERR;1.07; 0.0241; 0.0000; 0.0031; 0.0001; 0.0000; False; 0.0032; 0.0277;1.29; 0.0274; 0.0100; 0.0673; 0.0685; 0.0064; False; 0.0749; 0.1127;1.08; 0.0249; 0.0073; 0.0203; 0.0231; 0.0001; False; 0.0232; 0.0558;1.66; 0.222490968; 0.02350201; 0.002006849; false; 0.031155719; 0.386684587;1.24; 0.039625104; 0.037886646; 3.3893E-5; false; 0.044453446; 0.210729614
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.2; 0.0516298000;0.0088779; 0.0711181000; 0.0002918000; False; 0.0829025000; 0.1902008000;0.03; 0.026294; 0.003969; 0.000154; 0.000106; false; 0.034058;0.03; 0.026349; 0.00451; 0.000777; 6.3e-05; 4.5e-05; false; 0.03501;0.03; 0.025954; 0.003914; 0.000152; 0.000115; false; 0.033544;0.06; 0.028766; 0.013038; 0.01775; 0.006221; 0.006175; false; 0.07472;0.04; 0.026261; 0.00187; 0.007395; 0.002639; 0.002198; false; 0.043704;ERR;1.27; 0.0469; 0.0000; 0.0070; 0.0002; 0.0000; False; 0.0073; 0.0550;1.28; 0.0457; 0.0190; 0.1267; 0.1285; 0.0120; False; 0.1406; 0.2058;1.26; 0.0471; 0.0156; 0.0407; 0.0459; 0.0001; False; 0.0461; 0.1093;1.73; 0.358786496; 0.057428784; 0.00193699; false; 0.06609812; 0.572152304;1.4; 0.062348506; 0.029626796; 3.9548E-5; false; 0.035616022; 0.254708341
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.26; 0.0679552000;0.0092909; 0.1216977000; 0.0003292000; False; 0.1338971000; 0.2550838000;0.1; 0.09136; 0.009936; 0.000651; 0.000276; false; 0.113309;0.1; 0.091366; 0.015161; 0.002646; 0.000192; 9.5e-05; false; 0.119804;0.1; 0.091997; 0.009951; 0.000633; 0.000282; false; 0.114328;0.2; 0.086517; 0.04552; 0.04294; 0.014231; 0.014917; false; 0.211793;0.08; 0.049584; 0.003286; 0.019543; 0.00363; 0.00333; false; 0.084793;ERR;1.19; 0.1210; 0.0000; 0.0138; 0.0007; 0.0000; False; 0.0146; 0.1368;1.4; 0.0704; 0.0672; 0.2642; 0.2664; 0.0314; False; 0.2978; 0.4361;1.35; 0.1282; 0.0469; 0.0932; 0.1048; 0.0001; False; 0.1050; 0.2811;2.76; 0.554793685; 0.069582095; 0.008624388; false; 0.089409813; 0.874886864;1.81; 0.138390764; 0.073891453; 4.6475E-5; false; 0.083431298; 0.504676953
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.24; 0.0630179000;0.0094678; 0.0892532000; 0.0003727000; False; 0.1019888000; 0.2609355000;0.06; 0.05276; 0.006367; 0.000654; 0.000187; false; 0.06733;0.06; 0.053829; 0.008652; 0.00223; 0.00017; 0.000104; false; 0.07218;0.05; 0.049865; 0.006091; 0.000487; 0.000197; false; 0.063225;0.13; 0.048782; 0.026562; 0.029194; 0.011249; 0.012361; false; 0.132886;0.06; 0.04709; 0.002076; 0.011469; 0.003285; 0.002164; false; 0.069501;ERR;1.19; 0.0820; 0.0000; 0.0115; 0.0007; 0.0000; False; 0.0123; 0.0957;1.67; 0.0752; 0.0438; 0.2227; 0.2252; 0.0226; False; 0.2479; 0.3675;1.35; 0.0796; 0.0284; 0.0641; 0.0720; 0.0001; False; 0.0722; 0.1809;2.11; 0.272095248; 0.027890942; 0.002025109; false; 0.050083982; 0.502527519;1.96; 0.127763951; 0.086648517; 3.2771E-5; false; 0.109630666; 0.507716925
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.26; 0.0760270000;0.009781; 0.1007238000; 0.0002661000; False; 0.1138107000; 0.3224074000;0.04; 0.035259; 0.003759; 0.000385; 0.000139; false; 0.044113;0.06; 0.047878; 0.010084; 0.002487; 0.000122; 0.000129; false; 0.068214;0.07; 0.064237; 0.007315; 0.000555; 0.000214; false; 0.08026;0.15; 0.065361; 0.033812; 0.032173; 0.010385; 0.00996; false; 0.157528;0.1; 0.067211; 0.004683; 0.023052; 0.004629; 0.004411; false; 0.111016;ERR;1.33; 0.0979; 0.0000; 0.0129; 0.0008; 0.0000; False; 0.0138; 0.1132;1.6; 0.0993; 0.0686; 0.2891; 0.2922; 0.0336; False; 0.3259; 0.4946;1.49; 0.1035; 0.0356; 0.0799; 0.0910; 0.0001; False; 0.0912; 0.2313;2.52; 0.3080064; 0.067661788; 0.002141741; false; 0.078027026; 0.689919828;1.91; 0.150914035; 0.066044367; 3.39E-5; false; 0.073539374; 0.463703617
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.25; 0.0681291000;0.009474799999999999; 0.0974345000; 0.0003153000; False; 0.1099724000; 0.2434115000;0.07; 0.061476; 0.007141; 0.000477; 0.0002; false; 0.077086;0.07; 0.062207; 0.010095; 0.002368; 0.000101; 0.000116; false; 0.082124;0.07; 0.064958; 0.007513; 0.000486; 0.000199; false; 0.081656;0.14; 0.065976; 0.03633; 0.022606; 0.012063; 0.012081; false; 0.156561;0.1; 0.064025; 0.004528; 0.022318; 0.004406; 0.004145; false; 0.106047;ERR;1.04; 0.0582; 0.0000; 0.0078; 0.0004; 0.0000; False; 0.0082; 0.0673;1.7; 0.1003; 0.0714; 0.3290; 0.3326; 0.0344; False; 0.3671; 0.5395;1.1; 0.0545; 0.0175; 0.0357; 0.0399; 0.0001; False; 0.0400; 0.1126;2.7; 0.405701227; 0.043496748; 0.002414479; false; 0.058002985; 0.682504575;1.86; 0.160326895; 0.057709387; 3.5709E-5; false; 0.065475501; 0.508689009
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.22; 0.0491346000;0.0092734; 0.0867086000; 0.0002566000; False; 0.0989815000; 0.2106384000;0.01; 0.013204; 0.00314; 0.00024; 7.6e-05; false; 0.018742;0.01; 0.01368; 0.002227; 0.000859; 9.5e-05; 4.5e-05; false; 0.018909;0.01; 0.013662; 0.002964; 0.000179; 8.3e-05; false; 0.019047;0.03; 0.0139; 0.00621; 0.00705; 0.004943; 0.003668; false; 0.037393;0.02; 0.011794; 0.000983; 0.005129; 0.002286; 0.001444; false; 0.023898;ERR;1.27; 0.0268; 0.0000; 0.0046; 0.0002; 0.0000; False; 0.0049; 0.0323;1.26; 0.0258; 0.0037; 0.0432; 0.0439; 0.0033; False; 0.0473; 0.0771;1.35; 0.0289; 0.0076; 0.0288; 0.0325; 0.0001; False; 0.0326; 0.0695;1.87; 0.377398794; 0.051616267; 0.002090445; false; 0.061067081; 0.62063263;1.4; 0.047126142; 0.046229822; 3.3981E-5; false; 0.054155952; 0.310757098
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.13; 0.0305247000;0.0057959; 0.0518040000; 0.0001565000; False; 0.0597792000; 0.1272948000;0.02; 0.014284; 0.002741; 0.000277; 7.5e-05; false; 0.019514;0.01; 0.014735; 0.002417; 0.001178; 6.3e-05; 4.3e-05; false; 0.020391;0.02; 0.014083; 0.003227; 0.000271; 7.9e-05; false; 0.019775;0.03; 0.012909; 0.00527; 0.01134; 0.003416; 0.003601; false; 0.037981;0.02; 0.012746; 0.000545; 0.003607; 0.001422; 0.001035; false; 0.020834;ERR;1.33; 0.0300; 0.0000; 0.0059; 0.0003; 0.0000; False; 0.0062; 0.0369;1.44; 0.0308; 0.0075; 0.1576; 0.1590; 0.0073; False; 0.1664; 0.2052;1.18; 0.0468; 0.0040; 0.0155; 0.0174; 0.0001; False; 0.0175; 0.0685;1.53; 0.216688345; 0.036499711; 0.002360275; false; 0.045617222; 0.414162227;1.38; 0.054744953; 0.034874097; 3.1662E-5; false; 0.042380455; 0.24240396
