name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.1; 0.0455743000; 0.0054945000; 0.0015285000; 0.0084912000; 0.0900184000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.11; 0.0501084000; 0.0084085000; 0.0023007000; 0.0130229000; 0.1093683000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.09; 0.0458733000; 0.0066712000; 0.0017106000; 0.0098649000; 0.0921089000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.15; 0.0778459000; 0.0082604000; 0.0023282000; 0.0127327000; 0.1446352000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.1; 0.0507318000; 0.0056858000; 0.0017118000; 0.0089732000; 0.1046429000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.16; 0.0804794000; 0.0075665000; 0.0024815000; 0.0122915000; 0.1539725000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.15; 0.0792080000; 0.0084250000; 0.0025626000; 0.0132105000; 0.1504453000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.14; 0.0791121000; 0.0082850000; 0.0023649000; 0.0126573000; 0.1414096000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.13; 0.0628540000; 0.0055607000; 0.0017109000; 0.0090365000; 0.1233235000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.15; 0.0757964000; 0.0083932000; 0.0025392000; 0.0131118000; 0.1431472000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.1; 0.0638800000; 0.0063864000; 0.0017095000; 0.0104071000; 0.1349747000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.08; 0.0392213000; 0.0088897000; 0.0021694000; 0.0125531000; 0.0848869000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.08; 0.0407166000; 0.0054742000; 0.0014845000; 0.0085782000; 0.0831911000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.1; 0.0484128000; 0.0087150000; 0.0021296000; 0.0132060000; 0.0991946000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.1; 0.0412561000; 0.0055009000; 0.0016426000; 0.0086886000; 0.0996297000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.13; 0.0696778000; 0.0082206000; 0.0024732000; 0.0129040000; 0.1340293000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.08; 0.0394691000; 0.0059471000; 0.0030616000; 0.0105313000; 0.0841748000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.13; 0.0657148000; 0.0053788000; 0.0015962000; 0.0085866000; 0.1240649000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.16; 0.0853928000; 0.0085520000; 0.0024270000; 0.0132311000; 0.1565674000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.12; 0.0752912000; 0.0087904000; 0.0025692000; 0.0136662000; 0.1318154000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.1; 0.0509087000; 0.0060387000; 0.0016893000; 0.0094023000; 0.0984694000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.12; 0.0513905000; 0.0058174000; 0.0016162000; 0.0089902000; 0.1111606000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.15; 0.0870409000; 0.0083872000; 0.0023889000; 0.0132581000; 0.1526882000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.15; 0.0738146000; 0.0085410000; 0.0026394000; 0.0134441000; 0.1457236000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.1; 0.0508971000; 0.0062207000; 0.0017101000; 0.0094423000; 0.0971344000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.1; 0.0538925000; 0.0079874000; 0.0022264000; 0.0124158000; 0.1313953000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.11; 0.0505942000; 0.0075269000; 0.0017353000; 0.0108378000; 0.1026162000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.1; 0.0501108000; 0.0056617000; 0.0017693000; 0.0091142000; 0.0985358000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.14; 0.0836272000; 0.0085779000; 0.0024910000; 0.0132716000; 0.1436044000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.14; 0.0724852000; 0.0087301000; 0.0027015000; 0.0136172000; 0.1460718000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.13; 0.0691509000; 0.0083067000; 0.0025348000; 0.0130925000; 0.1295296000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.12; 0.0512429000; 0.0060946000; 0.0017760000; 0.0101745000; 0.1095885000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.09; 0.0390677000; 0.0070672000; 0.0024687000; 0.0112569000; 0.0839605000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.1; 0.0401502000; 0.0053989000; 0.0015579000; 0.0083838000; 0.0890651000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.11; 0.0526990000; 0.0057120000; 0.0015406000; 0.0091000000; 0.1108804000
