name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;6.19; 5.1290516000; 0.0059850000; 0.0023297000; 0.0097631000; 6.3541716000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;0.19; 0.1001240000; 0.0090915000; 0.0027093000; 0.0141921000; 0.1813932000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;0.13; 0.0467937000; 0.0090163000; 0.0025533000; 0.0141429000; 0.1269418000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;0.14; 0.0630658000; 0.0082391000; 0.0023472000; 0.0129487000; 0.1284570000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.11; 0.0404238000; 0.0091189000; 0.0026822000; 0.0143361000; 0.0990977000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.11; 0.0410994000; 0.0092955000; 0.0027998000; 0.0143589000; 0.1006027000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.11; 0.0463492000; 0.0089780000; 0.0026771000; 0.0143010000; 0.1072164000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.13; 0.0559715000; 0.0092305000; 0.0026620000; 0.0143258000; 0.1207417000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.13; 0.0572827000; 0.0084242000; 0.0028496000; 0.0135363000; 0.1188001000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;0.33; 0.2127095000; 0.0092266000; 0.0029474000; 0.0146586000; 0.3263934000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.11; 0.0418153000; 0.0088812000; 0.0028068000; 0.0143364000; 0.1024621000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.11; 0.0399869000; 0.0087713000; 0.0027049000; 0.0139638000; 0.0994179000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.11; 0.0432898000; 0.0086455000; 0.0024380000; 0.0133931000; 0.1037756000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.11; 0.0393227000; 0.0087563000; 0.0024588000; 0.0134381000; 0.0961219000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.12; 0.0476680000; 0.0104859000; 0.0028210000; 0.0162719000; 0.1107973000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;0.14; 0.0592064000; 0.0089395000; 0.0026532000; 0.0140481000; 0.1326705000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;0.08; 0.0396148000; 0.0053252000; 0.0015978000; 0.0084947000; 0.0832062000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;0.09; 0.0449208000; 0.0063560000; 0.0019909000; 0.0100238000; 0.0862639000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;0.1; 0.0496448000; 0.0058183000; 0.0017425000; 0.0092596000; 0.0980284000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;0.07; 0.0233946000; 0.0064741000; 0.0017187000; 0.0098753000; 0.0609609000
