name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.02; 0.000241;0.008893;0.0018319999999999999; 0.000586; false; 0.025106;1.41; 0.000208;1.4263279999999998;0.008276;0.0018089999999999998; 0.000629; false; 1.44988;0.02; 0.00024;0.009641;0.001986; 0.000624; false; 0.028131;0.06; 0.000242; 2.8e-05;0.026878;0.02262; 0.011984; false; 0.063914;1.04; 0.0073; 0.0000;0.0412;0.0024999999999999996; 0.0005; False; 0.0446; 0.0539;19.08; 0.0045; 0.0001;4.194800000000001; 14.1131; False; 18.3081; 18.3159;0.93; 0.008144165;0.015553524999999999; 2.2045E-5; false; 0.0247343; 0.097861734
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 9.2e-05;0.000557;0.0005239999999999999; 0.000116; false; 0.002378;0.05; 9.1e-05;0.061931;0.00045700000000000005;0.00032799999999999995; 6.1e-05; false; 0.064123;0.0; 7.9e-05;0.000578;0.0005139999999999999; 0.000115; false; 0.002398;0.01; 0.000101; 1.5e-05;0.005552;0.004156; 0.00181; false; 0.013202;1.27; 0.0067; 0.0000;0.0053;0.0013; 0.0004; False; 0.0073; 0.0147;2.29; 0.0063; 0.0001;1.1439; 0.0806; False; 1.2247; 1.2321;0.98; 0.006036244;0.019144755999999995; 4.4287E-5; false; 0.030522681; 0.111588669
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.05; 0.000355;0.018031;0.005181; 0.000613; false; 0.055604;5.32; 0.000387;5.374447999999999;0.013387;0.004913; 0.000492; false; 5.41932;0.05; 0.000351;0.020413;0.0060739999999999995; 0.000724; false; 0.063546;0.17; 0.000395; 3.8e-05;0.072435;0.06609200000000001; 0.03531; false; 0.178462;1.15; 0.0065; 0.0000;0.0953;0.0079; 0.0037; False; 0.1074; 0.1199;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.99; 0.009108137;0.065895428; 2.99E-5; false; 0.077786492; 0.15122721
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 7.6e-05;0.000431;0.000463; 9.9e-05; false; 0.001973;0.05; 6.9e-05;0.060233;0.000526;0.00034; 6.4e-05; false; 0.062574;0.0; 0.000101;0.000454;0.00043599999999999997; 0.000116; false; 0.002037;0.01; 8.7e-05; 1e-05;0.005398999999999999;0.0038980000000000004; 0.001705; false; 0.012472;1.05; 0.0070; 0.0000;0.0054;0.0012000000000000001; 0.0004; False; 0.0073; 0.0150;2.35; 0.0066; 0.0001;1.1004; 0.1026; False; 1.2034; 1.2113;0.87; 0.005058377;0.018777191999999998; 1.9441E-5; false; 0.028120663; 0.09653806
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 8.1e-05;0.0005809999999999999;0.0005399999999999999; 0.000128; false; 0.00246;0.06; 7.9e-05;0.062432;0.000513;0.00034; 7.2e-05; false; 0.064666;0.0; 7.9e-05;0.00059;0.0005250000000000001; 0.000116; false; 0.002406;0.01; 9.4e-05; 9e-06;0.00542;0.003919; 0.001708; false; 0.012484;1.08; 0.0068; 0.0000;0.0055;0.0013; 0.0005; False; 0.0074; 0.0146;2.37; 0.0067; 0.0001;1.2035; 0.0854; False; 1.2891; 1.2972;0.97; 0.005308583;0.036818299; 2.1661E-5; false; 0.046907331; 0.11570959
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 8.1e-05;0.000554;0.000516; 0.000119; false; 0.002369;0.06; 7.4e-05;0.064754;0.0005200000000000001;0.00033; 6.1e-05; false; 0.066986;0.0; 7.7e-05;0.0005840000000000001;0.000541; 0.00012; false; 0.002535;0.01; 8.2e-05; 1.1e-05;0.005581;0.0039559999999999994; 0.001742; false; 0.012703;1.06; 0.0064; 0.0000;0.0054;0.0012000000000000001; 0.0004; False; 0.0071; 0.0140;2.43; 0.0063; 0.0001;1.1826; 0.0789; False; 1.2618; 1.2693;0.88; 0.005063378;0.01992098; 2.0246E-5; false; 0.029700645; 0.095469558
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.73; 0.004534;0.28136300000000003;0.050223000000000004; 0.005923; false; 0.771504;24.6; 0.002368;25.026799;0.149358;0.042549000000000003; 0.004438; false; 25.4979;0.7; 0.003991;0.264497;0.050635; 0.006143; false; 0.741679;1.57; 0.002441; 0.000217;0.5542290000000001;0.6664380000000001; 0.419336; false; 1.65546;2.56; 0.0125; 0.0000;1.2218;0.2352; 0.0229; False; 1.4802; 1.5685;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.44; 0.026758148;0.166057175; 2.9424E-5; false; 0.176514204; 0.316961813
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.07; 0.000441;0.023446;0.007805; 0.001638; false; 0.075568;7.43; 0.000451;7.518106;0.017383;0.007596; 0.001453; false; 7.58034;0.07; 0.000435;0.022737;0.007001; 0.00157; false; 0.072071;0.23; 0.00045; 4.5e-05;0.099966;0.09045; 0.045132; false; 0.24107;1.31; 0.0068; 0.0000;0.13240000000000002;0.1102; 0.0055; False; 0.2485; 0.2641;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.96; 0.011221831;0.092426232; 6.4012E-5; false; 0.10854266; 0.196417017
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 8.5e-05;0.000577;0.000546; 0.00012; false; 0.002454;0.06; 8e-05;0.069281;0.000537;0.000359; 6.7e-05; false; 0.071624;0.0; 8.6e-05;0.00057;0.0005560000000000001; 0.000118; false; 0.002544;0.01; 9.8e-05; 1.1e-05;0.005605000000000001;0.003963; 0.001789; false; 0.013019;1.17; 0.0063; 0.0000;0.0057;0.0013; 0.0004; False; 0.0077; 0.0148;2.37; 0.0063; 0.0001;1.1289; 0.0912; False; 1.2203; 1.2277;0.95; 0.005608606;0.020025087; 2.7902E-5; false; 0.030487177; 0.106540515
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.09; 0.000554;0.031785;0.010704; 0.001882; false; 0.101024;18.36; 0.000568;18.503315;0.022267000000000002;0.010009; 0.001552; false; 18.5822;0.05; 0.00029;0.017137;0.0073230000000000005; 0.001392; false; 0.058287;0.29; 0.000527; 3.9e-05;0.122899;0.115698; 0.061923; false; 0.307437;1.43; 0.0072; 0.0000;0.1684;0.07780000000000001; 0.0074; False; 0.2542; 0.2731;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.9; 0.016448534;0.08642519200000001; 4.2765E-5; false; 0.100667074; 0.188935862
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000137;0.0049629999999999995;0.0031520000000000003; 0.000536; false; 0.017587;0.97; 0.00016;0.989333;0.0042309999999999995;0.002156; 0.000429; false; 1.00457;0.01; 0.000137;0.004843;0.002844; 0.000479; false; 0.016789;0.07; 0.000154; 2e-05;0.03082;0.027590000000000003; 0.013305; false; 0.074747;1.16; 0.0065; 0.0000;0.0365;0.0338; 0.0024; False; 0.0729; 0.0820;15.5; 0.0067; 0.0001;10.448899999999998; 3.9798; False; 14.4290; 14.4401;1.01; 0.006533541;0.057453805; 3.1256E-5; false; 0.067986494; 0.138828283
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 8.8e-05;0.00058;0.0005660000000000001; 0.000123; false; 0.002575;0.05; 6.9e-05;0.062395000000000006;0.000546;0.000352; 6.3e-05; false; 0.064819;0.0; 8.8e-05;0.000585;0.000527; 0.000123; false; 0.00253;0.01; 8.6e-05; 1.1e-05;0.005485;0.003952; 0.001753; false; 0.012688;1.05; 0.0065; 0.0000;0.0051;0.0013; 0.0004; False; 0.0071; 0.0141;2.35; 0.0063; 0.0001;1.2113999999999998; 0.0848; False; 1.2965; 1.3039;0.9; 0.00541659;0.018332472; 2.5986E-5; false; 0.029079727; 0.101446574
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.45; 0.002638;0.17423;0.034559000000000006; 0.00503; false; 0.483647;18.21; 0.002783;18.803357;0.102432;0.028356999999999997; 0.003453; false; 19.1321;0.45; 0.002677;0.16917500000000002;0.03411; 0.004782; false; 0.488835;1.19; 0.002831; 0.000228;0.511482;0.48327000000000003; 0.244362; false; 1.25194;1.89; 0.0112; 0.0000;0.6599;0.139; 0.0125; False; 0.8119; 0.8543;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.031147579;0.19918172699999998; 2.6327E-5; false; 0.21093441; 0.344036126
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 8.6e-05;0.000599;0.000526; 0.000118; false; 0.002433;0.06; 7.6e-05;0.068797;0.0005319999999999999;0.000329; 6e-05; false; 0.071168;0.0; 7.7e-05;0.00057;0.0005250000000000001; 0.000118; false; 0.002394;0.01; 9.4e-05; 1.1e-05;0.005432000000000001;0.0038069999999999996; 0.001738; false; 0.012511;1.11; 0.0062; 0.0000;0.0049;0.0012000000000000001; 0.0004; False; 0.0069; 0.0136;2.46; 0.0061; 0.0001;1.2884; 0.0820; False; 1.3708; 1.3781;0.92; 0.005866796;0.018903554; 2.6056E-5; false; 0.029744043; 0.104677932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 8.5e-05;0.0005729999999999999;0.000562; 0.000123; false; 0.002546;0.06; 8e-05;0.068481;0.000543;0.00035400000000000004; 7.3e-05; false; 0.070944;0.0; 7.7e-05;0.000592;0.000543; 0.000119; false; 0.002515;0.01; 8.8e-05; 1.2e-05;0.0049960000000000004;0.003632; 0.001626; false; 0.011784;1.1; 0.0061; 0.0000;0.0049;0.001; 0.0004; False; 0.0065; 0.0131;2.4; 0.0064; 0.0001;1.208; 0.0824; False; 1.2906; 1.2982;0.87; 0.005004035;0.019087879; 2.1192E-5; false; 0.029095324; 0.099697702
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.38; 0.002237;0.13983;0.030418; 0.005084; false; 0.404084;19.82; 0.00225;20.425778;0.076018;0.024894; 0.003602; false; 20.6808;0.4; 0.002267;0.139398;0.030804; 0.004761; false; 0.409775;1.01; 0.002362; 0.00019;0.438611;0.409862; 0.208181; false; 1.06914;2.14; 0.0105; 0.0000;0.6748000000000001;0.3376; 0.0191; False; 1.0320; 1.0829;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.45; 0.025963202;0.199472056; 2.2886E-5; false; 0.209196846; 0.341610241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04; 0.000215;0.012277;0.010712; 0.002281; false; 0.047145;7.71; 0.000203;7.8442419999999995;0.009645;0.0072840000000000005; 0.001541; false; 7.88287;0.04; 0.000186;0.011593;0.010198; 0.002343; false; 0.045474;0.24; 0.00021; 3.2e-05;0.09839300000000001;0.095666; 0.049555; false; 0.250416;1.64; 0.0062; 0.0000;0.10239999999999999;0.4547; 0.0095; False; 0.5672; 0.5782;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.28; 0.007938836;0.17743117800000002; 2.7019E-5; false; 0.205177289; 0.281884893
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000184;0.00868;0.004365; 0.000682; false; 0.028711;3.98; 0.000198;4.046756;0.007709000000000001;0.003895; 0.000976; false; 4.07517;0.02; 0.000197;0.008756;0.004528; 0.00067; false; 0.029409;0.11; 0.000204; 2.1e-05;0.048996;0.043337; 0.021718; false; 0.117686;1.12; 0.0049; 0.0000;0.041499999999999995;0.024399999999999998; 0.0020; False; 0.0682; 0.0761;34.34; 0.0048; 0.0001;26.0974; 7.5313; False; 33.6290; 33.6385;1.13; 0.00671048;0.069417531; 2.0899E-5; false; 0.079046981; 0.147380011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.04; 0.000191;0.011938;0.011436; 0.002382; false; 0.046823;7.27; 0.000231;7.4121570000000006;0.008785;0.007248999999999999; 0.001299; false; 7.44958;0.03; 0.000148;0.008193;0.00838; 0.001883; false; 0.03392;0.16; 0.000144; 1.9e-05;0.063764;0.06873599999999999; 0.035818; false; 0.173777;1.18; 0.0047; 0.0000;0.0934;0.3291; 0.0062; False; 0.4291; 0.4377;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35; 0.009001732;0.207382077; 2.7425E-5; false; 0.218269171; 0.319494095
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.05; 0.000253;0.015611;0.013593000000000001; 0.002967; false; 0.060008;9.71; 0.000253;9.834829000000001;0.01219;0.009189; 0.001955; false; 9.88351;0.05; 0.000239;0.015794;0.013274000000000001; 0.00292; false; 0.059923;0.28; 0.000264; 3.1e-05;0.124687;0.117254; 0.059141; false; 0.309121;1.98; 0.0068; 0.0000;0.1572;0.7361; 0.0126; False; 0.9063; 0.9198;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.010064139;0.257486206; 2.3249E-5; false; 0.281725117; 0.364883237
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 8.5e-05;0.000571;0.0005499999999999999; 0.000122; false; 0.002537;0.06; 9.2e-05;0.06897;0.000571;0.000361; 6.7e-05; false; 0.071468;0.0; 8.3e-05;0.0005989999999999999;0.000562; 0.000123; false; 0.002533;0.01; 9.4e-05; 1.2e-05;0.005808000000000001;0.0040809999999999996; 0.001791; false; 0.01334;1.2; 0.0065; 0.0000;0.0057;0.0012000000000000001; 0.0005; False; 0.0078; 0.0148;2.45; 0.0061; 0.0001;1.1888; 0.0916; False; 1.2807; 1.2880;0.73; 0.004894117;0.015395285; 1.9922E-5; false; 0.024483841; 0.08006837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.32; 0.001688;0.11144;0.030155; 0.003438; false; 0.339648;25.47; 0.001748;26.231145;0.125512;0.039789; 0.005028; false; 26.6146;0.55; 0.003253;0.198561;0.040917; 0.004554; false; 0.572159;1.51; 0.003243; 0.000288;0.6464920000000001;0.615686; 0.314665; false; 1.59415;2.37; 0.0115; 0.0000;0.9253;0.23099999999999998; 0.0207; False; 1.1774; 1.2461;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.34; 0.034737577;0.173963945; 2.2391E-5; false; 0.18590371; 0.331021759
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.92; 0.004259;0.317226;0.091538; 0.003799; false; 0.965922;TO; 0.004204;17.698456;0.057173;0.021551;MISSING;MISSING;MISSING;0.86; 0.004596;0.29376599999999997;0.077989; 0.003602; false; 0.898237;2.75; 0.004694; 0.000373;1.1174119999999998;1.104568; 0.57019; false; 2.8327;3.06; 0.0127; 0.0000;1.5464000000000002;0.3412; 0.0522; False; 1.9402; 2.0468;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.69; 0.037401945;0.716733518; 2.8279E-5; false; 0.726286335; 0.861381239
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 7.1e-05;0.00030599999999999996;0.00035800000000000003; 7.7e-05; false; 0.001518;0.04; 7.2e-05;0.043724;0.000293;0.00018899999999999999; 4.7e-05; false; 0.045145;0.0; 5.4e-05;0.00031999999999999997;0.000334; 7.8e-05; false; 0.001503;0.0; 7.4e-05; 7e-06;0.003045;0.002284; 0.000997; false; 0.007346;0.86; 0.0044; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False; 0.0042; 0.0090;1.51; 0.0046; 0.0001;0.5720000000000001; 0.0409; False; 0.6132; 0.6186;0.74; 0.004107348;0.017297196; 2.6653E-5; false; 0.029094594; 0.087704402
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.34; 0.001718;0.114541;0.031697; 0.00442; false; 0.354137;22.64; 0.001769;23.347299;0.14248;0.040464; 0.005264; false; 23.7789;0.34; 0.001761;0.11446600000000001;0.03288; 0.004172; false; 0.353272;1.24; 0.001719; 0.000146;0.489961;0.513299; 0.294041; false; 1.30969;2.29; 0.0113; 0.0000;0.903;0.2268; 0.0198; False; 1.1502; 1.2185;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.51; 0.024486624;0.20088941300000002; 2.4487E-5; false; 0.210455758; 0.343948001
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 9.2e-05;0.000503;0.00047900000000000004; 0.000119; false; 0.002264;0.07; 8.1e-05;0.073818;0.000451;0.00032799999999999995; 6.2e-05; false; 0.076037;0.0; 8.8e-05;0.000562;0.0005319999999999999; 0.000114; false; 0.002464;0.01; 0.000109; 1.5e-05;0.005336;0.003742; 0.001703; false; 0.012402;1.05; 0.0059; 0.0000;0.0048;0.0011; 0.0004; False; 0.0065; 0.0130;2.22; 0.0059; 0.0001;1.0084; 0.0747; False; 1.0836; 1.0906;0.92; 0.005228294;0.019357020000000003; 2.111E-5; false; 0.029491512; 0.098963932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.42; 0.003273;0.154583;0.032377; 0.003453; false; 0.432409;21.64; 0.001766;22.108419;0.15058;0.038683999999999996; 0.005559; false; 22.5587;0.39; 0.00178;0.11608;0.032568; 0.006671; false; 0.407309;0.9; 0.00182; 0.00015;0.37914900000000007;0.37861; 0.192245; false; 0.9606;1.5; 0.0081; 0.0000;0.516;0.12769999999999998; 0.0134; False; 0.6576; 0.7004;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.025883712;0.18498816; 2.6839E-5; false; 0.198408065; 0.331931015
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.43; 0.002099;0.150389;0.034775; 0.004202; false; 0.441227;51.34; 0.002206;51.696374999999996;0.077703;0.029040000000000003; 0.00326; false; 51.9645;0.38; 0.001948;0.136723;0.034991999999999995; 0.004613; false; 0.402687;1.07; 0.002286; 0.000192;0.453989;0.434596; 0.214216; false; 1.11542;2.25; 0.0097; 0.0000;0.676;0.446; 0.0166; False; 1.1394; 1.1898;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.026647653;0.16740602100000002; 2.3051E-5; false; 0.176971466; 0.293415953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.53; 0.003089;0.18168800000000002;0.056045; 0.008227; false; 0.569754;TO; 0.003156;20.323425999999998;0.056791999999999995;0.024657;MISSING;MISSING;MISSING;0.34; 0.001769;0.10967199999999999;0.041455000000000006; 0.005819; false; 0.362223;0.99; 0.001782; 0.000151;0.35467;0.469439; 0.209146; false; 1.04696;2.36; 0.0074; 0.0000;0.583;1.0339; 0.0202; False; 1.6375; 1.6839;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.77; 0.032602788;0.302552927; 3.2623E-5; false; 0.314060149; 0.460084902
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.02; 0.000194;0.0069099999999999995;0.002144; 0.000351; false; 0.0216;3.47; 0.000192;3.53456;0.0053750000000000004;0.002066; 0.000423; false; 3.55342;0.02; 0.000202;0.007285;0.002214; 0.000419; false; 0.023029;0.08; 0.000218; 2.6e-05;0.035621;0.029713; 0.015118; false; 0.084765;1.17; 0.0062; 0.0000;0.0429;0.0155; 0.0018; False; 0.0606; 0.0704;14.34; 0.0063; 0.0001;10.1229; 3.2235; False; 13.3468; 13.3567;0.76; 0.006583621;0.030704207; 2.3319E-5; false; 0.039670102; 0.117485153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.04; 0.000302;0.015813;0.005876; 0.001365; false; 0.051918;12.66; 0.000499;12.782632;0.021603999999999998;0.009402; 0.002039; false; 12.8587;0.08; 0.000513;0.028031;0.008784; 0.001857; false; 0.089079;0.26; 0.000474; 4.5e-05;0.108144;0.104017; 0.055018; false; 0.273538;1.38; 0.0070; 0.0000;0.1583;0.11080000000000001; 0.0063; False; 0.2758; 0.2935;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.91; 0.010840891;0.083651999; 4.4735E-5; false; 0.09452917; 0.159608311
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 7.6e-05;0.000614;0.000536; 0.000113; false; 0.002422;0.06; 8.9e-05;0.065479;0.00048399999999999995;0.000347; 6.4e-05; false; 0.067761;0.0; 8.1e-05;0.000579;0.0005239999999999999; 0.000115; false; 0.002411;0.01; 8.7e-05; 1.1e-05;0.005357;0.0038; 0.001683; false; 0.012306;1.09; 0.0061; 0.0000;0.0054;0.0012000000000000001; 0.0004; False; 0.0072; 0.0138;1.36; 0.0042; 0.0001;0.5176000000000001; 0.0405; False; 0.5583; 0.5633;0.72; 0.005257586;0.015784476000000002; 3.6211E-5; false; 0.025569481; 0.093520394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.09; 0.000364;0.025222;0.019695; 0.004085; false; 0.094593;25.7; 0.000362;25.942928000000002;0.014989;0.011832; 0.002252; false; 26.0067;0.09; 0.000372;0.026477;0.01992; 0.00434; false; 0.097982;0.49; 0.000347; 4e-05;0.18552200000000002;0.205388; 0.10201; false; 0.505961;3.0; 0.0066; 0.0000;0.2412;1.6907999999999999; 0.0195; False; 1.9521; 1.9684;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.34; 0.007776841;0.264610027; 1.7716E-5; false; 0.284258111; 0.341275475
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 6.3e-05;0.000338;0.000415; 7.7e-05; false; 0.001812;0.04; 5e-05;0.043921;0.000282;0.00019; 4.3e-05; false; 0.045284;0.0; 7.2e-05;0.000401;0.000433; 7.8e-05; false; 0.001882;0.0; 6.4e-05; 8e-06;0.003116;0.002327; 0.001024; false; 0.007541;0.82; 0.0045; 0.0000;0.0029;0.0005; 0.0002; False; 0.0039; 0.0089;1.4; 0.0042; 0.0001;0.5745; 0.0426; False; 0.6176; 0.6225;0.94; 0.005463876;0.017836403; 2.1634E-5; false; 0.027270635; 0.100712124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.13; 0.005861;0.391726;0.10197500000000001; 0.016088; false; 1.20042;TO; 0.01114;13.283783;0.1362;0.033185;MISSING;MISSING;MISSING;1.16; 0.005721;0.390386;0.104584; 0.016393; false; 1.20833;4.35; 0.011848; 0.000925;2.01861;1.816664; 0.68447; false; 4.55681;5.37; 0.0235; 0.0000;3.1033999999999997;0.9876; 0.0635; False; 4.1549; 4.3864;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.55; 0.04193891;0.518000555; 2.6072E-5; false; 0.528319352; 0.725924139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 8.7e-05;0.000521;0.000624; 0.000129; false; 0.002775;0.07; 8.9e-05;0.075046;0.0005819999999999999;0.00038; 7.2e-05; false; 0.077748;0.0; 9.2e-05;0.000614;0.0005859999999999999; 0.000126; false; 0.002744;0.02; 0.000112; 1.2e-05;0.006229;0.004339; 0.001918; false; 0.014492;1.19; 0.0063; 0.0000;0.0053;0.0011; 0.0005; False; 0.0073; 0.0144;2.34; 0.0067; 0.0001;1.1214; 0.0844; False; 1.2061; 1.2141;0.94; 0.005826727;0.019493901; 2.4242E-5; false; 0.030419235; 0.108054247
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.13; 0.006666;0.415307;0.096261; 0.008856; false; 1.20047;TO; 0.007189;57.535978;0.123334;0.039719000000000004;MISSING;MISSING;MISSING;1.1; 0.006356;0.408163;0.092195; 0.008839; false; 1.18122;2.9; 0.007148; 0.000516;1.2013280000000002;1.238172; 0.583427; false; 3.05165;3.95; 0.0183; 0.0000;1.5438999999999998;1.2706; 0.0296; False; 2.8448; 2.9410;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.84; 0.027336533;0.351479; 2.5939E-5; false; 0.36198859; 0.522927358
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.02; 0.000207;0.009025;0.004031; 0.00054; false; 0.03239;5.62; 0.00018;5.705401999999999;0.006293;0.0033690000000000005; 0.000479; false; 5.72904;0.02; 0.000173;0.008556;0.003177; 0.000489; false; 0.027987;0.17; 0.000367; 3.1e-05;0.071907;0.065748; 0.035251; false; 0.178435;1.51; 0.0082; 0.0000;0.0986;0.018000000000000002; 0.0046; False; 0.1220; 0.1368;52.94; 0.0080; 0.0003;25.5612; 26.4560; False; 52.0175; 52.0338;1.21; 0.012972407;0.079484496; 5.2278E-5; false; 0.096091023; 0.206020843
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.6; 0.009749;0.615391;0.104459; 0.005903; false; 1.64635;TO; 0.009927;12.542922;0.091063;0.022855;MISSING;MISSING;MISSING;1.54; 0.010274;0.6065910000000001;0.112389; 0.007542; false; 1.64045;3.86; 0.008012; 0.000656;1.5990859999999998;1.5879699999999999; 0.8287; false; 4.04673;3.97; 0.0201; 0.0000;2.5812999999999997;0.2812; 0.0521; False; 2.9153; 3.0878;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.09; 0.037823707;0.35443073300000005; 3.2926E-5; false; 0.365130796; 0.537014746
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 8.5e-05;0.0005920000000000001;0.000556; 0.000116; false; 0.002503;0.06; 7.9e-05;0.065981;0.000526;0.000348; 6.3e-05; false; 0.068344;0.0; 8e-05;0.000547;0.000496; 0.000113; false; 0.002287;0.01; 9.3e-05; 1.6e-05;0.005307;0.0037870000000000004; 0.00168; false; 0.012353;1.09; 0.0060; 0.0000;0.0047;0.0011; 0.0004; False; 0.0066; 0.0130;2.22; 0.0062; 0.0001;1.0958; 0.0869; False; 1.1830; 1.1903;0.95; 0.005296368;0.019252553; 2.6091E-5; false; 0.030022574; 0.106578986
