name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_597.0.mata;0.41; 0.3280818000;0.0088731; 0.1036749000; 0.0002154000; False; 0.1217313000; 0.5836949000;0.46; 0.724922; 0.093477; 0.002475; 0.000109; 1.3e-05; false; 0.824848;0.49; 0.614578; 0.09931; 0.000852; 0.000141; 1.7e-05; 1.4e-05; false; 0.719621;0.51; 0.4765; 0.099; 0.002558; 0.000108; 1.8e-05; false; 0.583081;0.3; 0.277896; 0.06638; 0.001962; 0.005576; 0.003238; 0.00092; false; 0.357443;0.32; 0.309841; 0.064793; 0.000342; 0.002431; 0.001586; 0.000899; false; 0.382076;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.55; 1.4343; 0.0000; 0.0042; 0.0002; 0.0000; False; 0.0045; 1.4391;2.68; 1.4376; 0.0045; 0.1090; 0.1097; 0.0036; False; 0.1133; 1.5557;2.62; 1.4623; 0.0042; 0.0381; 0.0401; 0.0001; False; 0.0403; 1.5070;2.76; 0.191625406; 0.020595664; 0.002656461; false; 0.029369939; 0.338948788;2.17; 0.027856735; 0.04816235; 3.1337E-5; false; 0.055325449; 0.231318832
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_657.0.mata;0.44; 0.3055868000;0.007294800000000001; 0.0781386000; 0.0001627000; False; 0.0901546000; 0.4556701000;0.6; 0.694952; 0.105782; 0.003091; 0.000133; 3.4e-05; false; 0.805495;0.6; 0.636526; 0.109438; 0.000905; 0.000104; 1.6e-05; 1.5e-05; false; 0.748501;0.33; 0.347592; 0.066536; 0.00174; 8.9e-05; 2e-05; false; 0.416913;0.62; 0.731723; 0.110064; 0.00424; 0.009925; 0.001116; 0.001097; false; 0.859473;0.35; 0.403598; 0.068994; 0.000371; 0.002182; 0.000969; 0.000618; false; 0.478246;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.7; 1.6658; 0.0000; 0.0056; 0.0003; 0.0000; False; 0.0061; 1.6724;2.5; 1.5563; 0.0056; 0.1292; 0.1301; 0.0039; False; 0.1341; 1.6965;2.39; 1.4712; 0.0044; 0.0410; 0.0431; 0.0001; False; 0.0432; 1.5200;3.32; 0.212322357; 0.024052338; 0.002243302; false; 0.032696918; 0.402738556;2.25; 0.024879748; 0.093155631; 3.8186E-5; false; 0.104291648; 0.264389091
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_670.0.mata;0.34; 0.2091688000;0.0074885; 0.0834720000; 0.0001896000; False; 0.0942546000; 0.3450313000;0.74; 0.687866; 0.156493; 0.003446; 0.000165; 1.2e-05; false; 0.850069;0.75; 0.702367; 0.153871; 0.001357; 0.000127; 1.8e-05; 8e-06; false; 0.859548;0.67; 0.605539; 0.14985; 0.002688; 0.000118; 1.1e-05; false; 0.760114;0.44; 0.4026; 0.09263; 0.003055; 0.006532; 0.000748; 0.000768; false; 0.507419;0.7; 0.672852; 0.098309; 0.00052; 0.002606; 0.001283; 0.000769; false; 0.77819;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.83; 1.8378; 0.0000; 0.0034; 0.0002; 0.0000; False; 0.0036; 1.8418;2.1; 1.2577; 0.0039; 0.0713; 0.0719; 0.0023; False; 0.0743; 1.3362;3.33; 2.1988; 0.0057; 0.0455; 0.0478; 0.0001; False; 0.0479; 2.2527;3.08; 0.24193548; 0.017500596; 0.001982589; false; 0.025186543; 0.399516493;3.11; 0.040815829; 0.08487931; 3.5926E-5; false; 0.092137309; 0.278734606
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_671.0.mata;0.44; 0.2577978000;0.0070385; 0.0764291000; 0.0002120000; False; 0.0862663000; 0.3884442000;0.64; 0.580064; 0.131729; 0.00317; 0.000123; 3.8e-05; false; 0.717018;0.73; 0.683169; 0.13943; 0.001362; 0.000131; 2e-05; 1.8e-05; false; 0.82612;0.73; 0.680654; 0.132506; 0.003234; 0.000149; 4.1e-05; false; 0.818592;0.74; 0.681831; 0.127362; 0.005165; 0.011406; 0.001225; 0.001177; false; 0.829925;0.64; 0.602558; 0.121452; 0.000684; 0.003455; 0.001342; 0.000936; false; 0.733071;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.15; 2.1377; 0.0000; 0.0052; 0.0003; 0.0000; False; 0.0055; 2.1437;3.31; 2.1570; 0.0075; 0.1383; 0.1392; 0.0045; False; 0.1437; 2.3084;2.13; 1.4469; 0.0164; 0.0784; 0.0805; 0.0001; False; 0.0806; 1.5442;3.62; 0.368291678; 0.034092652; 0.003872481; false; 0.048608795; 0.696806419;3.51; 0.084838107; 0.144495082; 3.8149E-5; false; 0.159337308; 0.513739791
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_673.0.mata;0.77; 0.6227070000;0.0088322; 0.1029256000; 0.0001899000; False; 0.1180379000; 0.8432167000;1.41; 2.11499; 0.269136; 0.002928; 0.000112; 1.3e-05; false; 2.38907;1.66; 2.3727; 0.308265; 0.001341; 0.000132; 2.1e-05; 1.8e-05; false; 2.68438;1.36; 2.0957; 0.234003; 0.002905; 0.000118; 1.2e-05; false; 2.3348;1.29; 1.56574; 0.188905; 0.002664; 0.006228; 0.000615; 0.000697; false; 1.76609;1.37; 1.34774; 0.21327; 0.000555; 0.002755; 0.001314; 0.000664; false; 1.56869;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.94; 8.2791; 0.0000; 0.0057; 0.0002; 0.0000; False; 0.0060; 8.2856;6.6; 5.9402; 0.0079; 0.1475; 0.1497; 0.0048; False; 0.1546; 6.1029;8.44; 8.7802; 0.0088; 0.0301; 0.0313; 0.0001; False; 0.0315; 8.8213;6.91; 0.208952849; 0.0263555; 0.00217444; false; 0.034504049; 0.455452649;7.96; 0.043064741; 0.082068217; 3.4911E-5; false; 0.099716328; 0.285771189
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_678.0.mata;0.55; 0.4345025000;0.0055518; 0.0544788000; 0.0001299000; False; 0.0630877000; 0.5379798000;1.29; 1.22902; 0.310539; 0.00326; 0.000141; 4.6e-05; false; 1.54527;0.93; 0.892722; 0.19404; 0.000791; 9.3e-05; 1.3e-05; 1.2e-05; false; 1.08892;1.66; 1.54536; 0.302936; 0.00326; 0.000134; 3.9e-05; false; 1.8537;0.93; 0.861866; 0.187407; 0.002618; 0.006141; 0.000679; 0.000687; false; 1.06062;0.97; 0.889256; 0.190937; 0.000456; 0.002477; 0.001075; 0.00065; false; 1.087;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.28; 5.6723; 0.0000; 0.0051; 0.0001; 0.0000; False; 0.0053; 5.6779;9.3; 8.2648; 0.0078; 0.1533; 0.1544; 0.0049; False; 0.1593; 8.4321;8.57; 7.6281; 0.0055; 0.0445; 0.0469; 0.0001; False; 0.0470; 7.6809;8.86; 0.24121015; 0.023353438; 0.002628881; false; 0.033915587; 0.405013261;8.44; 0.059008326; 0.114844865; 5.6204E-5; false; 0.126195891; 0.365405425
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;18.13; 18.1905927000;0.0085544; 0.3883392000; 0.0003012000; False; 0.3997711000; 18.6323926000;23.45; 20.2355; 7.1824; 0.083079; 0.000937; 0.000235; false; 27.519;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 53.3611;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.19; 0.0602521000;0.008893700000000001; 0.0562896000; 0.0002128000; False; 0.0691195000; 0.1911159000;0.01; 0.009531; 0.0084; 0.000414; 6.3e-05; 1.4e-05; false; 0.020078;0.01; 0.009786; 0.007937; 0.000402; 0.000236; 4.4e-05; 1.3e-05; false; 0.020127;0.01; 0.009566; 0.008214; 0.000432; 6.9e-05; 1.4e-05; false; 0.019829;0.01; 0.009013; 0.00757; 0.000945; 0.001422; 0.000293; 0.000275; false; 0.021139;0.01; 0.008843; 0.007164; 0.000157; 0.001687; 0.000997; 0.000316; false; 0.021513;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2; 0.0243; 0.0000; 0.0015; 0.0001; 0.0000; False; 0.0017; 0.0263;1.4; 0.0268; 0.0010; 0.0094; 0.0098; 0.0005; False; 0.0103; 0.0384;1.15; 0.0155; 0.0012; 0.0023; 0.0027; 0.0001; False; 0.0028; 0.0196;1.37; 0.135882714; 0.024604444; 0.003404273; false; 0.034753125; 0.282610721;1.17; 0.027545337; 0.016836396; 4.1987E-5; false; 0.025633942; 0.146694576
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.23; 0.0771416000;0.0102128; 0.0894920000; 0.0003659000; False; 0.1030018000; 0.2335166000;0.04; 0.032264; 0.014876; 0.001052; 9.9e-05; 1.3e-05; false; 0.050994;0.04; 0.033128; 0.016437; 0.001321; 0.000216; 2.9e-05; 1.2e-05; false; 0.05362;0.04; 0.034302; 0.016009; 0.001283; 6.9e-05; 1.5e-05; false; 0.054229;0.05; 0.036074; 0.016767; 0.003036; 0.005304; 0.00153; 0.001344; false; 0.066673;0.03; 0.021335; 0.009204; 0.000272; 0.00184; 0.000874; 0.000537; false; 0.035862;TO; 0.03651; 0.020186;MISSING;MISSING;MISSING;MISSING;1.03; 0.0572; 0.0000; 0.0045; 0.0005; 0.0000; False; 0.0052; 0.0633;1.23; 0.0426; 0.0039; 0.0191; 0.0195; 0.0028; False; 0.0224; 0.0693;1.01; 0.0399; 0.0028; 0.0066; 0.0076; 0.0001; False; 0.0077; 0.0506;1.58; 0.161162636; 0.026452855; 0.002550176; false; 0.037313243; 0.322800002;1.48; 0.029242318; 0.037706669; 4.2414E-5; false; 0.047204541; 0.220164956
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.19; 0.0797246000;0.008496700000000001; 0.0617115000; 0.0002341000; False; 0.0730516000; 0.1945108000;0.08; 0.074153; 0.022718; 0.001134; 9.8e-05; 3.7e-05; false; 0.100423;0.08; 0.074497; 0.022957; 0.001349; 0.000236; 3e-05; 1.8e-05; false; 0.101325;0.08; 0.072572; 0.022167; 0.001243; 9.1e-05; 3.4e-05; false; 0.098315;0.08; 0.073523; 0.021374; 0.002762; 0.004658; 0.001251; 0.00112; false; 0.106632;0.09; 0.07292; 0.020948; 0.000443; 0.003089; 0.001333; 0.000879; false; 0.102395;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.3; 0.1318; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0026; 0.1349;1.43; 0.1333; 0.0050; 0.0293; 0.0300; 0.0028; False; 0.0329; 0.1715;1.43; 0.1367; 0.0046; 0.0110; 0.0128; 0.0001; False; 0.0129; 0.1546;1.64; 0.145391938; 0.020307223; 0.001869188; false; 0.027847971; 0.288614351;1.38; 0.029916547; 0.045412186; 4.2519E-5; false; 0.052762772; 0.205412115
