name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;5.19;0.1641387;0.0111637; 4.9718083000; 0.0003819000; False; 4.9875367000; 5.2010902000;0.79; 0.262331; 0.067812; 0.376948; 0.169216; 0.000144; false; 0.887105;0.72; 0.254078; 0.06334; 0.202268; 0.168333; 0.096467; 6.3e-05; false; 0.793577;0.79; 0.269241; 0.063477; 0.43429; 0.204266; 0.000133; false; 0.982967;4.64; 0.253822; 0.060798;0.015882; 2.51945; 2.48742; 0.005911; false; 5.35061;3.23; 0.147099; 0.046105;0.001693; 1.33507; 1.8164; 0.030763; false; 3.38442;ERR;4.49; 0.2291; 0.0000; 4.0269; 1.0249; 0.0030; False; 5.0553; 5.2881;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.81;0.09459250999999999; 4.219025776; 3.6304E-5; false; 4.237735269; 4.610916267
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;6.55;0.17455969999999998;0.012764699999999999; 7.9969162000; 0.0059681000; False; 8.0382332000; 8.2675480000;0.97; 0.385678; 0.070311; 0.985443; 0.255965; 0.000168; false; 1.71057;0.86; 0.321704; 0.070102; 0.267093; 0.240093; 0.121145; 0.000131; false; 1.03194;0.98; 0.318661; 0.068929; 0.561344; 0.218918; 0.000244; false; 1.1815;5.97; 0.280945; 0.076066;0.01892; 3.27456; 3.18316; 0.004924; false; 6.8484;5.05; 0.280567; 0.075853;0.002899; 2.0305; 2.97696; 0.042608; false; 5.41808;ERR;5.0; 0.2713; 0.0000; 2.8658; 1.0093; 0.0030; False; 3.8782; 4.1523;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.97;0.100899819; 4.88756012; 4.5178E-5; false; 4.918675026; 5.240858751
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;9.41;0.18231180000000002;0.011482500000000001; 9.9862067000; 0.0003380000; False; 10.0019263000; 10.2405377000;1.22; 0.318035; 0.078839; 0.693985; 0.245382; 0.000291; false; 1.3526;0.96; 0.329759; 0.072495; 0.298307; 0.254315; 0.13481; 0.000144; false; 1.10317;0.84; 0.21354; 0.049705; 0.529464; 0.203803; 0.000285; false; 1.00843;7.85; 0.265188; 0.058168;0.012265999999999999; 4.8765; 3.10067; 0.698523; false; 9.02025;6.62; 0.223086; 0.076;0.0034000000000000002; 2.98325; 3.76239; 0.061782; false; 7.12014;ERR;6.99; 0.4800; 0.0000; 4.5449; 1.3205; 0.0058; False; 5.8714; 6.3610;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.37;0.125786526; 5.562627623; 3.9388E-5; false; 5.570042252; 5.880218244
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;12.85;0.20239839999999998;0.0133357; 14.1202823000; 0.0015701000; False; 14.1458336000; 14.4082979000;1.11; 0.314031; 0.087308; 0.628064; 0.196936; 0.000239; false; 1.24587;1.11; 0.321443; 0.07944; 0.377162; 0.288649; 0.165379; 0.000142; false; 1.24774;1.44; 0.40552; 0.086052; 1.35888; 0.447608; 0.000338; false; 2.31495;9.05; 0.280979; 0.060029;0.013943; 5.49643; 3.78482; 0.926893; false; 10.5732;7.67; 0.371739; 0.084855;0.003823; 3.04786; 4.14853; 0.074228; false; 7.74524;ERR;6.8; 0.3043; 0.0000; 4.5415; 1.4694; 0.0052; False; 6.0162; 6.3245;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.12;0.086005865; 7.337865845; 4.2565E-5; false; 7.361270638; 7.706607341
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;12.63;0.20839560000000001;0.0144626; 13.5659640000; 0.0015164000; False; 13.5924618000; 13.8796760000;1.69; 0.374746; 0.090337; 1.06134; 0.352858; 0.00351; false; 1.90248;1.37; 0.351448; 0.086784; 0.464462; 1.00328; 0.363523; 0.000247; false; 2.28718;1.79; 0.438758; 0.105175; 1.25757; 0.419516; 0.000362; false; 2.24485;10.72; 0.414478; 0.092008;0.02556; 6.65394; 4.59726; 1.22107; false; 13.0179;10.06; 0.2971; 0.121772;0.0046029999999999995; 4.27724; 5.4966; 0.082253; false; 10.2976;ERR;9.07; 0.5413; 0.0000; 6.2480; 2.0243; 0.0090; False; 8.2814; 8.8288;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;21.23;0.12187593099999999; 8.821267133; 4.4329E-5; false; 8.840097875; 9.261847076
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;15.5;0.2915775;0.0287649; 17.2893151000; 0.0022304000; False; 17.3453051000; 17.7048765000;1.74; 0.402728; 0.09956; 1.07356; 0.688789; 0.000444; false; 2.29091;1.45; 0.574659; 0.101582; 0.537233; 0.47125; 0.223519; 0.000138; false; 1.92623;2.06; 0.420423; 0.099623; 1.61284; 0.538316; 0.000607; false; 2.69641;13.19; 0.434619; 0.112433;0.031146; 8.39837; 5.31084; 1.18751; false; 15.4931;10.04; 0.429515; 0.070753;0.002655; 3.99397; 5.65544; 0.080144; false; 10.2444;ERR;10.6; 0.5770; 0.0000; 7.6047; 2.1497; 0.0090; False; 9.7635; 10.3507;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.5;0.123809235; 10.515362176; 3.2622E-5; false; 10.54444607; 10.868394571
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;18.68;0.3319278;0.014649099999999998; 20.8226152000; 0.0012609000; False; 20.8473784000; 21.2760075000;1.81; 0.378262; 0.103367; 1.3318; 0.532353; 0.000423; false; 2.36741;1.67; 0.430119; 0.104794; 0.616245; 0.48364; 0.250629; 0.000113; false; 1.90456;2.09; 0.45777; 0.118709; 1.5097; 0.824329; 0.000447; false; 2.93514;15.71; 0.526823; 0.101114;0.019424999999999998; 8.2899; 6.5657; 1.68712; false; 17.2038;10.81; 0.452575; 0.128075;0.004129; 3.67807; 6.05712; 0.101753; false; 10.4432;ERR;11.01; 0.6038; 0.0000; 8.0853; 2.2167; 0.0084; False; 10.3106; 10.9195;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;25.66;0.145723259; 11.295389736; 3.0405E-5; false; 11.302793771; 11.706922912
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;21.31;0.2638224;0.0127397; 24.4832569000; 0.0008566000; False; 24.5033564000; 24.8382407000;1.91; 0.398198; 0.11126; 1.41666; 0.499917; 0.000285; false; 2.45548;1.54; 0.378257; 0.101706; 0.634094; 0.40045; 0.502154; 0.000255; false; 2.03581;2.28; 0.499683; 0.112853; 1.6814; 0.446116; 0.000193; false; 2.76521;14.12; 0.429316; 0.116731;0.031592999999999996; 8.20398; 4.66585; 1.38515; false; 14.8531;15.08; 0.25286; 0.079156;0.003061; 5.67618; 8.58249; 0.115843; false; 14.7227;ERR;11.78; 0.5963; 0.0000; 8.1375; 2.8862; 0.0134; False; 11.0372; 11.6467;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;29.28;0.10839548599999999; 12.982090391; 4.0783E-5; false; 13.000991307; 13.368877231
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;24.37;0.27711830000000004;0.014532799999999998; 27.1024670000; 0.0015153000; False; 27.1282049000; 27.4642151000;2.8; 0.477111; 0.116492; 2.4483; 0.751067; 0.000434; false; 3.82387;2.24; 0.498145; 0.114574; 0.876929; 0.765744; 0.358775; 0.000233; false; 2.63885;2.67; 0.618712; 0.110258; 1.79913; 0.775571; 0.000709; false; 3.33885;17.8; 0.517474; 0.129498;0.038727; 9.77703; 6.32998; 1.79342; false; 18.6082;16.82; 0.373274; 0.086257;0.00304; 6.33407; 9.34637; 0.170994; false; 16.3311;ERR;15.3; 0.6886; 0.0000; 11.4542; 3.1333; 0.0040; False; 14.5916; 15.2952;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;35.58;0.223739578; 16.788423899; 2.01041E-4; false; 16.801010764; 17.274820274
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;28.99;0.3402649;0.0151235; 32.5984712000; 0.0015879000; False; 32.6255723000; 33.0543180000;2.78; 0.519808; 0.13451; 1.96547; 0.524644; 0.00031; false; 3.17313;2.63; 0.450903; 0.137611; 1.18178; 0.714414; 0.307903; 0.00012; false; 2.8213;2.81; 0.485866; 0.120423; 1.92079; 0.594576; 0.000257; false; 3.15102;20.03; 0.511934; 0.128062;0.036934; 9.36499; 8.58079; 2.26162; false; 20.9012;18.93; 0.509228; 0.136262;0.004985; 6.8196; 10.6854; 0.160988; false; 18.3465;ERR;16.93; 0.7465; 0.0000; 13.2503; 3.5692; 0.0040; False; 16.8235; 17.5768;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;38.29;0.209259472; 16.680676918; 1.81858E-4; false; 16.699316371; 17.150129008
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.28;0.08166409999999999;0.009651399999999997; 0.1568497000; 0.0003055000; False; 0.1706851000; 0.3404804000;0.07; 0.050813; 0.015823; 0.011461; 0.007139; 2.3e-05; false; 0.087617;0.07; 0.05185; 0.017315; 0.006687; 0.005195; 0.003544; 2e-05; false; 0.087461;0.08; 0.052078; 0.017133; 0.012491; 0.007207; 2.4e-05; false; 0.091397;0.26; 0.055907; 0.019467;0.00253; 0.076776; 0.115499; 0.001112; false; 0.274046;0.17; 0.055731; 0.018746;0.000553; 0.037739; 0.062483; 0.001336; false; 0.180167;ERR;1.54; 0.1014; 0.0000; 0.0989; 0.0166; 0.0005; False; 0.1162; 0.2184;55.45; 0.0962; 0.0086; 45.3780; 10.6383; False; 56.0165; 56.1281;TO;TO;1.95;0.048318266; 0.293492362; 3.4133E-5; false; 0.301335037; 0.478702695
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;33.73;0.3060787;0.0136978; 35.4980465000; 0.0009327000; False; 35.5193856000; 35.8830834000;2.44; 0.300482; 0.091607; 1.86523; 0.777212; 0.000439; false; 3.06563;2.48; 0.549658; 0.121301; 1.06951; 0.744815; 0.406783; 0.000247; false; 2.91936;2.89; 0.66532; 0.138179; 2.34078; 0.547494; 0.001244; false; 3.72661;22.29; 0.499707; 0.141435;0.037934999999999997; 11.359; 9.06595; 2.31494; false; 23.4463;19.31; 0.384761; 0.090475;0.0039049999999999996; 7.12868; 10.9914; 0.160712; false; 18.776;ERR;17.01; 0.5748; 0.0000; 13.3129; 3.5897; 0.0306; False; 16.9333; 17.5142;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;41.85;0.199574004; 20.626911455; 1.14504E-4; false; 20.67601547; 21.142110991
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.49;0.11843010000000001;0.009392500000000002; 0.4394757000; 0.0003308000; False; 0.4529297000; 0.6690436000;0.11; 0.069094; 0.022195; 0.02429; 0.015996; 3.2e-05; false; 0.134834;0.12; 0.071333; 0.024746; 0.017771; 0.011141; 0.008051; 2.3e-05; false; 0.136474;0.12; 0.069036; 0.021761; 0.026126; 0.01488; 3.2e-05; false; 0.135024;0.44; 0.070703; 0.022681;0.00456; 0.174371; 0.212992; 0.001161; false; 0.489587;0.34; 0.080269; 0.022551;0.000855; 0.086701; 0.153553; 0.003123; false; 0.351511;ERR;1.52; 0.1305; 0.0000; 0.1550; 0.0398; 0.0005; False; 0.1954; 0.3264;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.25;0.048911758; 0.412386192; 3.2922E-5; false; 0.420157466; 0.609822678
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.71;0.106894;0.0116585; 0.5383267000; 0.0002939000; False; 0.5542270000; 0.7272876000;0.2; 0.103506; 0.031508; 0.053968; 0.031189; 6e-05; false; 0.224478;0.19; 0.104236; 0.03134; 0.033986; 0.021584; 0.01429; 4.6e-05; false; 0.210219;0.21; 0.107302; 0.028185; 0.060417; 0.032588; 9.3e-05; false; 0.233283;0.51; 0.068932; 0.017455;0.0033090000000000003; 0.17337; 0.326179; 0.001322; false; 0.592624;0.57; 0.098204; 0.027558;0.0011459999999999999; 0.157414; 0.334255; 0.005165; false; 0.628567;ERR;1.72; 0.2031; 0.0000; 0.4028; 0.0825; 0.0010; False; 0.4864; 0.6917;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.65;0.055742759; 0.71334334; 4.8234E-5; false; 0.72010778; 0.998549624
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.76;0.1140912;0.006650100000000001; 0.7237724000; 0.0002674000; False; 0.7345786000; 0.9188673000;0.17; 0.071767; 0.022919; 0.064349; 0.031418; 3.9e-05; false; 0.193677;0.15; 0.084555; 0.025037; 0.02936; 0.017015; 0.014576; 2.4e-05; false; 0.173727;0.15; 0.072502; 0.02477; 0.050238; 0.03793; 5.3e-05; false; 0.188663;0.81; 0.071691; 0.02557;0.006957; 0.471946; 0.438429; 0.001008; false; 1.01834;0.64; 0.071609; 0.02217;0.000753; 0.229557; 0.382794; 0.006593; false; 0.716832;ERR;1.68; 0.1172; 0.0000; 0.6375; 0.1242; 0.0007; False; 0.7624; 0.8801;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.77;0.10912903000000002; 1.75982483; 3.7547E-5; false; 1.767152172; 2.162430951
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;1.46;0.0990693;0.0064269999999999996; 1.5440320000; 0.0003521000; False; 1.5536395000; 1.7070218000;0.32; 0.149181; 0.043205; 0.185282; 0.098331; 5.9e-05; false; 0.481822;0.29; 0.238433; 0.052284; 0.068139; 0.052002; 0.030949; 4.2e-05; false; 0.44755;0.37; 0.176574; 0.056105; 0.199781; 0.098326; 8.7e-05; false; 0.537947;1.84; 0.189451; 0.061436;0.009163999999999999; 1.07393; 0.906778; 0.002129; false; 2.24848;1.51; 0.160438; 0.041597;0.001689; 0.537223; 0.823323; 0.013761; false; 1.58488;ERR;2.36; 0.2517; 0.0000; 1.0423; 0.1761; 0.0008; False; 1.2193; 1.4736;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.89;0.075548962; 1.72843211; 3.37E-5; false; 1.748803257; 2.138466978
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;2.32;0.1420617;0.0105168; 2.3604375000; 0.0003034000; False; 2.3768468000; 2.5722595000;0.46; 0.183109; 0.048922; 0.186082; 0.087619; 7.2e-05; false; 0.512621;0.42; 0.183016; 0.054151; 0.094138; 0.070981; 0.042189; 4.7e-05; false; 0.451305;0.48; 0.188108; 0.058212; 0.185934; 0.085287; 9.6e-05; false; 0.525887;2.27; 0.183791; 0.045422;0.01126; 1.2198; 1.18168; 0.002714; false; 2.65013;2.11; 0.185178; 0.046213;0.002118; 0.773801; 1.18939; 0.018625; false; 2.22283;ERR;2.77; 0.2913; 0.0000; 1.4159; 0.3399; 0.0023; False; 1.7582; 2.0541;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.97;0.058433166; 2.692868966; 3.6786E-5; false; 2.702597679; 2.907009581
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;2.61;0.0921418;0.0081754; 3.4765974000; 0.0003828000; False; 3.4923186000; 3.6285728000;0.55; 0.214713; 0.055934; 0.295899; 0.131365; 8.2e-05; false; 0.707697;0.51; 0.217583; 0.056841; 0.132773; 0.107399; 0.063205; 5.4e-05; false; 0.587261;0.59; 0.245935; 0.055087; 0.359709; 0.146969; 0.000131; false; 0.817472;3.03; 0.236648; 0.057104;0.012339; 1.60271; 1.45897; 0.003458; false; 3.37738;2.07; 0.211511; 0.03584;0.001263; 0.735551; 1.16016; 0.018047; false; 2.16734;ERR;3.4; 0.3192; 0.0000; 1.5479; 0.4923; 0.0022; False; 2.0425; 2.3637;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.1;0.084478322; 2.527321329; 3.247E-5; false; 2.540113274; 2.808994559
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;3.75;0.2218523;0.010997700000000001; 3.7967615000; 0.0003294000; False; 3.8117551000; 4.0892789000;0.7; 0.233961; 0.055747; 0.336913; 0.139986; 0.000169; false; 0.777854;0.61; 0.23035; 0.056097; 0.164886; 0.130941; 0.067968; 9.8e-05; false; 0.660099;0.7; 0.226173; 0.052262; 0.5906; 0.314023; 0.000248; false; 1.19316;4.09; 0.326911; 0.06089;0.014737; 2.59376; 2.05043; 0.002689; false; 5.05677;3.6; 0.156567; 0.062543;0.002973; 1.37612; 1.95577; 0.033995; false; 3.5989;ERR;4.21; 0.4257; 0.0000; 2.8503; 0.7006; 0.0019; False; 3.5529; 3.9882;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;9.1;0.141440816; 4.007240088; 3.3226E-5; false; 4.041725806; 4.402809088
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.19;0.0708763;0.009995700000000001; 0.0488781000; 0.0003155000; False; 0.0635093000; 0.1952808000;0.03; 0.02231; 0.010464; 0.002921; 0.001443; 1.5e-05; false; 0.039808;0.03; 0.028777; 0.032538; 0.002134; 0.001488; 0.000635; 1.2e-05; false; 0.068377;0.03; 0.04614; 0.041236; 0.003245; 0.001346; 1.6e-05; false; 0.097174;0.06; 0.058654; 0.041228;0.001719; 0.01214; 0.027917; 0.0002; false; 0.144557;0.05; 0.057179; 0.044833;0.00030199999999999997; 0.007446; 0.012885; 0.000338; false; 0.126477;ERR;1.26; 0.0811; 0.0000; 0.0111; 0.0021; 0.0001; False; 0.0133; 0.0955;5.89; 0.0508; 0.0028; 3.7976; 1.1678; False; 4.9655; 5.0203;TO;TO;1.24;0.028669884; 0.144568679; 2.2039E-5; false; 0.154698745; 0.295630726
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;5.21;0.1242268;0.0125161; 5.8101177000; 0.0003836000; False; 5.8277892000; 5.9976433000;0.79; 0.358294; 0.066498; 0.687247; 0.163218; 0.000133; false; 1.28667;0.64; 0.24141; 0.063333; 0.214826; 0.120683; 0.086297; 6.2e-05; false; 0.737478;0.82; 0.245356; 0.061652; 0.510682; 0.198319; 0.000206; false; 1.03112;4.99; 0.224873; 0.061329;0.016759; 2.68628; 2.46471; 0.004593; false; 5.46748;4.24; 0.170866; 0.060315;0.002484; 1.5836; 2.5901; 0.029634; false; 4.4451;ERR;4.45; 0.4003; 0.0000; 2.8207; 0.7568; 0.0016; False; 3.5791; 3.9814;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.8;0.259843778; 4.748346109; 4.8196E-5; false; 4.759582268; 5.491467791
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;7.73;0.1975122;0.0240796; 8.7445666000; 0.0012840000; False; 8.7775395000; 9.0412409000;1.09; 0.29584; 0.08276; 1.14932; 0.356724; 0.000225; false; 1.90002;0.87; 0.313055; 0.06744; 0.260147; 0.257734; 0.12299; 0.000107; false; 1.03388;1.03; 0.288575; 0.068716; 0.704067; 0.257047; 0.000237; false; 1.33269;4.85; 0.281472; 0.067631;0.020288; 3.01291; 2.15139; 0.002587; false; 5.54637;5.48; 0.311882; 0.079452;0.00355; 2.04759; 3.22633; 0.054916; false; 5.73686;ERR;5.95; 0.4550; 0.0000; 3.4926; 1.1713; 0.0047; False; 4.6687; 5.1270;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;13.05;0.108249982; 5.255363091; 3.4109E-5; false; 5.276279305; 5.576596942
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;8.51;0.1977491;0.012273500000000001; 8.6537011000; 0.0137607000; False; 8.6931534000; 8.9491537000;1.13; 0.31691; 0.07721; 0.614195; 0.253022; 0.000185; false; 1.27637;1.03; 0.31266; 0.074569; 0.338203; 0.238142; 0.125373; 8.6e-05; false; 1.10148;1.18; 0.312908; 0.075957; 0.664739; 0.248827; 0.000205; false; 1.31709;7.91; 0.32506; 0.070591;0.022972; 5.33889; 3.54906; 0.921385; false; 10.2375;6.04; 0.464931; 0.092674;0.003495; 3.17599; 3.57173; 0.04861; false; 7.37216;ERR;7.02; 0.5807; 0.0000; 5.1740; 1.3319; 0.0054; False; 6.5115; 7.0965;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.61;0.097030704; 6.88758951; 5.0527E-5; false; 6.895967678; 7.340741079
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;10.32;0.1994203;0.013100500000000001; 10.5624092000; 0.0008981000; False; 10.5832223000; 10.8418851000;1.31; 0.352503; 0.089967; 0.747628; 0.253332; 0.000214; false; 1.4581;1.1; 0.273809; 0.079769; 0.373898; 0.276239; 0.176388; 0.000251; false; 1.19328;1.21; 0.315667; 0.077389; 0.968806; 0.239514; 0.000252; false; 1.61954;8.29; 0.204367; 0.059386;0.013329; 4.50519; 3.16151; 0.800035; false; 8.75117;7.42; 0.240569; 0.057314;0.00228; 2.60422; 4.26275; 0.063336; false; 7.2397;ERR;8.17; 0.5695; 0.0000; 5.4761; 1.6440; 0.0098; False; 7.1300; 7.7045;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.88;0.101397509; 7.961149055; 3.8603E-5; false; 7.96925294; 8.291819272
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;14.72;0.1184226;0.0082778; 16.1990247000; 0.0011741000; False; 16.2191250000; 16.3761087000;1.03; 0.258322; 0.064252; 0.5782; 0.233613; 0.000243; false; 1.1487;1.12; 0.223265; 0.060971; 0.411223; 0.388517; 0.198677; 0.000159; false; 1.29575;1.8; 0.454555; 0.110861; 2.23565; 0.411135; 0.000408; false; 3.24141;10.92; 0.381032; 0.093328;0.024982999999999998; 6.93137; 4.6331; 0.99949; false; 13.0778;9.7; 0.409071; 0.095978;0.003948; 3.64695; 5.34196; 0.079593; false; 9.59332;ERR;9.72; 0.5389; 0.0000; 6.6794; 1.9187; 0.0148; False; 8.6130; 9.1578;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.55;0.133218134; 8.463764246; 7.0928E-5; false; 8.47645353; 8.797983608
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;16.13;0.21526889999999999;0.0118658; 17.5727251000; 0.0015327000; False; 17.5946286000; 17.8764381000;1.94; 0.34554; 0.11265; 1.27745; 0.440276; 0.000637; false; 2.19679;1.52; 0.542776; 0.100165; 0.530426; 0.495303; 0.228076; 0.000182; false; 1.91492;1.67; 0.429322; 0.088094; 1.42853; 0.478099; 0.000155; false; 2.44164;12.7; 0.244919; 0.08127;0.029242999999999998; 7.96294; 5.5956; 1.22439; false; 15.1526;10.72; 0.445506; 0.103831;0.0037229999999999997; 4.87014; 6.18168; 0.096992; false; 11.7184;ERR;9.21; 0.5933; 0.0000; 6.4166; 1.8160; 0.0101; False; 8.2427; 8.8400;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.74;0.119238921; 9.327296156; 3.7744E-5; false; 9.344729186; 9.719994468
