name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.39;0.3697063;0.027195399999999998; 0.0891348000; False; 0.1280711000; 0.5807631000;0.41; 0.347574; 0.103957; 0.000776; false; 0.472682;1.22; 0.333734; 0.151114; 0.741079; 0.00091; false; 1.27154;0.43; 0.298901; 0.153439; 0.000638; false; 0.480564;0.43; 0.223685; 0.092599;0.057935; 0.050581; false; 0.444679;0.55; 0.381308; 0.1365;0.011016; 0.039327; false; 0.595775;ERR;ERR;ERR;1.28; 0.3405; 0.0000; 0.0016; False; 0.0016; 0.3429;11.16; 0.5800; 2.0699; 7.6304; False; 7.6306; 10.2833;1.94; 0.6035; 0.1169;0.1318; 0.1328; False; 0.1328; 0.8565;4.33;1.2882831099999998; 0.094446624; false; 0.123929824; 1.880467574;2.58;0.318940858; 0.02115662; false; 0.027552297; 0.713959981
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.2;0.1677702;0.0082316; 0.0327199000; False; 0.0426441000; 0.2412015000;0.29; 0.456217; 0.096524; 0.00082; false; 0.575809;0.7; 0.222366; 0.097433; 0.401404; 0.000394; false; 0.743536;0.51; 0.369408; 0.171235; 0.001405; false; 0.585826;0.72; 0.397774; 0.159089;0.09940900000000001; 0.080544; false; 0.766974;0.55; 0.377918; 0.15953;0.010690999999999999; 0.042904; false; 0.627405;ERR;ERR;ERR;1.5; 0.3570; 0.0000; 0.0017; False; 0.0018; 0.3596;9.26; 0.5881; 2.1625; 5.6076; True; 5.6077; 8.3605;2.06; 0.6374; 0.1123;0.13849999999999998; 0.1395; False; 0.1396; 0.8920;4.24;0.921487184; 0.067718847; false; 0.073127532; 1.308871176;2.95;0.234170968; 0.018888833; false; 0.025462585; 0.55339718
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.37;0.2540908;0.0184782; 0.1157154000; False; 0.1410898000; 0.4394436000;0.48; 0.361143; 0.14231; 0.000799; false; 0.535455;1.11; 0.324073; 0.139162; 0.657593; 0.000538; false; 1.15515;0.49; 0.367447; 0.136559; 0.00078; false; 0.534617;0.66; 0.371321; 0.133257;0.091043; 0.065286; false; 0.688076;0.57; 0.399963; 0.143307;0.011814; 0.042639; false; 0.626924;ERR;ERR;ERR;1.7; 0.6244; 0.0000; 0.0013; False; 0.0014; 0.6269;16.92; 0.5774; 2.1705; 13.9985; False; 13.9987; 16.7501;2.07; 0.6518; 0.1930;0.1468; 0.1483; False; 0.1483; 0.9963;4.12;1.1850226590000001; 0.150766084; false; 0.174268256; 1.80164457;2.21;0.439181891; 0.035278146; false; 0.045494384; 0.953134215
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.21;0.19495200000000001;0.0096535; 0.0290761000; False; 0.0431450000; 0.2951056000;0.29; 0.303778; 0.102573; 0.001119; false; 0.428636;0.65; 0.291034; 0.105495; 0.355139; 0.00036; false; 0.771305;0.27; 0.295087; 0.095976; 0.000619; false; 0.410771;0.42; 0.296658; 0.170681;0.07826799999999999; 0.068971; false; 0.632522;0.57; 0.470001; 0.149499;0.011676; 0.041886; false; 0.70285;TO; 0.373224; 0.160609;1.39; 0.3506; 0.0000; 0.0012; False; 0.0012; 0.3525;8.32; 0.3612; 1.2054; 6.1842; False; 6.1843; 7.7527;1.82; 0.5402; 0.1061;0.1247; 0.1256; False; 0.1257; 0.7745;4.58;0.7479226409999999; 0.084482059; false; 0.108229561; 1.186915083;2.93;0.830445061; 0.033561294; false; 0.042593092; 1.32858874
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.36;0.4074019;0.0110729; 0.0747847000; False; 0.0946922000; 0.6305617000;0.47; 0.621312; 0.172198; 0.000858; false; 0.825381;1.05; 0.578187; 0.173306; 0.545524; 0.000554; false; 1.32699;0.52; 0.619509; 0.168796; 0.000944; false; 0.817247;0.67; 0.503828; 0.165266;0.087385; 0.087356; false; 0.877309;0.33; 0.281506; 0.105331;0.0066960000000000006; 0.041617; false; 0.455758;TO; 0.491682; 0.140379;1.66; 0.5140; 0.0000; 0.0013; False; 0.0013; 0.5165;14.16; 0.4845; 1.1435; 12.2805; False; 12.2810; 13.9168;2.12; 0.6320; 0.1186;0.1444; 0.1456; False; 0.1457; 0.8990;4.07;1.209254574; 0.22848741; false; 0.239746401; 1.940774946;2.63;0.30329479; 0.02673443; false; 0.033277602; 0.9712459
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.34;0.23938420000000002;0.0128431; 0.0419926000; False; 0.0591158000; 0.3537705000;0.56; 0.408842; 0.166378; 0.001582; false; 0.621727;1.25; 0.361317; 0.156451; 0.752899; 0.000571; false; 1.30974;0.54; 0.410325; 0.167983; 0.001456; false; 0.619041;0.72; 0.395258; 0.146751;0.09113199999999999; 0.086938; false; 0.749925;0.51; 0.326849; 0.145581;0.011645999999999998; 0.051396; false; 0.570685;ERR;ERR;ERR;1.63; 0.5882; 0.0000; 0.0013; False; 0.0014; 0.5906;25.44; 0.6705; 2.3737; 22.6883; False; 22.6889; 25.7457;2.03; 0.6772; 0.1529;0.1386; 0.1399; False; 0.1399; 0.9729;3.89;1.255692921; 0.148298032; false; 0.157878692; 1.815005212;3.26;0.40181143500000005; 0.036639041; false; 0.047182295; 0.839899448
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.38;0.2697793;0.0145659; 0.0569169000; False; 0.0757478000; 0.4109118000;0.54; 0.39168; 0.162204; 0.000983; false; 0.599311;1.33; 0.368188; 0.157248; 0.819724; 0.000937; false; 1.38747;0.48; 0.363684; 0.148654; 0.000949; false; 0.548464;0.69; 0.377435; 0.14422;0.086366; 0.08075; false; 0.71759;0.53; 0.347788; 0.141068;0.010773; 0.04409; false; 0.574612;TO; 0.353081; 0.138284;1.72; 0.5456; 0.0000; 0.0014; False; 0.0015; 0.5481;13.55; 0.6198; 2.3261; 10.6355; False; 10.6356; 13.5847;2.03; 0.6502; 0.1180;0.1432; 0.1445; False; 0.1445; 0.9156;4.18;0.615171484; 0.091498941; false; 0.097701827; 1.018457674;2.6;0.220918014; 0.018165586; false; 0.024604267; 0.637935693
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.39;0.42001879999999997;0.0129031; 0.0495291000; False; 0.0665308000; 0.5818052000;0.52; 0.379994; 0.152824; 0.001376; false; 0.57266;0.95; 0.359905; 0.154637; 0.448634; 0.000377; false; 0.999596;0.51; 0.364967; 0.153874; 0.000952; false; 0.556507;1.21; 0.351343; 0.148895;0.09283300000000001; 0.617648; false; 1.23828;0.58; 0.404682; 0.146767;0.012325; 0.042636; false; 0.635318;ERR;ERR;ERR;1.5; 0.9480; 0.0000; 0.0015; False; 0.0016; 0.9507;31.84; 0.8231; 2.1554; 29.9635; False; 29.9642; 32.9649;2.27; 0.9710; 0.2183;0.1607; 0.1645; False; 0.1646; 1.3572;4.61;1.051506654; 0.132325483; false; 0.138999996; 1.92229671;3.11;0.42468034; 0.039498199; false; 0.046481304; 0.815364608
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.34;0.245841;0.0148407; 0.0464989000; False; 0.0653727000; 0.3673217000;0.5; 0.360036; 0.152505; 0.000627; false; 0.55101;0.83; 0.366141; 0.135058; 0.35899; 0.000409; false; 0.883646;0.49; 0.368351; 0.139977; 0.000826; false; 0.540266;0.43; 0.212185; 0.106955;0.051813; 0.055113; false; 0.446252;0.56; 0.390258; 0.141181;0.011453; 0.041908; false; 0.617072;TO; 0.314638; 0.133365;1.73; 0.6058; 0.0000; 0.0013; False; 0.0014; 0.6083;23.91; 0.9798; 2.3799; 21.1422; False; 21.1426; 24.5103;1.53; 0.3627; 0.0656;0.0767; 0.0775; False; 0.0776; 0.5078;4.33;0.8504911430000001; 0.078983631; false; 0.085367619; 1.204553179;2.38;0.27024554300000003; 0.028519959; false; 0.049520021; 0.57163094
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.37;0.2549543;0.012776599999999999; 0.0550994000; False; 0.0714252000; 0.3777968000;0.48; 0.36755; 0.142642; 0.001175; false; 0.548402;1.05; 0.385031; 0.145198; 0.53212; 0.000544; false; 1.09664;0.52; 0.906189; 0.187946; 0.001431; false; 1.12756;1.27; 0.756294; 0.188664;0.085562; 0.647507; false; 1.70975;0.38; 0.595595; 0.177085;0.007084; 0.028987; false; 0.831944;ERR;ERR;ERR;1.34; 0.4908; 0.0000; 0.0018; False; 0.0018; 0.4947;35.78; 0.6345; 2.1698; 33.2879; False; 33.2886; 36.1050;1.98; 0.6674; 0.1256;0.1454; 0.1487; False; 0.1487; 0.9449;4.73;0.79781654; 0.092288254; false; 0.098715599; 1.307415568;3.32;0.322711148; 0.055425143; false; 0.062023061; 0.707926475
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.07;0.4100808;0.0148086; 0.5771011000; True; 0.5954856000; 1.0622886000;0.59; 0.433108; 0.158773; 0.012338; true; 0.639882;1.55; 0.646746; 0.255359; 0.648399; 0.00497; true; 1.60752;0.62; 0.352653; 0.229763; 0.023958; true; 0.667249;4.38; 0.731166; 0.302359;0.151538; 3.29881; true; 4.54153;0.68; 0.544379; 0.195881;0.011045; 0.115199; true; 0.900858;TO; 0.466263; 0.16931;2.11; 1.4135; 0.0000; 0.0262; True; 0.0262; 1.4418;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.66; 0.9779; 0.2523;0.2158; 0.2327; True; 0.2328; 1.4693;5.62;1.017654288; 0.129607769; true; 0.163130134; 1.638215544;3.58;0.643245376; 0.206278005; true; 0.217751721; 1.307017091
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;0.77;0.22712749999999998;0.009524600000000001; 0.4653948000; True; 0.4779335000; 0.7438410000;0.53; 0.411773; 0.169478; 0.012164; true; 0.631786;1.16; 0.396224; 0.171763; 0.624864; 0.002136; true; 1.23348;0.54; 0.399018; 0.177562; 0.014221; true; 0.631841;2.64; 0.461194; 0.171706;0.090074; 2.03784; true; 2.79356;0.68; 0.452102; 0.169019;0.010844; 0.115878; true; 0.78399;TO; 0.658388; 0.282579;1.87; 0.9455; 0.0000; 0.0318; True; 0.0318; 0.9794;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.11; 0.9581; 0.1539;0.1313; 0.1414; True; 0.1414; 1.2562;6.26;1.615781825; 0.134823663; true; 0.154484655; 2.167482441;4.14;0.8646738039999999; 0.227557304; true; 0.247683463; 1.804919029
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.48;0.5187358;0.0151292; 1.1137802000; True; 1.1375819000; 1.7394962000;0.9; 0.735607; 0.248055; 0.013921; true; 1.04541;1.97; 0.41982; 0.300598; 1.22242; 0.003785; true; 2.02692;1.09; 0.746472; 0.315463; 0.029777; true; 1.17524;4.07; 0.601333; 0.193613;0.160421; 3.08935; true; 4.10607;0.94; 0.400859; 0.270595;0.020797; 0.230428; true; 0.989257;TO; 0.694072; 0.280011;1.58; 0.7257; 0.0000; 0.0212; True; 0.0212; 0.7485;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.85; 1.0321; 0.2776;0.2515; 0.2700; True; 0.2700; 1.5854;6.18;1.220947582; 0.074686214; true; 0.079868725; 1.853634927;4.56;0.48374423600000005; 0.209268507; true; 0.225752969; 1.331741867
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.4;0.4079737;0.014331400000000001; 0.8259475000; True; 0.8445109000; 1.3047360000;0.67; 0.465301; 0.193298; 0.020388; true; 0.731945;1.4; 0.406229; 0.178784; 0.819102; 0.004332; true; 1.4589;0.95; 0.661369; 0.260728; 0.028544; true; 1.01188;3.58; 0.439123; 0.183002;0.12402200000000001; 2.80765; true; 3.59933;1.19; 0.697469; 0.25623;0.020172; 0.231784; true; 1.25838;TO;MISSING;MISSING;2.38; 1.8114; 0.0000; 0.0391; True; 0.0391; 1.8556;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.94; 0.6884; 0.1725;0.1533; 0.1673; True; 0.1674; 1.0353;6.65;1.244810146; 0.113284223; true; 0.120609028; 1.721401852;4.71;0.393865784; 0.215137671; true; 0.233672174; 1.048248344
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;TO;0.10305579999999999;0.009337900000000001;MISSING;MISSING;MISSING;MISSING;0.4; 0.099458; 0.040312; 0.277346; true; 0.424186;0.44; 0.095899; 0.038937; 0.046534; 0.276585; true; 0.464707;0.38; 0.096044; 0.039468; 0.258585; true; 0.400822;0.16; 0.088442; 0.039025;0.01632; 0.018724; true; 0.168717;15.71; 0.091434; 0.034224;0.002219; 18.7708; true; 18.9053;ERR;ERR;ERR;1.56; 0.1689; 0.0000; 0.2515; True; 0.2515; 0.4209;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.8; 0.0941; 0.0116;5.7326; 5.8868; True; 5.8868; 5.9933;10.08;4.753921424; 0.17379209; true; 0.181059027; 5.18275432;12.29;0.133300637; 7.530914195; true; 7.540034077; 7.883171458
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;TO;0.1240695;0.009915100000000001;MISSING;MISSING;MISSING;MISSING;0.66; 0.113423; 0.048224; 0.498378; true; 0.667924;0.55; 0.112443; 0.042746; 0.051255; 0.359702; true; 0.573325;0.38; 0.06428; 0.027113; 0.300794; true; 0.396719;0.19; 0.112829; 0.046979;0.018241; 0.025654; true; 0.210726;19.89; 0.113277; 0.042369;0.0027010000000000003; 22.3006; true; 22.4667;ERR;ERR;ERR;1.36; 0.1318; 0.0000; 0.3139; True; 0.3139; 0.4462;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.19; 0.1190; 0.0130;10.0718; 10.1872; True; 10.1872; 10.3203;9.15;4.523527455; 0.149073302; true; 0.164772142; 4.912635303;12.47;0.17813983700000002; 7.342975342; true; 7.35030896; 7.751996215
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;TO;0.1176619;0.0093621;MISSING;MISSING;MISSING;MISSING;0.44; 0.090417; 0.026262; 0.335961; true; 0.456703;0.45; 0.063615; 0.024648; 0.027321; 0.344628; true; 0.4641;0.42; 0.067657; 0.046856; 0.309219; true; 0.431329;0.1; 0.0632; 0.024438;0.009904; 0.012788; true; 0.11419;21.45; 0.063452; 0.023911;0.001524; 24.1843; true; 24.277;ERR;ERR;ERR;1.82; 0.1836; 0.0000; 0.4662; True; 0.4662; 0.6504;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.2; 0.1195; 0.0135;7.1368; 7.1985; True; 7.1985; 7.3322;8.71;4.250506562; 0.18325633; true; 0.196271604; 4.684036887;11.38;0.103578102; 5.912815489; true; 5.917812303; 6.240930799
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;13.21;0.5166653999999999;0.0153627; 13.1105430000; True; 13.1516104000; 13.7443748000;2.26; 0.665531; 0.271816; 1.3311; true; 2.32385;2.63; 0.83584; 0.341626; 0.922558; 0.852163; true; 3.00664;2.25; 1.42162; 0.330325; 1.30896; true; 3.11447;1.56; 0.984767; 0.307884;0.152468; 0.472566; true; 1.97402;1.52; 0.847722; 0.298106;0.022388; 0.509198; true; 1.73365;TO;MISSING;MISSING;3.71; 1.3677; 0.0000; 1.4423; True; 1.4423; 2.8124;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.87; 1.3365; 0.2307;0.4475; 0.4583; True; 0.4583; 2.0316;5.65;1.6678042610000001; 0.06964288; true; 0.075330842; 2.257514195;6.39;0.758531405; 0.421516095; true; 0.428435535; 1.606344549
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;15.27;0.5207878;0.017615099999999998; 14.7912977000; True; 14.8136362000; 15.4125569000;2.42; 0.703741; 0.282288; 1.4584; true; 2.50331;1.76; 0.401133; 0.180973; 0.61844; 0.583462; true; 1.81914;2.5; 0.70927; 0.297401; 1.51652; true; 2.58935;1.09; 0.424947; 0.188679;0.111748; 0.369105; true; 1.13371;1.05; 0.517514; 0.196992;0.013573; 0.342431; true; 1.10745;TO;MISSING;MISSING;2.54; 0.7184; 0.0000; 0.9854; True; 0.9855; 1.7064;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.01; 1.2455; 0.2279;0.49760000000000004; 0.5071; True; 0.5072; 1.9885;6.54;1.206893376; 0.084598762; true; 0.098963116; 1.812906254;6.06;0.777205302; 0.51892842; true; 0.536005847; 1.741357794
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;11.67;0.4362074;0.0137287; 11.3970012000; True; 11.4135744000; 11.8892834000;2.52; 0.706265; 0.286941; 1.54629; true; 2.60504;2.93; 0.696493; 0.27668; 0.991076; 0.990906; true; 3.01242;2.45; 0.72032; 0.284112; 1.45561; true; 2.51719;1.64; 0.714995; 0.275555;0.173524; 0.470246; true; 1.68606;1.13; 0.413749; 0.185115;0.013949; 0.510441; true; 1.16358;ERR;ERR;ERR;2.89; 0.6965; 0.0000; 1.2352; True; 1.2352; 1.9349;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.14; 0.6979; 0.1186;0.2967; 0.3024; True; 0.3024; 1.1226;6.43;1.410276671; 0.167871124; true; 0.2006845; 2.109048278;6.24;0.753210645; 0.433377581; true; 0.439889343; 1.592370493
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;17.61;0.4412469;0.0132126; 17.3542739000; True; 17.3706491000; 17.8547057000;2.35; 0.731806; 0.294512; 1.35188; true; 2.44145;2.61; 0.71968; 0.284957; 0.978356; 0.646099; true; 2.69115;1.46; 0.409679; 0.185573; 0.883659; true; 1.51744;1.69; 0.724935; 0.27537;0.164697; 0.517032; true; 1.73326;1.12; 0.437235; 0.184354;0.012244999999999999; 0.506965; true; 1.17542;TO; 0.705084; 0.280297;3.22; 1.1228; 0.0000; 0.9677; True; 0.9678; 2.0926;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.78; 1.1791; 0.1763;0.29359999999999997; 0.2992; True; 0.2992; 1.6581;6.1;1.452408063; 0.131705495; true; 0.151229185; 2.118648164;6.46;0.923379523; 0.55271784; true; 0.572212425; 2.024568979
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;16.42;0.5547483;0.0304703; 16.0263190000; True; 16.0597165000; 16.6903534000;2.17; 0.694675; 0.287861; 1.20961; true; 2.25353;3.04; 0.719824; 0.282755; 1.07988; 0.969603; true; 3.11487;1.47; 0.407636; 0.189587; 0.884405; true; 1.52747;1.61; 0.582949; 0.28358;0.175175; 0.55332; true; 1.65777;1.46; 0.714388; 0.27416;0.019267; 0.498325; true; 1.55729;TO;MISSING;MISSING;3.75; 1.2119; 0.0000; 1.5919; True; 1.5920; 2.8062;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.18; 1.2408; 0.2257;0.5282; 0.5381; True; 0.5381; 2.0112;6.81;1.363986315; 0.136601144; true; 0.143228516; 1.91374735;6.64;0.7066286469999999; 0.525125397; true; 0.531967574; 1.646255922
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;2.33;0.1476592;0.0080944; 2.1026268000; True; 2.1126033000; 2.2884195000;0.65; 0.354272; 0.138816; 0.179168; true; 0.699818;0.86; 0.353337; 0.138077; 0.278292; 0.108412; true; 0.906324;0.66; 0.356381; 0.139648; 0.171671; true; 0.695568;0.62; 0.276204; 0.128811;0.069189; 0.154956; true; 0.652392;0.58; 0.339261; 0.126416;0.009413999999999999; 0.120934; true; 0.619373;ERR;ERR;ERR;1.3; 0.3485; 0.0000; 0.1198; True; 0.1198; 0.4691;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.94; 0.5902; 0.1056;0.14800000000000002; 0.1525; True; 0.1525; 0.8514;4.23;0.6182587079999999; 0.067872838; true; 0.07446101; 0.98153195;4.08;0.438830292; 0.265358357; true; 0.271927704; 0.983151874
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;3.94;0.2543063;0.013581699999999999; 3.6223548000; True; 3.6390564000; 3.9380843000;0.64; 0.337623; 0.1369; 0.180512; true; 0.686274;0.83; 0.333436; 0.133332; 0.268635; 0.11061; true; 0.873159;0.66; 0.348603; 0.136568; 0.1796; true; 0.697734;0.71; 0.338824; 0.129976;0.073709; 0.166608; true; 0.733564;0.6; 0.343155; 0.125867;0.009732; 0.134471; true; 0.635733;ERR;ERR;ERR;1.85; 0.4574; 0.0000; 0.2035; True; 0.2035; 0.6623;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.74; 0.6041; 0.1107;0.1444; 0.1492; True; 0.1492; 0.8667;4.5;0.777147908; 0.077667534; true; 0.084748866; 1.202190563;3.92;0.304965209; 0.320931947; true; 0.328820273; 0.891227762
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;3.7;0.2583976;0.0126437; 3.3383841000; True; 3.3537805000; 3.6565943000;0.43; 0.213711; 0.094344; 0.128163; true; 0.456286;0.57; 0.207297; 0.093734; 0.186942; 0.087549; true; 0.595566;0.43; 0.208384; 0.093493; 0.126081; true; 0.448165;0.78; 0.375963; 0.142618;0.078582; 0.178643; true; 0.801996;0.67; 0.373251; 0.141297;0.010389; 0.163142; true; 0.71319;ERR;ERR;ERR;1.97; 0.6122; 0.0000; 0.2169; True; 0.2170; 0.8303;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.02; 0.5877; 0.1028;0.15339999999999998; 0.1574; True; 0.1574; 0.8505;4.54;0.8239152240000001; 0.058823919; true; 0.06504991; 1.212523327;3.92;0.282156414; 0.293248564; true; 0.300077126; 0.847996115
