name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-1.mata;0.12; 0.0360392000;0.008850899999999998; 0.0061920000; 0.0001917000; False; 0.0181048000; 0.1096860000;0.0; 8.3e-05; 2.1e-05; 6e-06; 2e-06; false; 0.000251;0.0; 9e-05; 4.1e-05; 1.7e-05; 1e-05; 2e-06; false; 0.000313;0.0; 8.5e-05; 2.5e-05; 7e-06; 2e-06; false; 0.000252;0.0; 8.4e-05; 7.9e-05; 4e-05; 7e-06; 5e-06; false; 0.000371;0.0; 9.8e-05; 1.1e-05; 0.000605; 0.00047; 4.6e-05; false; 0.00218;ERR;1.04; 0.0053; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0055;1.15; 0.0064; 0.0001; 0.0001; 0.0002; 0.0000; False; 0.0002; 0.0068;1.2; 0.0070; 0.0001; 0.0003; 0.0004; 0.0000; False; 0.0004; 0.0078;0.87; 0.044645932; 0.012414535; 0.001572553; false; 0.019045466; 0.11659068;0.98; 0.005757614; 0.002285473; 2.4517E-5; false; 0.010201857; 0.105257416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-2.mata;0.15; 0.0411874000;0.009251500000000001; 0.0407176000; 0.0001798000; False; 0.0528214000; 0.1474527000;0.0; 0.003333; 0.000316; 3e-05; 2.3e-05; false; 0.004425;0.0; 0.003014; 0.000623; 0.000317; 2.8e-05; 2.8e-05; false; 0.004769;0.0; 0.002843; 0.000311; 2.6e-05; 2.1e-05; false; 0.003865;0.0; 0.002916; 0.001408; 0.001364; 0.000405; 0.00044; false; 0.00707;0.0; 0.003035; 0.000255; 0.001566; 0.000773; 0.00038; false; 0.007342;ERR;1.22; 0.0113; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0010; 0.0126;1.05; 0.0118; 0.0021; 0.0027; 0.0032; 0.0003; False; 0.0036; 0.0177;1.22; 0.0128; 0.0034; 0.0018; 0.0033; 0.0001; False; 0.0035; 0.0199;1.18; 0.100396655; 0.047640482; 0.002079517; false; 0.061602319; 0.261762596;0.91; 0.040024165; 0.006346146; 2.4936E-5; false; 0.016589592; 0.189535699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-3.mata;0.17; 0.0449598000;0.0089718; 0.0550060000; 0.0002011000; False; 0.0666388000; 0.2161359000;0.0; 0.001102; 0.000168; 1.9e-05; 1.2e-05; false; 0.001671;0.0; 0.001066; 0.0006; 0.000179; 1.9e-05; 1.4e-05; false; 0.002263;0.0; 0.001153; 0.000172; 1.8e-05; 1.2e-05; false; 0.001721;0.0; 0.001095; 0.000584; 0.00061; 0.000225; 0.000217; false; 0.003018;0.0; 0.00117; 0.0001; 0.001065; 0.000604; 0.000223; false; 0.004214;ERR;1.25; 0.0088; 0.0000; 0.0007; 0.0001; 0.0000; False; 0.0008; 0.0100;1.22; 0.0087; 0.0006; 0.0012; 0.0016; 0.0002; False; 0.0018; 0.0113;1.26; 0.0081; 0.0014; 0.0012; 0.0020; 0.0001; False; 0.0021; 0.0119;1.21; 0.09405808; 0.027737591; 0.00212829; false; 0.035664455; 0.257478798;0.89; 0.019025251; 0.007011376; 2.5171E-5; false; 0.017211549; 0.111716276
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-4.mata;0.07; 0.0216703000;0.0054317; 0.0042650000; 0.0001133000; False; 0.0113042000; 0.0654380000;0.0; 0.000204; 0.000148; 2.6e-05; 1.3e-05; false; 0.000612;0.0; 0.000178; 0.000268; 0.000147; 1.9e-05; 1.4e-05; false; 0.000809;0.0; 0.000178; 0.000149; 2.2e-05; 1.2e-05; false; 0.000577;0.0; 0.000212; 0.000156; 0.000973; 0.000354; 0.000288; false; 0.002169;0.0; 0.000329; 3.7e-05; 0.001441; 0.000888; 0.000415; false; 0.004131;ERR;1.22; 0.0065; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0075;1.23; 0.0073; 0.0004; 0.0006; 0.0015; 0.0004; False; 0.0020; 0.0099;1.0; 0.0074; 0.0008; 0.0011; 0.0032; 0.0001; False; 0.0033; 0.0117;1.19; 0.113812181; 0.090907466; 0.002289325; false; 0.098991998; 0.282104609;0.82; 0.01203353; 0.011864084; 3.483E-5; false; 0.026053302; 0.117648638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-1.mata;0.11; 0.0366966000;0.0089823; 0.0069989000; 0.0001908000; False; 0.0187777000; 0.1188847000;0.0; 0.000313; 0.00022; 3.4e-05; 1.7e-05; false; 0.00094;0.0; 0.000313; 0.000382; 0.000219; 2.8e-05; 1.9e-05; false; 0.001277;0.0; 0.000321; 0.000245; 3.3e-05; 1.6e-05; false; 0.000954;0.0; 0.000294; 0.000212; 0.001195; 0.000442; 0.000363; false; 0.002765;0.0; 0.00031; 3.7e-05; 0.001264; 0.000756; 0.000359; false; 0.003672;ERR;1.2; 0.0065; 0.0000; 0.0004; 0.0001; 0.0000; False; 0.0006; 0.0072;1.13; 0.0073; 0.0003; 0.0004; 0.0010; 0.0002; False; 0.0013; 0.0091;0.97; 0.0052; 0.0005; 0.0007; 0.0016; 0.0001; False; 0.0017; 0.0077;0.95; 0.092925603; 0.035261765; 0.002348315; false; 0.044179102; 0.205345387;0.96; 0.010943263; 0.009098222; 2.6949E-5; false; 0.017914768; 0.107046946
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-2.mata;0.12; 0.0433963000;0.009195799999999999; 0.0071934000; 0.0001958000; False; 0.0194935000; 0.1741520000;0.0; 0.00034; 0.000305; 4.1e-05; 1.9e-05; false; 0.001082;0.0; 0.000365; 0.000446; 0.00026; 3.4e-05; 2.1e-05; false; 0.001475;0.0; 0.000372; 0.000297; 4.4e-05; 2.2e-05; false; 0.001121;0.0; 0.000374; 0.000284; 0.001608; 0.000616; 0.00051; false; 0.003679;0.0; 0.000369; 4.1e-05; 0.001619; 0.000945; 0.000475; false; 0.004598;ERR;0.96; 0.0049; 0.0000; 0.0004; 0.0001; 0.0000; False; 0.0006; 0.0056;1.22; 0.0072; 0.0004; 0.0010; 0.0018; 0.0003; False; 0.0021; 0.0100;1.19; 0.0070; 0.0008; 0.0013; 0.0028; 0.0001; False; 0.0029; 0.0109;1.28; 0.130404064; 0.06062225; 0.00272497; false; 0.073070086; 0.300971556;1.05; 0.02295605; 0.006898728; 2.7933E-5; false; 0.013964915; 0.135892927
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11080-1.mata;0.12; 0.0421450000;0.0054305; 0.0330754000; 0.0001213000; False; 0.0403735000; 0.1617059000;0.0; 0.000749; 9e-05; 1.2e-05; 8e-06; false; 0.001127;0.0; 0.000772; 0.00049; 9.7e-05; 1.1e-05; 1e-05; false; 0.001653;0.0; 0.000785; 9.4e-05; 1.1e-05; 9e-06; false; 0.001152;0.0; 0.000797; 0.000389; 0.000299; 0.000113; 0.000104; false; 0.001924;0.0; 0.000736; 6.7e-05; 0.00068; 0.000376; 0.000136; false; 0.00268;ERR;1.03; 0.0060; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0065;1.2; 0.0086; 0.0009; 0.0015; 0.0018; 0.0002; False; 0.0020; 0.0117;1.16; 0.0096; 0.0021; 0.0014; 0.0022; 0.0001; False; 0.0023; 0.0143;1.3; 0.139826578; 0.053667858; 0.003614993; false; 0.072772329; 0.339493641;0.82; 0.017838853; 0.006576336; 3.0003E-5; false; 0.016980494; 0.130620048
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-1.mata;0.11; 0.0347305000;0.0087366; 0.0064882000; 0.0001703000; False; 0.0179708000; 0.1681471000;0.0; 8.8e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000271;0.0; 8.2e-05; 4.9e-05; 1.7e-05; 1.1e-05; 2e-06; false; 0.000314;0.0; 8.3e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000255;0.0; 9.1e-05; 5.8e-05; 4e-05; 7e-06; 6e-06; false; 0.00038;0.0; 9.5e-05; 1.2e-05; 0.000565; 0.000435; 3.7e-05; false; 0.001999;ERR;1.13; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067;1.14; 0.0061; 0.0001; 0.0001; 0.0001; 0.0000; False; 0.0002; 0.0066;1.2; 0.0068; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0003; 0.0074;1.06; 0.064411849; 0.013594228; 0.002157932; false; 0.0224225; 0.155530788;0.75; 0.005218422; 0.00224818; 3.4314E-5; false; 0.010263845; 0.079083918
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-2.mata;0.15; 0.0373539000;0.0088714; 0.0395011000; 0.0001758000; False; 0.0513116000; 0.1439336000;0.0; 0.000652; 0.000131; 1.6e-05; 1.1e-05; false; 0.001092;0.0; 0.000582; 0.000275; 0.00012; 1.5e-05; 1.2e-05; false; 0.001317;0.0; 0.000584; 0.000124; 1.6e-05; 1e-05; false; 0.001011;0.0; 0.000707; 0.000371; 0.000533; 0.000186; 0.000187; false; 0.002241;0.0; 0.000689; 6.3e-05; 0.000905; 0.000566; 0.000177; false; 0.003377;ERR;1.16; 0.0056; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0062;0.98; 0.0051; 0.0003; 0.0005; 0.0006; 0.0001; False; 0.0007; 0.0062;1.17; 0.0225; 0.0014; 0.0012; 0.0021; 0.0001; False; 0.0024; 0.0265;1.19; 0.130901724; 0.050051919; 0.001886663; false; 0.057711589; 0.302882457;0.88; 0.015641618; 0.004420645; 3.0692E-5; false; 0.011982757; 0.107643014
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-3.mata;0.13; 0.0365636000;0.009566600000000001; 0.0068745000; 0.0002024000; False; 0.0194384000; 0.1100982000;0.0; 8.7e-05; 2.4e-05; 6e-06; 2e-06; false; 0.000269;0.0; 8.1e-05; 4.7e-05; 1.7e-05; 1.1e-05; 2e-06; false; 0.000309;0.0; 9.4e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000273;0.0; 7.9e-05; 5.5e-05; 3.7e-05; 5e-06; 4e-06; false; 0.000314;0.0; 0.0001; 1.3e-05; 0.000647; 0.000474; 3.8e-05; false; 0.002246;ERR;1.21; 0.0144; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0147;1.1; 0.0061; 0.0001; 0.0001; 0.0001; 0.0000; False; 0.0002; 0.0065;1.26; 0.0149; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0157;0.93; 0.046587654; 0.014673439; 0.00218974; false; 0.022726566; 0.125996097;0.84; 0.004938008; 0.00232751; 2.5786E-5; false; 0.009072951; 0.07605048
