name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-trimming;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-trimming;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;ERR;0.09; 0.116821; 0.0114556; 0.00148609; 8.049e-06; false;0.21; 0.0852772; 0.0474715; 0.0457308; 0.020293; 0.0183021; false;0.14; 0.0938045; 0.00618916; 0.0340509; 0.0074277; 0.00679421; false;1.16; 0.1198; 0.0000; 0.0152; 0.0011; 0.0000; False;1.92; 0.1231; 0.6463; 0.0022; 0.0000; 0.0607; False;1.32; 0.1229; 0.1579; 0.0013; 0.0000; 0.0001; False;2.95; 0.548798728; 0.036829699; 0.002008283; false;2.09; 0.191305912; 0.063874328; 4.9957E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;ERR;0.04; 0.0414422; 0.00562057; 0.000220088; 6.909e-06; false;0.08; 0.102852; 0.0123473; 0.0141381; 0.00937684; 0.00906206; false;0.06; 0.0617172; 0.00462372; 0.0162702; 0.0040959; 0.00451646; false;1.29; 0.0685; 0.0000; 0.0094; 0.0003; 0.0000; False;1.29; 0.0390; 0.1742; 0.0013; 0.0000; 0.0185; False;1.35; 0.0678; 0.0884; 0.0006; 0.0000; 0.0001; False;2.2; 0.283646259; 0.066914822; 0.002999548; false;1.55; 0.076505093; 0.059459194; 3.3469E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;ERR;0.09; 0.0797161; 0.0102212; 0.000422147; 7.726e-06; false;0.22; 0.0785709; 0.0480867; 0.0522883; 0.0190305; 0.0192407; false;0.14; 0.085979; 0.00602596; 0.0349531; 0.00661124; 0.00466453; false;1.37; 0.1247; 0.0000; 0.0163; 0.0012; 0.0000; False;1.82; 0.0763; 0.5269; 0.0046; 0.0000; 0.0680; False;1.43; 0.1169; 0.1245; 0.0010; 0.0000; 0.0001; False;2.43; 0.381252437; 0.034402924; 0.002556873; false;1.96; 0.147182774; 0.057074179; 3.9267E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;ERR;0.08; 0.135738; 0.00998234; 0.000935854; 1.0724e-05; false;0.17; 0.0729397; 0.0292092; 0.0432245; 0.0154131; 0.0158267; false;0.12; 0.0962378; 0.0149492; 0.0319793; 0.00719183; 0.00666915; false;1.25; 0.1133; 0.0000; 0.0151; 0.0012; 0.0000; False;1.95; 0.1195; 0.7216; 0.0047; 0.0000; 0.1217; False;1.22; 0.0731; 0.1156; 0.0006; 0.0000; 0.0001; False;2.53; 0.357356762; 0.037705776; 0.002297946; false;2.24; 0.189428323; 0.106849349; 4.0291E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;ERR;0.08; 0.0973101; 0.00989036; 0.000618307; 7.198e-06; false;0.18; 0.0877466; 0.0391507; 0.0693498; 0.0353539; 0.0282092; false;0.12; 0.0729081; 0.0053603; 0.0344485; 0.00591652; 0.00644601; false;1.21; 0.0865; 0.0000; 0.0163; 0.0013; 0.0000; False;2.0; 0.1114; 0.8066; 0.0047; 0.0000; 0.0810; False;1.29; 0.1093; 0.1594; 0.0011; 0.0000; 0.0001; False;2.88; 0.510892171; 0.080532815; 0.003720694; false;2.1; 0.136220154; 0.097097408; 2.9075E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;ERR;0.12; 0.109415; 0.0113098; 0.00098505; 1.0167e-05; false;0.29; 0.109045; 0.0628322; 0.065632; 0.023635; 0.022164; false;0.18; 0.134845; 0.00899751; 0.0415137; 0.00865182; 0.00863779; false;1.39; 0.1529; 0.0000; 0.0167; 0.0010; 0.0000; False;2.37; 0.1528; 1.1852; 0.0055; 0.0000; 0.0977; False;1.42; 0.1569; 0.2314; 0.0011; 0.0000; 0.0001; False;2.95; 0.659639429; 0.070426038; 0.001440959; false;2.43; 0.382240021; 0.138543521; 3.6737E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;ERR;0.1; 0.0831588; 0.0110819; 0.000657074; 9.632e-06; false;0.24; 0.0837191; 0.0534173; 0.0607943; 0.0222881; 0.0199536; false;0.14; 0.154061; 0.00602358; 0.0598825; 0.00721593; 0.0191384; false;1.31; 0.1180; 0.0000; 0.0177; 0.0015; 0.0000; False;1.76; 0.0705; 0.6064; 0.0175; 0.0000; 0.0731; False;1.18; 0.0656; 0.1276; 0.0006; 0.0000; 0.0001; False;2.87; 0.621278957; 0.047541384; 0.002483184; false;2.39; 0.273276995; 0.117850156; 3.7378E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;ERR;0.14; 0.192472; 0.0143867; 0.0011813; 9.092e-06; false;0.31; 0.223568; 0.131415; 0.133512; 0.050825; 0.0557639; false;0.19; 0.233229; 0.0342323; 0.0699519; 0.024604; 0.0192463; false;1.43; 0.1753; 0.0000; 0.0228; 0.0021; 0.0000; False;2.5; 0.2551; 1.1917; 0.0060; 0.0000; 0.1062; False;1.38; 0.1739; 0.2488; 0.0012; 0.0000; 0.0001; False;3.45; 0.635037425; 0.051430581; 0.001913221; false;2.21; 0.217602227; 0.09879575; 3.246E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;ERR;0.13; 0.121197; 0.0134553; 0.000993683; 1.0017e-05; false;0.31; 0.113209; 0.0721953; 0.0688048; 0.0237177; 0.0255132; false;0.18; 0.122475; 0.0085428; 0.0477838; 0.0076497; 0.00584884; false;1.34; 0.1080; 0.0000; 0.0219; 0.0015; 0.0000; False;2.6; 0.1649; 1.1230; 0.0061; 0.0000; 0.1087; False;1.44; 0.0991; 0.1462; 0.0013; 0.0000; 0.0001; False;3.15; 0.564723707; 0.08921592; 0.002014704; false;2.31; 0.204778763; 0.0686341; 3.0713E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;ERR;0.02; 0.0205259; 0.00331074; 0.000180284; 8.636e-06; false;0.04; 0.0205617; 0.0273927; 0.0278305; 0.0164258; 0.0190593; false;0.03; 0.0210328; 0.001408; 0.00654242; 0.00248185; 0.00213555; false;1.26; 0.0332; 0.0000; 0.0054; 0.0003; 0.0000; False;1.29; 0.0268; 0.0569; 0.0008; 0.0000; 0.0043; False;1.33; 0.0362; 0.0555; 0.0009; 0.0000; 0.0001; False;1.85; 0.235619563; 0.099523184; 0.002296516; false;1.38; 0.06011205; 0.039116756; 4.4497E-5; false
