name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;TO; 0.0364005; 0.00484282;TO;0.07134610000000001;TO; 0.0339867; 0.00991071;TO; 0.0519011; 0.00661131;0.001246576;TO; 0.0622762; 0.0108663;0.000261506;TO;TO;TO;TO;TO;0.032918379
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;TO; 0.435183; 0.0532909;TO;0.2726597;TO; 0.347603; 0.0573338;TO; 0.396094; 0.0873175;0.0244547;TO; 0.281523; 0.0549832;0.00241017;TO;TO;TO;TO;TO;0.12513582
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;TO; 0.39145; 0.0536313;TO;0.2232364;TO; 0.617535; 0.129164;TO; 0.339788; 0.0657546;0.01971867;TO; 0.616181; 0.115377;0.006547229999999999;TO;TO;TO;TO;TO;0.10345037500000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;TO; 0.361097; 0.0419491;TO;0.1929533;TO; 0.392559; 0.0628696;TO; 0.562569; 0.0635714;0.01900503;TO; 0.455618; 0.135876;0.00283919;TO;TO;TO;TO;TO;0.105835713
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;TO; 0.39012; 0.125021;TO;0.2013535;TO; 0.413564; 0.0739342;TO; 0.705498; 0.0771202;0.022795500000000003;TO; 0.488217; 0.0985056;0.00296177;TO;TO;TO;TO;TO;0.11997918399999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;TO; 0.395448; 0.0727781;TO;0.2232799;TO; 0.638659; 0.0729697;TO; 0.673586; 0.0737577;0.021596;TO; 0.564686; 0.061549;0.0033955599999999997;TO;TO;TO;TO;TO;0.11537725399999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;TO; 0.461804; 0.0631456;TO;0.21253500000000003;TO; 0.462922; 0.083603;TO; 0.245889; 0.0559971;0.027585;TO; 0.492719; 0.114325;0.00415682;TO;TO;TO;TO;TO;0.095557266
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;TO; 0.576392; 0.0808908;TO;0.2205584;TO; 0.487305; 0.0805934;TO; 0.88771; 0.164608;0.0518045;TO; 0.871292; 0.152903;0.00428214;TO;TO;TO;TO;TO;0.172699256
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;TO; 0.446249; 0.0672007;TO;0.21497309999999997;TO; 0.63324; 0.0826296;TO; 0.90677; 0.172579;0.0529116;TO; 0.945416; 0.172037;0.01707478;TO;TO;TO;TO;TO;0.121627822
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;TO; 0.542956; 0.0888815;TO;0.3157353;TO; 0.576149; 0.103118;TO; 0.547554; 0.09413;0.0319207;TO; 0.338767; 0.0544488;0.00275786;TO;TO;TO;TO;TO;0.19468548400000002
