name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.43; 0.239342; 0.0827794; 0.0722; 0.0279;0.47;0.2569922; 0.3068231000; False;0.67; 0.485847; 0.161652; 0.0469585; false;0.77; 0.44059; 0.155313;0.0866046; 0.09376; false;0.84; 0.457057; 0.155434;0.01398152; 0.229789; false;2.4; 0.7284; 0.0000; 0.0599; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;4.75;0.787485389; 0.11118837; false;4.24;0.367868221; 0.348509699; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.46; 0.21577; 0.0885347; 0.1245; 0.0291;0.52;0.2794292; 0.2094356000; False;0.58; 0.400194; 0.148486; 0.048339; false;0.74; 0.406812; 0.147162;0.0883501; 0.0975509; false;0.92; 0.402132; 0.141893;0.01135031; 0.393689; false;2.38; 0.6307; 0.0000; 0.0569; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;4.69;0.796602083; 0.090005711; false;4.17;0.354988307; 0.395506472; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.51; 0.222369; 0.103112; 0.1515; 0.0265;0.36;0.183741; 0.1492725000; False;0.38; 0.24982; 0.11633; 0.0253902; false;0.85; 0.426195; 0.182461;0.0948972; 0.125741; false;1.06; 0.41945; 0.182645;0.01170456; 0.451336; false;2.34; 0.5958; 0.0000; 0.0469; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;5.38;1.179340531; 0.074886243; false;4.41;0.498889334; 0.324652579; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.91; 0.440603; 0.175205; 0.2470; 0.0308;0.69;0.3315121; 0.3054636000; False;0.65; 0.449591; 0.18308; 0.0276919; false;0.89; 0.447081; 0.182785;0.0990306; 0.139915; false;1.1; 0.482907; 0.205243;0.013248349999999999; 0.392914; false;2.12; 0.6430; 0.0000; 0.0289; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;5.97;1.23732683; 0.127832034; false;5.88;0.5881275159999999; 0.498151317; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;12.61; 4.60338; 0.568468; 7.6890; 0.0641;2.67;0.6446849; 1.8250574000; False;6.87; 6.39241; 0.593209; 0.0375556; false;6.47; 5.34804; 0.546479;0.3096563; 0.368795; false;49.69; 3.33768; 0.76446;0.06228077; 46.7318; false;9.17; 7.7998; 0.0000; 0.0633; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;59.92;52.554653258; 0.162396058; false;13.52;2.7335896600000003; 3.231529864; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO; 3.88751; 0.43852;MISSING;MISSING;4.03;0.9452269; 2.9563804000; False;5.26; 4.64513; 0.669925; 0.0704414; false;4.91; 3.56204; 0.638901;0.40600050000000004; 0.375687; false;TO; 3.70262; 0.603347;0.04826717;MISSING;MISSING;5.83; 4.7812; 0.0000; 0.0754; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;67.37;1.94005588; 44.524400182; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;TO; 4.29029; 0.370464;MISSING;MISSING;1.97;0.6099187; 1.2929374000; False;2.7; 2.33142; 0.425489; 0.0747367; false;5.28; 4.20273; 0.653899;0.3852175; 0.490061; false;TO; 3.94811; 0.658104;0.049341239999999995;MISSING;MISSING;3.64; 2.9038; 0.0000; 0.0449; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;70.02;2.103598216; 46.977852012; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;15.89; 0.440446; 0.198436; 16.2573; 0.0046;0.44;0.2165022; 0.1953928000; False;0.48; 0.432374; 0.11422; 0.00289638; false;0.55; 0.358113; 0.112369;0.04804233; 0.045686; false;27.16; 0.352232; 0.108492;0.005624373; 28.7874; false;1.92; 0.7562; 0.0000; 0.0056; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;12.53;0.710102408; 5.70468151; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;18.56; 0.540795; 0.171064; 19.1137; 0.0029;0.6;0.2997191; 0.2729970000; False;0.68; 0.51958; 0.183071; 0.00268014; false;0.94; 0.617128; 0.191564;0.08563124; 0.0716689; false;28.38; 0.593907; 0.175082;0.00971771; 29.3956; false;2.07; 0.8277; 0.0000; 0.0048; False;TO;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;14.72;0.668009418; 7.405381536; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.03; 0.0236604; 0.0059913; 0.0023; 0.0000;0.16;0.0699825; 0.0462968000; False;0.01; 0.0130043; 0.00793767; 1.8862e-05; false;0.03; 0.0236134; 0.0121257;0.00357977; 0.00243687; false;0.04; 0.0234962; 0.0120404;0.0005506609999999999; 0.00680972; false;1.24; 0.0438; 0.0000; 0.0004; False;1.4; 0.0446; 0.0322; 0.0413; True;1.3; 0.0446; 0.0309; 0.0001; False;1.6;0.23005125799999998; 0.059355983; false;1.34;0.047349267; 0.036949058; false
