name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-trimming;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-trimming;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;ERR;0.0; 0.00024156; 3.6113e-05; 6.093e-06; 0.000186168; false;0.0; 0.00021951; 0.000156092; 0.000130377; 3.0018e-05; 2.6688e-05; false;0.0; 0.000222837; 1.8129e-05; 0.000742458; 0.00052723; 7.183e-05; false;1.14; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False;1.16; 0.0072; 0.0004; 0.0001; 0.0000; 0.0000; False;1.05; 0.0049; 0.0006; 0.0001; 0.0000; 0.0000; False;1.1; 0.090099299; 0.029778856; 0.00228035; false;0.89; 0.00823602; 0.002245385; 2.8636E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;ERR;0.0; 0.000240361; 3.5391e-05; 6.17e-06; 3.242e-06; false;0.0; 0.000221035; 0.000150691; 0.000127906; 2.5966e-05; 2.5602e-05; false;0.0; 0.000219888; 1.7639e-05; 0.000732752; 0.000507317; 5.9921e-05; false;1.17; 0.0067; 0.0000; 0.0002; 0.0000; 0.0000; False;1.17; 0.0062; 0.0003; 0.0001; 0.0000; 0.0000; False;1.13; 0.0051; 0.0006; 0.0001; 0.0000; 0.0000; False;1.1; 0.103361969; 0.029306895; 0.002066927; false;0.82; 0.008029607; 0.00205836; 2.6693E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;ERR;0.0; 8.966e-05; 2.2471e-05; 5.003e-06; 4.021e-06; false;0.0; 9.4736e-05; 7.1238e-05; 3.5375e-05; 6.442e-06; 4.75e-06; false;0.0; 8.3752e-05; 1.1322e-05; 0.000592118; 0.000422329; 3.7991e-05; false;1.2; 0.0066; 0.0000; 0.0001; 0.0000; 0.0000; False;1.25; 0.0064; 0.0001; 0.0001; 0.0000; 0.0000; False;1.02; 0.0078; 0.0005; 0.0001; 0.0000; 0.0000; False;1.03; 0.061290612; 0.021891524; 0.001958439; false;0.8; 0.004452942; 0.00171615; 2.286E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;ERR;0.0; 0.000131463; 2.2657e-05; 8.727e-06; 3.131e-06; false;0.0; 8.0736e-05; 5.7771e-05; 4.0714e-05; 8.301e-06; 6.357e-06; false;0.0; 0.000143023; 1.6366e-05; 0.000701042; 0.000505056; 4.5792e-05; false;1.15; 0.0074; 0.0000; 0.0001; 0.0000; 0.0000; False;1.22; 0.0049; 0.0001; 0.0000; 0.0000; 0.0000; False;1.05; 0.0046; 0.0005; 0.0001; 0.0000; 0.0000; False;0.95; 0.062115831; 0.014837879; 0.001806215; false;0.96; 0.00700563; 0.002203529; 2.4908E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;ERR;0.0; 0.000231372; 3.34e-05; 5.761e-06; 4.567e-06; false;0.0; 0.000219539; 0.000161432; 0.000127108; 3.0451e-05; 2.7692e-05; false;0.0; 0.000217124; 1.7754e-05; 0.000760224; 0.000534661; 6.6683e-05; false;1.22; 0.0065; 0.0000; 0.0001; 0.0000; 0.0000; False;1.17; 0.0071; 0.0004; 0.0001; 0.0000; 0.0000; False;1.08; 0.0059; 0.0006; 0.0001; 0.0000; 0.0000; False;1.06; 0.055355328; 0.017941972; 0.002081168; false;0.8; 0.009007727; 0.002344082; 3.0939E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;ERR;0.0; 0.00023325; 4.6387e-05; 5.389e-06; 3.491e-06; false;0.0; 0.000222445; 0.000165013; 0.000161179; 2.8858e-05; 2.8976e-05; false;0.0; 0.000225607; 1.8057e-05; 0.000668061; 0.000462473; 5.6681e-05; false;1.21; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False;1.26; 0.0071; 0.0004; 0.0001; 0.0000; 0.0000; False;1.03; 0.0048; 0.0006; 0.0001; 0.0000; 0.0000; False;1.14; 0.070618164; 0.022141645; 0.002146259; false;0.97; 0.008772777; 0.006740578; 4.4632E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;ERR;0.0; 6.6389e-05; 1.5954e-05; 2.736e-06; 2.457e-06; false;0.0; 9.4067e-05; 5.5191e-05; 3.2073e-05; 5.667e-06; 4.398e-06; false;0.0; 7.2019e-05; 6.561e-06; 0.000435648; 0.000299194; 2.7311e-05; false;1.04; 0.0065; 0.0000; 0.0001; 0.0000; 0.0000; False;1.14; 0.0046; 0.0001; 0.0000; 0.0000; 0.0000; False;1.16; 0.0067; 0.0005; 0.0001; 0.0000; 0.0001; False;1.1; 0.066098469; 0.017512911; 0.002230671; false;0.79; 0.007181917; 0.002236809; 3.1959E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;ERR;0.0; 0.000152877; 2.4935e-05; 8.67e-06; 3.04e-06; false;0.0; 0.00015256; 9.1621e-05; 6.4652e-05; 1.3198e-05; 9.542e-06; false;0.0; 0.000138775; 1.2704e-05; 0.000745295; 0.00050526; 4.3227e-05; false;1.14; 0.0046; 0.0000; 0.0001; 0.0000; 0.0000; False;1.24; 0.0066; 0.0002; 0.0001; 0.0000; 0.0000; False;1.17; 0.0047; 0.0004; 0.0001; 0.0000; 0.0000; False;1.07; 0.063691839; 0.018809902; 0.001944391; false;0.81; 0.004868683; 0.001689761; 1.8659E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;ERR;0.0; 0.000236756; 3.5122e-05; 5.466e-06; 3.676e-06; false;0.0; 0.000222798; 0.0001525; 0.000127616; 4.3309e-05; 2.9243e-05; false;0.0; 0.000225032; 1.7966e-05; 0.000716559; 0.000488625; 6.3403e-05; false;1.17; 0.0046; 0.0000; 0.0001; 0.0000; 0.0000; False;1.22; 0.0074; 0.0004; 0.0001; 0.0000; 0.0000; False;1.1; 0.0068; 0.0009; 0.0002; 0.0000; 0.0000; False;1.08; 0.090630397; 0.020159117; 0.002484935; false;0.89; 0.009137983; 0.002315871; 3.1819E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;ERR;0.0; 0.000130065; 2.144e-05; 3.904e-06; 2.094e-06; false;0.0; 0.000132566; 9.7418e-05; 8.0687e-05; 1.8127e-05; 1.5745e-05; false;0.0; 0.000184509; 2.0074e-05; 0.000717353; 0.000468064; 5.8094e-05; false;1.03; 0.0072; 0.0000; 0.0001; 0.0000; 0.0000; False;1.22; 0.0050; 0.0003; 0.0001; 0.0000; 0.0000; False;0.98; 0.0056; 0.0005; 0.0001; 0.0000; 0.0000; False;1.09; 0.069347169; 0.020335426; 0.002316844; false;0.96; 0.008660642; 0.002491682; 2.9708E-5; false
