name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-compl;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;0.13; 0.0743707000;0.0093532; 0.0065866000; 0.0001635000; False; 0.0185808000; 0.1620199000;0.84; 0.0233420000;0.0099595; 0.0073771000; 0.0001924000; False; 0.0207520000; 0.0828542000;1.07; 0.015916243; 0.046739532; 0.01584836; 0.002192066; false; 0.072350059; 0.193252476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;0.12; 0.0394571000;0.0073034; 0.0060690000; 0.0001497000; False; 0.0157455000; 0.1080350000;0.91; 0.0334854000;0.0087442; 0.0063888000; 0.0002097000; False; 0.0177230000; 0.1023181000;1.03; 0.014367984; 0.046358655; 0.014967338; 0.001829823; false; 0.069299443; 0.15263374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;0.13; 0.0519802000;0.008876799999999999; 0.0063143000; 0.0001694000; False; 0.0178719000; 0.1475753000;0.87; 0.0894131000;0.0099861; 0.0076817000; 0.0001872000; False; 0.0206364000; 0.1658244000;1.0; 0.012511948; 0.038324169; 0.013842924; 0.00169644; false; 0.060346662; 0.172127208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;0.11; 0.0371210000;0.0068533; 0.0050555000; 0.0001147000; False; 0.0142285000; 0.1034057000;0.86; 0.0361881000;0.014986900000000001; 0.0160995000; 0.0001806000; False; 0.0337659000; 0.1571454000;1.0; 0.021338814; 0.049621833; 0.014665881; 0.002091509; false; 0.072568573; 0.194228443
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;0.12; 0.0345302000;0.0088286; 0.0067770000; 0.0001564000; False; 0.0183154000; 0.1066229000;0.81; 0.0374514000;0.009197599999999998; 0.0069945000; 0.0002276000; False; 0.0189398000; 0.1306113000;0.98; 0.014793336; 0.046597276; 0.015376102; 0.00197081; false; 0.070672769; 0.15070591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;0.12; 0.0339636000;0.0258284; 0.0058346000; 0.0001504000; False; 0.0341228000; 0.1221158000;0.81; 0.0223164000;0.0095532; 0.0064710000; 0.0001622000; False; 0.0188792000; 0.0899464000;1.02; 0.01092776; 0.04576173; 0.018551961; 0.002240021; false; 0.072888614; 0.153426658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;0.12; 0.0351420000;0.0098492; 0.0069098000; 0.0001611000; False; 0.0195771000; 0.1086082000;0.85; 0.0374855000;0.0095133; 0.0072561000; 0.0002123000; False; 0.0196698000; 0.1248780000;1.04; 0.012355628; 0.05540928; 0.016809793; 0.002170621; false; 0.081689483; 0.164493321
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.08; 0.0219622000;0.0056623; 0.0040147000; 0.0001435000; False; 0.0117167000; 0.0763807000;0.88; 0.0530250000;0.0089995; 0.0067605000; 0.0001865000; False; 0.0190580000; 0.1607771000;1.06; 0.015057111; 0.050727312; 0.01464028; 0.004320054; false; 0.077105146; 0.199982786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.12; 0.0383388000;0.008887299999999999; 0.0065591000; 0.0001717000; False; 0.0181106000; 0.1314222000;0.86; 0.0663645000;0.019566; 0.0125935000; 0.0001647000; False; 0.0381405000; 0.1917188000;1.01; 0.026650173; 0.048770983; 0.014109777; 0.010995673; false; 0.081170293; 0.221809625
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.11; 0.0344220000;0.008972299999999999; 0.0063611000; 0.0001803000; False; 0.0181702000; 0.1031625000;0.88; 0.0388862000;0.0055239; 0.0041219000; 0.0001273000; False; 0.0115951000; 0.1010070000;1.04; 0.014318981; 0.04236841; 0.010062755; 0.001352863; false; 0.058444148; 0.136280756
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;0.09; 0.0263811000;0.0080813; 0.0049443000; 0.0001344000; False; 0.0154052000; 0.0811413000;0.92; 0.0817330000;0.009503600000000001; 0.0068073000; 0.0001834000; False; 0.0192883000; 0.1714318000;1.1; 0.016725648; 0.048106851; 0.014386326; 0.001435536; false; 0.069242673; 0.157403835
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;0.13; 0.0367935000;0.0086838; 0.0062791000; 0.0002109000; False; 0.0177549000; 0.1095194000;0.82; 0.0355444000;0.0098674; 0.0065803000; 0.0001673000; False; 0.0197567000; 0.1110169000;1.1; 0.014575732; 0.045620403; 0.015584527; 0.002234751; false; 0.070678408; 0.15312044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.13; 0.0401246000;0.0100265; 0.0069206000; 0.0002346000; False; 0.0202931000; 0.1183168000;0.86; 0.0364342000;0.008929; 0.0063338000; 0.0002062000; False; 0.0180937000; 0.1041381000;1.08; 0.023248481; 0.04891936; 0.017603; 0.002110658; false; 0.074769879; 0.204520919
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.09; 0.0311030000;0.0075788999999999995; 0.0055462000; 0.0002004000; False; 0.0155901000; 0.1020221000;0.81; 0.0358933000;0.0092519; 0.0066441000; 0.0001702000; False; 0.0188595000; 0.1238486000;1.02; 0.015224009; 0.049857229; 0.014633169; 0.00192154; false; 0.073334814; 0.158573164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.13; 0.0387447000;0.008887299999999999; 0.0070921000; 0.0001773000; False; 0.0188404000; 0.1372864000;0.83; 0.0376659000;0.018747299999999998; 0.0041497000; 0.0002218000; False; 0.0347317000; 0.1400473000;1.07; 0.014532001; 0.04688027; 0.015313843; 0.001907903; false; 0.070756884; 0.209251552
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.11; 0.0368657000;0.009163; 0.0048500000; 0.0001247000; False; 0.0169816000; 0.1076141000;0.78; 0.0349197000;0.006054; 0.0050571000; 0.0001614000; False; 0.0130109000; 0.1330361000;1.04; 0.016635643; 0.051325234; 0.016499128; 0.002270638; false; 0.077640842; 0.166554224
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.11; 0.0256659000;0.0056091; 0.0281992000; 0.0001238000; False; 0.0357365000; 0.1135143000;0.91; 0.0651426000;0.0090987; 0.0403560000; 0.0001791000; False; 0.0524098000; 0.1750015000;1.11; 0.020841387; 0.061076935; 0.029225007; 0.002243338; false; 0.10040533; 0.200221314
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.16; 0.0399445000;0.0083269; 0.0409557000; 0.0001725000; False; 0.0523484000; 0.1471276000;0.94; 0.0669231000;0.0227689; 0.0762115000; 0.0002012000; False; 0.1017520000; 0.2341918000;1.28; 0.041608218; 0.083695294; 0.051170371; 0.002384594; false; 0.144935005; 0.308989392
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.14; 0.0470661000;0.009275; 0.0390874000; 0.0001975000; False; 0.0515537000; 0.1607961000;0.83; 0.0295735000;0.0066697; 0.0296325000; 0.0001590000; False; 0.0386180000; 0.1100387000;1.11; 0.022806389; 0.108976014; 0.059739585; 0.002505916; false; 0.181849612; 0.280029172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.12; 0.0360037000;0.0098479; 0.0075254000; 0.0002251000; False; 0.0205495000; 0.1127889000;0.86; 0.0569097000;0.0085726; 0.0066932000; 0.0001582000; False; 0.0179184000; 0.1488679000;1.18; 0.017221387; 0.059158035; 0.02289029; 0.001833614; false; 0.089713173; 0.183521803
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.16; 0.0369109000;0.0087653; 0.0524592000; 0.0001764000; False; 0.0637651000; 0.1540842000;0.87; 0.0860238000;0.0104341; 0.0606109000; 0.0001534000; False; 0.0736856000; 0.2154232000;1.12; 0.020217316; 0.095552813; 0.030557983; 0.0022323; false; 0.13472803; 0.225727414
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.16; 0.0538226000;0.009618300000000002; 0.0430537000; 0.0001899000; False; 0.0555189000; 0.2010108000;0.75; 0.0436953000;0.0061769; 0.0247435000; 0.0001153000; False; 0.0346943000; 0.1637133000;1.26; 0.031246397; 0.068219011; 0.027513554; 0.001729356; false; 0.102496908; 0.232717329
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.08; 0.0285836000;0.008590799999999999; 0.0059328000; 0.0001754000; False; 0.0171587000; 0.0855022000;0.87; 0.0533223000;0.0112399; 0.0081248000; 0.0002988000; False; 0.0354053000; 0.1583562000;1.1; 0.030286915; 0.079149116; 0.033880764; 0.001685621; false; 0.120795752; 0.257044992
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.12; 0.0715821000;0.0092297; 0.0064012000; 0.0001981000; False; 0.0184605000; 0.1561433000;0.81; 0.0450095000;0.0092093; 0.0072621000; 0.0002296000; False; 0.0196654000; 0.1459967000;0.96; 0.03091392; 0.057019076; 0.027956953; 0.010335207; false; 0.108460784; 0.236097161
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.15; 0.0379495000;0.009781499999999999; 0.0434035000; 0.0001928000; False; 0.0562181000; 0.1392674000;0.92; 0.0383352000;0.0091444; 0.0415545000; 0.0002207000; False; 0.0536197000; 0.1457045000;1.14; 0.016835437; 0.064985594; 0.039396755; 0.002441846; false; 0.113703848; 0.234891987
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.12; 0.0252867000;0.0057888; 0.0515342000; 0.0002100000; False; 0.0595124000; 0.1238350000;0.96; 0.0378423000;0.0096827; 0.0425716000; 0.0001925000; False; 0.0553473000; 0.1470900000;1.03; 0.021328099; 0.077450068; 0.019101819; 0.00217409; false; 0.105672279; 0.243419436
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.12; 0.0369729000;0.0089891; 0.0068829000; 0.0001851000; False; 0.0189543000; 0.1101932000;0.85; 0.0715636000;0.0101762; 0.0077273000; 0.0002179000; False; 0.0211307000; 0.1468347000;1.26; 0.028429917; 0.089144772; 0.057772435; 0.002181226; false; 0.164839325; 0.305504166
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.16; 0.0384462000;0.009157; 0.0413250000; 0.0001728000; False; 0.0534320000; 0.1463357000;0.79; 0.0262266000;0.008887299999999999; 0.0400759000; 0.0001747000; False; 0.0517026000; 0.1174695000;1.05; 0.02051802; 0.036373685; 0.016127967; 0.00147247; false; 0.058466621; 0.155928855
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;0.17; 0.0430887000;0.008358599999999999; 0.0516664000; 0.0001747000; False; 0.0627800000; 0.1628822000;0.92; 0.0478396000;0.010039999999999999; 0.0585296000; 0.0002301000; False; 0.0718302000; 0.1775838000;1.63; 0.052564556; 0.128141777; 0.063357516; 0.002388718; false; 0.205335097; 0.389639244
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.12; 0.0622504000;0.0094978; 0.0061996000; 0.0001848000; False; 0.0187179000; 0.1475591000;0.86; 0.0367453000;0.0187628; 0.0066345000; 0.0003243000; False; 0.0404340000; 0.1392833000;1.05; 0.01976504; 0.091594125; 0.012781816; 0.001533886; false; 0.117512272; 0.253443555
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.11; 0.0299438000;0.010421999999999999; 0.0072684000; 0.0002210000; False; 0.0211412000; 0.1361961000;0.87; 0.0370168000;0.0092687; 0.0061529000; 0.0001832000; False; 0.0183574000; 0.1039739000;1.03; 0.04474719; 0.053789503; 0.01932254; 0.00227241; false; 0.090527583; 0.258856886
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.1; 0.0280873000;0.0060775; 0.0042298000; 0.0001224000; False; 0.0123266000; 0.0896904000;0.83; 0.0219854000;0.0057536; 0.0038701000; 0.0001597000; False; 0.0115919000; 0.0667242000;1.14; 0.013586132; 0.053327913; 0.020432295; 0.002248857; false; 0.083138182; 0.169047281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.1; 0.0226533000;0.0059844; 0.0043249000; 0.0001136000; False; 0.0125138000; 0.1116024000;0.84; 0.0414682000;0.008348; 0.0057747000; 0.0001601000; False; 0.0165139000; 0.1444346000;0.94; 0.014632661; 0.04589415; 0.009567577; 0.00133008; false; 0.061970467; 0.144501126
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.13; 0.0361771000;0.0094568; 0.0063220000; 0.0001880000; False; 0.0187690000; 0.1185018000;0.85; 0.0275512000;0.0089821; 0.0058913000; 0.0003458000; False; 0.0302958000; 0.1125149000;1.1; 0.017541472; 0.055353; 0.016834203; 0.00209579; false; 0.092877816; 0.192771904
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.11; 0.0305559000;0.005861099999999999; 0.0040875000; 0.0001313000; False; 0.0121475000; 0.0934937000;0.76; 0.0222958000;0.0057262; 0.0040343000; 0.0001255000; False; 0.0117133000; 0.0673912000;1.15; 0.019319598; 0.0783363; 0.021016252; 0.002372807; false; 0.109489552; 0.209990778
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;0.12; 0.0360008000;0.0089122; 0.0059101000; 0.0001714000; False; 0.0175230000; 0.1316101000;0.87; 0.0477087000;0.0090744; 0.0068169000; 0.0001962000; False; 0.0188755000; 0.1691913000;1.15; 0.016999785; 0.092891534; 0.021185121; 0.00175775; false; 0.12156382; 0.212526098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.12; 0.0342824000;0.0085198; 0.0061229000; 0.0001949000; False; 0.0174596000; 0.1279676000;0.65; 0.0230545000;0.0062105; 0.0043918000; 0.0001185000; False; 0.0125060000; 0.0736356000;1.11; 0.021694999; 0.077679326; 0.022701903; 0.002560943; false; 0.117631749; 0.270896496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.09; 0.0280812000;0.0073016999999999995; 0.0044971000; 0.0001477000; False; 0.0149958000; 0.0844587000;0.82; 0.0361618000;0.009240600000000002; 0.0074917000; 0.0001982000; False; 0.0197881000; 0.1515436000;1.1; 0.01609412; 0.049021046; 0.017212249; 0.002019635; false; 0.075221795; 0.161962151
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.12; 0.0421588000;0.0090007; 0.0060569000; 0.0002000000; False; 0.0180662000; 0.1645072000;0.79; 0.0341178000;0.0065608; 0.0043548000; 0.0001326000; False; 0.0130344000; 0.0829751000;1.04; 0.017913459; 0.049985658; 0.018431621; 0.002133675; false; 0.077823079; 0.168937544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.1; 0.0621280000;0.005902999999999999; 0.0040853000; 0.0001597000; False; 0.0120609000; 0.1310064000;0.74; 0.0298731000;0.0067044; 0.0056898000; 0.0001499000; False; 0.0144735000; 0.0944608000;1.07; 0.015743749; 0.05145716; 0.024935061; 0.002405348; false; 0.098422241; 0.197238089
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.13; 0.0393395000;0.0088016; 0.0057115000; 0.0001595000; False; 0.0173360000; 0.1134467000;0.82; 0.0605999000;0.009533; 0.0065772000; 0.0001732000; False; 0.0188632000; 0.1465710000;1.06; 0.018169892; 0.043636271; 0.013544846; 0.001611181; false; 0.064939597; 0.153796527
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.12; 0.0353491000;0.0085487; 0.0064366000; 0.0001820000; False; 0.0180152000; 0.1441888000;0.89; 0.0351049000;0.009206500000000001; 0.0062179000; 0.0001548000; False; 0.0185873000; 0.1065568000;1.05; 0.015538101; 0.067165449; 0.018137146; 0.002026563; false; 0.098477742; 0.202176346
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.11; 0.0334305000;0.0091537; 0.0066594000; 0.0001727000; False; 0.0190201000; 0.1497436000;0.84; 0.0361705000;0.008974600000000001; 0.0061158000; 0.0001675000; False; 0.0179378000; 0.0984622000;1.05; 0.012801666; 0.042341676; 0.0204022; 0.002093391; false; 0.072276161; 0.148996982
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.08; 0.0231835000;0.007613; 0.0071098000; 0.0001721000; False; 0.0175161000; 0.0777553000;0.74; 0.0363064000;0.0093357; 0.0062192000; 0.0001763000; False; 0.0181971000; 0.1068002000;1.03; 0.012793979; 0.041518711; 0.0197543; 0.002291332; false; 0.069217974; 0.137129206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.12; 0.0364734000;0.008665; 0.0061687000; 0.0001832000; False; 0.0176238000; 0.1065014000;0.84; 0.0542127000;0.0145376; 0.0060354000; 0.0002098000; False; 0.0237496000; 0.1470936000;1.05; 0.018092611; 0.050105816; 0.023513736; 0.001661143; false; 0.082524325; 0.208243006
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.1; 0.0238094000;0.0093364; 0.0067847000; 0.0001741000; False; 0.0191185000; 0.1025676000;0.85; 0.0436485000;0.0090861; 0.0066190000; 0.0001711000; False; 0.0186830000; 0.1465681000;1.04; 0.010406901; 0.035943339; 0.012392886; 0.00239765; false; 0.058001304; 0.116682264
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.12; 0.0351294000;0.009313; 0.0062781000; 0.0002290000; False; 0.0186237000; 0.1070332000;0.85; 0.0378407000;0.006273; 0.0040897000; 0.0001641000; False; 0.0123913000; 0.1369574000;0.97; 0.011085834; 0.039343333; 0.018102607; 0.002281448; false; 0.067289009; 0.138570954
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.1; 0.0274418000;0.0056375999999999996; 0.0036779000; 0.0001214000; False; 0.0111443000; 0.0921710000;0.85; 0.0693095000;0.0090935; 0.0058828000; 0.0002121000; False; 0.0179971000; 0.1462903000;1.16; 0.01978741; 0.054264361; 0.019001605; 0.002457509; false; 0.083498703; 0.179666098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.12; 0.0372100000;0.0088806; 0.0062294000; 0.0001820000; False; 0.0180246000; 0.1095957000;0.93; 0.0604965000;0.009014; 0.0060206000; 0.0001731000; False; 0.0179437000; 0.1365081000;1.01; 0.011782062; 0.04317779; 0.027430393; 0.002467001; false; 0.080264756; 0.142569413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.09; 0.0227906000;0.0057232; 0.0042404000; 0.0001122000; False; 0.0117614000; 0.0811667000;0.71; 0.0218522000;0.005589299999999999; 0.0039737000; 0.0001384000; False; 0.0113569000; 0.0795501000;0.96; 0.017850134; 0.088516414; 0.031765458; 0.001933565; false; 0.129648073; 0.223911859
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.12; 0.0376003000;0.0090226; 0.0063687000; 0.0001688000; False; 0.0182742000; 0.1110001000;0.82; 0.0639670000;0.009337999999999999; 0.0062729000; 0.0001798000; False; 0.0186942000; 0.1497703000;1.07; 0.024982065; 0.047540621; 0.016260293; 0.001966886; false; 0.072223506; 0.216197652
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.12; 0.0363196000;0.0088463; 0.0119491000; 0.0002080000; False; 0.0234059000; 0.1175479000;0.89; 0.0359379000;0.0085245; 0.0058707000; 0.0001697000; False; 0.0170001000; 0.1110913000;0.94; 0.01081687; 0.042521806; 0.017017064; 0.001965827; false; 0.081595161; 0.214121546
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.12; 0.0359856000;0.0088778; 0.0063498000; 0.0001784000; False; 0.0177202000; 0.1031528000;0.89; 0.0326312000;0.0089728; 0.0058246000; 0.0001688000; False; 0.0173362000; 0.1011865000;1.05; 0.017006669; 0.051358484; 0.012038395; 0.001392168; false; 0.081236927; 0.166193192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.07; 0.0223267000;0.0057655; 0.0039330000; 0.0001270000; False; 0.0116907000; 0.0682882000;0.84; 0.0356368000;0.009101999999999999; 0.0063745000; 0.0001736000; False; 0.0183234000; 0.1055644000;0.98; 0.015012221; 0.04433533; 0.02171326; 0.001864646; false; 0.074851717; 0.154342209
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.09; 0.0226985000;0.0055677; 0.0040536000; 0.0001433000; False; 0.0115657000; 0.0700591000;0.86; 0.0391475000;0.0099102; 0.0071924000; 0.0001790000; False; 0.0200074000; 0.1139178000;1.01; 0.015968126; 0.073096011; 0.01046665; 0.002034663; false; 0.091306138; 0.185265007
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.13; 0.0387046000;0.0081785; 0.0070245000; 0.0002070000; False; 0.0185671000; 0.1124536000;0.81; 0.0359235000;0.0090067; 0.0063298000; 0.0001875000; False; 0.0181825000; 0.1350704000;1.0; 0.033487121; 0.066168886; 0.017753154; 0.002280119; false; 0.095121227; 0.222575064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.13; 0.0455903000;0.0180626; 0.0062926000; 0.0001824000; False; 0.0271914000; 0.1453281000;0.8; 0.0362658000;0.0085837; 0.0058753000; 0.0001765000; False; 0.0172052000; 0.1042890000;1.07; 0.015308662; 0.049517266; 0.016080259; 0.002137584; false; 0.074588524; 0.153411937
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.11; 0.0362556000;0.0090822; 0.0055541000; 0.0001520000; False; 0.0171419000; 0.1042724000;0.87; 0.0365031000;0.0060745; 0.0040062000; 0.0001146000; False; 0.0120074000; 0.1517946000;1.08; 0.031625251; 0.055419682; 0.017405325; 0.0025558; false; 0.083086115; 0.188214566
