name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-rhs.mata;0.07;0.06602;0.020534;0.001207; false;0.090898;0.09;0.059598;0.020898;0.008249;0.005404; false;0.097124;11.85;0.055445;0.019892;0.00104; 12.1852; false; 12.265;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.12; 0.0884; 0.0106;5.2375; 5.2550; False; 5.2550; 5.3544;6.35;0.059429941; 3.358113474; false; 3.362496124; 3.536708088;0.1;0.064864;0.021722;0.025163;0.001413; false;0.116498;1.11;0.0636118;0.0093777; 0.1790418000; False; 0.1910031000; 0.3303113000;7.67;0.125653633;3.597262753; 0.145008439; false; 3.758037408; 4.100113718
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;0.66;0.368852;0.150217;0.150974; false;0.699604;0.64;0.364428;0.146283;0.077076;0.073336; false;0.686537;0.75;0.370944;0.147818;0.0087239999999999; 0.251816; false; 0.805849;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.69; 0.5995; 0.0914;0.21180000000000002; 0.2162; False; 0.2163; 0.9100;4.24;0.443192386; 0.258995838; false; 0.263596385; 0.901333274;1.24;0.729438;0.271982;0.002128;0.25134; false;1.31166;2.18;0.2086033;0.0149841; 0.4948634000; False; 0.5125898000; 0.8085814000;6.14;0.414890499;0.850933964; 0.08863317; false; 0.945727554; 1.70912366
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;0.67;0.370271;0.153151;0.164235; false;0.718909;0.65;0.373536;0.152108;0.076356;0.070234; false;0.70048;0.79;0.382023;0.152453;0.008952; 0.263725; false; 0.835764;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.68; 0.5969; 0.0929;0.2179; 0.2229; False; 0.2229; 0.9156;4.3;0.393544468; 0.334776124; false; 0.339031292; 0.943377764;1.31;0.742336;0.279851;0.002205;0.272859; false;1.36495;2.61;0.2695653;0.0154362; 0.4704122000; False; 0.4886106000; 0.8762221000;5.93;0.322683474;0.956083425; 0.088837584; false; 1.064574505; 1.861794928
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;0.61;0.351501;0.142435;0.122669; false;0.643764;0.63;0.34892;0.140641;0.074052;0.087736; false;0.675871;0.73;0.359193;0.143641;0.008412; 0.241357; false; 0.777417;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.67; 0.5755; 0.0911;0.2066; 0.2118; False; 0.2118; 0.8811;4.29;0.445444801; 0.244563545; false; 0.249265261; 0.904856473;1.2;0.750055;0.271011;0.002127;0.205737; false;1.28745;2.36;0.2263815;0.0141729; 0.4244328000; False; 0.4409472000; 0.7518678000;5.68;0.358979343;0.748768455; 0.058669947; false; 0.814626769; 1.551571628
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;0.6;0.375624;0.154371;0.095613; false;0.657125;0.65;0.367399;0.1456;0.075165;0.077932; false;0.691632;0.75;0.370371;0.152082;0.008864; 0.239693; false; 0.799611;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.71; 0.5936; 0.0918;0.2098; 0.2141; False; 0.2142; 0.9025;4.29;0.423292951; 0.288219296; false; 0.293083633; 0.940114799;1.19;0.767185;0.267303;0.001989;0.158284; false;1.25103;2.76;0.3016874;0.0291895; 0.6012121000; False; 0.6335351000; 1.0438303000;5.35;0.33013957;0.645886635; 0.068181379; false; 0.720303986; 1.484544799
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-rhs.mata;0.26;0.18386;0.071014;0.021995; false;0.290154;0.29;0.17512;0.07054;0.0313709999999999;0.02825; false;0.318207;0.3;0.17839;0.069413;0.004051; 0.062076; false; 0.32617;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.2835; 0.0449;0.0654; 0.0677; False; 0.0677; 0.3974;2.54;0.1673894189999999; 0.124754892; false; 0.129233703; 0.430368944;0.3;0.189946;0.093788;0.000631;0.025349; false;0.328395;1.59;0.1597247;0.0120942999999999; 0.1476325000; False; 0.1620073000; 0.3742233000;4.06;0.180312937;0.399996582; 0.057314242; false; 0.463914964; 0.947584961
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-rhs.mata;0.26;0.175937;0.071076;0.025647; false;0.287204;0.31;0.183218;0.070995;0.031532;0.028123; false;0.326795;0.31;0.182534;0.070647;0.00415; 0.064527; false; 0.335421;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.18; 0.2821; 0.0447;0.0635; 0.0658; False; 0.0658; 0.3939;2.52;0.1449555699999999; 0.129334897; false; 0.133613877; 0.411046314;0.31;0.192902;0.093995;0.000634;0.028866; false;0.335325;1.61;0.1213752999999999;0.0118597; 0.1442974000; False; 0.1587687000; 0.4178589000;4.4;0.219392378;0.437711852; 0.088149444; false; 0.531692167; 1.097284798
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-rhs.mata;0.26;0.183861;0.070406;0.023986; false;0.291575;0.3;0.182412;0.070497;0.032339;0.025622; false;0.322841;0.31;0.18309;0.070159;0.0042889999999999; 0.065508; false; 0.335558;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.2897; 0.0456;0.06609999999999999; 0.0684; False; 0.0685; 0.4051;2.52;0.159840076; 0.119951806; false; 0.124288169; 0.423538811;0.31;0.192857;0.092039;0.000632;0.028175; false;0.330495;1.71;0.1400077;0.0134206; 0.2070308000; False; 0.2234012000; 0.4502221000;3.77;0.247416991;0.38319886000000003; 0.071423022; false; 0.461133975; 0.996493206
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-rhs.mata;0.26;0.182983;0.074368;0.019364; false;0.291464;0.31;0.195144;0.073416;0.03221;0.025309; false;0.339574;0.33;0.192494;0.073657;0.004215; 0.071362; false; 0.355776;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.2953; 0.0464;0.0688; 0.0712; False; 0.0712; 0.4143;3.01;0.212656524; 0.149276112; false; 0.156075212; 0.560328528;0.32;0.195153;0.097869;0.000867;0.025656; false;0.343226;1.6;0.1221528;0.0120752; 0.1883292000; False; 0.2029544000; 0.3998261000;4.19;0.312218989;0.385368557; 0.067013752; false; 0.458909234; 1.039416355
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.25;0.175938;0.071611;0.018683; false;0.280741;0.29;0.173633;0.070831;0.031121;0.027096; false;0.315535;0.3;0.177524;0.070034;0.00415; 0.062917; false; 0.328035;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2; 0.2876; 0.0448;0.0645; 0.0669; False; 0.0669; 0.4006;2.68;0.176331346; 0.134028648; false; 0.139094116; 0.471307592;0.3;0.197217;0.093023;0.000626;0.021563; false;0.330672;1.56;0.1142084;0.0122326; 0.1425592000; False; 0.1574852000; 0.3439764000;4.64;0.326307325;0.480371527; 0.116159567; false; 0.603562482; 1.190180573
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.22;0.155472;0.060169;0.021505; false;0.248455;0.26;0.161605;0.060136;0.027506;0.022169; false;0.282539;0.31;0.151559;0.061112;0.003634; 0.10063; false; 0.329045;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.15; 0.2389; 0.0404;0.0852; 0.0888; False; 0.0888; 0.3692;2.68;0.146506742; 0.172020051; false; 0.177068969; 0.473049502;0.26;0.170196;0.080766;0.00056;0.024849; false;0.293673;1.41;0.1204047;0.0124412999999999; 0.1755686000; False; 0.1916587000; 0.4072985000;4.45;0.272452034;0.578103015; 0.089582539; false; 0.680481704; 1.356088413
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.22;0.152804;0.06114;0.018841; false;0.245;0.25;0.149729;0.060281;0.027038;0.022361; false;0.27061;0.3;0.153221;0.060786;0.003688; 0.095142; false; 0.324672;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.15; 0.2374; 0.0397;0.0854; 0.0890; False; 0.0890; 0.3672;2.49;0.121738176; 0.163351773; false; 0.169803263; 0.422909465;0.24;0.158284;0.074132;0.000538;0.022864; false;0.269969;1.51;0.1598361;0.0122518; 0.1585493000; False; 0.1735680000; 0.4166166000;4.4;0.1808402919999999;0.593923232; 0.082510382; false; 0.693887479; 1.135996825
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.23;0.168241;0.066697;0.012157; false;0.260603;0.27;0.162883;0.067002;0.029606;0.026882; false;0.298573;0.32;0.164282;0.06594;0.003869; 0.106817; false; 0.353516;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2; 0.2609; 0.0424;0.0874; 0.0909; False; 0.0909; 0.3953;2.81;0.175976903; 0.160993654; false; 0.165983492; 0.504503542;0.31;0.176671;0.114219;0.000902;0.019751; false;0.331804;1.57;0.1808592;0.0116875; 0.1669101000; False; 0.1810228000; 0.4878569000;4.25;0.150637003;0.46679275; 0.068957796; false; 0.542323195; 0.968112662
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.21;0.902193;0.358239;0.034427; false;1.3486;1.51;0.89393;0.350921;0.174835;0.157816; false;1.62988;7.95;0.897693;0.351312;0.017903; 7.03732; false; 8.35564;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.12;1.1007703519999998; 1.037982986; false; 1.042159119; 2.783248655;2.12;1.48728;0.620665;0.002436;0.061522; false;2.27155;6.54;0.6108089;0.0159302; 1.1893480000; False; 1.2079081000; 1.9770977000;TO;1.137649888;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.28;0.908664;0.36012;0.04619; false;1.37095;1.61;0.91085;0.36078;0.189083;0.194431; false;1.70771;TO;0.91267;0.359258;0.017426;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;41.85;1.105062664; 19.005555173; false; 19.009991159; 20.734211227;1.56;1.03945;0.44974;0.003665;0.065162; false;1.68166;10.22;0.588851;0.014735; 4.1427566000; False; 4.1601496000; 4.8730619000;TO;0.882954781;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.28;0.91995;0.368344;0.044647; false;1.39085;1.57;0.907107;0.360684;0.181189;0.177471; false;1.679;TO;0.917678;0.36142;0.018592;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;40.65;1.169816514; 18.862736914; false; 18.86721619; 20.642064007;2.37;1.75218;0.618285;0.001863;0.074834; false;2.53108;6.86;0.5776796999999999;0.0203549; 1.4852612000; False; 1.5081031000; 2.2172461000;TO;1.132399825;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;0.34;0.251035;0.097229;0.003863; false;0.366525;0.38;0.23708;0.096098;0.032935;0.026312; false;0.405796;13.79;0.240929;0.09753;0.003904; 14.1534; false; 14.5102;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.81;0.374426818; 3.355523786; false; 3.360050653; 3.926249341;0.37;0.273726;0.103826;0.008394;0.00407; false;0.404895;1.7;0.1353697999999999;0.0068254; 0.3639588000; False; 0.3726052000; 0.5561209000;TO;0.309318439;MISSING;MISSING;MISSING;MISSING;MISSING
