name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06499.mata;0.15;0.029345;0.117995;0.001774;0.000235; false;0.157186;0.43;0.031197;0.015346;0.318617;0.041416;0.022008; false;0.43189;0.39;0.029344;0.001542;0.328802;0.012929;0.013099; false;0.39007;3.55; 0.0273; 0.0244; 2.2656; 2.2809; 0.0286; 0.2402; False; 2.5499; 2.6034;2.68; 0.0513; 0.0221; 1.2882; 1.3377; 0.0001; False; 1.3379; 1.4121;2.32;0.17642918;0.401066579;3.3513e-05; false;0.408260054;0.926472245;0.11;0.016015; 0.016212; 0.078723; 0.000814; 0.000138; false; 0.115863;1.07;0.0726353;0.009763;0.1474681;0.0003171; False;0.1600683;0.3390151;3.39;0.086303786;0.835131725;0.067977605;0.002078843; false;0.944429671;1.222947981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06516.mata;0.02;0.023569;0.001053;7.7e-05;4.3e-05; false;0.02812;0.03;0.018944;0.006816;0.003165;0.001064;0.001064; false;0.0325;0.03;0.026044;0.001451;0.003746;0.001568;0.000964; false;0.037241;1.33; 0.0464; 0.0490; 0.0224; 0.0255; 0.0033; 0.0021; False; 0.0310; 0.1269;1.19; 0.0394; 0.0179; 0.0076; 0.0136; 0.0001; False; 0.0138; 0.0716;1.41;0.054983592;0.012713236;2.9763e-05; false;0.033095768;0.327412015;0.04;0.024761; 0.012538; 0.001058; 7.4e-05; 9.3e-05; false; 0.04201;0.95;0.0537269;0.0095258;0.0418598;0.0001371; False;0.0539886;0.2189967;2.0;0.094286582;0.293784769;0.080275672;0.002260251; false;0.382145266;0.750733673
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06570.mata;0.0;0.001009;0.001173;0.000134;2.4e-05; false;0.003303;0.01;0.000973;0.000666;0.007658;0.003717;0.003655; false;0.017095;0.01;0.000952;9.3e-05;0.00238;0.001837;0.001229; false;0.007708;0.88; 0.0057; 0.0009; 0.0013; 0.0027; 0.0020; 0.0006; False; 0.0053; 0.0120;1.16; 0.0081; 0.0019; 0.0023; 0.0098; 0.0001; False; 0.0099; 0.0202;0.96;0.030805225;0.007462203;2.3166e-05; false;0.011878451;0.146309083;0.0;0.001002; 0.001365; 0.000739; 7.8e-05; 6.8e-05; false; 0.00388;0.87;0.0385523;0.0087884;0.0064344;0.0001734; False;0.0176647;0.1096098;1.46;0.024558267;0.115478524;0.054869169;0.001660384; false;0.176590539;0.277099499
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06590.mata;0.07;0.052188;0.014836;0.001031;0.000114; false;0.077311;0.21;0.05204;0.028215;0.0734;0.02769;0.027494; false;0.213939;0.1;0.052679;0.002987;0.022923;0.00837;0.007738; false;0.10056;1.51; 0.0454; 0.0227; 0.3226; 0.3421; 0.0286; 0.0644; False; 0.4352; 0.5042;1.32; 0.0799; 0.0294; 0.0883; 0.1371; 0.0001; False; 0.1373; 0.2474;1.95;0.157089207;0.091186657;5.552e-05; false;0.109379313;0.677719593;0.09;0.055161; 0.028805; 0.014063; 0.000863; 8.3e-05; false; 0.107586;0.78;0.0702486;0.0094257;0.0621162;0.0003089; False;0.0747535;0.2167924;3.55;0.082034448;0.402608588;0.292050431;0.005013583; false;0.716546943;1.065530667
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06599.mata;0.09;0.085157;0.004265;0.000206;0.000123; false;0.102307;0.17;0.090843;0.051234;0.020133;0.00517;0.004984; false;0.180933;0.09;0.080897;0.004691;0.009802;0.002392;0.001847; false;0.109602;1.47; 0.1263; 0.0908; 0.1128; 0.1173; 0.0069; 0.0092; False; 0.1335; 0.3512;1.06; 0.0874; 0.0302; 0.0208; 0.0324; 0.0001; False; 0.0326; 0.1515;1.78;0.184491944;0.011318366;2.7633e-05; false;0.01781936;0.407501555;0.26;0.094096; 0.158307; 0.004307; 0.000175; 0.000114; false; 0.267955;0.94;0.0837831;0.008688;0.0456942;0.0001636; False;0.056863;0.2596308;2.79;0.153952974;0.214358272;0.063491428;0.002117004; false;0.286817394;0.727360859
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06612.mata;0.06;0.056956;0.00378;0.000192;0.000219; false;0.070468;0.12;0.058748;0.030089;0.015646;0.005786;0.005797; false;0.122511;0.06;0.047612;0.003149;0.008962;0.002851;0.002216; false;0.074119;1.31; 0.0923; 0.0732; 0.0975; 0.1001; 0.0080; 0.0135; False; 0.1217; 0.2881;1.24; 0.0555; 0.0286; 0.0195; 0.0334; 0.0001; False; 0.0336; 0.1188;1.76;0.122610382;0.022637013;3.4113e-05; false;0.029689855;0.456062923;0.08;0.03081; 0.053702; 0.002058; 0.000119; 0.00017; false; 0.092066;0.95;0.085871;0.0060036;0.037083;0.0002041; False;0.045192;0.1938135;2.89;0.236645122;0.223488344;0.078958718;0.002173238; false;0.311331418;0.800305175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06622.mata;0.13;0.117156;0.008919;0.000597;0.000327; false;0.149321;0.25;0.11915;0.063346;0.034451;0.014317;0.014275; false;0.258479;0.13;0.119433;0.003956;0.011495;0.004903;0.0044; false;0.152844;1.58; 0.0965; 0.1303; 0.2199; 0.2288; 0.0085; 0.0266; False; 0.2640; 0.4921;1.47; 0.1710; 0.1004; 0.0562; 0.0872; 0.0001; False; 0.0874; 0.3612;2.02;0.263141588;0.028638626;3.0686e-05; false;0.035247696;0.754441229;0.5;0.105697; 0.398194; 0.004446; 0.000251; 0.000164; false; 0.526613;0.93;0.0833843;0.0068807999999999;0.0338741;0.0002288; False;0.0433243;0.1824081;3.71;0.240702422;0.386666356;0.133156291;0.002402408; false;0.529703487;1.182729999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06647.mata;0.49;0.502664;0.019458;0.000136;8.2e-05; false;0.562391;1.04;0.563538;0.451303;0.03513;0.00307;0.003419; false;1.09427;0.43;0.354582;0.048026;0.039187;0.00136;0.000855; false;0.475827;3.23; 0.4493; 1.3878; 0.6797; 0.6840; 0.0143; 0.0041; False; 0.7024; 2.5416;2.12; 0.7683; 0.1887; 0.2099; 0.2188; 0.0001; False; 0.2189; 1.1798;4.52;0.582067456;0.064320017;2.7915e-05; false;0.07040194;1.298413692;0.55;0.515949; 0.050066; 0.001931; 0.000121; 0.000151; false; 0.606036;1.26;0.2321876;0.0106769;0.066546;0.0002265; False;0.0808936;0.4720986;4.16;0.447151362;0.288072956;0.069136115;0.009898461; false;0.376798839;1.616250714
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06650.mata;0.02;0.015582;0.008341;0.000373;5.1e-05; false;0.027409;0.07;0.016498;0.007793;0.028752;0.010567;0.011463; false;0.07691;0.04;0.015468;0.000876;0.011235;0.004422;0.003931; false;0.038454;1.58; 0.0295; 0.0190; 0.3011; 0.3086; 0.0094; 0.0444; False; 0.3625; 0.4117;1.25; 0.0295; 0.0117; 0.0714; 0.0928; 0.0001; False; 0.0930; 0.1347;1.51;0.05647413;0.077381551;3.3398e-05; false;0.092295345;0.30655284;0.04;0.01612; 0.012088; 0.008839; 0.000512; 5.1e-05; false; 0.040871;0.99;0.0943363;0.0107004;0.067054;0.0003798; False;0.0814617;0.2393351;2.53;0.06191493;0.391478748;0.087544227;0.00229247; false;0.520176871;0.802324921
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.01;0.013807;0.000962;8.2e-05;3.4e-05; false;0.017396;0.03;0.014241;0.006388;0.004678;0.001826;0.001599; false;0.030565;0.01;0.010594;0.000463;0.002113;0.000976;0.000625; false;0.016467;1.32; 0.0293; 0.0358; 0.0473; 0.0489; 0.0024; 0.0062; False; 0.0576; 0.1232;1.01; 0.0308; 0.0170; 0.0120; 0.0183; 0.0001; False; 0.0185; 0.0668;1.31;0.047349756;0.017910731;4.0002e-05; false;0.025250002;0.209420485;0.03;0.007872; 0.025054; 0.000646; 6.2e-05; 2.9e-05; false; 0.035093;0.98;0.0480719;0.0090309999999999;0.0457298;0.0001951; False;0.0574553;0.1661084;1.76;0.088911616;0.222315583;0.038466118;0.001775085; false;0.26946072;0.513536727
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.0;0.005309;0.000508;8.8e-05;1.9e-05; false;0.007029;0.01;0.005235;0.00498;0.005716;0.001;0.00152; false;0.019898;0.02;0.009786;0.000606;0.003414;0.001657;0.001037; false;0.018666;1.14; 0.0211; 0.0170; 0.0240; 0.0257; 0.0025; 0.0037; False; 0.0320; 0.0705;1.16; 0.0217; 0.0100; 0.0079; 0.0140; 0.0001; False; 0.0141; 0.0462;1.29;0.038852578;0.014721252;4.0221e-05; false;0.022246603;0.209380369;0.02;0.006006; 0.020378; 0.001178; 9.5e-05; 7.2e-05; false; 0.02961;0.87;0.0349124;0.0056742;0.0045108;0.0001668; False;0.0124731;0.0921755;1.72;0.053637504;0.132676854;0.06123136;0.002290369; false;0.203833608;0.419351734
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.01;0.004707;0.004828;0.000307;0.000238; false;0.012349;0.05;0.008189;0.003982;0.027072;0.009149;0.008959; false;0.058472;0.03;0.008085;0.000457;0.016851;0.005715;0.005494; false;0.038576;1.2; 0.0127; 0.0065; 0.1066; 0.1125; 0.0090; 0.0069; False; 0.1285; 0.1481;1.26; 0.0190; 0.0083; 0.0380; 0.0651; 0.0001; False; 0.0653; 0.0932;1.35;0.034582127;0.048045057;3.2947e-05; false;0.05455271;0.249540896;0.02;0.007758; 0.012285; 0.005911; 0.000432; 0.000299; false; 0.029422;0.87;0.0530669;0.0099019;0.0582979;0.0003111; False;0.07145;0.1867919;2.35;0.093867474;0.288026747;0.083808732;0.002202724; false;0.382301617;0.630071751
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06722.mata;0.05;0.050198;0.003946;0.000304;0.000141; false;0.064353;0.1;0.050957;0.030221;0.010416;0.005751;0.006401; false;0.10867;0.07;0.054926;0.002833;0.008225;0.002922;0.002154; false;0.07949;1.36; 0.0797; 0.0375; 0.0514; 0.0528; 0.0046; 0.0089; False; 0.0664; 0.1845;1.09; 0.0530; 0.0263; 0.0138; 0.0211; 0.0001; False; 0.0212; 0.1014;1.86;0.233830615;0.020150583;2.9996e-05; false;0.041116591;0.576760203;0.09;0.032734; 0.054277; 0.004101; 0.00019; 0.000242; false; 0.097239;0.97;0.0675398;0.0088795;0.0442866;0.0002667; False;0.0560624;0.1887147;2.76;0.178992277;0.252348871;0.098672389;0.002255229; false;0.368309898;0.838198935
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06730.mata;0.02;0.018499;0.001377;9.7e-05;4.9e-05; false;0.023259;0.04;0.018418;0.009154;0.005594;0.001596;0.001588; false;0.038712;0.03;0.019261;0.001009;0.00413;0.001615;0.000938; false;0.030976;1.29; 0.0343; 0.0167; 0.0182; 0.0196; 0.0022; 0.0031; False; 0.0250; 0.0764;1.33; 0.0344; 0.0177; 0.0110; 0.0175; 0.0001; False; 0.0177; 0.0704;1.44;0.061340736;0.035084667;4.1746e-05; false;0.043433631;0.353504258;0.05;0.017749; 0.033744; 0.001418; 8.7e-05; 0.000104; false; 0.056573;0.83;0.0526681;0.0099814;0.0073765;0.0002439; False;0.0207573;0.1344562;1.71;0.06801389;0.118983421;0.084783153;0.002030301; false;0.223855679;0.474005167
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06770.mata;0.13;0.059672;0.065003;0.002747;0.000308; false;0.142852;0.46;0.061506;0.033107;0.280126;0.036858;0.054663; false;0.472868;0.28;0.060078;0.003263;0.173789;0.0204;0.019763; false;0.284264;4.77; 0.0821; 0.0439; 3.1939; 3.2260; 0.0377; 0.6292; False; 3.8930; 4.0212;2.07; 0.0928; 0.0604; 0.7220; 0.8303; 0.0001; False; 0.8305; 0.9854;2.28;0.260474304;0.17418791;3.5699e-05; false;0.196832328;0.743183631;0.33;0.061049; 0.191623; 0.065955; 0.003112; 0.000364; false; 0.337175;0.95;0.0441762;0.0062378;0.0492747;0.0002346; False;0.0576795;0.1441985;4.06;0.125441866;0.891051777;0.149601154;0.002180323; false;1.053759727;1.469699814
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06780.mata;0.0;0.0025;0.000939;9.5e-05;6.7e-05; false;0.004707;0.01;0.002633;0.001458;0.004185;0.001531;0.002779; false;0.013259;0.01;0.00262;0.000196;0.002834;0.001639;0.001135; false;0.010015;0.84; 0.0071; 0.0019; 0.0053; 0.0067; 0.0019; 0.0006; False; 0.0092; 0.0184;1.18; 0.0102; 0.0032; 0.0028; 0.0096; 0.0001; False; 0.0098; 0.0235;1.17;0.042516786;0.020182466;2.9512e-05; false;0.027497143;0.203831523;0.0;0.002347; 0.002116; 0.0009; 9.4e-05; 8.2e-05; false; 0.006435;1.01;0.0525002;0.0100373;0.0528951;0.000233; False;0.0663164;0.2072835;1.38;0.032671656;0.159142058;0.101946215;0.002804082; false;0.271132384;0.416296182
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06846.mata;0.07;0.059798;0.004721;0.000316;0.000139; false;0.074994;0.13;0.058655;0.029617;0.019596;0.008809;0.008162; false;0.131864;0.07;0.060346;0.001556;0.005946;0.002256;0.00167; false;0.077092;1.22; 0.0539; 0.0437; 0.0627; 0.0681; 0.0049; 0.0085; False; 0.0816; 0.1801;1.29; 0.0576; 0.0318; 0.0316; 0.0518; 0.0001; False; 0.0519; 0.1425;2.01;0.228840672;0.037270866;4.1164e-05; false;0.063041113;0.636790619;0.2;0.055232; 0.145107; 0.004986; 0.000232; 0.000131; false; 0.214892;0.86;0.0636073;0.0088657;0.0065942;0.0002445; False;0.0185227;0.146223;2.79;0.217387526;0.279083003;0.106092951;0.002220393; false;0.39430204;0.920047155
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06848.mata;0.0;0.001352;0.001339;0.000191;0.0001; false;0.004173;0.03;0.002119;0.001542;0.017169;0.009145;0.007622; false;0.038254;0.01;0.001173;0.000118;0.003649;0.002259;0.001826; false;0.010034;1.23; 0.0067; 0.0025; 0.0128; 0.0165; 0.0050; 0.0015; False; 0.0230; 0.0326;1.22; 0.0183; 0.0041; 0.0050; 0.0227; 0.0001; False; 0.0229; 0.0459;1.16;0.029664398;0.024939537;3.2613e-05; false;0.032690855;0.194889605;0.01;0.002145; 0.003834; 0.002386; 0.000274; 0.000164; false; 0.010285;0.95;0.0859517;0.0104345;0.1016073;0.000371; False;0.1178659;0.2962039;1.76;0.047796532;0.199281789;0.102669213;0.002651338; false;0.311842271;0.466932255
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06892.mata;0.0;0.007419;0.001281;0.000126;0.000112; false;0.01099;0.02;0.007345;0.00328;0.00689;0.002676;0.0026; false;0.023925;0.01;0.007722;0.000435;0.002948;0.001495;0.000937; false;0.015401;1.23; 0.0210; 0.0108; 0.0205; 0.0231; 0.0031; 0.0025; False; 0.0288; 0.0610;1.07; 0.0204; 0.0075; 0.0057; 0.0096; 0.0001; False; 0.0097; 0.0379;1.16;0.039154377;0.013335658;5.1186e-05; false;0.024718184;0.185121758;0.01;0.007667; 0.006637; 0.001183; 8.8e-05; 8.6e-05; false; 0.017292;0.92;0.0440849;0.0090051;0.0521462;0.000368; False;0.0718695;0.1862953;1.61;0.077917672;0.142872597;0.062756093;0.002713933; false;0.216001354;0.430174896
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06928.mata;16.94;16.1803;1.75918;0.000595;0.000324; false;18.5834;31.35;10.028;18.6695;1.90603;0.014952;0.0184; false;31.5702;25.98;16.5154;7.66526;2.97632;0.00392;0.003402; false;27.7064;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;35.15; 18.1422; 5.1073; 15.4256; 15.4574; 0.0001; False; 15.4576; 38.8174;19.82;9.782260805;1.241422461;4.7823e-05; false;1.248897283;13.960988183;14.55;14.2133; 0.009507; 1.37252; 0.000302; 0.000154; false; 16.136;8.83;6.8661593;0.0069691;0.3933706;0.0003695; False;0.4030559;9.2556722;24.81;13.675586316;3.97946852;0.138402311;0.002115785; false;4.134224835;21.752426563
