name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.16; 0.0450514000;0.005753; 0.0578195000; 0.0002102000; False; 0.0656505000; 0.1488999000;0.04; 0.040242; 0.016324; 0.001329; 7.7e-05; 3.5e-05; false; 0.060682;0.05; 0.036553; 0.016278; 0.003041; 0.004957; 0.001393; 0.001202; false; 0.065905;0.06; 0.038964; 0.016361; 0.00045; 0.003112; 0.001419; 0.000753; false; 0.064444;7.14; 0.044549; 0.020173; 8.2e-05; 1.7e-05; false; 6.91434;1.19; 0.0551; 0.0000; 0.0018; 0.0002; 0.0000; False; 0.0021; 0.0575;1.22; 0.0718; 0.0055; 0.0321; 0.0328; 0.0013; 0.0031; False; 0.0373; 0.1149;1.11; 0.0682; 0.0047; 0.0121; 0.0139; 0.0001; False; 0.0140; 0.0873;1.39; 0.197679367; 0.013451919; 0.002009803; false; 0.019886578; 0.313821536;1.38; 0.045213641; 0.032012034; 3.6829E-5; false; 0.039241189; 0.210112369
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.18; 0.0897436000;0.0085703; 0.0475325000; 0.0001397000; False; 0.0586930000; 0.1824989000;0.12; 0.10127; 0.029628; 0.001551; 7.7e-05; 3.8e-05; false; 0.13489;0.08; 0.063196; 0.017716; 0.002199; 0.00311; 0.000745; 0.000819; false; 0.089081;0.11; 0.097066; 0.028048; 0.000517; 0.003558; 0.001586; 0.000992; false; 0.135075;3.01; 0.129539; 0.055455; 0.000325; 1.4e-05; false; 2.54605;1.12; 0.1073; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0020; 0.1096;1.42; 0.1788; 0.0084; 0.0459; 0.0467; 0.0016; 0.0047; False; 0.0531; 0.2407;1.47; 0.2161; 0.0063; 0.0152; 0.0174; 0.0001; False; 0.0176; 0.2404;1.39; 0.173894878; 0.018700554; 0.001403884; false; 0.024389105; 0.34974145;1.6; 0.032542327; 0.039799392; 4.0295E-5; false; 0.047599752; 0.228875347
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.23; 0.1008179000;0.0090418; 0.0805390000; 0.0003109000; False; 0.0926330000; 0.2303664000;0.08; 0.079532; 0.018549; 0.000894; 6.1e-05; 2.9e-05; false; 0.100631;0.07; 0.062431; 0.015922; 0.002169; 0.002997; 0.000768; 0.000817; false; 0.086381;0.12; 0.10124; 0.027848; 0.000466; 0.0033; 0.001493; 0.000903; false; 0.138448;3.21; 0.12153; 0.056894; 0.000428; 2.3e-05; false; 2.85851;1.51; 0.1847; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0031; 0.1882;1.21; 0.1809; 0.0088; 0.0452; 0.0460; 0.0016; 0.0048; False; 0.0524; 0.2425;1.15; 0.1095; 0.0036; 0.0080; 0.0092; 0.0001; False; 0.0093; 0.1227;1.55; 0.188642721; 0.021535622; 0.003897727; false; 0.031880633; 0.343237475;1.54; 0.071976957; 0.040543508; 5.3663E-5; false; 0.048595788; 0.26284153
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.24; 0.1267882000;0.0095507; 0.0810794000; 0.0002897000; False; 0.0936793000; 0.2648498000;0.11; 0.099602; 0.02842; 0.001374; 0.000125; 4e-05; false; 0.131838;0.12; 0.103253; 0.028359; 0.003397; 0.005148; 0.001231; 0.001248; false; 0.144756;0.12; 0.099155; 0.026764; 0.000433; 0.003096; 0.001383; 0.000856; false; 0.134581;17.0; 0.121522; 0.057546; 0.000396; 2.4e-05; false; 17.176;1.5; 0.1898; 0.0000; 0.0041; 0.0005; 0.0000; False; 0.0047; 0.1952;1.08; 0.1075; 0.0045; 0.0247; 0.0251; 0.0008; 0.0027; False; 0.0287; 0.1409;1.43; 0.1803; 0.0065; 0.0140; 0.0161; 0.0001; False; 0.0163; 0.2034;1.77; 0.184309525; 0.034986265; 0.002454317; false; 0.044880314; 0.370907359;1.56; 0.041458464; 0.045787483; 3.7554E-5; false; 0.055636836; 0.238115502
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.25; 0.1060509000;0.0110703; 0.0860336000; 0.0002886000; False; 0.1003830000; 0.2516023000;0.16; 0.156383; 0.040811; 0.002042; 0.000207; 6.1e-05; false; 0.203266;0.18; 0.153814; 0.038501; 0.00645; 0.007156; 0.001854; 0.001921; false; 0.213176;0.19; 0.15533; 0.037602; 0.000801; 0.006545; 0.001828; 0.001207; false; 0.20776;20.35; 0.181848; 0.076992; 0.000483; 2.6e-05; false; 20.5606;1.41; 0.2642; 0.0000; 0.0035; 0.0002; 0.0000; False; 0.0038; 0.2684;1.19; 0.1507; 0.0075; 0.0342; 0.0348; 0.0012; 0.0036; False; 0.0396; 0.1981;1.54; 0.2590; 0.0075; 0.0175; 0.0202; 0.0001; False; 0.0203; 0.2872;1.96; 0.247487338; 0.022118057; 0.002117502; false; 0.03082336; 0.438602445;1.54; 0.049705472; 0.052860238; 3.3363E-5; false; 0.070486019; 0.319816922
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.2; 0.0747885000;0.0082277; 0.0673002000; 0.0002072000; False; 0.0780229000; 0.1959133000;0.04; 0.032657; 0.01419; 0.000697; 9.2e-05; 2e-05; false; 0.049243;0.04; 0.035449; 0.01337; 0.001403; 0.002662; 0.000564; 0.000592; false; 0.055368;0.05; 0.03526; 0.014422; 0.000194; 0.002258; 0.001122; 0.000482; false; 0.05644;2.89; 0.044446; 0.024626; 0.00039; 2.1e-05; false; 2.42514;1.36; 0.0777; 0.0000; 0.0022; 0.0002; 0.0000; False; 0.0026; 0.0806;0.98; 0.0429; 0.0011; 0.0096; 0.0099; 0.0004; 0.0007; False; 0.0110; 0.0553;1.26; 0.0722; 0.0023; 0.0074; 0.0085; 0.0001; False; 0.0087; 0.0835;1.25; 0.155824376; 0.027426901; 0.002401817; false; 0.03666975; 0.31503051;1.35; 0.029701867; 0.027883068; 3.2728E-5; false; 0.03564223; 0.180675066
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.19; 0.0574253000;0.0071245; 0.0784708000; 0.0001992000; False; 0.0885899000; 0.1847368000;0.03; 0.029157; 0.013166; 0.000629; 5.7e-05; 1.6e-05; false; 0.044399;0.04; 0.031952; 0.009427; 0.00097; 0.001917; 0.000445; 0.000447; false; 0.046157;0.06; 0.048792; 0.015617; 0.000241; 0.002519; 0.001236; 0.000597; false; 0.071674;2.82; 0.058039; 0.028417; 0.000569; 2.5e-05; false; 2.41416;1.12; 0.0542; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0013; 0.0557;1.24; 0.0954; 0.0029; 0.0232; 0.0237; 0.0011; 0.0019; False; 0.0267; 0.1253;1.35; 0.0940; 0.0033; 0.0097; 0.0111; 0.0001; False; 0.0113; 0.1088;1.31; 0.197583869; 0.025363918; 0.00239076; false; 0.036093932; 0.339446271;1.42; 0.027719492; 0.033286333; 3.4969E-5; false; 0.040675791; 0.180959093
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.22; 0.0798183000;0.0098592; 0.0785656000; 0.0002577000; False; 0.0918306000; 0.2202854000;0.02; 0.023043; 0.008957; 0.000479; 5.1e-05; 1.5e-05; false; 0.033519;0.03; 0.022911; 0.009042; 0.000842; 0.001712; 0.000414; 0.000405; false; 0.036231;0.03; 0.023089; 0.008927; 0.000128; 0.001342; 0.000713; 0.000344; false; 0.036042;1.63; 0.043427; 0.016081; 0.000466; 3e-05; false; 1.24837;1.38; 0.0827; 0.0000; 0.0023; 0.0002; 0.0000; False; 0.0026; 0.0858;1.32; 0.0998; 0.0109; 0.0250; 0.0253; 0.0005; 0.0009; False; 0.0267; 0.1376;0.93; 0.0471; 0.0015; 0.0046; 0.0053; 0.0001; False; 0.0054; 0.0542;1.58; 0.21946211; 0.034011882; 0.002270598; false; 0.042967911; 0.387985596;1.22; 0.035636051; 0.029054649; 3.162E-5; false; 0.036698949; 0.194329005
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.22; 0.0788734000;0.0093007; 0.0704950000; 0.0002220000; False; 0.0832025000; 0.2062634000;0.03; 0.030927; 0.010558; 0.000635; 6.5e-05; 1.8e-05; false; 0.043261;0.04; 0.031112; 0.010777; 0.001129; 0.002311; 0.000586; 0.000552; false; 0.047544;0.04; 0.032404; 0.010655; 0.000153; 0.001579; 0.000799; 0.000452; false; 0.04766;2.34; 0.065781; 0.02184; 0.000647; 1.8e-05; false; 1.93719;1.07; 0.0826; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 0.0844;1.47; 0.0995; 0.0033; 0.0271; 0.0278; 0.0012; 0.0024; False; 0.0314; 0.1346;1.04; 0.0643; 0.0021; 0.0062; 0.0071; 0.0001; False; 0.0072; 0.0738;1.56; 0.156308851; 0.022335077; 0.002131795; false; 0.030926462; 0.332315799;1.23; 0.02988351; 0.035665059; 4.4109E-5; false; 0.042499833; 0.183500097
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.21; 0.0792090000;0.009675900000000001; 0.0772060000; 0.0002914000; False; 0.0901938000; 0.2147671000;0.04; 0.043474; 0.016482; 0.000934; 0.000128; 2.7e-05; false; 0.062918;0.05; 0.043707; 0.01477; 0.001513; 0.003065; 0.000695; 0.000686; false; 0.065865;0.06; 0.049092; 0.016343; 0.000242; 0.002514; 0.001196; 0.000609; false; 0.07271;3.56; 0.053788; 0.028886; 0.00065; 2.2e-05; false; 3.12821;1.24; 0.0925; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0020; 0.0948;1.48; 0.0958; 0.0029; 0.0226; 0.0232; 0.0012; 0.0012; False; 0.0256; 0.1246;0.91; 0.0535; 0.0016; 0.0048; 0.0056; 0.0001; False; 0.0057; 0.0609;1.35; 0.162244545; 0.018769216; 0.002076338; false; 0.027025072; 0.304949443;1.07; 0.03016258; 0.073803524; 3.8376E-5; false; 0.085334464; 0.242070351
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.22; 0.0875338000;0.009219999999999999; 0.0771532000; 0.0002397000; False; 0.0892416000; 0.2200371000;0.07; 0.068591; 0.020561; 0.001093; 0.000103; 3.1e-05; false; 0.092338;0.08; 0.070098; 0.020635; 0.00242; 0.004168; 0.000952; 0.000954; false; 0.100989;0.06; 0.055558; 0.019208; 0.000208; 0.002415; 0.00131; 0.000719; false; 0.081121;17.55; 0.053256; 0.02499; 0.000422; 2.2e-05; false; 17.7446;1.24; 0.1043; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 0.1061;1.05; 0.0845; 0.0032; 0.0174; 0.0178; 0.0007; 0.0015; False; 0.0201; 0.1080;1.35; 0.1525; 0.0047; 0.0160; 0.0179; 0.0001; False; 0.0181; 0.1757;1.31; 0.166824822; 0.02327125; 0.001773839; false; 0.030847144; 0.31129547;1.43; 0.033089725; 0.034770213; 5.0899E-5; false; 0.041824153; 0.214934146
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.24; 0.0991431000;0.0090255; 0.0784044000; 0.0005414000; False; 0.0979135000; 0.2625236000;0.13; 0.118029; 0.029761; 0.001663; 0.000176; 4.5e-05; false; 0.152462;0.14; 0.119355; 0.028519; 0.00386; 0.006399; 0.0016; 0.001588; false; 0.163395;0.13; 0.107355; 0.030821; 0.000487; 0.003412; 0.001468; 0.000941; false; 0.147703;18.96; 0.138786; 0.060851; 0.000377; 1.9e-05; false; 19.2772;1.39; 0.2029; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0031; 0.2064;1.49; 0.2154; 0.0055; 0.0273; 0.0278; 0.0009; 0.0027; False; 0.0314; 0.2527;1.1; 0.1250; 0.0037; 0.0085; 0.0098; 0.0001; False; 0.0099; 0.1387;1.7; 0.242206885; 0.023878889; 0.0020271; false; 0.031992353; 0.467038419;1.4; 0.056083388; 0.050064726; 3.8091E-5; false; 0.06164631; 0.31429125
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.14; 0.0453308000;0.0061902; 0.0556590000; 0.0002556000; False; 0.0642907000; 0.1362803000;0.04; 0.033456; 0.013095; 0.001177; 7.9e-05; 1.6e-05; false; 0.049825;0.09; 0.060413; 0.022653; 0.005367; 0.008885; 0.002447; 0.002137; false; 0.10496;0.09; 0.059806; 0.025992; 0.000658; 0.004508; 0.001929; 0.001264; false; 0.098023;6.46; 0.064217; 0.029877; 6.1e-05; 1.3e-05; false; 6.23659;1.12; 0.0610; 0.0000; 0.0029; 0.0003; 0.0000; False; 0.0033; 0.0646;1.47; 0.1017; 0.0107; 0.0741; 0.0753; 0.0022; 0.0082; False; 0.0857; 0.1985;1.1; 0.1033; 0.0074; 0.0203; 0.0232; 0.0001; False; 0.0234; 0.1344;1.66; 0.185936591; 0.022773401; 0.001271907; false; 0.029569756; 0.347727703;1.53; 0.035286287; 0.043403969; 3.6941E-5; false; 0.051753919; 0.223686955
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.2; 0.0910156000;0.0091857; 0.0785463000; 0.0002656000; False; 0.0907863000; 0.2269008000;0.03; 0.02369; 0.012537; 0.000943; 0.000112; 2.7e-05; false; 0.039274;0.04; 0.024189; 0.012618; 0.002047; 0.003969; 0.001186; 0.00105; false; 0.047127;0.04; 0.0265; 0.013218; 0.000271; 0.002506; 0.001223; 0.000614; false; 0.047154;0.63; 0.019693; 0.010472; 5.1e-05; 1.8e-05; false; 0.190698;1.2; 0.0476; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0021; 0.0501;1.03; 0.0487; 0.0036; 0.0264; 0.0269; 0.0012; 0.0020; False; 0.0302; 0.0828;1.35; 0.0470; 0.0033; 0.0093; 0.0108; 0.0001; False; 0.0110; 0.0616;1.38; 0.125414858; 0.020442138; 0.001606662; false; 0.028195362; 0.265976992;1.32; 0.024891227; 0.032731738; 8.898E-5; false; 0.041613856; 0.168582405
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.29; 0.1426293000;0.009311000000000002; 0.1012248000; 0.0004047000; False; 0.1136069000; 0.3180552000;0.21; 0.178824; 0.058452; 0.003123; 0.000321; 8.4e-05; false; 0.245449;0.28; 0.226441; 0.048181; 0.010788; 0.009784; 0.002698; 0.003291; false; 0.30501;0.28; 0.242488; 0.060497; 0.001042; 0.00875; 0.00227; 0.001754; false; 0.322072;17.68; 0.303134; 0.121076; 0.000852; 1.7e-05; false; 17.8224;1.24; 0.2359; 0.0000; 0.0030; 0.0001; 0.0000; False; 0.0032; 0.2394;1.88; 0.4171; 0.0290; 0.1225; 0.1241; 0.0031; 0.0151; False; 0.1424; 0.5891;1.44; 0.2501; 0.0070; 0.0164; 0.0187; 0.0001; False; 0.0189; 0.2763;2.26; 0.211235587; 0.030441264; 0.00209016; false; 0.051582173; 0.401401174;1.84; 0.063418115; 0.058219069; 4.103E-5; false; 0.075771952; 0.308147362
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.32; 0.1527735000;0.0095752; 0.1138036000; 0.0003423000; False; 0.1264031000; 0.3243409000;0.27; 0.240187; 0.067049; 0.003024; 0.000407; 8.8e-05; false; 0.316122;0.3; 0.237741; 0.050057; 0.012002; 0.014783; 0.005589; 0.004427; false; 0.328805;0.29; 0.243023; 0.064092; 0.001087; 0.00909; 0.002496; 0.00185; false; 0.327695;20.83; 0.282409; 0.134164; 0.000985; 2.5e-05; false; 20.9922;1.64; 0.3997; 0.0000; 0.0058; 0.0006; 0.0000; False; 0.0064; 0.4068;1.38; 0.2682; 0.0277; 0.1151; 0.1166; 0.0032; 0.0141; False; 0.1341; 0.4305;1.49; 0.3781; 0.0068; 0.0155; 0.0177; 0.0001; False; 0.0178; 0.4030;2.21; 0.25233102; 0.020445786; 0.001775742; false; 0.028378492; 0.470491428;1.79; 0.060499913; 0.062100711; 3.9703E-5; false; 0.070131212; 0.339425782
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.14; 0.0508652000;0.0058743; 0.0434931000; 0.0001379000; False; 0.0513529000; 0.1292804000;0.08; 0.068597; 0.021379; 0.001167; 0.000103; 3.2e-05; false; 0.09324;0.09; 0.066946; 0.021542; 0.002492; 0.004894; 0.001368; 0.001176; false; 0.100323;0.1; 0.081386; 0.020603; 0.000299; 0.002687; 0.001294; 0.000709; false; 0.109463;7.78; 0.087359; 0.041721; 0.00033; 1.3e-05; false; 7.47272;1.46; 0.1290; 0.0000; 0.0034; 0.0004; 0.0000; False; 0.0039; 0.1335;1.06; 0.0759; 0.0028; 0.0205; 0.0208; 0.0007; 0.0019; False; 0.0235; 0.1024;0.98; 0.0769; 0.0024; 0.0068; 0.0078; 0.0001; False; 0.0078; 0.0873;1.64; 0.1505395; 0.022925182; 0.001590233; false; 0.029102464; 0.328789495;1.27; 0.035510771; 0.034212763; 5.8824E-5; false; 0.042001048; 0.204612463
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.33; 0.1527998000;0.0100071; 0.1097297000; 0.0003510000; False; 0.1230606000; 0.3193269000;0.28; 0.244385; 0.064251; 0.002891; 0.00037; 8.5e-05; false; 0.317429;0.31; 0.24793; 0.059755; 0.012075; 0.013025; 0.003691; 0.003831; false; 0.344431;0.29; 0.245014; 0.066206; 0.001042; 0.008878; 0.002454; 0.001874; false; 0.330734;19.15; 0.278336; 0.124057; 0.001098; 2.8e-05; false; 19.3727;1.53; 0.3964; 0.0000; 0.0047; 0.0003; 0.0000; False; 0.0051; 0.4020;1.32; 0.2447; 0.0160; 0.0704; 0.0713; 0.0018; 0.0079; False; 0.0810; 0.3420;1.48; 0.4215; 0.0120; 0.0288; 0.0328; 0.0001; False; 0.0329; 0.4670;2.24; 0.302486732; 0.020066399; 0.001872626; false; 0.028661534; 0.465465941;1.84; 0.053173956; 0.082965023; 3.6717E-5; false; 0.09630035; 0.298778214
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.31; 0.1469583000;0.0088663; 0.1042981000; 0.0002968000; False; 0.1158957000; 0.3050786000;0.26; 0.233543; 0.061285; 0.002645; 0.000229; 8.9e-05; false; 0.302356;0.28; 0.226324; 0.056986; 0.01083; 0.013029; 0.004115; 0.004042; false; 0.319762;0.26; 0.224954; 0.055751; 0.00097; 0.008429; 0.002273; 0.001723; false; 0.298947;4.46; 0.280292; 0.116214; 0.001087; 3.1e-05; false; 4.25033;1.53; 0.3780; 0.0000; 0.0050; 0.0002; 0.0000; False; 0.0052; 0.3837;1.63; 0.3989; 0.0262; 0.1199; 0.1216; 0.0033; 0.0146; False; 0.1396; 0.5653;1.73; 0.3972; 0.0117; 0.0289; 0.0331; 0.0001; False; 0.0333; 0.4428;2.21; 0.262585012; 0.025325146; 0.002334469; false; 0.035531394; 0.435608846;1.63; 0.056116418; 0.055576752; 3.2509E-5; false; 0.062701409; 0.265002747
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.3; 0.1372685000;0.015551800000000001; 0.1096189000; 0.0003696000; False; 0.1285622000; 0.3091417000;0.23; 0.21491; 0.056723; 0.002724; 0.000345; 8.7e-05; false; 0.279642;0.19; 0.160091; 0.040575; 0.005063; 0.006307; 0.001718; 0.001743; false; 0.217705;0.27; 0.23236; 0.058434; 0.001002; 0.008722; 0.002376; 0.001834; false; 0.309955;4.49; 0.269205; 0.089259; 0.001102; 2.8e-05; false; 4.0594;1.15; 0.2288; 0.0000; 0.0032; 0.0001; 0.0000; False; 0.0033; 0.2324;1.73; 0.3989; 0.0273; 0.1206; 0.1223; 0.0033; 0.0141; False; 0.1398; 0.5664;1.53; 0.3686; 0.0126; 0.0286; 0.0327; 0.0001; False; 0.0328; 0.4146;1.72; 0.330301781; 0.030270011; 0.00247134; false; 0.039239062; 0.561088481;1.68; 0.053380514; 0.063525814; 4.3892E-5; false; 0.071275095; 0.285561734
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.31; 0.1425057000;0.0093377; 0.1082788000; 0.0002721000; False; 0.1204032000; 0.3040218000;0.27; 0.237148; 0.061083; 0.002475; 0.000226; 6.9e-05; false; 0.305575;0.3; 0.244481; 0.061988; 0.0097; 0.012214; 0.003554; 0.003123; false; 0.339754;0.27; 0.226975; 0.057835; 0.001009; 0.008194; 0.002189; 0.001638; false; 0.30303;21.72; 0.276327; 0.130245; 0.001093; 2.5e-05; false; 22.0126;1.14; 0.2364; 0.0000; 0.0032; 0.0002; 0.0000; False; 0.0034; 0.2401;1.23; 0.2399; 0.0162; 0.0705; 0.0713; 0.0017; 0.0079; False; 0.0811; 0.3375;1.47; 0.3600; 0.0100; 0.0309; 0.0353; 0.0001; False; 0.0355; 0.4060;1.92; 0.212203292; 0.032616882; 0.002077574; false; 0.040613987; 0.431507964;2.04; 0.080032694; 0.071683465; 3.6959E-5; false; 0.080210418; 0.407658239
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.21; 0.0825324000;0.0090176; 0.0706775000; 0.0002154000; False; 0.0830163000; 0.2077482000;0.08; 0.072673; 0.021904; 0.001191; 0.000159; 3.4e-05; false; 0.098193;0.09; 0.071527; 0.020573; 0.00227; 0.003805; 0.000922; 0.000914; false; 0.101775;0.08; 0.068984; 0.021216; 0.000348; 0.002772; 0.001304; 0.000725; false; 0.098042;14.04; 0.092591; 0.038962; 0.000363; 2e-05; false; 14.2189;1.32; 0.1399; 0.0000; 0.0030; 0.0003; 0.0000; False; 0.0034; 0.1436;1.04; 0.0768; 0.0029; 0.0191; 0.0195; 0.0007; 0.0018; False; 0.0221; 0.1020;1.23; 0.1301; 0.0026; 0.0063; 0.0073; 0.0001; False; 0.0074; 0.1403;1.53; 0.167392574; 0.036849473; 0.001998935; false; 0.045325023; 0.323647982;1.38; 0.041122045; 0.039055944; 4.6806E-5; false; 0.046874801; 0.224548956
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.28; 0.1325002000;0.008587099999999999; 0.0931086000; 0.0002525000; False; 0.1042404000; 0.2805989000;0.22; 0.188966; 0.052078; 0.002179; 0.000212; 2.6e-05; false; 0.248088;0.24; 0.192826; 0.058349; 0.008044; 0.009332; 0.002607; 0.002643; false; 0.278522;0.21; 0.166255; 0.046911; 0.000939; 0.008029; 0.002121; 0.001558; false; 0.230155;19.78; 0.223251; 0.099762; 0.000666; 2e-05; false; 20.0334;1.6; 0.3262; 0.0000; 0.0050; 0.0005; 0.0000; False; 0.0056; 0.3325;1.27; 0.1856; 0.0106; 0.0512; 0.0519; 0.0014; 0.0055; False; 0.0588; 0.2554;1.12; 0.1912; 0.0055; 0.0132; 0.0150; 0.0001; False; 0.0151; 0.2121;2.03; 0.228499788; 0.030827395; 0.001731522; false; 0.040119676; 0.447024518;1.63; 0.06755476; 0.072816424; 3.6097E-5; false; 0.079930295; 0.2984256
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.29; 0.1227557000;0.009928000000000001; 0.0990569000; 0.0003323000; False; 0.1121368000; 0.2831764000;0.16; 0.152917; 0.031862; 0.001428; 0.00019; 1.7e-05; false; 0.189676;0.26; 0.197316; 0.056522; 0.009457; 0.013059; 0.004634; 0.00425; false; 0.29017;0.18; 0.151861; 0.034543; 0.001006; 0.00842; 0.002297; 0.001597; false; 0.204435;17.82; 0.244553; 0.097581; 0.000942; 2.5e-05; false; 17.9168;1.43; 0.3329; 0.0000; 0.0037; 0.0003; 0.0000; False; 0.0041; 0.3375;1.1; 0.1928; 0.0111; 0.0514; 0.0522; 0.0014; 0.0054; False; 0.0591; 0.2634;1.08; 0.1900; 0.0056; 0.0130; 0.0148; 0.0001; False; 0.0149; 0.2108;2.01; 0.207819035; 0.02283286; 0.001975234; false; 0.036295616; 0.397296435;1.55; 0.050654735; 0.060705388; 3.9993E-5; false; 0.084794986; 0.297508106
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.28; 0.1296332000;0.0098566; 0.0977739000; 0.0003347000; False; 0.1108510000; 0.2820424000;0.22; 0.192098; 0.05034; 0.0026; 0.000219; 2.2e-05; false; 0.249689;0.24; 0.187923; 0.047936; 0.008165; 0.009737; 0.003014; 0.003011; false; 0.263611;0.23; 0.192694; 0.045308; 0.001008; 0.007999; 0.002134; 0.001528; false; 0.254797;17.36; 0.136299; 0.059555; 0.000883; 2.6e-05; false; 17.6253;1.48; 0.3100; 0.0000; 0.0040; 0.0003; 0.0000; False; 0.0043; 0.3148;1.55; 0.3209; 0.0192; 0.0837; 0.0850; 0.0024; 0.0098; False; 0.0973; 0.4378;1.47; 0.2967; 0.0094; 0.0224; 0.0256; 0.0001; False; 0.0257; 0.3322;1.66; 0.172421057; 0.026861746; 0.005953164; false; 0.038527522; 0.350021038;1.76; 0.05356667; 0.062631498; 3.5045E-5; false; 0.069896132; 0.256818858
