name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;0.0;8.6e-05;1.9e-05;6e-06;2e-06; false;0.000252;0.0;5.7e-05;4.2e-05;2.9e-05;5e-06;3e-06; false;0.000253;0.0;5.8e-05;8e-06;0.000488;0.000404;2.8e-05; false;0.001671;1.16;0.0057;0.0001;0.0001;0.0002;0.0;0.0; False;0.0002;0.0062;1.13;0.0058;0.0002;0.0003;0.0004;0.0001; False;0.0005;0.0067;0.92;0.007648962;0.002071378;2.275e-05; false;0.008972014;0.077914701;0.0;9.2e-05;2.9e-05;9e-06;6e-06;1e-06; false;0.000249;0.84;0.023342;0.0099595;0.0073771;0.0001924; False;0.020752;0.0828542;1.07;0.015916243;0.046739532;0.01584836;0.002192066; false;0.072350059;0.193252476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;0.0;5.8e-05;1.4e-05;4e-06;1e-06; false;0.00016;0.0;5.5e-05;4.3e-05;2.7e-05;3e-06;2e-06; false;0.000224;0.0;5.7e-05;8e-06;0.000451;0.000358;2.4e-05; false;0.001547;1.25;0.0061;0.0001;0.0001;0.0002;0.0;0.0; False;0.0002;0.0066;1.02;0.0042;0.0001;0.0002;0.0002;0.0; False;0.0003;0.0047;0.93;0.006001256;0.002405548;3.0008e-05; false;0.011332961;0.090491411;0.0;7.5e-05;3.7e-05;8e-06;6e-06;1e-06; false;0.000232;0.91;0.0334854;0.0087442;0.0063888;0.0002097; False;0.017723;0.1023181;1.03;0.014367984;0.046358655;0.014967338;0.001829823; false;0.069299443;0.15263374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;0.0;5.8e-05;1.4e-05;4e-06;1e-06; false;0.000173;0.0;8.6e-05;5.6e-05;4.1e-05;8e-06;6e-06; false;0.000397;0.0;6.2e-05;1e-05;0.00049;0.000366;2.5e-05; false;0.001634;1.16;0.0065;0.0001;0.0001;0.0002;0.0;0.0; False;0.0003;0.0071;0.97;0.0061;0.0001;0.0002;0.0002;0.0; False;0.0003;0.0067;0.91;0.006056678;0.002592603;3.4463e-05; false;0.010646514;0.090025649;0.0;9.4e-05;3.3e-05;2.8e-05;1.4e-05;3e-06; false;0.000318;0.87;0.0894131;0.0099861;0.0076817;0.0001872; False;0.0206364;0.1658244;1.0;0.012511948;0.038324169;0.013842924;0.00169644; false;0.060346662;0.172127208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;0.0;8.9e-05;2e-05;6e-06;2e-06; false;0.000267;0.0;8.3e-05;5.8e-05;4.2e-05;7e-06;5e-06; false;0.000369;0.0;9.3e-05;1.4e-05;0.000686;0.000581;4.1e-05; false;0.002398;1.15;0.0058;0.0001;0.0001;0.0001;0.0;0.0; False;0.0002;0.0062;1.18;0.0163;0.0001;0.0002;0.0002;0.0; False;0.0003;0.0168;0.81;0.00487115;0.002407664;2.2594e-05; false;0.009330782;0.085666952;0.0;4.9e-05;2.2e-05;7e-06;6e-06;1e-06; false;0.000175;0.86;0.0361881;0.0149869;0.0160995;0.0001806; False;0.0337659;0.1571454;1.0;0.021338814;0.049621833;0.014665881;0.002091509; false;0.072568573;0.194228443
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;0.0;5.5e-05;1.4e-05;4e-06;1e-06; false;0.000181;0.0;5.5e-05;4e-05;2.7e-05;4e-06;3e-06; false;0.000237;0.0;0.000101;1.5e-05;0.000651;0.000524;4.2e-05; false;0.002318;1.23;0.014;0.0001;0.0001;0.0001;0.0;0.0; False;0.0002;0.0144;1.08;0.0062;0.0002;0.0003;0.0004;0.0001; False;0.0006;0.0072;0.87;0.006832391;0.002309215;3.4161e-05; false;0.011264847;0.096778025;0.0;7.1e-05;3e-05;8e-06;5e-06;1e-06; false;0.000205;0.81;0.0374514;0.0091975999999999;0.0069945;0.0002276; False;0.0189398;0.1306113;0.98;0.014793336;0.046597276;0.015376102;0.00197081; false;0.070672769;0.15070591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;0.0;9.7e-05;1.9e-05;6e-06;3e-06; false;0.000267;0.0;9e-05;5.3e-05;3.8e-05;7e-06;5e-06; false;0.000339;0.0;8.1e-05;1.3e-05;0.000594;0.000458;3.4e-05; false;0.002046;1.09;0.0062;0.0001;0.0001;0.0002;0.0;0.0; False;0.0002;0.0067;1.04;0.0071;0.0001;0.0002;0.0003;0.0; False;0.0003;0.0077;0.78;0.004660336;0.001776993;2.2811e-05; false;0.007432003;0.066601451;0.0;7e-05;2.9e-05;9e-06;5e-06;1e-06; false;0.000203;0.81;0.0223164;0.0095532;0.006471;0.0001622; False;0.0188792;0.0899464;1.02;0.01092776;0.04576173;0.018551961;0.002240021; false;0.072888614;0.153426658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;0.0;8.1e-05;1.9e-05;6e-06;2e-06; false;0.000243;0.0;8.6e-05;5.8e-05;4.1e-05;7e-06;5e-06; false;0.00039;0.0;8.5e-05;1.5e-05;0.000728;0.000581;4.1e-05; false;0.002504;1.21;0.0067;0.0001;0.0001;0.0001;0.0;0.0; False;0.0002;0.0071;1.01;0.0047;0.0001;0.0002;0.0003;0.0; False;0.0004;0.0053;0.73;0.003943058;0.001531899;1.6654e-05; false;0.006188767;0.059318818;0.0;5.9e-05;2.1e-05;6e-06;4e-06;1e-06; false;0.000157;0.85;0.0374855;0.0095133;0.0072561;0.0002123; False;0.0196698;0.124878;1.04;0.012355628;0.05540928;0.016809793;0.002170621; false;0.081689483;0.164493321
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.0;9.1e-05;2e-05;7e-06;2e-06; false;0.000274;0.0;8.4e-05;5.7e-05;4.1e-05;6e-06;5e-06; false;0.000346;0.0;9.1e-05;1e-05;0.000764;0.000605;4e-05; false;0.002563;0.94;0.0047;0.0001;0.0001;0.0001;0.0;0.0; False;0.0001;0.005;1.21;0.0062;0.0002;0.0003;0.0004;0.0; False;0.0005;0.007;0.99;0.006069289;0.002302998;3.2506e-05; false;0.010320428;0.108435578;0.0;8.3e-05;3e-05;9e-06;7e-06;1e-06; false;0.000222;0.88;0.053025;0.0089995;0.0067605;0.0001865; False;0.019058;0.1607771;1.06;0.015057111;0.050727312;0.01464028;0.004320054; false;0.077105146;0.199982786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.0;8.4e-05;2e-05;6e-06;2e-06; false;0.000262;0.0;9.3e-05;5.6e-05;3.8e-05;7e-06;1e-05; false;0.000371;0.0;8.2e-05;1e-05;0.000656;0.000507;3.4e-05; false;0.002199;0.95;0.0045;0.0001;0.0001;0.0001;0.0;0.0; False;0.0002;0.0048;1.18;0.0063;0.0001;0.0002;0.0004;0.0001; False;0.0004;0.007;0.91;0.006390833;0.00213094;2.833e-05; false;0.009589034;0.088879497;0.0;5.7e-05;3.9e-05;6e-06;4e-06;1e-06; false;0.000199;0.86;0.0663645;0.019566;0.0125935;0.0001647; False;0.0381405;0.1917188;1.01;0.026650173;0.048770983;0.014109777;0.010995673; false;0.081170293;0.221809625
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.0;8.8e-05;2e-05;6e-06;2e-06; false;0.000271;0.0;8.7e-05;5.8e-05;4.1e-05;8e-06;6e-06; false;0.000368;0.0;8.9e-05;9e-06;0.000663;0.000518;3.9e-05; false;0.002286;1.03;0.0057;0.0001;0.0001;0.0001;0.0;0.0; False;0.0002;0.0061;1.23;0.0058;0.0002;0.0003;0.0004;0.0001; False;0.0004;0.0066;0.9;0.00425321;0.002490754;3.2681e-05; false;0.016017398;0.091210405;0.0;7.6e-05;3e-05;8e-06;6e-06;2e-06; false;0.000211;0.88;0.0388862;0.0055239;0.0041219;0.0001273; False;0.0115951;0.101007;1.04;0.014318981;0.04236841;0.010062755;0.001352863; false;0.058444148;0.136280756
