name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-inclusion_check;java-automatalib-old-inclusion_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;0.36;0.16701080000000001;0.005518800000000001; 0.1670240000; False; 0.1740046000; 0.3659779000;0.34; 0.252759; 0.097256; 0.003818; false; 0.368186;0.38; 0.250831; 0.095972;0.032593000000000004; 0.02693; false; 0.419711;13.68; 0.240222; 0.096476;0.003901; 14.1189; false; 14.4723;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.4246; 0.0000; 0.0019; False; 0.0019; 0.4269;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;9.08;0.37591772900000003; 3.458598543; false; 3.463374091; 4.051834769
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.09;0.033004900000000004;0.0049386000000000005; 0.0229721000; False; 0.0292229000; 0.0867666000;0.01; 0.010618; 0.006826; 0.000125; false; 0.018738;0.01; 0.011009; 0.006776;0.001761; 0.001204; false; 0.021852;0.02; 0.014019; 0.008616;0.000313; 0.003993; false; 0.028906;0.29; 0.010876; 0.006531; 0.00039; false; 0.029008;0.86; 0.0214; 0.0000; 0.0001; False; 0.0001; 0.0216;0.9; 0.0213; 0.0043; 0.0578; False; 0.0578; 0.0835;0.84; 0.0207; 0.0035;0.0032; 0.0033; False; 0.0033; 0.0277;1.19;0.111536926; 0.022681603; false; 0.026811774; 0.219086415;1.02;0.022584628000000002; 0.01202135; false; 0.016658921; 0.114816702
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;0.19;0.1285654;0.0072166999999999995; 0.0310757000; False; 0.0396211000; 0.1920037000;0.27; 0.202664; 0.082024; 0.002136; false; 0.302898;0.63; 0.201313; 0.082288;0.040064999999999996; 0.316794; false; 0.654808;0.29; 0.206351; 0.081346;0.00469; 0.017048; false; 0.324056;0.75; 0.206887; 0.071868; 0.003929; false; 0.533399;1.11; 0.3266; 0.0000; 0.0010; False; 0.0010; 0.3283;18.69; 0.3240; 1.0726; 16.5442; False; 16.5443; 17.9422;1.23; 0.3238; 0.0558;0.063; 0.0644; False; 0.0644; 0.4455;3.33;0.468724179; 0.050206479; false; 0.056830292; 0.685098497;2.16;0.171990264; 0.024082959; false; 0.030233416; 0.37768646
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.09;0.0328472;0.0050145; 0.0232369000; False; 0.0296850000; 0.0863838000;0.01; 0.011618; 0.007096; 0.000133; false; 0.020122;0.02; 0.012865; 0.00963;0.0028929999999999997; 0.002003; false; 0.028999;0.03; 0.019684; 0.011343;0.000357; 0.004374; false; 0.038139;0.29; 0.01031; 0.006572; 0.000416; false; 0.029555;0.85; 0.0214; 0.0000; 0.0001; False; 0.0001; 0.0217;0.9; 0.0215; 0.0043; 0.0590; False; 0.0590; 0.0850;0.83; 0.0213; 0.0034;0.0032; 0.0032; False; 0.0033; 0.0282;1.2;0.100425695; 0.022213228; false; 0.026171534; 0.196725922;0.96;0.016582703; 0.011326031; false; 0.015384922; 0.128086927
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.12;0.0551959;0.0055709; 0.0271932000; False; 0.0343486000; 0.1245892000;0.03; 0.024943; 0.010394; 0.000264; false; 0.037633;0.04; 0.023959; 0.012744;0.005195; 0.006683; false; 0.05078;0.05; 0.033802; 0.016091;0.000707; 0.006447; false; 0.060067;0.34; 0.024902; 0.010861; 0.001252; false; 0.061573;0.87; 0.0421; 0.0000; 0.0002; False; 0.0002; 0.0425;0.97; 0.0421; 0.0109; 0.1284; False; 0.1284; 0.1817;0.86; 0.0421; 0.0077;0.0072; 0.0073; False; 0.0073; 0.0573;1.4;0.129232393; 0.025716993; false; 0.029972292; 0.239438469;1.07;0.028148447; 0.010352817; false; 0.015337292; 0.127038512
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.1;0.0467585;0.0050634; 0.0234085000; False; 0.0299499000; 0.1001087000;0.03; 0.025517; 0.011255; 0.000285; false; 0.039315;0.04; 0.025641; 0.011313;0.004242; 0.00534; false; 0.048553;0.04; 0.025894; 0.012065;0.000552; 0.005175; false; 0.046245;0.3; 0.025377; 0.010808; 0.001359; false; 0.063194;0.86; 0.0448; 0.0000; 0.0002; False; 0.0002; 0.0453;1.02; 0.0447; 0.0116; 0.1496; False; 0.1496; 0.2062;0.88; 0.0453; 0.0082;0.0072; 0.0073; False; 0.0074; 0.0611;1.39;0.128317107; 0.024376248; false; 0.028359064; 0.23893156;1.07;0.041923247999999996; 0.015312435; false; 0.021447137; 0.149140757
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.1;0.0465427;0.005005399999999999; 0.0234319000; False; 0.0299766000; 0.0994298000;0.04; 0.036415; 0.016641; 0.000413; false; 0.056646;0.07; 0.044885; 0.017987;0.006211; 0.00718; false; 0.079083;0.05; 0.034088; 0.014232;0.000725; 0.006285; false; 0.058418;0.35; 0.036092; 0.016813; 0.00178; false; 0.089577;0.85; 0.0547; 0.0000; 0.0002; False; 0.0003; 0.0552;1.19; 0.0550; 0.0177; 0.2746; False; 0.2746; 0.3476;0.86; 0.0545; 0.0098;0.008400000000000001; 0.0085; False; 0.0086; 0.0731;1.56;0.145960148; 0.031260605; false; 0.035189628; 0.275271456;1.16;0.041216725999999995; 0.010515498; false; 0.016835896; 0.145776015
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.19;0.1308244;0.0073116; 0.0312149000; False; 0.0400434000; 0.1972265000;0.3; 0.226773; 0.087007; 0.002139; false; 0.333891;0.66; 0.211842; 0.083652;0.040806; 0.334244; false; 0.684976;0.31; 0.216452; 0.085582;0.0048070000000000005; 0.018155; false; 0.342049;0.78; 0.207982; 0.085506; 0.003911; false; 0.560158;1.13; 0.3305; 0.0000; 0.0010; False; 0.0010; 0.3322;18.9; 0.3283; 1.0871; 16.7853; False; 16.7854; 18.2021;1.25; 0.3263; 0.0569;0.0635; 0.0648; False; 0.0649; 0.4496;3.38;0.45138369100000003; 0.050119259; false; 0.056937725; 0.683747288;2.12;0.157457915; 0.022269734; false; 0.028193234; 0.369362759
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.1;0.0466564;0.0051428; 0.0234466000; False; 0.0300833000; 0.1007276000;0.04; 0.036141; 0.016546; 0.000411; false; 0.056161;0.06; 0.038857; 0.017084;0.0063880000000000004; 0.007419; false; 0.072409;0.04; 0.034119; 0.013744;0.000719; 0.006066; false; 0.057623;0.34; 0.034427; 0.017461; 0.001832; false; 0.088944;0.87; 0.0584; 0.0000; 0.0003; False; 0.0003; 0.0590;1.17; 0.0583; 0.0169; 0.2434; False; 0.2435; 0.3190;0.9; 0.0581; 0.0103;0.0087; 0.0088; False; 0.0088; 0.0775;1.59;0.135319846; 0.027130781; false; 0.031020395; 0.262273234;1.21;0.049227882; 0.009725271; false; 0.014374797; 0.177910993
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.1;0.0470642;0.005090600000000001; 0.0234525000; False; 0.0301628000; 0.1003841000;0.04; 0.035308; 0.014375; 0.000382; false; 0.052987;0.06; 0.039831; 0.017796;0.006234999999999999; 0.007049; false; 0.073718;0.05; 0.033917; 0.013819;0.000734; 0.006258; false; 0.05792;0.32; 0.033046; 0.016158; 0.001753; false; 0.086057;0.86; 0.0562; 0.0000; 0.0003; False; 0.0004; 0.0568;1.12; 0.0553; 0.0177; 0.2460; False; 0.2460; 0.3193;0.88; 0.0558; 0.0098;0.008400000000000001; 0.0085; False; 0.0085; 0.0744;1.57;0.150459982; 0.032648569; false; 0.038071876; 0.277786136;1.2;0.052142103999999995; 0.010439524; false; 0.014884534; 0.159090816
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.11;0.0527782;0.0049733; 0.0233320000; False; 0.0297629000; 0.1100437000;0.04; 0.037084; 0.015178; 0.000364; false; 0.055636;0.06; 0.039694; 0.016331;0.005943; 0.007074; false; 0.07168;0.06; 0.037144; 0.017975;0.000823; 0.006513; false; 0.065986;0.34; 0.040495; 0.019455; 0.001818; false; 0.098373;0.89; 0.0613; 0.0000; 0.0003; False; 0.0003; 0.0619;1.16; 0.0600; 0.0194; 0.2681; False; 0.2682; 0.3479;0.89; 0.0614; 0.0107;0.008799999999999999; 0.0090; False; 0.0090; 0.0815;1.56;0.133325249; 0.028099414; false; 0.032125905; 0.246600312;1.11;0.035867575; 0.009851725; false; 0.014861211; 0.138515726
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.1;0.04692059999999999;0.0050782; 0.0234486000; False; 0.0300492000; 0.1002255000;0.04; 0.033881; 0.013739; 0.000345; false; 0.050629;0.06; 0.035043; 0.014654;0.006008; 0.00709; false; 0.065414;0.06; 0.044853; 0.017267;0.000807; 0.006636; false; 0.072969;0.33; 0.032077; 0.01289; 0.001761; false; 0.078888;0.85; 0.0559; 0.0000; 0.0003; False; 0.0003; 0.0565;1.13; 0.0561; 0.0179; 0.2461; False; 0.2461; 0.3204;0.9; 0.0560; 0.0100;0.008400000000000001; 0.0085; False; 0.0085; 0.0748;1.54;0.14274393600000002; 0.026229324; false; 0.030009231; 0.279175841;1.21;0.03450007; 0.009846608; false; 0.014532937; 0.142478677
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.09;0.0325666;0.0049715; 0.0232766000; False; 0.0297341000; 0.0871549000;0.01; 0.011916; 0.007036; 0.000119; false; 0.020274;0.01; 0.010875; 0.006654;0.0018; 0.001137; false; 0.021472;0.02; 0.011783; 0.006857;0.00023300000000000003; 0.004732; false; 0.025253;0.3; 0.011214; 0.006844; 0.001188; false; 0.035172;0.86; 0.0207; 0.0000; 0.0001; False; 0.0001; 0.0209;0.93; 0.0215; 0.0043; 0.0945; False; 0.0945; 0.1204;0.83; 0.0209; 0.0035;0.0033; 0.0033; False; 0.0033; 0.0279;1.17;0.092350562; 0.023570391; false; 0.027082479; 0.210813945;0.92;0.016393429; 0.01578174; false; 0.022451631; 0.111351841
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.11;0.0500079;0.0049848; 0.0232458000; False; 0.0297118000; 0.1052901000;0.06; 0.047756; 0.01707; 0.000394; false; 0.06845;0.06; 0.042564; 0.018138;0.006778; 0.00778; false; 0.078266;0.06; 0.048043; 0.017731;0.000829; 0.006112; false; 0.076082;0.36; 0.046413; 0.02522; 0.002149; false; 0.115922;0.89; 0.0675; 0.0000; 0.0003; False; 0.0003; 0.0681;1.19; 0.0672; 0.0226; 0.3046; False; 0.3046; 0.3947;0.9; 0.0680; 0.0118;0.0095; 0.0096; False; 0.0096; 0.0897;1.53;0.134081812; 0.028306011; false; 0.032384792; 0.256799508;1.16;0.042321854; 0.009995114; false; 0.01465429; 0.149239839
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.1;0.0462013;0.0049681000000000005; 0.0232841000; False; 0.0297349000; 0.0987037000;0.05; 0.041192; 0.018223; 0.000416; false; 0.0632;0.06; 0.043591; 0.018468;0.005919; 0.007147; false; 0.078026;0.05; 0.036246; 0.014797;0.000753; 0.006025; false; 0.060998;0.33; 0.036776; 0.016101; 0.001816; false; 0.091401;0.9; 0.0602; 0.0000; 0.0003; False; 0.0003; 0.0607;1.15; 0.0600; 0.0193; 0.2651; False; 0.2651; 0.3447;0.87; 0.0616; 0.0107;0.008799999999999999; 0.0090; False; 0.0090; 0.0816;1.65;0.1722296; 0.028378569; false; 0.032890739; 0.291802612;1.14;0.039185684; 0.011001385; false; 0.017352775; 0.150443389
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.1;0.0518633;0.005061; 0.0235844000; False; 0.0299543000; 0.1069594000;0.05; 0.040519; 0.016893; 0.000397; false; 0.061089;0.07; 0.040288; 0.017197;0.0066549999999999995; 0.00821; false; 0.075307;0.07; 0.046342; 0.019591;0.000848; 0.006484; false; 0.076917;0.34; 0.040233; 0.019539; 0.002051; false; 0.102591;0.87; 0.0673; 0.0000; 0.0003; False; 0.0003; 0.0679;1.2; 0.0664; 0.0225; 0.3047; False; 0.3048; 0.3940;0.91; 0.0667; 0.0115;0.0095; 0.0096; False; 0.0097; 0.0882;1.52;0.13424315; 0.025816297; false; 0.029560641; 0.252388124;1.14;0.036215062; 0.010741066; false; 0.014803498; 0.138401937
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.1;0.050399;0.0050197; 0.0234487000; False; 0.0297892000; 0.1041958000;0.05; 0.040196; 0.017802; 0.000427; false; 0.061862;0.06; 0.039249; 0.015946;0.00627; 0.007664; false; 0.071877;0.07; 0.046657; 0.019651;0.000848; 0.006456; false; 0.077245;0.36; 0.059105; 0.023571; 0.002032; false; 0.127359;0.88; 0.0684; 0.0000; 0.0003; False; 0.0003; 0.0689;1.23; 0.0673; 0.0251; 0.3080; False; 0.3081; 0.4008;0.92; 0.0689; 0.0119;0.0094; 0.0095; False; 0.0095; 0.0906;1.75;0.181912649; 0.036567227; false; 0.042383391; 0.337949303;1.13;0.0338946; 0.010109572; false; 0.014471112; 0.155490994
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.1;0.050433000000000006;0.0050691; 0.0235596000; False; 0.0301304000; 0.1037903000;0.05; 0.040542; 0.016723; 0.000419; false; 0.061067;0.07; 0.048319; 0.018024;0.006307; 0.007766; false; 0.083264;0.06; 0.040184; 0.017046;0.000807; 0.006273; false; 0.067693;0.35; 0.039665; 0.016424; 0.001997; false; 0.096641;0.88; 0.0665; 0.0000; 0.0003; False; 0.0003; 0.0670;1.19; 0.0672; 0.0226; 0.3058; False; 0.3058; 0.3959;0.87; 0.0670; 0.0119;0.0094; 0.0096; False; 0.0096; 0.0888;1.67;0.176666261; 0.036881564; false; 0.042734399; 0.313922451;1.17;0.043988566; 0.00925906; false; 0.013440927; 0.145613838
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.09;0.0336323;0.004967699999999999; 0.0234175000; False; 0.0298602000; 0.0864555000;0.01; 0.013859; 0.007849; 0.000161; false; 0.02323;0.06; 0.01576; 0.013609;0.004036; 0.036368; false; 0.071879;0.02; 0.015697; 0.009181;0.000337; 0.003841; false; 0.031064;0.3; 0.014009; 0.008233; 0.000744; false; 0.040053;0.87; 0.0269; 0.0000; 0.0001; False; 0.0002; 0.0272;0.93; 0.0250; 0.0050; 0.0645; False; 0.0645; 0.0946;0.87; 0.0254; 0.0045;0.0041; 0.0044; False; 0.0044; 0.0345;1.18;0.10095264; 0.021585391; false; 0.025524145; 0.202095785;0.94;0.018805845; 0.010980024; false; 0.015110842; 0.107260725
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.11;0.0530328;0.0049719; 0.0232851000; False; 0.0295970000; 0.1056565000;0.05; 0.04172; 0.017008; 0.000399; false; 0.062333;0.07; 0.040842; 0.016736;0.0067209999999999995; 0.007824; false; 0.075084;0.06; 0.041229; 0.016824;0.000849; 0.006313; false; 0.068709;0.33; 0.042834; 0.017736; 0.002057; false; 0.102043;0.89; 0.0672; 0.0000; 0.0003; False; 0.0004; 0.0678;1.2; 0.0673; 0.0228; 0.3072; False; 0.3072; 0.3976;0.91; 0.0658; 0.0117;0.0094; 0.0096; False; 0.0096; 0.0874;1.61;0.140776383; 0.030009293; false; 0.034390589; 0.267343241;1.2;0.049605757; 0.015378802; false; 0.020250676; 0.184783929
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.09;0.0348239;0.0048603000000000006; 0.0231484000; False; 0.0294420000; 0.0877722000;0.01; 0.011438; 0.00683; 0.000132; false; 0.019511;0.02; 0.011567; 0.007203;0.0018340000000000001; 0.001214; false; 0.022903;0.02; 0.010982; 0.006839;0.000231; 0.003321; false; 0.02299;0.28; 0.010783; 0.006658; 0.000397; false; 0.029086;0.82; 0.0215; 0.0000; 0.0001; False; 0.0001; 0.0217;0.89; 0.0215; 0.0046; 0.0579; False; 0.0579; 0.0842;0.86; 0.0206; 0.0035;0.0032; 0.0033; False; 0.0033; 0.0276;1.14;0.09130719100000001; 0.021425892; false; 0.02512048; 0.184100425;0.95;0.024389799; 0.017270153; false; 0.023222548; 0.132791618
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.09;0.032733700000000004;0.004868900000000001; 0.0230566000; False; 0.0293789000; 0.0859908000;0.01; 0.011622; 0.006822; 0.000123; false; 0.019721;0.02; 0.01168; 0.011753;0.002415; 0.001135; false; 0.028751;0.02; 0.013003; 0.009234;0.000359; 0.004698; false; 0.029683;0.3; 0.011348; 0.006951; 0.000464; false; 0.031701;0.84; 0.0222; 0.0000; 0.0001; False; 0.0001; 0.0225;0.89; 0.0216; 0.0043; 0.0557; False; 0.0557; 0.0818;0.83; 0.0208; 0.0035;0.0032; 0.0033; False; 0.0033; 0.0278;1.14;0.092939427; 0.022088891; false; 0.025609917; 0.188656767;0.98;0.022715586; 0.014486056; false; 0.019086716; 0.12286702
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.13;0.0773977;0.0059846; 0.0241524000; False; 0.0317502000; 0.1330257000;0.12; 0.092729; 0.037393; 0.001373; false; 0.1385;0.15; 0.093438; 0.037017;0.015741; 0.010974; false; 0.163523;0.14; 0.099437; 0.035072;0.002029; 0.009399; false; 0.152227;ERR;ERR;ERR;ERR;ERR;ERR;0.97; 0.1434; 0.0000; 0.0006; False; 0.0006; 0.1444;4.54; 0.1456; 0.2466; 3.3792; False; 3.3792; 3.7720;1.04; 0.1438; 0.0244;0.0489; 0.0498; False; 0.0498; 0.2186;2.53;0.29470615499999997; 0.037319714; false; 0.042953882; 0.470457511;1.59;0.085172707; 0.0172707; false; 0.02261581; 0.240254419
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.13;0.076492;0.005727599999999999; 0.0238757000; False; 0.0311705000; 0.1310687000;0.13; 0.101268; 0.037139; 0.001364; false; 0.146726;0.16; 0.104639; 0.039337;0.016131; 0.010927; false; 0.178274;0.14; 0.096781; 0.036956;0.0021219999999999998; 0.009684; false; 0.15247;ERR;ERR;ERR;ERR;ERR;ERR;0.93; 0.1471; 0.0000; 0.0010; False; 0.0010; 0.1485;4.53; 0.1437; 0.2404; 3.3527; False; 3.3527; 3.7373;1.02; 0.1454; 0.0251;0.0504; 0.0511; False; 0.0511; 0.2222;2.44;0.264105532; 0.036550128; false; 0.040388916; 0.416090221;1.62;0.09279859900000001; 0.016745017; false; 0.02152899; 0.24995689
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.09;0.0377288;0.0050053; 0.0242341000; False; 0.0307081000; 0.0950084000;0.02; 0.018627; 0.009244; 0.000206; false; 0.02973;0.03; 0.023102; 0.010599;0.004556; 0.0055; false; 0.045376;0.04; 0.025144; 0.012138;0.000588; 0.006179; false; 0.046767;0.31; 0.018336; 0.008848; 0.00072; false; 0.046787;0.86; 0.0335; 0.0000; 0.0002; False; 0.0002; 0.0339;0.91; 0.0325; 0.0074; 0.0887; False; 0.0887; 0.1287;0.87; 0.0325; 0.0059;0.0055; 0.0056; False; 0.0056; 0.0442;1.26;0.112033845; 0.022640158; false; 0.026605653; 0.214853282;0.98;0.023031118; 0.011950281; false; 0.016418606; 0.117431382
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.1;0.0384921;0.005025; 0.0238475000; False; 0.0303344000; 0.0918181000;0.02; 0.020307; 0.009372; 0.000232; false; 0.031705;0.05; 0.033797; 0.016526;0.005005; 0.009347; false; 0.067002;0.02; 0.019306; 0.009305;0.000437; 0.004024; false; 0.035199;0.32; 0.019861; 0.010628; 0.000604; false; 0.057968;0.86; 0.0363; 0.0000; 0.0002; False; 0.0002; 0.0367;0.89; 0.0365; 0.0082; 0.0533; False; 0.0533; 0.0982;0.87; 0.0359; 0.0065;0.0063; 0.0064; False; 0.0064; 0.0490;1.28;0.115486743; 0.022124425; false; 0.026031018; 0.22111087;1.02;0.024028235; 0.011561838; false; 0.015773944; 0.121268625
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.19;0.1297411;0.0072425; 0.0209544000; False; 0.0296158000; 0.1875870000;0.25; 0.196439; 0.076828; 0.002067; false; 0.291105;0.34; 0.198674; 0.077466;0.038721000000000005; 0.030307; false; 0.358917;0.28; 0.19718; 0.076744;0.004768; 0.017101; false; 0.310606;0.74; 0.197704; 0.069544; 0.005069; false; 0.513803;1.14; 0.3162; 0.0000; 0.0010; False; 0.0010; 0.3178;9.17; 0.3227; 1.1285; 6.9338; False; 6.9339; 8.3863;1.22; 0.3150; 0.0533;0.0622; 0.0625; False; 0.0625; 0.4324;2.94;0.38179329100000003; 0.037143988; false; 0.040936621; 0.574050977;2.04;0.14207765; 0.014130511; false; 0.020299111; 0.343509336
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.19;0.13445939999999998;0.0066835; 0.0228421000; False; 0.0308094000; 0.1953649000;0.26; 0.20104; 0.077904; 0.002073; false; 0.296799;0.36; 0.206739; 0.08089;0.040107; 0.038194; false; 0.381747;0.29; 0.202848; 0.0808;0.004623; 0.018099; false; 0.3227;0.75; 0.210706; 0.069066; 0.004281; false; 0.526549;1.12; 0.3181; 0.0000; 0.0009; False; 0.0009; 0.3197;13.73; 0.3233; 1.0825; 11.5523; False; 11.5523; 12.9595;1.24; 0.3199; 0.0544;0.0622; 0.0627; False; 0.0627; 0.4386;3.06;0.375753153; 0.03754383; false; 0.041710199; 0.570639373;2.16;0.157161306; 0.01655609; false; 0.02294859; 0.342716704
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.19;0.1273441;0.0072591; 0.0309388000; False; 0.0397386000; 0.1900284000;0.27; 0.207287; 0.081885; 0.002152; false; 0.307633;0.65; 0.20576; 0.081973;0.040478999999999994; 0.33431; false; 0.677083;0.29; 0.208987; 0.080716;0.004748; 0.017253; false; 0.326841;0.77; 0.219653; 0.082053; 0.003904; false; 0.566972;1.15; 0.3338; 0.0000; 0.0015; False; 0.0015; 0.3361;18.9; 0.3301; 1.0862; 16.7523; False; 16.7523; 18.1700;1.25; 0.3363; 0.0569;0.0644; 0.0658; False; 0.0658; 0.4605;3.11;0.382552771; 0.045440943; false; 0.050255769; 0.5902069;2.18;0.162720364; 0.021297654; false; 0.025690014; 0.342542132
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.18;0.12778430000000002;0.006769; 0.0228016000; False; 0.0309758000; 0.1815989000;0.28; 0.2018; 0.083239; 0.002079; false; 0.303412;0.35; 0.201613; 0.082339;0.038960999999999996; 0.038004; false; 0.374747;0.29; 0.201068; 0.081183;0.004595; 0.017098; false; 0.32031;0.77; 0.211404; 0.07081; 0.004474; false; 0.544149;1.12; 0.3178; 0.0000; 0.0009; False; 0.0010; 0.3194;13.81; 0.3174; 1.1031; 11.6357; False; 11.6357; 13.0575;1.24; 0.3221; 0.0553;0.0617; 0.0623; False; 0.0623; 0.4412;2.92;0.348186118; 0.038200067; false; 0.04219011; 0.55263509;1.98;0.145515317; 0.017198432; false; 0.021961932; 0.318148034
