name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.16;0.143142;0.035788;0.001884;0.000253;5.5e-05; false;0.184476;0.16;0.135218; 0.036858; 0.00491; 0.006893; 0.001675; 0.001741; false; 0.19019;0.13;0.105164;0.036567;0.000755;0.004206;0.001797;0.001172; false;0.153146;1.17; 0.1565; 0.0072; 0.0363; 0.0368; 0.0011; 0.0037; False; 0.0417; 0.2056;1.45; 0.2464; 0.0067; 0.0168; 0.0194; 0.0001; False; 0.0195; 0.2731;1.7; 0.067769535; 0.108539878; 4.0926E-5; false; 0.119503056; 0.384677764;0.18;0.159657;0.038278;0.002718;0.000771;0.000105;6.1e-05; false;0.204513;1.13; 0.0405198000;0.0086078; 0.0952183000; 0.0004229000; False; 0.1070824000; 0.1981933000;1.91; 0.043464974; 0.158705975; 0.036170934; 0.001949334; false; 0.203287368; 0.403855835
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.18;0.152195;0.04347;0.002049;0.000173;1.4e-05; false;0.201611;0.22;0.166037; 0.04267; 0.007539; 0.010428; 0.00411; 0.004471; false; 0.238706;0.2;0.166857;0.043906;0.000748;0.006695;0.001895;0.001338; false;0.225462;1.59; 0.3045; 0.0169; 0.1016; 0.1029; 0.0031; 0.0171; False; 0.1232; 0.4450;1.16; 0.2027; 0.0052; 0.0119; 0.0136; 0.0001; False; 0.0137; 0.2219;1.75; 0.059576796; 0.06721766; 3.5329E-5; false; 0.078187445; 0.382089357;0.14;0.127862;0.024499;0.002055;0.000411;4.8e-05;7e-06; false;0.156907;1.18; 0.0457735000;0.0096841; 0.0989065000; 0.0003492000; False; 0.1114667000; 0.2121539000;1.85; 0.091889519; 0.177429284; 0.030408268; 0.005392577; false; 0.219779609; 0.489957511
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.11;0.100772;0.025531;0.001208;0.000127;1e-05; false;0.129711;0.11;0.103548; 0.025463; 0.003647; 0.004532; 0.001067; 0.001132; false; 0.141141;0.2;0.163314;0.040109;0.000776;0.006859;0.002167;0.001414; false;0.218676;1.57; 0.2987; 0.0171; 0.0839; 0.0852; 0.0026; 0.0095; False; 0.0974; 0.4136;1.71; 0.2999; 0.0099; 0.0242; 0.0282; 0.0001; False; 0.0283; 0.3385;1.78; 0.047266926; 0.077765507; 3.7354E-5; false; 0.085811397; 0.282290936;0.21;0.186286;0.046106;0.003296;0.00078;7.7e-05;1.1e-05; false;0.23963;1.34; 0.0488829000;0.0095314; 0.1060523000; 0.0003428000; False; 0.1187288000; 0.2263766000;1.94; 0.049462869; 0.136843733; 0.024163376; 0.002292158; false; 0.170049641; 0.381661526
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.1;0.088625;0.024333;0.001238;0.000128;3.3e-05; false;0.116399;0.14;0.104762; 0.033528; 0.004467; 0.007387; 0.002231; 0.002111; false; 0.157156;0.17;0.142412;0.038118;0.000583;0.003679;0.001617;0.001039; false;0.190891;1.21; 0.1499; 0.0070; 0.0369; 0.0374; 0.0011; 0.0038; False; 0.0425; 0.1996;1.49; 0.2440; 0.0075; 0.0189; 0.0217; 0.0001; False; 0.0218; 0.2737;1.8; 0.047617153; 0.102146656; 3.6578E-5; false; 0.109850211; 0.306111651;0.18;0.145026;0.048191;0.003345;0.000928;0.000129;6e-05; false;0.201385;1.14; 0.0498246000;0.0108326; 0.1110838000; 0.0003844000; False; 0.1255478000; 0.2378613000;1.91; 0.058592952; 0.154097912; 0.026103375; 0.002394077; false; 0.19014252; 0.413201401
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.11;0.104471;0.027072;0.0013;0.000163;1.1e-05; false;0.135331;0.16;0.116302; 0.045214; 0.007661; 0.010185; 0.002662; 0.002482; false; 0.18776;0.21;0.169731;0.044738;0.000754;0.007065;0.002204;0.001482; false;0.23026;1.19; 0.1683; 0.0091; 0.0463; 0.0469; 0.0013; 0.0051; False; 0.0534; 0.2311;1.43; 0.2682; 0.0087; 0.0211; 0.0243; 0.0001; False; 0.0244; 0.3018;1.53; 0.091238149; 0.101381079; 3.4982E-5; false; 0.123195495; 0.440555015;0.12;0.110672;0.03029;0.002154;0.000395;5.6e-05;8e-06; false;0.145624;1.27; 0.0513075000;0.0109896; 0.1125088000; 0.0003715000; False; 0.1270909000; 0.2420067000;1.91; 0.049513781; 0.127782167; 0.034701428; 0.001992995; false; 0.170987613; 0.389068901
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.17;0.153636;0.038493;0.001862;0.000174;1.4e-05; false;0.197508;0.18;0.157152; 0.038615; 0.005741; 0.007885; 0.002325; 0.002324; false; 0.216999;0.2;0.155083;0.040668;0.000893;0.007772;0.00212;0.001459; false;0.212218;1.54; 0.2870; 0.0166; 0.0729; 0.0740; 0.0022; 0.0082; False; 0.0844; 0.3885;1.59; 0.2842; 0.0092; 0.0221; 0.0255; 0.0001; False; 0.0257; 0.3197;1.81; 0.05021513; 0.05718945; 4.1738E-5; false; 0.065763015; 0.24819718;0.15;0.152716;0.024697;0.002064;0.000423;5.6e-05;9e-06; false;0.181904;1.26; 0.0459650000;0.0097339; 0.1016234000; 0.0003714000; False; 0.1146794000; 0.2146856000;1.8; 0.072153325; 0.131927301; 0.020279416; 0.002116318; false; 0.160630191; 0.382758442
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.09;0.081875;0.024477;0.001073;9.7e-05;3.8e-05; false;0.10963;0.1;0.082257; 0.024772; 0.003117; 0.005114; 0.001415; 0.001298; false; 0.120202;0.1;0.082776;0.022256;0.000362;0.002717;0.001295;0.000718; false;0.112822;1.29; 0.0962; 0.0037; 0.0205; 0.0208; 0.0007; 0.0018; False; 0.0234; 0.1235;1.28; 0.1204; 0.0051; 0.0122; 0.0141; 0.0001; False; 0.0143; 0.1401;1.33; 0.030390083; 0.046705103; 3.3612E-5; false; 0.054980905; 0.244185555;0.06;0.0538;0.014501;0.001092;0.000343;4e-05;6e-06; false;0.071042;1.12; 0.0454866000;0.0100311; 0.0961390000; 0.0003304000; False; 0.1095273000; 0.2144674000;1.75; 0.053879159; 0.132350896; 0.028453979; 0.001990538; false; 0.169688656; 0.364560229
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.08;0.062922;0.023791;0.002058;0.000151;5e-05; false;0.09201;0.13;0.087833; 0.028993; 0.008754; 0.013278; 0.00427; 0.004018; false; 0.150454;0.14;0.112546;0.032542;0.000887;0.007952;0.00208;0.001581; false;0.162346;1.58; 0.1721; 0.0260; 0.1183; 0.1199; 0.0033; 0.0156; False; 0.1390; 0.3377;1.29; 0.1051; 0.0062; 0.0150; 0.0174; 0.0001; False; 0.0175; 0.1292;1.9; 0.089727695; 0.107398517; 3.2499E-5; false; 0.116602494; 0.494703897;0.14;0.10746;0.034095;0.003915;0.000529;3.2e-05;1.5e-05; false;0.150157;1.16; 0.0344446000;0.007; 0.1550791000; 0.0003529000; False; 0.1647242000; 0.2403062000;2.03; 0.072097919; 0.175867222; 0.020035653; 0.002121908; false; 0.21304293; 0.470858356
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.15;0.134539;0.034373;0.001654;0.000104;6.5e-05; false;0.173972;0.17;0.140753; 0.036745; 0.005803; 0.007296; 0.002561; 0.002511; false; 0.19864;0.27;0.228248;0.053996;0.000946;0.008183;0.002262;0.001759; false;0.299806;1.64; 0.4048; 0.0284; 0.1295; 0.1312; 0.0034; 0.0171; False; 0.1517; 0.5855;1.55; 0.3843; 0.0126; 0.0282; 0.0325; 0.0001; False; 0.0326; 0.4301;1.83; 0.077767979; 0.07270691; 3.0787E-5; false; 0.079404937; 0.334883523;0.16;0.139158;0.034725;0.002994;0.00031;2.3e-05;2.9e-05; false;0.180235;1.36; 0.0327760000;0.0060761; 0.0770298000; 0.0002967000; False; 0.0851353000; 0.1715578000;2.39; 0.079226335; 0.218219236; 0.058420219; 0.004562803; false; 0.29393172; 0.554438511
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.13;0.107778;0.035853;0.002835;0.000158;8.5e-05; false;0.151764;0.16;0.108148; 0.034995; 0.009052; 0.013205; 0.004651; 0.004105; false; 0.178607;0.08;0.061651;0.021576;0.000646;0.005571;0.001642;0.001208; false;0.095526;1.31; 0.1329; 0.0300; 0.1453; 0.1469; 0.0037; 0.0174; False; 0.1682; 0.3315;1.34; 0.1716; 0.0120; 0.0295; 0.0341; 0.0001; False; 0.0343; 0.2185;1.78; 0.0716633; 0.07007208; 3.2737E-5; false; 0.076699219; 0.370219812;0.13;0.113542;0.034821;0.004058;0.000552;3.7e-05;3.9e-05; false;0.157538;1.03; 0.0543150000;0.0104019; 0.1300135000; 0.0003968000; False; 0.1438607000; 0.2563791000;1.96; 0.072259665; 0.144834356; 0.033178444; 0.001999066; false; 0.186041428; 0.471102925
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.28;0.251764;0.060128;0.002807;0.000147;9.2e-05; false;0.320754;0.17;0.139531; 0.037423; 0.005759; 0.007253; 0.002564; 0.002433; false; 0.197839;0.28;0.229841;0.059911;0.001231;0.010076;0.00244;0.00188; false;0.310433;1.67; 0.3738; 0.0297; 0.1170; 0.1187; 0.0023; 0.0135; False; 0.1345; 0.5385;1.66; 0.3967; 0.0129; 0.0305; 0.0352; 0.0001; False; 0.0353; 0.4455;1.92; 0.106035818; 0.084961366; 3.6099E-5; false; 0.108954613; 0.445824285;0.21;0.202766;0.03266;0.002628;0.000292;2e-05;2.6e-05; false;0.241053;1.47; 0.0522368000;0.0102538; 0.1264983000; 0.0003779000; False; 0.1401661000; 0.2710560000;2.09; 0.069764159; 0.21153682; 0.047006626; 0.004298267; false; 0.282226728; 0.51656806
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.2;0.201555;0.03038;0.001854;0.000276;5.7e-05; false;0.23678;0.26;0.1996; 0.052442; 0.007597; 0.012439; 0.004582; 0.004903; false; 0.285307;0.2;0.160129;0.041548;0.001004;0.009689;0.002777;0.002051; false;0.221554;1.66; 0.3470; 0.0254; 0.1046; 0.1054; 0.0019; 0.0102; False; 0.1175; 0.4905;1.1; 0.1978; 0.0058; 0.0230; 0.0279; 0.0001; False; 0.0281; 0.2321;1.6; 0.057902251; 0.066414967; 4.653E-5; false; 0.087077325; 0.266216407;0.16;0.126445;0.044824;0.003586;0.000873;9.8e-05;4.4e-05; false;0.179467;1.24; 0.0311292000;0.0065304; 0.1146848000; 0.0002757000; False; 0.1232946000; 0.2055181000;2.15; 0.062772602; 0.174491611; 0.022232079; 0.002521904; false; 0.209046996; 0.430595278
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.16;0.125332;0.047315;0.003336;0.000322;8e-05; false;0.180151;0.28;0.208199; 0.048931; 0.008874; 0.015716; 0.007073; 0.006482; false; 0.298517;0.23;0.200321;0.039169;0.000524;0.00572;0.001596;0.001174; false;0.250995;1.53; 0.3436; 0.0224; 0.1484; 0.1502; 0.0038; 0.0171; False; 0.1713; 0.5378;1.18; 0.1904; 0.0057; 0.0161; 0.0183; 0.0001; False; 0.0184; 0.2149;1.61; 0.05824672; 0.080350699; 3.0096E-5; false; 0.087370727; 0.289165385;0.24;0.219737;0.045626;0.003466;0.000836;9.1e-05;4.2e-05; false;0.273159;1.21; 0.0425628000;0.008471300000000001; 0.0884597000; 0.0002432000; False; 0.0990408000; 0.1985718000;2.01; 0.049084356; 0.221849754; 0.022797149; 0.00194549; false; 0.253714723; 0.473268208
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.34;0.323094;0.052553;0.002244;0.000306;2.8e-05; false;0.382943;0.39;0.309242; 0.073881; 0.014818; 0.021123; 0.005627; 0.006205; false; 0.437515;0.36;0.30876;0.067405;0.001576;0.012269;0.003148;0.00257; false;0.402313;1.92; 0.4898; 0.0423; 0.1930; 0.1950; 0.0044; 0.0245; False; 0.2240; 0.7567;1.72; 0.4987; 0.0168; 0.0386; 0.0454; 0.0001; False; 0.0455; 0.5617;2.27; 0.080499571; 0.116482984; 3.8919E-5; false; 0.136058914; 0.430310098;0.36;0.316437;0.077773;0.004451;0.000851;8.5e-05;3.8e-05; false;0.406047;1.51; 0.0548219000;0.0111486; 0.1416932000; 0.0003892000; False; 0.1560274000; 0.2727853000;2.29; 0.080896611; 0.137525623; 0.022620506; 0.001962866; false; 0.168658472; 0.419908352
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.25;0.223054;0.054093;0.00285;0.000243;7.9e-05; false;0.284577;0.28;0.223557; 0.056099; 0.008859; 0.014105; 0.005296; 0.005493; false; 0.317294;0.27;0.234182;0.045827;0.001238;0.011133;0.002907;0.002233; false;0.302407;1.36; 0.2336; 0.0151; 0.0891; 0.0900; 0.0019; 0.0106; False; 0.1026; 0.3518;1.17; 0.2373; 0.0065; 0.0208; 0.0238; 0.0001; False; 0.0240; 0.2682;1.79; 0.060449614; 0.073811609; 3.6832E-5; false; 0.082463367; 0.291151195;0.29;0.247261;0.056057;0.00386;0.000653;6.9e-05;3.4e-05; false;0.312203;1.34; 0.0521791000;0.010778; 0.1328435000; 0.0003252000; False; 0.1465869000; 0.2585099000;2.23; 0.0834317; 0.129521981; 0.024877295; 0.002145021; false; 0.163635796; 0.414295961
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.35;0.316886;0.074016;0.00379;0.000489;9.1e-05; false;0.401563;0.34;0.306489; 0.045447; 0.008156; 0.010158; 0.004105; 0.003432; false; 0.381107;0.23;0.201533;0.047408;0.00092;0.007447;0.001908;0.001671; false;0.265305;1.94; 0.4956; 0.0482; 0.2118; 0.2138; 0.0045; 0.0280; False; 0.2465; 0.7909;1.78; 0.5210; 0.0175; 0.0385; 0.0439; 0.0001; False; 0.0441; 0.5834;2.02; 0.067415441; 0.074123728; 5.305E-5; false; 0.08299214; 0.333128164;0.21;0.1938;0.048836;0.003169;0.000435;5.2e-05;2e-05; false;0.24987;1.29; 0.0341544000;0.006305300000000001; 0.0775175000; 0.0002394000; False; 0.0859744000; 0.1572942000;2.68; 0.143959787; 0.255259744; 0.058599952; 0.013067634; false; 0.344902308; 0.679895837
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.36;0.329358;0.075443;0.003798;0.000547;0.000109; false;0.415879;0.42;0.329067; 0.082325; 0.013836; 0.018548; 0.007068; 0.007906; false; 0.464655;0.36;0.310285;0.077125;0.001351;0.010817;0.002743;0.002224; false;0.411322;1.92; 0.5054; 0.0471; 0.2002; 0.2023; 0.0042; 0.0266; False; 0.2332; 0.7863;1.75; 0.5229; 0.0162; 0.0368; 0.0421; 0.0001; False; 0.0422; 0.5822;2.4; 0.099708919; 0.071571142; 3.909E-5; false; 0.112393351; 0.450507716;0.38;0.346348;0.070061;0.00491;0.000735;7.2e-05;2.7e-05; false;0.426808;1.49; 0.0669440000;0.020029; 0.1435777000; 0.0003279000; False; 0.1664096000; 0.3143701000;2.32; 0.084447181; 0.144076664; 0.027072385; 0.001865972; false; 0.178588922; 0.429089458
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.06;0.052586;0.019072;0.000961;0.000121;2.8e-05; false;0.074896;0.06;0.052928; 0.017243; 0.002105; 0.003384; 0.000819; 0.000738; false; 0.079085;0.07;0.054981;0.021776;0.000256;0.002278;0.001088;0.000579; false;0.083978;1.05; 0.0605; 0.0020; 0.0139; 0.0143; 0.0006; 0.0011; False; 0.0160; 0.0788;1.37; 0.1053; 0.0038; 0.0079; 0.0091; 0.0001; False; 0.0092; 0.1185;1.43; 0.03637381; 0.032802309; 6.324E-5; false; 0.039994755; 0.216332365;0.05;0.045322;0.016591;0.001103;0.000382;4e-05;1.7e-05; false;0.065124;1.05; 0.0787266000;0.0217877; 0.1057414000; 0.0003030000; False; 0.1303882000; 0.3237469000;1.51; 0.039824949; 0.096942997; 0.015293203; 0.002174785; false; 0.124514172; 0.314361331
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.3;0.277375;0.069048;0.003242;0.000255;8.2e-05; false;0.355098;0.27;0.195446; 0.060796; 0.008905; 0.019325; 0.007162; 0.008129; false; 0.302984;0.31;0.292576;0.047837;0.000837;0.006587;0.001745;0.001359; false;0.355566;1.36; 0.3190; 0.0199; 0.0989; 0.0999; 0.0021; 0.0114; False; 0.1135; 0.4528;1.54; 0.4835; 0.0143; 0.0340; 0.0387; 0.0001; False; 0.0388; 0.5373;2.06; 0.068194643; 0.092373036; 5.7409E-5; false; 0.116233468; 0.386099278;0.18;0.16861;0.042158;0.002741;0.000425;5.3e-05;6.8e-05; false;0.217234;1.53; 0.0537697000;0.010301999999999999; 0.1201877000; 0.0001954000; False; 0.1335214000; 0.2485808000;2.28; 0.082354905; 0.154871931; 0.033525255; 0.002600961; false; 0.198779828; 0.463000537
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.37;0.334667;0.077483;0.004694;0.000666;0.000137; false;0.424951;0.3;0.224423; 0.071067; 0.014036; 0.01735; 0.006115; 0.005954; false; 0.34395;0.38;0.312238;0.081793;0.001759;0.012329;0.002866;0.002406; false;0.420932;2.07; 0.5419; 0.0461; 0.2144; 0.2159; 0.0025; 0.0158; False; 0.2343; 0.8228;1.84; 0.5180; 0.0171; 0.0402; 0.0459; 0.0001; False; 0.0460; 0.5820;2.19; 0.10922923; 0.072744215; 4.0083E-5; false; 0.095751309; 0.393051708;0.35;0.340518;0.051568;0.003252;0.000421;4.9e-05;2.1e-05; false;0.399334;1.37; 0.0709516000;0.011232299999999999; 0.1409441000; 0.0003729000; False; 0.1555273000; 0.3110793000;2.45; 0.070273255; 0.229338402; 0.044361212; 0.002397368; false; 0.284120251; 0.515306933
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.26;0.23651;0.054488;0.002996;0.000332;7.8e-05; false;0.299537;0.16;0.13305; 0.034455; 0.005298; 0.006394; 0.001559; 0.001655; false; 0.184553;0.26;0.226597;0.05564;0.001194;0.009808;0.002371;0.001939; false;0.302384;1.57; 0.3180; 0.0275; 0.0776; 0.0785; 0.0017; 0.0080; False; 0.0882; 0.4341;1.34; 0.2429; 0.0125; 0.0312; 0.0358; 0.0001; False; 0.0359; 0.2918;1.8; 0.056887162; 0.060476867; 3.7491E-5; false; 0.077685472; 0.352689138;0.25;0.239351;0.048158;0.003537;0.000695;8e-05;3.7e-05; false;0.295387;1.34; 0.0527027000;0.0103799; 0.1316455000; 0.0003790000; False; 0.1453373000; 0.2610364000;2.21; 0.0699886; 0.191517765; 0.030514834; 0.002377318; false; 0.231887574; 0.462642794
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.25;0.218426;0.059324;0.003017;0.000347;8.3e-05; false;0.285498;0.29;0.221894; 0.049106; 0.010294; 0.015892; 0.005322; 0.003246; false; 0.31009;0.24;0.207182;0.052725;0.00091;0.007863;0.002074;0.001549; false;0.277039;1.28; 0.2260; 0.0135; 0.0748; 0.0756; 0.0017; 0.0080; False; 0.0854; 0.3252;1.48; 0.2961; 0.0064; 0.0150; 0.0171; 0.0001; False; 0.0172; 0.3201;1.98; 0.055418142; 0.085676017; 3.0838E-5; false; 0.113013694; 0.352696274;0.17;0.136909;0.052428;0.003745;0.000757;0.000107;4e-05; false;0.197712;1.39; 0.0426914000;0.010823099999999999; 0.1397462000; 0.0003646000; False; 0.1541484000; 0.2554430000;2.0; 0.078882797; 0.16415421; 0.025397175; 0.012468921; false; 0.225625143; 0.534080512
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.19;0.158678;0.051812;0.00291;0.000216;7.3e-05; false;0.217426;0.24;0.20034; 0.043971; 0.008958; 0.013256; 0.003709; 0.003857; false; 0.276989;0.27;0.226457;0.053183;0.000995;0.008321;0.00214;0.001584; false;0.297012;1.46; 0.2411; 0.0146; 0.0728; 0.0736; 0.0017; 0.0080; False; 0.0834; 0.3394;1.12; 0.2294; 0.0060; 0.0146; 0.0167; 0.0001; False; 0.0168; 0.2525;1.97; 0.07866346; 0.089117958; 5.8283E-5; false; 0.114377347; 0.371562304;0.21;0.209167;0.031157;0.00239;0.000395;5.6e-05;2.9e-05; false;0.245686;1.21; 0.0349226000;0.0075909; 0.0841732000; 0.0002586000; False; 0.0947718000; 0.1698733000;2.04; 0.056703426; 0.145770516; 0.024256682; 0.00235776; false; 0.180007526; 0.397538682
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.25;0.226319;0.048721;0.003028;0.000299;9.3e-05; false;0.283108;0.19;0.1454; 0.044959; 0.005961; 0.012048; 0.003676; 0.0045; false; 0.220378;0.27;0.235864;0.048888;0.001067;0.009374;0.002304;0.001808; false;0.30381;1.44; 0.2393; 0.0139; 0.0766; 0.0775; 0.0018; 0.0079; False; 0.0873; 0.3408;1.63; 0.3841; 0.0137; 0.0338; 0.0378; 0.0001; False; 0.0380; 0.4362;1.92; 0.059098366; 0.08362135; 3.196E-5; false; 0.094802465; 0.31147728;0.24;0.234627;0.039577;0.002359;0.000391;5.7e-05;2.3e-05; false;0.279521;1.41; 0.0562016000;0.0118185; 0.1327646000; 0.0002406000; False; 0.1480442000; 0.2603143000;2.18; 0.067660439; 0.164212326; 0.034728186; 0.002125688; false; 0.209714543; 0.426570399
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.24;0.212932;0.052027;0.002453;0.000208;6.8e-05; false;0.271719;0.22;0.19595; 0.034844; 0.006722; 0.007474; 0.001793; 0.002128; false; 0.251676;0.17;0.144354;0.032461;0.000605;0.005296;0.002181;0.001972; false;0.189559;1.41; 0.2251; 0.0138; 0.0747; 0.0755; 0.0017; 0.0080; False; 0.0852; 0.3244;1.63; 0.3861; 0.0124; 0.0313; 0.0358; 0.0001; False; 0.0360; 0.4351;1.92; 0.076997342; 0.107629781; 3.6635E-5; false; 0.167120388; 0.447150633;0.27;0.253355;0.052889;0.003634;0.000774;7.6e-05;4.8e-05; false;0.314127;1.46; 0.0507402000;0.0106497; 0.1300213000; 0.0003841000; False; 0.1442182000; 0.2575653000;2.25; 0.064207628; 0.14796234; 0.032783567; 0.002340466; false; 0.190633803; 0.403844742
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.24;0.213623;0.054727;0.002483;0.000235;6.8e-05; false;0.275338;0.28;0.221196; 0.057371; 0.009786; 0.013847; 0.004761; 0.005008; false; 0.31607;0.18;0.153745;0.04413;0.000643;0.005691;0.001568;0.001199; false;0.210069;1.76; 0.4129; 0.0461; 0.1350; 0.1366; 0.0034; 0.0152; False; 0.1553; 0.6148;1.64; 0.4283; 0.0121; 0.0287; 0.0329; 0.0001; False; 0.0331; 0.4741;1.9; 0.057730039; 0.057710324; 3.4251E-5; false; 0.070024303; 0.320292855;0.25;0.22352;0.050481;0.003884;0.00079;8.3e-05;4.2e-05; false;0.283133;1.16; 0.0309768000;0.010893400000000001; 0.1039761000; 0.0002390000; False; 0.1183121000; 0.1881734000;2.15; 0.056411081; 0.179569941; 0.047755042; 0.00322584; false; 0.2391194; 0.457350701
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.08;0.070469;0.02189;0.001222;0.00012;3e-05; false;0.096046;0.09;0.070862; 0.022134; 0.002828; 0.004386; 0.001147; 0.000939; false; 0.1043;0.05;0.041124;0.01312;0.000271;0.001633;0.000804;0.000427; false;0.059773;1.1; 0.1737; 0.0025; 0.0158; 0.0162; 0.0006; 0.0013; False; 0.0182; 0.1947;1.23; 0.1181; 0.0043; 0.0090; 0.0098; 0.0001; False; 0.0099; 0.1327;1.36; 0.049833093; 0.048326958; 3.9914E-5; false; 0.066767976; 0.263388177;0.09;0.077012;0.021941;0.001394;0.000493;4.9e-05;2.1e-05; false;0.102727;0.96; 0.0372866000;0.0082355; 0.0778209000; 0.0002544000; False; 0.0887956000; 0.1746503000;1.49; 0.042928599; 0.092834125; 0.029947037; 0.00212925; false; 0.131798426; 0.28738584
