name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;TO;0.065107;0.0062847;MISSING;MISSING;MISSING;MISSING;0.23; 0.07143; 0.024221; 0.142691; true; 0.242823;0.28; 0.091659; 0.023464; 0.025282; 0.144092; true; 0.288732;0.25; 0.064942; 0.023447; 0.17114; true; 0.263281;0.1; 0.067931; 0.023104;0.00788; 0.009747; true; 0.112123;12.03; 0.07677; 0.022097;0.001245; 12.1882; true; 12.2924;9.62; 0.052191; 0.021493; 0.052587; true; 4.41017;1.07; 0.0869; 0.0000; 0.1572; True; 0.1572; 0.2444;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.52; 0.0952; 0.0111;5.4913; 5.5853; True; 5.5853; 5.6922;7.95;3.0014532860000003; 0.149591435; true; 0.156376956; 3.304983345;9.67;0.080878619; 4.974384122; true; 4.979219223; 5.201665764
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;TO;0.1005363;0.0056677;MISSING;MISSING;MISSING;MISSING;0.37; 0.079361; 0.02687; 0.272135; true; 0.382826;0.38; 0.063908; 0.02544; 0.026327; 0.273817; true; 0.393575;0.4; 0.063686; 0.025401; 0.323868; true; 0.417017;0.12; 0.083484; 0.024957;0.009546; 0.011792; true; 0.133469;14.16; 0.064709; 0.023436;0.001477; 14.4689; true; 14.5624;14.25; 0.083687; 0.025957; 0.03288; true; 8.27773;1.22; 0.1052; 0.0000; 0.2999; True; 0.2999; 0.4053;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.21; 0.1061; 0.0130;6.216; 6.2742; True; 6.2743; 6.3940;7.74;3.084994892; 0.108205149; true; 0.113373946; 3.354622184;11.27;0.072668835; 6.114011992; true; 6.11924644; 6.337970989
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;TO;0.0688266;0.005877800000000001;MISSING;MISSING;MISSING;MISSING;0.37; 0.090564; 0.026153; 0.273172; true; 0.394305;0.39; 0.076972; 0.02632; 0.0266; 0.272093; true; 0.406463;0.4; 0.063761; 0.026298; 0.325095; true; 0.419551;0.11; 0.075936; 0.025894;0.009531; 0.012195; true; 0.127673;15.05; 0.079031; 0.024118;0.0014550000000000001; 15.3393; true; 15.4479;14.1; 0.085966; 0.025798; 0.034863; true; 8.13364;1.24; 0.1090; 0.0000; 0.2993; True; 0.2993; 0.4086;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.21; 0.1082; 0.0125;6.2081; 6.2689; True; 6.2690; 6.3903;7.93;3.335871675; 0.088912733; true; 0.094690582; 3.596514994;11.23;0.110851047; 5.854453192; true; 5.860126138; 6.272513951
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;8.85;0.2826591;0.0099292; 8.5616271000; True; 8.5735168000; 8.8845607000;1.21; 0.376306; 0.164338; 0.691417; true; 1.26428;1.22; 0.374342; 0.164368; 0.001127; 0.691035; true; 1.26281;1.32; 0.373739; 0.169518; 0.798349; true; 1.37324;0.92; 0.382585; 0.164415;0.09054999999999999; 0.287623; true; 0.954043;0.83; 0.382931; 0.163431;0.011348; 0.292409; true; 0.880211;ERR;ERR;ERR;ERR;ERR;ERR;2.26; 0.6246; 0.0000; 0.8314; True; 0.8315; 1.4579;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.74; 0.6108; 0.1036;0.2425; 0.2485; True; 0.2485; 0.9660;4.69;0.673791457; 0.055913832; true; 0.062003274; 1.054162123;5.15;0.5131926490000001; 0.341173668; true; 0.347951318; 1.10163898
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;9.37;0.2488936;0.016867; 9.1080378000; True; 9.1268972000; 9.4060000000;1.33; 0.401817; 0.170256; 0.777998; true; 1.38601;1.32; 0.410281; 0.169974; 0.001218; 0.756187; true; 1.37246;1.45; 0.398249; 0.182283; 0.882987; true; 1.50712;0.94; 0.395802; 0.168191;0.09306500000000001; 0.275547; true; 0.964993;0.89; 0.396665; 0.17438;0.011937; 0.323713; true; 0.945382;ERR;ERR;ERR;ERR;ERR;ERR;2.35; 0.6550; 0.0000; 0.9076; True; 0.9076; 1.5645;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.8; 0.6451; 0.1088;0.25639999999999996; 0.2613; True; 0.2613; 1.0182;5.38;0.97144641; 0.062414746; true; 0.068114025; 1.380486189;5.56;0.535840176; 0.451447488; true; 0.458342335; 1.285540841
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;9.27;0.2556836;0.0184946; 9.0161452000; True; 9.0366903000; 9.3190192000;1.34; 0.414535; 0.172191; 0.753473; true; 1.376;1.36; 0.41613; 0.171778; 0.001293; 0.774859; true; 1.40296;1.39; 0.385369; 0.173007; 0.85796; true; 1.45255;1.02; 0.386882; 0.172237;0.102664; 0.345117; true; 1.04281;0.89; 0.388652; 0.172877;0.01306; 0.329904; true; 0.940705;ERR;ERR;ERR;ERR;ERR;ERR;2.31; 0.6391; 0.0000; 0.8932; True; 0.8932; 1.5338;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.75; 0.6316; 0.1054;0.2509; 0.2557; True; 0.2558; 0.9959;5.48;0.943994122; 0.060650926; true; 0.066707354; 1.332994094;5.47;0.5484808640000001; 0.394616685; true; 0.401526611; 1.238235895
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;9.75;0.2580814;0.0095712; 9.5355696000; True; 9.5471399000; 9.8315213000;1.33; 0.404838; 0.174365; 0.7679; true; 1.38267;1.34; 0.409498; 0.176127; 0.001229; 0.771978; true; 1.39452;1.45; 0.410337; 0.177142; 0.881801; true; 1.50537;1.05; 0.407059; 0.174808;0.106667; 0.357559; true; 1.08002;0.94; 0.395789; 0.176743;0.012593; 0.368425; true; 0.988662;ERR;ERR;ERR;ERR;ERR;ERR;2.35; 0.6478; 0.0000; 0.9054; True; 0.9054; 1.5548;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.78; 0.6416; 0.1054;0.2583; 0.2635; True; 0.2635; 1.0136;4.62;0.682778117; 0.046676845; true; 0.052769149; 0.955592692;5.47;0.559404021; 0.405493998; true; 0.412054285; 1.262997731
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;9.47;0.246671;0.016609099999999998; 9.2236164000; True; 9.2423704000; 9.5152172000;1.33; 0.413791; 0.176134; 0.756018; true; 1.38249;1.31; 0.390449; 0.183197; 0.001469; 0.745972; true; 1.36051;1.41; 0.38806; 0.173425; 0.86017; true; 1.45815;1.01; 0.412866; 0.173679;0.098221; 0.31877; true; 1.03611;0.94; 0.403859; 0.179373;0.012826; 0.359011; true; 0.989799;ERR;ERR;ERR;ERR;ERR;ERR;2.31; 0.6336; 0.0000; 0.8669; True; 0.8669; 1.5019;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.91; 0.6602; 0.1112;0.2744; 0.2792; True; 0.2792; 1.0539;5.04;0.817448614; 0.058514903; true; 0.064925604; 1.184686822;6.21;0.738992227; 0.546942403; true; 0.566980067; 1.611316903
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;2.29;0.1576154;0.0082274; 2.0249513000; True; 2.0350184000; 2.2277289000;0.35; 0.191293; 0.082374; 0.090335; true; 0.380572;0.37; 0.203024; 0.081052; 0.000605; 0.091798; true; 0.393323;0.38; 0.208717; 0.081677; 0.101892; true; 0.40939;0.43; 0.202776; 0.080017;0.040699; 0.106625; true; 0.445499;0.35; 0.18327; 0.07945;0.005559; 0.089004; true; 0.373064;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.3060; 0.0000; 0.1036; True; 0.1036; 0.4103;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.28; 0.3200; 0.0523;0.07769999999999999; 0.0801; True; 0.0801; 0.4540;3.59;0.500321891; 0.065781282; true; 0.071106913; 0.760902017;3.68;0.298414425; 0.206100073; true; 0.212771487; 0.80527494
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;2.51;0.26073230000000003;0.0136589; 2.1496980000; True; 2.1663614000; 2.4739288000;0.35; 0.187382; 0.08365; 0.093817; true; 0.382966;0.37; 0.209329; 0.080517; 0.000558; 0.092336; true; 0.398971;0.38; 0.20466; 0.085322; 0.103475; true; 0.411439;0.45; 0.19269; 0.08583;0.04436; 0.119022; true; 0.458656;0.36; 0.190384; 0.083742;0.005459; 0.089001; true; 0.382822;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.3280; 0.0000; 0.1070; True; 0.1070; 0.4357;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.32; 0.3124; 0.0534;0.0796; 0.0824; True; 0.0825; 0.4498;3.78;0.511987214; 0.04878595; true; 0.054728408; 0.76828905;3.26;0.18483787899999998; 0.152565341; true; 0.160523382; 0.527970343
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;2.72;0.1417764;0.0080146; 2.4858765000; True; 2.4955950000; 2.6700666000;0.4; 0.219194; 0.088351; 0.107514; true; 0.431453;0.43; 0.226159; 0.092705; 0.000738; 0.110863; true; 0.450662;0.44; 0.216327; 0.093623; 0.124989; true; 0.455258;0.49; 0.202453; 0.090956;0.049166; 0.137821; true; 0.499106;0.4; 0.203019; 0.09038;0.006415; 0.111961; true; 0.431891;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.3275; 0.0000; 0.1243; True; 0.1243; 0.4525;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.26; 0.3218; 0.0521;0.0801; 0.0823; True; 0.0823; 0.4576;3.5;0.421070284; 0.045661322; true; 0.052312099; 0.669481111;3.01;0.198313937; 0.166780802; true; 0.173410106; 0.542882234
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;2.46;0.1436772;0.0078043999999999995; 2.2161273000; True; 2.2259014000; 2.4002587000;0.38; 0.200631; 0.090269; 0.106835; true; 0.416021;0.39; 0.202084; 0.090562; 0.000692; 0.107319; true; 0.419327;0.42; 0.227202; 0.090139; 0.121164; true; 0.456916;0.42; 0.200953; 0.086808;0.041915; 0.102065; true; 0.446382;0.43; 0.220937; 0.088034;0.005965; 0.121011; true; 0.452803;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.3283; 0.0000; 0.1220; True; 0.1220; 0.4512;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.36; 0.3438; 0.0591;0.0923; 0.0950; True; 0.0951; 0.4996;3.87;0.53178785; 0.055736698; true; 0.061671578; 0.762138237;3.67;0.249448966; 0.234925178; true; 0.240930495; 0.695280242
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;2.07;0.1267502;0.0080479; 1.8468200000; True; 1.8566961000; 2.0147139000;0.3; 0.160403; 0.070009; 0.085128; true; 0.330443;0.33; 0.173156; 0.070707; 0.000511; 0.089073; true; 0.348274;0.33; 0.173011; 0.071224; 0.099018; true; 0.358447;0.41; 0.171745; 0.070481;0.034496; 0.138326; true; 0.427567;0.37; 0.15869; 0.070696;0.005065; 0.133055; true; 0.381847;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.2601; 0.0000; 0.0980; True; 0.0980; 0.3588;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.2580; 0.0454;0.1023; 0.1065; True; 0.1065; 0.4115;3.46;0.431028836; 0.045054534; true; 0.05112319; 0.691580631;3.6;0.228946666; 0.245789335; true; 0.252405668; 0.680558765
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;2.4;0.1327492;0.008757299999999999; 2.1864025000; True; 2.1971871000; 2.3595976000;0.33; 0.169703; 0.077696; 0.09232; true; 0.356071;0.33; 0.169139; 0.076948; 0.000611; 0.095431; true; 0.358823;0.34; 0.17829; 0.075912; 0.103157; true; 0.37242;0.41; 0.174417; 0.076008;0.039964; 0.126241; true; 0.431542;0.42; 0.207748; 0.075505;0.005261; 0.141268; true; 0.444718;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.2776; 0.0000; 0.1008; True; 0.1008; 0.3791;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.2801; 0.0491;0.10819999999999999; 0.1124; True; 0.1124; 0.4430;4.17;0.591515286; 0.046598445; true; 0.053052185; 0.819812288;3.66;0.218117075; 0.291703662; true; 0.299508202; 0.720445166
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;2.4;0.1394528;0.008111; 2.1805232000; True; 2.1905784000; 2.3567596000;0.36; 0.185452; 0.083729; 0.103887; true; 0.389284;0.37; 0.192413; 0.087538; 0.000691; 0.108169; true; 0.407708;0.41; 0.200192; 0.087244; 0.124984; true; 0.431438;0.43; 0.188606; 0.086049;0.046880000000000005; 0.112937; true; 0.452096;0.46; 0.190019; 0.087012;0.0056819999999999996; 0.187584; true; 0.487943;ERR;ERR;ERR;ERR;ERR;ERR;1.32; 0.3159; 0.0000; 0.1186; True; 0.1186; 0.4354;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.36; 0.3112; 0.0526;0.1175; 0.1207; True; 0.1207; 0.4860;4.43;0.719578779; 0.066552408; true; 0.074299903; 1.007084109;4.1;0.246600331; 0.337246655; true; 0.359191278; 0.989222149
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;2.47;0.26409930000000004;0.019084900000000002; 2.1282279000; True; 2.1501135000; 2.4689822000;0.34; 0.173043; 0.079403; 0.093382; true; 0.362466;0.35; 0.185256; 0.074795; 0.000538; 0.09375; true; 0.368325;0.35; 0.189984; 0.075518; 0.102828; true; 0.382545;0.43; 0.174361; 0.077148;0.041168; 0.139596; true; 0.447248;0.38; 0.16791; 0.074261;0.004982; 0.136014; true; 0.39634;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.2828; 0.0000; 0.1004; True; 0.1004; 0.3839;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25; 0.2734; 0.0471;0.1026; 0.1065; True; 0.1065; 0.4284;4.09;0.5602861610000001; 0.050976473; true; 0.056946513; 0.816301506;3.26;0.21527956599999998; 0.218130709; true; 0.224049153; 0.626750081
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;2.4;0.1433454;0.0084334; 2.1728603000; True; 2.1830925000; 2.3538821000;0.37; 0.200214; 0.077981; 0.107958; true; 0.401036;0.37; 0.184415; 0.079267; 0.000632; 0.112163; true; 0.393546;0.39; 0.199772; 0.078788; 0.1251; true; 0.41823;0.49; 0.20549; 0.077534;0.053842; 0.157814; true; 0.509816;0.43; 0.181156; 0.083886;0.005883; 0.168421; true; 0.456054;ERR;ERR;ERR;ERR;ERR;ERR;1.22; 0.2918; 0.0000; 0.1195; True; 0.1196; 0.4120;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.37; 0.3004; 0.0537;0.1227; 0.1266; True; 0.1267; 0.4823;4.09;0.572553309; 0.039226023; true; 0.045018536; 0.808460767;2.98;0.16828817699999998; 0.184633264; true; 0.190976817; 0.536850685
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;2.59;0.1442665;0.0085891; 2.3754331000; True; 2.3858383000; 2.5583628000;0.35; 0.178517; 0.078795; 0.106791; true; 0.378895;0.38; 0.198254; 0.079866; 0.000577; 0.106873; true; 0.400484;0.37; 0.179569; 0.079322; 0.12305; true; 0.39687;0.49; 0.179865; 0.077588;0.040641; 0.202502; true; 0.513514;0.43; 0.182545; 0.080817;0.0056430000000000004; 0.171127; true; 0.456278;ERR;ERR;ERR;ERR;ERR;ERR;1.26; 0.2906; 0.0000; 0.1166; True; 0.1167; 0.4080;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.3082; 0.0555;0.1311; 0.1350; True; 0.1351; 0.5005;4.37;0.742794905; 0.164672723; true; 0.181008455; 1.115249558;4.11;0.368370718; 0.393031469; true; 0.400105359; 1.159258697
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.5539537;0.010479599999999999;MISSING;MISSING;MISSING;MISSING;1.65; 0.990295; 0.396708; 0.310304; true; 1.77329;1.64; 0.997763; 0.394312; 0.001625; 0.312069; true; 1.78246;1.75; 0.985393; 0.393825; 0.415081; true; 1.87372;2.63; 0.998394; 0.39431;0.245907; 1.03425; true; 2.74604;TO; 1.00864; 0.393136;0.029744;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;4.05; 2.7745; 0.0000; 0.5853; True; 0.5853; 3.3622;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;49.94;41.558873481; 0.093280896; true; 0.099682528; 42.387791349;TO;1.470261933;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;TO;0.5266725;0.0093442;MISSING;MISSING;MISSING;MISSING;2.3; 1.01179; 0.392163; 0.967507; true; 2.44146;2.3; 1.00826; 0.395467; 0.001419; 0.983566; true; 2.45762;2.78; 1.00825; 0.398922; 1.42768; true; 2.90409;2.78; 1.00419; 0.388704;0.22451000000000002; 1.21403; true; 2.90019;TO; 1.04647; 0.392131;0.02527;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;5.11; 2.8881; 0.0000; 1.5561; True; 1.5561; 4.4468;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;54.19;44.587876543; 0.107214669; true; 0.111222475; 45.436638748;TO;1.5839893969999999;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.1931589;0.0063782000000000005;MISSING;MISSING;MISSING;MISSING;3.28; 0.265909; 0.108612; 2.93091; true; 3.3223;3.46; 0.282684; 0.107096; 0.008146; 3.0834; true; 3.49866;4.32; 0.2792; 0.109362; 3.96074; true; 4.36445;1.12; 0.272136; 0.104446;0.037967; 0.720301; true; 1.14827;TO; 0.255197; 0.103537;0.006148000000000001;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;4.71; 0.4599; 0.0000; 3.4850; True; 3.4850; 3.9456;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 1.258555857;MISSING;MISSING;MISSING;MISSING;TO;0.457306433;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;TO;0.182347;0.005972;MISSING;MISSING;MISSING;MISSING;3.65; 0.274936; 0.111853; 3.28833; true; 3.69253;3.57; 0.275061; 0.107845; 0.00854; 3.20115; true; 3.60976;4.68; 0.256975; 0.107012; 4.33806; true; 4.71836;1.11; 0.252766; 0.101954;0.038693000000000005; 0.730663; true; 1.13776;TO; 0.251088; 0.098555;0.005625000000000001;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;5.24; 0.4675; 0.0000; 3.9803; True; 3.9803; 4.4484;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 1.560203281;MISSING;MISSING;MISSING;MISSING;TO;0.556171923;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO;0.3207599;0.0070164;MISSING;MISSING;MISSING;MISSING;34.6; 0.453768; 0.196193; 33.9971; true; 34.6752;33.9; 0.428556; 0.182169; 0.000772; 33.3161; true; 33.9544;45.53; 0.467334; 0.186075; 44.9218; true; 45.606;3.46; 0.465175; 0.183513;0.072861; 2.75553; true; 3.50385;TO; 0.440889; 0.182969;0.009524000000000001;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;43.0; 0.7998; 0.0000; 41.5893; True; 41.5894; 42.3901;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9140893240000001;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.13;0.0495041;0.005385; 0.0295499000; True; 0.0365281000; 0.1229569000;0.02; 0.014294; 0.008325; 7e-05; true; 0.02433;0.04; 0.025856; 0.013006; 0.006995; 0.000102; true; 0.048136;0.01; 0.014149; 0.008346; 6.3e-05; true; 0.024138;0.07; 0.0263; 0.013099;0.002301; 0.036369; true; 0.079589;0.03; 0.026126; 0.008147;0.00039099999999999996; 0.003854; true; 0.040497;1.75; 0.026846; 0.009761; 0.000318; true; 0.052014;0.86; 0.0272; 0.0000; 0.0003; True; 0.0003; 0.0277;0.97; 0.0274; 0.0055; 0.0702; True; 0.0702; 0.1033;0.87; 0.0274; 0.0049;0.0045000000000000005; 0.0048; True; 0.0048; 0.0374;1.38;0.135507563; 0.028944061; true; 0.034527143; 0.259946805;1.08;0.028553296; 0.018052737; true; 0.024878136; 0.147658217
