name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00279-1.mata;0.0; 6.9e-05;0.000372;0.00045; 9.2e-05; false; 0.001858;0.06; 8.7e-05;0.065056;0.0005;0.000401; 4.4e-05; false; 0.067646;0.0; 0.000105;0.000648;0.000615; 0.000131; false; 0.002802;0.01; 7.5e-05; 7e-06;0.00438;0.003059; 0.001458; false; 0.010041;0.91; 0.0045; 0.0000;0.0034000000000000002;0.0005; 0.0003; False; 0.0047; 0.0096;1.56; 0.0045; 0.0001;0.653;0.0084; 0.0411; False; 0.7027; 0.7080;0.73; 0.004049402;0.02011999; 3.4849E-5; false; 0.029729642; 0.081814085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-1.mata;0.0; 8.9e-05;0.000665;0.000606; 0.000133; false; 0.0028;0.05; 8.5e-05;0.059919;0.00040600000000000006;0.000282; 4e-05; false; 0.061927;0.0; 5.4e-05;0.0003;0.000317; 9.5e-05; false; 0.001435;0.0; 6.8e-05; 6e-06;0.002975;0.002238; 0.00097; false; 0.007153;0.94; 0.0045; 0.0000;0.003;0.0006000000000000001; 0.0002; False; 0.0042; 0.0091;1.68; 0.0045; 0.0001;0.6355;0.0094; 0.0508; False; 0.6962; 0.7019;0.8; 0.004245029;0.013292070999999999; 1.8676E-5; false; 0.022098221; 0.073251303
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-2.mata;0.0; 9e-05;0.00065;0.0006309999999999999; 0.000133; false; 0.002815;0.04; 5e-05;0.042185;0.000279;0.00018899999999999999; 4.2e-05; false; 0.043519;0.0; 5.2e-05;0.000296;0.00031099999999999997; 7.5e-05; false; 0.001404;0.01; 5.8e-05; 9e-06;0.002969;0.002221; 0.000958; false; 0.007103;0.92; 0.0047; 0.0000;0.0036;0.0005; 0.0002; False; 0.0048; 0.0098;1.52; 0.0051; 0.0001;0.6117;0.0091; 0.0577; False; 0.6788; 0.6847;0.78; 0.006352394;0.025290068; 2.2026E-5; false; 0.042547865; 0.117480464
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance01829-1.mata;0.0; 8.9e-05;0.000557;0.000547; 0.000121; false; 0.002505;0.06; 0.0001;0.071073;0.000497;0.000312; 4.3e-05; false; 0.073225;0.0; 6.7e-05;0.000338;0.000436; 8.8e-05; false; 0.001825;0.01; 8.7e-05; 9e-06;0.004732;0.003439; 0.001425; false; 0.011167;0.91; 0.0045; 0.0000;0.0032;0.0007; 0.0002; False; 0.0043; 0.0093;1.53; 0.0057; 0.0001;0.677;0.009399999999999999; 0.0497; False; 0.7364; 0.7431;0.76; 0.004069583;0.013539131999999999; 2.134E-5; false; 0.022588469; 0.076271791
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02090-1.mata;0.0; 7.8e-05;0.000518;0.000512; 0.000109; false; 0.002208;0.05; 8.5e-05;0.053446;0.000351;0.000225; 4.2e-05; false; 0.05514;0.0; 0.00012;0.0005;0.00047400000000000003; 0.000136; false; 0.002222;0.01; 8.6e-05; 1.1e-05;0.004850999999999999;0.003561; 0.001471; false; 0.011267;0.86; 0.0049; 0.0000;0.0047;0.0007; 0.0003; False; 0.0061; 0.0116;1.58; 0.0046; 0.0001;0.6683;0.0095; 0.0453; False; 0.7234; 0.7293;0.84; 0.004908129;0.013303017; 2.5595E-5; false; 0.023751993; 0.094277829
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-1.mata;0.0; 5.5e-05;0.00029699999999999996;0.000321; 7.5e-05; false; 0.001354;0.04; 5.6e-05;0.045231;0.000262;0.00018600000000000002; 4.2e-05; false; 0.046505;0.0; 9.8e-05;0.0005740000000000001;0.000497; 0.000107; false; 0.002258;0.0; 6.1e-05; 7e-06;0.003042;0.0025859999999999998; 0.000986; false; 0.0076;0.86; 0.0048; 0.0000;0.0043;0.001; 0.0005; False; 0.0061; 0.0115;1.57; 0.0048; 0.0001;0.6275;0.0072; 0.0408; False; 0.6760; 0.6816;0.81; 0.00550968;0.014688904; 2.2419E-5; false; 0.024907457; 0.094962691
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-10.mata;0.0; 5.6e-05;0.00033;0.000312; 7.6e-05; false; 0.001381;0.06; 8.1e-05;0.062183;0.00042100000000000004;0.000298; 4.7e-05; false; 0.064135;0.0; 8e-05;0.0005189999999999999;0.000486; 0.000121; false; 0.002283;0.01; 6e-05; 1.1e-05;0.00294;0.0022760000000000002; 0.000978; false; 0.00714;0.88; 0.0059; 0.0000;0.0035;0.0007; 0.0003; False; 0.0049; 0.0112;1.65; 0.0056; 0.0001;0.7033;0.0092; 0.0412; False; 0.7539; 0.7605;0.8; 0.00419633;0.013681935; 2.2092E-5; false; 0.022738128; 0.074265526
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-2.mata;0.0; 0.000124;0.0005269999999999999;0.000491; 0.000106; false; 0.002284;0.05; 5.2e-05;0.05389000000000001;0.00033;0.00021499999999999997; 4.5e-05; false; 0.055387;0.0; 7.9e-05;0.000517;0.0005510000000000001; 0.000125; false; 0.00249;0.01; 6.6e-05; 8e-06;0.003125;0.0023020000000000002; 0.001032; false; 0.007487;0.97; 0.0053; 0.0000;0.004699999999999999;0.001; 0.0004; False; 0.0065; 0.0125;1.61; 0.0046; 0.0001;0.6737;0.0076; 0.0405; False; 0.7219; 0.7274;0.8; 0.004286519;0.013701752; 2.4069E-5; false; 0.022827817; 0.07556439
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-3.mata;0.0; 6.8e-05;0.00030500000000000004;0.000325; 7.6e-05; false; 0.001369;0.07; 8.3e-05;0.070714;0.000482;0.000315; 6.1e-05; false; 0.072906;0.0; 6.7e-05;0.000387;0.000405; 7.5e-05; false; 0.001815;0.01; 8.7e-05; 1.9e-05;0.005384;0.004025; 0.001776; false; 0.012801;0.89; 0.0049; 0.0000;0.0036;0.0005; 0.0003; False; 0.0046; 0.0100;1.6; 0.0067; 0.0001;0.6612;0.0102; 0.0410; False; 0.7128; 0.7204;0.83; 0.004179265;0.01423165; 2.4912E-5; false; 0.023500677; 0.086071563
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-4.mata;0.0; 5.7e-05;0.000295;0.00034; 7.5e-05; false; 0.001411;0.04; 6.2e-05;0.046613;0.00027899999999999995;0.00017999999999999998; 4.1e-05; false; 0.047914;0.0; 5.3e-05;0.000288;0.000301; 7.5e-05; false; 0.00133;0.0; 6.3e-05; 8e-06;0.0029760000000000003;0.002246; 0.001001; false; 0.007233;0.94; 0.0049; 0.0000;0.0033;0.0005; 0.0003; False; 0.0046; 0.0100;1.55; 0.0048; 0.0001;0.6271;0.0094; 0.0410; False; 0.6777; 0.6832;0.78; 0.003909656;0.010864273; 2.957E-5; false; 0.0177215; 0.066317894
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;0.0; 5.9e-05;0.000306;0.00031800000000000003; 7.5e-05; false; 0.001371;0.04; 8.3e-05;0.058591000000000004;0.000441;0.000288; 4.5e-05; false; 0.060515;0.0; 8.7e-05;0.000558;0.0005859999999999999; 0.000111; false; 0.002403;0.0; 6e-05; 8e-06;0.003059;0.002345; 0.000992; false; 0.007329;0.9; 0.0047; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False; 0.0043; 0.0094;1.5; 0.0049; 0.0001;0.6315;0.0078; 0.0426; False; 0.6822; 0.6879;0.79; 0.004524165;0.01365632; 2.4287E-5; false; 0.023189927; 0.077501109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;0.0; 8.8e-05;0.000567;0.000589; 0.000115; false; 0.002521;0.04; 5.5e-05;0.050156;0.000392;0.00026199999999999997; 5.9e-05; false; 0.051813;0.0; 9e-05;0.000423;0.000412; 0.000119; false; 0.001841;0.01; 8.8e-05; 9e-06;0.005136;0.00336; 0.00155; false; 0.011521;0.88; 0.0052; 0.0000;0.0034000000000000002;0.0005; 0.0002; False; 0.0045; 0.0103;1.56; 0.0046; 0.0001;0.6860999999999999;0.0074; 0.0409; False; 0.7348; 0.7402;0.79; 0.004172721;0.013486475; 2.4833E-5; false; 0.023914326; 0.077668809
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;0.0; 5.8e-05;0.000314;0.000329; 7.8e-05; false; 0.001417;0.05; 8.3e-05;0.057128;0.00040899999999999997;0.000313; 4.6e-05; false; 0.059181;0.0; 5.3e-05;0.00030399999999999996;0.000341; 7.6e-05; false; 0.001403;0.0; 9.9e-05; 7e-06;0.003049;0.0023229999999999995; 0.001001; false; 0.007469;0.92; 0.0048; 0.0000;0.0034000000000000002;0.0007; 0.0003; False; 0.0046; 0.0099;1.64; 0.0049; 0.0001;0.6273;0.009899999999999999; 0.0407; False; 0.6782; 0.6839;0.82; 0.004706381;0.012949898; 2.5145E-5; false; 0.023719334; 0.089994846
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;0.0; 0.000101;0.000492;0.0005560000000000001; 0.0001; false; 0.002265;0.05; 7.8e-05;0.053587;0.000407;0.00025100000000000003; 4.3e-05; false; 0.055426;0.0; 8.2e-05;0.000584;0.00061; 0.000108; false; 0.002512;0.01; 9e-05; 1.1e-05;0.004647;0.0034289999999999998; 0.001531; false; 0.0111;0.93; 0.0051; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False; 0.0042; 0.0096;1.61; 0.0047; 0.0001;0.6452;0.0106; 0.0418; False; 0.6979; 0.7034;0.76; 0.003633002;0.010463338; 1.6778E-5; false; 0.017565789; 0.062589494
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;0.0; 5.9e-05;0.00039899999999999994;0.000464; 7.8e-05; false; 0.001914;0.05; 0.000107;0.051976;0.00041200000000000004;0.000257; 4.1e-05; false; 0.053841;0.0; 5.5e-05;0.000282;0.000324; 7.5e-05; false; 0.001342;0.01; 0.000123; 1.5e-05;0.005325;0.0038209999999999997; 0.001745; false; 0.01242;0.88; 0.0047; 0.0000;0.003;0.0005; 0.0002; False; 0.0042; 0.0092;1.54; 0.0048; 0.0001;0.673;0.0078; 0.0406; False; 0.7218; 0.7274;0.82; 0.004392348;0.012768684999999998; 1.9278E-5; false; 0.022371946; 0.083343269
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;0.0; 5.4e-05;0.000313;0.00032700000000000003; 7.5e-05; false; 0.001344;0.06; 6.2e-05;0.062929;0.00038199999999999996;0.000282; 4e-05; false; 0.064813;0.0; 5.4e-05;0.000454;0.00045200000000000004; 7.6e-05; false; 0.001968;0.0; 5.9e-05; 7e-06;0.003414;0.002434; 0.000992; false; 0.007931;0.91; 0.0048; 0.0000;0.0031999999999999997;0.0005; 0.0002; False; 0.0045; 0.0098;1.64; 0.0053; 0.0001;0.6476;0.0098; 0.0413; False; 0.6994; 0.7056;0.79; 0.004442768;0.014013141; 2.381E-5; false; 0.02311052; 0.07629144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;0.0; 8e-05;0.0005560000000000001;0.000565; 0.000145; false; 0.002489;0.07; 7.9e-05;0.079302;0.000589;0.00037299999999999996; 7.6e-05; false; 0.081833;0.0; 5.7e-05;0.000282;0.00034500000000000004; 7.7e-05; false; 0.001394;0.0; 5.8e-05; 1e-05;0.002971;0.0022819999999999997; 0.000987; false; 0.007127;0.95; 0.0047; 0.0000;0.0031999999999999997;0.0005; 0.0002; False; 0.0043; 0.0095;1.57; 0.0048; 0.0001;0.6511;0.0102; 0.0425; False; 0.7041; 0.7098;0.76; 0.00460476;0.014047859; 2.3279E-5; false; 0.02497172; 0.082433536
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.0; 5.6e-05;0.000333;0.00034; 7.8e-05; false; 0.001489;0.05; 8.3e-05;0.059482999999999994;0.00056;0.0003; 4.8e-05; false; 0.061715;0.0; 0.000111;0.0005510000000000001;0.000557; 0.000129; false; 0.00253;0.0; 6.2e-05; 8e-06;0.003039;0.002227; 0.00098; false; 0.007243;0.93; 0.0045; 0.0000;0.0033;0.0009; 0.0004; False; 0.0048; 0.0097;1.56; 0.0047; 0.0001;0.6344000000000001;0.0093; 0.0403; False; 0.6841; 0.6895;0.82; 0.004699526;0.012295132; 2.1306E-5; false; 0.021898256; 0.086204126
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.0; 0.00011;0.000595;0.000582; 0.000111; false; 0.002511;0.05; 8e-05;0.055372;0.000393;0.000257; 4.4e-05; false; 0.057292;0.0; 5.6e-05;0.000316;0.000331; 7.6e-05; false; 0.00144;0.01; 9e-05; 1e-05;0.0053100000000000005;0.0038129999999999995; 0.001728; false; 0.012386;0.87; 0.0048; 0.0000;0.0032;0.0006000000000000001; 0.0002; False; 0.0044; 0.0098;1.54; 0.0047; 0.0001;0.6225;0.0092; 0.0405; False; 0.6725; 0.6780;0.8; 0.004798429;0.012769991000000001; 2.3633E-5; false; 0.022708232; 0.087307066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.0; 5.5e-05;0.000307;0.000313; 9.2e-05; false; 0.001396;0.04; 5.2e-05;0.048009;0.000273;0.000205; 4.2e-05; false; 0.049309;0.0; 7.9e-05;0.0005610000000000001;0.000554; 0.000115; false; 0.002417;0.01; 0.000108; 1.2e-05;0.00546;0.0038339999999999997; 0.001682; false; 0.012549;0.84; 0.0052; 0.0000;0.0033;0.0006000000000000001; 0.0002; False; 0.0045; 0.0103;1.56; 0.0050; 0.0001;0.6613;0.0106; 0.0413; False; 0.7135; 0.7194;0.81; 0.004657359;0.014045547; 2.4033E-5; false; 0.024944235; 0.091383557
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;0.0; 8.2e-05;0.000607;0.0005759999999999999; 0.000154; false; 0.002606;0.05; 7.7e-05;0.05667;0.000375;0.000259; 4.2e-05; false; 0.058578;0.0; 7.3e-05;0.0005629999999999999;0.00056; 0.000115; false; 0.002411;0.0; 6e-05; 7e-06;0.003035;0.002345; 0.000988; false; 0.007385;0.96; 0.0047; 0.0000;0.0032;0.0007; 0.0002; False; 0.0043; 0.0096;1.54; 0.0046; 0.0001;0.6609;0.0077; 0.0414; False; 0.7102; 0.7157;0.74; 0.004121408;0.011031580000000001; 1.87E-5; false; 0.018362678; 0.067202024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;0.0; 8.3e-05;0.0005529999999999999;0.000563; 0.00014; false; 0.002474;0.04; 8.3e-05;0.054638000000000006;0.000419;0.000263; 4.3e-05; false; 0.056558;0.0; 5.7e-05;0.000305;0.000366; 8.1e-05; false; 0.001411;0.01; 9e-05; 1.5e-05;0.004723;0.003423; 0.001471; false; 0.01112;0.9; 0.0047; 0.0000;0.0035;0.0007; 0.0002; False; 0.0048; 0.0099;1.64; 0.0049; 0.0001;0.6795;0.0083; 0.0407; False; 0.7286; 0.7343;0.78; 0.004946997;0.012975886999999998; 2.4136E-5; false; 0.023272039; 0.088581993
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.01; 0.000133;0.002942;0.000869; 0.000225; false; 0.009251;0.25; 0.000118;0.260752;0.0016229999999999999;0.0005510000000000001; 0.000115; false; 0.266296;0.0; 0.000123;0.0031149999999999997;0.00068; 0.000219; false; 0.009311;0.02; 0.000136; 1.2e-05;0.011455;0.00876; 0.003556; false; 0.025443;0.94; 0.0048; 0.0000;0.0117;0.001; 0.0004; False; 0.0133; 0.0189;4.71; 0.0056; 0.0001;2.1892;0.0237; 1.6667; False; 3.8797; 3.8874;0.76; 0.004646595;0.013561293000000002; 2.1939E-5; false; 0.022776627; 0.073951193
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.0; 6e-05;0.000308;0.000337; 7.7e-05; false; 0.001406;0.04; 5.5e-05;0.044754;0.00026399999999999997;0.000193; 4.2e-05; false; 0.046019;0.0; 5.7e-05;0.000299;0.00031999999999999997; 7.5e-05; false; 0.001382;0.0; 5.6e-05; 7e-06;0.0029709999999999997;0.002268; 0.000968; false; 0.007108;0.88; 0.0047; 0.0000;0.0031000000000000003;0.0005; 0.0002; False; 0.0043; 0.0094;1.49; 0.0047; 0.0001;0.5818;0.0074; 0.0404; False; 0.6300; 0.6355;0.77; 0.003828619;0.013388978; 2.2169E-5; false; 0.022679651; 0.073889994
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.0; 7.8e-05;0.000549;0.0005089999999999999; 0.000122; false; 0.002379;0.03; 5.6e-05;0.043063000000000004;0.00026900000000000003;0.00018800000000000002; 4.2e-05; false; 0.044331;0.0; 6e-05;0.00029;0.000328; 7.6e-05; false; 0.001362;0.01; 8.3e-05; 9e-06;0.005273;0.003685; 0.001722; false; 0.012124;0.83; 0.0045; 0.0000;0.0033;0.0006000000000000001; 0.0002; False; 0.0045; 0.0093;1.5; 0.0045; 0.0001;0.6213;0.0087; 0.0451; False; 0.6753; 0.6806;0.8; 0.003653309;0.013026204999999999; 2.5838E-5; false; 0.022099023; 0.076037058
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.0; 9.9e-05;0.00058;0.000527; 0.000113; false; 0.002509;0.04; 6e-05;0.040559;0.000279;0.000192; 4.1e-05; false; 0.041885;0.0; 5.4e-05;0.00031;0.000321; 7.5e-05; false; 0.001407;0.01; 5.7e-05; 8e-06;0.002981;0.002254; 0.000983; false; 0.007129;0.92; 0.0045; 0.0000;0.0033;0.0005; 0.0002; False; 0.0045; 0.0094;1.55; 0.0046; 0.0001;0.6199;0.0073; 0.0442; False; 0.6716; 0.6770;0.81; 0.004273698;0.012447511; 1.9601E-5; false; 0.022801269; 0.08444681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.05; 0.000184;0.013506;0.01027; 0.001256; false; 0.050802;0.06; 0.000198;0.024154000000000002;0.010934;0.010969; 0.001158; false; 0.073037;0.05; 0.000248;0.014480999999999999;0.010804000000000001; 0.001233; false; 0.053052;0.23; 0.000188; 2.3e-05;0.073402;0.102066; 0.061521; false; 0.244483;1.09; 0.0050; 0.0000;0.1525;0.0533; 0.0067; False; 0.2127; 0.2236;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.39; 0.009802835;0.20504961900000002; 2.5387E-5; false; 0.21531828; 0.293794327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.18; 0.000864;0.058623;0.025467999999999998; 0.005383; false; 0.201147;0.25; 0.001721;0.06482399999999999;0.048868;0.027372; 0.006015; false; 0.26706;0.21; 0.001699;0.07061500000000001;0.028159; 0.006086; false; 0.234182;0.68; 0.001015; 7.4e-05;0.296608;0.284852; 0.11599; false; 0.709382;2.02; 0.0063; 0.0000;0.41990000000000005;0.7242; 0.0138; False; 1.1582; 1.1850;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.01663562;0.190295801; 2.0162E-5; false; 0.197444816; 0.276625319
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.03; 0.000269;0.010995;0.008896999999999999; 0.001795; false; 0.041473;0.07; 0.000258;0.027186999999999996;0.012806999999999999;0.011273; 0.0018; false; 0.075866;0.03; 0.000161;0.009004000000000002;0.007603; 0.00177; false; 0.03469;0.18; 0.000298; 3e-05;0.069016;0.07458400000000001; 0.032856; false; 0.182381;1.29; 0.0047; 0.0000;0.1059;0.348; 0.0063; False; 0.4605; 0.4701;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.14; 0.006327786;0.151281224; 2.4216E-5; false; 0.160604214; 0.212286438
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.03; 0.000185;0.010758;0.009462000000000002; 0.001901; false; 0.041265;0.05; 0.000186;0.017410000000000002;0.009056;0.008953; 0.001988; false; 0.056271;0.03; 0.000218;0.010838;0.009485; 0.001651; false; 0.040945;0.13; 0.000189; 2.3e-05;0.057159;0.055334999999999995; 0.023472; false; 0.140266;1.01; 0.0046; 0.0000;0.0685;0.2047; 0.0047; False; 0.2780; 0.2856;33.78; 0.0046; 0.0001;30.6352;0.1488; 2.3371; False; 33.1212; 33.1317;0.94; 0.00542771;0.114352452; 1.7964E-5; false; 0.122542484; 0.171349033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.06; 0.000377;0.018474;0.013865999999999998; 0.002445; false; 0.065286;0.06; 0.000198;0.012462;0.010728;0.010675; 0.002423; false; 0.061155;0.06; 0.000352;0.018399;0.014221000000000001; 0.002429; false; 0.070095;0.22; 0.000227; 2.4e-05;0.08252899999999999;0.09602; 0.044385; false; 0.229358;1.53; 0.0051; 0.0000;0.14429999999999998;0.581; 0.0088; False; 0.7344; 0.7455;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.38; 0.008397789;0.204076426; 2.5167E-5; false; 0.215836275; 0.278681025
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.12; 0.001004;0.044007;0.011554; 0.001451; false; 0.134562;0.26; 0.000999;0.16452699999999998;0.030397;0.010933000000000002; 0.001453; false; 0.271305;0.13; 0.001028;0.049622;0.011906; 0.001425; false; 0.139468;0.31; 0.001029; 8.8e-05;0.145322;0.128435; 0.058488; false; 0.338726;1.14; 0.0059; 0.0000;0.17869999999999997;0.0363; 0.0044; False; 0.2198; 0.2383;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.92; 0.014969043;0.061160675000000005; 2.7277E-5; false; 0.068602371; 0.139529729
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.05; 0.000205;0.013578999999999999;0.013619; 0.003442; false; 0.059085;0.08; 0.000319;0.023036;0.015681999999999998;0.017667000000000002; 0.0035; false; 0.092331;0.04; 0.000181;0.012906;0.013309000000000001; 0.003602; false; 0.053869;0.3; 0.000195; 2.3e-05;0.123616;0.141637; 0.05915; false; 0.333425;2.01; 0.0048; 0.0000;0.1695;1.0372; 0.0121; False; 1.2191; 1.2295;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.42; 0.009057346;0.226260699; 3.3007E-5; false; 0.236688567; 0.309618891
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.0; 7.3e-05;0.000559;0.000549; 0.000109; false; 0.002401;0.04; 6.4e-05;0.049252000000000004;0.00047400000000000003;0.000292; 4.3e-05; false; 0.051218;0.0; 0.000103;0.0005710000000000001;0.000573; 0.000114; false; 0.002429;0.0; 7.2e-05; 8e-06;0.0032519999999999997;0.002406; 0.000963; false; 0.007653;0.82; 0.0045; 0.0000;0.0029000000000000002;0.0005; 0.0002; False; 0.0041; 0.0089;1.34; 0.0045; 0.0000;0.516;0.0068000000000000005; 0.0402; False; 0.5633; 0.5685;0.74; 0.005004211;0.014475736000000001; 2.0046E-5; false; 0.024136288; 0.08715834
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.03; 0.000195;0.01121;0.008866; 0.001924; false; 0.042671;0.05; 0.000198;0.019589999999999996;0.008719000000000001;0.00797; 0.001902; false; 0.058051;0.06; 0.000314;0.018463;0.011921000000000001; 0.002173; false; 0.063643;0.17; 0.000186; 2.5e-05;0.06382499999999999;0.076272; 0.03475; false; 0.180276;1.33; 0.0051; 0.0000;0.1192;0.3907; 0.0071; False; 0.5175; 0.5276;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.007782327;0.172509394; 2.503E-5; false; 0.182647801; 0.242585455
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.04; 0.000363;0.015106;0.004827; 0.000755; false; 0.048196;0.37; 0.00035;0.360003;0.00761;0.0038659999999999996; 0.000744; false; 0.389613;0.04; 0.000382;0.014842999999999999;0.004545; 0.000765; false; 0.044286;0.12; 0.00036; 3.3e-05;0.056232;0.046993999999999994; 0.021214; false; 0.128058;0.89; 0.0051; 0.0000;0.0633;0.0166; 0.0025; False; 0.0827; 0.0923;53.37; 0.0049; 0.0002;27.3675;0.1326; 25.2425; False; 52.7428; 52.7573;0.94; 0.007759027;0.056748013; 2.3368E-5; false; 0.065519767; 0.125440184
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.06; 0.000239;0.01772;0.018589; 0.004728; false; 0.074476;0.09; 0.000408;0.03046;0.017044;0.019187000000000003; 0.00469; false; 0.107348;0.06; 0.000229;0.017493;0.018386; 0.005087; false; 0.073852;0.37; 0.000235; 2.9e-05;0.149275;0.166734; 0.085559; false; 0.411514;2.93; 0.0051; 0.0000;0.241;1.8369; 0.0171; False; 2.0954; 2.1080;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.74; 0.008776015;0.33101273200000003; 2.2822E-5; false; 0.341123383; 0.402535856
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.03; 0.000216;0.010706;0.00413; 0.000957; false; 0.036648;0.08; 0.000348;0.055279999999999996;0.008231;0.003931; 0.000923; false; 0.088418;0.03; 0.000197;0.010705;0.004059; 0.000989; false; 0.037032;0.11; 0.0002; 2e-05;0.040988;0.044567999999999997; 0.02171; false; 0.110302;0.93; 0.0049; 0.0000;0.06659999999999999;0.0361; 0.0027; False; 0.1058; 0.1154;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.83; 0.006344591;0.056919212; 2.3257E-5; false; 0.064985795; 0.123330876
