name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06042.mata;0.16; 0.0429288000;0.008579900000000001; 0.0582136000; 0.0001395000; False; 0.0691163000; 0.1577258000;0.08; 0.057962; 0.029832; 9.7e-05; 4.6e-05; false; 0.09223;0.09; 0.034068; 0.026628; 0.030771; 0.000114; 4.4e-05; false; 0.096133;0.08; 0.057723; 0.037032; 0.000141; 7.1e-05; false; 0.099676;0.18; 0.056123; 0.027875; 0.087434; 0.004022; 0.00431; false; 0.18506;0.13; 0.030436; 0.002115; 0.096895; 0.001776; 0.001492; false; 0.136207;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.0476; 0.0000; 0.0448; 0.0002; 0.0000; False; 0.0451; 0.0931;1.92; 0.0514; 0.0368; 0.9541; 0.9573; 0.0031; 0.0073; False; 0.9678; 1.0565;1.34; 0.0490; 0.0172; 0.3878; 0.3992; 0.0001; False; 0.3994; 0.4663;2.69; 0.478003007; 0.033371556; 0.00208214; false; 0.041830184; 0.670240937;1.81; 0.072345757; 0.044198534; 2.56E-5; false; 0.051001623; 0.333054791
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06076.mata;0.11; 0.0251867000;0.0054528; 0.0344999000; 0.0002070000; False; 0.0418683000; 0.1096555000;0.01; 0.004496; 0.002609; 0.000261; 0.000155; false; 0.009537;0.0; 0.002332; 0.002403; 0.001216; 0.000132; 9.2e-05; false; 0.007147;0.0; 0.002349; 0.001321; 0.000154; 0.00011; false; 0.005148;0.02; 0.002252; 0.001295; 0.008994; 0.004554; 0.004453; false; 0.022051;0.01; 0.00317; 0.000206; 0.00572; 0.002612; 0.002257; false; 0.01499;0.42; 0.002564; 1.3e-05; 7e-06; false; 0.008573;1.04; 0.0082; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0027; 0.0114;0.98; 0.0135; 0.0070; 0.0459; 0.0519; 0.0101; 0.0054; False; 0.0675; 0.0885;0.98; 0.0133; 0.0047; 0.0083; 0.0224; 0.0001; False; 0.0226; 0.0409;1.6; 0.197887721; 0.064626924; 0.002339886; false; 0.07314945; 0.345022263;1.16; 0.029695495; 0.027648156; 3.6384E-5; false; 0.035736908; 0.154536488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06210.mata;0.08; 0.0268905000;0.0059079; 0.0045524000; 0.0001197000; False; 0.0123150000; 0.0798656000;0.0; 0.004759; 0.000622; 4.7e-05; 3.2e-05; false; 0.006479;0.02; 0.00867; 0.014145; 0.000613; 4.6e-05; 4.5e-05; false; 0.025028;0.01; 0.008978; 0.001204; 0.000109; 5.1e-05; false; 0.012046;0.02; 0.008669; 0.00457; 0.005691; 0.001904; 0.001873; false; 0.023863;0.02; 0.009146; 0.000643; 0.00394; 0.001762; 0.001239; false; 0.018708;0.39; 0.004595; 6e-06; 6e-06; false; 0.008312;0.89; 0.0138; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0020; 0.0163;0.89; 0.0120; 0.0047; 0.0072; 0.0086; 0.0016; 0.0011; False; 0.0114; 0.0283;0.94; 0.0147; 0.0058; 0.0041; 0.0077; 0.0001; False; 0.0078; 0.0286;1.41; 0.155079423; 0.064795935; 0.00213909; false; 0.073677864; 0.354788642;1.16; 0.032571121; 0.008343734; 3.2431E-5; false; 0.015172496; 0.143821121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06234.mata;0.09; 0.0298134000;0.0061036; 0.0045076000; 0.0001675000; False; 0.0125750000; 0.0813957000;0.01; 0.008967; 0.00098; 0.000108; 2.8e-05; false; 0.011874;0.04; 0.011843; 0.03418; 0.001564; 0.000134; 4.3e-05; false; 0.049628;0.01; 0.013038; 0.001939; 0.000212; 5.8e-05; false; 0.018427;0.02; 0.008683; 0.00552; 0.007058; 0.002037; 0.001941; false; 0.026389;0.01; 0.008385; 0.000564; 0.003376; 0.001559; 0.001232; false; 0.016636;0.41; 0.016384; 1.5e-05; 8e-06; false; 0.027249;0.88; 0.0193; 0.0000; 0.0028; 0.0003; 0.0000; False; 0.0031; 0.0230;0.91; 0.0167; 0.0139; 0.0186; 0.0207; 0.0025; 0.0031; False; 0.0264; 0.0573;0.99; 0.0306; 0.0161; 0.0102; 0.0199; 0.0001; False; 0.0201; 0.0673;1.63; 0.162015411; 0.047004038; 0.00247539; false; 0.055364061; 0.36170624;1.36; 0.044560644; 0.030176814; 3.4414E-5; false; 0.045263903; 0.215764988
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06244.mata;0.14; 0.0465595000;0.009481700000000001; 0.0071455000; 0.0002199000; False; 0.0198120000; 0.1254780000;0.01; 0.015493; 0.001075; 0.000131; 4.1e-05; false; 0.019382;0.05; 0.013049; 0.046474; 0.001109; 0.000111; 6.7e-05; false; 0.06349;0.02; 0.014122; 0.001123; 0.000105; 4.3e-05; false; 0.018278;0.03; 0.013331; 0.007426; 0.005621; 0.002046; 0.00144; false; 0.031785;0.01; 0.01108; 0.000474; 0.002211; 0.000915; 0.000636; false; 0.016895;0.36; 0.007949; 8e-06; 5e-06; false; 0.013239;1.0; 0.0168; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0014; 0.0185;1.07; 0.0189; 0.0106; 0.0148; 0.0157; 0.0013; 0.0019; False; 0.0189; 0.0487;1.02; 0.0287; 0.0105; 0.0085; 0.0139; 0.0001; False; 0.0141; 0.0537;1.52; 0.146980058; 0.035519501; 0.001566324; false; 0.041597536; 0.296238424;1.26; 0.03196366; 0.00730277; 4.2209E-5; false; 0.014221013; 0.167518033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06264.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0725; 0.0000; 0.0070; 0.0005; 0.0000; False; 0.0076; 0.0813;1.28; 0.0738; 0.0857; 0.1629; 0.1745; 0.0133; 0.0449; False; 0.2328; 0.3934;1.15; 0.1977; 0.0559; 0.0359; 0.0485; 0.0001; False; 0.0486; 0.3034;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06295.mata;0.12; 0.0310947000;0.0060424; 0.0290697000; 0.0001389000; False; 0.0370450000; 0.1046688000;0.01; 0.008157; 0.000609; 7e-05; 3.4e-05; false; 0.010381;0.03; 0.008513; 0.026718; 0.000634; 6.2e-05; 3.1e-05; false; 0.037585;0.0; 0.008234; 0.000609; 7.4e-05; 2.4e-05; false; 0.010444;0.01; 0.008132; 0.003942; 0.002393; 0.000965; 0.000808; false; 0.017309;0.01; 0.008037; 0.000528; 0.002295; 0.001041; 0.000712; false; 0.014236;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0175; 0.0000; 0.0020; 0.0002; 0.0000; False; 0.0022; 0.0201;1.07; 0.0184; 0.0148; 0.0233; 0.0241; 0.0012; 0.0026; False; 0.0280; 0.0615;0.89; 0.0312; 0.0100; 0.0053; 0.0083; 0.0001; False; 0.0084; 0.0500;1.47; 0.141225665; 0.036613263; 0.001616216; false; 0.044006144; 0.335879961;1.19; 0.037644014; 0.015149555; 3.8384E-5; false; 0.021175145; 0.155589128
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06296.mata;0.21; 0.0602205000;0.0097427; 0.0696847000; 0.0002323000; False; 0.0824628000; 0.2026842000;0.05; 0.051964; 0.004152; 0.000276; 5e-05; false; 0.061029;0.09; 0.030634; 0.055532; 0.004139; 0.00024; 5e-05; false; 0.095188;0.05; 0.052386; 0.004719; 0.000338; 9.4e-05; false; 0.062356;0.11; 0.055178; 0.016878; 0.024232; 0.008809; 0.008584; false; 0.116692;0.05; 0.030538; 0.002025; 0.015524; 0.004167; 0.003915; false; 0.059871;0.52; 0.053685; 8e-06; 8e-06; false; 0.101196;1.06; 0.0492; 0.0000; 0.0098; 0.0007; 0.0000; False; 0.0105; 0.0608;1.34; 0.0501; 0.0287; 0.1678; 0.1765; 0.0081; 0.0355; False; 0.2201; 0.2998;1.2; 0.1080; 0.0362; 0.0780; 0.1091; 0.0001; False; 0.1093; 0.2544;2.94; 0.352489719; 0.124705976; 0.002341722; false; 0.134492755; 0.669586915;1.99; 0.125183568; 0.080847532; 3.3484E-5; false; 0.088795219; 0.422855411
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06368.mata;0.16; 0.0396095000;0.0094166; 0.0477328000; 0.0003038000; False; 0.0605332000; 0.1541411000;0.0; 0.000871; 0.000612; 8.9e-05; 4.3e-05; false; 0.002345;0.0; 0.000934; 0.001687; 0.000555; 0.000113; 5e-05; false; 0.004068;0.0; 0.00084; 0.000604; 6.8e-05; 4.3e-05; false; 0.002201;0.0; 0.000851; 0.000563; 0.004285; 0.001713; 0.001649; false; 0.009477;0.0; 0.000861; 9.4e-05; 0.002579; 0.00138; 0.000953; false; 0.007007;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0051; 0.0000; 0.0007; 0.0001; 0.0000; False; 0.0008; 0.0062;1.0; 0.0056; 0.0006; 0.0054; 0.0073; 0.0025; 0.0012; False; 0.0111; 0.0174;0.87; 0.0060; 0.0012; 0.0011; 0.0032; 0.0001; False; 0.0033; 0.0108;1.0; 0.0891665; 0.036902735; 0.001714939; false; 0.043687573; 0.187255394;0.95; 0.01480229; 0.009124139; 2.6002E-5; false; 0.01649668; 0.088766568
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06421.mata;0.12; 0.0378801000;0.005782000000000001; 0.0307839000; 0.0001903000; False; 0.0392595000; 0.1236465000;0.01; 0.012259; 0.001642; 0.000205; 0.000137; false; 0.016777;0.15; 0.01177; 0.144108; 0.00158; 0.00015; 0.000118; false; 0.159997;0.01; 0.012097; 0.001578; 0.00017; 0.000118; false; 0.016332;0.03; 0.012252; 0.006278; 0.011134; 0.004411; 0.005092; false; 0.040694;0.02; 0.012077; 0.00086; 0.005879; 0.002663; 0.002392; false; 0.02619;0.48; 0.023224; 2.1e-05; 8e-06; false; 0.036137;0.98; 0.0238; 0.0000; 0.0045; 0.0005; 0.0000; False; 0.0050; 0.0293;1.1; 0.0242; 0.0398; 0.0562; 0.0600; 0.0048; 0.0096; False; 0.0744; 0.1390;1.06; 0.0360; 0.0156; 0.0102; 0.0236; 0.0001; False; 0.0237; 0.0757;1.97; 0.189623431; 0.060874912; 0.002287001; false; 0.070047754; 0.394111819;1.44; 0.053729842; 0.024998169; 3.1365E-5; false; 0.031720207; 0.214654981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06476.mata;5.35; 3.4541434000;0.0061354; 0.6093791000; 0.0002349000; False; 0.6174700000; 5.3602835000;8.78; 8.85325; 0.448901; 0.000467; 8.6e-05; false; 9.89142;8.88; 8.89219; 0.013728; 0.433223; 0.000253; 8.6e-05; false; 9.92068;9.28; 8.76752; 0.932114; 0.00034; 7.9e-05; false; 10.3105;24.43; 8.39727; 13.9489; 2.28493; 0.011545; 0.01235; false; 25.1814;28.04; 8.51351; 14.1236; 5.8649; 0.004723; 0.004378; false; 29.1514;ERR;ERR;ERR;ERR;ERR;ERR;10.45; 10.7214; 0.0000; 0.5294; 0.0007; 0.0000; False; 0.5301; 11.2545;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;32.33; 12.2125; 2.8191; 18.3743; 18.3898; 0.0001; False; 18.3899; 33.4990;22.3; 14.344413779; 0.108196233; 0.001978456; false; 0.11586549; 17.036772856;15.34; 6.110038182; 0.584279879; 3.7873E-5; false; 0.59140386; 9.116657002
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06499.mata;0.18; 0.0325574000;0.0058662; 0.0873147000; 0.0001635000; False; 0.0950944000; 0.1740226000;0.11; 0.015373; 0.094454; 0.000632; 0.000138; false; 0.114211;0.15; 0.02799; 0.021009; 0.099362; 0.00072; 6.8e-05; false; 0.154428;0.14; 0.029606; 0.114546; 0.00066; 0.000136; false; 0.150487;0.22; 0.015251; 0.007292; 0.176386; 0.016401; 0.016209; false; 0.23332;0.24; 0.02477; 0.000961; 0.201302; 0.006637; 0.006522; false; 0.242417;ERR;ERR;ERR;ERR;ERR;ERR;1.05; 0.0268; 0.0000; 0.1351; 0.0007; 0.0000; False; 0.1358; 0.1636;2.99; 0.0272; 0.0242; 1.9336; 1.9412; 0.0147; 0.1300; False; 2.0860; 2.1386;1.43; 0.0265; 0.0104; 0.5725; 0.5954; 0.0001; False; 0.5956; 0.6330;2.99; 0.765554563; 0.073604965; 0.002010208; false; 0.08154877; 0.980762771;2.17; 0.059570792; 0.226712613; 5.1902E-5; false; 0.234274409; 0.462922585
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06516.mata;0.16; 0.0513536000;0.0084751; 0.0438483000; 0.0001711000; False; 0.0550824000; 0.1632989000;0.02; 0.025376; 0.00106; 8.2e-05; 4.6e-05; false; 0.030043;0.03; 0.024832; 0.014476; 0.000953; 7.7e-05; 8.8e-05; false; 0.043753;0.02; 0.025144; 0.001118; 9.8e-05; 4.4e-05; false; 0.029944;0.03; 0.021179; 0.006695; 0.003046; 0.001037; 0.00105; false; 0.034632;0.02; 0.01371; 0.000944; 0.002469; 0.001; 0.000728; false; 0.020765;0.37; 0.013632; 9e-06; 7e-06; false; 0.031976;0.9; 0.0245; 0.0000; 0.0014; 0.0002; 0.0000; False; 0.0016; 0.0265;0.93; 0.0245; 0.0200; 0.0110; 0.0125; 0.0016; 0.0010; False; 0.0151; 0.0600;0.9; 0.0243; 0.0093; 0.0040; 0.0070; 0.0001; False; 0.0071; 0.0410;1.56; 0.157544189; 0.039297562; 0.001966749; false; 0.047015189; 0.340292749;1.33; 0.051956358; 0.012009511; 3.2856E-5; false; 0.019029705; 0.202386699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06570.mata;0.09; 0.0244913000;0.00564; 0.0040628000; 0.0001309000; False; 0.0115594000; 0.0766872000;0.0; 0.000531; 0.000569; 8.1e-05; 1.5e-05; false; 0.00178;0.0; 0.001037; 0.001537; 0.00107; 0.00011; 7.1e-05; false; 0.0046;0.0; 0.000535; 0.000596; 6.9e-05; 2.6e-05; false; 0.001781;0.01; 0.001035; 0.000756; 0.007155; 0.002884; 0.002646; false; 0.014856;0.01; 0.001028; 0.000108; 0.004343; 0.002084; 0.001059; false; 0.009742;0.38; 0.001013; 9e-06; 6e-06; false; 0.002699;0.89; 0.0056; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0073;0.87; 0.0056; 0.0008; 0.0012; 0.0026; 0.0020; 0.0006; False; 0.0052; 0.0118;0.92; 0.0058; 0.0011; 0.0013; 0.0050; 0.0001; False; 0.0051; 0.0121;1.16; 0.105697599; 0.043610712; 0.00225709; false; 0.05222677; 0.211116702;0.88; 0.016540767; 0.0101634; 2.6149E-5; false; 0.017028688; 0.095793709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06590.mata;0.12; 0.0384972000;0.0053525; 0.0350738000; 0.0001334000; False; 0.0422600000; 0.1183717000;0.03; 0.027148; 0.006464; 0.000508; 5.5e-05; false; 0.039074;0.05; 0.030984; 0.018228; 0.006732; 0.000631; 7.7e-05; false; 0.061714;0.03; 0.027647; 0.006759; 0.000669; 7.5e-05; false; 0.040181;0.17; 0.049263; 0.014367; 0.055314; 0.028957; 0.025646; false; 0.176444;0.08; 0.052203; 0.002165; 0.020322; 0.007275; 0.006904; false; 0.092209;ERR;ERR;ERR;ERR;ERR;ERR;0.91; 0.0454; 0.0000; 0.0128; 0.0007; 0.0000; False; 0.0136; 0.0602;1.33; 0.0455; 0.0232; 0.3032; 0.3205; 0.0148; 0.0467; False; 0.3820; 0.4515;0.98; 0.0455; 0.0149; 0.0429; 0.0672; 0.0001; False; 0.0674; 0.1284;3.1; 0.533670513; 0.1283729; 0.002315166; false; 0.137274505; 0.832861947;1.93; 0.159698298; 0.099214315; 3.7118E-5; false; 0.109023546; 0.53643134
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06599.mata;0.19; 0.0815503000;0.0052770000000000004; 0.0282744000; 0.0001544000; False; 0.0354003000; 0.1831918000;0.04; 0.047304; 0.001895; 8.3e-05; 5.7e-05; false; 0.055419;0.15; 0.067042; 0.081028; 0.001957; 8.8e-05; 6.4e-05; false; 0.156242;0.04; 0.047203; 0.001767; 9.1e-05; 5.6e-05; false; 0.055195;0.08; 0.046666; 0.026154; 0.010029; 0.002114; 0.002342; false; 0.091988;0.09; 0.072307; 0.003989; 0.00722; 0.001902; 0.001568; false; 0.092378;ERR;ERR;ERR;ERR;ERR;ERR;0.93; 0.0709; 0.0000; 0.0039; 0.0002; 0.0000; False; 0.0042; 0.0756;1.05; 0.1152; 0.0465; 0.0581; 0.0603; 0.0032; 0.0047; False; 0.0683; 0.2305;0.97; 0.0710; 0.0258; 0.0155; 0.0213; 0.0001; False; 0.0214; 0.1188;2.73; 0.316896985; 0.053784281; 0.002354767; false; 0.062969781; 0.643343059;1.98; 0.135102589; 0.012994401; 3.7453E-5; false; 0.020248163; 0.338046446
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06612.mata;0.15; 0.0499940000;0.0089584; 0.0439626000; 0.0002939000; False; 0.0560552000; 0.1519596000;0.03; 0.036129; 0.00258; 0.000191; 0.000175; false; 0.045282;0.11; 0.051169; 0.048923; 0.002006; 0.00012; 0.000163; false; 0.111892;0.04; 0.034378; 0.001894; 0.000121; 0.000174; false; 0.044011;0.12; 0.056802; 0.029428; 0.016448; 0.006251; 0.006592; false; 0.122288;0.05; 0.033004; 0.003063; 0.007294; 0.002279; 0.001939; false; 0.053992;0.49; 0.045901; 7e-06; 8e-06; false; 0.094345;0.96; 0.0521; 0.0000; 0.0042; 0.0002; 0.0000; False; 0.0045; 0.0574;1.08; 0.0484; 0.0361; 0.0485; 0.0502; 0.0040; 0.0076; False; 0.0618; 0.1469;1.05; 0.0897; 0.0253; 0.0136; 0.0206; 0.0001; False; 0.0207; 0.1364;2.54; 0.264865329; 0.129448323; 0.002318986; false; 0.165401388; 0.628511291;1.61; 0.130933963; 0.009164783; 2.9948E-5; false; 0.016806823; 0.449376564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06622.mata;0.19; 0.0783247000;0.0079136; 0.0443404000; 0.0002197000; False; 0.0543277000; 0.1867650000;0.13; 0.115245; 0.008034; 0.000682; 0.000383; false; 0.145987;0.63; 0.090696; 0.547226; 0.004078; 0.000239; 0.000163; false; 0.65596;0.08; 0.082396; 0.00404; 0.000365; 0.000238; false; 0.097686;0.13; 0.06838; 0.031846; 0.019197; 0.008902; 0.009401; false; 0.144762;0.11; 0.081088; 0.004547; 0.014393; 0.004595; 0.004209; false; 0.116703;0.54; 0.062844; 2.7e-05; 7e-06; false; 0.155278;1.01; 0.0935; 0.0000; 0.0083; 0.0005; 0.0000; False; 0.0089; 0.1039;1.34; 0.0919; 0.1539; 0.1960; 0.2050; 0.0084; 0.0264; False; 0.2398; 0.4868;1.07; 0.0952; 0.0541; 0.0276; 0.0426; 0.0001; False; 0.0427; 0.1935;3.19; 0.348786099; 0.099519601; 0.001938529; false; 0.121004338; 0.742237829;2.17; 0.136579143; 0.02497606; 4.3378E-5; false; 0.032402352; 0.394045781
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06647.mata;0.37; 0.2146073000;0.0064397000000000005; 0.0467766000; 0.0001276000; False; 0.0558202000; 0.3750647000;0.45; 0.456756; 0.005207; 0.00017; 8.7e-05; false; 0.506834;0.47; 0.465753; 0.034656; 0.000934; 7.4e-05; 9.5e-05; false; 0.525183;0.34; 0.35711; 0.004608; 8.9e-05; 6.3e-05; false; 0.385505;0.6; 0.326028; 0.250306; 0.034086; 0.002657; 0.002629; false; 0.637431;0.37; 0.323804; 0.038015; 0.032964; 0.001416; 0.001089; false; 0.420608;0.94; 0.352733; 8e-06; 1.7e-05; false; 0.747495;1.19; 0.4479; 0.0000; 0.0048; 0.0001; 0.0000; False; 0.0050; 0.4535;2.66; 0.4442; 0.8551; 0.5705; 0.5746; 0.0048; 0.0037; False; 0.5831; 1.8843;1.7; 0.4338; 0.1935; 0.2096; 0.2186; 0.0001; False; 0.2188; 0.8504;3.53; 0.431970835; 0.045305357; 0.002564154; false; 0.054527916; 0.987168874;3.9; 0.327880219; 0.039887655; 2.9082E-5; false; 0.047269449; 0.914853813
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06650.mata;0.1; 0.0280922000;0.0057542999999999995; 0.0345289000; 0.0001418000; False; 0.0422513000; 0.1045037000;0.02; 0.015774; 0.007767; 0.000393; 5.4e-05; false; 0.02713;0.01; 0.009773; 0.006092; 0.004059; 0.00018; 3.2e-05; false; 0.021882;0.02; 0.016008; 0.007203; 0.000345; 5.2e-05; false; 0.026758;0.04; 0.008433; 0.003993; 0.019001; 0.005065; 0.004919; false; 0.04237;0.02; 0.008368; 0.000574; 0.008259; 0.003148; 0.003026; false; 0.024893;ERR;ERR;ERR;ERR;ERR;ERR;1.19; 0.0307; 0.0000; 0.0136; 0.0005; 0.0000; False; 0.0142; 0.0457;1.33; 0.0179; 0.0085; 0.1662; 0.1702; 0.0047; 0.0265; False; 0.2015; 0.2283;1.02; 0.0265; 0.0078; 0.0440; 0.0597; 0.0001; False; 0.0599; 0.0948;2.1; 0.270330121; 0.041761412; 0.001859196; false; 0.050807017; 0.450054327;1.39; 0.047058984; 0.044332478; 2.2954E-5; false; 0.050746188; 0.231166165
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.11; 0.0290167000;0.0056379; 0.0276709000; 0.0002089000; False; 0.0352170000; 0.1041320000;0.01; 0.015399; 0.001115; 0.000101; 3.9e-05; false; 0.019312;0.03; 0.011271; 0.021586; 0.00061; 5.7e-05; 2.5e-05; false; 0.034958;0.01; 0.015338; 0.001233; 0.000111; 3.9e-05; false; 0.019437;0.03; 0.015562; 0.007619; 0.004479; 0.001652; 0.001475; false; 0.032621;0.01; 0.007726; 0.000529; 0.002346; 0.000976; 0.000705; false; 0.01378;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0162; 0.0000; 0.0015; 0.0001; 0.0000; False; 0.0016; 0.0182;0.94; 0.0329; 0.0228; 0.0231; 0.0239; 0.0012; 0.0026; False; 0.0277; 0.0838;0.92; 0.0160; 0.0074; 0.0051; 0.0079; 0.0001; False; 0.0080; 0.0318;1.5; 0.127803936; 0.034654093; 0.001792028; false; 0.041624553; 0.258993698;1.28; 0.047280164; 0.013491194; 2.7999E-5; false; 0.020412089; 0.19375048
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.12; 0.0432422000;0.0056754; 0.0041557000; 0.0001267000; False; 0.0120334000; 0.1121492000;0.01; 0.009687; 0.00093; 8.5e-05; 2.8e-05; false; 0.012572;0.02; 0.009883; 0.018905; 0.001029; 8.8e-05; 6.8e-05; false; 0.031793;0.01; 0.00877; 0.000896; 8e-05; 4.2e-05; false; 0.011491;0.02; 0.009839; 0.004712; 0.00465; 0.001595; 0.001612; false; 0.023626;0.01; 0.005002; 0.000382; 0.002137; 0.00095; 0.000689; false; 0.010327;0.44; 0.005297; 8e-06; 5e-06; false; 0.008565;0.91; 0.0125; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0014; 0.0142;0.89; 0.0129; 0.0090; 0.0125; 0.0142; 0.0025; 0.0037; False; 0.0204; 0.0427;0.96; 0.0138; 0.0051; 0.0039; 0.0069; 0.0001; False; 0.0070; 0.0261;1.49; 0.140362404; 0.043453861; 0.00207697; false; 0.063441149; 0.306645849;1.15; 0.040566723; 0.012439569; 4.5086E-5; false; 0.018947289; 0.185539753
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.11; 0.0264525000;0.005686699999999999; 0.0337080000; 0.0001765000; False; 0.0413885000; 0.1009804000;0.01; 0.007007; 0.006173; 0.000359; 0.000284; false; 0.017063;0.03; 0.008073; 0.012302; 0.007083; 0.000518; 0.000314; false; 0.031113;0.01; 0.004182; 0.003734; 0.000531; 0.000323; false; 0.011751;0.06; 0.006424; 0.002268; 0.026831; 0.01426; 0.015801; false; 0.066284;0.04; 0.00806; 0.000633; 0.021555; 0.005881; 0.00696; false; 0.04502;ERR;ERR;ERR;ERR;ERR;ERR;0.93; 0.0121; 0.0000; 0.0069; 0.0005; 0.0000; False; 0.0074; 0.0204;1.09; 0.0112; 0.0064; 0.1045; 0.1102; 0.0087; 0.0068; False; 0.1257; 0.1436;0.97; 0.0131; 0.0042; 0.0186; 0.0331; 0.0001; False; 0.0332; 0.0508;2.07; 0.269995521; 0.066275913; 0.002109988; false; 0.074847458; 0.447730975;1.23; 0.057673358; 0.077560292; 3.5309E-5; false; 0.100873288; 0.338840738
