name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-*.mata;0.11;0.0614302;0.006632000000000001;0.007827299999999999; 0.0001796000; False; 0.0174565000; 0.1454599000;0.02; 0.021507; 0.009263;0.00016999999999999999;0.000323; 4.8e-05; false; 0.033814;0.04; 0.032758; 0.009908;0.00014000000000000001;0.000287; 4.8e-05; false; 0.045362;0.04; 0.033454; 0.01219;0.00016099999999999998;0.000302; 4.9e-05; false; 0.048417;0.05; 0.033002; 0.01447;0.0037870000000000004;0.005569999999999999;0.004901; 0.000915; false; 0.065953;0.03; 0.018247; 0.009285;0.000426;0.0028850000000000004;0.004811; 0.000832; false; 0.039813;4.37; 0.027317; 0.009898;0.200834; 0.002083; false; 0.287298;0.85; 0.0390; 0.0000; 0.0029; 0.0001; 0.0002; False; 0.0033; 0.0427;1.02; 0.0390; 0.0031; 0.1091; 0.0010; 0.0107; False; 0.1209; 0.1633;7.76; 0.0356; 0.0041; 0.0153; 7.0766; 7.1801; False; 7.1955; 7.2355;1.89;0.13277704399999998; 0.191403232; 0.002076834; false; 0.19775988; 0.412161216;1.09;0.035501489; 0.013544109; 3.4803E-5; false; 0.020388087; 0.197140468
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-*.mata;0.08;0.04183340000000001;0.006167600000000001;0.006525899999999999; 0.0001289000; False; 0.0152829000; 0.0825824000;0.02; 0.021853; 0.009585;0.00020800000000000004;0.000415; 5.9e-05; false; 0.034488;0.02; 0.020944; 0.009958;0.00017;0.000428; 5.6e-05; false; 0.034279;0.03; 0.024299; 0.009122;0.00029800000000000003;0.0006979999999999999; 6.1e-05; false; 0.036876;0.04; 0.029532; 0.009194;0.0024419999999999997;0.004263;0.0042049999999999995; 0.000601; false; 0.052317;0.07; 0.041081; 0.014476;0.000748;0.004761;0.007462; 0.001242; false; 0.074104;5.29; 0.032503; 0.011011;0.395563; 0.007366; false; 0.495855;0.85; 0.0404; 0.0000; 0.0025; 0.0001; 0.0002; False; 0.0029; 0.0435;1.01; 0.0428; 0.0032; 0.1712; 0.0011; 0.0173; False; 0.1897; 0.2360;23.76; 0.0415; 0.0050; 0.0202; 23.2350; 23.5596; False; 23.5798; 23.6267;2.06;0.11900558400000001; 0.233271879; 0.001762135; false; 0.241376321; 0.437423873;1.04;0.032133919000000004; 0.009398122; 4.298E-5; false; 0.015464143; 0.154372055
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-*.mata;0.1;0.0497326;0.006337299999999998;0.005992099999999999; 0.0001422000; False; 0.0143621000; 0.0928343000;0.04; 0.031329; 0.01027;0.000209;0.00048400000000000006; 7e-05; false; 0.04485;0.05; 0.044756; 0.01027;0.00021400000000000002;0.0005020000000000001; 7e-05; false; 0.058185;0.04; 0.035855; 0.01013;0.00021200000000000003;0.000485; 7e-05; false; 0.049081;0.06; 0.043451; 0.01006;0.0028189999999999995;0.005325000000000001;0.005247; 0.000775; false; 0.069782;0.05; 0.03199; 0.011049;0.00047400000000000003;0.003761;0.006293000000000001; 0.000978; false; 0.057716;6.81; 0.040654; 0.012267;1.021856; 0.023784; false; 1.16135;0.92; 0.0525; 0.0000; 0.0034; 0.0002; 0.0003; False; 0.0039; 0.0566;1.21; 0.0552; 0.0041; 0.2621; 0.0015; 0.0253; False; 0.2890; 0.3487;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.34;0.17002787399999997; 0.392186842; 0.001894413; false; 0.399811777; 0.684747348;1.09;0.034622279000000006; 0.015762551; 3.6804E-5; false; 0.022198997; 0.149932664
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-*.mata;0.11;0.0480536;0.007164599999999998;0.0068260000000000005; 0.0001342000; False; 0.0162423000; 0.0979368000;0.04; 0.037692; 0.011601;0.00023900000000000004;0.0006160000000000001; 7.9e-05; false; 0.052911;0.04; 0.036481; 0.013275;0.000261;0.000642; 8.8e-05; false; 0.053957;0.04; 0.034756; 0.014578;0.000267;0.000667; 8.7e-05; false; 0.05352;0.08; 0.054105; 0.012572;0.003359;0.0074210000000000005;0.0072759999999999995; 0.000972; false; 0.088774;0.05; 0.033133; 0.011966;0.000562;0.004632000000000001;0.007737; 0.001201; false; 0.062501;8.89; 0.071151; 0.017031;2.664079; 0.070569; false; 2.89976;0.89; 0.0599; 0.0000; 0.0042; 0.0002; 0.0003; False; 0.0048; 0.0650;1.27; 0.0557; 0.0051; 0.3809; 0.0016; 0.0371; False; 0.4196; 0.4809;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.51;0.173563427; 0.679997127; 0.001650829; false; 0.687126454; 0.943386783;1.14;0.038119010999999994; 0.018926988; 5.0789E-5; false; 0.02566612; 0.164909095
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-*.mata;0.09;0.0501875;0.007089000000000001;0.008609; 0.0001249000; False; 0.0178796000; 0.0932029000;0.06; 0.051182; 0.014206;0.0002670000000000001;0.00077; 9.4e-05; false; 0.069497;0.04; 0.033191; 0.013176;0.000281;0.0007740000000000002; 9.9e-05; false; 0.050462;0.04; 0.033272; 0.013048;0.000273;0.000767; 8.8e-05; false; 0.050506;0.07; 0.035376; 0.013698;0.0037839999999999996;0.008959;0.009046; 0.001121; false; 0.074928;0.08; 0.045385; 0.017892;0.0007690000000000002;0.006215;0.010294999999999999; 0.001459; false; 0.087522;13.81; 0.069497; 0.015828;7.039246; 0.131109; false; 7.36532;0.91; 0.0640; 0.0000; 0.0057; 0.0002; 0.0004; False; 0.0063; 0.0707;1.46; 0.0635; 0.0059; 0.5479; 0.0017; 0.0525; False; 0.6022; 0.6720;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.36;0.20997839199999999; 1.383971431; 0.00146565; false; 1.389271837; 1.721817271;1.27;0.041095796999999996; 0.022206571; 3.6055E-5; false; 0.029457888; 0.180457659
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-*.mata;0.12;0.053796199999999995;0.009334499999999999;0.0083395; 0.0001384000; False; 0.0199137000; 0.1026753000;0.05; 0.040887; 0.01645;0.0003220000000000001;0.000996; 0.000119; false; 0.063186;0.09; 0.067134; 0.027208;0.000321;0.000992; 0.00012; false; 0.100833;0.06; 0.044193; 0.018396;0.000323;0.001008; 0.000112; false; 0.068404;0.12; 0.066354; 0.016256;0.004601;0.01876;0.019317; 0.001386; false; 0.130727;0.07; 0.040061; 0.014911;0.0007319999999999999;0.0066419999999999995;0.011566000000000002; 0.001605; false; 0.079245;23.95; 0.084373; 0.017104;17.046544; 0.280177; false; 17.5396;0.83; 0.0706; 0.0000; 0.0062; 0.0002; 0.0004; False; 0.0069; 0.0780;1.83; 0.0734; 0.0070; 0.7729; 0.0022; 0.0773; False; 0.8524; 0.9333;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.54;0.20282693000000002; 2.834521116; 0.001773948; false; 2.841394634; 3.147998427;1.23;0.041666613; 0.026001875; 3.9698E-5; false; 0.0351842; 0.162752883
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-*.mata;0.1;0.06042129999999999;0.007214900000000001;0.008179299999999999; 0.0001264000; False; 0.0174027000; 0.1027466000;0.05; 0.04413; 0.01674;0.00035999999999999997;0.001172; 0.000121; false; 0.066279;0.07; 0.060424; 0.016825;0.0003740000000000001;0.001196; 0.000117; false; 0.08275;0.06; 0.044327; 0.016565;0.0003930000000000001;0.001168; 0.000116; false; 0.066286;0.09; 0.044216; 0.016565;0.004974000000000001;0.013534;0.01386; 0.001517; false; 0.098038;0.09; 0.053116; 0.016566;0.0008089999999999998;0.007815;0.013952; 0.001775; false; 0.097877;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.87; 0.0811; 0.0000; 0.0086; 0.0002; 0.0005; False; 0.0094; 0.0910;2.06; 0.0823; 0.0082; 1.0618; 0.0025; 0.1094; False; 1.1738; 1.2648;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.87;0.24431139700000004; 6.549916291; 0.00148554; false; 6.555710104; 6.937677763;1.35;0.048864675999999996; 0.032064626; 3.6486E-5; false; 0.038373847; 0.20676382
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-*.mata;0.15;0.076723;0.008363200000000003;0.010971599999999998; 0.0001318000; False; 0.0215319000; 0.1348747000;0.08; 0.068956; 0.019958;0.000437;0.00139; 9.7e-05; false; 0.095777;0.07; 0.055427; 0.021042;0.00041600000000000003;0.001403; 0.000118; false; 0.083636;0.07; 0.053935; 0.019456;0.000408;0.0013580000000000003; 9.7e-05; false; 0.080136;0.11; 0.051664; 0.019323;0.005686;0.01749;0.018118; 0.002201; false; 0.118744;0.1; 0.053406; 0.021767;0.000917;0.009406000000000001;0.0168; 0.002021; false; 0.109212;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.91; 0.1004; 0.0000; 0.0090; 0.0002; 0.0006; False; 0.0099; 0.1108;2.52; 0.1001; 0.0096; 1.4219; 0.0030; 0.1356; False; 1.5606; 1.6710;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;23.47;0.24484039500000002; 14.43542029; 0.00181889; false; 14.443294913; 14.80468051;1.37;0.053808861000000006; 0.036828216; 3.9846E-5; false; 0.044178021; 0.237741062
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-*.mata;0.15;0.0831511;0.008082;0.0112212; 0.0001277000; False; 0.0222802000; 0.1455169000;0.08; 0.066425; 0.021356;0.00046599999999999994;0.0015960000000000002; 0.000115; false; 0.09559;0.11; 0.092903; 0.021038;0.000473;0.0016229999999999999; 0.000115; false; 0.121548;0.08; 0.072797; 0.02088;0.000493;0.001659; 0.000114; false; 0.101722;0.13; 0.0641; 0.02089;0.006519;0.022209999999999997;0.022951000000000003; 0.00207; false; 0.143569;0.12; 0.067087; 0.020663;0.001047;0.011024999999999998;0.019883; 0.002236; false; 0.127199;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.95; 0.1105; 0.0000; 0.0121; 0.0004; 0.0006; False; 0.0132; 0.1244;3.2; 0.1116; 0.0111; 2.1588; 0.0033; 0.1812; False; 2.3434; 2.4669;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;52.19;0.24953148000000003; 30.991386059; 0.001494778; false; 31.004642735; 31.370652081;1.56;0.065374901; 0.034589043; 2.8375E-5; false; 0.040753747; 0.244621629
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-*.mata;0.15;0.0833696;0.009529099999999999;0.0140564; 0.0001388000; False; 0.0258797000; 0.1476268000;0.08; 0.065142; 0.024027;0.000549;0.001964; 0.000126; false; 0.097854;0.1; 0.07057; 0.026736;0.0005920000000000001;0.0021609999999999997; 0.00024; false; 0.107122;0.09; 0.069297; 0.025696;0.000556;0.002048; 0.000188; false; 0.104201;0.15; 0.068985; 0.023615;0.007473000000000001;0.025665;0.027295; 0.002776; false; 0.161262;0.12; 0.066442; 0.023517;0.0012879999999999999;0.012958;0.023418; 0.002581; false; 0.135978;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.01; 0.1337; 0.0000; 0.0159; 0.0005; 0.0008; False; 0.0173; 0.1519;4.0; 0.1205; 0.0127; 2.5162; 0.0041; 0.4420; False; 2.9624; 3.0967;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.259790944;MISSING;MISSING;MISSING;MISSING;MISSING;1.59;0.07756797600000001; 0.042114645; 6.9326E-5; false; 0.049785455; 0.413698092
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.11;0.045700500000000005;0.0073345; 0.0041748000; 0.0001211000; False; 0.0135396000; 0.1037572000;0.0; 0.000667; 0.004109; 7e-06; 7e-06; 3e-06; false; 0.00541;0.0; 0.001221; 0.005391; 1e-05; 1e-05; 5e-06; false; 0.007446;0.0; 0.001274; 0.005844; 1.1e-05; 2e-05; 6e-06; false; 0.008101;0.0; 0.001262; 0.009503;0.000225; 3.5e-05; 6.3e-05; 3.3e-05; false; 0.012805;0.01; 0.001318; 0.005891;3.2000000000000005e-05; 0.000526; 0.000458; 8.9e-05; false; 0.010098;0.41; 0.000975; 0.004461; 6.5e-05; 1.4e-05; false; 0.007019;0.94; 0.0055; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0058;0.89; 0.0060; 0.0001; 0.0002; 0.0001; 0.0001; False; 0.0003; 0.0066;0.9; 0.0060; 0.0003; 0.0002; 0.0006; 0.0006; False; 0.0009; 0.0074;0.84;0.046726546; 0.012408259; 0.001252397; false; 0.017429605; 0.11163644;0.8;0.007244082000000001; 9.87686E-4; 1.8646E-5; false; 0.006443894; 0.063272032
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;0.14;0.0776708;0.010833199999999998;0.0163301; 0.0001297000; False; 0.0298421000; 0.1368527000;0.16; 0.130837; 0.032136;0.0010719999999999998;0.0035730000000000002; 0.000198; false; 0.176755;0.14; 0.109605; 0.031484;0.001096;0.0030989999999999998; 0.000143; false; 0.153355;0.12; 0.091867; 0.029764;0.0010890000000000001;0.003438; 0.000139; false; 0.133687;0.31; 0.13934; 0.040697;0.014118;0.052997;0.056139999999999995; 0.011833; false; 0.324228;0.21; 0.121724; 0.045541;0.0026430000000000004;0.017218999999999998;0.029998999999999998; 0.002845; false; 0.230236;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.19; 0.1495; 0.0000; 0.0145; 0.0003; 0.0008; False; 0.0156; 0.1660;4.58; 0.1300; 0.0156; 3.3470; 0.0039; 0.3005; False; 3.6515; 3.7979;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.28468123500000003;MISSING;MISSING;MISSING;MISSING;MISSING;1.4;0.04198825499999999; 0.038752568; 4.827E-5; false; 0.045489502; 0.211968691
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;0.15;0.0760309;0.0098161;0.019031199999999995; 0.0001561000; False; 0.0311029000; 0.1395947000;0.14; 0.114292; 0.034078;0.0006999999999999999;0.0026130000000000003; 0.000147; false; 0.161997;0.14; 0.108189; 0.033001;0.0006829999999999999;0.0026169999999999995; 0.000163; false; 0.152447;0.11; 0.084005; 0.034029;0.0006299999999999999;0.002568; 0.000169; false; 0.128813;0.28; 0.13396; 0.045188;0.010404000000000004;0.040205000000000005;0.041738; 0.005186; false; 0.286337;0.17; 0.097148; 0.028707;0.001429;0.017213000000000003;0.031725; 0.003163; false; 0.186248;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.3468; 0.0000; 0.0288; 0.0006; 0.0015; False; 0.0310; 0.3790;5.92; 0.1641; 0.0167; 4.4673; 0.0085; 0.4260; False; 4.9019; 5.0836;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.417768199;MISSING;MISSING;MISSING;MISSING;MISSING;1.79;0.14384445999999998; 0.059346418; 2.176E-5; false; 0.082824017; 0.521008804
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;0.18;0.09719679999999999;0.015224500000000002;0.025126600000000002; 0.0001778000; False; 0.0434623000; 0.1797687000;0.14; 0.097876; 0.043784;0.001145;0.003892; 0.000177; false; 0.160209;0.12; 0.098277; 0.035739;0.001268;0.0038090000000000008; 0.000173; false; 0.147503;0.21; 0.174363; 0.044149;0.0013679999999999999;0.005245; 0.000237; false; 0.238109;0.3; 0.150721; 0.034885;0.010972000000000003;0.051518;0.0539; 0.005244; false; 0.315007;0.3; 0.183906; 0.0673;0.0018459999999999998;0.020770000000000004;0.036657999999999996; 0.003305; false; 0.324007;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.01; 0.1657; 0.0000; 0.0213; 0.0004; 0.0010; False; 0.0227; 0.1893;7.04; 0.1618; 0.0188; 5.4283; 0.0048; 0.5942; False; 6.0274; 6.2090;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.317041858;MISSING;MISSING;MISSING;MISSING;MISSING;1.86;0.05925810499999999; 0.04639556; 4.4762E-5; false; 0.053424394; 0.26289868
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;0.17;0.11682500000000003;0.0189323;0.0205675; 0.0001321000; False; 0.0436735000; 0.1983161000;0.17; 0.134741; 0.036271;0.0013839999999999998;0.004227; 0.000185; false; 0.186093;0.16; 0.125592; 0.036791;0.0008050000000000002;0.0037530000000000003; 0.000179; false; 0.17597;0.18; 0.141707; 0.037171;0.001298;0.004664000000000001; 0.00019; false; 0.194514;0.4; 0.191158; 0.047547;0.011545;0.074132;0.0779; 0.007164; false; 0.418254;0.22; 0.107893; 0.035798;0.0018100000000000002;0.027805000000000003;0.050542; 0.006888; false; 0.239513;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09; 0.1927; 0.0000; 0.0225; 0.0005; 0.0011; False; 0.0241; 0.2178;8.38; 0.2176; 0.0252; 6.8190; 0.0055; 0.6658; False; 7.4904; 7.7343;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.400874755;MISSING;MISSING;MISSING;MISSING;MISSING;1.79;0.082416822; 0.06927838; 3.5884E-5; false; 0.076456947; 0.296177826
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;0.18;0.0973601;0.01791240000000001;0.0195701; 0.0001319000; False; 0.0399361000; 0.1737883000;0.2; 0.17281; 0.038518;0.000812;0.0037530000000000003; 0.0002; false; 0.22569;0.15; 0.115655; 0.038329;0.0008249999999999998;0.0037689999999999998; 0.000198; false; 0.168191;0.16; 0.11878; 0.038094;0.0015019999999999996;0.004651000000000001; 0.000198; false; 0.173282;0.35; 0.149149; 0.055491;0.012594;0.07108800000000001;0.077154; 0.00682; false; 0.381311;0.25; 0.137069; 0.03787;0.0033809999999999995;0.025715000000000002;0.047452999999999995; 0.004109; false; 0.265;TO; 0.265171; 0.049178;35.614997;MISSING;MISSING;MISSING;1.06; 0.1917; 0.0000; 0.0259; 0.0005; 0.0011; False; 0.0276; 0.2202;10.58; 0.1888; 0.0250; 8.9693; 0.0065; 0.8923; False; 9.8681; 10.0830;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.365540851;MISSING;MISSING;MISSING;MISSING;MISSING;1.91;0.07850841200000001; 0.084689489; 6.0148E-5; false; 0.093116918; 0.296221079
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;0.16;0.10068310000000001;0.0213934;0.024238499999999996; 0.0001523000; False; 0.0483722000; 0.1769907000;0.18; 0.144064; 0.049583;0.0009830000000000001;0.0043879999999999995; 0.00023; false; 0.210487;0.19; 0.141865; 0.048075;0.0009750000000000001;0.004462; 0.000214; false; 0.206293;0.16; 0.129559; 0.041667;0.00101;0.004405999999999999; 0.000217; false; 0.187201;0.43; 0.134001; 0.040639;0.013607;0.113812;0.117783; 0.009987; false; 0.439296;0.26; 0.131832; 0.044758;0.004037999999999999;0.029646000000000006;0.055109000000000005; 0.004532; false; 0.282739;TO; 0.216842; 0.04687;20.371099;MISSING;MISSING;MISSING;1.19; 0.2162; 0.0000; 0.0302; 0.0006; 0.0013; False; 0.0321; 0.2507;12.63; 0.3538; 0.0522; 10.3903; 0.0066; 0.9784; False; 11.3754; 11.7835;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3164364500000001;MISSING;MISSING;MISSING;MISSING;MISSING;2.25;0.085263484; 0.091445931; 4.755E-5; false; 0.0989215; 0.372033304
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;0.18;0.09945519999999998;0.017989400000000006;0.0410858; 0.0001381000; False; 0.0623125000; 0.1945334000;0.18; 0.140622; 0.045216;0.000967;0.004697999999999999; 0.000284; false; 0.202928;0.21; 0.161816; 0.052645;0.0009970000000000003;0.0049299999999999995; 0.000276; false; 0.232127;0.2; 0.162429; 0.044799;0.001036;0.004909; 0.000239; false; 0.224635;0.49; 0.14629; 0.049068;0.014267999999999998;0.12445400000000001;0.141845; 0.018792; false; 0.504962;0.3; 0.15084; 0.045241;0.002392;0.034768;0.06657199999999999; 0.008861; false; 0.319524;TO; 0.24984; 0.052163;21.922644;MISSING;MISSING;MISSING;1.13; 0.3038; 0.0000; 0.0308; 0.0005; 0.0013; False; 0.0327; 0.3376;14.57; 0.2232; 0.0304; 12.3061; 0.0076; 1.2207; False; 13.5344; 13.7893;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4054145330000001;MISSING;MISSING;MISSING;MISSING;MISSING;2.06;0.07043309499999999; 0.145835482; 5.2878E-5; false; 0.15404894; 0.404197016
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;0.2;0.12337190000000003;0.023401;0.0395861; 0.0001678000; False; 0.0664303000; 0.2185284000;0.24; 0.198322; 0.049927;0.0010760000000000001;0.005422; 0.000247; false; 0.266703;0.22; 0.159759; 0.064062;0.0012360000000000003;0.006143000000000001; 0.000456; false; 0.245566;0.2; 0.151619; 0.051803;0.0011639999999999999;0.005862; 0.00041; false; 0.22352;0.55; 0.183016; 0.06246;0.015599000000000002;0.13519899999999999;0.150992; 0.01154; false; 0.570346;0.33; 0.157053; 0.052551;0.0026710000000000006;0.040055999999999994;0.074099; 0.005288; false; 0.344284;TO; 0.273494; 0.061987;25.076967;MISSING;MISSING;MISSING;1.11; 0.2509; 0.0000; 0.0353; 0.0006; 0.0014; False; 0.0373; 0.2893;17.58; 0.2875; 0.0353; 14.9108; 0.0074; 1.6813; False; 16.5997; 16.9245;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.349646285;MISSING;MISSING;MISSING;MISSING;MISSING;2.14;0.098079707; 0.107196857; 7.1953E-5; false; 0.114653965; 0.352567832
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;0.28;0.19461900000000007;0.020778099999999994;0.049899; 0.0001521000; False; 0.0742534000; 0.3022631000;0.22; 0.177363; 0.053596;0.001291;0.006294000000000001; 0.000282; false; 0.251688;0.22; 0.166171; 0.055293;0.001137;0.006033000000000001; 0.00028; false; 0.241615;0.23; 0.170974; 0.055216;0.001265;0.006292; 0.0003; false; 0.247196;0.7; 0.166868; 0.055188;0.017372000000000002;0.209838;0.233267; 0.015283; false; 0.710235;0.42; 0.252159; 0.058634;0.0027019999999999995;0.04125399999999999;0.07976; 0.006091; false; 0.452802;TO; 0.302944; 0.072996;25.075234000000002;MISSING;MISSING;MISSING;1.07; 0.2639; 0.0000; 0.0404; 0.0006; 0.0015; False; 0.0426; 0.3078;20.64; 0.2493; 0.0379; 17.8716; 0.0077; 1.9103; False; 19.7897; 20.0783;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.37538396899999993;MISSING;MISSING;MISSING;MISSING;MISSING;2.24;0.11396951100000001; 0.118358833; 3.217E-5; false; 0.125661152; 0.413425982
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;0.2;0.12253249999999995;0.016891999999999997;0.04342550000000001; 0.0001648000; False; 0.0630546000; 0.2362334000;0.28; 0.203097; 0.071599;0.0021020000000000006;0.009144999999999999; 0.000328; false; 0.304919;0.26; 0.210556; 0.05453;0.0012920000000000004;0.006793999999999999; 0.000294; false; 0.28664;0.23; 0.176938; 0.054104;0.001313;0.006723999999999999; 0.000282; false; 0.252276;0.7; 0.180884; 0.054612;0.018174;0.18927900000000003;0.24018100000000003; 0.023946; false; 0.720721;0.37; 0.183546; 0.057041;0.0029179999999999996;0.045467999999999995;0.08701900000000001; 0.006555; false; 0.395096;TO; 0.26768; 0.066125;12.465065;MISSING;MISSING;MISSING;1.22; 0.2658; 0.0000; 0.0456; 0.0008; 0.0017; False; 0.0482; 0.3153;25.32; 0.2647; 0.0402; 21.9891; 0.0088; 2.4832; False; 24.4811; 24.7876;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.485560353;MISSING;MISSING;MISSING;MISSING;MISSING;2.34;0.100618733; 0.136875049; 3.4347E-5; false; 0.143647918; 0.417283888
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.09;0.0344045;0.0061913;0.0048092000000000005; 0.0002346000; False; 0.0133234000; 0.0804222000;0.0; 0.002678; 0.006098;3.5e-05;4.2000000000000004e-05; 1e-05; false; 0.010141;0.0; 0.002349; 0.005569;2.4999999999999998e-05;1.8e-05; 7e-06; false; 0.008968;0.0; 0.002369; 0.004437;1.5e-05;1.4e-05; 1.5e-05; false; 0.007524;0.0; 0.001545; 0.004105;0.000216;6.2e-05;6.3e-05; 3.4e-05; false; 0.006659;0.0; 0.001547; 0.004101;3.5000000000000004e-05;0.000404;0.000406; 8.1e-05; false; 0.00774;0.59; 0.004108; 0.00615;0.000469; 3.7e-05; false; 0.0148;0.84; 0.0070; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0073;0.86; 0.0071; 0.0002; 0.0006; 0.0001; 0.0001; False; 0.0008; 0.0082;0.89; 0.0079; 0.0005; 0.0006; 0.0010; 0.0010; False; 0.0017; 0.0103;0.87;0.062613018; 0.022774806; 0.002103563; false; 0.030717851; 0.143229104;0.79;0.009871239; 0.001404852; 3.7195E-5; false; 0.006488805; 0.067172352
