name;mata-runtime;mata-parsing;mata-mintermization;mata-automata_inclusion_naive;mata-automata_inclusion_antichain;automata-runtime;automata-result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;3.78; 3.51336; 0.122273; 0.1059; 0.0455;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;3.66; 3.46854; 0.082303; 0.1030; 0.0305;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;51.3; 46.5843; 0.380971; 4.8912; 0.0247;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO; 53.838; 0.599422;MISSING;MISSING;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;TO; 44.3203; 0.621974;MISSING;MISSING;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;17.02; 1.5052; 0.18516; 16.1812; 0.0072;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;14.53; 1.04241; 0.112096; 14.1906; 0.0047;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.05; 0.0437796; 0.00565578; 0.0014; 0.0000;0.2; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;5.65; 5.51761; 0.160192; 0.0154; 0.0019;0.58; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.05; 0.0506105; 0.00655865; 0.0015; 0.0000;0.18; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.12; 0.112135; 0.0150839; 0.0026; 0.0003;0.23; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.14; 0.127206; 0.0191578; 0.0031; 0.0004;0.24; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.19; 0.160344; 0.0224949; 0.0036; 0.0004;0.25; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;4.41; 4.28767; 0.148167; 0.0148; 0.0020;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.17; 0.146156; 0.0196703; 0.0033; 0.0004;0.23; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.17; 0.149909; 0.0215128; 0.0035; 0.0005;0.23; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.19; 0.164369; 0.0213768; 0.0036; 0.0004;0.25; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.18; 0.159859; 0.0232213; 0.0037; 0.0005;0.24; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.05; 0.0458258; 0.00604338; 0.0024; 0.0000;0.18; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.2; 0.184608; 0.023444; 0.0034; 0.0004;0.2; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.19; 0.167666; 0.021196; 0.0029; 0.0003;0.28; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.2; 0.178477; 0.0239046; 0.0036; 0.0005;0.25; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.21; 0.180278; 0.0242437; 0.0037; 0.0004;0.26; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.13; 0.114428; 0.0163542; 0.0024; 0.0003;0.17; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.06; 0.0562377; 0.00831341; 0.0017; 0.0000;0.19; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.21; 0.182797; 0.0243771; 0.0037; 0.0005;0.23; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.05; 0.0465804; 0.00623776; 0.0016; 0.0000;0.19; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.05; 0.0464692; 0.00646066; 0.0015; 0.0000;0.19; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;2.68; 2.61966; 0.0711024; 0.0086; 0.0015;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;2.57; 2.52835; 0.0477822; 0.0054; 0.0010;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.1; 0.0834146; 0.0125743; 0.0026; 0.0003;0.22; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.1; 0.0924892; 0.012659; 0.0021; 0.0002;0.22; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;9.39; 9.27875; 0.15823; 0.0121; 0.0022;0.57; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;8.13; 7.99882; 0.16609; 0.0155; 0.0022;0.58; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;9.2; 9.08365; 0.171303; 0.0171; 0.0023;0.64; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;10.75; 10.6633; 0.15115; 0.0134; 0.0018;0.62; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;10.43; 10.3378; 0.151685; 0.0121; 0.0024;0.58; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;8.61; 8.53587; 0.118223; 0.0173; 0.0021;0.63; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;8.22; 8.17734; 0.100996; 0.0106; 0.0014;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;6.25; 6.18774; 0.0997157; 0.0093; 0.0010;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;7.89; 7.78845; 0.147578; 0.0127; 0.0019;0.35; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;4.45; 4.38137; 0.0944376; 0.0093; 0.0014;0.36; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;9.01; 8.93544; 0.148343; 0.0115; 0.0022;0.37; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;4.71; 4.63249; 0.0942738; 0.0083; 0.0017;0.55; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;5.94; 5.78948; 0.145823; 0.0208; 0.0018;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;8.96; 8.78006; 0.207582; 0.0330; 0.0024;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;6.63; 6.52169; 0.149376; 0.0126; 0.0016;0.59; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;4.7; 4.61223; 0.109107; 0.0095; 0.0017;0.56; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;8.95; 8.85194; 0.163176; 0.0125; 0.0021;0.55; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;7.55; 7.47049; 0.110967; 0.0111; 0.0019;0.37; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;7.97; 7.91574; 0.117311; 0.0098; 0.0019;0.58; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;12.02; 11.9341; 0.166234; 0.0152; 0.0026;0.57; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;9.89; 9.83138; 0.113323; 0.0107; 0.0017;0.64; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;8.84; 8.70459; 0.171594; 0.0136; 0.0023;0.43; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;11.33; 11.222; 0.161119; 0.0165; 0.0020;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;7.9; 7.81852; 0.123199; 0.0133; 0.0018;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;9.31; 9.17825; 0.172806; 0.0192; 0.0021;0.61; EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;13.98; 13.8276; 0.156481; 0.0519; 0.0205;1.56; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;13.86; 13.7124; 0.157135; 0.0523; 0.0200;1.61; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;18.19; 17.9075; 0.27305; 0.0850; 0.0358;1.76; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;16.89; 16.5674; 0.278156; 0.0867; 0.0375;1.78; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;12.36; 0.23871; 0.0337782; 12.2662; 0.2225;TO;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;19.18; 0.170118; 0.025178; 18.7808; 0.6953;TO;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;19.39; 0.168805; 0.0261166; 19.0004; 0.6698;TO;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;21.69; 19.0423; 0.251551; 0.2737; 2.2403;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;22.29; 19.253; 0.29095; 0.3163; 2.5523;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;24.1; 21.2713; 0.265154; 0.3159; 2.4100;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;23.21; 21.1078; 0.173677; 0.2519; 1.8346;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;20.02; 18.2724; 0.183388; 0.2474; 1.4444;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;4.52; 4.28805; 0.0766414; 0.0434; 0.1522;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;4.68; 4.19868; 0.141716; 0.0711; 0.2851;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;6.15; 5.58904; 0.13555; 0.0877; 0.3599;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;5.91; 5.34125; 0.14365; 0.0831; 0.3625;ERR;ERR
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;5.05; 4.77747; 0.107351; 0.0697; 0.1249;ERR;ERR
