name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-rhs.mata;10.67; 0.117034; 0.0360591; 11.1290; 0.0017;12.51;0.0758856; 12.4449062000; False;0.07; 0.0664594; 0.022354; 0.00130682; false;0.1; 0.0674925; 0.0221337;0.00870132; 0.00787974; false;19.1; 0.123028; 0.0359305;0.00257162; 19.7465; false;0.93; 0.1052; 0.0000; 0.0023; False;TO;MISSING;MISSING;MISSING;MISSING;10.56; 0.1860; 9.3124; 0.0188; False;8.2;3.226664423; 0.183784748; false;7.84;0.104122321; 4.166301508; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-rhs.mata;16.71; 0.0740138; 0.0204633; 17.0373; 0.0015;11.34;0.1331268; 11.1938816000; False;0.16; 0.129067; 0.0384154; 0.00279508; false;0.14; 0.109054; 0.022447;0.00949608; 0.00768922; false;29.46; 0.13549; 0.0393399;0.0024656; 30.2961; false;1.34; 0.1843; 0.0000; 0.0035; False;TO;MISSING;MISSING;MISSING;MISSING;11.49; 0.1646; 10.3633; 0.0612; False;8.12;3.599652043; 0.142920684; false;9.82;0.09572509300000001; 5.483870554; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.78; 0.826335; 0.242645; 0.3221; 0.4195;1.02;0.4656861; 0.4961824000; False;1.44; 0.814873; 0.245531; 0.405693; false;1.4; 0.839855; 0.246878;0.17577369999999998; 0.143246; false;1.57; 0.742953; 0.243284;0.021427500000000002; 0.607866; false;2.22; 0.8815; 0.0000; 0.2740; False;TO;MISSING;MISSING;MISSING;MISSING;3.03; 1.0916; 0.8371; 0.0099; False;5.52;1.128703378; 0.153488715; false;6.31;0.923376167; 0.466150095; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;1.7; 0.806977; 0.248875; 0.3819; 0.4716;1.02;0.594387; 0.4593881000; False;0.97; 0.558971; 0.160275; 0.273113; false;1.42; 0.841156; 0.254519;0.1719126; 0.162501; false;1.59; 0.858435; 0.201215;0.014593430000000001; 0.545731; false;2.69; 1.1493; 0.0000; 0.4667; False;TO;MISSING;MISSING;MISSING;MISSING;3.02; 1.1893; 0.6754; 0.0102; False;6.95;1.7998818090000002; 0.139856725; false;5.32;0.8472633119999999; 0.451887975; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;1.78; 0.816227; 0.248011; 0.3429; 0.3742;1.12;0.5086645; 0.4879828000; False;1.46; 0.853992; 0.253008; 0.366798; false;1.47; 0.8297; 0.251137;0.1703752; 0.20607; false;1.72; 0.869582; 0.255944;0.02044924; 0.595636; false;2.65; 1.1705; 0.0000; 0.3733; False;TO;MISSING;MISSING;MISSING;MISSING;2.91; 1.1632; 0.6454; 0.0098; False;6.88;1.800237708; 0.083261555; false;5.54;0.9887346889999999; 0.562880168; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.55; 0.720298; 0.251286; 0.3296; 0.2849;1.8;0.5132239000000001; 1.1337551000; False;1.42; 0.875523; 0.270246; 0.284712; false;1.57; 0.846633; 0.263533;0.2006928; 0.222168; false;1.45; 0.773427; 0.185411;0.01632351; 0.4934; false;2.99; 1.2755; 0.0000; 0.3326; False;TO;MISSING;MISSING;MISSING;MISSING;2.21; 0.7543; 0.5100; 0.0059; False;7.04;1.7467305130000002; 0.116996085; false;7.6;1.050859745; 0.575409189; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-rhs.mata;0.69; 0.427073; 0.124529; 0.0948; 0.0555;0.3;0.1721298; 0.1013966000; False;0.39; 0.225654; 0.10089; 0.0559041; false;0.76; 0.426387; 0.145792;0.0928606; 0.106107; false;0.78; 0.427148; 0.137033;0.01266266; 0.212549; false;2.23; 0.6586; 0.0000; 0.0649; False;TO;MISSING;MISSING;MISSING;MISSING;2.27; 0.6325; 0.2983; 0.0052; False;5.4;0.7831618730000001; 0.087005983; false;3.95;0.340161798; 0.25028804; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-rhs.mata;0.85; 0.475204; 0.157523; 0.1403; 0.0756;0.66;0.3748874; 0.2320117000; False;0.73; 0.489113; 0.185151; 0.0646654; false;0.99; 0.520738; 0.201622;0.12744270000000002; 0.13983; false;1.08; 0.517683; 0.199045;0.01697341; 0.347968; false;2.53; 0.7486; 0.0000; 0.0718; False;TO;MISSING;MISSING;MISSING;MISSING;1.78; 0.4103; 0.1712; 0.0028; False;4.35;0.692508562; 0.073141576; false;3.61;0.43146182; 0.22422483; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-rhs.mata;0.91; 0.500616; 0.19369; 0.1417; 0.0607;0.5;0.2832942; 0.1799410000; False;0.38; 0.264332; 0.0987678; 0.0337368; false;0.77; 0.444768; 0.157862;0.08818999999999999; 0.0853982; false;0.85; 0.453241; 0.147387;0.01350669; 0.238199; false;2.13; 0.6872; 0.0000; 0.0647; False;TO;MISSING;MISSING;MISSING;MISSING;2.43; 0.7110; 0.3189; 0.0055; False;5.01;0.788261088; 0.078461988; false;3.54;0.351453039; 0.263397298; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-rhs.mata;0.79; 0.484171; 0.155493; 0.1341; 0.0489;0.55;0.3093171; 0.2077301000; False;0.72; 0.507324; 0.174979; 0.0479245; false;0.87; 0.498084; 0.178197;0.09572030000000001; 0.100895; false;0.94; 0.500607; 0.17841;0.013253399999999999; 0.264364; false;2.29; 0.7098; 0.0000; 0.0545; False;TO;MISSING;MISSING;MISSING;MISSING;2.67; 0.7384; 0.3494; 0.0058; False;5.65;0.8357387; 0.08540743; false;4.93;0.48270108700000003; 0.341194944; false
