name;mata-runtime;mata-parsing;mata-mintermization;mata-automata_inclusion_naive;mata-automata_inclusion_antichain;automata-runtime;automata-result
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.07; 0.0693097; 0.00687732; 0.0001; 0.0000;0.16; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.02; 0.0212502; 0.0017854; 0.0003; 0.0001;0.18; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.07; 0.0723931; 0.00626875; 0.0012; 0.0007;0.11; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.09; 0.0838697; 0.0120436; 0.0002; 0.0000;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.17; 0.161867; 0.013359; 0.0006; 0.0001;0.18; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.0323209; 0.00328237; 0.0001; 0.0000;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.46; 0.40692; 0.0589549; 0.0019; 0.0009;0.15; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.34; 0.296956; 0.0455118; 0.0060; 0.0047;0.15; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.0679863; 0.0126935; 0.0007; 0.0003;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.03; 0.0261534; 0.00525846; 0.0005; 0.0004;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.05; 0.0494592; 0.00617667; 0.0002; 0.0000;0.11; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.23; 0.213702; 0.0226998; 0.0016; 0.0010;0.21; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;0.12; 0.112742; 0.0101244; 0.0003; 0.0002;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.52; 0.506577; 0.0367897; 0.0012; 0.0003;0.32; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.0391309; 0.00328452; 0.0005; 0.0003;0.19; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.062199; 0.00393469; 0.0008; 0.0006;0.11; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.09; 0.0814788; 0.0112121; 0.0003; 0.0001;0.12; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.23; 0.203183; 0.0289451; 0.0003; 0.0001;0.21; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.1; 0.0974948; 0.00776227; 0.0008; 0.0004;0.15; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.08; 0.0708118; 0.00827648; 0.0002; 0.0000;0.18; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.048884; 0.00409565; 0.0001; 0.0000;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.055259; 0.00732468; 0.0004; 0.0001;0.18; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.41; 0.311765; 0.0397037; 0.0664; 0.0109;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;1.17; 1.09034; 0.0666764; 0.0337; 0.0102;0.36; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.0538438; 0.0110255; 0.0005; 0.0001;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.22; 0.197257; 0.0264385; 0.0003; 0.0001;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.25; 0.229996; 0.0345394; 0.0020; 0.0008;0.22; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.15; 0.135546; 0.0143934; 0.0006; 0.0004;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.14; 0.133734; 0.0137035; 0.0004; 0.0001;0.21; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.08; 0.0749082; 0.00970223; 0.0002; 0.0001;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.0418164; 0.00373952; 0.0006; 0.0003;0.15; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.15; 0.130752; 0.0147067; 0.0016; 0.0006;0.21; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;TO; 0.126311; 0.00877641;MISSING;MISSING;0.22; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.0538106; 0.00811457; 0.0003; 0.0001;0.2; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.08; 0.0734813; 0.0103438; 0.0006; 0.0004;0.2; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.07; 0.0581144; 0.00882301; 0.0013; 0.0010;0.19; EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.07; 0.0649461; 0.0057628; 0.0002; 0.0001;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.14; 0.1125; 0.0242273; 0.0014; 0.0006;0.21; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;0.09; 0.0811618; 0.00755882; 0.0002; 0.0001;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.0471098; 0.00596278; 0.0002; 0.0000;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.1; 0.102006; 0.0100669; 0.0003; 0.0001;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.29; 0.259113; 0.0348026; 0.0014; 0.0001;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.02; 0.0196694; 0.00285408; 0.0002; 0.0001;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.08; 0.0743439; 0.00911344; 0.0010; 0.0005;0.17; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.03; 0.0302909; 0.00360235; 0.0002; 0.0001;0.13; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.16; 0.151295; 0.0136356; 0.0017; 0.0006;0.2; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12; 0.112754; 0.0164872; 0.0007; 0.0002;0.15; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.22; 0.209666; 0.0171133; 0.0007; 0.0003;0.14; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.08; 0.0835252; 0.0064716; 0.0004; 0.0002;0.18; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.07; 0.0718291; 0.00373592; 0.0003; 0.0002;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.0640032; 0.00460463; 0.0002; 0.0001;0.12; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.0357463; 0.00291856; 0.0001; 0.0000;0.19; NOT EMPTY
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.15; 0.133293; 0.0233652; 0.0019; 0.0003;0.2; NOT EMPTY
