name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.53; 0.379848; 0.160395; 0.005127; false; 0.589234;0.32; 0.217739; 0.106538; 0.001169; false; 0.354402;0.31; 0.226706; 0.095755; 0.003776; false; 0.351184;0.52; 0.3746; 0.153558; 0.005668; false; 0.570123
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.32; 0.24285; 0.090952; 0.002771; false; 0.35708;0.49; 0.381349; 0.136306; 0.000909; false; 0.547919;0.49; 0.389252; 0.142179; 4.6e-05; false; 0.553911;0.37; 0.22058; 0.140678; 0.005835; false; 0.400248
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.39; 0.309971; 0.099478; 0.002792; false; 0.43306;0.54; 0.393462; 0.156943; 0.001553; false; 0.601113;0.34; 0.226707; 0.105443; 0.009967; false; 0.369058;0.56; 0.394886; 0.167656; 0.005773; false; 0.605155
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.31; 0.225069; 0.097339; 0.002399; false; 0.343519;0.39; 0.243248; 0.150171; 0.001187; false; 0.431493;0.51; 0.380315; 0.149812; 0.016397; false; 0.578393;0.31; 0.220235; 0.097707; 0.003469; false; 0.340983
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.54; 0.38813; 0.16495; 0.006143; false; 0.600804;0.45; 0.37395; 0.099046; 0.000814; false; 0.49847;0.43; 0.281441; 0.145827; 0.01609; false; 0.476795;0.44; 0.375697; 0.096251; 0.003779; false; 0.499004
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.35; 0.219629; 0.141034; 0.004181; false; 0.394387;0.5; 0.375052; 0.14832; 0.001226; false; 0.569793;0.51; 0.370225; 0.147385; 0.003105; false; 0.561268;0.36; 0.215582; 0.130381; 0.007399; false; 0.392916
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.49; 0.368733; 0.144249; 0.004703; false; 0.548433;0.37; 0.287451; 0.094874; 0.000844; false; 0.411407;0.53; 0.390379; 0.149626; 0.003429; false; 0.577701;0.48; 0.3268; 0.155168; 0.006928; false; 0.52697
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.5; 0.380805; 0.139801; 0.003078; false; 0.555759;0.32; 0.23613; 0.095956; 0.0009; false; 0.360023;0.46; 0.342907; 0.135631; 0.00068; false; 0.510452;0.33; 0.247532; 0.09386; 0.004401; false; 0.366618
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.4; 0.260881; 0.150516; 0.004714; false; 0.451314;0.37; 0.297612; 0.098489; 0.000678; false; 0.41566;0.5; 0.370678; 0.146556; 0.000193; false; 0.552412;0.41; 0.326486; 0.092433; 0.005292; false; 0.445765
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.66; 0.425549; 0.21579; 0.009989; false; 0.70688;0.63; 0.501228; 0.154181; 0.00077; false; 0.688791;0.42; 0.296831; 0.139095; 4.4e-05; false; 0.462777;0.64; 0.511007; 0.153804; 0.004585; false; 0.696981
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.65; 0.446554; 0.197236; 0.006059; false; 0.707808;0.57; 0.339425; 0.208945; 0.001873; false; 0.611401;0.57; 0.444783; 0.13948; 5.8e-05; false; 0.614756;0.43; 0.294296; 0.140131; 0.005181; false; 0.469595
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.5; 0.362125; 0.148693; 0.003757; false; 0.544924;0.42; 0.292761; 0.144759; 0.000709; false; 0.463176;0.43; 0.368707; 0.091646; 4.1e-05; false; 0.480923;0.46; 0.369797; 0.133373; 0.003338; false; 0.525365
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.51; 0.389936; 0.144975; 0.002406; false; 0.567566;0.53; 0.396257; 0.148242; 0.00077; false; 0.57518;0.37; 0.297224; 0.090996; 5.9e-05; false; 0.407169;0.43; 0.282284; 0.152299; 0.005406; false; 0.477405
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.48; 0.370558; 0.129289; 0.004104; false; 0.534096;0.37; 0.228511; 0.139545; 0.001178; false; 0.402071;0.45; 0.374948; 0.114575; 4.2e-05; false; 0.508296;0.3; 0.21718; 0.095566; 0.00341; false; 0.338273
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.38; 0.228187; 0.152524; 0.004942; false; 0.41824;0.44; 0.371452; 0.093632; 0.00055; false; 0.485986;0.39; 0.26174; 0.144241; 0.000621; false; 0.435105;0.5; 0.3614; 0.15425; 0.006647; false; 0.557812
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.48; 0.355018; 0.143037; 0.004498; false; 0.53303;0.41; 0.35214; 0.089145; 0.000588; false; 0.459507;0.31; 0.212807; 0.107628; 8e-05; false; 0.35055;0.3; 0.218972; 0.098539; 0.003171; false; 0.338159
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.5; 0.354939; 0.155701; 0.004282; false; 0.552143;0.52; 0.390268; 0.145773; 0.000796; false; 0.570928;0.5; 0.389608; 0.137367; 0.000605; false; 0.556582;0.32; 0.211903; 0.108496; 0.006999; false; 0.355819
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.41; 0.349663; 0.092103; 0.002357; false; 0.467678;0.34; 0.218815; 0.123789; 0.000785; false; 0.371978;0.54; 0.387578; 0.158638; 0.003641; false; 0.5828;0.43; 0.257716; 0.163466; 0.007999; false; 0.471713
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.49; 0.378353; 0.135669; 0.003624; false; 0.544593;0.33; 0.227881; 0.101882; 0.001422; false; 0.363393;0.3; 0.220459; 0.100589; 0.000448; false; 0.351301;0.5; 0.36203; 0.136869; 0.005106; false; 0.533723
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.52; 0.380637; 0.154051; 0.006178; false; 0.582109;0.31; 0.225666; 0.097803; 0.000757; false; 0.348509;0.33; 0.224531; 0.097661; 0.017625; false; 0.36789;0.44; 0.375364; 0.095244; 0.004924; false; 0.502228
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.41; 0.343944; 0.097154; 0.002378; false; 0.462741;0.49; 0.376215; 0.138111; 0.000904; false; 0.548831;0.48; 0.386953; 0.119118; 0.00207; false; 0.527581;0.51; 0.395249; 0.113701; 0.007315; false; 0.554295
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.38; 0.236669; 0.146661; 0.004414; false; 0.418043;0.35; 0.254419; 0.121524; 0.000605; false; 0.396487;0.46; 0.364224; 0.108033; 0.009886; false; 0.509055;0.51; 0.369669; 0.147779; 0.005943; false; 0.56847
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;0.74; 0.421716; 0.258519; 0.033371; true; 0.795587;0.68; 0.511403; 0.166039; 0.012731; true; 0.736235;0.92; 0.676397; 0.250432; 0.018837; true; 0.999899;0.85; 0.654265; 0.202905; 0.02041; true; 0.918604
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;0.82; 0.543895; 0.260154; 0.029178; true; 0.889747;0.71; 0.424599; 0.24932; 0.024536; true; 0.757264;0.7; 0.402888; 0.266523; 0.0223; true; 0.748391;0.69; 0.502671; 0.176729; 0.018627; true; 0.741672
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;0.74; 0.444008; 0.224828; 0.045049; true; 0.790708;0.83; 0.609391; 0.21325; 0.01457; true; 0.889109;0.97; 0.697677; 0.265454; 0.022113; true; 1.04954;0.97; 0.697902; 0.271843; 0.021795; true; 1.0419
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;0.8; 0.536815; 0.232104; 0.038607; true; 0.866758;0.79; 0.469387; 0.287409; 0.030452; true; 0.859713;0.81; 0.651259; 0.178358; 0.014889; true; 0.882767;0.63; 0.432419; 0.180632; 0.024371; true; 0.678151
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.31; 0.092059; 0.039464; 0.194701; true; 0.335527;0.26; 0.05557; 0.024965; 0.186192; true; 0.27139;0.58; 0.096952; 0.039511; 0.452072; true; 0.595114;0.65; 0.096476; 0.038954; 0.523763; true; 0.665892
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.5; 0.114541; 0.045931; 0.345804; true; 0.51296;0.61; 0.117534; 0.045875; 0.460319; true; 0.630559;0.59; 0.065328; 0.026633; 0.503623; true; 0.600438;0.91; 0.064725; 0.025314; 0.834603; true; 0.929021
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.5; 0.117423; 0.045481; 0.353045; true; 0.523232;0.35; 0.064757; 0.027309; 0.274539; true; 0.37108;0.75; 0.115175; 0.039852; 0.610843; true; 0.772211;0.85; 0.11402; 0.040693; 0.712087; true; 0.873375
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.61; 0.579368; 0.267036; 0.777122; true; 1.67997;1.59; 0.661749; 0.257652; 0.70786; true; 1.67924;3.35; 0.688945; 0.268383; 2.39485; true; 3.41328;4.04; 0.67578; 0.248002; 3.13185; true; 4.10165
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.2; 0.412266; 0.188174; 0.606978; true; 1.24197;1.55; 0.423288; 0.274049; 0.861249; true; 1.61355;3.77; 0.706422; 0.266501; 2.82044; true; 3.85384;3.94; 0.389221; 0.169047; 3.40809; true; 4.00281
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.82; 0.693075; 0.260966; 0.884807; true; 1.89196;1.31; 0.394174; 0.16994; 0.753752; true; 1.35224;3.11; 0.720522; 0.291304; 2.11242; true; 3.18245;3.97; 0.387444; 0.166555; 3.43494; true; 4.02255
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.75; 0.644176; 0.252458; 0.88014; true; 1.83197;1.35; 0.393394; 0.169538; 0.797934; true; 1.39738;3.65; 0.703656; 0.282924; 2.688; true; 3.72996;4.56; 0.505293; 0.27408; 3.78845; true; 4.61866
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.17; 0.430514; 0.177158; 0.582137; true; 1.2246;2.28; 0.67883; 0.256032; 1.34931; true; 2.34161;2.23; 0.390309; 0.170358; 1.68259; true; 2.2797;4.09; 0.387776; 0.167631; 3.55672; true; 4.14527
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.53; 0.299965; 0.119042; 0.124863; true; 0.570531;0.59; 0.323427; 0.128397; 0.153009; true; 0.631734;0.71; 0.304853; 0.119494; 0.297084; true; 0.745924;0.84; 0.321112; 0.133206; 0.408991; true; 0.89244
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.53; 0.32928; 0.130717; 0.089085; true; 0.575371;0.36; 0.187632; 0.082234; 0.093383; true; 0.380593;0.56; 0.186573; 0.084422; 0.291105; true; 0.586106;0.8; 0.306928; 0.124956; 0.38006; true; 0.837521
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.36; 0.200548; 0.084451; 0.093595; true; 0.394873;0.67; 0.353013; 0.139969; 0.186606; true; 0.710563;0.82; 0.355068; 0.144379; 0.330449; true; 0.858179;0.53; 0.199895; 0.087311; 0.246407; true; 0.553856
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.37; 0.20398; 0.086536; 0.096392; true; 0.404012;0.52; 0.332407; 0.098228; 0.109193; true; 0.558808;0.76; 0.368897; 0.151439; 0.249638; true; 0.80022;0.53; 0.202405; 0.089532; 0.246421; true; 0.555547
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.4; 0.193387; 0.104628; 0.112013; true; 0.428764;0.51; 0.281507; 0.106149; 0.142401; true; 0.555595;0.45; 0.164263; 0.079406; 0.208186; true; 0.471061;0.74; 0.270376; 0.109653; 0.375184; true; 0.774925
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.37; 0.23021; 0.07771; 0.085849; true; 0.410671;0.47; 0.217341; 0.11775; 0.15327; true; 0.513148;0.58; 0.285049; 0.111282; 0.197338; true; 0.613343;0.71; 0.300084; 0.120609; 0.302231; true; 0.745664
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.35; 0.184073; 0.078323; 0.092454; true; 0.369395;0.5; 0.240561; 0.11642; 0.162547; true; 0.540921;0.65; 0.324652; 0.121372; 0.22203; true; 0.688463;0.66; 0.183056; 0.082088; 0.416139; true; 0.695597
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.52; 0.301582; 0.111869; 0.113171; true; 0.551625;0.55; 0.293385; 0.109787; 0.151634; true; 0.577967;0.51; 0.168865; 0.075234; 0.274952; true; 0.533728;0.61; 0.301971; 0.070046; 0.254141; true; 0.640902
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.54; 0.300236; 0.122617; 0.136624; true; 0.581806;0.61; 0.320978; 0.128531; 0.181719; true; 0.655414;0.78; 0.316147; 0.114371; 0.364019; true; 0.81763;0.53; 0.176766; 0.076494; 0.28627; true; 0.555874
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.56; 0.31766; 0.119749; 0.139413; true; 0.598514;0.35; 0.181833; 0.074413; 0.111131; true; 0.382102;0.76; 0.313874; 0.112798; 0.360016; true; 0.807493;0.53; 0.179505; 0.079927; 0.283287; true; 0.558507
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.61; 1.78637; 0.625408; 0.292791; true; 2.81374;2.31; 1.17118; 0.696586; 0.480128; true; 2.47277;2.43; 1.22054; 0.437451; 0.818892; true; 2.5517;3.41; 1.77872; 0.589391; 1.14952; true; 3.62344
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;2.39; 1.02658; 0.460328; 0.953294; true; 2.51724;3.79; 1.73177; 0.577659; 1.57394; true; 3.97989;4.01; 1.7092; 0.556761; 1.85895; true; 4.21708;3.84; 0.997616; 0.520046; 2.33898; true; 3.96297
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.44; 0.365471; 0.107548; 1.99854; true; 2.48835;4.37; 0.43716; 0.176804; 3.79298; true; 4.43079;1.61; 0.435492; 0.167283; 1.02513; true; 1.65612;1.09; 0.466473; 0.167151; 0.484928; true; 1.1364
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;2.95; 0.458413; 0.182378; 2.33989; true; 3.00895;5.92; 0.444305; 0.173085; 5.33732; true; 5.97841;0.9; 0.260236; 0.107579; 0.560606; true; 0.943397;1.48; 0.440518; 0.181882; 0.881662; true; 1.53047
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;17.85; 0.44535; 0.200638; 17.2363; true; 17.9108;34.99; 0.443922; 0.197784; 34.3848; true; 35.0584;6.94; 0.754061; 0.283956; 5.94909; true; 7.01831;8.26; 0.781078; 0.307695; 7.21694; true; 8.35241
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.01; 0.013706; 0.007867; 0.00022; true; 0.023313;0.02; 0.014719; 0.008433; 6e-05; true; 0.024841;0.02; 0.014681; 0.008731; 6.9e-05; true; 0.025256;0.02; 0.014993; 0.008427; 0.000252; true; 0.025342
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.02; 0.021879; 0.010164; 0.000388; true; 0.034349;0.05; 0.040705; 0.016679; 0.000286; true; 0.060852;0.05; 0.040486; 0.017578; 0.000322; true; 0.061749;0.05; 0.039901; 0.016992; 0.000896; true; 0.061087
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.03; 0.025364; 0.0133; 0.000379; true; 0.04163;0.03; 0.023377; 0.011957; 9.2e-05; true; 0.037706;0.03; 0.026186; 0.013744; 0.000131; true; 0.042778;0.03; 0.025448; 0.013186; 0.000422; true; 0.041677
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.05; 0.036491; 0.016324; 0.000659; true; 0.056675;0.05; 0.039704; 0.017123; 0.000264; true; 0.060479;0.05; 0.03642; 0.016652; 0.000302; true; 0.056494;0.05; 0.037492; 0.016157; 0.000779; true; 0.057636
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.05; 0.040371; 0.017225; 0.00069; true; 0.061602;0.05; 0.038124; 0.016216; 0.000271; true; 0.057896;0.05; 0.039405; 0.016503; 0.000317; true; 0.059468;0.05; 0.040118; 0.01651; 0.000852; true; 0.060747
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.05; 0.038639; 0.01642; 0.000684; true; 0.059057;0.04; 0.036222; 0.015837; 0.000266; true; 0.055502;0.05; 0.038742; 0.016503; 0.000331; true; 0.058875;0.05; 0.039576; 0.016684; 0.000856; true; 0.060355
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.02; 0.020288; 0.011214; 0.000224; true; 0.033783;0.02; 0.020661; 0.0112; 2e-05; true; 0.03393;0.03; 0.020124; 0.011056; 2.1e-05; true; 0.033281;0.02; 0.020553; 0.011126; 0.000242; true; 0.033966
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.02; 0.020587; 0.010853; 0.000225; true; 0.033672;0.02; 0.020894; 0.010995; 2.7e-05; true; 0.033939;0.02; 0.020276; 0.011206; 2.8e-05; true; 0.033605;0.02; 0.021127; 0.011252; 0.000258; true; 0.034751
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.03; 0.020347; 0.01148; 0.000229; true; 0.034251;0.02; 0.020846; 0.011602; 2e-05; true; 0.034643;0.02; 0.020231; 0.011172; 2e-05; true; 0.033455;0.02; 0.020064; 0.010825; 0.000224; true; 0.033111
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.03; 0.021719; 0.011496; 0.000273; true; 0.035598;0.03; 0.02151; 0.011162; 4.7e-05; true; 0.034794;0.02; 0.019653; 0.010773; 4.5e-05; true; 0.032463;0.03; 0.021336; 0.011181; 0.000292; true; 0.034898
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.02; 0.021112; 0.01117; 0.000231; true; 0.03453;0.02; 0.020541; 0.010978; 2.9e-05; true; 0.03362;0.02; 0.021245; 0.011203; 2.6e-05; true; 0.034531;0.02; 0.02037; 0.010849; 0.000232; true; 0.033469
