name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-compl;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07591.mata;0.13; 0.0781401000;0.0101801; 0.0078847000; 0.0002714000; False; 0.0213298000; 0.1575710000;0.97; 0.0483669000;0.0186015; 0.0078153000; 0.0002634000; False; 0.0424123000; 0.1651575000;1.66; 0.06605897; 0.149705256; 0.059878567; 0.043240497; false; 0.258289124; 0.499738866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07609.mata;0.26; 0.1577582000;0.008917999999999999; 0.0769865000; 0.0003760000; False; 0.0885829000; 0.3048100000;1.19; 0.1555140000;0.0106427; 0.0902465000; 0.0004014000; False; 0.1039403000; 0.3492619000;4.59; 0.255606915; 0.696068036; 0.219295799; 0.002077626; false; 0.932322901; 1.587977154
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07622.mata;0.18; 0.0579903000;0.0091821; 0.0487392000; 0.0001982000; False; 0.0605465000; 0.1821719000;0.84; 0.0862300000;0.0106552; 0.0583171000; 0.0003056000; False; 0.0726799000; 0.2384697000;2.22; 0.098034199; 0.173678499; 0.101904751; 0.006338508; false; 0.297753995; 0.676918137
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07668.mata;0.11; 0.0291645000;0.0058630999999999996; 0.0308915000; 0.0001840000; False; 0.0387013000; 0.1040262000;0.87; 0.1017227000;0.0198768; 0.0758366000; 0.0002418000; False; 0.0986790000; 0.2923608000;2.36; 0.118477716; 0.200638498; 0.140249339; 0.002458879; false; 0.350700455; 0.702834863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07669.mata;0.31; 0.1719326000;0.0150139; 0.2538446000; 0.0003338000; False; 0.2808801000; 0.5580839000;1.11; 0.0873010000;0.0131882; 0.1698858000; 0.0004702000; False; 0.1867011000; 0.3464646000;6.48; 0.244540002; 2.257543943; 0.13511336; 0.001928506; false; 2.404189946; 2.961595457
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07674.mata;0.24; 0.0686894000;0.0115952; 0.0846176000; 0.0003822000; False; 0.0996134000; 0.2359028000;0.98; 0.1262407000;0.021715799999999997; 0.0820882000; 0.0004014000; False; 0.1068755000; 0.3434569000;4.13; 0.132535945; 0.866323717; 0.418897269; 0.004854197; false; 1.330610709; 1.760718104
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07677.mata;0.14; 0.0485361000;0.009439600000000001; 0.0067712000; 0.0001605000; False; 0.0189455000; 0.1311575000;0.85; 0.0415407000;0.021826; 0.0070205000; 0.0003414000; False; 0.0429611000; 0.1885758000;1.57; 0.065361189; 0.117608352; 0.044367467; 0.002249383; false; 0.170755429; 0.45847422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07756.mata;8.15; 6.4717890000;0.0109169; 0.4305660000; 0.0002122000; False; 0.4442523000; 9.4314744000;9.42; 7.0687920000;0.0113674; 0.4726527000; 0.0002287000; False; 0.4873373000; 9.4463835000;23.56; 13.739516646; 4.493017729; 0.120767737; 0.0022411; false; 4.623281755; 21.836908613
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07783.mata;0.16; 0.0395052000;0.0086442; 0.0484942000; 0.0002209000; False; 0.0599221000; 0.1807560000;0.93; 0.0399356000;0.0434391; 0.0520415000; 0.0002919000; False; 0.0986293000; 0.1926402000;1.29; 0.050964172; 0.105968554; 0.076576668; 0.008187064; false; 0.208463551; 0.384193591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07807.mata;0.17; 0.0462318000;0.0120921; 0.0495374000; 0.0002039000; False; 0.0647880000; 0.1744672000;0.87; 0.0304468000;0.009437899999999999; 0.0457623000; 0.0001469000; False; 0.0580675000; 0.1302251000;1.61; 0.04442674; 0.136581201; 0.076407544; 0.002910602; false; 0.224217261; 0.398556139
