name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;0.77;0.3152678;0.1130781;0.3015095; 0.0002059000; False; 0.4269443000; 0.7891204000;2.37; 0.376093; 1.04992;0.10372;0.327242; 0.01977; false; 2.45815;24.22; 0.379347; 1.05916;1.3312730000000002;9.407593;10.806309; 0.495528; false; 23.8784;3.94; 0.408188; 0.871392;0.069452;0.6260460000000001;1.766273; 0.096868; false; 4.0515;2.54; 0.401845; 1.09147;0.0002580000000000002; 5e-06; true; 2.15149;5.93; 2.4415; 0.0000; 2.8318; 0.0137; 0.0045; False; 2.8501; 5.3203;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.29;1.502207825; 0.428668226; 6.8596E-5; false; 0.435697394; 3.368350245
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;0.81;0.2789176;0.125908;0.2863377; 0.0002767000; False; 0.4259840000; 0.7566408000;2.51; 0.415709; 1.12626;0.10981099999999996;0.315833; 0.015428; false; 2.58104;27.23; 0.411228; 1.15633;1.3503220000000005;10.57361;12.290533000000002; 0.727266; false; 26.925;5.78; 0.413211; 1.05356;0.13918399999999997;1.145527;2.633728; 0.139468; false; 5.8975;1.89; 0.369217; 0.684081;0.0001489999999999999; 5e-06; true; 1.47086;6.32; 2.2353; 0.0000; 3.4922; 0.0184; 0.0065; False; 3.5173; 5.8005;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.02;1.5789464300000005; 0.538891253; 3.7464E-5; false; 0.546119819; 3.491252849
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;0.68;0.3526583999999999;0.10357450000000001;0.1875234; 0.0002475000; False; 0.3015365000; 0.7976913000;2.62; 0.437565; 1.09488;0.115521;0.35925100000000004; 0.017164; false; 2.7042;26.47; 0.314304; 1.24585;1.1140079999999997;10.405644000000002;11.911207000000001; 0.766168; false; 26.1718;6.66; 0.446493; 1.22471;0.15159500000000004;1.2945859999999998;3.0745449999999996; 0.171353; false; 6.79906;2.88; 0.454351; 1.29168;0.0002770000000000002; 7e-06; true; 2.4949;5.62; 2.2194; 0.0000; 2.4711; 0.0153; 0.0042; False; 2.4908; 4.7431;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.74;1.8264144789999999; 0.60821849; 4.0812E-5; false; 0.617475766; 3.921229896
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;0.96;0.3159407;0.1303641;0.3869201; 0.0003196000; False; 0.5245775000; 0.8883394000;2.46; 0.457139; 1.10519;0.08524900000000003;0.35661799999999994; 0.018386; false; 2.53578;31.11; 0.305007; 0.816646;1.157366;12.66168;14.556859; 0.978213; false; 30.7472;5.81; 0.479567; 1.3292;0.169387;0.9287540000000001;2.4904620000000004; 0.132595; false; 5.95635;2.8; 0.429177; 1.31316;0.00021099999999999992; 5e-06; true; 2.47164;6.64; 2.2330; 0.0000; 3.2733; 0.0274; 0.0075; False; 3.3083; 5.6093;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.13;1.930675192; 0.56576306; 5.1199E-5; false; 0.587417593; 4.039673541
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;1.01;0.30281050000000004;0.16090980000000002;0.3985416; 0.0002728000; False; 0.5668567000; 0.9173716000;3.02; 0.415094; 1.42796;0.141433;0.43059199999999986; 0.020063; false; 3.13472;30.16; 0.489937; 0.906075;1.4123700000000003;11.999806;13.888793000000001; 0.804328; false; 29.7818;7.49; 0.499235; 1.36515;0.19464800000000004;1.453421;3.4917; 0.184555; false; 7.6461;3.01; 0.497776; 1.38655;0.0002379999999999999; 4e-06; true; 2.64747;7.7; 3.0426; 0.0000; 3.7763; 0.0173; 0.0047; False; 3.7983; 6.8809;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.32;1.95751462; 0.494185497; 3.6765E-5; false; 0.513066162; 3.691472281
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;1.02;0.32869000000000004;0.1483727;0.47223919999999997; 0.0002301000; False; 0.6542815000; 1.0332615000;3.19; 0.485163; 1.43439;0.12434499999999997;0.424484; 0.023445; false; 3.30629;37.34; 0.353615; 1.18135;1.8265019999999998;14.877253999999997;17.139456; 0.962925; false; 36.8104;7.51; 0.366151; 1.39008;0.20194700000000002;1.4852830000000001;3.5921999999999996; 0.185924; false; 7.66814;2.08; 0.289051; 0.856247;0.0001519999999999999; 3e-06; true; 1.70935;7.07; 2.3647; 0.0000; 3.7063; 0.0217; 0.0075; False; 3.7357; 6.1641;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.71;1.9424514499999996; 0.497239632; 3.6211E-5; false; 0.504155188; 3.848287238
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;0.9;0.3135445999999999;0.1300976;0.33301990000000004; 0.0001800000; False; 0.4689879000; 0.8306902000;3.52; 0.519785; 1.59042;0.14732800000000001;0.492915; 0.027659; false; 3.62195;37.44; 0.548644; 1.52915;2.037753000000001;14.316284999999999;16.920757000000005; 1.08265; false; 36.9385;8.7; 0.522845; 1.52807;0.22040199999999993;1.729187;4.1204979999999995; 0.19756; false; 8.85738;2.6; 0.391667; 1.20827;0.000195; 4e-06; true; 2.42016;8.73; 3.3385; 0.0000; 4.5925; 0.0221; 0.0064; False; 4.6211; 8.0227;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.64;2.3122798009999994; 0.560970373; 4.0648E-5; false; 0.583342083; 4.432289141
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;1.13;0.34294890000000017;0.18129819999999996;0.5210339; 0.0003359000; False; 0.7255912000; 1.1704363000;3.88; 0.573318; 1.72019;0.17403000000000002;0.551603; 0.023764; false; 4.00858;43.32; 0.572833; 1.6508;2.188624;17.554138;19.627206; 0.795543; false; 42.988;9.24; 0.566409; 1.6609;0.21624899999999997;1.7912;4.376443; 0.228377; false; 9.41845;3.38; 0.552002; 1.57186;0.00030400000000000007; 7e-06; true; 3.05811;6.32; 2.3737; 0.0000; 3.1501; 0.0196; 0.0047; False; 3.1745; 5.5933;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.24;2.0025476569999996; 0.53504743; 3.7111E-5; false; 0.540671011; 4.143449623
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;0.83;0.20320199999999997;0.1053435;0.3444759999999999; 0.0002050000; False; 0.4553589000; 0.6907760000;2.37; 0.341674; 1.00719;0.09693400000000003;0.428059; 0.017735; false; 2.47312;47.84; 0.582114; 1.54135;1.4963460000000002;19.494163;22.621301000000003; 1.27211; false; 47.3372;6.9; 0.29641; 1.47207;0.13287300000000002;1.1941220000000001;3.263566; 0.168205; false; 7.04965;3.59; 0.605818; 1.68304;0.00030199999999999997; 7e-06; true; 3.24883;9.32; 3.4859; 0.0000; 4.8861; 0.0242; 0.0072; False; 4.9177; 8.4688;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.66;2.369830704999999; 0.540871096; 2.8669E-5; false; 0.546306408; 4.620278963
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;0.91;0.19294310000000006;0.14227189999999998;0.3735973000000001; 0.0003335000; False; 0.5228870000; 0.7438606000;3.7; 0.482928; 1.57077;0.19499500000000006;0.6224559999999999; 0.028258; false; 3.82625;47.8; 0.601397; 1.87148;2.094643;18.994356000000003;22.375165; 0.914718; false; 47.4636;7.43; 0.574693; 1.36392;0.12174299999999999;1.307297;3.6711099999999997; 0.186611; false; 7.58915;3.29; 0.594721; 1.80113;0.0002699999999999999; 5e-06; true; 3.1353;8.74; 3.8866; 0.0000; 3.9619; 0.0273; 0.0093; False; 3.9986; 7.9404;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.8;1.993914659; 0.591380122; 2.9593E-5; false; 0.596398428; 3.963092852
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;0.13;0.12056090000000001;0.0104509;0.0092917; 0.0003017000; False; 0.0230107000; 0.2028263000;0.02; 0.006537; 0.013508;0.000571;0.000348; 0.000144; false; 0.026282;0.04; 0.006375; 0.013671;0.008524;0.006906000000000001;0.008397; 0.003565; false; 0.051643;0.03; 0.00638; 0.013379;0.001156;0.0025319999999999995;0.003965; 0.001334; false; 0.033605;0.51; 0.00713; 0.013325;4.800000000000001e-05; 5e-06; true; 0.027388;1.28; 0.0293; 0.0000; 0.0034; 0.0003; 0.0001; False; 0.0039; 0.0339;1.05; 0.0166; 0.0081; 0.1019; 0.0021; 0.0424; False; 0.1465; 0.1717;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35;0.085140886; 0.004128893; 4.9397E-5; false; 0.011916728; 0.278347912
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;1.25;0.34581899999999993;0.2107323;0.5085897; 0.0002293000; False; 0.7477289000; 1.1744786000;4.34; 0.618353; 1.98255;0.20245399999999997;0.6254289999999999; 0.030484; false; 4.49768;52.57; 0.623742; 1.61546;2.323989;21.518169;24.547162; 1.04887; false; 52.1726;8.63; 0.623408; 1.27026;0.194123;1.651064;4.365399; 0.262097; false; 8.7582;4.06; 0.635623; 1.98598;0.0002779999999999999; 6e-06; true; 3.76657;10.5; 3.9410; 0.0000; 6.5454; 0.0269; 0.0077; False; 6.5801; 10.5993;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.76;2.6935963639999994; 0.803685295; 3.6336E-5; false; 0.810612204; 5.319222375
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;1.36;0.37973199999999996;0.21228909999999998;0.5545825; 0.0003516000; False; 0.7745220000; 1.2014764000;4.4; 0.675995; 2.08704;0.16078599999999998;0.72933; 0.031452; false; 4.54148;53.36; 0.695154; 2.17281;2.8105459999999995;20.57375;24.754217999999998; 1.05364; false; 52.8822;8.1; 0.46738; 1.44293;0.135146;1.439974;4.174792; 0.189513; false; 8.27146;4.29; 0.727295; 2.08524;0.00027899999999999995; 4e-06; true; 4.00094;11.67; 4.4467; 0.0000; 6.5105; 0.0298; 0.0087; False; 6.5490; 11.0811;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.52;1.9777897780000002; 0.69996221; 4.6309E-5; false; 0.705675937; 4.584697436
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;1.4;0.3797346999999999;0.19939739999999997;0.6339846; 0.0002937000; False; 0.8412273000; 1.2649593000;4.82; 0.691979; 2.20294;0.21543100000000007;0.732859; 0.0292; false; 4.96704;53.15; 0.383357; 1.81469;2.9877430000000005;20.697125000000003;24.913104999999995; 1.18503; false; 52.7666;9.15; 0.67585; 2.01871;0.14393700000000006;1.521793;4.382683999999999; 0.212113; false; 9.36787;4.45; 0.699431; 2.19436;0.0002919999999999999; 5e-06; true; 4.15893;10.32; 2.7168; 0.0000; 7.0609; 0.0308; 0.0077; False; 7.0996; 9.9071;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;14.03;2.777650006000001; 0.631241222; 3.0898E-5; false; 0.636547488; 5.315711217
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;1.47;0.3901541999999999;0.2602557;0.5662874999999999; 0.0001922000; False; 0.8586632000; 1.2926813000;5.21; 0.708375; 2.30807;0.23873600000000003;0.869458; 0.036861; false; 5.40131;TO; 0.715182; 2.42848;2.33376;23.937566999999998;27.559729000000008;MISSING;MISSING;MISSING;12.02; 0.379071; 1.96338;0.32510800000000006;2.365136;6.1471670000000005; 0.296295; false; 12.2292;4.4; 0.715344; 2.30101;0.0003530000000000001; 6e-06; true; 4.27228;10.39; 4.4837; 0.0000; 5.0269; 0.0333; 0.0102; False; 5.0706; 9.6537;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.99;2.918752679; 0.787988323; 3.3145E-5; false; 0.795924026; 5.569741723
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;1.54;0.40729039999999994;0.27746519999999997;0.6832222; 0.0002510000; False; 0.9717585000; 1.4231736000;5.24; 0.682955; 2.21617;0.24233900000000008;0.902486; 0.034037; false; 5.38513;TO; 0.4122; 2.11766;3.0720900000000007;24.270146;28.207790000000003;MISSING;MISSING;MISSING;13.48; 0.677229; 2.15765;0.28883299999999995;2.819308999999999;6.811397000000001; 0.22154; false; 13.7404;4.9; 0.781531; 2.50004;0.0002999999999999999; 8e-06; true; 4.78506;8.73; 3.0042; 0.0000; 4.9021; 0.0348; 0.0076; False; 4.9446; 8.0321;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;16.53;2.430432497; 0.839262602; 3.0556E-5; false; 0.845991732; 5.294596638
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;1.17;0.26878050000000003;0.20285440000000005;0.47188519999999995; 0.0004246000; False; 0.6848410000; 0.9942372000;4.76; 0.699161; 2.53647;0.145707;0.7399500000000001; 0.029663; false; 4.96826;TO; 0.439003; 1.49856;1.8253579999999998;24.828906999999997;29.413558000000002;MISSING;MISSING;MISSING;9.73; 0.43868; 1.51181;0.19680400000000003;1.7802159999999998;5.2648980000000005; 0.241203; false; 9.89611;3.3; 0.647942; 1.5283;0.00025999999999999976; 6e-06; true; 3.14467;14.19; 4.7520; 0.0000; 8.4018; 0.0381; 0.0095; False; 8.4495; 13.3017;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.07;3.112903187; 0.887568104; 3.4775E-5; false; 0.89359203; 6.383336571
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;1.66;0.39393619999999996;0.2661706;0.6570435000000001; 0.0002325000; False; 0.9459525000; 1.3953082000;6.07; 0.758223; 2.67476;0.27495100000000006;1.087446; 0.036602; false; 6.27899;TO; 0.751517; 1.7592;1.8968219999999998;24.628306;28.245812;MISSING;MISSING;MISSING;13.24; 0.743386; 2.41432;0.3474919999999999;2.3380569999999996;6.456073; 0.272144; false; 13.5103;5.37; 0.865453; 2.74072;0.00030500000000000004; 5e-06; true; 5.19456;12.52; 5.4417; 0.0000; 6.2333; 0.0302; 0.0072; False; 6.2708; 11.7852;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;15.69;3.4467868760000004; 0.995282804; 5.5866E-5; false; 1.002975682; 6.637252587
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;1.84;0.46439189999999997;0.4176710999999999;0.772525; 0.0002751000; False; 1.2097467000; 1.7243026000;5.2; 0.818021; 2.58807;0.14503299999999994;0.8108760000000002; 0.031514; false; 5.45428;TO; 0.881798; 2.99921;3.801097;22.900313000000004;25.587328;MISSING;MISSING;MISSING;13.79; 0.446563; 1.64378;0.19148599999999996;2.9299500000000003;7.736703000000001; 0.422308; false; 13.9597;3.86; 0.506484; 2.22558;0.000263; 6e-06; true; 3.71862;11.44; 4.9057; 0.0000; 5.7430; 0.0313; 0.0087; False; 5.7831; 10.7675;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.61;3.519695438; 1.198617536; 3.7992E-5; false; 1.205473874; 7.027824495
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;1.67;0.34787489999999993;0.3232272;0.7381213; 0.0003170000; False; 1.0720876000; 1.4526341000;6.51; 0.82553; 2.93573;0.277317;1.147542; 0.038102; false; 6.73585;TO; 0.880042; 2.94299;3.8938330000000008;23.706345999999993;25.748092;MISSING;MISSING;MISSING;16.55; 0.791734; 2.62959;0.34436200000000006;3.2852870000000003;8.454998999999999; 0.394279; false; 16.844;5.15; 0.901795; 2.85268;0.00020399999999999978; 3e-06; true; 4.99191;15.41; 5.2962; 0.0000; 9.5464; 0.0590; 0.0191; False; 9.6247; 15.0480;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;18.14;3.243829134; 0.986973348; 3.5355E-5; false; 1.000737838; 6.508797443
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;1.82;0.4376703000000001;0.30989059999999996;0.8126089000000001; 0.0002391000; False; 1.1324428000; 1.6544081000;4.48; 0.776267; 1.86798;0.16496300000000003;0.8758259999999998; 0.028735; false; 4.65744;TO; 0.677094; 3.26043;4.156478000000001;23.411507;25.544726999999998;MISSING;MISSING;MISSING;17.45; 0.845524; 2.98087;0.39234699999999995;3.3714030000000004;8.757638; 0.419989; false; 17.7593;5.75; 0.924798; 3.09397;0.00031699999999999995; 5e-06; true; 5.74413;14.63; 5.8106; 0.0000; 7.9564; 0.0377; 0.0086; False; 8.0027; 13.9033;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;20.1;3.8515122459999995; 1.136355333; 3.6235E-5; false; 1.143064548; 7.360957766
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;0.15;0.06820359999999999;0.010967800000000002;0.009956699999999999; 0.0003858000; False; 0.0243764000; 0.1454053000;0.02; 0.0074; 0.017112;0.0007300000000000001;0.00048499999999999997; 0.000223; false; 0.032542;0.08; 0.008819; 0.018774;0.012318;0.015966;0.021656; 0.006962; false; 0.092032;0.04; 0.00885; 0.017399;0.00163;0.0037089999999999996;0.005751; 0.001964; false; 0.045077;0.63; 0.009289; 0.016663;5.7999999999999994e-05; 6e-06; true; 0.035034;1.21; 0.0335; 0.0000; 0.0050; 0.0004; 0.0001; False; 0.0056; 0.0398;1.67; 0.1155; 0.0370; 0.3613; 0.0033; 0.0899; False; 0.4546; 0.6079;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.41;0.08509953199999999; 0.007010664; 3.7445E-5; false; 0.014065929; 0.266289655
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;1.94;0.5399710000000001;0.3542374000000001;0.8402817; 0.0002486000; False; 1.2031197000; 1.7965983000;7.18; 0.899571; 3.22534;0.322176;1.1879399999999998; 0.041123; false; 7.38947;TO; 0.905254; 3.21506;4.168335999999999;23.386279;24.527279;MISSING;MISSING;MISSING;13.93; 0.529592; 2.07273;0.27177000000000007;2.558616;7.555356000000001; 0.420282; false; 14.109;5.97; 0.701405; 3.22496;0.0003559999999999999; 5e-06; true; 5.7606;17.04; 6.8622; 0.0000; 10.0303; 0.0532; 0.0109; False; 10.0945; 17.0644;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;19.12;3.353279207; 1.101952542; 3.7489E-5; false; 1.108827061; 7.13145373
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;0.13;0.058557000000000005;0.0107504;0.0100461; 0.0001953000; False; 0.0237254000; 0.1264812000;0.03; 0.0111; 0.019696;0.001158;0.000679; 0.000238; false; 0.040632;0.09; 0.011096; 0.019391;0.016276;0.018632;0.019254; 0.006431; false; 0.096995;0.05; 0.010955; 0.019636;0.002195;0.005307;0.008342; 0.002314; false; 0.055201;0.54; 0.011732; 0.021734;6.500000000000001e-05; 6e-06; true; 0.045715;1.37; 0.0538; 0.0000; 0.0114; 0.0007; 0.0002; False; 0.0124; 0.0673;2.49; 0.0496; 0.0363; 0.8006; 0.0083; 0.3599; False; 1.1690; 1.2563;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.52;0.07450917800000002; 0.007205406; 4.1528E-5; false; 0.01540261; 0.271447861
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;0.12;0.057976799999999995;0.010287700000000002;0.010293900000000002; 0.0002474000; False; 0.0236711000; 0.1237079000;0.04; 0.014202; 0.024496;0.0015350000000000001;0.000993; 0.000354; false; 0.051066;0.14; 0.014308; 0.025477;0.022213;0.031536;0.03757; 0.010011; false; 0.148815;0.07; 0.014833; 0.025417;0.002865;0.007358999999999999;0.012317; 0.003214; false; 0.073805;0.59; 0.018217; 0.026043;6.6e-05; 6e-06; true; 0.059538;1.23; 0.0594; 0.0000; 0.0290; 0.0006; 0.0002; False; 0.0299; 0.0903;3.07; 0.0602; 0.0466; 1.3537; 0.0138; 0.5449; False; 1.9126; 2.0204;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.61;0.116676572; 0.017236291; 3.8486E-5; false; 0.029311105; 0.429362985
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;0.09;0.0449439;0.007787200000000002;0.0088096; 0.0001701000; False; 0.0190101000; 0.0939599000;0.04; 0.009753; 0.01826;0.002028;0.0014399999999999999; 0.000621; false; 0.045722;0.17; 0.010003; 0.019119;0.017924;0.048014;0.058993000000000004; 0.017497; false; 0.178003;0.09; 0.01964; 0.034515;0.004178;0.010297;0.017915; 0.004363; false; 0.102359;0.57; 0.020135; 0.032863;7.7e-05; 6e-06; true; 0.072006;1.31; 0.0863; 0.0000; 0.0177; 0.0008; 0.0004; False; 0.0189; 0.1067;2.99; 0.0499; 0.0324; 1.2025; 0.0072; 0.7251; False; 1.9349; 2.0186;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.65;0.10660477999999998; 0.014494996; 4.5815E-5; false; 0.022352825; 0.327950866
