name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-*.mata;0.53; 0.417378;0.013219999999999999;0.039503;0.004540000000000001; 3e-06; true; 0.570656
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08526-*.mata;0.01; 0.006495;0.003979;0.000489;9.6e-05; 2e-06; true; 0.012497
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-*.mata;0.03; 0.024694;0.003064;0.000245;6.900000000000001e-05; 2e-06; true; 0.036651
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-*.mata;0.04; 0.038581;0.000359;3.2e-05;1.6e-05; 1e-06; true; 0.046653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-*.mata;0.03; 0.030222;0.00014099999999999998;7e-06;4.9999999999999996e-06; 1e-06; true; 0.033386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-*.mata;0.0; 0.002048;0.00015699999999999997;1.3000000000000003e-05;8e-06; 2e-06; true; 0.002889
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08537-*.mata;0.01; 0.012698;0.00014399999999999998;1.4000000000000001e-05;4.9999999999999996e-06; 2e-06; true; 0.015422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-*.mata;0.01; 0.013736;0.000338;4.4e-05;2e-05; 1e-06; true; 0.018354
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08541-*.mata;0.04; 0.045858;0.000685;5.8e-05;2.1e-05; 2e-06; true; 0.05584
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-*.mata;0.0; 0.004816;0.000422;1e-05;4.9999999999999996e-06; 2e-06; true; 0.006212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08547-*.mata;0.02; 0.02133;0.002954;0.000142;0.00010400000000000001; 2e-06; true; 0.028847
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08550-*.mata;0.02; 0.018041;0.000709;0.00010099999999999999;2.7e-05; 1e-06; true; 0.023407
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08551-*.mata;0.07; 0.049677;0.007663;0.002888;0.000576; 0.000355; false; 0.070672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08556-*.mata;0.02; 0.017313;0.00233;0.0002890000000000001;6.799999999999999e-05; 2e-06; true; 0.023929
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08557-*.mata;0.0; 0.003108; 0.000378; 0.000118; 2.8e-05; 2.5e-05; false; 0.00429
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08560-*.mata;0.0; 0.000721; 0.000351; 1.1e-05; 2e-06; 1e-06; true; 0.001376
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08561-*.mata;0.03; 0.026945;0.004556;0.000601;0.00012399999999999998; 0.000144; false; 0.035965
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08566-*.mata;0.07; 0.029743; 0.038718; 0.000232; 4e-06; 2e-06; true; 0.074696
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08567-*.mata;0.4; 0.359797;0.001047;0.000126;3.7999999999999995e-05; 3e-06; true; 0.443757
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08570-*.mata;0.02; 0.022489;0.00018399999999999997;1.8e-05;4e-06; 1e-06; true; 0.027516
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08571-*.mata;0.0; 0.005793;0.000247;1.3000000000000001e-05;4.9999999999999996e-06; 2e-06; true; 0.007274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08576-*.mata;0.0; 0.003056;0.000741;2.8e-05;6e-06; 1e-06; true; 0.004661
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08577-*.mata;0.0; 0.004677;0.002356;0.000166;3e-05; 2e-06; true; 0.008537
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08582-*.mata;0.05; 0.068379;0.002164;9.599999999999999e-05;8.499999999999999e-05; 0.000379; false; 0.084701
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08583-*.mata;0.01; 0.01118;0.0005049999999999999;4.1e-05;1.7e-05; 2e-06; true; 0.015594
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08584-*.mata;0.0; 0.001131; 0.000221; 2.3e-05; 8e-06; 1e-05; false; 0.001679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08585-*.mata;0.07; 0.042178;0.024925;0.002936;0.0005989999999999999; 0.000132; false; 0.079332
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08588-*.mata;1.57; 0.135496;1.414695;0.009124;0.0021980000000000003; 0.000799; false; 1.59736
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08589-*.mata;0.04; 0.036951; 0.002723; 0.000888; 0.000197; 0.000203; false; 0.046355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08592-*.mata;0.01; 0.008039; 0.000371; 3.6e-05; 1.2e-05; 3.8e-05; false; 0.009961
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08593-*.mata;0.01; 0.009519; 0.000306; 4.1e-05; 1.2e-05; 4.5e-05; false; 0.01153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08594-*.mata;0.0; 0.005405;0.00023999999999999998;9e-06;4e-06; 1e-06; true; 0.006735
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08595-*.mata;0.0; 0.001562; 0.000388; 1.6e-05; 4e-06; 1e-06; false; 0.002374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08598-*.mata;0.01; 0.020371;0.006356999999999999;0.001047;0.000207; 1e-06; true; 0.035451
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08599-*.mata;0.01; 0.010898;0.001913;0.00010899999999999999;3.9999999999999996e-05; 1e-06; true; 0.015168
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08602-*.mata;0.03; 0.03379;0.000479;7.2e-05;2.2e-05; 2e-06; true; 0.03949
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08603-*.mata;0.01; 0.013401;0.001249;0.000128;1.5000000000000002e-05; 2e-06; true; 0.018653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08604-*.mata;0.01; 0.010787; 0.001252; 0.000387; 7.7e-05; 7.5e-05; false; 0.014681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08605-*.mata;0.01; 0.009336;0.00024200000000000003;2.4e-05;1.3000000000000001e-05; 2.7e-05; false; 0.011338
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08608-*.mata;0.03; 0.029383;0.006201;0.000702;0.000155; 7.9e-05; false; 0.039709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08609-*.mata;0.02; 0.019791;0.000473;1.4000000000000001e-05;4e-06; 2e-06; true; 0.023955
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08612-*.mata;0.0; 0.001425;0.000432;3.2999999999999996e-05;5.999999999999999e-06; 1e-06; true; 0.002379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08613-*.mata;0.01; 0.013321;0.00011199999999999998;3e-06;5.999999999999999e-06; 2e-06; true; 0.016105
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08614-*.mata;0.01; 0.006991;0.000655;8.7e-05;2.9e-05; 3.8e-05; false; 0.00917
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08618-*.mata;0.0; 0.002439;0.000366;2.5e-05;9.999999999999999e-06; 1e-06; true; 0.003458
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08619-*.mata;0.0; 0.00044; 0.000162; 1.1e-05; 3e-06; 2e-06; true; 0.00085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08622-*.mata;0.01; 0.013419;0.001656;0.000132;3.8e-05; 1e-06; true; 0.017504
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08623-*.mata;0.0; 0.001481;0.00034;3.8e-05;1.3e-05; 1e-06; true; 0.002302
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08624-*.mata;0.0; 0.006311; 0.000824; 0.000117; 2e-05; 4.1e-05; false; 0.00861
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08625-*.mata;0.01; 0.010343;0.0025579999999999995;0.000584;0.00015800000000000002; 2e-06; true; 0.016104
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08628-*.mata;0.04; 0.017572;0.022878000000000003;0.0010149999999999998;0.000227; 0.000123; false; 0.045733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08629-*.mata;0.0; 0.001826;0.00014099999999999998;9e-06;3e-06; 1e-06; true; 0.002504
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08632-*.mata;0.0; 0.005688;0.000469;1.9e-05;2e-06; 1e-06; true; 0.007307
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08633-*.mata;0.05; 0.031765;0.025418999999999997;0.004164;0.000574; 0.000145; false; 0.070862
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08634-*.mata;0.0; 0.002508; 0.000598; 6.3e-05; 1.8e-05; 2.2e-05; false; 0.003873
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08635-*.mata;0.0; 0.011495;0.004675;0.000231;4.7e-05; 1e-06; true; 0.021765
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08638-*.mata;0.04; 0.042881;0.007277;0.001042;0.000178; 2e-06; true; 0.059362
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08639-*.mata;11.55; 12.2888;0.000249;1.4000000000000001e-05;5.999999999999999e-06; 3e-06; true; 12.9719
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08642-*.mata;0.04; 0.038476;0.001758;0.00017;5.1e-05; 0.00018; false; 0.048106
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08643-*.mata;0.01; 0.009909;0.000366;6.6e-05;1.3000000000000001e-05; 3e-06; false; 0.012429
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08644-*.mata;0.02; 0.020743;0.002003;3.2e-05;4e-06; 2e-06; true; 0.026397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08645-*.mata;0.01; 0.014379;0.0019529999999999999;0.000119;8.2e-05; 7e-05; false; 0.019466
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08649-*.mata;0.03; 0.028184;0.0019169999999999999;0.000124;3.2999999999999996e-05; 1e-06; true; 0.035895
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08652-*.mata;0.01; 0.011663;0.003782;0.000519;0.000116; 1e-06; true; 0.018502
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08653-*.mata;0.02; 0.042939;0.00222;0.000177;4.4e-05; 1e-06; true; 0.060107
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08654-*.mata;0.0; 0.002222;0.00035700000000000006;2.6000000000000002e-05;1.2000000000000002e-05; 1e-06; true; 0.003206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08655-*.mata;0.01; 0.006341;0.0020000000000000005;0.00025299999999999997;9.2e-05; 2e-06; true; 0.010294
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08658-*.mata;0.01; 0.013633; 0.004091; 0.000125; 7e-06; 2e-06; false; 0.020296
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08659-*.mata;0.03; 0.020031;0.006038;0.001338;0.000445; 0.000183; false; 0.033002
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08662-*.mata;0.01; 0.021103; 0.003147; 0.00073; 8.8e-05; 0.000108; false; 0.02892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08663-*.mata;0.0; 0.000806; 0.000496; 1.6e-05; 3e-06; 1e-06; true; 0.001598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08664-*.mata;0.06; 0.028866;0.022147999999999998;0.003701;0.0006180000000000001; 3e-06; true; 0.066635
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08665-*.mata;0.01; 0.009237;0.006934000000000001;0.000456;0.000147; 0.000165; false; 0.018943
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08668-*.mata;0.01; 0.018918; 0.001935; 0.0001; 2.8e-05; 6e-05; false; 0.023174
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08669-*.mata;0.0; 0.002965;0.00046699999999999997;4.8e-05;1.6e-05; 2e-06; true; 0.004267
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08672-*.mata;0.0; 0.004103;0.000461;1.8e-05;5.999999999999999e-06; 1e-06; true; 0.005542
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08673-*.mata;0.0; 0.00488; 0.000229; 3.2e-05; 9e-06; 2.8e-05; false; 0.006075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08674-*.mata;0.01; 0.016421;0.000444;2.5e-05;6e-06; 2e-06; true; 0.01984
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08675-*.mata;0.03; 0.022239;0.005407;0.001654;0.00031; 0.000176; false; 0.0356
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08678-*.mata;0.02; 0.017525;0.004617;0.000442;9.7e-05; 2e-06; true; 0.025851
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08679-*.mata;0.0; 0.001779; 0.000272; 1.2e-05; 4e-06; 2e-06; true; 0.002514
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08680-*.mata;0.0; 0.003296;0.000379;2.5e-05;4.9999999999999996e-06; 1e-06; true; 0.0046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08681-*.mata;0.01; 0.008594; 0.000817; 0.000433; 0.0001; 6.1e-05; false; 0.01164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08686-*.mata;0.04; 0.043114;0.00012000000000000002;1.7e-05;1e-05; 2e-06; true; 0.051824
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08687-*.mata;0.04; 0.029782;0.007214;0.000515;0.000107; 0.00015; false; 0.043817
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08690-*.mata;0.01; 0.012823; 0.001719; 0.000207; 5.5e-05; 8.5e-05; false; 0.017254
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08691-*.mata;0.02; 0.048161;0.000943;9.7e-05;2.6000000000000002e-05; 5.2e-05; false; 0.051258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08696-*.mata;0.0; 0.004991;0.000165;1.4e-05;4e-06; 1e-06; true; 0.006159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08697-*.mata;0.0; 0.001727;0.000168;9e-06;4e-06; 1e-06; true; 0.002278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08700-*.mata;0.0; 0.005661; 0.001152; 0.000109; 2.9e-05; 3.4e-05; false; 0.00821
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08701-*.mata;0.0; 0.006086;0.000288;1.8e-05;9.999999999999999e-06; 2e-06; true; 0.007684
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08706-*.mata;0.0; 0.006933;0.001376;0.000142;4.2999999999999995e-05; 2e-06; true; 0.010256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08707-*.mata;0.0; 0.00281;0.000155;3.6e-05;1.5e-05; 2.3e-05; false; 0.0037
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08710-*.mata;0.01; 0.013105;0.000139;8e-06;4e-06; 2e-06; true; 0.015937
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08711-*.mata;0.0; 0.003286;0.000205;3.5e-05;1.2e-05; 1e-06; true; 0.004324
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08716-*.mata;0.04; 0.0365;0.002075;7.199999999999999e-05;5.9000000000000004e-05; 0.000156; false; 0.044536
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08717-*.mata;0.17; 0.151144;0.076278;0.0057079999999999995;0.001286; 0.000174; false; 0.251494
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08720-*.mata;0.0; 0.003779;0.000844;7.6e-05;3.4e-05; 2e-06; true; 0.005648
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08721-*.mata;0.05; 0.029007;0.017553;0.001275;0.000226; 2e-06; true; 0.0544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08726-*.mata;0.0; 0.001133; 0.000412; 2.3e-05; 5e-06; 1e-06; true; 0.001952
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08727-*.mata;0.03; 0.027436;0.00017999999999999998;2.2e-05;9.999999999999999e-06; 2e-06; true; 0.033228
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08730-*.mata;0.05; 0.036636;0.010140000000000001;0.000893;0.00015800000000000002; 4e-06; false; 0.055323
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08731-*.mata;0.01; 0.014173;0.000625;6.500000000000001e-05;2.7000000000000002e-05; 1e-06; true; 0.017659
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08736-*.mata;0.01; 0.01199;0.005798;0.00028599999999999996;6.699999999999999e-05; 1e-06; true; 0.020668
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08737-*.mata;0.0; 0.002197; 0.000445; 3.2e-05; 2.4e-05; 1.8e-05; false; 0.003272
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08740-*.mata;0.01; 0.010569;0.00136;5.699999999999999e-05;5.599999999999999e-05; 1e-06; true; 0.014372
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08741-*.mata;0.0; 0.007975;0.000816;2.9e-05;4.9999999999999996e-06; 1e-06; true; 0.010602
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08746-*.mata;0.01; 0.016432;0.000413;2.1000000000000002e-05;4.9999999999999996e-06; 1e-06; true; 0.019784
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08747-*.mata;0.0; 0.0027; 0.000729; 4.7e-05; 2.6e-05; 2e-06; true; 0.004105
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08751-*.mata;0.06; 0.037109;0.015171;0.002967;0.000533; 0.000157; false; 0.063328
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08756-*.mata;0.02; 0.007985;0.022661;0.00012;3e-06; 2e-06; true; 0.032324
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08757-*.mata;0.01; 0.011353; 0.001552; 0.000293; 6.7e-05; 7.4e-05; false; 0.015499
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08760-*.mata;0.0; 0.002397;0.00013199999999999998;7e-06;3e-06; 1e-06; true; 0.003115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08761-*.mata;0.01; 0.010725;0.002497;0.000379;0.00014; 5.7e-05; false; 0.015777
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08766-*.mata;0.01; 0.01007; 0.001186; 6.6e-05; 1.6e-05; 3.2e-05; false; 0.013165
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08767-*.mata;0.11; 0.072503;0.033368;0.006079;0.0012109999999999998; 1e-06; true; 0.123236
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08770-*.mata;0.0; 0.000756; 0.000167; 2.1e-05; 3e-06; 1e-06; true; 0.001273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08771-*.mata;0.01; 0.012768; 0.002377; 0.000137; 3.4e-05; 5.6e-05; false; 0.017767
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08776-*.mata;0.0; 0.006319;0.00038300000000000004;3.2999999999999996e-05;1.1000000000000001e-05; 1e-06; true; 0.00811
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08777-*.mata;0.06; 0.060032;0.003499;0.000181;7.099999999999999e-05; 2e-06; true; 0.072689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08782-*.mata;0.01; 0.010449;0.003232;0.000185;4.7000000000000004e-05; 1e-06; true; 0.016521
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08783-*.mata;0.01; 0.009054;0.002088;0.00018800000000000002;6.5e-05; 2e-06; true; 0.013524
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08784-*.mata;0.01; 0.014587;0.006227;0.000573;0.00011700000000000001; 2e-06; true; 0.023426
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08785-*.mata;0.03; 0.022325;0.009209;0.0013760000000000003;0.00026; 3e-06; false; 0.038049
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08788-*.mata;0.0; 0.004644;0.00083;5.7e-05;1.7e-05; 1e-06; true; 0.006601
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08789-*.mata;0.0; 0.001952; 0.00265; 5.9e-05; 4e-06; 1e-06; true; 0.005642
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08792-*.mata;0.0; 0.003915;0.001103;0.00017;4.1e-05; 2.5e-05; false; 0.006063
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08793-*.mata;0.02; 0.019955;0.003816;0.000261;5.8e-05; 3e-06; true; 0.027288
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08794-*.mata;0.02; 0.017819;0.002418;0.000257;9.999999999999999e-05; 6.3e-05; false; 0.02328
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08795-*.mata;0.04; 0.025286;0.019292;0.002663;0.000588; 0.000216; false; 0.051686
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08798-*.mata;0.02; 0.019628;0.00114;7e-05;5.2e-05; 9.1e-05; false; 0.024334
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08799-*.mata;0.02; 0.017669;0.00048599999999999994;7e-05;1.7e-05; 2e-06; true; 0.021774
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08802-*.mata;0.01; 0.007392; 0.001475; 4.4e-05; 6e-06; 2e-06; false; 0.010613
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08803-*.mata;0.01; 0.011331;0.0005939999999999999;1.3000000000000001e-05;4e-06; 2e-06; true; 0.014405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08804-*.mata;0.02; 0.01403; 0.00394; 0.000531; 0.000108; 9.2e-05; false; 0.021424
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08805-*.mata;0.01; 0.010984;0.0023669999999999997;0.00010300000000000001;9.800000000000001e-05; 2e-06; true; 0.016065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08808-*.mata;0.01; 0.012781; 0.002025; 0.000151; 4.2e-05; 6.1e-05; false; 0.017472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08809-*.mata;0.0; 0.007018; 0.000153; 2.9e-05; 7e-06; 1.9e-05; false; 0.008423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08812-*.mata;0.0; 0.004991;8.2e-05;1.2000000000000002e-05;6.999999999999999e-06; 2e-06; true; 0.00636
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08813-*.mata;0.0; 0.004754;0.001665;0.000287;6.4e-05; 2e-06; true; 0.007989
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08814-*.mata;0.01; 0.016613;0.00042300000000000004;1.2000000000000002e-05;4.9999999999999996e-06; 1e-06; true; 0.019071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08818-*.mata;0.04; 0.03147;0.007895000000000001;0.001129;0.000294; 0.000159; false; 0.048084
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08819-*.mata;0.01; 0.012601;0.002024;0.0008650000000000001;0.00017900000000000001; 9.5e-05; false; 0.018407
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08822-*.mata;0.0; 0.003779;0.000748;5.9999999999999995e-05;2.1e-05; 2e-06; true; 0.005548
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08823-*.mata;0.0; 0.001595;0.000171;4.7e-05;1.8e-05; 1e-06; true; 0.002301
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08824-*.mata;0.0; 0.001788; 8.4e-05; 1.1e-05; 6e-06; 1.1e-05; false; 0.002281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08825-*.mata;0.01; 0.009214;0.0023279999999999998;0.00037200000000000004;8.7e-05; 2e-06; true; 0.013836
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08828-*.mata;0.0; 0.006727; 0.00117; 8.6e-05; 2.6e-05; 4.6e-05; false; 0.009379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08829-*.mata;0.01; 0.012379;0.004822;0.000276;5.2e-05; 2e-06; true; 0.020248
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08832-*.mata;0.09; 0.055596;0.029643;0.005619;0.000903; 0.000149; false; 0.101125
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08833-*.mata;0.03; 0.027392;0.00217;0.000143;3.6e-05; 1e-06; true; 0.035559
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08834-*.mata;0.01; 0.008605;0.001477;0.000482;9.6e-05; 5.9e-05; false; 0.012458
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08835-*.mata;0.01; 0.017223; 0.000659; 0.000167; 3.6e-05; 0.0001; false; 0.020495
