name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-old-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.22;0.15442720000000001;0.0105932; 0.0096146000; 0.0003352000; False; 0.0241910000; 0.2529257000;0.27; 0.238852; 0.061847; 0.000587; 0.000456; 0.000136; false; 0.310587;0.31; 0.236796; 0.057123;0.014857; 0.003653; 0.004814; 0.005099; false; 0.329103;0.28; 0.237031; 0.057616;0.00213; 0.002513; 0.004421; 0.003827; false; 0.315078;ERR;1.57; 0.3119; 0.0000; 0.0028; 0.0013; 0.0012; False; 0.0055; 0.3189;2.29; 0.4035; 0.1206; 0.4872; 0.0058; 0.1928; False; 0.6860; 1.2114;TO;TO;1.78;0.08466823600000001; 0.006112142; 2.8287E-5; false; 0.012765593; 0.254303316
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.13;0.06289360000000001;0.009443; 0.0075122000; 0.0001986000; False; 0.0208937000; 0.1398203000;0.02; 0.025775; 0.009944; 8.9e-05; 4e-05; 1.9e-05; false; 0.037942;0.03; 0.025568; 0.010057;0.001539; 0.000355; 0.000294; 0.000302; false; 0.039934;0.03; 0.025855; 0.010203;0.000279; 0.00106; 0.001172; 0.000462; false; 0.042263;ERR;1.44; 0.0550; 0.0000; 0.0010; 0.0001; 0.0001; False; 0.0013; 0.0571;1.21; 0.0475; 0.0031; 0.0078; 0.0006; 0.0019; False; 0.0104; 0.0614;TO;TO;1.13;0.031457896; 0.002341735; 3.333E-5; false; 0.012598484; 0.164847799
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.24;0.19403940000000003;0.0105841; 0.0128656000; 0.0003252000; False; 0.0275712000; 0.2924732000;0.33; 0.267249; 0.076555; 0.000657; 0.000585; 0.00017; false; 0.355464;0.26; 0.22135; 0.041468;0.009345; 0.00264; 0.003782; 0.004364; false; 0.288111;0.28; 0.216308; 0.068011;0.002336; 0.002726; 0.005373; 0.005386; false; 0.312016;ERR;1.6; 0.3791; 0.0000; 0.0030; 0.0013; 0.0013; False; 0.0057; 0.3862;2.56; 0.4146; 0.1491; 0.6292; 0.0069; 0.1360; False; 0.7722; 1.3371;TO;TO;1.8;0.069296975; 0.006472843; 2.6785E-5; false; 0.025774873; 0.266844441
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.18;0.1207198;0.0069754000000000005; 0.0061242000; 0.0002412000; False; 0.0164385000; 0.1814216000;0.19; 0.162287; 0.047615; 0.000336; 0.000442; 7.2e-05; false; 0.218052;0.23; 0.161125; 0.055958;0.011532; 0.002591; 0.003545; 0.0035; false; 0.244824;0.19; 0.155181; 0.041143;0.001503; 0.001784; 0.003313; 0.002845; false; 0.211744;ERR;1.54; 0.4681; 0.0000; 0.0099; 0.0017; 0.0018; False; 0.0134; 0.4849;2.16; 0.4364; 0.1742; 0.5274; 0.0038; 0.1081; False; 0.6393; 1.2511;TO;TO;1.45;0.088468161; 0.004814976; 1.7592E-5; false; 0.015621676; 0.301502766
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.28;0.2013113;0.011597999999999999; 0.0150288000; 0.0003417000; False; 0.0308612000; 0.2878261000;0.39; 0.325328; 0.084669; 0.000902; 0.001174; 0.000193; false; 0.428578;0.41; 0.316571; 0.077133;0.021484; 0.005205; 0.006548; 0.007123; false; 0.443478;0.39; 0.317234; 0.074924;0.0028929999999999997; 0.003044; 0.005885; 0.005337; false; 0.419366;ERR;1.83; 0.5169; 0.0000; 0.0049; 0.0022; 0.0023; False; 0.0095; 0.5283;2.95; 0.5071; 0.2123; 0.8948; 0.0081; 0.2021; False; 1.1050; 1.8257;TO;TO;2.3;0.15414797; 0.009229311; 4.2016E-5; false; 0.051950923; 0.476768275
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.14;0.10698719999999999;0.007459899999999999; 0.0065148000; 0.0002297000; False; 0.0171809000; 0.1640501000;0.25; 0.199635; 0.063245; 0.00088; 0.000927; 0.000122; false; 0.280159;0.45; 0.342625; 0.092957;0.024631; 0.007766; 0.00885; 0.009187; false; 0.496901;0.42; 0.35068; 0.080466;0.003186; 0.00337; 0.006776; 0.00631; false; 0.4623;ERR;1.72; 0.5435; 0.0000; 0.0033; 0.0015; 0.0015; False; 0.0064; 0.5515;2.39; 0.3013; 0.1626; 0.6377; 0.0093; 0.2364; False; 0.8835; 1.3488;TO;TO;2.08;0.16156648; 0.022797761; 4.4558E-5; false; 0.053788577; 0.516520372
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.27;0.2059825;0.0167818; 0.0530420000; 0.0003482000; False; 0.0744134000; 0.3444635000;0.26; 0.214924; 0.060688; 0.000879; 0.000714; 0.000106; false; 0.288522;0.3; 0.206257; 0.063024;0.016416; 0.005343; 0.008292; 0.009283; false; 0.318523;0.47; 0.375123; 0.094726;0.003662; 0.003595; 0.007795; 0.007359; false; 0.505944;ERR;1.42; 0.3201; 0.0000; 0.0046; 0.0022; 0.0026; False; 0.0096; 0.3332;3.19; 0.4843; 0.2730; 1.2749; 0.0096; 0.3075; False; 1.5921; 2.3513;TO;TO;2.15;0.08612786; 0.00938096; 2.9092E-5; false; 0.016710159; 0.304848866
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.3;0.2552722;0.014547000000000001; 0.0130200000; 0.0003485000; False; 0.0322195000; 0.3427591000;0.46; 0.394438; 0.097483; 0.001065; 0.001273; 0.000158; false; 0.51092;0.5; 0.404638; 0.059243;0.028222999999999998; 0.008228; 0.012422; 0.011521; false; 0.536897;0.5; 0.393553; 0.102644;0.004469000000000001; 0.005085; 0.009519; 0.009145; false; 0.543028;ERR;1.79; 0.6390; 0.0000; 0.0200; 0.0037; 0.0035; False; 0.0274; 0.6832;3.13; 0.6190; 0.3265; 0.8028; 0.0051; 0.1601; False; 0.9681; 1.9147;TO;TO;2.08;0.135613588; 0.010385355; 2.9494E-5; false; 0.018654317; 0.454109306
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.3;0.27017650000000004;0.0153335; 0.0146179000; 0.0003424000; False; 0.0348893000; 0.3974729000;0.5; 0.430117; 0.104522; 0.001031; 0.000923; 0.000149; false; 0.555593;0.56; 0.422785; 0.107969;0.029856; 0.008078; 0.012809; 0.01288; false; 0.608009;0.53; 0.431243; 0.104274;0.004044; 0.003863; 0.00805; 0.007709; false; 0.574984;ERR;1.4; 0.3517; 0.0000; 0.0033; 0.0017; 0.0016; False; 0.0067; 0.3597;3.39; 0.4410; 0.2196; 1.5960; 0.0122; 0.3702; False; 1.9785; 2.6406;TO;TO;2.24;0.098652705; 0.012766341; 3.6424E-5; false; 0.020862579; 0.337781229
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.34;0.2594719;0.0154238; 0.0138535000; 0.0003755000; False; 0.0345725000; 0.3627789000;0.57; 0.458521; 0.136963; 0.001202; 0.001188; 0.000214; false; 0.623287;0.58; 0.451465; 0.105957;0.032243; 0.007965; 0.011861; 0.01392; false; 0.636746;0.58; 0.448196; 0.121193;0.005194000000000001; 0.005598; 0.012831; 0.012848; false; 0.626182;ERR;1.9; 0.7417; 0.0000; 0.0065; 0.0033; 0.0029; False; 0.0128; 0.7569;4.4; 0.7401; 0.4173; 1.7308; 0.0132; 0.4094; False; 2.1535; 3.3129;TO;TO;2.28;0.102090438; 0.012812358; 3.0435E-5; false; 0.020766792; 0.31340977
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.34;0.2578489;0.0270482; 0.0137554000; 0.0003298000; False; 0.0488860000; 0.3792318000;0.57; 0.479771; 0.118614; 0.001225; 0.001451; 0.000218; false; 0.622972;0.63; 0.482038; 0.117594;0.034222; 0.008737; 0.01309; 0.014693; false; 0.685289;0.6; 0.480142; 0.115544;0.00517; 0.004902; 0.010223; 0.010133; false; 0.645724;ERR;1.95; 0.7836; 0.0000; 0.0052; 0.0033; 0.0032; False; 0.0118; 0.7975;4.24; 0.5130; 0.2488; 1.8379; 0.0133; 0.4807; False; 2.3320; 3.0965;TO;TO;2.6;0.16327739; 0.034159591; 2.7202E-5; false; 0.042130304; 0.427839353
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.33;0.2518493;0.0129816; 0.0130686000; 0.0003277000; False; 0.0305027000; 0.3448610000;0.59; 0.495801; 0.119868; 0.001275; 0.001233; 0.000191; false; 0.637318;0.65; 0.500819; 0.116038;0.036975999999999995; 0.008863; 0.013082; 0.015304; false; 0.706432;0.62; 0.486838; 0.130719;0.005157; 0.004657; 0.010896; 0.011209; false; 0.668224;ERR;1.34; 0.4178; 0.0000; 0.0039; 0.0024; 0.0021; False; 0.0085; 0.4278;4.95; 0.7971; 0.5087; 2.1132; 0.0135; 0.5242; False; 2.6510; 3.9597;TO;TO;2.94;0.185469954; 0.014236017; 2.5574E-5; false; 0.032015814; 0.539959859
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.15;0.0822402;0.009927100000000001; 0.0080919000; 0.0002536000; False; 0.0224281000; 0.1632468000;0.06; 0.054693; 0.016483; 0.000134; 8.1e-05; 3.2e-05; false; 0.073796;0.06; 0.05199; 0.016068;0.002867; 0.000701; 0.000626; 0.000608; false; 0.075001;0.06; 0.052097; 0.016418;0.000489; 0.001286; 0.001597; 0.00082; false; 0.076234;ERR;1.3; 0.0888; 0.0000; 0.0009; 0.0002; 0.0002; False; 0.0014; 0.0907;1.45; 0.0867; 0.0083; 0.0263; 0.0013; 0.0063; False; 0.0340; 0.1295;TO;TO;1.33;0.059992332999999995; 0.024247699; 4.1061E-5; false; 0.031999116; 0.215331249
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.35;0.2700477;0.012220400000000001; 0.0123867000; 0.0003613000; False; 0.0287928000; 0.3720617000;0.64; 0.53903; 0.135621; 0.001351; 0.001441; 0.00027; false; 0.699434;0.71; 0.520099; 0.128428;0.038862; 0.010057; 0.01419; 0.017302; false; 0.745553;0.63; 0.520894; 0.12206;0.005673; 0.005152; 0.012174; 0.01223; false; 0.698906;ERR;2.03; 0.8468; 0.0000; 0.0088; 0.0037; 0.0041; False; 0.0168; 0.8661;5.49; 0.8433; 0.5691; 2.5220; 0.0141; 0.5640; False; 3.1001; 4.5147;TO;TO;2.71;0.241823166; 0.014807654; 6.3115E-5; false; 0.040014895; 0.633192002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.16;0.0885039;0.0285029; 0.0074584000; 0.0001912000; False; 0.0399936000; 0.1891429000;0.09; 0.079119; 0.023579; 0.000201; 0.000163; 4.6e-05; false; 0.10677;0.09; 0.076928; 0.021817;0.004421; 0.001048; 0.000931; 0.00097; false; 0.108862;0.06; 0.053508; 0.013758;0.00047400000000000003; 0.001018; 0.001253; 0.000719; false; 0.074042;ERR;1.43; 0.1349; 0.0000; 0.0013; 0.0003; 0.0004; False; 0.0020; 0.1376;1.4; 0.1344; 0.0161; 0.0569; 0.0019; 0.0133; False; 0.0722; 0.2232;TO;TO;1.16;0.037913622; 0.003458852; 3.0989E-5; false; 0.011062477; 0.184148207
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.1;0.0862121;0.006228000000000001; 0.0061924000; 0.0002860000; False; 0.0157724000; 0.1484250000;0.07; 0.056673; 0.017849; 0.000119; 9.3e-05; 3.8e-05; false; 0.077205;0.07; 0.056234; 0.01914;0.00353; 0.001023; 0.000985; 0.000902; false; 0.084409;0.07; 0.05803; 0.018503;0.000543; 0.00104; 0.001416; 0.000963; false; 0.08392;ERR;1.5; 0.1713; 0.0000; 0.0018; 0.0004; 0.0005; False; 0.0028; 0.1749;1.66; 0.1696; 0.0268; 0.1005; 0.0025; 0.0229; False; 0.1260; 0.3230;TO;TO;1.38;0.046128705000000006; 0.0038927; 2.7921E-5; false; 0.010280233; 0.224285704
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.18;0.1071938;0.0095773; 0.0082544000; 0.0001912000; False; 0.0215069000; 0.1830442000;0.16; 0.131284; 0.033397; 0.000299; 0.000196; 7.4e-05; false; 0.170109;0.16; 0.128701; 0.032234;0.006299; 0.001914; 0.001509; 0.001521; false; 0.176108;0.16; 0.129377; 0.030163;0.0011250000000000001; 0.00176; 0.002161; 0.001179; false; 0.1707;ERR;1.53; 0.2052; 0.0000; 0.0019; 0.0004; 0.0007; False; 0.0031; 0.2092;1.82; 0.2603; 0.0406; 0.1529; 0.0045; 0.0342; False; 0.1918; 0.4934;TO;TO;1.24;0.045122878; 0.004379427; 4.8806E-5; false; 0.035985875; 0.24498166
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.19;0.1396012;0.047620199999999994; 0.0289788000; 0.0002950000; False; 0.0806652000; 0.3207382000;0.19; 0.159347; 0.044452; 0.000432; 0.000432; 0.0001; false; 0.211713;0.12; 0.085369; 0.033247;0.008457; 0.002434; 0.00278; 0.002414; false; 0.139328;0.16; 0.149677; 0.024659;0.000809; 0.001113; 0.001815; 0.001488; false; 0.183296;ERR;1.27; 0.2185; 0.0000; 0.0024; 0.0006; 0.0008; False; 0.0040; 0.2231;1.7; 0.2553; 0.0562; 0.2673; 0.0038; 0.0468; False; 0.3180; 0.6303;TO;TO;1.6;0.064826925; 0.005008897; 2.4162E-5; false; 0.011926279; 0.226215083
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.12;0.0714967;0.0060056; 0.0050504000; 0.0001477000; False; 0.0136885000; 0.1222802000;0.12; 0.097333; 0.02761; 0.0002; 0.000184; 6.9e-05; false; 0.129371;0.12; 0.096354; 0.041115;0.006724; 0.001802; 0.001448; 0.00147; false; 0.155007;0.2; 0.301764; 0.047596;0.00149; 0.025784; 0.006655; 0.002648; false; 0.400993;ERR;1.5; 0.3157; 0.0000; 0.0025; 0.0008; 0.0009; False; 0.0044; 0.3208;1.86; 0.3077; 0.0665; 0.2970; 0.0047; 0.0848; False; 0.3865; 0.7618;TO;TO;1.76;0.090159913; 0.006916072; 4.0269E-5; false; 0.020947397; 0.305758181
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.14;0.1129058;0.0085573; 0.0054571000; 0.0002471000; False; 0.0170607000; 0.1680108000;0.13; 0.112705; 0.032917; 0.00024; 0.000209; 7.6e-05; false; 0.150529;0.14; 0.112911; 0.03349;0.0068319999999999995; 0.002083; 0.002355; 0.002336; false; 0.163778;0.17; 0.139153; 0.033634;0.001165; 0.00145; 0.002572; 0.001964; false; 0.185256;ERR;1.57; 0.3720; 0.0000; 0.0025; 0.0009; 0.0011; False; 0.0045; 0.3772;2.18; 0.4004; 0.0961; 0.3848; 0.0052; 0.0871; False; 0.4773; 0.9748;TO;TO;1.64;0.092378144; 0.005292953; 4.3588E-5; false; 0.012978462; 0.256295831
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.23;0.150982;0.0122949; 0.0108624000; 0.0003612000; False; 0.0277225000; 0.2417372000;0.28; 0.238918; 0.06128; 0.00073; 0.000923; 0.000239; false; 0.314147;0.31; 0.243112; 0.058187;0.015587; 0.003899; 0.005503; 0.006; false; 0.339471;0.29; 0.236414; 0.057996;0.0021349999999999997; 0.002551; 0.004858; 0.004125; false; 0.316119;ERR;1.66; 0.3738; 0.0000; 0.0032; 0.0013; 0.0015; False; 0.0061; 0.3814;2.23; 0.3639; 0.1223; 0.5187; 0.0066; 0.1135; False; 0.6390; 1.1265;TO;TO;1.48;0.085544329; 0.00617104; 2.7527E-5; false; 0.019311241; 0.327543935
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.14;0.0747706;0.0090448; 0.0068933000; 0.0001817000; False; 0.0200928000; 0.1516368000;0.03; 0.024865; 0.010409; 7.7e-05; 4.8e-05; 1.7e-05; false; 0.037414;0.03; 0.02471; 0.009818;0.001511; 0.00033; 0.000292; 0.000289; false; 0.038794;0.03; 0.024956; 0.010113;0.00025; 0.00095; 0.001042; 0.000431; false; 0.040626;ERR;1.12; 0.0286; 0.0000; 0.0004; 0.0000; 0.0001; False; 0.0006; 0.0295;1.05; 0.0999; 0.0027; 0.0064; 0.0006; 0.0016; False; 0.0087; 0.1116;TO;TO;1.17;0.058004539; 0.002331883; 3.0645E-5; false; 0.009563605; 0.174760037
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.24;0.1847745;0.011499500000000001; 0.0135429000; 0.0003804000; False; 0.0293256000; 0.2708912000;0.3; 0.260339; 0.064186; 0.000629; 0.000718; 0.000169; false; 0.337043;0.35; 0.266182; 0.070233;0.01669; 0.004168; 0.005946; 0.0069; false; 0.380355;0.32; 0.535599; 0.077527;0.003657; 0.005985; 0.006181; 0.003894; false; 0.645823;ERR;1.22; 0.2242; 0.0000; 0.0021; 0.0007; 0.0008; False; 0.0036; 0.2287;2.03; 0.3961; 0.1411; 0.3296; 0.0038; 0.0770; False; 0.4105; 0.9489;TO;TO;1.54;0.11691559700000001; 0.006277677; 2.6041E-5; false; 0.012218504; 0.41711077
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.25;0.1991491;0.0121085; 0.0124867000; 0.0003757000; False; 0.0710297000; 0.3290141000;0.35; 0.295359; 0.074707; 0.000714; 0.000725; 0.000101; false; 0.38237;0.38; 0.286042; 0.07472;0.018522999999999998; 0.004673; 0.006276; 0.006287; false; 0.405007;0.35; 0.287808; 0.071344;0.0025729999999999998; 0.002918; 0.00539; 0.004756; false; 0.38407;ERR;1.37; 0.2897; 0.0000; 0.0029; 0.0014; 0.0016; False; 0.0060; 0.2975;2.44; 0.4198; 0.2111; 0.7467; 0.0079; 0.1947; False; 0.9494; 1.5949;TO;TO;1.89;0.07846518699999999; 0.011357552; 2.7051E-5; false; 0.018394276; 0.257321553
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.25;0.1685113;0.012526999999999998; 0.0155570000; 0.0003300000; False; 0.0329102000; 0.3119124000;0.37; 0.31222; 0.075977; 0.000781; 0.000714; 0.000108; false; 0.401596;0.44; 0.521419; 0.08852;0.024988; 0.006767; 0.010632; 0.011971; false; 0.677532;0.38; 0.520116; 0.090802;0.004546; 0.004448; 0.0071; 0.005136; false; 0.646843;ERR;1.13; 0.2789; 0.0000; 0.0023; 0.0010; 0.0010; False; 0.0044; 0.2843;2.97; 0.4808; 0.2029; 0.8763; 0.0082; 0.2018; False; 1.0864; 1.7716;TO;TO;1.57;0.092118542; 0.008028713; 2.6352E-5; false; 0.014906164; 0.262640636
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.14;0.10736330000000001;0.0073517; 0.0063509000; 0.0002111000; False; 0.0171331000; 0.1633850000;0.42; 0.348691; 0.091569; 0.000867; 0.000803; 0.000141; false; 0.456552;0.45; 0.34795; 0.083364;0.022762; 0.005808; 0.007726; 0.008393; false; 0.486469;0.41; 0.337156; 0.081652;0.00315; 0.003239; 0.006657; 0.006066; false; 0.449313;ERR;1.9; 0.5257; 0.0000; 0.0040; 0.0020; 0.0020; False; 0.0081; 0.5355;2.97; 0.5591; 0.1555; 0.9595; 0.0087; 0.2974; False; 1.2657; 1.9817;TO;TO;2.08;0.104060573; 0.008576641; 2.6077E-5; false; 0.015607628; 0.323559562
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.28;0.21714250000000002;0.0183341; 0.0123845000; 0.0003844000; False; 0.0351388000; 0.3303983000;0.44; 0.374438; 0.091811; 0.001279; 0.000867; 0.00015; false; 0.484388;0.43; 0.364121; 0.057945;0.013552999999999999; 0.004048; 0.005786; 0.006301; false; 0.458742;0.24; 0.196792; 0.056277;0.001983; 0.002121; 0.004396; 0.003929; false; 0.273418;ERR;1.67; 0.4978; 0.0000; 0.0040; 0.0017; 0.0085; False; 0.0143; 0.5149;3.49; 0.6200; 0.2783; 1.1376; 0.0093; 0.2719; False; 1.4189; 2.3191;TO;TO;2.16;0.154251673; 0.009412422; 3.9453E-5; false; 0.041598788; 0.36693177
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.17;0.1368352;0.0078221; 0.0067712000; 0.0002449000; False; 0.0177711000; 0.1920807000;0.26; 0.217409; 0.063861; 0.000444; 0.000753; 0.000119; false; 0.293367;0.3; 0.218133; 0.063137;0.016884999999999997; 0.00495; 0.00808; 0.007604; false; 0.32837;0.27; 0.215886; 0.065537;0.002107; 0.002254; 0.004527; 0.004024; false; 0.30303;ERR;1.94; 0.6219; 0.0000; 0.0051; 0.0026; 0.0028; False; 0.0106; 0.6345;3.84; 0.6070; 0.3504; 1.3673; 0.0108; 0.3416; False; 1.7198; 2.6948;TO;TO;1.7;0.128470552; 0.011208976; 7.649E-5; false; 0.019850265; 0.337679774
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.3;0.3345242;0.0123891; 0.0112131000; 0.0003186000; False; 0.0276312000; 0.4249808000;0.48; 0.416006; 0.10079; 0.001008; 0.001007; 0.00015; false; 0.534861;0.55; 0.423042; 0.096986;0.029672999999999998; 0.007476; 0.008817; 0.010686; false; 0.589195;0.51; 0.415033; 0.093289;0.004321; 0.003895; 0.010146; 0.008826; false; 0.550326;ERR;1.88; 0.6892; 0.0000; 0.0049; 0.0029; 0.0027; False; 0.0106; 0.7017;4.09; 0.6669; 0.4214; 1.5605; 0.0115; 0.3603; False; 1.9324; 3.0223;TO;TO;1.98;0.164453706; 0.023777155; 5.4093E-5; false; 0.044517121; 0.445672578
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.32;0.2583608;0.0134117; 0.0137948000; 0.0003578000; False; 0.0314158000; 0.3693364000;0.55; 0.459269; 0.117993; 0.001122; 0.001153; 0.000233; false; 0.599891;0.6; 0.458855; 0.110893;0.032311; 0.008259; 0.012125; 0.013458; false; 0.649645;0.56; 0.452718; 0.115521;0.004455000000000001; 0.004057; 0.009128; 0.008798; false; 0.609985;ERR;1.88; 0.6080; 0.0000; 0.0053; 0.0028; 0.0031; False; 0.0113; 0.6214;4.32; 0.6376; 0.4325; 1.7826; 0.0138; 0.4161; False; 2.2126; 3.2847;TO;TO;2.19;0.124066409; 0.013752443; 2.6629E-5; false; 0.02131562; 0.401839584
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.28;0.23927900000000002;0.012492900000000001; 0.0125406000; 0.0003163000; False; 0.0293172000; 0.3260795000;0.54; 0.460528; 0.109183; 0.001108; 0.001125; 0.00017; false; 0.58967;0.63; 0.477163; 0.10913;0.035495; 0.008356; 0.012745; 0.014018; false; 0.671124;0.57; 0.474531; 0.104916;0.004757; 0.00428; 0.009203; 0.008723; false; 0.621006;ERR;2.05; 0.7654; 0.0000; 0.0065; 0.0036; 0.0035; False; 0.0137; 0.7815;4.75; 0.7224; 0.4581; 1.9200; 0.0125; 0.4520; False; 2.3846; 3.5671;TO;TO;2.76;0.19745747000000002; 0.025292047; 5.7504E-5; false; 0.044063378; 0.605050089
