name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.05; 0.036687; 0.018235;0.001932;9e-06;8e-06; 6.7e-05; true; 0.059333
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.08; 0.050437; 0.024678;0.013987;1.1000000000000001e-05;8e-06; 6.5e-05; true; 0.094064
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.028683; 0.015497;0.008076999999999999;9e-06;6.999999999999999e-06; 4.7e-05; true; 0.055188
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.08; 0.055317; 0.029629;0.010741;9e-06;5.999999999999999e-06; 0.000355; true; 0.100714
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.01; 0.009192; 0.008898;0.001576;9e-06;5.999999999999999e-06; 3.6e-05; true; 0.02132
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.35; 0.21301; 0.096166;0.057942999999999995;1e-05;7e-06; 6.4e-05; true; 0.38547
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.23; 0.191898; 0.055984;0.010646;1.8e-05;9.999999999999999e-06; 2.8e-05; true; 0.264583
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;1.02; 0.620988; 0.204181;0.237361;0.00025900000000000006;9e-06; 0.001624; true; 1.10272
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.5; 0.364937; 0.077326;0.10488099999999999;4.4999999999999996e-05;8.000000000000001e-06; 0.000211; true; 0.554793
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.07; 0.043944; 0.023765;0.013487;9e-06;7e-06; 0.000447; true; 0.085535
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.08; 0.053904; 0.028214;0.0054719999999999994;9e-06;7e-06; 6.7e-05; true; 0.092965
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.05; 0.0325; 0.018394;0.0034800000000000005;1e-05;7e-06; 4e-05; true; 0.05754
/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.06158; 0.02321;0.019931;1e-05;6.999999999999999e-06; 0.000818; true; 0.109832
/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.047958; 0.018101;0.003979;4e-06;4e-06; 3.7e-05; true; 0.072387
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.041979; 0.017099;0.0026910000000000002;1e-05;8e-06; 3.3e-05; true; 0.064614
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.038121; 0.01556;0.0016890000000000002;8e-06;4.9999999999999996e-06; 4.7e-05; true; 0.058093
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.027409; 0.01692;0.003993;2.5e-05;2e-05; 6.7e-05; true; 0.051665
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.027953; 0.014203;0.002685;2e-05;9e-06; 5.1e-05; true; 0.047671
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.15; 0.102825; 0.045834;0.009651;0.000265;5.4999999999999995e-05; 0.000147; false; 0.165102
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.16; 0.115575; 0.044603;0.011399;0.000294;7.7e-05; 1.7e-05; true; 0.17689
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.03; 0.021303; 0.012111;0.002387;0.000144;5.5e-05; 1.5e-05; true; 0.038374
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.034234; 0.01371;0.002062;2.1e-05;1.8e-05; 2.2e-05; true; 0.051916
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.15; 0.076345; 0.045651;0.027597;9.5e-05;3.4e-05; 0.000815; true; 0.158598
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.07; 0.048118; 0.023773;0.008837;0.00021099999999999998;5.8e-05; 9.2e-05; true; 0.085381
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.081354; 0.033362;0.016602;0.000135;3.9999999999999996e-05; 0.000394; true; 0.138092
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.021819; 0.012871;0.002115;3.2999999999999996e-05;1.7e-05; 3.4e-05; true; 0.038929
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.012581; 0.007634;0.0009649999999999999;3.8e-05;1.8e-05; 4.9e-05; true; 0.022523
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.0484; 0.021297;0.0043619999999999996;0.000134;5.4e-05; 5e-05; true; 0.077667
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.4; 0.342136; 0.083922;0.010501;6.2e-05;2.7000000000000002e-05; 0.000176; true; 0.443968
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.032931; 0.017354;0.008098000000000001;6.5e-05;2.1000000000000002e-05; 0.000221; true; 0.061624
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.018484; 0.011757;0.002276;1.2000000000000002e-05;4.9999999999999996e-06; 6.2e-05; true; 0.034958
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.0308; 0.015439;0.0024850000000000002;3.7999999999999995e-05;2.4e-05; 4.8e-05; true; 0.051255
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.01; 0.013258; 0.008322;0.001968;9e-05;4.599999999999999e-05; 6.9e-05; true; 0.025457
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.200519; 0.124413;0.086425;0.000945;0.000234; 0.001414; true; 0.436636
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.06; 0.051322; 0.023648;0.004131999999999999;2.4e-05;2e-05; 7.8e-05; true; 0.084493
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.35; 0.275695; 0.074295;0.018768;0.00015;5e-05; 0.000448; true; 0.379354
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.035106; 0.01414;0.002571;8.400000000000001e-05;3.3e-05; 7.4e-05; true; 0.054234
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.034655; 0.013444;0.001644;5.8e-05;3.3e-05; 4e-05; true; 0.051729
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.12; 0.094531; 0.033876;0.010835000000000001;0.000134;3.6e-05; 8.2e-05; true; 0.144834
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.038887; 0.020103;0.003055;3.5e-05;1.5e-05; 6.9e-05; true; 0.065291
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.019525; 0.01436;0.002165;3.7e-05;1.5e-05; 4.3e-05; true; 0.039076
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.05; 0.034284; 0.017777;0.0033170000000000005;4.399999999999999e-05;1.7e-05; 6.3e-05; true; 0.059849
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.049111; 0.023237;0.0059099999999999995;2.6000000000000002e-05;1.6e-05; 6.4e-05; true; 0.082381
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.05; 0.027228; 0.019682;0.00507;3.7999999999999995e-05;1.5e-05; 7.5e-05; true; 0.056522
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.16; 0.10808; 0.047746;0.015523;0.00030000000000000003;7.3e-05; 4.7e-05; true; 0.178835
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.37; 0.225781; 0.098803;0.056639999999999996;0.000591;0.000159; 0.000803; true; 0.39992
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.18; 0.114972; 0.049081;0.025528999999999996;0.000636;0.000176; 0.000262; true; 0.199663
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.6; 0.346149; 0.189746;0.08998300000000001;0.00048400000000000006;0.00012900000000000002; 0.001328; true; 0.664489
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.05044; 0.020744;0.005537;5.6e-05;3.1e-05; 3.1e-05; true; 0.080102
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.19; 0.13776; 0.04491;0.013779000000000001;1.9e-05;9e-06; 2e-05; true; 0.20314
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.06; 0.043838; 0.018629;0.0055850000000000006;1.4000000000000001e-05;4.9999999999999996e-06; 1e-05; true; 0.071159
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.09; 0.053394; 0.036206;0.011541000000000001;2.1000000000000002e-05;7e-06; 7.4e-05; true; 0.108232
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.43; 0.255836; 0.108866;0.075071;0.000219;7e-05; 0.001245; true; 0.461172
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.11; 0.079794; 0.03503;0.009995;2.3e-05;8.000000000000001e-06; 5.8e-05; true; 0.130141
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.11; 0.091599; 0.023963;0.008454;0.000133;3.9e-05; 2.8e-05; true; 0.128509
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19; 0.122154; 0.059021;0.016698;0.000224;5.1000000000000006e-05; 0.00011; true; 0.206541
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.26; 0.160094; 0.071572;0.035390000000000005;0.000122;4.1e-05; 0.000161; true; 0.279525
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.18; 0.115788; 0.051028;0.028846;7.999999999999999e-05;2.7000000000000002e-05; 0.000567; true; 0.204974
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.241033; 0.109656;0.048821;4.6e-05;1.7e-05; 0.000706; true; 0.42003
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.11; 0.08347; 0.025251;0.00694;5.099999999999999e-05;1.8e-05; 4.2e-05; true; 0.119403
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.13; 0.093964; 0.039089;0.011198000000000001;9.2e-05;2.5e-05; 1.7e-05; true; 0.151679
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.06; 0.046025; 0.019974;0.005144;1.4e-05;7e-06; 1.4e-05; true; 0.074553
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.16; 0.104304; 0.048934;0.012806000000000001;2.6000000000000002e-05;9.999999999999999e-06; 6e-05; true; 0.172552
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.32; 0.175453; 0.114029;0.050117;3.7999999999999995e-05;9e-06; 0.000834; true; 0.355123
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.55; 0.382981; 0.11018;0.087436;4.9e-05;1.9999999999999998e-05; 0.001344; true; 0.602667
