name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06042.mata;0.21; 0.0787977000;0.0084654; 0.0643628000; 0.0001849000; False; 0.0752499000; 0.2496242000;0.09; 0.057955; 0.036574; 0.000196; 0.000184; false; 0.102124;0.22; 0.05858; 0.02758; 0.128512; 0.005299; 0.00537; false; 0.230592;0.16; 0.031175; 0.001483; 0.126751; 0.001502; 0.001096; false; 0.165908;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.0474; 0.0000; 0.0541; 0.0005; 0.0000; False; 0.0547; 0.1030;2.24; 0.0683; 0.0547; 1.2586; 1.2630; 0.0075; 0.0139; False; 1.2845; 1.4082;1.6; 0.0883; 0.0338; 0.5114; 0.5233; 0.0001; False; 0.5235; 0.6465;3.22; 0.746753775; 0.033582554; 0.002214807; false; 0.042130438; 1.149128961;2.12; 0.199187688; 0.109381392; 2.8513E-5; false; 0.130188252; 0.606924072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06076.mata;0.17; 0.0419284000;0.008723199999999999; 0.0554220000; 0.0002060000; False; 0.0666926000; 0.1614964000;0.0; 0.004457; 0.002592; 0.000236; 0.00015; false; 0.009465;0.03; 0.004374; 0.002385; 0.016541; 0.007927; 0.00725; false; 0.039301;0.02; 0.004298; 0.000311; 0.006518; 0.00315; 0.002471; false; 0.018452;0.52; 0.004336; 1.9e-05; 7e-06; false; 0.012615;1.23; 0.0131; 0.0000; 0.0047; 0.0003; 0.0000; False; 0.0051; 0.0188;1.26; 0.0143; 0.0086; 0.0412; 0.0466; 0.0076; 0.0060; False; 0.0603; 0.0836;1.32; 0.0156; 0.0057; 0.0104; 0.0265; 0.0001; False; 0.0267; 0.0485;2.1; 0.359449275; 0.157865527; 0.002113748; false; 0.16687771; 0.686637217;1.1; 0.050261969; 0.056052249; 6.572E-5; false; 0.063538588; 0.261853918
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06210.mata;0.08; 0.0268043000;0.0058201; 0.0043722000; 0.0001263000; False; 0.0121281000; 0.0734794000;0.01; 0.008638; 0.001147; 8.1e-05; 5e-05; false; 0.011627;0.02; 0.009125; 0.004363; 0.006939; 0.002841; 0.002883; false; 0.027441;0.02; 0.008822; 0.000476; 0.003182; 0.001568; 0.000955; false; 0.017175;0.5; 0.009668; 1e-05; 8e-06; false; 0.017075;1.13; 0.0188; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0027; 0.0220;1.12; 0.0213; 0.0096; 0.0115; 0.0133; 0.0030; 0.0023; False; 0.0187; 0.0501;1.12; 0.0235; 0.0174; 0.0146; 0.0287; 0.0001; False; 0.0289; 0.0702;1.59; 0.210281319; 0.062793509; 0.002085428; false; 0.071150141; 0.408877478;1.36; 0.042074903; 0.011365728; 5.9913E-5; false; 0.0183545; 0.19297434
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06234.mata;0.14; 0.0497008000;0.0095474; 0.0071862000; 0.0001844000; False; 0.0195743000; 0.1274422000;0.01; 0.015424; 0.001923; 0.000152; 4.2e-05; false; 0.020429;0.04; 0.015553; 0.007663; 0.009726; 0.003932; 0.004151; false; 0.042918;0.03; 0.015767; 0.000904; 0.00478; 0.002146; 0.00166; false; 0.028203;0.45; 0.016577; 1e-05; 5e-06; false; 0.023738;1.24; 0.0304; 0.0000; 0.0043; 0.0004; 0.0000; False; 0.0047; 0.0359;1.22; 0.0303; 0.0180; 0.0427; 0.0562; 0.0145; 0.0261; False; 0.0969; 0.1456;1.29; 0.0590; 0.0252; 0.0089; 0.0190; 0.0001; False; 0.0191; 0.1037;1.8; 0.288141792; 0.110030129; 0.004311243; false; 0.133080382; 0.654166301;1.19; 0.090123382; 0.01316736; 2.9747E-5; false; 0.020522109; 0.306721075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06244.mata;0.14; 0.0574296000;0.009348400000000002; 0.0072289000; 0.0001827000; False; 0.0192916000; 0.1760115000;0.01; 0.014634; 0.001238; 0.00011; 4.1e-05; false; 0.018809;0.03; 0.014493; 0.007226; 0.004907; 0.001802; 0.001677; false; 0.032001;0.02; 0.014926; 0.000792; 0.00359; 0.001525; 0.000894; false; 0.024708;0.48; 0.013636; 8e-06; 5e-06; false; 0.020248;1.17; 0.0277; 0.0000; 0.0025; 0.0001; 0.0000; False; 0.0027; 0.0309;1.22; 0.0304; 0.0194; 0.0286; 0.0304; 0.0026; 0.0037; False; 0.0369; 0.0871;0.96; 0.0164; 0.0071; 0.0046; 0.0074; 0.0001; False; 0.0075; 0.0314;1.73; 0.320409668; 0.056451159; 0.002190266; false; 0.064677263; 0.578864623;1.23; 0.052159961; 0.013563388; 3.2498E-5; false; 0.024236612; 0.235860223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06295.mata;0.1; 0.0283647000;0.0057481; 0.0277877000; 0.0001289000; False; 0.0352093000; 0.0975962000;0.01; 0.00811; 0.000589; 6.2e-05; 2.4e-05; false; 0.010235;0.03; 0.015158; 0.007403; 0.005095; 0.001991; 0.001699; false; 0.033251;0.02; 0.013464; 0.000856; 0.0038; 0.001623; 0.001034; false; 0.023941;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.0190; 0.0000; 0.0015; 0.0001; 0.0000; False; 0.0017; 0.0210;1.18; 0.0188; 0.0147; 0.0315; 0.0330; 0.0022; 0.0048; False; 0.0400; 0.0739;1.18; 0.0208; 0.0083; 0.0091; 0.0153; 0.0001; False; 0.0155; 0.0451;1.7; 0.216790725; 0.069266974; 0.004536683; false; 0.094040888; 0.476000809;1.29; 0.043645095; 0.034177718; 2.8036E-5; false; 0.041570998; 0.336286781
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06296.mata;0.26; 0.0708207000;0.0093966; 0.0969274000; 0.0002829000; False; 0.1091176000; 0.2494731000;0.06; 0.049903; 0.008436; 0.000489; 7.4e-05; false; 0.067493;0.16; 0.052956; 0.031958; 0.045216; 0.015986; 0.017646; false; 0.169819;0.08; 0.051386; 0.003099; 0.01718; 0.003489; 0.003481; false; 0.085365;0.61; 0.056645; 1.3e-05; 1.4e-05; false; 0.134511;1.2; 0.0517; 0.0000; 0.0109; 0.0007; 0.0000; False; 0.0116; 0.0644;1.75; 0.0903; 0.0582; 0.4827; 0.4995; 0.0162; 0.0377; False; 0.5535; 0.7028;1.12; 0.0547; 0.0250; 0.0469; 0.0652; 0.0001; False; 0.0653; 0.1458;3.12; 0.58118108; 0.179463915; 0.002192236; false; 0.18830129; 1.025922878;2.31; 0.308988307; 0.268623836; 3.2969E-5; false; 0.290037102; 0.988376375
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06368.mata;0.15; 0.0371098000;0.0086543; 0.0448222000; 0.0001733000; False; 0.0562409000; 0.1476258000;0.0; 0.000737; 0.000519; 6.7e-05; 4.5e-05; false; 0.001992;0.01; 0.000813; 0.000523; 0.003772; 0.001422; 0.001479; false; 0.008454;0.01; 0.00079; 7.9e-05; 0.002196; 0.001411; 0.000731; false; 0.006556;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.0082; 0.0000; 0.0019; 0.0003; 0.0000; False; 0.0023; 0.0110;1.24; 0.0076; 0.0010; 0.0056; 0.0073; 0.0022; 0.0011; False; 0.0106; 0.0195;1.08; 0.0074; 0.0018; 0.0019; 0.0047; 0.0001; False; 0.0048; 0.0141;1.15; 0.188907097; 0.099850735; 0.001927456; false; 0.108050272; 0.382347511;1.03; 0.039118831; 0.015404972; 5.0463E-5; false; 0.032516692; 0.195219794
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06421.mata;0.19; 0.0543701000;0.0092511; 0.0503563000; 0.0003188000; False; 0.0625826000; 0.1921550000;0.02; 0.022752; 0.003283; 0.00028; 0.00019; false; 0.030957;0.07; 0.022588; 0.011713; 0.017945; 0.007995; 0.007814; false; 0.070792;0.04; 0.019702; 0.001248; 0.008354; 0.00485; 0.003846; false; 0.041687;0.5; 0.023567; 3.1e-05; 9e-06; false; 0.03706;0.99; 0.0226; 0.0000; 0.0037; 0.0003; 0.0000; False; 0.0041; 0.0274;1.35; 0.0236; 0.0535; 0.0660; 0.0739; 0.0102; 0.0128; False; 0.0970; 0.1747;1.28; 0.0333; 0.0157; 0.0141; 0.0351; 0.0001; False; 0.0353; 0.0853;2.23; 0.373693732; 0.087015148; 0.002091773; false; 0.095489708; 0.673753954;1.61; 0.134852074; 0.052597838; 3.5279E-5; false; 0.072418836; 0.482050497
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06476.mata;5.93; 3.7686294000;0.0057026; 0.8068165000; 0.0001608000; False; 0.8143405000; 6.0601789000;19.74; 15.9284; 4.41775; 0.000629; 0.000219; false; 21.4257;28.14; 9.36428; 16.0729; 2.60609; 0.017752; 0.018376; false; 28.6133;31.2; 16.4896; 7.66398; 8.1037; 0.006789; 0.00693; false; 32.8311;ERR;ERR;ERR;ERR;ERR;ERR;14.97; 15.8307; 0.0000; 0.5217; 0.0008; 0.0000; False; 0.5226; 16.3567;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;49.83; 17.2751; 5.6092; 31.2913; 31.3076; 0.0001; False; 31.3078; 54.2683;29.53; 20.64489582; 0.131936955; 0.002079966; false; 0.140789232; 24.60133844;17.39; 8.144708093; 0.782327295; 3.2518E-5; false; 0.789098633; 12.552735694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06499.mata;0.3; 0.1250293000;0.0125471; 0.1678201000; 0.0003512000; False; 0.1839724000; 0.3804295000;0.15; 0.029345; 0.117995; 0.001774; 0.000235; false; 0.157186;0.43; 0.031197; 0.015346; 0.318617; 0.041416; 0.022008; false; 0.43189;0.39; 0.029344; 0.001542; 0.328802; 0.012929; 0.013099; false; 0.39007;ERR;ERR;ERR;ERR;ERR;ERR;1.54; 0.0710; 0.0000; 0.2250; 0.0012; 0.0000; False; 0.2264; 0.2992;3.55; 0.0273; 0.0244; 2.2656; 2.2809; 0.0286; 0.2402; False; 2.5499; 2.6034;2.68; 0.0513; 0.0221; 1.2882; 1.3377; 0.0001; False; 1.3379; 1.4121;3.5; 0.92616419; 0.15550356; 0.002435134; false; 0.17903495; 1.34355335;2.32; 0.17642918; 0.401066579; 3.3513E-5; false; 0.408260054; 0.926472245
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06516.mata;0.15; 0.1090009000;0.0068706999999999996; 0.0642658000; 0.0003182000; False; 0.0869365000; 0.2688781000;0.02; 0.023569; 0.001053; 7.7e-05; 4.3e-05; false; 0.02812;0.03; 0.018944; 0.006816; 0.003165; 0.001064; 0.001064; false; 0.0325;0.03; 0.026044; 0.001451; 0.003746; 0.001568; 0.000964; false; 0.037241;0.47; 0.02454; 1.3e-05; 1.3e-05; false; 0.055265;1.22; 0.0372; 0.0000; 0.0022; 0.0003; 0.0000; False; 0.0025; 0.0403;1.33; 0.0464; 0.0490; 0.0224; 0.0255; 0.0033; 0.0021; False; 0.0310; 0.1269;1.19; 0.0394; 0.0179; 0.0076; 0.0136; 0.0001; False; 0.0138; 0.0716;1.85; 0.178794603; 0.051813907; 0.002025877; false; 0.059926355; 0.419192014;1.41; 0.054983592; 0.012713236; 2.9763E-5; false; 0.033095768; 0.327412015
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06570.mata;0.12; 0.0382291000;0.0087711; 0.0065019000; 0.0001749000; False; 0.0177843000; 0.1070890000;0.0; 0.001009; 0.001173; 0.000134; 2.4e-05; false; 0.003303;0.01; 0.000973; 0.000666; 0.007658; 0.003717; 0.003655; false; 0.017095;0.01; 0.000952; 9.3e-05; 0.00238; 0.001837; 0.001229; false; 0.007708;0.51; 0.000975; 1e-05; 7e-06; false; 0.002784;1.2; 0.0079; 0.0000; 0.0020; 0.0002; 0.0000; False; 0.0023; 0.0106;0.88; 0.0057; 0.0009; 0.0013; 0.0027; 0.0020; 0.0006; False; 0.0053; 0.0120;1.16; 0.0081; 0.0019; 0.0023; 0.0098; 0.0001; False; 0.0099; 0.0202;1.34; 0.144661516; 0.057275961; 0.002197666; false; 0.066066599; 0.291837577;0.96; 0.030805225; 0.007462203; 2.3166E-5; false; 0.011878451; 0.146309083
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06590.mata;0.19; 0.0710189000;0.008553700000000001; 0.0579166000; 0.0002928000; False; 0.0690427000; 0.1996569000;0.07; 0.052188; 0.014836; 0.001031; 0.000114; false; 0.077311;0.21; 0.05204; 0.028215; 0.0734; 0.02769; 0.027494; false; 0.213939;0.1; 0.052679; 0.002987; 0.022923; 0.00837; 0.007738; false; 0.10056;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.0760; 0.0000; 0.0235; 0.0011; 0.0000; False; 0.0247; 0.1027;1.51; 0.0454; 0.0227; 0.3226; 0.3421; 0.0286; 0.0644; False; 0.4352; 0.5042;1.32; 0.0799; 0.0294; 0.0883; 0.1371; 0.0001; False; 0.1373; 0.2474;3.25; 0.469621215; 0.188385742; 0.004900869; false; 0.20629856; 0.896021466;1.95; 0.157089207; 0.091186657; 5.552E-5; false; 0.109379313; 0.677719593
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06599.mata;0.19; 0.0691831000;0.008710800000000001; 0.0477051000; 0.0002086000; False; 0.0593231000; 0.1799033000;0.09; 0.085157; 0.004265; 0.000206; 0.000123; false; 0.102307;0.17; 0.090843; 0.051234; 0.020133; 0.00517; 0.004984; false; 0.180933;0.09; 0.080897; 0.004691; 0.009802; 0.002392; 0.001847; false; 0.109602;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0714; 0.0000; 0.0041; 0.0002; 0.0000; False; 0.0044; 0.0763;1.47; 0.1263; 0.0908; 0.1128; 0.1173; 0.0069; 0.0092; False; 0.1335; 0.3512;1.06; 0.0874; 0.0302; 0.0208; 0.0324; 0.0001; False; 0.0326; 0.1515;2.76; 0.337519265; 0.063218645; 0.00216077; false; 0.072622975; 0.682906766;1.78; 0.184491944; 0.011318366; 2.7633E-5; false; 0.01781936; 0.407501555
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06612.mata;0.21; 0.0938376000;0.0098852; 0.0563456000; 0.0001852000; False; 0.0692825000; 0.2542444000;0.06; 0.056956; 0.00378; 0.000192; 0.000219; false; 0.070468;0.12; 0.058748; 0.030089; 0.015646; 0.005786; 0.005797; false; 0.122511;0.06; 0.047612; 0.003149; 0.008962; 0.002851; 0.002216; false; 0.074119;0.6; 0.057148; 1.1e-05; 1.4e-05; false; 0.136947;1.22; 0.0937; 0.0000; 0.0074; 0.0004; 0.0000; False; 0.0078; 0.1027;1.31; 0.0923; 0.0732; 0.0975; 0.1001; 0.0080; 0.0135; False; 0.1217; 0.2881;1.24; 0.0555; 0.0286; 0.0195; 0.0334; 0.0001; False; 0.0336; 0.1188;2.59; 0.277847076; 0.132681186; 0.003307989; false; 0.162190332; 0.721200547;1.76; 0.122610382; 0.022637013; 3.4113E-5; false; 0.029689855; 0.456062923
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06622.mata;0.2; 0.0874612000;0.0094438; 0.0435353000; 0.0001997000; False; 0.0561351000; 0.1984065000;0.13; 0.117156; 0.008919; 0.000597; 0.000327; false; 0.149321;0.25; 0.11915; 0.063346; 0.034451; 0.014317; 0.014275; false; 0.258479;0.13; 0.119433; 0.003956; 0.011495; 0.004903; 0.0044; false; 0.152844;0.73; 0.11712; 2.8e-05; 9e-06; false; 0.275481;1.2; 0.1156; 0.0000; 0.0082; 0.0006; 0.0000; False; 0.0089; 0.1260;1.58; 0.0965; 0.1303; 0.2199; 0.2288; 0.0085; 0.0266; False; 0.2640; 0.4921;1.47; 0.1710; 0.1004; 0.0562; 0.0872; 0.0001; False; 0.0874; 0.3612;3.21; 0.541626862; 0.111976605; 0.002162728; false; 0.121060948; 0.944236685;2.02; 0.263141588; 0.028638626; 3.0686E-5; false; 0.035247696; 0.754441229
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06647.mata;0.55; 0.3915715000;0.0082086; 0.0670400000; 0.0003412000; False; 0.0821331000; 0.7164548000;0.49; 0.502664; 0.019458; 0.000136; 8.2e-05; false; 0.562391;1.04; 0.563538; 0.451303; 0.03513; 0.00307; 0.003419; false; 1.09427;0.43; 0.354582; 0.048026; 0.039187; 0.00136; 0.000855; false; 0.475827;1.07; 0.364095; 8e-06; 1.7e-05; false; 0.822631;1.74; 0.7156; 0.0000; 0.0054; 0.0001; 0.0000; False; 0.0056; 0.7219;3.23; 0.4493; 1.3878; 0.6797; 0.6840; 0.0143; 0.0041; False; 0.7024; 2.5416;2.12; 0.7683; 0.1887; 0.2099; 0.2188; 0.0001; False; 0.2189; 1.1798;3.83; 0.605057243; 0.056706081; 0.002151905; false; 0.065592663; 1.326133028;4.52; 0.582067456; 0.064320017; 2.7915E-5; false; 0.07040194; 1.298413692
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06650.mata;0.13; 0.0313716000;0.0136857; 0.0544299000; 0.0002683000; False; 0.0710090000; 0.1416773000;0.02; 0.015582; 0.008341; 0.000373; 5.1e-05; false; 0.027409;0.07; 0.016498; 0.007793; 0.028752; 0.010567; 0.011463; false; 0.07691;0.04; 0.015468; 0.000876; 0.011235; 0.004422; 0.003931; false; 0.038454;ERR;ERR;ERR;ERR;ERR;ERR;1.25; 0.0302; 0.0000; 0.0138; 0.0004; 0.0000; False; 0.0143; 0.0454;1.58; 0.0295; 0.0190; 0.3011; 0.3086; 0.0094; 0.0444; False; 0.3625; 0.4117;1.25; 0.0295; 0.0117; 0.0714; 0.0928; 0.0001; False; 0.0930; 0.1347;2.04; 0.306987408; 0.054486898; 0.002433043; false; 0.064544532; 0.571697486;1.51; 0.05647413; 0.077381551; 3.3398E-5; false; 0.092295345; 0.30655284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.17; 0.0467738000;0.0090084; 0.0437595000; 0.0001946000; False; 0.0555192000; 0.1612682000;0.01; 0.013807; 0.000962; 8.2e-05; 3.4e-05; false; 0.017396;0.03; 0.014241; 0.006388; 0.004678; 0.001826; 0.001599; false; 0.030565;0.01; 0.010594; 0.000463; 0.002113; 0.000976; 0.000625; false; 0.016467;ERR;ERR;ERR;ERR;ERR;ERR;1.07; 0.0188; 0.0000; 0.0022; 0.0002; 0.0000; False; 0.0025; 0.0218;1.32; 0.0293; 0.0358; 0.0473; 0.0489; 0.0024; 0.0062; False; 0.0576; 0.1232;1.01; 0.0308; 0.0170; 0.0120; 0.0183; 0.0001; False; 0.0185; 0.0668;1.75; 0.201909725; 0.050266264; 0.013160302; false; 0.078928455; 0.424743017;1.31; 0.047349756; 0.017910731; 4.0002E-5; false; 0.025250002; 0.209420485
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.13; 0.0443830000;0.0094426; 0.0072561000; 0.0002345000; False; 0.0194007000; 0.1188072000;0.0; 0.005309; 0.000508; 8.8e-05; 1.9e-05; false; 0.007029;0.01; 0.005235; 0.00498; 0.005716; 0.001; 0.00152; false; 0.019898;0.02; 0.009786; 0.000606; 0.003414; 0.001657; 0.001037; false; 0.018666;0.5; 0.009739; 1.3e-05; 9e-06; false; 0.015648;1.03; 0.0131; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 0.0149;1.14; 0.0211; 0.0170; 0.0240; 0.0257; 0.0025; 0.0037; False; 0.0320; 0.0705;1.16; 0.0217; 0.0100; 0.0079; 0.0140; 0.0001; False; 0.0141; 0.0462;1.64; 0.181814715; 0.052290001; 0.002212727; false; 0.061077691; 0.377615675;1.29; 0.038852578; 0.014721252; 4.0221E-5; false; 0.022246603; 0.209380369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.11; 0.0264943000;0.0065066; 0.0384680000; 0.0002276000; False; 0.0472501000; 0.1080853000;0.01; 0.004707; 0.004828; 0.000307; 0.000238; false; 0.012349;0.05; 0.008189; 0.003982; 0.027072; 0.009149; 0.008959; false; 0.058472;0.03; 0.008085; 0.000457; 0.016851; 0.005715; 0.005494; false; 0.038576;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0202; 0.0000; 0.0125; 0.0007; 0.0000; False; 0.0132; 0.0347;1.2; 0.0127; 0.0065; 0.1066; 0.1125; 0.0090; 0.0069; False; 0.1285; 0.1481;1.26; 0.0190; 0.0083; 0.0380; 0.0651; 0.0001; False; 0.0653; 0.0932;2.12; 0.274668276; 0.086584097; 0.002250458; false; 0.095266232; 0.521638217;1.35; 0.034582127; 0.048045057; 3.2947E-5; false; 0.05455271; 0.249540896
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06722.mata;0.2; 0.0703910000;0.0224211; 0.0438552000; 0.0001687000; False; 0.0737101000; 0.2100308000;0.05; 0.050198; 0.003946; 0.000304; 0.000141; false; 0.064353;0.1; 0.050957; 0.030221; 0.010416; 0.005751; 0.006401; false; 0.10867;0.07; 0.054926; 0.002833; 0.008225; 0.002922; 0.002154; false; 0.07949;0.58; 0.058256; 1e-05; 1.3e-05; false; 0.139781;1.12; 0.0504; 0.0000; 0.0042; 0.0002; 0.0000; False; 0.0045; 0.0557;1.36; 0.0797; 0.0375; 0.0514; 0.0528; 0.0046; 0.0089; False; 0.0664; 0.1845;1.09; 0.0530; 0.0263; 0.0138; 0.0211; 0.0001; False; 0.0212; 0.1014;2.74; 0.483559015; 0.066138888; 0.001790812; false; 0.074315625; 0.879307307;1.86; 0.233830615; 0.020150583; 2.9996E-5; false; 0.041116591; 0.576760203
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06730.mata;0.13; 0.0492270000;0.009644699999999999; 0.0069336000; 0.0002158000; False; 0.0197110000; 0.1245053000;0.02; 0.018499; 0.001377; 9.7e-05; 4.9e-05; false; 0.023259;0.04; 0.018418; 0.009154; 0.005594; 0.001596; 0.001588; false; 0.038712;0.03; 0.019261; 0.001009; 0.00413; 0.001615; 0.000938; false; 0.030976;0.54; 0.018382; 1.3e-05; 6e-06; false; 0.039569;1.1; 0.0200; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0020; 0.0225;1.29; 0.0343; 0.0167; 0.0182; 0.0196; 0.0022; 0.0031; False; 0.0250; 0.0764;1.33; 0.0344; 0.0177; 0.0110; 0.0175; 0.0001; False; 0.0177; 0.0704;1.69; 0.233433172; 0.052173777; 0.002059534; false; 0.059916493; 0.424242089;1.44; 0.061340736; 0.035084667; 4.1746E-5; false; 0.043433631; 0.353504258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06770.mata;0.22; 0.0682990000;0.0094907; 0.0770886000; 0.0003533000; False; 0.0897972000; 0.2227350000;0.13; 0.059672; 0.065003; 0.002747; 0.000308; false; 0.142852;0.46; 0.061506; 0.033107; 0.280126; 0.036858; 0.054663; false; 0.472868;0.28; 0.060078; 0.003263; 0.173789; 0.0204; 0.019763; false; 0.284264;ERR;ERR;ERR;ERR;ERR;ERR;1.38; 0.0963; 0.0000; 0.0895; 0.0033; 0.0000; False; 0.0930; 0.1938;4.77; 0.0821; 0.0439; 3.1939; 3.2260; 0.0377; 0.6292; False; 3.8930; 4.0212;2.07; 0.0928; 0.0604; 0.7220; 0.8303; 0.0001; False; 0.8305; 0.9854;4.08; 1.044658163; 0.155126992; 0.002306164; false; 0.164203853; 1.407892761;2.28; 0.260474304; 0.17418791; 3.5699E-5; false; 0.196832328; 0.743183631
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06780.mata;0.16; 0.0354621000;0.0097894; 0.0503691000; 0.0002014000; False; 0.0632580000; 0.1463713000;0.0; 0.0025; 0.000939; 9.5e-05; 6.7e-05; false; 0.004707;0.01; 0.002633; 0.001458; 0.004185; 0.001531; 0.002779; false; 0.013259;0.01; 0.00262; 0.000196; 0.002834; 0.001639; 0.001135; false; 0.010015;0.56; 0.002655; 1.3e-05; 1e-05; false; 0.006409;1.24; 0.0120; 0.0000; 0.0028; 0.0004; 0.0000; False; 0.0034; 0.0161;0.84; 0.0071; 0.0019; 0.0053; 0.0067; 0.0019; 0.0006; False; 0.0092; 0.0184;1.18; 0.0102; 0.0032; 0.0028; 0.0096; 0.0001; False; 0.0098; 0.0235;1.6; 0.179163185; 0.068488158; 0.002162612; false; 0.077155842; 0.362376836;1.17; 0.042516786; 0.020182466; 2.9512E-5; false; 0.027497143; 0.203831523
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06846.mata;0.14; 0.0696686000;0.0086296; 0.0068105000; 0.0001798000; False; 0.0180486000; 0.1425708000;0.07; 0.059798; 0.004721; 0.000316; 0.000139; false; 0.074994;0.13; 0.058655; 0.029617; 0.019596; 0.008809; 0.008162; false; 0.131864;0.07; 0.060346; 0.001556; 0.005946; 0.002256; 0.00167; false; 0.077092;0.65; 0.05976; 1.3e-05; 6e-06; false; 0.140652;1.11; 0.0558; 0.0000; 0.0067; 0.0005; 0.0000; False; 0.0073; 0.0640;1.22; 0.0539; 0.0437; 0.0627; 0.0681; 0.0049; 0.0085; False; 0.0816; 0.1801;1.29; 0.0576; 0.0318; 0.0316; 0.0518; 0.0001; False; 0.0519; 0.1425;3.04; 0.565453636; 0.104902005; 0.019027911; false; 0.146411276; 1.056681386;2.01; 0.228840672; 0.037270866; 4.1164E-5; false; 0.063041113; 0.636790619
