name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-1-rhs.mata;12.16;0.0678942;0.008220300000000002; 12.0878121000; False; 12.0980364000; 12.1941076000;0.08; 0.058515; 0.027236; 0.001445; false; 0.091832;0.17; 0.10058; 0.042158;0.016216; 0.013207; false; 0.178175;14.54; 0.102215; 0.039693;0.00201; 14.7478; false; 14.8981;8.06; 0.098219; 0.040535; 0.050061; false; 7.95106;1.34; 0.1735; 0.0000; 0.0034; False; 0.0035; 0.1775;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.22; 0.1021; 0.0116;6.3637; 6.3827; False; 6.3827; 6.4969;8.17;3.849501354; 0.197068783; false; 0.203481997; 4.225127232;7.84;0.09615742099999999; 3.81249701; false; 3.818295976; 4.063023561
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery-4P-BinEnc-BwBadi-B-2-rhs.mata;11.53;0.118667;0.0099036; 11.3928011000; False; 11.4061949000; 11.5666273000;0.13; 0.108386; 0.037703; 0.002314; false; 0.154114;0.17; 0.106529; 0.041908;0.016118; 0.012934; false; 0.183476;21.68; 0.109881; 0.037904;0.002115; 22.0807; false; 22.2366;9.08; 0.06161; 0.029117; 0.094949; false; 9.08052;1.03; 0.1010; 0.0000; 0.0017; False; 0.0018; 0.1030;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.54; 0.1012; 0.0115;7.6272; 7.6519; False; 7.6519; 7.7652;8.66;4.296984301; 0.132275101; false; 0.147258103; 4.63976565;8.91;0.085746327; 4.493201665; false; 4.500192452; 4.792930331
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.02;0.4510978;0.0156286; 0.4583386000; False; 0.4765454000; 0.9692682000;1.23; 0.716967; 0.268143; 0.251824; false; 1.29506;1.31; 0.69883; 0.261984;0.168997; 0.182962; false; 1.37177;1.48; 0.665549; 0.283813;0.01779; 0.518585; false; 1.53876;ERR;ERR;ERR;ERR;ERR;ERR;2.43; 0.9299; 0.0000; 0.4416; False; 0.4416; 1.3737;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.81; 1.1437; 0.1982;0.4536; 0.4630; False; 0.4630; 1.8099;5.95;0.9896734039999999; 0.089996934; false; 0.111448537; 1.488389532;6.64;0.8157702250000001; 0.494277126; false; 0.514559306; 1.852661489
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;1.04;0.4642879;0.0168097; 0.4865127000; False; 0.5063810000; 1.0146629000;1.19; 0.684695; 0.266918; 0.256343; false; 1.25755;1.3; 0.701552; 0.266846;0.160798; 0.168554; false; 1.34643;1.44; 0.621106; 0.27376;0.017686; 0.531321; false; 1.49753;ERR;ERR;ERR;ERR;ERR;ERR;1.9; 0.7092; 0.0000; 0.2917; False; 0.2917; 1.0023;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.94; 1.1443; 0.2054;0.5879; 0.5993; False; 0.5994; 1.9549;4.91;0.9573856279999999; 0.101857722; false; 0.106921916; 1.523410762;6.91;1.037241269; 0.569772107; false; 0.576399884; 2.071300684
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-2-rhs.mata;0.97;0.4140201;0.0136049; 0.4255428000; False; 0.4414833000; 0.8948477000;1.11; 0.655456; 0.263579; 0.202279; false; 1.17877;1.03; 0.593071; 0.176237;0.13726; 0.143773; false; 1.08267;1.12; 0.455688; 0.173511;0.017444; 0.465416; false; 1.15789;ERR;ERR;ERR;ERR;ERR;ERR;1.72; 0.6198; 0.0000; 0.2168; False; 0.2168; 0.8380;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.74; 1.0780; 0.1942;0.4114; 0.4220; False; 0.4221; 1.6995;5.73;1.22478809; 0.066828276; false; 0.072862519; 1.652277353;6.44;0.639333419; 0.560109056; false; 0.577413764; 1.605363428
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;1.68;0.4246997;0.013949099999999999; 1.0809082000; False; 1.0972264000; 1.5613444000;0.7; 0.421492; 0.18126; 0.121945; false; 0.765697;0.81; 0.399994; 0.180216;0.103545; 0.120982; false; 0.841451;1.49; 0.715839; 0.279941;0.020687999999999998; 0.475877; false; 1.54952;ERR;ERR;ERR;ERR;ERR;ERR;1.64; 0.6621; 0.0000; 0.1744; False; 0.1744; 0.8385;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.78; 0.6401; 0.1106;0.2739; 0.2791; False; 0.2792; 1.0331;6.31;1.1374483469999999; 0.129129258; false; 0.147300475; 1.781398264;6.82;0.934458154; 0.752280599; false; 0.767037827; 2.118984909
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-3-rhs.mata;0.45;0.24734270000000003;0.0124902; 0.1505747000; False; 0.1659976000; 0.4549875000;0.49; 0.335301; 0.131687; 0.039667; false; 0.534258;0.62; 0.345866; 0.132534;0.076705; 0.07139; false; 0.651649;0.61; 0.341426; 0.128241;0.008774; 0.138467; false; 0.642554;ERR;ERR;ERR;ERR;ERR;ERR;1.73; 0.5423; 0.0000; 0.0530; False; 0.0531; 0.5964;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.95; 0.5603; 0.1008;0.14900000000000002; 0.1541; False; 0.1542; 0.8180;4.36;0.825629263; 0.073706391; false; 0.079951077; 1.216299776;3.71;0.32238164199999997; 0.226961288; false; 0.245995288; 0.84227924
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondet-A-4-rhs.mata;0.49;0.2685029;0.0139387; 0.1582957000; False; 0.1752120000; 0.4907459000;0.52; 0.343413; 0.137272; 0.046752; false; 0.558767;0.64; 0.347072; 0.138282;0.08028199999999999; 0.085052; false; 0.678113;0.67; 0.354395; 0.136884;0.009676; 0.172196; false; 0.701655;ERR;ERR;ERR;ERR;ERR;ERR;1.8; 0.5756; 0.0000; 0.0615; False; 0.0615; 0.6382;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.95; 0.5542; 0.1033;0.1501; 0.1550; False; 0.1551; 0.8152;4.8;0.786226834; 0.103015806; false; 0.109786115; 1.195561714;3.74;0.40413417900000004; 0.237832272; false; 0.244084543; 0.958693696
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-0-rhs.mata;0.46;0.2479745;0.0126873; 0.1602140000; False; 0.1754651000; 0.4637847000;0.52; 0.357102; 0.143684; 0.042046; false; 0.569837;0.55; 0.28116; 0.135866;0.070933; 0.064881; false; 0.575152;0.67; 0.361613; 0.139538;0.00903; 0.162897; false; 0.700738;ERR;ERR;ERR;ERR;ERR;ERR;1.81; 0.5954; 0.0000; 0.0593; False; 0.0594; 0.6562;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.1; 0.5922; 0.1085;0.16410000000000002; 0.1694; False; 0.1695; 0.8730;4.14;0.696973756; 0.067369808; false; 0.074576687; 1.094785798;4.36;0.386819017; 0.24300992; false; 0.269862413; 0.996551125
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-1-rhs.mata;0.51;0.286433;0.014297899999999999; 0.1772257000; False; 0.1943344000; 0.5268876000;0.53; 0.368247; 0.148098; 0.024494; false; 0.562316;0.43; 0.227516; 0.091691;0.051137; 0.05733; false; 0.446527;0.66; 0.350776; 0.136766;0.009246; 0.182298; false; 0.707638;ERR;ERR;ERR;ERR;ERR;ERR;1.81; 0.5858; 0.0000; 0.0374; False; 0.0374; 0.6243;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.45; 0.3444; 0.0619;0.1052; 0.1086; False; 0.1086; 0.5167;4.12;0.682750129; 0.095726493; false; 0.121731558; 1.155747943;4.45;0.435486844; 0.222095145; false; 0.228706624; 0.986690653
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.43;0.23787819999999998;0.0119595; 0.1447273000; False; 0.1593730000; 0.4373983000;0.5; 0.322756; 0.134678; 0.035498; false; 0.52804;0.64; 0.341164; 0.137297;0.07877400000000001; 0.089155; false; 0.674525;0.66; 0.344622; 0.136036;0.009871; 0.178329; false; 0.69847;ERR;ERR;ERR;ERR;ERR;ERR;1.98; 0.5951; 0.0000; 0.0485; False; 0.0485; 0.6451;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.01; 0.5884; 0.1098;0.1713; 0.1773; False; 0.1774; 0.8783;4.55;0.715391259; 0.05620442; false; 0.06222276; 1.086858494;4.53;0.39929367; 0.251145681; false; 0.267265107; 1.005804738
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.42;0.2069226;0.011641899999999998; 0.1651192000; False; 0.1793562000; 0.4260777000;0.41; 0.27192; 0.108715; 0.040789; false; 0.447541;0.5; 0.279633; 0.109588;0.061753999999999996; 0.058997; false; 0.529472;0.59; 0.27439; 0.106365;0.006877; 0.218327; false; 0.62571;ERR;ERR;ERR;ERR;ERR;ERR;1.6; 0.4522; 0.0000; 0.0435; False; 0.0435; 0.4966;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.82; 0.4426; 0.0872;0.19419999999999998; 0.2018; False; 0.2019; 0.7338;4.03;0.718445904; 0.08341865; false; 0.098753614; 1.08873259;4.03;0.42677907; 0.298622058; false; 0.306104848; 0.968627343
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.27;0.13362190000000002;0.0082228; 0.1085819000; False; 0.1185445000; 0.2804745000;0.27; 0.166775; 0.079743; 0.023648; false; 0.288931;0.33; 0.167075; 0.078399;0.039083; 0.04487; false; 0.34601;0.4; 0.168378; 0.077959;0.004243; 0.15334; false; 0.418193;ERR;ERR;ERR;ERR;ERR;ERR;1.65; 0.4541; 0.0000; 0.0372; False; 0.0372; 0.4924;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.91; 0.4748; 0.0905;0.2026; 0.2107; False; 0.2107; 0.7784;4.29;0.7636197650000001; 0.046564986; false; 0.052371168; 1.111044435;4.27;0.441168717; 0.338257694; false; 0.366290419; 1.110159067
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.29;0.13747209999999999;0.0085345; 0.1237101000; False; 0.1342930000; 0.3001945000;0.28; 0.1885; 0.085732; 0.014345; false; 0.304652;0.61; 0.324763; 0.131775;0.071963; 0.077542; false; 0.634343;0.72; 0.316886; 0.130406;0.008612; 0.268474; false; 0.752796;ERR;ERR;ERR;ERR;ERR;ERR;1.78; 0.5343; 0.0000; 0.0244; False; 0.0245; 0.5598;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.03; 0.5101; 0.0939;0.2185; 0.2264; False; 0.2264; 0.8330;4.57;0.757396986; 0.04893999; false; 0.054646165; 1.123436543;4.13;0.362518851; 0.313306866; false; 0.320202747; 0.956514567
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;2.44;0.8387806;0.0165741; 1.4116160000; False; 1.4307844000; 2.3116200000;2.27; 1.73419; 0.587535; 0.046333; false; 2.45237;3.14; 1.77539; 0.652179;0.39411199999999996; 0.349644; false; 3.28548;14.44; 1.02231; 0.415959;0.025802000000000002; 13.4374; false; 14.9827;TO;MISSING;MISSING;MISSING;MISSING;MISSING;5.58; 4.5388; 0.0000; 0.0368; False; 0.0369; 4.5786;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;14.17;2.086142543; 2.381888349; false; 2.38928712; 5.671430558
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;3.33;0.8435226;0.0169664; 2.3142099000; False; 2.3336731000; 3.2212259000;2.44; 1.80681; 0.66926; 0.080448; false; 2.66392;3.09; 1.75687; 0.632326;0.38283300000000003; 0.359183; false; 3.23025;TO; 1.75093; 0.612104;0.035813;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.51; 2.7605; 0.0000; 0.0467; False; 0.0468; 2.8095;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;76.01;2.2066203620000002; 45.621230367; false; 45.626946883; 49.027157707
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;2.66;0.6138315;0.0144365; 2.0015112000; False; 2.0182471000; 2.6590572000;2.12; 1.54454; 0.57085; 0.070734; false; 2.29616;2.78; 1.62068; 0.593165;0.325996; 0.328233; false; 2.96481;TO; 1.76798; 0.642141;0.042636999999999994;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;3.96; 3.2455; 0.0000; 0.0550; False; 0.0550; 3.3028;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;56.94;1.962803917; 29.527876769; false; 29.546748314; 32.534079922
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;0.59;0.2868838;0.0091325; 0.2640182000; False; 0.2753503000; 0.5994991000;0.6; 0.448096; 0.178472; 0.007475; false; 0.658964;0.73; 0.436091; 0.176394;0.072678; 0.050233; false; 0.762419;21.11; 0.454599; 0.178466;0.007701; 21.4987; false; 22.1624;ERR;ERR;ERR;ERR;ERR;ERR;1.42; 0.5447; 0.0000; 0.0041; False; 0.0042; 0.5496;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;13.39;0.608379458; 6.357020924; false; 6.363567201; 7.317117293
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;0.71;0.3569105;0.0098639; 0.3355148000; False; 0.3479151000; 0.7463898000;0.54; 0.365312; 0.182042; 0.008693; false; 0.586344;0.76; 0.451059; 0.185664;0.07563700000000001; 0.067879; false; 0.810544;21.15; 0.455576; 0.171438;0.007733; 21.4744; false; 22.1317;ERR;ERR;ERR;ERR;ERR;ERR;1.95; 0.8353; 0.0000; 0.0039; False; 0.0039; 0.8401;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;14.49;0.680850331; 6.543991744; false; 6.550277652; 7.525652159
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.17;0.0593584;0.0087991; 0.0444947000; False; 0.0556320000; 0.1560327000;0.02; 0.021458; 0.011623; 0.00022; false; 0.035519;0.03; 0.021494; 0.011582;0.003428; 0.00217; false; 0.04073;0.03; 0.021732; 0.011811;0.000464; 0.005781; false; 0.042597;0.52; 0.021557; 0.011781; 0.000737; false; 0.054537;1.25; 0.0394; 0.0000; 0.0003; False; 0.0003; 0.0400;1.32; 0.0402; 0.0087; 0.1220; False; 0.1221; 0.1712;0.85; 0.0241; 0.0039;0.0036; 0.0037; False; 0.0037; 0.0319;1.35;0.245786656; 0.09439913; false; 0.113173299; 0.497558508;1.2;0.063384277; 0.022520844; false; 0.042088471; 0.229735201
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;0.27;0.19111140000000001;0.0088786; 0.0368281000; False; 0.0476394000; 0.3088562000;0.46; 0.322248; 0.147834; 0.004515; false; 0.508505;1.21; 0.378533; 0.141473;0.085658; 0.597099; false; 1.22973;0.38; 0.224672; 0.105888;0.010243; 0.042661; false; 0.412255;1.38; 0.388793; 0.132901; 0.007993; false; 1.10834;1.3; 0.5132; 0.0000; 0.0015; False; 0.0015; 0.5158;29.3; 0.4230; 1.4235; 27.5493; False; 27.5493; 29.3972;2.01; 0.6384; 0.1256;0.148; 0.1515; False; 0.1515; 0.9185;4.95;1.0331554920000001; 0.073936125; false; 0.079831076; 1.460557111;2.84;0.269583865; 0.031043352; false; 0.03881638; 0.5862049
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.11;0.0369806;0.005616100000000001; 0.0267622000; False; 0.0340145000; 0.0976956000;0.01; 0.012006; 0.007969; 0.000152; false; 0.02173;0.02; 0.012016; 0.007826;0.001939; 0.001272; false; 0.024487;0.03; 0.019139; 0.010588;0.000273; 0.003435; false; 0.036171;0.55; 0.02161; 0.009336; 0.0004; false; 0.043701;0.85; 0.0254; 0.0000; 0.0002; False; 0.0003; 0.0258;0.97; 0.0261; 0.0051; 0.0826; False; 0.0827; 0.1142;1.21; 0.0426; 0.0072;0.0070999999999999995; 0.0072; False; 0.0072; 0.0574;1.59;0.167250886; 0.047970594; false; 0.054183734; 0.346987942;1.17;0.056120126; 0.031761828; false; 0.038894764; 0.214714615
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.18;0.1110251;0.0096484; 0.0498487000; False; 0.0619294000; 0.2131421000;0.06; 0.047568; 0.019398; 0.000462; false; 0.07124;0.07; 0.048959; 0.013116;0.004479; 0.007066; false; 0.075976;0.07; 0.05033; 0.020195;0.001042; 0.009561; false; 0.08559;0.63; 0.049788; 0.023125; 0.002338; false; 0.125158;1.17; 0.0891; 0.0000; 0.0004; False; 0.0005; 0.0899;1.0; 0.0482; 0.0119; 0.1394; False; 0.1394; 0.1997;1.33; 0.0891; 0.0163;0.0161; 0.0164; False; 0.0165; 0.1224;1.68;0.233995514; 0.045820252; false; 0.051138433; 0.441172904;1.45;0.061976705; 0.021911516; false; 0.028399289; 0.221282043
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.19;0.08272360000000001;0.0089172; 0.0442823000; False; 0.0558562000; 0.1798984000;0.07; 0.049733; 0.021684; 0.00049; false; 0.076369;0.08; 0.05073; 0.023073;0.008329; 0.010905; false; 0.097632;0.08; 0.053429; 0.023274;0.001158; 0.0099; false; 0.092583;0.63; 0.051642; 0.021652; 0.002599; false; 0.127218;1.21; 0.0867; 0.0000; 0.0004; False; 0.0004; 0.0874;1.6; 0.0954; 0.0243; 0.3219; False; 0.3220; 0.4421;1.28; 0.0944; 0.0174;0.016300000000000002; 0.0167; False; 0.0167; 0.1290;1.75;0.24529772; 0.040127543; false; 0.045947612; 0.470177913;1.45;0.09746458100000001; 0.018427456; false; 0.026238742; 0.271462025
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.19;0.09109729999999999;0.009164; 0.0414271000; False; 0.0533068000; 0.1864370000;0.08; 0.06128; 0.030219; 0.000576; false; 0.098576;0.11; 0.056936; 0.029408;0.011637; 0.016303; false; 0.120046;0.1; 0.057998; 0.029881;0.001424; 0.012293; false; 0.108209;0.65; 0.06578; 0.026837; 0.003141; false; 0.155707;1.08; 0.0680; 0.0000; 0.0004; False; 0.0004; 0.0687;1.78; 0.1137; 0.0360; 0.5131; False; 0.5131; 0.6633;1.21; 0.1022; 0.0114;0.0098; 0.0101; False; 0.0101; 0.1241;2.1;0.251277293; 0.04462054; false; 0.050828981; 0.47065877;1.49;0.065151218; 0.018128889; false; 0.024645587; 0.255424936
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.33;0.2313055;0.0208921; 0.0586516000; False; 0.0843037000; 0.3497551000;0.5; 0.355555; 0.153455; 0.005661; false; 0.552092;1.05; 0.333115; 0.146336;0.06212; 0.52429; false; 1.08679;0.57; 0.397263; 0.144985;0.009504; 0.038932; false; 0.622939;1.59; 0.401754; 0.15435; 0.00736; false; 1.17152;1.4; 0.4266; 0.0000; 0.0022; False; 0.0023; 0.4300;33.64; 0.4622; 2.4267; 32.1028; False; 32.1029; 34.9938;1.5; 0.5942; 0.0668;0.0757; 0.0773; False; 0.0773; 0.7404;4.68;0.9872670379999999; 0.081140311; false; 0.087772745; 1.375547775;3.16;0.340800271; 0.046348413; false; 0.053974185; 0.751044779
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.12;0.051875;0.0056073; 0.0262589000; False; 0.0336882000; 0.1131779000;0.05; 0.037149; 0.01552; 0.000382; false; 0.056091;0.06; 0.036333; 0.016038;0.006057; 0.008029; false; 0.069643;0.05; 0.036142; 0.014529;0.000724; 0.00627; false; 0.060677;0.39; 0.038117; 0.015475; 0.001979; false; 0.093467;1.34; 0.1257; 0.0000; 0.0006; False; 0.0006; 0.1267;1.42; 0.0729; 0.0204; 0.2586; False; 0.2587; 0.3524;1.31; 0.1244; 0.0230;0.0194; 0.0199; False; 0.0199; 0.1679;2.03;0.24952529899999998; 0.050418319; false; 0.056018531; 0.452356998;1.32;0.057753954; 0.016945035; false; 0.023796786; 0.263898719
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.19;0.0868476;0.0085087; 0.0454086000; False; 0.0565684000; 0.1835648000;0.08; 0.065122; 0.027874; 0.000686; false; 0.099297;0.11; 0.065008; 0.028754;0.010126; 0.013235; false; 0.121891;0.1; 0.063772; 0.025991;0.001397; 0.011005; false; 0.107667;0.57; 0.043461; 0.01524; 0.002011; false; 0.097679;1.32; 0.1172; 0.0000; 0.0006; False; 0.0006; 0.1181;1.87; 0.1239; 0.0364; 0.5723; False; 0.5724; 0.7332;0.88; 0.0628; 0.0108;0.0093; 0.0095; False; 0.0095; 0.0835;2.05;0.288428846; 0.069553881; false; 0.076024253; 0.516694079;1.35;0.057828466999999995; 0.017055434; false; 0.023919216; 0.229777522
