name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.01; 0.0339084; 0.00618569; 3.481e-05; 1.8471e-05; 7.54e-06; false;0.01; 0.0128933; 0.00610731; 6.0303e-05; 3.226e-05; 7.719e-06; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.21; 0.184752; 0.0388363; 0.000274184; 0.000174954; 7.6061e-05; false;0.17; 0.141275; 0.0391349; 0.0005372; 0.000173778; 7.5526e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.18; 0.156221; 0.0442297; 0.000301658; 0.000192766; 3.4078e-05; false;0.18; 0.157388; 0.0433309; 0.00059138; 0.000249831; 3.3087e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.19; 0.171426; 0.048201; 0.000325316; 0.000214314; 3.6299e-05; false;0.2; 0.169174; 0.0467217; 0.000676942; 0.000236597; 3.5844e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.21; 0.184667; 0.0511046; 0.000353216; 0.00028658; 3.8116e-05; false;0.21; 0.182496; 0.0512001; 0.000714321; 0.000235801; 3.9489e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.23; 0.201086; 0.055977; 0.000381093; 0.000284031; 4.2466e-05; false;0.23; 0.202636; 0.0552711; 0.000794897; 0.000254344; 4.0737e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.25; 0.214571; 0.0595458; 0.000409935; 0.000280414; 4.6304e-05; false;0.25; 0.21254; 0.0598501; 0.000818776; 0.000277897; 4.5127e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.27; 0.227959; 0.0633457; 0.000437546; 0.000310936; 4.7681e-05; false;0.27; 0.227977; 0.0630712; 0.000880037; 0.00029693; 4.7967e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.28; 0.244054; 0.0688737; 0.000462678; 0.000340621; 5.2247e-05; false;0.29; 0.242553; 0.0694431; 0.000931558; 0.000313013; 5.0293e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.31; 0.256599; 0.072126; 0.000494911; 0.000364971; 5.4139e-05; false;0.3; 0.256084; 0.0714342; 0.000990599; 0.000343324; 5.4731e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.32; 0.268636; 0.0759742; 0.00051691; 0.000367748; 7.7108e-05; false;0.32; 0.269017; 0.07602; 0.00104391; 0.000380441; 5.6047e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.03; 0.0291366; 0.00854629; 5.6238e-05; 3.3766e-05; 1.392e-05; false;0.05; 0.0413095; 0.0137916; 0.000149949; 6.6048e-05; 2.0238e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.36; 0.314429; 0.0794308; 0.00053559; 0.000381218; 5.9947e-05; false;0.34; 0.290289; 0.0769863; 0.00107894; 0.000390091; 7.5688e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.04; 0.0411007; 0.0117043; 8.2188e-05; 4.892e-05; 2.0197e-05; false;0.05; 0.0436234; 0.0127676; 0.000171448; 7.1239e-05; 2.3309e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.07; 0.0615125; 0.0164638; 0.000105954; 9.3548e-05; 2.8167e-05; false;0.06; 0.0565725; 0.015832; 0.000223663; 8.9061e-05; 2.8201e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.08; 0.0724116; 0.0185489; 0.000149875; 8.3231e-05; 3.5445e-05; false;0.07; 0.0696195; 0.0186598; 0.000248068; 0.000106774; 3.63e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.1; 0.0920802; 0.0231623; 0.000154343; 0.00010148; 4.2856e-05; false;0.1; 0.0851; 0.0219924; 0.000289943; 0.000166073; 4.2563e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.12; 0.112828; 0.0260953; 0.000184623; 0.000117374; 5.036e-05; false;0.12; 0.10113; 0.0260089; 0.00035431; 0.000154961; 5.2004e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.13; 0.113701; 0.0300142; 0.000225147; 0.000136047; 5.8732e-05; false;0.13; 0.1162; 0.0318528; 0.000399656; 0.000175678; 5.9871e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.15; 0.135965; 0.0339908; 0.00023523; 0.000184073; 6.6453e-05; false;0.14; 0.129604; 0.034405; 0.00046661; 0.00019848; 6.6821e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.01; 0.0137471; 0.00622709; 3.054e-05; 1.8793e-05; 7.098e-06; false;0.02; 0.0173251; 0.0107937; 8.7169e-05; 3.9247e-05; 1.1943e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.19; 0.178694; 0.0381975; 0.000261529; 0.00017315; 7.4372e-05; false;0.16; 0.140628; 0.0387106; 0.000477623; 0.000234144; 7.5137e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.2; 0.167045; 0.0427973; 0.000284479; 0.000192021; 3.2135e-05; false;0.18; 0.15503; 0.0427971; 0.000606762; 0.000190215; 4.2698e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.2; 0.176392; 0.0463553; 0.000308675; 0.00024442; 3.6049e-05; false;0.21; 0.172454; 0.0458682; 0.000656915; 0.000219686; 3.555e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.22; 0.186288; 0.0513322; 0.000333102; 0.000232281; 3.87e-05; false;0.21; 0.182666; 0.0505955; 0.000694556; 0.000238469; 3.8652e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.23; 0.199397; 0.054519; 0.000363542; 0.000271533; 4.1808e-05; false;0.24; 0.205114; 0.05429; 0.000842336; 0.000248759; 4.1632e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.25; 0.213256; 0.0571993; 0.000389613; 0.000278406; 4.3669e-05; false;0.26; 0.218847; 0.0575203; 0.000786582; 0.000299014; 5.7323e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.27; 0.234894; 0.063193; 0.000415678; 0.000303032; 4.8444e-05; false;0.28; 0.237268; 0.0631899; 0.000859461; 0.000294073; 4.7369e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.28; 0.251334; 0.0679171; 0.000435781; 0.000328565; 5.0045e-05; false;0.29; 0.239602; 0.0655875; 0.000909958; 0.000312594; 5.028e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.3; 0.255042; 0.0698533; 0.000481858; 0.000344147; 5.2711e-05; false;0.3; 0.257059; 0.0710146; 0.00109658; 0.000335809; 5.3253e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.32; 0.273255; 0.0754387; 0.000488238; 0.000387966; 5.6494e-05; false;0.32; 0.277805; 0.0751356; 0.00101674; 0.000354062; 5.7974e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.03; 0.0266289; 0.00846104; 5.6461e-05; 3.2937e-05; 1.4087e-05; false;0.03; 0.0257996; 0.00848077; 0.000127812; 4.2181e-05; 1.3577e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.35; 0.303555; 0.0788; 0.000532749; 0.00041144; 5.9947e-05; false;0.34; 0.284047; 0.077909; 0.00105908; 0.000385492; 5.9468e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.04; 0.0413622; 0.0115838; 8.1491e-05; 4.7936e-05; 2.0474e-05; false;0.04; 0.0414713; 0.0115125; 0.000149909; 6.1343e-05; 2.042e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.07; 0.0649472; 0.0166699; 0.000109515; 6.4057e-05; 2.7564e-05; false;0.07; 0.063094; 0.0166147; 0.000199618; 8.1827e-05; 2.7566e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.08; 0.0738348; 0.0184809; 0.000149423; 8.0932e-05; 3.6052e-05; false;0.08; 0.0703346; 0.0187272; 0.000242553; 0.000140724; 3.5505e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.1; 0.0907353; 0.0222487; 0.000160666; 0.000121343; 4.325e-05; false;0.09; 0.083113; 0.0224513; 0.000304339; 0.000125638; 4.3193e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.12; 0.104326; 0.0261327; 0.000186618; 0.000119986; 5.3358e-05; false;0.11; 0.103118; 0.0261279; 0.00034106; 0.000151822; 5.2159e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.13; 0.114786; 0.0320807; 0.000209583; 0.00015863; 6.3186e-05; false;0.13; 0.11855; 0.0306877; 0.000390481; 0.000172977; 6.0395e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.16; 0.144192; 0.0346261; 0.000238303; 0.000154495; 6.6834e-05; false;0.14; 0.126315; 0.0346417; 0.000453984; 0.000197844; 6.7209e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.01; 0.0136713; 0.00610072; 3.1908e-05; 1.7547e-05; 7.257e-06; false;0.01; 0.01314; 0.00638988; 6.1955e-05; 2.4751e-05; 8.626e-06; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.17; 0.147664; 0.0383412; 0.000265136; 0.00020581; 7.5105e-05; false;0.16; 0.140123; 0.0384102; 0.000499217; 0.000219457; 7.523e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.17; 0.155791; 0.0425117; 0.000284565; 0.000189676; 3.244e-05; false;0.18; 0.15479; 0.0424428; 0.000587299; 0.000190687; 3.2198e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.19; 0.168834; 0.0459243; 0.000323178; 0.000214833; 3.602e-05; false;0.19; 0.168953; 0.0466505; 0.00062881; 0.000212019; 3.5171e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.21; 0.183693; 0.0512711; 0.000351128; 0.000235384; 3.9588e-05; false;0.22; 0.188488; 0.0527025; 0.000710748; 0.000228904; 3.7648e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.23; 0.198843; 0.05659; 0.000381523; 0.000258005; 4.089e-05; false;0.23; 0.196641; 0.0549014; 0.000739099; 0.000287177; 4.0547e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.24; 0.213472; 0.059763; 0.000385949; 0.000275306; 4.3826e-05; false;0.25; 0.211501; 0.059343; 0.000820089; 0.00027192; 4.3254e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.27; 0.228131; 0.0628476; 0.000417665; 0.000316738; 4.8493e-05; false;0.27; 0.226063; 0.0640899; 0.00086342; 0.000312341; 4.7671e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.28; 0.244688; 0.0659003; 0.000476123; 0.000319834; 5.0388e-05; false;0.28; 0.239995; 0.0652603; 0.00089555; 0.000314919; 5.1009e-05; false
