name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;5.92; 0.392119; 0.0469475; 5.7821;6.63;0.1350828; 7.0831389000; 0.0007707000; 0.0003476000; False;3.38; 0.334358; 0.0776823; 2.72355; 0.685858; 0.000240903; false;6.11; 0.349553; 0.0698816;0.01898069; 3.34837; 2.18167; 0.662648; false;5.59; 0.348121; 0.0696063;0.00346776; 1.98037; 3.14367; 0.0473363; false;5.06; 0.2687; 0.0000; 3.2961; 0.9773; 0.0034; False;TO;TO;TO;12.76;0.082321087; 5.599056005; 4.4365E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;6.61; 0.349086; 0.0375398; 6.7078;7.52;0.2287905; 8.1820003000; 0.0006307000; 0.0001548000; False;3.91; 0.350354; 0.107191; 3.19812; 0.721461; 0.000428644; false;8.09; 0.330433; 0.0605399;0.0202947; 4.18578; 3.18336; 0.876047; false;5.11; 0.205677; 0.0424176;0.001815088; 1.89108; 2.81368; 0.056381; false;5.88; 0.2769; 0.0000; 3.8582; 1.1677; 0.0037; False;TO;TO;TO;14.16;0.113122645; 6.206321933; 4.8779E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;7.95; 0.507172; 0.0797221; 7.9516;10.24;0.2045761; 10.6127451000; 0.0008611000; 0.0002982000; False;5.63; 0.418248; 0.0827063; 4.76651; 1.12474; 0.000571059; false;7.83; 0.229933; 0.0515646;0.014165819999999999; 4.09235; 3.00376; 0.869315; false;7.84; 0.345144; 0.0643367;0.0030247399999999997; 2.67624; 4.63689; 0.0635851; false;8.78; 0.5373; 0.0000; 5.7461; 1.8922; 0.0102; False;TO;TO;TO;16.76;0.08114914200000001; 7.424237571; 2.7407E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;9.38; 0.427894; 0.108968; 9.2599;12.17;0.2161134; 12.4488136000; 0.0009462000; 0.0003133000; False;5.13; 0.247524; 0.0867306; 4.24998; 1.03318; 0.000310138; false;10.79; 0.258884; 0.0662049;0.0221714; 5.0308; 4.78895; 1.26009; false;7.29; 0.240875; 0.048806;0.0020627500000000003; 2.73213; 4.1157; 0.0769032; false;8.84; 0.5092; 0.0000; 6.1762; 1.7854; 0.0130; False;TO;TO;TO;20.27;0.111655273; 9.123814317; 5.4274E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;11.01; 0.518183; 0.0682957; 10.7260;14.74;0.23581449999999998; 15.4347675000; 0.0009530000; 0.0001838000; False;7.69; 0.440905; 0.0884614; 6.35627; 1.7187; 0.000905782; false;11.3; 0.451346; 0.087968;0.030381899999999996; 6.40404; 3.87706; 1.16253; false;11.32; 0.46528; 0.0803261;0.00457572; 4.25564; 6.34965; 0.0824304; false;9.82; 0.5185; 0.0000; 6.9810; 1.8624; 0.0103; False;TO;TO;TO;21.98;0.128448485; 9.571395015; 3.4494E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;13.08; 0.6532; 0.0724673; 12.9720;15.47;0.2657248; 15.6087225000; 0.0005386000; 0.0001254000; False;7.28; 0.291053; 0.0588765; 6.3578; 1.36399; 0.000343043; false;14.96; 0.457299; 0.0858444;0.0288147; 7.89002; 5.83053; 1.67689; false;10.71; 0.29165; 0.058595;0.00251587; 4.19054; 5.89857; 0.111257; false;12.68; 0.6575; 0.0000; 8.7172; 2.9046; 0.0296; False;TO;TO;TO;25.56;0.19888389; 11.333095998; 5.1389E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;15.63; 0.507355; 0.0720823; 14.9990;16.53;0.1832357; 17.0235217000; 0.0011806000; 0.0002683000; False;10.08; 0.537062; 0.0925881; 7.84443; 2.68949; 0.00114772; false;14.97; 0.335001; 0.0650519;0.021091199999999997; 8.10332; 5.27798; 1.93639; false;12.02; 0.505937; 0.0881927;0.00478491; 5.01623; 6.24492; 0.104851; false;14.31; 0.6866; 0.0000; 10.9829; 2.9025; 0.0231; False;TO;TO;TO;30.1;0.105778362; 13.191113482; 3.7466E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;16.91; 0.422688; 0.0772792; 16.5307;22.78;0.2510661; 24.0929231000; 0.0010827000; 0.0001946000; False;10.64; 0.490278; 0.0882197; 9.09697; 2.1262; 0.000473358; false;14.86; 0.51342; 0.103863;0.0437775; 7.80835; 5.62776; 1.56905; false;14.46; 0.306347; 0.0635628;0.00292393; 5.66707; 7.9851; 0.137157; false;15.71; 0.4579; 0.0000; 12.4743; 3.1986; 0.0279; False;TO;TO;TO;33.91;0.19291670700000002; 15.052721369; 4.7741E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;19.63; 0.679028; 0.0612957; 19.5030;28.87;0.2815436; 29.5144700000; 0.0011654000; 0.0003248000; False;11.2; 0.578653; 0.129425; 9.05892; 2.45617; 0.00038938; false;20.0; 0.486748; 0.0964323;0.0339646; 11.1706; 7.79613; 1.71324; false;16.38; 0.340658; 0.0704761;0.00297098; 6.22951; 8.93924; 0.156161; false;16.64; 0.7995; 0.0000; 12.5809; 4.0871; 0.0028; False;TO;TO;TO;41.54;0.115095987; 17.863467522; 4.5564E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12; 0.0952006; 0.00565777; 0.0707;0.28;0.1409004; 0.1490879000; 0.0001631000; 0.0001504000; False;0.12; 0.0648501; 0.0212107; 0.0694083; 0.0205421; 0.000102363; false;0.17; 0.116025; 0.0108323;0.016494334; 0.0490547; 0.0619114; 0.000646343; false;0.18; 0.0708567; 0.0302951;0.00044992899999999995; 0.0321367; 0.095725; 0.00221622; false;1.55; 0.1055; 0.0000; 0.0734; 0.0361; 0.0004; False;TO;TO;TO;1.81;0.03297417; 0.263555162; 4.5198E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;19.46; 0.580294; 0.133948; 19.5487;26.79;0.1760785; 26.7944716000; 0.0008722000; 0.0001786000; False;14.0; 0.589953; 0.105693; 11.3904; 3.34229; 0.00101913; false;21.54; 0.58207; 0.112431;0.039570900000000006; 11.0649; 8.70198; 2.46897; false;17.51; 0.623251; 0.110636;0.00535165; 6.95701; 9.56407; 0.152469; false;18.96; 0.6795; 0.0000; 15.0669; 4.2201; 0.0041; False;TO;TO;TO;45.69;0.11542593100000001; 19.813657636; 5.648E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.28; 0.0955012; 0.0120266; 0.2039;0.43;0.1200027; 0.5391077000; 0.0001777000; 0.0001572000; False;0.22; 0.131557; 0.0221841; 0.159016; 0.0331275; 6.975e-05; false;0.34; 0.0488734; 0.0130981;0.00226516; 0.10851; 0.28918; 0.00103007; false;0.38; 0.0961134; 0.0203747;0.000723935; 0.200536; 0.19895; 0.00399099; false;1.64; 0.1258; 0.0000; 0.1769; 0.0422; 0.0007; False;TO;TO;TO;2.66;0.046406454; 0.514763697; 7.3198E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.61; 0.112552; 0.0196119; 0.4848;0.74;0.1034232; 0.6032733000; 0.0002843000; 0.0001905000; False;0.39; 0.131206; 0.0276927; 0.220262; 0.0862272; 0.000173647; false;0.82; 0.15315; 0.0288455;0.00630424; 0.351093; 0.39551; 0.00199566; false;0.73; 0.130527; 0.0287615;0.001147027; 0.189046; 0.370258; 0.00592391; false;1.8; 0.2120; 0.0000; 0.3179; 0.0851; 0.0007; False;TO;TO;TO;2.85;0.09170922; 0.641240752; 3.5679E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.85; 0.131901; 0.0236488; 0.7614;1.1;0.1258885; 1.0437603000; 0.0002756000; 0.0001296000; False;0.63; 0.145998; 0.033011; 0.420683; 0.146697; 0.000230497; false;0.97; 0.103989; 0.02289;0.00412634; 0.422671; 0.581135; 0.00111702; false;1.14; 0.147999; 0.0335789;0.001452688; 0.338433; 0.660528; 0.00875402; false;1.68; 0.2040; 0.0000; 0.4098; 0.1765; 0.0006; False;TO;TO;TO;3.79;0.048182041; 1.260266741; 2.5695E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;1.26; 0.170129; 0.0199084; 1.1447;1.59;0.13793260000000002; 1.4098568000; 0.0002732000; 0.0001569000; False;0.75; 0.101789; 0.0242551; 0.529303; 0.196144; 0.000152302; false;1.97; 0.183148; 0.0416209;0.007571349999999999; 0.974347; 0.97125; 0.00171066; false;1.21; 0.103538; 0.0226961;0.000845678; 0.393416; 0.70733; 0.0128; false;2.34; 0.2561; 0.0000; 0.8611; 0.2689; 0.0015; False;TO;TO;TO;4.75;0.054233129; 1.672976952; 6.3825E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;1.85; 0.222319; 0.0257761; 1.7573;2.29;0.1613121; 2.2274264000; 0.0005066000; 0.0002271000; False;1.07; 0.121618; 0.0294653; 0.798214; 0.314757; 0.000454176; false;2.13; 0.139052; 0.0294285;0.00663155; 1.10095; 1.07025; 0.00181502; false;2.52; 0.227876; 0.047034;0.00215958; 0.929395; 1.4121; 0.0221621; false;2.97; 0.2370; 0.0000; 1.2831; 0.3710; 0.0018; False;TO;TO;TO;5.69;0.055324924; 2.232628205; 2.7102E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;2.77; 0.24043; 0.0385313; 2.6172;2.71;0.1283462; 2.8291608000; 0.0004572000; 0.0001564000; False;1.32; 0.162824; 0.0322744; 0.993856; 0.301825; 0.000213054; false;3.12; 0.285978; 0.0491088;0.01296676; 1.55535; 1.50496; 0.00141757; false;2.17; 0.180347; 0.0307351;0.001111987; 0.728055; 1.25838; 0.0237549; false;2.91; 0.2633; 0.0000; 1.4673; 0.4521; 0.0010; False;TO;TO;TO;7.01;0.07237078899999999; 2.800181706; 3.5055E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;3.72; 0.390936; 0.0452019; 3.4606;3.78;0.1603935; 3.6992792000; 0.0007209000; 0.0001938000; False;2.27; 0.275754; 0.0546743; 1.71964; 0.523837; 0.000483727; false;3.84; 0.267521; 0.0574811;0.017661910000000003; 2.04514; 1.67419; 0.00339501; false;3.65; 0.261185; 0.0508727;0.00227429; 1.29223; 2.03433; 0.0333685; false;3.87; 0.2050; 0.0000; 2.1857; 0.7679; 0.0039; False;TO;TO;TO;8.88;0.074144784; 3.652231255; 3.2224E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.05; 0.0306232; 0.00458931; 0.0119;0.17;0.08132629999999999; 0.0467504000; 0.0001711000; 0.0001726000; False;0.04; 0.0440743; 0.0155254; 0.0202043; 0.00293026; 3.5254e-05; false;0.05; 0.040144; 0.0100313;0.001148935; 0.00797988; 0.0139239; 0.00414806; false;0.04; 0.0498519; 0.00667719;0.00013861; 0.0067677; 0.0122593; 0.000317378; false;1.33; 0.0512; 0.0000; 0.0129; 0.0019; 0.0001; False;TO;TO;TO;1.32;0.036425029; 0.058901006; 4.4314E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;4.29; 0.30498; 0.0580688; 4.2781;5.13;0.1948541; 4.9589076000; 0.0006674000; 0.0002246000; False;2.88; 0.317622; 0.064165; 2.24525; 0.735938; 0.000537903; false;5.69; 0.305844; 0.0519563;0.016992; 2.84871; 2.3207; 0.597699; false;4.58; 0.17658; 0.0385061;0.001444172; 1.7369; 2.63581; 0.0412593; false;4.92; 0.4712; 0.0000; 2.8879; 0.8161; 0.0023; False;TO;TO;TO;11.6;0.114760001; 4.876661; 4.1907E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;5.73; 0.332999; 0.0451846; 5.9046;6.3;0.1101119; 6.4493495000; 0.0012417000; 0.0004700000; False;3.6; 0.341245; 0.0593091; 2.94105; 0.806118; 0.000704845; false;6.37; 0.317812; 0.0570029;0.01531596; 3.20742; 2.48584; 0.706297; false;6.1; 0.344208; 0.0688181;0.0033262300000000003; 2.28189; 3.24122; 0.0532614; false;6.03; 0.4278; 0.0000; 3.7789; 1.2487; 0.0026; False;TO;TO;TO;12.47;0.09281305699999999; 5.395860479; 5.1242E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;7.14; 0.255863; 0.0453387; 6.8958;7.7;0.3118423; 8.0401231000; 0.0005514000; 0.0001444000; False;4.41; 0.414454; 0.0693289; 3.82867; 0.821694; 0.000455123; false;9.22; 0.400312; 0.0751859;0.0239373; 4.65698; 3.47182; 1.17424; false;6.58; 0.2705; 0.0431137;0.00198391; 2.29835; 3.83795; 0.057841; false;6.3; 0.2891; 0.0000; 3.7656; 1.3475; 0.0054; False;TO;TO;TO;14.26;0.083586752; 6.147926533; 3.3338E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;7.43; 0.50175; 0.0569212; 7.2268;9.91;0.1833002; 10.3836981000; 0.0013385000; 0.0003973000; False;4.4; 0.223889; 0.0495602; 3.34071; 1.21986; 0.000611878; false;10.5; 0.425956; 0.0733688;0.0229929; 5.15479; 4.36284; 1.11323; false;8.82; 0.417167; 0.0754935;0.0040582299999999995; 3.17382; 4.98341; 0.077103; false;8.38; 0.5278; 0.0000; 5.5505; 1.6703; 0.0038; False;TO;TO;TO;17.05;0.092056249; 7.331992814; 4.4415E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;9.47; 0.467021; 0.0659498; 9.1185;11.71;0.2247009; 12.1335001000; 0.0009875000; 0.0002712000; False;5.37; 0.427285; 0.0918028; 4.35313; 1.09598; 0.000545064; false;11.33; 0.446058; 0.0833369;0.0284487; 5.80556; 4.63633; 1.04681; false;9.16; 0.397887; 0.0710525;0.00364608; 3.3982; 5.15498; 0.0723191; false;7.5; 0.3101; 0.0000; 5.0954; 1.6881; 0.0064; False;TO;TO;TO;20.87;0.09777092700000001; 8.888392152; 5.0865E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;11.23; 0.328266; 0.0611994; 11.1901;13.9;0.28438810000000003; 14.6305532000; 0.0006156000; 0.0001709000; False;6.94; 0.425424; 0.0736401; 6.04676; 1.21709; 0.00102611; false;12.01; 0.449973; 0.0824743;0.0310928; 5.71104; 5.01175; 1.4051; false;11.37; 0.398517; 0.0760435;0.00457018; 4.32758; 6.4321; 0.0866802; false;8.86; 0.3243; 0.0000; 6.1342; 2.0606; 0.0089; False;TO;TO;TO;21.84;0.105699283; 9.743202189; 6.0179E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;11.79; 0.46696; 0.084387; 11.8181;16.86;0.24660490000000002; 17.2627275000; 0.0007974000; 0.0001750000; False;8.46; 0.435198; 0.0867831; 7.06363; 1.85128; 0.000718157; false;15.49; 0.471138; 0.0933423;0.0320545; 7.84849; 6.46866; 1.53767; false;9.86; 0.273537; 0.0571058;0.00266982; 3.48002; 5.73235; 0.103082; false;11.56; 0.5361; 0.0000; 8.3570; 2.4696; 0.0113; False;TO;TO;TO;27.1;0.14990713; 11.108714201; 4.8138E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;15.31; 0.485218; 0.0721409; 15.0322;18.55;0.27184949999999997; 19.4765746000; 0.0005399000; 0.0001227000; False;10.65; 0.546814; 0.0941848; 8.9959; 2.28371; 0.00136921; false;15.33; 0.535611; 0.0884629;0.0314385; 8.33557; 5.89206; 1.54511; false;11.73; 0.30006; 0.0620795;0.00305343; 4.62861; 6.32128; 0.11886; false;12.67; 0.6441; 0.0000; 9.5862; 2.4755; 0.0096; False;TO;TO;TO;29.79;0.210503169; 12.434197714; 4.2263E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;16.35; 0.620518; 0.11202; 16.8330;22.13;0.23622579999999999; 23.1790812000; 0.0005863000; 0.0001442000; False;11.86; 0.579586; 0.102192; 9.52465; 2.91815; 0.00161527; false;20.18; 0.559112; 0.0966449;0.0347381; 11.4957; 7.61953; 1.74778; false;15.0; 0.510577; 0.097661;0.005827290000000001; 5.71964; 8.08188; 0.173735; false;16.48; 0.7154; 0.0000; 12.2493; 3.3895; 0.0042; False;TO;TO;TO;35.24;0.178558514; 15.111313976; 3.3776E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;19.56; 0.796376; 0.0934846; 19.7696;26.61;0.2135356; 26.9629241000; 0.0012884000; 0.0002890000; False;11.76; 0.523989; 0.0915357; 9.24531; 3.02838; 0.000987467; false;16.98; 0.386915; 0.10806;0.0362541; 9.21942; 6.33659; 1.7885; false;16.58; 0.51172; 0.0878832;0.004474580000000001; 6.16372; 9.44609; 0.135406; false;17.69; 0.7566; 0.0000; 13.6972; 3.7311; 0.0031; False;TO;TO;TO;40.29;0.115222179; 17.282676814; 4.4827E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.13; 0.05471; 0.00736655; 0.1197;0.31;0.10529340000000001; 0.1969683000; 0.0001602000; 0.0001874000; True;0.12; 0.0762105; 0.0168685; 0.0438299; 0.0207823; 1.209e-06; true;0.2; 0.0773361; 0.0172531;0.00297219; 0.0728891; 0.0795227; 3.275e-06; true;0.15; 0.0961788; 0.0266084;0.000309837; 0.0360249; 0.0666962; 0.00036888; true;1.53; 0.0861; 0.0000; 0.1335; 0.0334; 0.0000; True;TO;TO;TO;1.76;0.032820535; 0.20147659; 5.4826E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;21.34; 0.604042; 0.240435; 20.7280;29.1;0.3012496; 29.6867626000; 0.0001052000; 0.0001501000; True;13.73; 0.567499; 0.118428; 11.7796; 2.91149; 1.031e-06; true;16.87; 0.577462; 0.105851;0.0434615; 10.0864; 7.23357; 1.907e-06; true;19.17; 0.548431; 0.101141;0.00484571; 7.40637; 10.9918; 0.0356974; true;18.51; 0.4283; 0.0000; 15.0245; 4.2122; 0.0000; True;TO;TO;TO;41.4;0.22196572199999998; 17.216574727; 5.0109E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.33; 0.153079; 0.0125762; 0.2369;0.44;0.0857674; 0.3767293000; 0.0000584000; 0.0001188000; True;0.23; 0.0922394; 0.0219855; 0.218512; 0.0631147; 1.406e-06; true;0.46; 0.0835894; 0.0245866;0.00421544; 0.188528; 0.258297; 3.193e-06; true;0.35; 0.0823603; 0.0221588;0.000866107; 0.0837218; 0.158392; 0.00214257; true;1.41; 0.1200; 0.0000; 0.1343; 0.0326; 0.0000; True;TO;TO;TO;2.31;0.050388971; 0.410945821; 3.6887E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.7; 0.127996; 0.0213461; 0.7049;0.84;0.1067649; 0.7261440000; 0.0001257000; 0.0001623000; True;0.25; 0.0695639; 0.0185472; 0.153963; 0.0667015; 1.317e-06; true;0.71; 0.0788272; 0.027076;0.00374561; 0.351245; 0.388861; 2.753e-06; true;0.75; 0.118879; 0.0287122;0.0010082160000000001; 0.192196; 0.398695; 0.00510206; true;2.0; 0.1752; 0.0000; 0.3714; 0.0877; 0.0000; True;TO;TO;TO;3.09;0.073166141; 0.750985047; 3.3505E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.91; 0.144439; 0.0221154; 0.7783;1.19;0.1266849; 1.0793841000; 0.0000856000; 0.0001592000; True;0.57; 0.152879; 0.0348223; 0.408478; 0.0951741; 1.545e-06; true;1.3; 0.0837527; 0.0226734;0.00408536; 0.600767; 0.661189; 3.155e-06; true;1.07; 0.134756; 0.0315211;0.001255887; 0.444562; 0.545976; 0.0082554; true;2.0; 0.2000; 0.0000; 0.5826; 0.1429; 0.0000; True;TO;TO;TO;3.77;0.053200954999999994; 1.263105764; 3.3556E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;1.42; 0.099904; 0.018897; 1.3430;1.47;0.1253715; 1.3925536000; 0.0000585000; 0.0001176000; True;0.96; 0.273422; 0.0457749; 0.628951; 0.220765; 1.637e-06; true;1.72; 0.125705; 0.035214;0.00567928; 0.817713; 0.875757; 3.493e-06; true;1.48; 0.166926; 0.034221;0.0014862389999999999; 0.464179; 0.879698; 0.0109422; true;2.3; 0.2405; 0.0000; 0.9179; 0.2204; 0.0000; True;TO;TO;TO;4.86;0.059800328; 1.587778308; 3.7231E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;1.92; 0.265011; 0.0224138; 1.8063;2.25;0.14624209999999999; 2.0940561000; 0.0000662000; 0.0001361000; True;1.33; 0.191773; 0.0416595; 0.97582; 0.318766; 1.278e-06; true;2.16; 0.122333; 0.0273803;0.00564074; 1.0785; 1.08083; 2.112e-06; true;2.24; 0.199249; 0.0478461;0.00206164; 0.721043; 1.23006; 0.0160263; true;2.87; 0.2527; 0.0000; 1.2700; 0.3271; 0.0000; True;TO;TO;TO;6.22;0.096576229; 2.232330072; 3.1275E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;2.32; 0.216151; 0.0415241; 2.2659;2.81;0.1633151; 2.8777790000; 0.0000888000; 0.0001218000; True;1.66; 0.205168; 0.0709103; 1.20903; 0.421819; 1.292e-06; true;2.86; 0.243663; 0.0508332;0.0136536; 1.43011; 1.40674; 2.982e-06; true;2.11; 0.137634; 0.0311423;0.001207834; 0.794655; 1.17765; 0.018589; true;3.49; 0.3820; 0.0000; 1.5524; 0.4790; 0.0000; True;TO;TO;TO;7.45;0.082312026; 2.648590486; 2.2347E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;3.56; 0.303994; 0.041072; 3.3620;3.68;0.1682466; 3.6245134000; 0.0000555000; 0.0000917000; True;1.98; 0.176738; 0.0363759; 1.53483; 0.43089; 1.066e-06; true;4.82; 0.303327; 0.0556234;0.01614014; 2.40438; 2.34626; 3.91e-06; true;3.65; 0.244301; 0.0500695;0.001991783; 1.18868; 2.15179; 0.0374637; true;4.25; 0.2219; 0.0000; 2.4312; 0.7861; 0.0000; True;TO;TO;TO;8.97;0.079540531; 3.771768381; 6.307E-5; true
