name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00279-1.mata;ERR;0.0; 0.0214843; 3.2249e-05; 5.275e-06; 3.64e-06; false;0.0; 0.0208673; 6.8978e-05; 5.17e-05; 6.547e-06; 5.122e-06; false;0.0; 0.0194131; 7.72e-06; 0.000643497; 0.000571345; 4.534e-05; false;0.92; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False;1.13; 0.0063; 0.0001; 0.0000; 0.0000; False;1.15; 0.0067; 0.0004; 0.0001; 0.0000; False;0.99; 0.096084435; 0.020156091; 0.002339502; false;0.79; 0.006175928; 0.002395224; 3.2132E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-1.mata;ERR;0.0; 7.9792e-05; 1.9361e-05; 3.909e-06; 2.988e-06; false;0.0; 9.5298e-05; 5.2035e-05; 3.5042e-05; 4.294e-06; 3.099e-06; false;0.0; 8.7909e-05; 9.286e-06; 0.000581644; 0.00045376; 3.663e-05; false;1.11; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False;1.18; 0.0050; 0.0001; 0.0000; 0.0000; False;0.98; 0.0044; 0.0003; 0.0001; 0.0000; False;0.98; 0.040109015; 0.010712022; 0.001375223; false;0.96; 0.005721445; 0.002136761; 3.8532E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-2.mata;ERR;0.0; 5.2666e-05; 1.3452e-05; 2.301e-06; 1.558e-06; false;0.0; 5.3924e-05; 3.3447e-05; 2.3132e-05; 2.472e-06; 1.711e-06; false;0.0; 5.8051e-05; 8.674e-06; 0.000387849; 0.000285535; 2.1924e-05; false;1.12; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False;0.89; 0.0072; 0.0002; 0.0001; 0.0000; False;1.18; 0.0062; 0.0005; 0.0001; 0.0001; False;1.01; 0.059545642; 0.014455436; 0.001910909; false;0.9; 0.006812227; 0.002216776; 3.332E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance01829-1.mata;ERR;0.0; 8.7673e-05; 2.0329e-05; 3.654e-06; 2.764e-06; false;0.0; 7.8129e-05; 4.993e-05; 3.6683e-05; 5.34e-06; 4.121e-06; false;0.0; 9.3098e-05; 1.4177e-05; 0.000620706; 0.00048442; 3.928e-05; false;1.14; 0.0057; 0.0000; 0.0001; 0.0000; 0.0000; False;0.98; 0.0044; 0.0001; 0.0000; 0.0000; False;0.96; 0.0068; 0.0004; 0.0001; 0.0000; False;1.01; 0.055173369; 0.01521845; 0.001609544; false;0.91; 0.005102827; 0.002273272; 2.9844E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02090-1.mata;ERR;0.0; 7.3646e-05; 3.3191e-05; 3.482e-06; 3.068e-06; false;0.0; 8.0658e-05; 5.1798e-05; 3.6944e-05; 4.349e-06; 3.232e-06; false;0.0; 8.7253e-05; 8.203e-06; 0.00056695; 0.000409319; 3.3432e-05; false;1.17; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False;1.13; 0.0043; 0.0001; 0.0000; 0.0000; False;1.15; 0.0068; 0.0004; 0.0001; 0.0001; False;1.1; 0.098708014; 0.026407549; 0.001954785; false;0.81; 0.005596615; 0.002341852; 4.0223E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-1.mata;ERR;0.0; 0.000102075; 1.9376e-05; 3.643e-06; 2.765e-06; false;0.0; 8.4388e-05; 6.7048e-05; 3.5962e-05; 3.965e-06; 2.751e-06; false;0.0; 8.7125e-05; 7.897e-06; 0.000652122; 0.000431868; 3.3471e-05; false;1.17; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False;0.99; 0.0043; 0.0001; 0.0000; 0.0000; False;1.16; 0.0111; 0.0010; 0.0003; 0.0001; False;1.06; 0.061779143; 0.009794138; 0.001294971; false;0.95; 0.005348569; 0.003717223; 2.4375E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-10.mata;ERR;0.0; 5.092e-05; 1.3385e-05; 2.627e-06; 1.965e-06; false;0.0; 5.2365e-05; 3.5475e-05; 0.000106863; 2.678e-06; 1.714e-06; false;0.0; 5.2339e-05; 9.77e-06; 0.000350766; 0.000265125; 2.119e-05; false;0.94; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False;1.16; 0.0062; 0.0002; 0.0000; 0.0000; False;1.08; 0.0060; 0.0005; 0.0001; 0.0000; False;1.02; 0.06100151; 0.015674369; 0.001896012; false;0.79; 0.005949653; 0.002171167; 3.075E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-2.mata;ERR;0.0; 0.000320637; 1.881e-05; 4.383e-06; 3.161e-06; false;0.0; 7.2031e-05; 4.7764e-05; 3.4769e-05; 5.024e-06; 3.759e-06; false;0.0; 8.512e-05; 7.619e-06; 0.000539718; 0.000433947; 3.3974e-05; false;1.2; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False;1.15; 0.0060; 0.0002; 0.0002; 0.0000; False;1.04; 0.0074; 0.0005; 0.0001; 0.0000; False;1.02; 0.063107519; 0.015502165; 0.002068651; false;0.89; 0.005070206; 0.002059951; 2.8197E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-3.mata;ERR;0.0; 7.8648e-05; 2.067e-05; 4.484e-06; 3.201e-06; false;0.0; 9.0081e-05; 5.9118e-05; 2.6346e-05; 4.064e-06; 2.464e-06; false;0.0; 9.7999e-05; 1.0541e-05; 0.000654005; 0.000468763; 4.1568e-05; false;0.97; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False;0.97; 0.0042; 0.0001; 0.0000; 0.0000; False;1.21; 0.0063; 0.0004; 0.0001; 0.0000; False;1.01; 0.054784986; 0.022138954; 0.001305234; false;0.83; 0.006885335; 0.002339066; 2.9977E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-4.mata;ERR;0.0; 9.0005e-05; 1.9482e-05; 3.968e-06; 3.052e-06; false;0.0; 8.5047e-05; 6.7614e-05; 4.3413e-05; 6.072e-06; 4.399e-06; false;0.0; 9.7862e-05; 9.113e-06; 0.000615478; 0.000488783; 3.911e-05; false;1.13; 0.0065; 0.0000; 0.0001; 0.0000; 0.0000; False;1.1; 0.0066; 0.0001; 0.0000; 0.0000; False;1.17; 0.0049; 0.0003; 0.0001; 0.0000; False;1.01; 0.091271119; 0.023686593; 0.002125003; false;0.96; 0.006056102; 0.002223745; 2.9416E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;ERR;0.0; 5.1284e-05; 1.3717e-05; 2.83e-06; 2.115e-06; false;0.0; 5.3265e-05; 5.4212e-05; 2.5874e-05; 3.518e-06; 2.386e-06; false;0.0; 5.826e-05; 8.431e-06; 0.000388403; 0.000329251; 2.5158e-05; false;1.0; 0.0073; 0.0000; 0.0000; 0.0000; 0.0000; False;1.15; 0.0063; 0.0002; 0.0001; 0.0000; False;1.08; 0.0044; 0.0003; 0.0001; 0.0000; False;0.9; 0.052098397; 0.015155506; 0.006688497; false;0.91; 0.009873553; 0.002132098; 3.9581E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;ERR;0.0; 8.3329e-05; 2.0277e-05; 4.035e-06; 2.83e-06; false;0.0; 9.2617e-05; 4.9549e-05; 3.5286e-05; 5.518e-06; 4.407e-06; false;0.0; 8.7435e-05; 8.936e-06; 0.000600674; 0.000485783; 3.7815e-05; false;1.18; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False;1.24; 0.0066; 0.0001; 0.0000; 0.0000; False;1.16; 0.0061; 0.0004; 0.0001; 0.0000; False;0.86; 0.052867623; 0.014482687; 0.002322146; false;0.79; 0.008478587; 0.002147127; 3.0197E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;ERR;0.0; 7.8158e-05; 1.8222e-05; 3.603e-06; 2.947e-06; false;0.0; 8.346e-05; 5.1868e-05; 3.6535e-05; 4.926e-06; 3.695e-06; false;0.0; 8.5718e-05; 7.426e-06; 0.000579837; 0.000414001; 3.38e-05; false;1.19; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False;0.97; 0.0049; 0.0001; 0.0000; 0.0000; False;0.94; 0.0045; 0.0003; 0.0001; 0.0000; False;1.04; 0.076330438; 0.030421688; 0.006252141; false;0.9; 0.006619327; 0.002615497; 3.1519E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;ERR;0.0; 7.4703e-05; 1.8406e-05; 3.454e-06; 2.64e-06; false;0.0; 7.5398e-05; 4.5471e-05; 3.3474e-05; 4.943e-06; 3.579e-06; false;0.0; 8.6014e-05; 9.101e-06; 0.000580008; 0.000462368; 3.4731e-05; false;1.17; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False;1.26; 0.0065; 0.0001; 0.0000; 0.0000; False;1.06; 0.0050; 0.0005; 0.0001; 0.0001; False;0.92; 0.049127444; 0.019132282; 0.001400737; false;1.0; 0.006485589; 0.003571347; 3.8044E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;ERR;0.0; 9.7985e-05; 1.8442e-05; 3.916e-06; 2.74e-06; false;0.0; 5.1205e-05; 3.4526e-05; 2.5348e-05; 3.34e-06; 2.354e-06; false;0.0; 8.8363e-05; 7.243e-06; 0.000585989; 0.000423216; 3.415e-05; false;1.1; 0.0054; 0.0000; 0.0000; 0.0000; 0.0000; False;1.22; 0.0059; 0.0001; 0.0001; 0.0000; False;1.23; 0.0061; 0.0004; 0.0001; 0.0000; False;0.86; 0.048457479; 0.014786679; 0.002201244; false;0.9; 0.005986919; 0.002331024; 3.1566E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;ERR;0.0; 5.1225e-05; 1.2886e-05; 2.759e-06; 2.055e-06; false;0.0; 8.7797e-05; 5.5609e-05; 3.8117e-05; 5.284e-06; 3.859e-06; false;0.0; 8.6187e-05; 8.59e-06; 0.000646148; 0.000549018; 3.5478e-05; false;1.21; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False;1.09; 0.0044; 0.0001; 0.0000; 0.0000; False;1.0; 0.0046; 0.0003; 0.0001; 0.0000; False;1.05; 0.06867585; 0.024218298; 0.001958335; false;0.9; 0.005589168; 0.002144617; 4.5824E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;ERR;0.0; 7.4968e-05; 1.9659e-05; 4.171e-06; 2.925e-06; false;0.0; 7.9842e-05; 5.2221e-05; 3.525e-05; 4.811e-06; 3.383e-06; false;0.0; 8.3062e-05; 9.126e-06; 0.000531326; 0.000436381; 3.4013e-05; false;1.03; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False;1.13; 0.0067; 0.0002; 0.0000; 0.0000; False;1.15; 0.0059; 0.0004; 0.0001; 0.0000; False;1.08; 0.099718167; 0.009439735; 0.001219402; false;0.98; 0.006328761; 0.002312832; 2.9136E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;ERR;0.0; 5.0991e-05; 1.2223e-05; 2.441e-06; 1.637e-06; false;0.0; 5.4115e-05; 3.3549e-05; 2.3043e-05; 2.481e-06; 1.706e-06; false;0.0; 6.1754e-05; 5.515e-06; 0.000362464; 0.000283421; 2.1758e-05; false;0.93; 0.0076; 0.0000; 0.0001; 0.0000; 0.0000; False;1.14; 0.0062; 0.0002; 0.0001; 0.0000; False;1.03; 0.0063; 0.0005; 0.0001; 0.0001; False;0.91; 0.06037137; 0.014526967; 0.00185173; false;0.89; 0.005777533; 0.001467203; 2.0019E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;ERR;0.0; 7.6241e-05; 2.094e-05; 4.557e-06; 3.469e-06; false;0.0; 8.795e-05; 6.1898e-05; 3.6552e-05; 5.838e-06; 4.173e-06; false;0.0; 8.8461e-05; 7.918e-06; 0.000584527; 0.000429569; 3.6193e-05; false;1.06; 0.0044; 0.0000; 0.0000; 0.0000; 0.0000; False;1.2; 0.0062; 0.0001; 0.0000; 0.0000; False;0.97; 0.0068; 0.0005; 0.0001; 0.0001; False;0.96; 0.051879296; 0.016890422; 0.002915095; false;0.84; 0.00606265; 0.001514002; 2.1756E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;ERR;0.0; 7.169e-05; 1.7643e-05; 3.656e-06; 2.92e-06; false;0.0; 7.9426e-05; 5.2934e-05; 3.9795e-05; 6.075e-06; 4.368e-06; false;0.0; 8.0266e-05; 7.202e-06; 0.00052501; 0.000409556; 3.1794e-05; false;1.14; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False;1.05; 0.0067; 0.0001; 0.0000; 0.0000; False;1.23; 0.0062; 0.0005; 0.0001; 0.0001; False;1.02; 0.062566912; 0.015020658; 0.002096372; false;0.76; 0.005654495; 0.002364517; 3.1542E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;ERR;0.0; 8.0839e-05; 1.9325e-05; 3.437e-06; 2.647e-06; false;0.0; 8.2443e-05; 4.9643e-05; 3.5882e-05; 4.522e-06; 3.04e-06; false;0.0; 8.3642e-05; 7.216e-06; 0.000566863; 0.000420273; 5.3742e-05; false;1.13; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False;1.05; 0.0043; 0.0001; 0.0000; 0.0000; False;1.17; 0.0062; 0.0004; 0.0001; 0.0000; False;1.02; 0.044817688; 0.016742232; 0.001977556; false;0.91; 0.005359076; 0.002079215; 2.6861E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;ERR;0.0; 8.6836e-05; 2.0589e-05; 4.019e-06; 3.51e-06; false;0.0; 8.5684e-05; 6.1342e-05; 4.0135e-05; 4.977e-06; 3.543e-06; false;0.0; 9.0687e-05; 1.0411e-05; 0.000708819; 0.00048488; 3.9721e-05; false;1.17; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False;1.07; 0.0042; 0.0001; 0.0000; 0.0000; False;1.2; 0.0061; 0.0004; 0.0001; 0.0000; False;1.07; 0.082330992; 0.042233057; 0.001888059; false;0.78; 0.004787124; 0.002154953; 2.9657E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;ERR;0.0; 0.000119712; 3.0022e-05; 5.015e-06; 3.435e-06; false;0.0; 0.00013469; 9.1046e-05; 6.7265e-05; 1.388e-05; 1.2113e-05; false;0.0; 0.000135252; 1.2236e-05; 0.000644788; 0.000457196; 4.3791e-05; false;1.08; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False;1.21; 0.0063; 0.0002; 0.0001; 0.0000; False;1.08; 0.0074; 0.0006; 0.0001; 0.0000; False;1.07; 0.050606586; 0.015112567; 0.00221586; false;0.91; 0.006971801; 0.003812017; 2.4347E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;ERR;0.0; 8.9317e-05; 2.3707e-05; 5.664e-06; 4.991e-06; false;0.0; 8.0173e-05; 4.9251e-05; 3.5207e-05; 4.773e-06; 3.553e-06; false;0.0; 8.6245e-05; 9.111e-06; 0.000661235; 0.000432084; 4.5073e-05; false;1.08; 0.0066; 0.0000; 0.0001; 0.0000; 0.0000; False;1.11; 0.0070; 0.0084; 0.0000; 0.0000; False;1.17; 0.0082; 0.0004; 0.0001; 0.0000; False;0.88; 0.06401016; 0.019230503; 0.00178367; false;0.94; 0.005069991; 0.002505388; 3.345E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;ERR;0.0; 8.4011e-05; 1.9627e-05; 3.423e-06; 2.329e-06; false;0.0; 0.000108674; 4.968e-05; 3.8242e-05; 5.705e-06; 4.44e-06; false;0.0; 8.5277e-05; 9.333e-06; 0.000636503; 0.000462291; 3.8575e-05; false;1.12; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False;1.2; 0.0062; 0.0002; 0.0000; 0.0000; False;1.0; 0.0054; 0.0003; 0.0001; 0.0000; False;1.08; 0.057492613; 0.019381239; 0.001875719; false;0.85; 0.005809603; 0.002196985; 3.0195E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;ERR;0.0; 7.8157e-05; 2.0624e-05; 4.229e-06; 2.849e-06; false;0.0; 7.8808e-05; 6.8901e-05; 0.000125492; 6.424e-06; 4.183e-06; false;0.0; 8.8934e-05; 1.0104e-05; 0.0006014; 0.000440941; 3.7436e-05; false;1.0; 0.0045; 0.0000; 0.0001; 0.0000; 0.0000; False;1.04; 0.0043; 0.0001; 0.0000; 0.0000; False;1.16; 0.0044; 0.0003; 0.0001; 0.0000; False;1.05; 0.070429718; 0.01477457; 0.002080081; false;0.91; 0.006216281; 0.00226762; 3.0894E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;ERR;0.0; 0.000338529; 0.000150642; 1.5677e-05; 3.212e-06; false;0.0; 0.000330928; 0.000215405; 0.000736443; 0.000227435; 0.000235383; false;0.0; 0.00032664; 3.3385e-05; 0.00107335; 0.00065345; 0.000221405; false;1.15; 0.0069; 0.0000; 0.0004; 0.0001; 0.0000; False;1.01; 0.0048; 0.0004; 0.0002; 0.0001; False;1.16; 0.0066; 0.0014; 0.0010; 0.0001; False;0.91; 0.071449027; 0.026542746; 0.003331134; false;0.97; 0.010573795; 0.022490716; 2.887E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;ERR;0.0; 0.00163191; 0.000224404; 1.9103e-05; 3.766e-06; false;0.0; 0.0015922; 0.000778732; 0.000868694; 0.000367124; 0.000292049; false;0.0; 0.00154597; 0.000147165; 0.00113409; 0.000671798; 0.000246985; false;1.14; 0.0085; 0.0000; 0.0004; 0.0001; 0.0000; False;1.06; 0.0060; 0.0017; 0.0002; 0.0001; False;0.94; 0.0066; 0.0020; 0.0006; 0.0000; False;1.23; 0.150265947; 0.032830165; 0.001858873; false;1.06; 0.02661371; 0.005522502; 3.0049E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;ERR;0.0; 0.000267632; 0.000157515; 1.8346e-05; 2.96e-06; false;0.0; 0.000279283; 0.000209118; 0.000832621; 0.000297322; 0.000236469; false;0.0; 0.000289907; 4.3078e-05; 0.00104225; 0.000622964; 0.000274709; false;1.07; 0.0046; 0.0000; 0.0002; 0.0000; 0.0000; False;1.18; 0.0064; 0.0007; 0.0004; 0.0001; False;1.23; 0.0067; 0.0014; 0.0011; 0.0001; False;1.11; 0.094938495; 0.032451986; 0.00228437; false;0.98; 0.017431275; 0.015402736; 3.1868E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;ERR;0.0; 0.000211537; 0.000122702; 1.5241e-05; 3.631e-06; false;0.0; 0.00011023; 0.00010875; 0.000247432; 8.9608e-05; 7.6581e-05; false;0.0; 0.000116229; 1.3787e-05; 0.000530421; 0.000334033; 0.00012412; false;0.94; 0.0054; 0.0000; 0.0002; 0.0000; 0.0000; False;0.98; 0.0063; 0.0004; 0.0003; 0.0001; False;1.09; 0.0063; 0.0010; 0.0007; 0.0000; False;1.0; 0.073061486; 0.033432006; 0.002067793; false;0.98; 0.00810284; 0.004489946; 4.0326E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;ERR;0.0; 0.000393917; 0.000204086; 2.015e-05; 2.934e-06; false;0.0; 0.000199422; 0.000144221; 0.000602551; 0.000210671; 0.000175117; false;0.0; 0.000398296; 3.8787e-05; 0.00120144; 0.000713374; 0.000307637; false;1.01; 0.0049; 0.0000; 0.0003; 0.0000; 0.0000; False;1.05; 0.0125; 0.0009; 0.0090; 0.0003; False;1.11; 0.0069; 0.0018; 0.0014; 0.0001; False;1.11; 0.121180845; 0.050415396; 0.00204724; false;1.05; 0.017402084; 0.014893575; 2.8054E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;ERR;0.0; 0.000932201; 0.00015822; 1.4702e-05; 3.438e-06; false;0.0; 0.000994813; 0.000516747; 0.000891987; 0.000314071; 0.000285956; false;0.0; 0.000999013; 8.4628e-05; 0.00117916; 0.00064209; 0.000245125; false;1.17; 0.0075; 0.0000; 0.0004; 0.0000; 0.0000; False;1.01; 0.0086; 0.0018; 0.0005; 0.0001; False;1.03; 0.0076; 0.0021; 0.0009; 0.0001; False;1.07; 0.123687647; 0.040616549; 0.00200568; false;0.91; 0.02070085; 0.003158715; 2.3778E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;ERR;0.0; 0.000339327; 0.000277456; 3.3692e-05; 3.663e-06; false;0.0; 0.000333768; 0.000243891; 0.00152538; 0.000584931; 0.00048358; false;0.0; 0.000372352; 3.7457e-05; 0.00137997; 0.000886996; 0.000449058; false;1.06; 0.0072; 0.0000; 0.0006; 0.0001; 0.0000; False;1.17; 0.0067; 0.0008; 0.0008; 0.0003; False;1.08; 0.0150; 0.0019; 0.0116; 0.0001; False;1.16; 0.10100074; 0.039508394; 0.00221391; false;0.94; 0.018165835; 0.008467088; 2.725E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;ERR;0.0; 7.5222e-05; 2.0206e-05; 3.997e-06; 3.124e-06; false;0.0; 9.6213e-05; 4.8834e-05; 3.6502e-05; 5.186e-06; 3.834e-06; false;0.0; 9.6138e-05; 8.573e-06; 0.000575002; 0.000393549; 6.6322e-05; false;1.18; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False;1.1; 0.0043; 0.0001; 0.0000; 0.0000; False;1.18; 0.0060; 0.0004; 0.0001; 0.0000; False;0.81; 0.047575924; 0.023291244; 0.002131266; false;0.86; 0.009619052; 0.002180182; 2.1399E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;ERR;0.0; 0.000324573; 0.000200104; 2.5468e-05; 3.295e-06; false;0.0; 0.000335119; 0.000231318; 0.0010783; 0.000355239; 0.000363141; false;0.0; 0.000321884; 3.5921e-05; 0.00129657; 0.000787845; 0.000347059; false;1.03; 0.0046; 0.0000; 0.0003; 0.0001; 0.0000; False;1.11; 0.0063; 0.0006; 0.0004; 0.0001; False;1.19; 0.0071; 0.0016; 0.0014; 0.0001; False;0.94; 0.070213345; 0.028629992; 0.002060072; false;0.97; 0.019931838; 0.010650244; 2.8024E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;ERR;0.0; 0.000524016; 3.2895e-05; 4.52e-06; 2.074e-06; false;0.0; 0.000343547; 0.000164867; 0.000152786; 3.5274e-05; 3.4188e-05; false;0.0; 0.000369818; 3.4483e-05; 0.000821602; 0.000536151; 7.7375e-05; false;1.17; 0.0047; 0.0000; 0.0001; 0.0000; 0.0000; False;1.13; 0.0064; 0.0005; 0.0002; 0.0000; False;0.98; 0.0061; 0.0006; 0.0001; 0.0000; False;1.07; 0.083441281; 0.02420702; 0.002047826; false;0.92; 0.010718588; 0.002048848; 1.9241E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;ERR;0.0; 0.000437061; 0.000413498; 5.0094e-05; 4.035e-06; false;0.0; 0.000371244; 0.000264809; 0.00229831; 0.000972013; 0.000795044; false;0.0; 0.000343774; 5.393e-05; 0.00162258; 0.00102894; 0.000592946; false;1.13; 0.0067; 0.0000; 0.0009; 0.0001; 0.0000; False;1.0; 0.0047; 0.0007; 0.0006; 0.0002; False;1.22; 0.0063; 0.0015; 0.0015; 0.0000; False;1.21; 0.117509816; 0.046556012; 0.00177239; false;1.04; 0.013669033; 0.018823845; 2.6795E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;ERR;0.0; 0.000412689; 7.7345e-05; 8.413e-06; 4.403e-06; false;0.0; 0.000424418; 0.000242598; 0.000253136; 7.4536e-05; 6.4293e-05; false;0.0; 0.000408418; 4.9074e-05; 0.000801134; 0.000563752; 0.000104124; false;0.98; 0.0066; 0.0000; 0.0002; 0.0000; 0.0000; False;1.23; 0.0065; 0.0006; 0.0002; 0.0000; False;1.2; 0.0067; 0.0011; 0.0004; 0.0001; False;0.98; 0.074391716; 0.031199872; 0.014083062; false;0.76; 0.007964632; 0.003424793; 2.3839E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;ERR;0.01; 0.00869687; 0.000939977; 6.0219e-05; 4.6e-06; false;0.02; 0.00825911; 0.00464298; 0.00487251; 0.00180436; 0.00157133; false;0.01; 0.00789283; 0.000700868; 0.0035965; 0.00149803; 0.00104036; false;1.19; 0.0199; 0.0000; 0.0023; 0.0001; 0.0000; False;1.21; 0.0187; 0.0121; 0.0023; 0.0009; False;1.12; 0.0359; 0.0250; 0.0046; 0.0001; False;1.44; 0.241795923; 0.112260918; 0.002038001; false;1.21; 0.035634121; 0.01738434; 5.1361E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;ERR;0.0; 0.000121491; 2.6461e-05; 5.053e-06; 3.038e-06; false;0.0; 0.000246; 8.3375e-05; 7.0307e-05; 1.3497e-05; 1.1885e-05; false;0.0; 0.000122821; 1.2239e-05; 0.00063166; 0.000442606; 4.4933e-05; false;1.08; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False;1.14; 0.0061; 0.0003; 0.0001; 0.0000; False;1.17; 0.0066; 0.0006; 0.0002; 0.0001; False;1.04; 0.086396638; 0.016167315; 0.001959698; false;0.84; 0.00793241; 0.002080489; 2.3146E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;ERR;0.0; 0.000181699; 2.82e-05; 4.57e-06; 2.205e-06; false;0.0; 0.000215678; 0.000144827; 0.000129248; 2.8334e-05; 2.5322e-05; false;0.0; 0.000209886; 1.7691e-05; 0.000659993; 0.000483216; 6.176e-05; false;1.16; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False;1.1; 0.0062; 0.0003; 0.0001; 0.0000; False;1.14; 0.0066; 0.0006; 0.0002; 0.0001; False;0.86; 0.069825956; 0.036652166; 0.001959782; false;0.79; 0.00785714; 0.002177548; 2.2525E-5; false
