name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;TO; 0.336711; 0.0526746;TO;0.1850502;TO; 0.387491; 0.0944287;TO; 0.388703; 0.0596917;0.018157819999999998;TO; 0.357344; 0.0679561;0.00319964;TO;TO;TO;TO;TO;0.108658739
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;TO; 0.464456; 0.0508993;TO;0.19590459999999998;TO; 0.459565; 0.0846519;TO; 0.724221; 0.147352;0.044430899999999995;TO; 0.724959; 0.129674;0.00307026;TO;TO;TO;TO;TO;0.091409143
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;TO; 0.43191; 0.059282;TO;0.1742799;TO; 0.665422; 0.178535;TO; 0.399889; 0.0728862;0.0227356;TO; 0.426599; 0.157041;0.00880783;TO;TO;TO;TO;TO;0.12007037400000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;TO; 0.431078; 0.0614813;TO;0.2614998;TO; 0.318025; 0.0680302;TO; 0.430315; 0.072533;0.027533099999999998;TO; 0.39785; 0.0638403;0.00353303;TO;TO;TO;TO;TO;0.151324305
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;TO; 0.655893; 0.069116;TO;0.3213162;TO; 0.871643; 0.0787156;TO; 0.651227; 0.106788;0.0484088;TO; 0.512863; 0.0801535;0.0037760299999999997;TO;TO;TO;TO;TO;0.11013308499999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;TO; 0.571682; 0.0808145;TO;0.2786259;TO; 0.63733; 0.0517488;TO; 0.981587; 0.159729;0.053178;TO; 0.917932; 0.161513;0.0040468299999999995;TO;TO;TO;TO;TO;0.166812665
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;TO; 0.437608; 0.0757052;TO;0.2730476;TO; 0.573313; 0.146853;TO; 0.553759; 0.109882;0.0365329;TO; 0.761744; 0.0880521;0.00520295;TO;TO;TO;TO;TO;0.190085462
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;TO; 0.508457; 0.101609;TO;0.4936983;TO; 1.0185; 0.134111;TO; 0.822762; 0.140937;0.0714641;TO; 0.840124; 0.098449;0.00458164;TO;TO;TO;TO;TO;0.110150333
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;ERR;ERR;ERR;TO;0.1386135;TO; 0.0731474; 0.0200725;TO; 0.0523639; 0.013455;0.002235261;TO; 0.0560579; 0.0143682;0.000471727;TO;TO;TO;TO;TO;0.054936428
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;ERR;ERR;ERR;TO;0.3385017;TO; 0.551386; 0.161354;TO; 0.552083; 0.0714522;0.0221345;TO; 0.876234; 0.145516;0.00571587;TO;TO;TO;TO;TO;0.225489567
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;TO; 0.0777863; 0.00846145;TO;0.1772898;TO; 0.0970678; 0.0230667;TO; 0.16855; 0.0459087;0.0288602;TO; 0.12038; 0.0186134;0.0006572080000000001;TO;TO;TO;TO;TO;0.041317343
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;ERR;ERR;ERR;TO;0.118446;TO; 0.164648; 0.037605;TO; 0.0767552; 0.0192893;0.005327200000000001;TO; 0.1689; 0.0343555;0.0010739719999999999;TO;TO;TO;TO;TO;0.04307759
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;TO; 0.125015; 0.0249304;TO;0.1495201;ERR;ERR;ERR;TO; 0.167474; 0.0351008;0.00848585;TO; 0.179834; 0.0723282;0.001321788;TO;TO;TO;TO;TO;0.052073207
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;TO; 0.258756; 0.0309153;TO;0.1614757;TO; 0.346363; 0.0752518;TO; 0.389151; 0.0769514;0.0085339;TO; 0.341188; 0.0333022;0.001366477;TO;TO;TO;TO;TO;0.062432101999999996
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;TO; 0.257128; 0.0310639;TO;0.1219813;TO; 0.22097; 0.0387161;TO; 0.206481; 0.0708882;0.02253512;TO; 0.293282; 0.0377242;0.0016251590000000002;TO;TO;TO;TO;TO;0.070033877
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;TO; 0.253721; 0.0367522;TO;0.1621685;ERR;ERR;ERR;TO; 0.294581; 0.0459301;0.01313883;TO; 0.237175; 0.0441777;0.00204878;ERR;TO;TO;TO;TO;0.068328638
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;TO; 0.265137; 0.0407436;TO;0.1680573;TO; 0.363171; 0.0510835;TO; 0.293101; 0.0508659;0.017512609999999998;TO; 0.476921; 0.078142;0.00228255;TO;TO;TO;TO;TO;0.131907039
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;TO; 0.0337208; 0.00461663;TO;0.0771226;TO; 0.0280149; 0.0180819;TO; 0.02873; 0.0131273;0.0017904470000000001;TO; 0.0291039; 0.0112407;0.000271484;TO;TO;TO;TO;TO;0.037543172
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;TO; 0.328558; 0.0441433;TO;0.1993955;TO; 0.379331; 0.0554443;TO; 0.297673; 0.0674732;0.026420279999999997;TO; 0.47452; 0.103599;0.00682786;TO;TO;TO;TO;TO;0.10948887599999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;TO; 0.576034; 0.075983;TO;0.2303067;TO; 0.416569; 0.0653261;TO; 0.528048; 0.0714629;0.01726416;TO; 0.627572; 0.118558;0.00293442;TO;TO;TO;TO;TO;0.139302531
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;TO; 0.459135; 0.049118;TO;0.24132679999999998;TO; 0.380121; 0.0608178;TO; 0.321023; 0.0544028;0.01978752;TO; 0.284188; 0.0443496;0.002053176;TO;TO;TO;TO;TO;0.09879528
