name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.07; 0.0567438; 0.0114569; 0.0005; 0.0004;0.19;0.08462149999999999;0.018109200000000002; 0.0000873000; 0.0407542000; True;0.06; 0.0526402; 0.0137461;0.000286654;4.599999999999999e-05; 7.451e-06; true;0.07; 0.0553057; 0.0183337;0.003862013;0.000665079;0.0008140809999999999; 0.000585829; true;0.07; 0.0573408; 0.0181575;0.000617342;0.000987314;0.000816384; 0.00115532; true;1.32; 0.0943; 0.0000; 0.0009; 0.0000; 0.0000; True;1.36; 0.0930; 0.0172; 0.0468; 0.0002; True;1.31; 0.0843; 0.0185; 0.0025; 0.0000; True;1.47;0.156091651;0.040856695; 0.015299922; true;1.24;0.072538494;0.0043422239999999996; 0.003825791; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.21; 0.11552; 0.029023; 0.0778; 0.0156;0.14;0.059814099999999995;0.021723199999999998; 0.0002590000; 0.0332373000; False;0.09; 0.0664063; 0.0286129;0.002760933;0.000973779; 0.000299489; false;0.16; 0.0804215; 0.0306425;0.009190944;0.01649173;0.017194420000000002; 0.0232084; false;0.16; 0.141459; 0.0336862;0.001134814;0.005755029;0.006147771; 0.00829345; false;1.32; 0.1326; 0.0000; 0.0186; 0.0021; 0.0004; False;30.49; 0.1040; 0.1203; 3.5086; 26.3389; False;1.3; 0.1009; 0.0385; 0.1838; 0.0100; False;2.1;0.3593095190000001;0.047226806999999996; 0.010359269; true;1.4;0.16771102;0.005677409; 0.003891146; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;TO; 0.0794066; 0.0207694;MISSING;MISSING;0.19;0.1339855;0.0342558; 0.0013987000; 0.0362778000; False;0.06; 0.0672991; 0.014268;0.005414884;0.00141819; 0.000386503; false;0.17; 0.0668133; 0.00927736;0.001693163;0.00872084;0.0320942; 0.0862274; false;0.1; 0.0495855; 0.0139582;0.000429957;0.008696634;0.013683035; 0.0209152; false;1.18; 0.0701; 0.0000; 0.0266; 0.0038; 0.0011; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.149773146;MISSING;MISSING;MISSING;1.2;0.045247789000000004;0.006579498; 8.77536E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.08; 0.0590629; 0.016359; 0.0011; 0.0008;0.2;0.0902198;0.0151785; 0.0000824000; 0.0679582000; True;0.1; 0.0866359; 0.022672;0.00078228;0.000100227; 6.643e-06; true;0.11; 0.0855498; 0.022245;0.006794724;0.0019671770000000005;0.0027077750000000004; 0.000679192; true;0.11; 0.0857307; 0.0221756;0.001093149;0.0017799810000000001;0.0015983090000000002; 0.00156102; true;1.24; 0.1267; 0.0000; 0.0017; 0.0000; 0.0000; True;3.72; 0.1268; 0.0565; 2.4316; 0.0005; True;1.39; 0.1352; 0.0312; 0.0051; 0.0000; True;1.77;0.23486926400000002;0.054929253000000004; 0.01176046; true;1.31;0.05185921600000001;0.006506321; 0.003423562; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.105492; 0.0181797; 0.0038; 0.0013;0.15;0.0696447;0.0093093; 0.0000560000; 0.0273241000; True;0.13; 0.1115; 0.0295023;0.000374327;8.763299999999999e-05; 8.257e-06; true;0.13; 0.107794; 0.0267948;0.009085169;0.0009713829999999999;0.000968518; 0.00453097; true;0.18; 0.103508; 0.0258359;0.00131989;0.001353845;0.000927145; 0.0915309; true;1.39; 0.1662; 0.0000; 0.0027; 0.0003; 0.0000; True;2.86; 0.1639; 1.3353; 0.0416; 0.0837; True;1.63; 0.1614; 0.1875; 0.0065; 0.0007; True;3.22;0.538145891;0.09876291699999999; 0.119522409; true;1.84;0.077142205;0.0033357290000000004; 0.184364073; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.07; 0.0392109; 0.00559691; 0.0190; 0.0033;0.2;0.0844702;0.018800599999999997; 0.0000802000; 0.0406131000; True;0.04; 0.040726; 0.0123863;0.00022192700000000002;8.603199999999999e-05; 1.2992e-05; true;0.04; 0.0410292; 0.0118046;0.0014055909999999999;0.000472058;0.000500645; 6.8844e-05; true;0.05; 0.0384866; 0.0112643;0.00024396299999999998;0.0009685200000000001;0.0008044030000000001; 0.000849392; true;1.3; 0.0615; 0.0000; 0.0040; 0.0008; 0.0001; True;1.33; 0.0632; 0.0079; 0.0366; 0.0002; True;1.04; 0.0355; 0.0044; 0.0026; 0.0003; True;1.39;0.14715810000000001;0.05830026; 0.015971102; true;1.11;0.032965786999999996;0.003536806; 0.001187045; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.13; 0.10356; 0.0266118; 0.0014; 0.0006;0.19;0.0928127;0.0086773; 0.0000521000; 0.0311440000; True;0.12; 0.0989771; 0.0305507;0.000408277;6.8376e-05; 8.369e-06; true;0.14; 0.109803; 0.0308899;0.01499921;0.0009012199999999999;0.0011032330000000001; 0.000911574; true;0.12; 0.104495; 0.0392478;0.002015149;0.00323631;0.001021298; 0.00204747; true;0.98; 0.0918; 0.0000; 0.0008; 0.0000; 0.0000; True;3.33; 0.1473; 0.2966; 1.9981; 0.0011; True;1.26; 0.0922; 0.0355; 0.0017; 0.0001; True;2.77;0.433375106;0.09733803199999999; 0.073283217; true;1.44;0.096364016;0.002639196; 0.006725321; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;1.13; 0.440379; 0.0576987; 0.6310; 0.0471;0.38;0.188185;0.0635401; 0.0026038000; 0.1041164000; True;0.47; 0.420629; 0.0858173;0.009784548;0.0031641720000000003; 0.00300031; true;6.14; 0.433108; 0.0850838;0.020437675;0.041853008;0.08549599; 6.00499; true;0.73; 0.430235; 0.100495;0.0025066389999999997;0.016453314;0.023810853; 0.228214; true;1.68; 0.5735; 0.0000; 0.0439; 0.0065; 0.0037; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.194731287;MISSING;MISSING;MISSING;3.17;0.314994922;0.017070215000000003; 0.378155848; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.14; 0.1465; 0.0246233; 0.0008; 0.0004;0.23;0.11338569999999999;0.0175664; 0.0000860000; 0.0539204000; True;0.13; 0.120037; 0.0317104;0.00030320099999999996;4.622199999999999e-05; 8.47e-06; true;0.15; 0.117227; 0.0307121;0.012710546999999999;0.0009838120000000001;0.001515767; 0.00231103; true;0.14; 0.129503; 0.0291773;0.002160898;0.001432949;0.001281805; 0.0025361; true;1.39; 0.1704; 0.0000; 0.0007; 0.0000; 0.0000; True;1.74; 0.1694; 0.2250; 0.0178; 0.0010; True;1.16; 0.1843; 0.0547; 0.0025; 0.0000; True;2.63;0.36007685500000003;0.064074192; 0.079754432; true;1.52;0.13263246199999998;0.006322723; 0.009712065; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.07; 0.0554478; 0.00859083; 0.0115; 0.0026;0.17;0.08675469999999999;0.017394499999999997; 0.0000873000; 0.0397654000; True;0.06; 0.0827949; 0.0191916;0.000271139;5.4313e-05; 6.874e-06; true;0.06; 0.105006; 0.0324106;0.002243015;0.0007413130000000001;0.0033170330000000005; 0.000451215; true;0.07; 0.0641551; 0.0164383;0.000374773;0.001147613;0.000864208; 0.00117058; true;1.24; 0.0724; 0.0000; 0.0035; 0.0004; 0.0000; True;1.41; 0.0768; 0.0120; 0.0604; 0.0003; True;1.29; 0.0767; 0.0110; 0.0100; 0.0015; True;1.8;0.187643328;0.06458814; 0.010830309; true;1.35;0.105222707;0.018480839; 0.002139779; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.0549252; 0.0111502; 0.0020; 0.0007;0.19;0.07427109999999999;0.0159254; 0.0001567000; 0.0601556000; True;0.05; 0.0403785; 0.0151488;0.000340181;7.9911e-05; 0.000153141; true;0.06; 0.0458109; 0.0176207;0.006645085;0.000832415;0.001097536; 0.0042279; true;0.05; 0.0396885; 0.015525;0.001001159;0.00132325;0.001300561; 0.00261439; true;1.19; 0.0417; 0.0000; 0.0007; 0.0000; 0.0001; True;1.18; 0.0461; 0.0129; 0.0228; 0.0437; True;1.2; 0.0442; 0.0113; 0.0008; 0.0001; True;1.68;0.18227281899999997;0.043838628000000004; 0.011759111; true;1.29;0.048067175000000004;0.00236375; 0.00516681; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.59; 0.558587; 0.165994; 0.0010; 0.0002;0.33;0.22445540000000003;0.0158607; 0.0000895000; 0.0447979000; True;0.58; 0.499694; 0.119629;7.0916e-05;2.4622000000000002e-05; 6.582e-06; true;0.76; 0.668945; 0.115839;0.089610641;0.000250022;0.00013712600000000003; 0.00440611; true;0.7; 0.478727; 0.260542;0.021422559;0.0011113070000000002;0.0007800880000000001; 0.0241241; true;1.55; 0.6460; 0.0000; 0.0005; 0.0000; 0.0000; True;20.27; 0.6179; 13.1880; 6.2949; 0.0191; True;6.98; 0.8898; 5.8145; 0.0010; 0.0000; True;6.44;1.9446781780000002;0.218719451; 0.100499578; true;2.8;0.32713401599999997;0.0056379789999999996; 0.104445498; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.13; 0.112632; 0.019017; 0.0030; 0.0014;0.21;0.095634;0.013745199999999999; 0.0001105000; 0.0473236000; False;0.13; 0.114636; 0.0279114;0.000464263;8.2697e-05; 4.8169e-05; false;0.16; 0.104789; 0.0255093;0.009236649;0.0009843780000000002;0.0013485720000000001; 0.0322533; false;0.22; 0.114865; 0.0269315;0.0015791339999999998;0.001493968;0.0012680920000000002; 0.0777896; false;1.26; 0.1585; 0.0000; 0.0021; 0.0002; 0.0001; False;18.89; 0.1655; 1.3127; 0.0345; 17.3348; False;1.54; 0.1566; 0.2048; 0.0024; 0.0004; False;2.93;0.553128191;0.034356616; 0.105611031; true;1.54;0.050852531;0.003306725; 0.189975916; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.13; 0.109076; 0.0371166; 0.0022; 0.0006;0.21;0.16315549999999998;0.0173116; 0.0000862000; 0.0436881000; True;0.14; 0.103773; 0.0434034;0.00041096899999999996;0.000110025; 7.679e-06; true;0.18; 0.104705; 0.0429777;0.029630005;0.0010769459999999998;0.00073812; 0.0122896; true;0.18; 0.101753; 0.0416398;0.004314401000000001;0.001536574;0.0011126390000000001; 0.0336813; true;0.92; 0.0983; 0.0000; 0.0007; 0.0000; 0.0000; True;1.27; 0.0982; 0.3829; 0.0678; 0.0128; True;1.01; 0.0984; 0.0560; 0.0015; 0.0000; True;3.15;0.6186563549999999;0.107625848; 0.106107297; true;1.82;0.112068794;0.003149307; 0.071602707; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.0370204; 0.00559746; 0.0002; 0.0000;0.18;0.16293139999999998;0.012750500000000001; 0.0000733000; 0.0437920000; True;0.04; 0.0385054; 0.012532;8.299e-06;4.949e-06; 7.584e-06; true;0.04; 0.0491873; 0.0112066;0.0013289859999999999;1.7022e-05;1.2389e-05; 0.000237639; true;0.05; 0.0654544; 0.0124379;0.00026848000000000003;0.000660719;0.000526384; 0.00145748; true;1.2; 0.0563; 0.0000; 0.0002; 0.0000; 0.0000; True;1.38; 0.0588; 0.0080; 0.0005; 0.0004; True;1.11; 0.0575; 0.0085; 0.0002; 0.0000; True;1.56;0.238752268;0.071756105; 0.007764979; true;1.01;0.05992887599999999;0.002349244; 0.003048633; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.0361609; 0.00889093; 0.0004; 0.0000;0.18;0.07367800000000001;0.014001699999999999; 0.0000741000; 0.0489554000; True;0.05; 0.0383129; 0.016923;2.0585e-05;9.556000000000001e-06; 8.136e-06; true;0.04; 0.0359645; 0.0135835;0.0030773709999999998;3.6989e-05;4.5824e-05; 0.000823275; true;0.05; 0.0372312; 0.0156561;0.000564957;0.000736262;0.000525284; 0.00250776; true;1.0; 0.0383; 0.0000; 0.0002; 0.0000; 0.0000; True;1.27; 0.0641; 0.0121; 0.0321; 0.0008; True;1.03; 0.0639; 0.0132; 0.0004; 0.0001; True;1.77;0.179269101;0.035652806; 0.010452832; true;1.32;0.062656527;0.004932392000000001; 0.010888313; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.03; 0.0572823; 0.00836711; 0.0002; 0.0000;0.16;0.1461247;0.013655800000000001; 0.0000773000; 0.0377632000; True;0.02; 0.0181575; 0.00899652;1.3876e-05;6.390000000000001e-06; 5.51e-06; true;0.03; 0.0326571; 0.00861925;0.0018718;2.1289e-05;1.9556000000000004e-05; 0.000149152; true;0.05; 0.0339661; 0.0136662;0.00049931;0.0006506779999999999;0.00045544; 0.00101503; true;1.07; 0.0520; 0.0000; 0.0002; 0.0000; 0.0000; True;1.13; 0.0529; 0.0197; 0.0820; 0.0002; True;1.28; 0.0561; 0.0157; 0.0006; 0.0000; True;1.76;0.204942845;0.053125013; 0.013097883; true;1.2;0.04832159999999999;0.002433449; 0.001097481; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.047854; 0.0131443; 0.0004; 0.0001;0.2;0.0857287;0.0140908; 0.0001179000; 0.0492298000; True;0.05; 0.054197; 0.0160532;2.5974000000000002e-05;1.2114e-05; 7.799e-06; true;0.06; 0.0554231; 0.0253789;0.007815480999999999;5.7169e-05;3.434e-05; 0.00129205; true;0.07; 0.0506696; 0.0194039;0.0009189339999999999;0.000710702;0.0005119289999999999; 0.00343521; true;1.19; 0.0754; 0.0000; 0.0003; 0.0000; 0.0000; True;1.11; 0.0456; 0.0217; 0.0483; 0.0008; True;1.26; 0.0792; 0.0249; 0.0008; 0.0000; True;2.05;0.348196895;0.073495835; 0.01644513; true;1.14;0.04295890199999999;0.002427078; 0.005827867; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.02; 0.0229543; 0.00547857; 0.0001; 0.0000;0.17;0.06514819999999999;0.014332799999999998; 0.0000823000; 0.0382810000; True;0.02; 0.0142337; 0.0120463;2.5867e-05;1.1284e-05; 8.03e-06; true;0.02; 0.0242945; 0.0149634;0.0016534059999999998;4.8715000000000004e-05;3.4858000000000004e-05; 5.3466e-05; true;0.02; 0.0193348; 0.010615;0.000379045;0.0006048659999999999;0.000456853; 0.000703612; true;1.12; 0.0313; 0.0000; 0.0001; 0.0000; 0.0000; True;1.14; 0.0253; 0.0112; 0.0522; 0.0001; True;1.09; 0.0234; 0.0108; 0.0003; 0.0000; True;1.72;0.18260089;0.05877977; 0.018467721; true;1.24;0.049986577;0.0025427359999999994; 7.69982E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.05; 0.0411029; 0.0103815; 0.0004; 0.0001;0.2;0.07842129999999999;0.0164364; 0.0000826000; 0.0513526000; True;0.04; 0.0398013; 0.0157219;1.4544999999999999e-05;5.368e-06; 5.164e-06; true;0.04; 0.0315623; 0.0236872;0.00399324;5.7156999999999995e-05;2.6851e-05; 0.000556251; true;0.05; 0.0479787; 0.0155236;0.000649002;0.000628527;0.000527617; 0.00169142; true;1.1; 0.0424; 0.0000; 0.0003; 0.0000; 0.0000; True;1.16; 0.0416; 0.0152; 0.0588; 0.0004; True;1.3; 0.0734; 0.0226; 0.0012; 0.0001; True;1.87;0.28119379;0.105595433; 0.010804364; true;1.17;0.042534933999999996;0.002633996; 0.002249936; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.0459846; 0.0138231; 0.0003; 0.0000;0.19;0.0956654;0.020559700000000004; 0.0000905000; 0.0478555000; True;0.05; 0.0741107; 0.0169243;1.0787e-05;7.502e-06; 8.148e-06; true;0.05; 0.133892; 0.0364647;0.003281928;2.658e-05;1.9868e-05; 0.000713289; true;0.05; 0.129935; 0.0116311;0.000318769;0.000412446;0.000292729; 0.00150268; true;1.24; 0.0712; 0.0000; 0.0002; 0.0000; 0.0000; True;1.02; 0.0507; 0.0097; 0.0056; 0.0005; True;0.94; 0.0457; 0.0086; 0.0002; 0.0000; True;1.72;0.21487622899999997;0.049758501000000004; 0.008285535; true;1.19;0.04973076199999999;0.004678968; 0.001960719; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.0850307; 0.00897611; 0.0002; 0.0000;0.18;0.0776802;0.009750199999999999; 0.0000523000; 0.0431275000; True;0.06; 0.0600248; 0.015316;9.284e-06;6.777e-06; 9.537e-06; true;0.06; 0.0488535; 0.0160535;0.0022972839999999997;1.9679e-05;1.4466e-05; 0.000218421; true;0.06; 0.0571081; 0.0211327;0.00044125900000000005;0.000662148;0.000517828; 0.00176189; true;1.13; 0.0656; 0.0000; 0.0002; 0.0000; 0.0000; True;1.08; 0.0768; 0.0083; 0.0139; 0.0005; True;1.25; 0.0741; 0.0100; 0.0003; 0.0001; True;1.94;0.410692038;0.09916077499999999; 0.034852596; true;1.29;0.112532009;0.002604647; 0.002509247; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.07; 0.0709612; 0.0182433; 0.0006; 0.0001;0.16;0.0918986;0.013678099999999999; 0.0000868000; 0.0407909000; True;0.07; 0.066936; 0.0489742;1.0179e-05;4.667999999999999e-06; 7.885e-06; true;0.08; 0.110948; 0.046943;0.007023908;2.5414e-05;1.3996e-05; 0.00274735; true;0.08; 0.055869; 0.0211615;0.0009565789999999999;0.0006318949999999999;0.000431976; 0.00358341; true;1.35; 0.1066; 0.0000; 0.0004; 0.0000; 0.0000; True;1.36; 0.1001; 0.0369; 0.0013; 0.0013; True;1.3; 0.0959; 0.0241; 0.0003; 0.0000; True;1.89;0.30762291199999997;0.02948837; 0.026718035; true;1.36;0.085333346;0.002500582; 0.030577389; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.05; 0.0535415; 0.0122528; 0.0001; 0.0000;0.18;0.1165015;0.0153964; 0.0000889000; 0.0713690000; True;0.05; 0.0391459; 0.0166663;6.554e-06;4.0930000000000005e-06; 5.589e-06; true;0.05; 0.0678673; 0.0163877;0.003024761;1.837e-05;1.0701e-05; 0.000263155; true;0.05; 0.0387268; 0.0166809;0.000483543;0.000614;0.00047949300000000005; 0.00103044; true;1.11; 0.0613; 0.0000; 0.0002; 0.0000; 0.0000; True;1.14; 0.0604; 0.0085; 0.1023; 0.0002; True;1.2; 0.0601; 0.0137; 0.0003; 0.0000; True;1.69;0.23167697299999998;0.072148133; 0.010369874; true;1.1;0.056815144000000005;0.0019088269999999999; 9.65429E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.08; 0.105731; 0.0185552; 0.0005; 0.0000;0.17;0.0724496;0.013923999999999999; 0.0000812000; 0.0963769000; True;0.08; 0.061659; 0.0256669;9.124e-06;4.909000000000001e-06; 9.348e-06; true;0.08; 0.0642934; 0.0230471;0.003542847;1.2293e-05;7.46e-06; 0.00109986; true;0.08; 0.0511405; 0.0230288;0.0011499829999999998;0.0006522339999999999;0.000474384; 0.00437683; true;1.19; 0.1309; 0.0000; 0.0001; 0.0000; 0.0000; True;1.12; 0.0645; 0.0184; 0.0857; 0.0010; True;1.28; 0.1008; 0.0265; 0.0003; 0.0000; True;1.79;0.23032257500000003;0.06309663800000001; 0.010563788; true;1.22;0.066235582;0.018657858000000003; 0.019865576; true
