name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.29; 0.000107088;0.0066299029999999995;0.27552934900000003; 0.00436341; false;0.19; 0.000188609; 2.1748e-05;0.086446264;0.08188598; 0.0410363; false;1.14; 0.0043; 0.0000;0.07289999999999999;0.2465; 0.0078; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.06; 0.007391673;0.15435915900000002; 2.8582E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.88; 0.000397871;0.023338611000000002;0.865477166; 0.00815427; false;0.35; 0.000321079; 3.5612e-05;0.140973774;0.148276417; 0.0697779; false;1.58; 0.0046; 0.0000;0.13520000000000001;0.577; 0.0086; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.36; 0.01479255;0.226017311; 2.892E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.22; 0.000994292;0.059903605;0.059491866; 0.00628686; false;0.44; 0.000966221; 8.4381e-05;0.195061729;0.1801826; 0.096989; false;1.37; 0.0076; 0.0000;0.2822;0.0581; 0.0062; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.26; 0.024951468;0.085560752; 4.4302E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;1.21; 0.0004315;0.016251617;1.171518609; 0.0123492; false;0.46; 0.000328496; 3.6323e-05;0.203931225;0.202391798; 0.101832; false;2.45; 0.0047; 0.0000;0.1629;1.3562; 0.0129; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.75; 0.010733084;0.35819622500000003; 2.6475E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.0; 8.2221e-05;0.000529301;0.001166011; 0.000388446; false;0.01; 9.4004e-05; 1.257e-05;0.005084231000000001;0.0036010820000000002; 0.0016347; false;1.1; 0.0060; 0.0000;0.0049;0.0011; 0.0004; False;1.11; 0.0043; 0.0001;0.0601; 0.0046; False;0.91; 0.008803137;0.02044009; 2.2801E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.53; 0.00032153;0.015900866;0.47822475; 0.0120505; false;0.33; 0.000301644; 3.5393e-05;0.130123212;0.136131565; 0.0687509; false;1.72; 0.0065; 0.0000;0.14229999999999998;0.4773; 0.0077; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.42; 0.010630782;0.19756690799999999; 2.9312E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.06; 0.000356568;0.018551967000000003;0.020199981; 0.00218709; false;0.1; 0.000350105; 3.1903e-05;0.039415684;0.040283905999999994; 0.0209387; false;1.05; 0.0066; 0.0000;0.10769999999999999;0.0315; 0.0044; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;0.9; 0.013523972;0.07527804199999999; 2.0403E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;3.33; 0.000410153;0.03266211199999999;3.233763341; 0.0269456; false;0.36; 0.000225474; 3.0691e-05;0.14478296699999998;0.16202154600000002; 0.0842005; false;2.89; 0.0047; 0.0000;0.2123;1.9633; 0.0181; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.0; 0.01263161;0.46710531; 2.2802E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.12; 0.00034665;0.018973814;0.066762633; 0.00459612; false;0.2; 0.000358242; 3.2063e-05;0.084227563;0.080691306; 0.0407391; false;1.33; 0.0067; 0.0000;0.1116;0.0702; 0.0047; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.06; 0.009602527;0.084524589; 2.6887E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;2.68; 0.00875267;0.5541059669999999;1.2895925300000002; 0.0535243; false;4.1; 0.0090232; 0.000772853;1.6862392000000002;1.75991702; 0.835094; false;5.0; 0.0187; 0.0000;2.654;1.2709; 0.0530; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.58; 0.036243429;0.559127797; 2.5773E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.01; 0.000115881;0.0029927820000000003;0.0014483270000000001; 0.000632018; false;0.03; 0.000129095; 1.1015e-05;0.013275743999999999;0.010649061000000001; 0.00557394; false;1.24; 0.0064; 0.0000;0.019;0.0018000000000000002; 0.0007; False;1.83; 0.0046; 0.0002;0.7786000000000001; 0.0815; False;1.11; 0.007215483;0.017098335; 2.1692E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.02; 0.000206864;0.008299207;0.002874584; 0.00127795; false;0.06; 0.000232604; 2.0552e-05;0.027602082;0.022412267; 0.00994251; false;1.11; 0.0045; 0.0000;0.021699999999999997;0.0019; 0.0005; False;2.97; 0.0048; 0.0002;2.084; 0.1174; False;0.96; 0.007930367;0.015770517; 3.7068E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.01; 0.000129558;0.004928465999999999;0.0016086779999999999; 0.000819376; false;0.03; 0.000125551; 1.1026e-05;0.014399213000000001;0.012270412; 0.00645437; false;1.25; 0.0065; 0.0000;0.0414;0.0032; 0.0008; False;3.71; 0.0065; 0.0003;2.3575999999999997; 0.2239; False;0.98; 0.008687193;0.016408905999999997; 2.3017E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.0; 7.1713e-05;0.000487619;0.0011802689999999998; 0.000313525; false;0.01; 7.9892e-05; 7.711e-06;0.005187265;0.0037334869999999997; 0.00170223; false;1.18; 0.0063; 0.0000;0.0053;0.0011; 0.0004; False;1.36; 0.0146; 0.0001;0.16699999999999998; 0.0098; False;0.88; 0.006400045;0.021564474; 2.9918E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.01; 0.000126958;0.003127662;0.0016228369999999998; 0.000652531; false;0.03; 0.000139228; 1.2211e-05;0.013875005;0.010817384999999999; 0.00565886; false;0.98; 0.0048; 0.0000;0.013;0.0011; 0.0005; False;1.9; 0.0071; 0.0002;0.7243999999999999; 0.1057; False;0.94; 0.00643832;0.015987968999999998; 2.116E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.02; 0.000193206;0.008305245;0.002632748; 0.00121685; false;0.05; 0.000174965; 1.5329e-05;0.023857782;0.020666265000000003; 0.0104338; false;1.2; 0.0063; 0.0000;0.0377;0.0025; 0.0007; False;2.55; 0.0164; 0.0004;1.5224; 0.1148; False;0.82; 0.008218799;0.015778902999999997; 2.1203E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;0.02; 0.000254758;0.007789558;0.002588382; 0.00116195; false;0.05; 0.000174803; 1.7467e-05;0.023635566;0.019559724; 0.0111705; false;1.21; 0.0060; 0.0000;0.0401;0.0029; 0.0008; False;3.07; 0.0059; 0.0003;1.8042; 0.2342; False;0.88; 0.007779991;0.018457974000000002; 1.9775E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.0; 6.9476e-05;0.000507289;0.001138723; 0.000301146; false;0.01; 8.255e-05; 7.745e-06;0.00525432;0.0036998440000000003; 0.00169024; false;1.08; 0.0059; 0.0000;0.004999999999999999;0.0011; 0.0004; False;1.15; 0.0045; 0.0001;0.06; 0.0046; False;0.94; 0.00561924;0.017804728; 2.1704E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.01; 0.000125106;0.0031331600000000003;0.0015870200000000002; 0.000589804; false;0.03; 0.000143155; 1.2863e-05;0.013079595;0.010114423; 0.00503752; false;0.97; 0.0070; 0.0000;0.019299999999999998;0.0017000000000000001; 0.0007; False;2.27; 0.0062; 0.0002;1.0485; 0.0803; False;0.81; 0.004990116;0.015002338; 2.1935E-5; false
