name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.029162; 0.015931;1.3000000000000001e-05;4e-06; 7e-06; true; 0.047886;0.06; 0.042189; 0.020927;1.3000000000000001e-05;5.999999999999999e-06; 7e-06; true; 0.066463;0.05; 0.032977; 0.017888;1.4000000000000001e-05;7e-06; 7.4e-05; true; 0.054168
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.054082; 0.023665;0.0012319999999999998;0.00045799999999999997; 8e-06; true; 0.084124;0.06; 0.045477; 0.021732;0.001238;0.00044; 6e-06; true; 0.073649;0.06; 0.046261; 0.022286;0.001223;0.000421; 9.1e-05; true; 0.075029
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.23; 0.193357; 0.061474;8e-06;5.999999999999999e-06; 7e-06; true; 0.26318;0.23; 0.192567; 0.060961;9e-06;4.9999999999999996e-06; 7e-06; true; 0.261867;0.24; 0.191832; 0.060535;2.1000000000000002e-05;4e-06; 0.000904; true; 0.26147
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.02; 0.014591; 0.008065;0.00012200000000000001;5.7e-05; 3.4e-05; false; 0.024314;0.02; 0.014409; 0.008122;0.00012200000000000001;5.8e-05; 3.3e-05; false; 0.024232;0.02; 0.016126; 0.008632;0.000143;6.3e-05; 8.1e-05; false; 0.0266
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.027129; 0.014912;0.000187;7.099999999999999e-05; 8e-06; true; 0.045019;0.04; 0.030647; 0.015451;0.00017199999999999998;6.599999999999999e-05; 7e-06; true; 0.048946;0.03; 0.02587; 0.014073;0.000208;7.6e-05; 0.00014; true; 0.0432
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.064811; 0.020813;0.00018300000000000003;9.6e-05; 7e-06; true; 0.089392;0.06; 0.050255; 0.021714;0.000184;8.199999999999999e-05; 6e-06; true; 0.075798;0.07; 0.060526; 0.021813;0.00017500000000000003;7.500000000000001e-05; 0.000228; true; 0.086339
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.023223; 0.014576;0.000117;7e-05; 9e-06; true; 0.040818;0.04; 0.034897; 0.015013;9.2e-05;4.4999999999999996e-05; 6e-06; true; 0.05246;0.04; 0.02684; 0.016254;9.9e-05;3.9e-05; 0.000152; true; 0.045964
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.02; 0.016998; 0.009911;7.5e-05;3.2999999999999996e-05; 7e-06; true; 0.028734;0.02; 0.014824; 0.008929;6.7e-05;2.9e-05; 5e-06; true; 0.025413;0.02; 0.013917; 0.008641;7.5e-05;2.9e-05; 2.1e-05; true; 0.024219
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.03; 0.027311; 0.013031;0.000118;5.2000000000000004e-05; 2.4e-05; true; 0.042772;0.03; 0.03044; 0.011345;0.00011100000000000001;4.1e-05; 2.1e-05; true; 0.043819;0.03; 0.025119; 0.010814;9.4e-05;5.2000000000000004e-05; 9.6e-05; true; 0.038057
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata;0.02; 0.017204; 0.012314;9.2e-05;3.5999999999999994e-05; 7e-06; true; 0.031685;0.02; 0.016997; 0.010947;8.9e-05;3.5e-05; 6e-06; true; 0.030083;0.03; 0.024034; 0.015362;0.000167;5e-05; 0.000103; true; 0.04251
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.04; 0.033841; 0.016822;0.0009249999999999999;0.000343; 9e-06; true; 0.055122;0.03; 0.027744; 0.01449;0.000885;0.000331; 7e-06; true; 0.046448;0.04; 0.028434; 0.015051;0.000866;0.00032300000000000004; 3.1e-05; true; 0.047629
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.06; 0.051153; 0.0165;9.5e-05;3.2e-05; 8e-06; true; 0.070202;0.05; 0.048812; 0.016369;9.1e-05;3.2e-05; 7e-06; true; 0.067698;0.04; 0.035253; 0.014236;9.2e-05;3.1e-05; 0.000197; true; 0.052187
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.01; 0.012822; 0.008299;7e-06;4.9999999999999996e-06; 8e-06; true; 0.022414;0.01; 0.012122; 0.00752;8e-06;4.9999999999999996e-06; 6e-06; true; 0.020817;0.01; 0.011116; 0.007019;8e-06;4e-06; 2.5e-05; true; 0.019268
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.34; 0.253478; 0.104151;2.2000000000000003e-05;1.2000000000000002e-05; 8e-06; true; 0.376712;0.33; 0.241512; 0.103965;2.2000000000000003e-05;1e-05; 1.3e-05; true; 0.364869;0.33; 0.234948; 0.103632;2.3e-05;1.4000000000000001e-05; 0.000448; true; 0.358549
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.041426; 0.020181;0.000227;8.9e-05; 8e-06; true; 0.065714;0.06; 0.049958; 0.021684;0.00022700000000000002;8.499999999999999e-05; 7e-06; true; 0.075676;0.05; 0.040946; 0.018617;0.000217;8.3e-05; 0.000294; true; 0.063861
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.05; 0.038726; 0.016411;4.2e-05;2.8000000000000003e-05; 8e-06; true; 0.058176;0.05; 0.038355; 0.016805;3.9999999999999996e-05;2e-05; 6e-06; true; 0.058124;0.05; 0.041195; 0.018127;4.2e-05;2e-05; 0.000283; true; 0.062778
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.09; 0.070643; 0.028926;1.1000000000000001e-05;4.9999999999999996e-06; 7e-06; true; 0.104378;0.08; 0.065611; 0.028436;1e-05;5.999999999999999e-06; 7e-06; true; 0.09897;0.08; 0.067144; 0.029863;1.1000000000000001e-05;4.9999999999999996e-06; 0.000102; true; 0.102152
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.049938; 0.02496;9e-06;5.999999999999999e-06; 8e-06; true; 0.079604;0.07; 0.056232; 0.027425;8e-06;4e-06; 6e-06; true; 0.088397;0.07; 0.04966; 0.024673;8e-06;4.9999999999999996e-06; 0.000246; true; 0.079281
/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.05; 0.040735; 0.018014;9.6e-05;4.899999999999999e-05; 7e-06; true; 0.061982;0.06; 0.048302; 0.021541;0.000107;3.5000000000000004e-05; 7e-06; true; 0.073362;0.05; 0.04293; 0.019578;7.7e-05;3e-05; 0.000325; true; 0.066044
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.01; 0.01152; 0.007163;6e-06;4.9999999999999996e-06; 5e-06; true; 0.019737;0.02; 0.014608; 0.009038;7e-06;5.999999999999999e-06; 5e-06; true; 0.025013;0.01; 0.013848; 0.007836;6e-06;4e-06; 4.8e-05; true; 0.022892
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.01; 0.016709; 0.008774;7e-06;4e-06; 6e-06; true; 0.026773;0.02; 0.016792; 0.008801;6e-06;3e-06; 5e-06; true; 0.026939;0.02; 0.01633; 0.008799;6e-06;4.9999999999999996e-06; 2.9e-05; true; 0.026492
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.01; 0.012343; 0.00793;6.1e-05;2.4e-05; 5e-06; true; 0.021395;0.01; 0.011553; 0.007512;6.1e-05;2.4e-05; 5e-06; true; 0.020178;0.01; 0.012035; 0.007592;6.1e-05;2.3e-05; 3.1e-05; true; 0.02078
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.018419; 0.011431;9e-06;4.9999999999999996e-06; 9e-06; true; 0.03155;0.02; 0.016065; 0.010176;8e-06;5.999999999999999e-06; 5e-06; true; 0.027889;0.02; 0.024633; 0.010054;5.999999999999999e-06;4.9999999999999996e-06; 6.1e-05; true; 0.035938
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.027601; 0.017563;9e-06;5.999999999999999e-06; 9e-06; true; 0.04816;0.03; 0.025497; 0.016279;9.999999999999999e-06;9e-06; 9e-06; true; 0.044801;0.03; 0.025342; 0.01626;8e-06;4.9999999999999996e-06; 0.000147; true; 0.044576
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.027613; 0.011481;9e-06;4.9999999999999996e-06; 6e-06; true; 0.040711;0.03; 0.021032; 0.010361;9e-06;4.9999999999999996e-06; 6e-06; true; 0.032947;0.03; 0.030729; 0.012828;9e-06;7e-06; 3.8e-05; true; 0.045401
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.055578; 0.019288;6e-06;4.9999999999999996e-06; 8e-06; true; 0.077513;0.06; 0.05608; 0.018396;7e-06;5.999999999999999e-06; 8e-06; true; 0.07706;0.06; 0.058903; 0.018521;8e-06;4.9999999999999996e-06; 0.000205; true; 0.080276
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.03; 0.025274; 0.013944;9e-06;7e-06; 9e-06; true; 0.040736;0.04; 0.033496; 0.01216;1.4000000000000001e-05;5.999999999999999e-06; 7e-06; true; 0.047174;0.04; 0.034386; 0.012738;9e-06;5.999999999999999e-06; 9.6e-05; true; 0.048805
/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.014639; 0.010406;1.2e-05;7e-06; 8e-06; true; 0.02641;0.02; 0.017388; 0.009754;1e-05;7e-06; 7e-06; true; 0.028377;0.02; 0.017217; 0.009729;1e-05;7e-06; 3e-05; true; 0.028213
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.025255; 0.011638;1.7e-05;9e-06; 7e-06; true; 0.038573;0.02; 0.018493; 0.010515;1.6e-05;9e-06; 6e-06; true; 0.030643;0.04; 0.028725; 0.018188;2.3000000000000003e-05;4.7000000000000004e-05; 0.000149; true; 0.049634
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.024977; 0.011492;0.00021700000000000002;0.000122; 8e-06; true; 0.038889;0.02; 0.019736; 0.009847;0.00018299999999999998;0.000102; 6e-06; true; 0.031635;0.02; 0.01752; 0.009177;0.00018199999999999998;6.6e-05; 5e-05; true; 0.028594
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.033674; 0.015468;0.000123;4.6e-05; 7e-06; true; 0.051647;0.03; 0.029883; 0.014504;0.00011499999999999999;6.599999999999999e-05; 1e-05; true; 0.046965;0.04; 0.033659; 0.016837;0.000123;4.6e-05; 4.6e-05; true; 0.053054
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.09; 0.073297; 0.021237;0.001231;0.0005729999999999999; 0.000223; false; 0.100396;0.06; 0.042048; 0.020421;0.001212;0.000564; 0.001022; false; 0.069057;0.06; 0.043567; 0.020647;0.00123;0.000619; 0.000729; false; 0.070658
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;0.02; 0.017993; 0.007954;0.001271;0.000472; 0.000171; false; 0.030182;0.03; 0.024243; 0.011229;0.001984;0.000691; 0.000453; false; 0.042013;0.02; 0.018029; 0.007879;0.0013089999999999998;0.000469; 0.001694; false; 0.0317
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.05; 0.040283; 0.016469;0.00022099999999999998;7.1e-05; 8e-06; true; 0.059721;0.04; 0.03397; 0.013048;0.000183;8.699999999999999e-05; 6e-06; true; 0.049668;0.04; 0.032578; 0.017764;0.000237;7.6e-05; 8.4e-05; true; 0.053661
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.05; 0.04549; 0.016627;0.000126;5.2e-05; 7e-06; true; 0.064468;0.06; 0.053043; 0.016759;0.00011899999999999999;8.099999999999999e-05; 7e-06; true; 0.072271;0.05; 0.045347; 0.015573;0.000137;5.4999999999999995e-05; 0.000174; true; 0.063348
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.01; 0.014415; 0.007083;6.9e-05;3.2e-05; 6e-06; true; 0.022475;0.01; 0.014406; 0.006569;0.000118;5.4000000000000005e-05; 7e-06; true; 0.022157;0.02; 0.022229; 0.008499;8.5e-05;3.7e-05; 1.4e-05; true; 0.031856
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.043052; 0.015925;0.000107;3.8e-05; 7e-06; true; 0.061989;0.05; 0.036709; 0.015544;0.000106;3.7e-05; 6e-06; true; 0.055274;0.05; 0.0428; 0.017384;0.000111;3.8e-05; 5.2e-05; true; 0.063357
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.23; 0.205352; 0.042965;0.002086;0.0008049999999999999; 0.001208; true; 0.257063;0.21; 0.187683; 0.043146;0.002093;0.0007999999999999999; 0.001157; true; 0.23953;0.21; 0.185574; 0.044273;0.002206;0.000833; 0.003026; true; 0.240635
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.041319; 0.016617;8.3e-05;3.2e-05; 6e-06; true; 0.060558;0.06; 0.051619; 0.018373;9.8e-05;3.2e-05; 1.7e-05; true; 0.072749;0.06; 0.049387; 0.018296;8.400000000000001e-05;3.2999999999999996e-05; 7.7e-05; true; 0.070466
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.019466; 0.008448;9.999999999999999e-05;4.3e-05; 6e-06; true; 0.029121;0.03; 0.027398; 0.010386;0.000117;5.099999999999999e-05; 5e-06; true; 0.039181;0.02; 0.02226; 0.008877;0.000101;4.3e-05; 3e-05; true; 0.032385
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.017283; 0.009291;0.00012900000000000002;4.7e-05; 8.3e-05; true; 0.028518;0.01; 0.015799; 0.008855;0.000106;4.7e-05; 7.5e-05; true; 0.026511;0.02; 0.015603; 0.008774;0.000138;4.6e-05; 0.000211; true; 0.026367
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.32; 0.248494; 0.098501;4.8e-05;2.1000000000000002e-05; 8e-06; true; 0.364786;0.3; 0.230727; 0.100368;4.9999999999999996e-05;3.4e-05; 2e-05; true; 0.349438;0.32; 0.242243; 0.099761;4.9e-05;2.1000000000000002e-05; 0.0003; true; 0.360423
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.05; 0.043186; 0.014244;0.000139;5e-05; 2.7e-05; false; 0.059676;0.05; 0.043958; 0.014184;0.000126;5.1000000000000006e-05; 0.000978; false; 0.06137;0.05; 0.044398; 0.015127;0.000127;5e-05; 0.001131; false; 0.06305
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.05; 0.038132; 0.021151;9.9e-05;4.399999999999999e-05; 7e-06; true; 0.063552;0.05; 0.039418; 0.02417;0.000102;4.2999999999999995e-05; 7e-06; true; 0.067993;0.05; 0.038951; 0.021818;0.00011399999999999999;4.4e-05; 0.00046; true; 0.065723
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.012999; 0.006825;8e-06;5.999999999999999e-06; 7e-06; true; 0.020681;0.01; 0.015626; 0.00776;8e-06;4.9999999999999996e-06; 5e-06; true; 0.024299;0.02; 0.014762; 0.007387;9e-06;4e-06; 2.3e-05; true; 0.023086
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.016957; 0.010628;2.4000000000000004e-05;9e-06; 6e-06; true; 0.02903;0.03; 0.017688; 0.014656;2.1000000000000002e-05;1.1e-05; 8e-06; true; 0.034269;0.02; 0.018744; 0.010619;1.7e-05;1.6e-05; 8.3e-05; true; 0.030939
