name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.04; 0.031428; 0.016709; 5.4e-05; false; 0.050949;0.04; 0.036134; 0.015495; 4.8e-05; false; 0.054278;0.03; 0.029387; 0.011639; 0.000314; false; 0.043451
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.03; 0.026435; 0.012146; 4.7e-05; false; 0.041025;0.04; 0.035547; 0.017383; 5e-05; false; 0.055971;0.05; 0.03811; 0.01601; 0.000449; false; 0.057422
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.05; 0.039679; 0.016596; 6.3e-05; false; 0.059593;0.05; 0.03854; 0.016051; 4.3e-05; false; 0.057644;0.05; 0.034753; 0.01508; 0.000456; false; 0.053336
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.27; 0.211561; 0.081261; 0.000473; false; 0.310912;0.28; 0.20571; 0.082062; 0.008593; false; 0.314293;0.29; 0.206046; 0.081148; 0.002668; false; 0.306915
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.04; 0.034562; 0.014096; 5.3e-05; false; 0.051436;0.05; 0.038433; 0.01493; 4.4e-05; false; 0.056358;0.04; 0.035817; 0.012951; 0.000377; false; 0.051703
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.04; 0.031283; 0.013065; 4.9e-05; false; 0.047078;0.04; 0.035905; 0.014771; 4.3e-05; false; 0.053746;0.04; 0.034314; 0.012934; 0.000393; false; 0.050299
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.04; 0.035641; 0.014702; 5.9e-05; false; 0.053258;0.04; 0.036575; 0.014661; 3.9e-05; false; 0.054131;0.04; 0.03506; 0.014555; 0.000445; false; 0.053107
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.05; 0.035381; 0.014645; 5.6e-05; false; 0.052923;0.04; 0.032071; 0.013129; 3.9e-05; false; 0.047861;0.04; 0.031098; 0.013027; 0.000392; false; 0.047172
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.01; 0.010935; 0.006393; 1.6e-05; false; 0.018387;0.01; 0.010719; 0.006504; 2e-05; false; 0.018296;0.01; 0.013504; 0.007353; 0.000143; false; 0.02219
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.05; 0.042562; 0.017075; 6e-05; false; 0.0631;0.06; 0.052405; 0.018218; 4.1e-05; false; 0.073946;0.05; 0.039962; 0.016597; 0.000476; false; 0.06042
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.05; 0.04156; 0.018641; 5.7e-05; false; 0.063568;0.06; 0.052131; 0.018869; 4.3e-05; false; 0.074317;0.05; 0.042696; 0.01845; 0.000483; false; 0.064964
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.05; 0.047135; 0.01939; 6.1e-05; false; 0.070036;0.06; 0.05217; 0.019633; 4.2e-05; false; 0.075374;0.05; 0.041757; 0.017462; 0.000484; false; 0.063135
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.05; 0.042056; 0.017754; 6.1e-05; false; 0.063331;0.05; 0.041552; 0.01666; 4.1e-05; false; 0.06158;0.06; 0.049067; 0.018059; 0.000458; false; 0.070808
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.05; 0.039866; 0.016763; 6.3e-05; false; 0.060217;0.05; 0.046018; 0.018026; 4.2e-05; false; 0.067355;0.05; 0.03987; 0.01617; 0.000451; false; 0.059742
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.01; 0.013498; 0.007269; 2.3e-05; false; 0.02205;0.01; 0.01317; 0.007063; 5.5e-05; false; 0.021554;0.02; 0.019341; 0.010793; 0.000314; false; 0.032307
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.06; 0.048231; 0.015923; 5.8e-05; false; 0.067376;0.05; 0.040071; 0.016467; 3.9e-05; false; 0.059693;0.05; 0.041557; 0.016744; 0.000485; false; 0.06209
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.01; 0.011315; 0.00689; 1.5e-05; false; 0.019364;0.02; 0.01683; 0.010632; 2.3e-05; false; 0.029375;0.03; 0.02478; 0.01776; 0.000286; false; 0.045406
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.02; 0.02305; 0.01212; 2.1e-05; false; 0.037047;0.01; 0.017054; 0.010495; 2.4e-05; false; 0.029363;0.02; 0.021089; 0.01062; 0.000197; false; 0.033595
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.13; 0.110847; 0.034267; 0.00023; false; 0.151656;0.11; 0.090496; 0.035317; 0.000909; false; 0.133733;0.13; 0.099253; 0.035789; 0.001769; false; 0.143632
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.11; 0.094671; 0.03562; 0.000302; false; 0.137422;0.12; 0.08998; 0.034732; 0.004083; false; 0.13511;0.11; 0.089085; 0.035508; 0.001723; false; 0.133131
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.02; 0.018354; 0.009743; 4.1e-05; false; 0.030451;0.02; 0.02206; 0.010198; 4.2e-05; false; 0.034143;0.02; 0.020106; 0.009688; 0.000284; false; 0.031886
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.04; 0.030478; 0.012327; 4.1e-05; false; 0.045032;0.02; 0.022881; 0.010901; 8.9e-05; false; 0.035956;0.04; 0.031924; 0.016613; 0.000557; false; 0.051828
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.29; 0.218163; 0.077132; 0.000494; false; 0.313084;0.26; 0.20213; 0.078641; 0.00032; false; 0.298231;0.27; 0.193947; 0.076807; 0.00294; false; 0.290841
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.26; 0.199624; 0.078393; 0.000532; false; 0.295693;0.26; 0.19853; 0.078249; 0.001835; false; 0.294789;0.27; 0.203125; 0.079688; 0.003005; false; 0.30296
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.27; 0.203146; 0.081498; 0.0006; false; 0.302459;0.28; 0.213327; 0.081409; 0.008471; false; 0.320759;0.28; 0.212132; 0.081076; 0.002658; false; 0.312282
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.25; 0.197091; 0.078598; 0.000717; false; 0.293928;0.26; 0.197966; 0.078759; 0.001848; false; 0.296001;0.25; 0.196216; 0.078242; 0.002582; false; 0.294206
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.26; 0.193859; 0.077422; 0.000643; false; 0.289112;0.26; 0.196321; 0.077977; 4e-05; false; 0.29209;0.26; 0.194528; 0.077761; 0.002644; false; 0.292319
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.27; 0.204508; 0.081861; 0.000669; false; 0.304836;0.27; 0.202644; 0.081429; 0.008471; false; 0.310184;0.27; 0.202237; 0.081306; 0.002704; false; 0.303951
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.28; 0.211535; 0.080381; 0.000477; false; 0.308299;0.28; 0.206252; 0.082457; 0.008398; false; 0.315052;0.28; 0.205182; 0.081247; 0.003078; false; 0.307121
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.28; 0.214081; 0.081224; 0.000672; false; 0.313767;0.28; 0.210368; 0.082123; 0.008459; false; 0.317654;0.28; 0.201757; 0.081027; 0.002655; false; 0.301475
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.26; 0.196888; 0.075246; 0.000481; false; 0.287975;0.26; 0.19548; 0.076563; 0.00137; false; 0.290626;0.25; 0.193404; 0.077404; 0.00255; false; 0.290205
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.25; 0.196625; 0.077995; 0.00047; false; 0.290703;0.27; 0.20125; 0.078705; 0.001841; false; 0.299287;0.27; 0.201429; 0.077892; 0.002566; false; 0.297302
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.27; 0.201927; 0.077431; 0.000478; false; 0.296901;0.26; 0.195263; 0.078376; 0.000323; false; 0.291233;0.26; 0.195413; 0.077186; 0.002973; false; 0.292712
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.26; 0.196116; 0.079983; 0.000651; false; 0.29398;0.26; 0.200651; 0.077565; 0.000101; false; 0.295506;0.25; 0.193695; 0.077657; 0.002955; false; 0.290954
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.38; 0.269965; 0.114617; 0.000773; false; 0.412755;0.36; 0.264712; 0.107789; 4e-05; false; 0.396101;0.36; 0.264544; 0.11042; 0.003741; false; 0.40126
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.35; 0.26395; 0.107885; 0.000492; false; 0.395185;0.37; 0.271531; 0.108858; 4.3e-05; false; 0.40463;0.36; 0.264025; 0.108602; 0.003857; false; 0.400248
