name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;1.84; 0.185429; 0.0319443; 1.6347;1.99;0.1239884; 1.8958089000; 0.0005526000; 0.0001951000; False;1.14; 0.263518; 0.0569216; 0.79404; 0.327103; 0.000204653; false;2.4; 0.219718; 0.0434394;0.01171747; 1.23167; 1.19959; 0.00163646; false;2.22; 0.214277; 0.0852452;0.001922572; 0.692711; 1.32783; 0.0212993; false;3.22; 0.3073; 0.0000; 1.3430; 0.3956; 0.0013; False;TO;ERR;TO;6.18;0.143418196; 3.127666205; 4.604E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;2.55; 0.282042; 0.0339634; 2.7333;2.89;0.19835629999999999; 3.1466223000; 0.0005181000; 0.0002029000; False;1.46; 0.216298; 0.0461987; 1.0742; 0.40513; 0.000212074; false;3.01; 0.233572; 0.0468671;0.01361707; 1.54485; 1.50858; 0.0047756; false;2.69; 0.258249; 0.0513955;0.00224359; 0.969404; 1.39398; 0.0248953; false;3.31; 0.3552; 0.0000; 1.6311; 0.5791; 0.0013; False;TO;ERR;TO;7.77;0.208617954; 3.187185563; 4.3843E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;4.11; 0.22974; 0.0417417; 3.9821;4.5;0.1637579; 4.6024001000; 0.0005001000; 0.0002103000; False;2.31; 0.307198; 0.0658245; 1.73415; 0.519054; 0.000581747; false;4.15; 0.251197; 0.0572931;0.01615713; 2.09178; 2.28166; 0.00162702; false;2.8; 0.285637; 0.0612832;0.00277756; 1.12329; 1.48744; 0.0289391; false;3.61; 0.3065; 0.0000; 2.0405; 0.6455; 0.0017; False;TO;ERR;TO;9.56;0.09175403400000001; 4.269655785; 3.0521E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.04; 0.0308074; 0.00469575; 0.0152;0.19;0.08002400000000001; 0.0543493000; 0.0001793000; 0.0002134000; False;0.04; 0.0306167; 0.0314808; 0.00779126; 0.00271081; 6.5374e-05; false;0.08; 0.0318677; 0.0133253;0.001929074; 0.0240719; 0.0188378; 0.00557696; false;0.05; 0.0322363; 0.0423332;0.000303905; 0.00983223; 0.0123339; 0.000446466; false;1.51; 0.0618; 0.0000; 0.0159; 0.0027; 0.0001; False;TO;ERR;TO;1.33;0.041022727999999994; 0.098412721; 3.6923E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;4.44; 0.338397; 0.0549051; 4.2356;5.16;0.14250400000000002; 5.0122574000; 0.0006840000; 0.0002954000; False;2.65; 0.316129; 0.108433; 2.0705; 0.598136; 0.000313685; false;6.03; 0.192955; 0.0456738;0.011465590000000001; 3.18076; 2.31208; 0.75265; false;3.74; 0.288648; 0.120698;0.00234763; 1.48515; 2.10668; 0.0327884; false;4.66; 0.4092; 0.0000; 2.9964; 1.0882; 0.0105; False;TO;ERR;TO;10.96;0.195766985; 5.366567325; 3.1497E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;6.07; 0.369562; 0.0467732; 6.2209;6.42;0.1738244; 7.7380597000; 0.0007669000; 0.0002946000; False;3.16; 0.411709; 0.0811464; 2.35204; 0.751019; 0.000310382; false;6.41; 0.351501; 0.0736498;0.01715758; 3.29604; 2.66143; 0.868237; false;5.7; 0.32133; 0.0639081;0.0024823600000000003; 2.07474; 3.74258; 0.0595747; false;5.93; 0.4130; 0.0000; 3.9579; 1.2556; 0.0034; False;TO;ERR;TO;12.5;0.112138515; 5.422552294; 6.2188E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;7.55; 0.212396; 0.0376207; 7.5007;9.89;0.20124360000000002; 9.9381356000; 0.0008370000; 0.0001928000; False;3.97; 0.220664; 0.0483383; 3.30641; 0.802026; 0.000544309; false;7.84; 0.253683; 0.062168;0.01227414; 3.78662; 3.18247; 1.11798; false;8.25; 0.405169; 0.0801595;0.004315869999999999; 2.78652; 4.77289; 0.0703867; false;7.5; 0.5073; 0.0000; 4.7918; 1.4107; 0.0041; False;TO;ERR;ERR;16.36;0.133604559; 7.439784138; 4.4983E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;9.0; 0.450665; 0.067271; 8.6163;11.87;0.202774; 12.4442803000; 0.0010357000; 0.0002556000; False;5.69; 0.387224; 0.0864034; 4.58037; 1.28782; 0.000977258; false;10.31; 0.363642; 0.0806646;0.0248427; 5.32038; 4.00528; 1.11523; false;9.53; 0.414512; 0.0753719;0.00343751; 3.53656; 5.62251; 0.0818279; false;8.24; 0.5203; 0.0000; 5.6375; 1.6334; 0.0120; False;TO;ERR;TO;17.65;0.173755119; 8.178859186; 3.3516E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;10.27; 0.36557; 0.0590548; 9.6739;13.3;0.2874698; 13.8737681000; 0.0137759000; 0.0003760000; False;6.24; 0.451008; 0.0887325; 5.38272; 1.32766; 0.000619372; false;11.98; 0.384772; 0.0732843;0.0242134; 6.43356; 4.7764; 1.20063; false;9.24; 0.374931; 0.0760121;0.0032575; 3.65428; 5.26615; 0.0803901; false;9.08; 0.6455; 0.0000; 8.0874; 1.9941; 0.0062; False;TO;ERR;TO;22.2;0.193673028; 11.454148468; 5.5189E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;13.22; 0.517567; 0.0812481; 13.1538;15.74;0.2630797; 15.9748107000; 0.0009866000; 0.0003057000; False;8.25; 0.511608; 0.0949393; 6.87869; 1.69685; 0.000822613; false;13.94; 0.502019; 0.0928939;0.042849200000000004; 7.48041; 5.67803; 1.42638; false;11.58; 0.493018; 0.091847;0.00435654; 4.46068; 7.20643; 0.0877378; false;11.26; 0.6523; 0.0000; 10.1160; 2.4360; 0.0085; False;TO;ERR;TO;24.29;0.11866833199999999; 12.19576914; 5.3786E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;13.94; 0.516571; 0.0756146; 13.8896;18.62;0.2538557; 19.2202622000; 0.0009700000; 0.0002271000; False;8.2; 0.426086; 0.0883294; 7.08333; 1.70095; 0.000674792; false;16.45; 0.585767; 0.164408;0.0553074; 8.26089; 7.02047; 2.07934; false;12.66; 0.570898; 0.198409;0.00526575; 4.84265; 7.6711; 0.109196; false;11.94; 0.4434; 0.0000; 11.7366; 2.5990; 0.0110; False;TO;ERR;TO;29.26;0.257604043; 14.08975525; 3.1506E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;17.24; 0.474237; 0.079783; 16.7290;24.37;0.2570098; 25.2143594000; 0.0017991000; 0.0004364000; False;9.65; 0.598922; 0.116117; 8.10063; 2.10137; 0.000731251; false;16.58; 0.323499; 0.070587;0.024215300000000002; 9.16699; 6.34866; 1.83851; false;13.61; 0.592685; 0.260464;0.00558841; 5.59127; 7.47653; 0.108558; false;12.57; 0.3951; 0.0000; 11.8400; 3.0593; 0.0200; False;TO;ERR;TO;33.52;0.339894736; 15.889015271; 3.2364E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;19.6; 0.590965; 0.10081; 19.2633;26.03;0.26334630000000003; 26.4264438000; 0.0013280000; 0.0003740000; False;12.24; 0.531795; 0.102485; 11.8739; 4.64143; 0.00196743; false;18.7; 0.625948; 0.137319;0.0371973; 10.1861; 7.43218; 2.26507; false;18.29; 0.484616; 0.119253;0.00561996; 6.94155; 11.4223; 0.151134; false;15.8; 0.7484; 0.0000; 14.1563; 3.5542; 0.0036; False;ERR;ERR;TO;37.74;0.225937597; 18.59795674; 4.9628E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;22.34; 0.468193; 0.0787563; 23.5309;31.04;0.3176138; 31.9629891000; 0.0019658000; 0.0004191000; False;13.63; 0.66903; 0.21994; 12.6813; 5.12834; 0.00243692; false;22.64; 0.774149; 0.179424;0.0469766; 13.1794; 10.0282; 2.72131; false;18.42; 0.670584; 0.116934;0.00560591; 8.327; 14.8214; 0.146215; false;16.7; 0.8190; 0.0000; 19.4838; 4.6391; 0.0029; False;TO;ERR;TO;41.95;0.23998180000000002; 18.797308394; 3.548E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.15; 0.0576493; 0.0100222; 0.0897;0.32;0.09361749999999999; 0.1601453000; 0.0001065000; 0.0001441000; True;0.12; 0.122758; 0.0320904; 0.118668; 0.0372252; 1.48e-06; true;0.2; 0.0604336; 0.016182;0.00338156; 0.0515614; 0.105661; 3.142e-06; true;0.19; 0.0963866; 0.0190013;0.000485625; 0.0375427; 0.0860747; 0.00104622; true;1.48; 0.0910; 0.0000; 0.0643; 0.0172; 0.0000; True;TO;ERR;ERR;1.93;0.05278634; 0.255264701; 5.5605E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;23.1; 0.586681; 0.101346; 23.3871;35.97;0.3052394; 38.9140078000; 0.0004954000; 0.0002618000; True;14.68; 0.69187; 0.116885; 13.5156; 3.86933; 2.45e-06; true;21.12; 0.629812; 0.16631;0.0465719; 13.324; 13.6682; 3.519e-06; true;20.19; 0.589433; 0.125869;0.00578672; 10.0903; 13.662; 0.0660786; true;19.64; 1.2185; 0.0000; 28.3158; 4.3773; 0.0001; True;TO;ERR;TO;43.86;0.270897334; 23.209911468; 1.9567E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.32; 0.183796; 0.0275801; 0.2879;0.42;0.08373839999999999; 0.4115374000; 0.0001180000; 0.0002427000; True;0.27; 0.108799; 0.0250966; 0.151861; 0.110545; 1.115e-06; true;0.39; 0.0661986; 0.0140887;0.00264378; 0.113913; 0.221067; 3.944e-06; true;0.33; 0.0790134; 0.0192834;0.000679912; 0.0757556; 0.202314; 0.00210915; true;1.37; 0.1106; 0.0000; 0.1497; 0.0366; 0.0000; True;TO;ERR;TO;2.49;0.058736414; 0.442589754; 4.2677E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.6; 0.133118; 0.0221407; 0.5038;0.71;0.0942549; 0.5714477000; 0.0000793000; 0.0001545000; True;0.37; 0.107645; 0.0265927; 0.209643; 0.086853; 1.384e-06; true;0.93; 0.132363; 0.0317623;0.00693795; 0.390971; 0.482923; 3.769e-06; true;0.78; 0.129306; 0.0305121;0.001219016; 0.216184; 0.390713; 0.00469232; true;2.01; 0.1829; 0.0000; 0.4269; 0.0990; 0.0000; True;TO;ERR;ERR;3.01;0.06652215; 0.939530429; 3.4801E-5; true
