name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;0.12; 0.049626; 0.062589; 0.004687; 0.000106; false; 0.132793;0.13; 0.049885; 0.060036; 0.005323; 0.000141; false; 0.131745;0.3; 0.051118; 0.182816; 0.061532; 0.004883; 0.000139; false; 0.316002;1.31; 0.1227; 0.0000; 0.1593; 0.0058; 0.0000; False; 0.1652; 0.2972
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;0.1; 0.067255; 0.035121; 0.000251; 0.000234; false; 0.113527;0.07; 0.063919; 0.017321; 0.000227; 0.000167; false; 0.087165;0.13; 0.071086; 0.032712; 0.034033; 0.000171; 0.000216; false; 0.148596;1.05; 0.0590; 0.0000; 0.0247; 0.0003; 0.0000; False; 0.0251; 0.0849
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.0; 0.000468; 0.001043; 0.000113; 2.4e-05; false; 0.002261;0.0; 0.000677; 0.001455; 0.000182; 4.5e-05; false; 0.003492;0.0; 0.000926; 0.001661; 0.001106; 0.000104; 7.9e-05; false; 0.004717;0.94; 0.0061; 0.0000; 0.0029; 0.0003; 0.0000; False; 0.0033; 0.0100
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.0; 0.003949; 0.000541; 4.9e-05; 4.5e-05; false; 0.005495;0.01; 0.007401; 0.001137; 8.5e-05; 7.2e-05; false; 0.01028;0.01; 0.003952; 0.003838; 0.000568; 5e-05; 4.9e-05; false; 0.009495;1.21; 0.0176; 0.0000; 0.0021; 0.0001; 0.0000; False; 0.0023; 0.0204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;0.1; 0.073063; 0.021899; 0.000156; 0.000155; false; 0.104822;0.1; 0.071352; 0.031041; 0.000247; 0.000239; false; 0.113635;0.14; 0.069723; 0.037236; 0.034519; 0.000262; 0.000227; false; 0.152395;1.3; 0.1079; 0.0000; 0.0433; 0.0005; 0.0000; False; 0.0439; 0.1529
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.03; 0.035708; 0.002266; 0.000183; 0.000113; false; 0.044289;0.04; 0.033394; 0.002595; 0.000158; 8.8e-05; false; 0.042101;0.1; 0.035459; 0.062477; 0.002471; 0.000186; 0.00018; false; 0.106482;1.2; 0.0615; 0.0000; 0.0065; 0.0005; 0.0000; False; 0.0071; 0.0696
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.0; 0.000933; 0.002267; 0.000166; 8.7e-05; false; 0.00423;0.0; 0.00097; 0.002238; 0.000165; 9.1e-05; false; 0.004224;0.0; 0.001087; 0.001692; 0.002071; 0.000111; 6.2e-05; false; 0.005825;0.93; 0.0054; 0.0000; 0.0024; 0.0001; 0.0000; False; 0.0026; 0.0084
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.03; 0.03523; 0.001885; 0.000165; 9.9e-05; false; 0.043784;0.08; 0.065718; 0.003815; 0.000563; 0.000197; false; 0.082479;0.06; 0.061669; 0.000478; 0.00182; 0.000155; 9.8e-05; false; 0.070849;1.2; 0.0980; 0.0000; 0.0067; 0.0005; 0.0000; False; 0.0072; 0.1064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.01; 0.01146; 0.000814; 7.4e-05; 4.5e-05; false; 0.014463;0.01; 0.011268; 0.000867; 7.9e-05; 4.7e-05; false; 0.014255;0.04; 0.011293; 0.034257; 0.001821; 9.9e-05; 0.000111; false; 0.049908;0.87; 0.0212; 0.0000; 0.0022; 0.0002; 0.0000; False; 0.0024; 0.0240
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.02; 0.008522; 0.009736; 0.000878; 3.3e-05; false; 0.022292;0.02; 0.0102; 0.011136; 0.000684; 4.1e-05; false; 0.025557;0.02; 0.009401; 0.00509; 0.010829; 0.000672; 3.2e-05; false; 0.029067;1.1; 0.0211; 0.0000; 0.0167; 0.0009; 0.0000; False; 0.0176; 0.0397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;12.78; 12.9498; 0.441897; 0.000289; 0.000108; false; 14.1755;13.93; 12.7816; 1.7894; 0.000908; 0.000163; false; 15.4664;12.37; 12.5071; 0.014084; 0.46947; 0.000304; 0.00013; false; 13.691;12.51; 12.7661; 0.0000; 0.7167; 0.0010; 0.0000; False; 0.7178; 13.4884
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;0.34; 0.312851; 0.010622; 0.000768; 0.000997; false; 0.372593;0.34; 0.309261; 0.011589; 0.000651; 0.000831; false; 0.369521;0.39; 0.361479; 0.004146; 0.010891; 0.000613; 0.000887; false; 0.424925;1.37; 0.4132; 0.0000; 0.0215; 0.0024; 0.0000; False; 0.0240; 0.4414
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;0.03; 0.035037; 0.002163; 0.000116; 7.8e-05; false; 0.043381;0.03; 0.034835; 0.002331; 0.000122; 8.5e-05; false; 0.043365;0.06; 0.035075; 0.028195; 0.002325; 0.000126; 8.9e-05; false; 0.071894;1.05; 0.0547; 0.0000; 0.0043; 0.0002; 0.0000; False; 0.0046; 0.0600
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.0; 0.002178; 0.000332; 3.1e-05; 2.3e-05; false; 0.003178;0.0; 0.002139; 0.00034; 3e-05; 2.3e-05; false; 0.003171;0.0; 0.002158; 0.002374; 0.000406; 3e-05; 2.4e-05; false; 0.005605;1.01; 0.0092; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.04; 0.03514; 0.002349; 0.000125; 8.1e-05; false; 0.04324;0.04; 0.034522; 0.00256; 0.000139; 8.1e-05; false; 0.042937;0.08; 0.034848; 0.045598; 0.002526; 0.000136; 0.000169; false; 0.088824;1.06; 0.0551; 0.0000; 0.0045; 0.0002; 0.0000; False; 0.0048; 0.0606
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.01; 0.004643; 0.003519; 0.000371; 7.2e-05; false; 0.011615;0.01; 0.003976; 0.003553; 0.000419; 7.1e-05; false; 0.011039;0.01; 0.004665; 0.009149; 0.003216; 0.000333; 4.2e-05; false; 0.019888;1.02; 0.0132; 0.0000; 0.0056; 0.0004; 0.0000; False; 0.0061; 0.0201
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.0; 0.001471; 0.001272; 0.000121; 7.5e-05; false; 0.003889;0.0; 0.001604; 0.001319; 0.000132; 8.4e-05; false; 0.004084;0.0; 0.001482; 0.001423; 0.001207; 0.000108; 7.6e-05; false; 0.00517;1.02; 0.0083; 0.0000; 0.0021; 0.0002; 0.0000; False; 0.0023; 0.0111
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.0; 0.002518; 0.002652; 0.000277; 0.000167; false; 0.007464;0.0; 0.002158; 0.002652; 0.00026; 0.000165; false; 0.007029;0.0; 0.002121; 0.003764; 0.002349; 0.000223; 0.00016; false; 0.010011;1.04; 0.0097; 0.0000; 0.0044; 0.0003; 0.0000; False; 0.0047; 0.0151
