name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;4.24; 0.612491; 1.80167;0.17731000000000002;0.7345500000000001; 0.027768; false; 4.39031;3.14; 0.576686; 1.15703;0.12844;0.6758120000000001; 0.035333; false; 3.21199;2.78; 0.488966; 1.02763;0.10889;0.6063090000000002; 0.023147; false; 2.85471;9.03; 3.5632; 0.0000; 4.2464; 0.0322; 0.0115; False; 4.2903; 7.9408
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;3.24; 0.48738; 1.17036;0.165595;0.782444; 0.039324; false; 3.28401;3.19; 0.448866; 1.14256;0.17553;0.781082; 0.037301; false; 3.24284;3.74; 0.636156; 1.75757;0.146451;0.6337959999999999; 0.024556; false; 3.89159;10.9; 3.9217; 0.0000; 5.9068; 0.0342; 0.0101; False; 5.9513; 9.9614
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;0.0; 0.003762; 0.010163;0.000296;0.000221; 8.8e-05; false; 0.017698;0.01; 0.003487; 0.008643;0.000554;0.000324; 0.000123; false; 0.017063;0.01; 0.00376; 0.007991;0.000287;0.00017299999999999998; 7.5e-05; false; 0.015141;1.16; 0.0178; 0.0000; 0.0019; 0.0002; 0.0001; False; 0.0023; 0.0207
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;3.32; 0.435199; 1.6185;0.121783;0.5829520000000002; 0.027675; false; 3.40923;4.01; 0.630451; 2.04415;0.11350200000000003;0.6061089999999999; 0.028773; false; 4.14755;3.04; 0.36001; 1.22972;0.13824899999999998;0.64222; 0.034855; false; 3.09083;11.28; 4.2212; 0.0000; 5.7802; 0.0489; 0.0105; False; 5.8398; 10.1507
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;3.79; 0.555016; 1.48834;0.19748899999999997;0.8989009999999998; 0.034614; false; 3.89555;3.25; 0.526391; 1.33346;0.11972400000000001;0.6423559999999999; 0.030954; false; 3.33471;4.44; 0.667016; 2.10452;0.18897899999999995;0.7889649999999998; 0.038688; false; 4.5858;9.3; 3.1499; 0.0000; 4.9687; 0.0319; 0.0062; False; 5.0068; 8.2235
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;3.56; 0.455863; 1.67166;0.12117900000000004;0.6589210000000001; 0.033126; false; 3.68499;4.07; 0.654804; 1.78129;0.15962999999999997;0.7897369999999999; 0.036187; false; 4.19259;5.24; 0.736356; 2.22582;0.21866999999999998;0.9635749999999998; 0.045466; false; 5.37387;11.0; 4.1918; 0.0000; 5.8247; 0.0339; 0.0070; False; 5.8657; 10.1304
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;3.8; 0.723225; 1.52527;0.14052099999999998;0.702001; 0.025028; false; 3.9428;5.57; 0.74808; 2.49853;0.236053;0.9699579999999999; 0.046935; false; 5.71239;5.69; 0.64636; 2.4497;0.24091999999999997;1.0908630000000001; 0.03876; false; 5.85105;9.88; 3.1222; 0.0000; 5.8831; 0.0292; 0.0075; False; 5.9200; 9.1296
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;5.81; 0.73831; 2.61478;0.22610299999999994;0.9722220000000001; 0.034058; false; 6.00012;4.1; 0.394425; 1.48553;0.22337900000000008;1.0581450000000001; 0.043184; false; 4.15042;4.61; 0.795065; 2.06122;0.16340700000000005;0.8820100000000001; 0.049226; false; 4.74057;10.48; 3.7356; 0.0000; 5.6868; 0.0389; 0.0091; False; 5.7349; 9.5501
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;5.5; 0.80433; 1.90574;0.26539599999999997;1.102928; 0.050086; false; 5.62301;6.46; 0.715381; 2.85073;0.258997;1.1866679999999998; 0.042299; false; 6.6528;6.19; 0.75863; 2.67454;0.2617430000000001;1.175032; 0.047484; false; 6.34509;12.03; 4.4912; 0.0000; 6.4483; 0.0416; 0.0100; False; 6.5001; 11.0757
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;4.9; 0.467581; 1.98953;0.28320199999999995;1.1047860000000003; 0.039431; false; 5.00184;4.7; 0.873588; 2.0714;0.15234000000000003;0.8126059999999999; 0.031359; false; 4.86959;5.63; 0.826598; 2.72535;0.19234400000000001;1.09075; 0.043725; false; 5.8114;14.95; 5.7283; 0.0000; 8.2189; 0.0472; 0.0108; False; 8.2771; 14.1132
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;4.95; 0.776908; 2.30344;0.157786;0.896586; 0.032541; false; 5.13728;6.15; 0.858006; 2.99288;0.16229900000000003;0.9412300000000001; 0.036958; false; 6.38332;6.49; 0.889438; 2.89499;0.278987;1.176634; 0.036486; false; 6.74376;13.0; 4.8616; 0.0000; 6.9884; 0.0510; 0.0146; False; 7.0541; 12.0105
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;6.0; 0.815688; 2.31717;0.19144999999999998;1.1497389999999998; 0.042143; false; 6.19644;7.19; 0.916566; 2.81624;0.323321;1.4599499999999999; 0.049856; false; 7.34518;6.85; 0.943339; 3.02081;0.27505100000000005;1.322818; 0.041965; false; 7.05976;15.74; 5.5233; 0.0000; 9.4525; 0.0765; 0.0214; False; 9.5506; 15.2255
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;7.16; 0.798494; 3.21634;0.25156999999999996;1.3669220000000002; 0.051336; false; 7.39038;6.51; 0.595132; 2.81808;0.268071;1.2582589999999996; 0.037645; false; 6.71473;5.2; 0.89217; 1.98557;0.19800099999999995;1.149558; 0.043028; false; 5.34417;15.81; 5.9633; 0.0000; 9.4453; 0.0376; 0.0088; False; 9.4918; 15.5378
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;0.02; 0.00575; 0.011171;0.0006850000000000001;0.0006399999999999999; 0.000132; false; 0.022804;0.01; 0.004688; 0.010822;0.0006739999999999999;0.000489; 0.000132; false; 0.021364;0.02; 0.008214; 0.016397;0.000825;0.000791; 0.000379; false; 0.034026;1.69; 0.0469; 0.0000; 0.0127; 0.0011; 0.0004; False; 0.0144; 0.0627
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;5.73; 0.822008; 2.45313;0.20692899999999995;1.273534; 0.050142; false; 5.88973;7.52; 1.00168; 3.41432;0.311742;1.2551090000000003; 0.040556; false; 7.78045;5.31; 0.831939; 1.91786;0.20463600000000004;1.25943; 0.043606; false; 5.44588;14.0; 6.3399; 0.0000; 6.8810; 0.0302; 0.0066; False; 6.9178; 13.3318
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;0.03; 0.012656; 0.021587;0.001214;0.000709; 0.000435; false; 0.046914;0.03; 0.011963; 0.023089;0.001217;0.0007189999999999999; 0.000325; false; 0.046027;0.04; 0.012695; 0.022534;0.001209;0.0008100000000000001; 0.00048; false; 0.047905;1.4; 0.0483; 0.0000; 0.0117; 0.0006; 0.0002; False; 0.0127; 0.0619
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;0.04; 0.01477; 0.024083;0.001461;0.001011; 0.000272; false; 0.051098;0.03; 0.007733; 0.020277;0.001726;0.0015; 0.000467; false; 0.041964;0.04; 0.014018; 0.023991;0.0016569999999999998;0.001037; 0.000326; false; 0.051934;1.03; 0.0387; 0.0000; 0.0078; 0.0005; 0.0002; False; 0.0086; 0.0481
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;0.05; 0.017632; 0.031058;0.002032;0.001324; 0.000545; false; 0.06572;0.06; 0.01755; 0.031929;0.001965;0.0013959999999999999; 0.000705; false; 0.066982;0.06; 0.017187; 0.032829;0.0022370000000000003;0.001974; 0.000605; false; 0.070435;1.35; 0.0839; 0.0000; 0.0175; 0.0013; 0.0005; False; 0.0195; 0.1051
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.01; 0.012886; 0.009252; 8.6e-05; 4.4e-05; 4.1e-05; false; 0.024286;0.01; 0.013401; 0.009848; 8e-05; 4.5e-05; 4e-05; false; 0.025795;0.01; 0.013005; 0.008552; 9.3e-05; 4.6e-05; 4.4e-05; false; 0.02356;1.14; 0.0187; 0.0000; 0.0004; 0.0001; 0.0001; False; 0.0006; 0.0196
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.01; 0.011951; 0.008002; 0.000114; 8.2e-05; 5e-05; false; 0.022662;0.01; 0.012334; 0.006976; 6.4e-05; 8.3e-05; 4.9e-05; false; 0.0213;0.02; 0.019372; 0.009157; 0.00012; 5.8e-05; 6e-05; false; 0.03089;1.13; 0.0408; 0.0000; 0.0007; 0.0001; 0.0002; False; 0.0010; 0.0422
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.02; 0.018191; 0.008298; 8.1e-05; 7.8e-05; 5.8e-05; false; 0.028548;0.03; 0.026462; 0.011612; 0.000156; 9.2e-05; 8.7e-05; false; 0.040987;0.02; 0.015363; 0.007419; 8.2e-05; 7.8e-05; 5.8e-05; false; 0.024599;1.05; 0.0301; 0.0000; 0.0005; 0.0001; 0.0001; False; 0.0008; 0.0312
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.04; 0.037077; 0.016051; 0.000194; 0.000108; 0.000113; false; 0.056774;0.04; 0.035975; 0.014891; 0.00021; 0.000206; 0.000128; false; 0.055213;0.04; 0.033945; 0.013081; 0.000199; 0.000106; 9.8e-05; false; 0.050617;1.27; 0.0583; 0.0000; 0.0009; 0.0003; 0.0003; False; 0.0016; 0.0605
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.05; 0.041185; 0.009304; 0.00023; 0.000131; 0.000117; false; 0.053992;0.05; 0.042395; 0.016882; 0.000256; 0.000268; 0.000154; false; 0.064303;0.05; 0.041901; 0.015307; 0.00025; 0.000133; 0.000119; false; 0.061329;1.31; 0.0724; 0.0000; 0.0012; 0.0003; 0.0004; False; 0.0019; 0.0748
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.05; 0.048984; 0.017124; 0.000332; 0.000303; 0.000188; false; 0.07154;0.06; 0.047; 0.016686; 0.000305; 0.000173; 0.000147; false; 0.068353;0.05; 0.046961; 0.015619; 0.000291; 0.000148; 0.000135; false; 0.066942;1.18; 0.0478; 0.0000; 0.0008; 0.0003; 0.0003; False; 0.0014; 0.0495
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;0.05; 0.052583; 0.01125; 0.000144; 0.000118; 0.000104; false; 0.066627;0.03; 0.030321; 0.011189; 0.000143; 9.2e-05; 0.000103; false; 0.044144;0.04; 0.032582; 0.013244; 0.000167; 0.000132; 0.000112; false; 0.049015;1.2; 0.0649; 0.0000; 0.0009; 0.0004; 0.0003; False; 0.0017; 0.0671
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;0.07; 0.061618; 0.020899; 0.000309; 0.000231; 0.000168; false; 0.08764;0.08; 0.063608; 0.023621; 0.000458; 0.000332; 0.000296; false; 0.094017;0.07; 0.060953; 0.020097; 0.000333; 0.000241; 0.000178; false; 0.086277;1.07; 0.0586; 0.0000; 0.0010; 0.0003; 0.0003; False; 0.0017; 0.0608
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-50-*.mata;0.01; 0.006992; 0.006986; 4.6e-05; 2.8e-05; 2.4e-05; false; 0.015613;0.0; 0.006423; 0.006756; 4.5e-05; 2.8e-05; 3.4e-05; false; 0.014694;0.0; 0.006623; 0.006943; 4.3e-05; 2.8e-05; 2.3e-05; false; 0.014972;1.03; 0.0115; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0120
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-500-*.mata;0.09; 0.070499; 0.022817; 0.000399; 0.000275; 0.000243; false; 0.099424;0.08; 0.067475; 0.02183; 0.000388; 0.000228; 0.000199; false; 0.094891;0.07; 0.068922; 0.017188; 0.000183; 0.00018; 0.000141; false; 0.089634;1.01; 0.0621; 0.0000; 0.0010; 0.0004; 0.0003; False; 0.0018; 0.0642
