name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00279-1.mata;0.0; 6.3e-05; 2.3e-05; 3e-06; 1e-06; false; 0.000178;0.0; 0.000103; 1.5e-05; 3e-06; 2e-06; false; 0.000252;0.0; 7.2e-05; 5.5e-05; 1.1e-05; 7e-06; 1e-06; false; 0.000281;1.05; 0.0042; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-1.mata;0.0; 6.1e-05; 1.6e-05; 8e-06; 1e-06; false; 0.000183;0.0; 9e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000232;0.0; 7e-05; 4.6e-05; 1.4e-05; 7e-06; 1e-06; false; 0.000248;1.17; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-2.mata;0.0; 4.5e-05; 1.3e-05; 3e-06; 2e-06; false; 0.000147;0.0; 7.8e-05; 2e-05; 5e-06; 1e-06; false; 0.000201;0.0; 6.9e-05; 3.5e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000213;0.85; 0.0041; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance01829-1.mata;0.0; 8.7e-05; 2.3e-05; 5e-06; 1e-06; false; 0.000228;0.0; 7.5e-05; 2e-05; 6e-06; 1e-06; false; 0.000211;0.0; 5.1e-05; 4.5e-05; 1.2e-05; 7e-06; 1e-06; false; 0.000226;1.07; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02090-1.mata;0.0; 9e-05; 2.2e-05; 5e-06; 2e-06; false; 0.000223;0.0; 5.4e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000145;0.0; 8.1e-05; 5.9e-05; 1.4e-05; 8e-06; 2e-06; false; 0.000303;1.05; 0.0045; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-1.mata;0.0; 5.2e-05; 2.7e-05; 3e-06; 1e-06; false; 0.000157;0.0; 5.3e-05; 1.4e-05; 3e-06; 1e-06; false; 0.000146;0.0; 8e-05; 6.3e-05; 1.4e-05; 8e-06; 1e-06; false; 0.000296;0.81; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-10.mata;0.0; 9.4e-05; 2.9e-05; 5e-06; 2e-06; false; 0.000264;0.0; 6e-05; 1.7e-05; 5e-06; 1e-06; false; 0.000202;0.0; 0.000102; 4.7e-05; 1.7e-05; 1.1e-05; 2e-06; false; 0.000323;0.98; 0.0042; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-2.mata;0.0; 6.2e-05; 1.9e-05; 4e-06; 2e-06; false; 0.000188;0.0; 9e-05; 2.5e-05; 5e-06; 1e-06; false; 0.000317;0.0; 5.8e-05; 3.3e-05; 1.5e-05; 7e-06; 1e-06; false; 0.000233;1.12; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0061
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-3.mata;0.0; 6.5e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000185;0.0; 5.8e-05; 1.7e-05; 5e-06; 1e-06; false; 0.000181;0.0; 5.8e-05; 3.4e-05; 1.1e-05; 6e-06; 2e-06; false; 0.000208;1.17; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0067
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-4.mata;0.0; 7.6e-05; 1.9e-05; 4e-06; 1e-06; false; 0.000201;0.0; 5.9e-05; 1.6e-05; 4e-06; 3e-06; false; 0.000192;0.0; 8.4e-05; 4.5e-05; 1.8e-05; 1.7e-05; 2e-06; false; 0.000305;1.22; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;0.0; 9.1e-05; 2.8e-05; 6e-06; 2e-06; false; 0.00026;0.0; 8.6e-05; 2.2e-05; 6e-06; 2e-06; false; 0.000281;0.0; 8.1e-05; 4.6e-05; 1.7e-05; 1e-05; 1e-06; false; 0.000319;0.89; 0.0044; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;0.0; 8.2e-05; 2.5e-05; 5e-06; 1e-06; false; 0.000232;0.0; 8e-05; 2.9e-05; 5e-06; 2e-06; false; 0.000227;0.0; 8.4e-05; 4.7e-05; 1.5e-05; 9e-06; 2e-06; false; 0.00027;1.13; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;0.0; 5.5e-05; 1.6e-05; 3e-06; 1e-06; false; 0.000151;0.0; 6.9e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000164;0.0; 5.3e-05; 3e-05; 9e-06; 1.1e-05; 1e-06; false; 0.000181;1.11; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0061
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;0.0; 8.8e-05; 2.8e-05; 6e-06; 2e-06; false; 0.00027;0.0; 9.9e-05; 2.2e-05; 6e-06; 2e-06; false; 0.000268;0.0; 8.3e-05; 4.3e-05; 1.5e-05; 9e-06; 2e-06; false; 0.000292;0.93; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;0.0; 6.6e-05; 1.7e-05; 4e-06; 1e-06; false; 0.000183;0.0; 7.3e-05; 1.6e-05; 5e-06; 1e-06; false; 0.000196;0.0; 6.6e-05; 3.4e-05; 1e-05; 6e-06; 2e-06; false; 0.000227;1.27; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;0.0; 6.5e-05; 2.6e-05; 4e-06; 1e-06; false; 0.000183;0.0; 5.5e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000152;0.0; 5.4e-05; 3.1e-05; 1e-05; 5e-06; 2e-06; false; 0.000181;1.23; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;0.0; 8e-05; 2.7e-05; 6e-06; 2e-06; false; 0.000242;0.0; 8.2e-05; 4.2e-05; 6e-06; 2e-06; false; 0.000279;0.0; 8.3e-05; 4.3e-05; 1.5e-05; 1e-05; 2e-06; false; 0.000298;1.13; 0.0056; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0059
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.0; 5.3e-05; 1.6e-05; 4e-06; 2e-06; false; 0.000148;0.0; 6.4e-05; 1.5e-05; 3e-06; 1e-06; false; 0.000168;0.0; 5.4e-05; 3.1e-05; 9e-06; 6e-06; 1e-06; false; 0.000199;0.94; 0.0067; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0070
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.0; 8.4e-05; 2.6e-05; 5e-06; 2e-06; false; 0.000246;0.0; 5.7e-05; 1.6e-05; 4e-06; 1e-06; false; 0.000173;0.0; 5.8e-05; 3.3e-05; 1.2e-05; 7e-06; 2e-06; false; 0.000216;1.1; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0063
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.0; 9.5e-05; 2.5e-05; 6e-06; 1e-06; false; 0.000249;0.0; 9.5e-05; 2.2e-05; 6e-06; 1e-06; false; 0.000242;0.0; 8.8e-05; 4.6e-05; 1.7e-05; 9e-06; 2e-06; false; 0.000296;1.14; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0061
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;0.0; 6.3e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000173;0.0; 8.1e-05; 4.5e-05; 5e-06; 2e-06; false; 0.000263;0.0; 6.1e-05; 3.4e-05; 1.1e-05; 5e-06; 1e-06; false; 0.000215;1.01; 0.0046; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0049
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;0.0; 8.1e-05; 2.5e-05; 5e-06; 2e-06; false; 0.000234;0.0; 8.3e-05; 2.2e-05; 5e-06; 2e-06; false; 0.000225;0.0; 0.000102; 4.6e-05; 1.7e-05; 1e-05; 2e-06; false; 0.000327;0.93; 0.0045; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0047
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.0; 0.000117; 2.9e-05; 7e-06; 2e-06; false; 0.000291;0.0; 0.000119; 2.3e-05; 6e-06; 2e-06; false; 0.000291;0.0; 0.000119; 6e-05; 2e-05; 6e-06; 2e-06; false; 0.000345;1.08; 0.0074; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.0; 9.1e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000265;0.0; 9e-05; 2.3e-05; 5e-06; 2e-06; false; 0.000247;0.0; 0.000103; 5.5e-05; 1.8e-05; 1.1e-05; 2e-06; false; 0.00035;1.16; 0.0042; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.0; 0.000107; 2.9e-05; 7e-06; 2e-06; false; 0.000276;0.0; 9.6e-05; 2.6e-05; 9e-06; 2e-06; false; 0.000302;0.0; 9.5e-05; 5e-05; 1.9e-05; 1.1e-05; 2e-06; false; 0.000354;1.21; 0.0060; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0063
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.0; 7.8e-05; 2.3e-05; 5e-06; 1e-06; false; 0.000218;0.0; 9.4e-05; 2.1e-05; 6e-06; 1e-06; false; 0.000247;0.0; 8.6e-05; 4.9e-05; 1.4e-05; 8e-06; 2e-06; false; 0.000287;1.17; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.0; 0.000304; 0.000135; 2e-05; 1.1e-05; false; 0.000695;0.0; 0.000335; 0.000161; 2.2e-05; 1.1e-05; false; 0.00079;0.0; 0.000349; 0.00029; 0.000141; 1.8e-05; 1.2e-05; false; 0.00107;0.98; 0.0045; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0049
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.0; 0.001839; 0.000224; 2.2e-05; 1.6e-05; false; 0.002564;0.0; 0.001838; 0.000222; 2.2e-05; 1.6e-05; false; 0.002567;0.0; 0.00185; 0.001145; 0.000233; 2.2e-05; 1.7e-05; false; 0.003745;1.12; 0.0090; 0.0000; 0.0005; 0.0000; 0.0000; False; 0.0006; 0.0098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.0; 0.000165; 9e-05; 1.4e-05; 8e-06; false; 0.000422;0.0; 0.000163; 8.7e-05; 1.2e-05; 9e-06; false; 0.000418;0.0; 0.000313; 0.000259; 0.000147; 5.4e-05; 1e-05; false; 0.001055;0.92; 0.0070; 0.0000; 0.0003; 0.0001; 0.0000; False; 0.0004; 0.0077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.0; 0.0002; 0.000103; 2e-05; 9e-06; false; 0.000566;0.0; 0.000215; 9.8e-05; 1.9e-05; 9e-06; false; 0.00058;0.0; 0.000197; 0.000203; 8.6e-05; 1.9e-05; 9e-06; false; 0.000764;1.07; 0.0070; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0076
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.0; 0.000362; 0.000182; 2.6e-05; 1.4e-05; false; 0.00087;0.0; 0.00034; 0.000189; 2.3e-05; 1.4e-05; false; 0.000885;0.0; 0.000318; 0.000316; 0.000174; 2.2e-05; 1.4e-05; false; 0.001107;1.18; 0.0072; 0.0000; 0.0007; 0.0002; 0.0000; False; 0.0009; 0.0084
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.0; 0.000514; 9.2e-05; 1e-05; 1.1e-05; false; 0.000859;0.0; 0.001035; 0.000174; 1.9e-05; 1.6e-05; false; 0.001659;0.0; 0.000523; 0.000273; 0.000119; 1e-05; 9e-06; false; 0.00116;1.22; 0.0081; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.0; 0.00033; 0.000288; 5e-05; 2.1e-05; false; 0.001061;0.0; 0.000389; 0.000256; 4.1e-05; 1.9e-05; false; 0.001072;0.0; 0.000375; 0.000504; 0.00031; 5e-05; 2.3e-05; false; 0.001634;1.15; 0.0063; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.0; 5.8e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000165;0.0; 5.5e-05; 1.5e-05; 4e-06; 2e-06; false; 0.000158;0.0; 8.4e-05; 4.5e-05; 1.6e-05; 8e-06; 1e-06; false; 0.000301;0.96; 0.0041; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0043
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.0; 0.000342; 0.000219; 2.9e-05; 1.6e-05; false; 0.000907;0.0; 0.000357; 0.000216; 3.1e-05; 1.6e-05; false; 0.000936;0.0; 0.000376; 0.000369; 0.000234; 2.7e-05; 1.8e-05; false; 0.001329;1.13; 0.0067; 0.0000; 0.0004; 0.0001; 0.0000; False; 0.0006; 0.0075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.0; 0.000229; 3.2e-05; 6e-06; 4e-06; false; 0.000397;0.0; 0.000237; 3.4e-05; 6e-06; 4e-06; false; 0.000411;0.0; 0.000205; 0.000102; 3.3e-05; 6e-06; 4e-06; false; 0.000482;0.98; 0.0149; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.0; 0.000235; 0.000232; 4.1e-05; 1.9e-05; false; 0.000841;0.0; 0.000429; 0.000386; 7e-05; 3e-05; false; 0.001441;0.0; 0.00042; 0.000658; 0.000335; 4.8e-05; 2.9e-05; false; 0.001979;1.11; 0.0065; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0009; 0.0078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.0; 0.000345; 6.4e-05; 9e-06; 5e-06; false; 0.000606;0.0; 0.000338; 6e-05; 9e-06; 5e-06; false; 0.000599;0.0; 0.000358; 0.000211; 6e-05; 9e-06; 6e-06; false; 0.000835;1.17; 0.0065; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0069
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;0.01; 0.008698; 0.000876; 7e-05; 2.5e-05; false; 0.011428;0.01; 0.008131; 0.000947; 6.8e-05; 2.5e-05; false; 0.010878;0.01; 0.008987; 0.001102; 0.000909; 8.4e-05; 2.9e-05; false; 0.01232;0.98; 0.0125; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0142
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.0; 0.000141; 3.1e-05; 6e-06; 2e-06; false; 0.000318;0.0; 0.000139; 3.3e-05; 6e-06; 2e-06; false; 0.000317;0.0; 0.000139; 7e-05; 2.2e-05; 6e-06; 1e-06; false; 0.000375;0.97; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.0; 0.00021; 3.8e-05; 7e-06; 1e-06; false; 0.000404;0.0; 0.000235; 3.9e-05; 6e-06; 2e-06; false; 0.000436;0.0; 0.000221; 9.1e-05; 3.1e-05; 7e-06; 2e-06; false; 0.000511;1.15; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.0; 0.000248; 4.1e-05; 7e-06; 1e-06; false; 0.000454;0.0; 0.00021; 4.2e-05; 6e-06; 1e-06; false; 0.000419;0.0; 0.000204; 8.9e-05; 3.1e-05; 6e-06; 1e-06; false; 0.000488;1.11; 0.0069; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0073
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.0; 5.6e-05; 1.8e-05; 4e-06; 1e-06; false; 0.00017;0.0; 8.7e-05; 2.5e-05; 6e-06; 2e-06; false; 0.000254;0.0; 0.000104; 5.5e-05; 1.8e-05; 1e-05; 2e-06; false; 0.000337;1.17; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.0; 0.000143; 3.1e-05; 7e-06; 1e-06; false; 0.00037;0.0; 0.000128; 2.7e-05; 8e-06; 2e-06; false; 0.000328;0.0; 0.000126; 6.3e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000396;1.13; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.0; 0.000208; 4e-05; 8e-06; 2e-06; false; 0.000471;0.0; 0.000241; 3.7e-05; 7e-06; 3e-06; false; 0.000486;0.0; 0.000235; 8.5e-05; 3.4e-05; 7e-06; 2e-06; false; 0.000556;1.08; 0.0047; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0050
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;0.0; 0.000242; 4.4e-05; 8e-06; 2e-06; false; 0.000479;0.0; 0.000225; 3.8e-05; 7e-06; 2e-06; false; 0.000457;0.0; 0.000136; 5.3e-05; 2.8e-05; 7e-06; 2e-06; false; 0.000355;1.08; 0.0045; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.0; 9.7e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000278;0.0; 8.4e-05; 2.4e-05; 6e-06; 2e-06; false; 0.000269;0.0; 8.7e-05; 5.2e-05; 1.9e-05; 1e-05; 2e-06; false; 0.000342;1.2; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.0; 0.00014; 3.3e-05; 7e-06; 2e-06; false; 0.000323;0.0; 0.000151; 2.8e-05; 7e-06; 2e-06; false; 0.00033;0.0; 0.000146; 7.1e-05; 2.2e-05; 6e-06; 2e-06; false; 0.000392;1.07; 0.0067; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0070
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.0; 0.000119; 2.4e-05; 5e-06; 2e-06; false; 0.000263;0.0; 0.000133; 2.2e-05; 5e-06; 2e-06; false; 0.000273;0.0; 0.000233; 8.2e-05; 3.3e-05; 7e-06; 2e-06; false; 0.000538;1.14; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.0; 0.000149; 2.7e-05; 7e-06; 2e-06; false; 0.000341;0.0; 0.000129; 3.8e-05; 7e-06; 2e-06; false; 0.000331;0.0; 0.000131; 6.5e-05; 2.2e-05; 7e-06; 2e-06; false; 0.000393;1.23; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.0; 0.000235; 4.3e-05; 7e-06; 2e-06; false; 0.00045;0.0; 0.000243; 4.2e-05; 8e-06; 2e-06; false; 0.000459;0.0; 0.000246; 9.4e-05; 3.7e-05; 8e-06; 1e-06; false; 0.000564;0.92; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.0; 5.6e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000175;0.0; 0.000125; 2.3e-05; 7e-06; 2e-06; false; 0.000306;0.0; 5.4e-05; 3.1e-05; 1.1e-05; 7e-06; 2e-06; false; 0.000197;1.21; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.0; 0.000129; 2.9e-05; 8e-06; 2e-06; false; 0.000324;0.0; 0.000139; 2.6e-05; 6e-06; 2e-06; false; 0.000347;0.0; 0.000137; 6.5e-05; 3.3e-05; 7e-06; 2e-06; false; 0.000414;1.14; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0068
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.0; 0.000119; 2.4e-05; 5e-06; 2e-06; false; 0.000259;0.0; 0.000194; 3.5e-05; 7e-06; 2e-06; false; 0.000388;0.0; 0.000122; 5.1e-05; 2.1e-05; 4e-06; 1e-06; false; 0.000328;1.02; 0.0065; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0069
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.0; 0.000155; 3.7e-05; 7e-06; 2e-06; false; 0.000329;0.0; 0.000127; 2.2e-05; 5e-06; 2e-06; false; 0.000274;0.0; 0.000138; 5.5e-05; 2.1e-05; 6e-06; 1e-06; false; 0.000359;1.22; 0.0061; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.0; 9.6e-05; 2.7e-05; 7e-06; 1e-06; false; 0.000276;0.0; 9.3e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000267;0.0; 8.7e-05; 4.4e-05; 1.6e-05; 1e-05; 2e-06; false; 0.000307;1.24; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.0; 0.000145; 2.8e-05; 7e-06; 2e-06; false; 0.000313;0.0; 0.000124; 2.4e-05; 6e-06; 1e-06; false; 0.000294;0.0; 0.00013; 6.9e-05; 2e-05; 6e-06; 1e-06; false; 0.00036;1.2; 0.0058; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0061
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.0; 0.000125; 2.4e-05; 5e-06; 1e-06; false; 0.000274;0.0; 0.000209; 4.5e-05; 7e-06; 2e-06; false; 0.000451;0.0; 0.000125; 5e-05; 2.1e-05; 5e-06; 2e-06; false; 0.000321;0.89; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.0; 0.000235; 4.3e-05; 7e-06; 2e-06; false; 0.000456;0.0; 0.000225; 3.9e-05; 7e-06; 2e-06; false; 0.00044;0.0; 0.000223; 8.7e-05; 3.6e-05; 7e-06; 2e-06; false; 0.000527;0.91; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.0; 0.000102; 2.7e-05; 6e-06; 2e-06; false; 0.000274;0.0; 9.1e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000271;0.0; 9.5e-05; 4.7e-05; 1.7e-05; 1e-05; 2e-06; false; 0.000329;1.13; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0062
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.0; 0.000137; 2.6e-05; 6e-06; 1e-06; false; 0.000301;0.0; 0.000128; 2.3e-05; 5e-06; 1e-06; false; 0.00028;0.0; 0.000212; 7.7e-05; 3.3e-05; 8e-06; 2e-06; false; 0.000551;1.04; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.0; 0.000129; 3.1e-05; 8e-06; 2e-06; false; 0.000339;0.0; 0.00014; 2.5e-05; 7e-06; 3e-06; false; 0.000341;0.0; 0.000142; 6.1e-05; 2.2e-05; 5e-06; 2e-06; false; 0.000383;1.0; 0.0042; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.0; 0.00018; 4.1e-05; 5e-06; 1e-06; false; 0.000358;0.0; 0.000219; 3.8e-05; 7e-06; 1e-06; false; 0.000419;0.0; 0.000225; 9e-05; 3.6e-05; 7e-06; 2e-06; false; 0.000529;1.15; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0064
