name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01; 0.012573; 0.008369;9.8e-05;0.000145; 3e-05; false; 0.023285;0.01; 0.012162; 0.008211;8.7e-05;0.000117; 2.4e-05; false; 0.022432;0.02; 0.01135; 0.008116;0.000197;0.001396;0.0017659999999999998; 0.000412; false; 0.026001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;1.81; 1.2359; 0.496671;0.006998;0.119608; 0.002496; false; 1.91675;2.02; 1.37101; 0.537317;0.008718000000000002;0.156076; 0.003103; false; 2.1246;3.49; 1.22422; 0.513241;0.011478000000000004;0.536758;1.2469449999999997; 0.038129; false; 3.61027
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02; 0.014896; 0.00837;0.00011899999999999999;0.000183; 3.3e-05; false; 0.025606;0.02; 0.016477; 0.009716;0.00014;0.00022099999999999998; 3.6e-05; false; 0.029347;0.03; 0.01421; 0.008649;0.00026099999999999995;0.001661;0.002361; 0.000517; false; 0.030404
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02; 0.022222; 0.01071;0.000154;0.000285; 4.6e-05; false; 0.036;0.02; 0.02126; 0.00964;0.000148;0.00026199999999999997; 4.4e-05; false; 0.033584;0.03; 0.02108; 0.010616;0.00031;0.002282;0.003178; 0.000619; false; 0.041726
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.03; 0.026258; 0.012276;0.000241;0.00043499999999999995; 6.6e-05; false; 0.042402;0.03; 0.029074; 0.012574;0.00021899999999999998;0.000368; 5.8e-05; false; 0.045457;0.04; 0.02458; 0.011774;0.000383;0.002985;0.004513; 0.000881; false; 0.048655
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.06; 0.017842; 0.037094;0.0023;0.001931; 0.000675; false; 0.074969;0.06; 0.017004; 0.036822;0.0023369999999999997;0.001954; 0.000664; false; 0.074059;0.07; 0.016902; 0.025173;0.0023810000000000003;0.006560999999999999;0.012572; 0.003096; false; 0.073852
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.07; 0.019405; 0.039003;0.0029289999999999997;0.003018; 0.000634; false; 0.078286;0.07; 0.019059; 0.037937;0.0026900000000000006;0.0026469999999999996; 0.000658; false; 0.080726;0.12; 0.019581; 0.038278;0.004767;0.015862;0.029332; 0.006361; false; 0.128078
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.09; 0.023222; 0.046535;0.003317;0.003842; 0.000909; false; 0.099511;0.05; 0.012283; 0.025904;0.0018229999999999998;0.002104; 0.000559; false; 0.055326;0.1; 0.013196; 0.043832;0.0034609999999999997;0.012187;0.024065; 0.00459; false; 0.111233
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.1; 0.027584; 0.054331;0.003867;0.0046300000000000004; 0.001222; false; 0.116636;0.1; 0.024986; 0.053521;0.002317;0.003069; 0.000847; false; 0.104;0.17; 0.023857; 0.053105;0.0067729999999999995;0.026882;0.047188999999999995; 0.005201; false; 0.180697
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.12; 0.031232; 0.065949;0.0047929999999999995;0.005724; 0.001062; false; 0.138348;0.07; 0.01686; 0.039373;0.002696;0.0031509999999999997; 0.000752; false; 0.079928;0.19; 0.026831; 0.058776;0.008157;0.027250999999999997;0.056941; 0.010034; false; 0.209884
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.09; 0.020308; 0.045397;0.003729;0.00582; 0.000868; false; 0.097998;0.14; 0.032186; 0.075575;0.005682;0.010927000000000001; 0.001366; false; 0.160119;0.22; 0.018777; 0.045759;0.010607;0.040655000000000004;0.083745; 0.011316; false; 0.227817
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.18; 0.042045; 0.089565;0.007281;0.013234; 0.001508; false; 0.195943;0.13; 0.039264; 0.073468;0.003814;0.005867; 0.001228; false; 0.147357;0.24; 0.040692; 0.092926;0.006901000000000001;0.029822;0.066997; 0.008888; false; 0.263245
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.21; 0.045159; 0.100571;0.008142000000000002;0.015388; 0.001813; false; 0.226732;0.19; 0.026949; 0.105745;0.008087;0.014937999999999998; 0.001683; false; 0.212431;0.31; 0.046711; 0.109452;0.0076289999999999995;0.036254;0.08101200000000001; 0.009948; false; 0.322715
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.25; 0.04872; 0.120193;0.009324;0.021865000000000002; 0.002176; false; 0.268267;0.21; 0.026997; 0.114657;0.009671999999999998;0.021965999999999996; 0.002483; false; 0.23;0.45; 0.051276; 0.102252;0.017152;0.082497;0.17; 0.018085; false; 0.469703
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.26; 0.060463; 0.142762;0.006429999999999999;0.010445999999999999; 0.002198; false; 0.291593;0.17; 0.03174; 0.082843;0.007121000000000001;0.020956999999999996; 0.00249; false; 0.185689;0.52; 0.060664; 0.148265;0.020879999999999996;0.084104;0.178331; 0.021829; false; 0.551931
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.0; 0.001323; 0.006613; 7.1e-05; 3.3e-05; 2.6e-05; false; 0.009658;0.0; 0.000672; 0.005039; 6.6e-05; 6.8e-05; 2e-05; false; 0.006919;0.0; 0.001391; 0.007051;0.000213; 0.000821; 0.000962; 0.000339; false; 0.013028
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.3; 0.033302; 0.144118;0.012572;0.036267; 0.003395; false; 0.312976;0.29; 0.059493; 0.155314;0.00658;0.017669999999999998; 0.002484; false; 0.309469;0.64; 0.062816; 0.166996;0.011316;0.107376;0.239061; 0.022884; false; 0.661952
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.24; 0.045189; 0.105168;0.009711;0.032968; 0.003309; false; 0.254233;0.34; 0.05679; 0.166339;0.014513000000000002;0.038005000000000004; 0.003353; false; 0.369234;0.7; 0.069896; 0.19109;0.013098999999999996;0.110609;0.253502; 0.027641; false; 0.722792
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.24; 0.041404; 0.115413;0.008714999999999999;0.031243; 0.003755; false; 0.259657;0.35; 0.071849; 0.202275;0.008412999999999999;0.025407; 0.00282; false; 0.387292;0.67; 0.043173; 0.197545;0.026222999999999996;0.105077;0.242354; 0.018509; false; 0.702231
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.36; 0.079982; 0.193459;0.009937000000000003;0.036957000000000004; 0.002879; false; 0.390899;0.33; 0.042502; 0.129356;0.018382;0.055331; 0.004081; false; 0.342261;0.75; 0.08231; 0.163416;0.016631;0.134542;0.303635; 0.023216; false; 0.771275
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.53; 0.095813; 0.252986;0.020951999999999995;0.068713; 0.004845; false; 0.568776;0.43; 0.086589; 0.226971;0.011516;0.048741; 0.005139; false; 0.455012;1.07; 0.088589; 0.26068;0.02043;0.189958;0.4252159999999999; 0.034164; false; 1.10287
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.44; 0.052017; 0.175137;0.029937;0.06401799999999999; 0.00445; false; 0.468688;0.55; 0.096802; 0.228394;0.027787;0.07320800000000001; 0.005336; false; 0.576544;1.16; 0.094053; 0.274122;0.03795799999999999;0.207279;0.45866799999999996; 0.024483; false; 1.19128
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.41; 0.066872; 0.183218;0.016222;0.05747399999999999; 0.004318; false; 0.43269;0.4; 0.065208; 0.180523;0.017736;0.058607; 0.005759; false; 0.422897;1.04; 0.104956; 0.292375;0.043321000000000005;0.148704;0.37206500000000003; 0.029044; false; 1.08912
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.72; 0.121844; 0.33708;0.033394;0.087742; 0.005729; false; 0.759809;0.42; 0.05895; 0.197379;0.018299000000000003;0.06814999999999999; 0.004547; false; 0.44776;1.24; 0.057165; 0.241091;0.047256;0.22384900000000002;0.542151; 0.051704; false; 1.27198
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.78; 0.134291; 0.374799;0.03739000000000001;0.10824800000000001; 0.006676; false; 0.846376;0.6; 0.125042; 0.255717;0.021175999999999997;0.089508; 0.006677; false; 0.620439;1.39; 0.122753; 0.354203;0.03532;0.231065;0.5569999999999999; 0.036481; false; 1.42762
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.58; 0.075197; 0.251619;0.03731799999999999;0.09664600000000001; 0.005676; false; 0.617045;0.79; 0.12801; 0.351458;0.04044399999999999;0.10901999999999999; 0.007134; false; 0.818822;1.38; 0.07891; 0.397798;0.029811;0.22869699999999998;0.5785019999999998; 0.039297; false; 1.42982
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.01; 0.002345; 0.007835;0.000169;7.9e-05; 1.8e-05; false; 0.012577;0.0; 0.00206; 0.007475;0.00014199999999999998;7.500000000000001e-05; 1.7e-05; false; 0.011961;0.01; 0.002124; 0.007566;0.000367;0.00119;0.001505; 0.000547; false; 0.015904
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.6; 0.112986; 0.267796;0.023314;0.091043; 0.006504; false; 0.630675;0.96; 0.133022; 0.469653;0.044962;0.128013; 0.00761; false; 0.996305;1.94; 0.141016; 0.455248;0.058096999999999996;0.33541599999999994;0.813579; 0.058874; false; 2.00667
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.88; 0.143984; 0.356216;0.04924400000000001;0.14221299999999998; 0.008456; false; 0.923613;0.88; 0.153557; 0.338401;0.04887300000000001;0.14575399999999997; 0.008237; false; 0.90983;2.05; 0.158014; 0.396671;0.035259;0.386697;0.9516099999999998; 0.068305; false; 2.08458
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;1.12; 0.176956; 0.520389;0.05200199999999999;0.160179; 0.008917; false; 1.181;0.69; 0.090298; 0.31799;0.02834;0.12082099999999998; 0.007397; false; 0.720499;1.93; 0.159031; 0.360396;0.039015;0.34745499999999996;0.8959879999999999; 0.07129; false; 1.97739
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;1.01; 0.173344; 0.460177;0.040123;0.15876799999999996; 0.010825; false; 1.04354;1.1; 0.147968; 0.576547;0.031141;0.129745; 0.009029; false; 1.15009;2.08; 0.1751; 0.344943;0.08257400000000001;0.386303;0.956837; 0.065676; false; 2.13153
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;1.16; 0.184719; 0.447131;0.060120999999999994;0.17705100000000001; 0.010824; false; 1.21199;1.4; 0.182338; 0.636653;0.064585;0.21163400000000002; 0.010799; false; 1.46857;2.95; 0.177805; 0.607283;0.090753;0.55011;1.3032359999999998; 0.057805; false; 3.02135
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;1.37; 0.201204; 0.655639;0.066534;0.20171299999999998; 0.01169; false; 1.42468;0.93; 0.105453; 0.400868;0.03757400000000001;0.16567700000000002; 0.010532; false; 0.954088;2.93; 0.201806; 0.61914;0.051178;0.559806;1.350689; 0.069061; false; 3.01233
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;1.11; 0.156565; 0.422208;0.06678100000000001;0.23817500000000003; 0.012191; false; 1.14509;1.33; 0.198398; 0.658849;0.04624000000000001;0.19692099999999998; 0.010187; false; 1.37145;2.74; 0.225569; 0.489375;0.053608;0.5137100000000001;1.286628; 0.067398; false; 2.79769
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;1.7; 0.215971; 0.771938;0.07772899999999998;0.25924400000000003; 0.011927; false; 1.77798;1.3; 0.21715; 0.470342;0.060745999999999994;0.21460400000000002; 0.009836; false; 1.35505;3.67; 0.207769; 0.805758;0.11063599999999998;0.6625070000000001;1.619306; 0.077711; false; 3.77119
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;1.88; 0.254722; 0.859668;0.083603;0.28627099999999994; 0.014114; false; 1.95183;1.5; 0.255605; 0.732821;0.04955099999999999;0.23220200000000005; 0.011571; false; 1.57036;3.74; 0.241023; 0.624848;0.06168899999999999;0.745078;1.8354379999999997; 0.115498; false; 3.81225
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;1.63; 0.141084; 0.674079;0.067969;0.266902; 0.015348; false; 1.67427;1.8; 0.248378; 0.923509;0.064258;0.26338599999999995; 0.015008; false; 1.86396;4.15; 0.242935; 0.905833;0.06682999999999999;0.792361;1.9861800000000003; 0.084965; false; 4.25989
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.01; 0.003809; 0.009796;0.00031;0.000165; 0.000101; false; 0.017574;0.01; 0.003283; 0.009228;0.00026000000000000003;0.000167; 7.8e-05; false; 0.015812;0.01; 0.003579; 0.009642;0.000732;0.00183;0.002386; 0.000929; false; 0.02254
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;2.18; 0.274536; 0.987588;0.09738000000000002;0.34137799999999996; 0.014011; false; 2.25536;1.67; 0.281037; 0.821095;0.05516200000000002;0.26055800000000007; 0.011243; false; 1.74435;4.62; 0.278706; 0.857119;0.14065800000000003;0.8608340000000001;2.134502; 0.092271; false; 4.70924
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;2.37; 0.270119; 1.09208;0.11171499999999998;0.39473099999999994; 0.01872; false; 2.46699;1.45; 0.174251; 0.62368;0.05874;0.27339600000000003; 0.013302; false; 1.5041;4.12; 0.227164; 0.605759;0.07661100000000003;0.8354090000000001;2.119337; 0.108564; false; 4.20036
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;2.07; 0.287947; 1.08807;0.058739;0.27041; 0.014275; false; 2.16652;2.55; 0.287346; 1.16274;0.11395200000000001;0.40842100000000003; 0.016713; false; 2.62966;4.91; 0.289295; 0.945724;0.08370100000000001;0.9368129999999998;2.400172; 0.123683; false; 5.01571
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;2.55; 0.323941; 1.11014;0.110804;0.418544; 0.016496; false; 2.63425;2.58; 0.308621; 1.16949;0.121232;0.402191; 0.020409; false; 2.68224;5.42; 0.172325; 0.803809;0.107811;1.0905719999999999;2.7731540000000003; 0.123692; false; 5.50438
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;2.51; 0.322133; 1.03451;0.12265900000000002;0.44753900000000013; 0.019175; false; 2.61042;2.49; 0.193764; 1.02612;0.130697;0.4803869999999999; 0.021784; false; 2.56881;6.62; 0.351574; 1.32168;0.18530300000000002;1.2049910000000001;3.0311420000000004; 0.175663; false; 6.77339
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;1.92; 0.181434; 0.803871;0.113119;0.412578; 0.015037; false; 1.98433;2.44; 0.28208; 0.976267;0.13479399999999997;0.4970490000000001; 0.019538; false; 2.50198;6.45; 0.349738; 1.31638;0.10341200000000002;1.0744449999999997;3.024006000000001; 0.20391; false; 6.58531
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;2.45; 0.208809; 1.26738;0.11244799999999998;0.460895; 0.016421; false; 2.53424;3.17; 0.358645; 1.48534;0.14394700000000002;0.518588; 0.021364; false; 3.2921;6.21; 0.211756; 1.14509;0.178712;1.2047620000000003;3.159199000000001; 0.141501; false; 6.34312
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;3.31; 0.397835; 1.56016;0.11378400000000002;0.558042; 0.023197; false; 3.44308;3.0; 0.204349; 1.33216;0.15256299999999992;0.5954900000000001; 0.025735; false; 3.1152;7.53; 0.382296; 1.10612;0.11841200000000002;1.5418600000000002;4.00722; 0.150787; false; 7.65873
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;3.02; 0.390278; 1.34698;0.165692;0.606061; 0.027431; false; 3.11856;2.7; 0.37632; 1.24829;0.101841;0.4732489999999999; 0.024206; false; 2.78609;8.27; 0.364844; 1.56107;0.22573100000000007;1.5348050000000004;4.004367; 0.19192; false; 8.43258
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;3.37; 0.441562; 1.56933;0.150251;0.573884; 0.022647; false; 3.48744;2.93; 0.429005; 1.47712;0.09741700000000002;0.44810399999999995; 0.023394; false; 3.06801;8.0; 0.254814; 1.19474;0.182962;1.5281899999999997;4.131957; 0.177093; false; 8.14695
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.01; 0.005481; 0.012517;0.00048300000000000003;0.000322; 0.000127; false; 0.023437;0.01; 0.005121; 0.011957;0.000481;0.000273; 0.000115; false; 0.022107;0.02; 0.004798; 0.01127;0.000955;0.00232;0.003391; 0.001305; false; 0.028064
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;3.48; 0.311667; 1.73343;0.129939;0.53507; 0.021939; false; 3.62856;3.9; 0.263261; 1.87554;0.18777;0.6744999999999997; 0.033265; false; 4.02855;9.03; 0.40877; 1.46198;0.24818200000000004;1.6971589999999999;4.505712; 0.222953; false; 9.18515
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;4.16; 0.449632; 1.89967;0.19113600000000003;0.718899; 0.034301; false; 4.2975;3.87; 0.449241; 1.58504;0.19605200000000003;0.6844490000000001; 0.027563; false; 3.99144;8.45; 0.261144; 1.23849;0.147478;1.6268089999999997;4.434699; 0.206505; false; 8.60248
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;4.65; 0.523692; 2.10019;0.21303099999999997;0.878827; 0.022858; false; 4.85919;3.08; 0.46079; 1.25857;0.11789899999999999;0.621673; 0.022783; false; 3.15772;12.16; 0.478202; 2.16297;0.27336299999999997;2.3562320000000003;6.084307; 0.27629; false; 12.3788
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;3.73; 0.248043; 1.75988;0.15251900000000002;0.621975; 0.027242; false; 3.86241;4.51; 0.513784; 2.19061;0.14106800000000003;0.6781689999999999; 0.027151; false; 4.69048;10.32; 0.29519; 1.87693;0.31068000000000007;1.8244749999999998;5.153195; 0.292405; false; 10.5143
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;4.56; 0.529089; 2.22054;0.14325799999999994;0.654923; 0.02901; false; 4.78806;3.44; 0.253017; 1.30253;0.21325300000000005;0.9370180000000001; 0.03635; false; 3.50719;13.9; 0.521321; 2.29224;0.331312;2.755586;7.1378319999999995; 0.325925; false; 14.145
