name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.25; 0.224904; 0.050868; 0.002687; 0.000294; 8.1e-05; false; 0.282969;0.28; 0.245366; 0.051088; 0.003822; 0.000759; 0.000102; 5.3e-05; false; 0.305015;0.26; 0.226436; 0.04994; 0.001136; 0.009142; 0.002292; 0.001696; false; 0.294519
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.25; 0.224925; 0.050903; 0.002693; 0.000326; 8.8e-05; false; 0.282963;0.25; 0.234131; 0.05055; 0.003746; 0.000682; 7.7e-05; 3.9e-05; false; 0.293276;0.26; 0.227379; 0.049764; 0.001142; 0.009161; 0.002363; 0.001688; false; 0.295677
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.25; 0.225256; 0.049895; 0.002613; 0.000265; 8e-05; false; 0.282107;0.27; 0.24172; 0.05184; 0.003787; 0.000714; 8.8e-05; 4.9e-05; false; 0.301986;0.27; 0.230118; 0.048915; 0.001036; 0.008726; 0.002197; 0.00166; false; 0.296344
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.23; 0.220636; 0.030091; 0.001389; 0.000199; 4.6e-05; false; 0.254747;0.28; 0.245029; 0.05677; 0.003637; 0.000677; 8.8e-05; 3.8e-05; false; 0.309801;0.25; 0.237833; 0.033114; 0.000607; 0.005243; 0.001428; 0.001051; false; 0.281712
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.14; 0.129496; 0.035112; 0.00136; 0.000155; 4.4e-05; false; 0.168619;0.24; 0.236171; 0.0406; 0.002282; 0.000377; 5.4e-05; 2.4e-05; false; 0.281754;0.28; 0.240528; 0.050448; 0.001124; 0.009282; 0.002429; 0.001847; false; 0.309825
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.14; 0.127457; 0.03205; 0.001333; 0.000156; 6.5e-05; false; 0.163282;0.26; 0.235239; 0.046655; 0.002278; 0.000378; 5.4e-05; 2.4e-05; false; 0.28685;0.15; 0.126622; 0.030604; 0.000607; 0.005456; 0.001479; 0.001104; false; 0.168424
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.18; 0.169013; 0.03669; 0.002269; 0.000223; 6.7e-05; false; 0.211498;0.19; 0.177124; 0.039148; 0.003102; 0.000789; 5.3e-05; 4.5e-05; false; 0.223586;0.11; 0.09249; 0.025523; 0.000441; 0.004801; 0.001353; 0.000948; false; 0.127953
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.26; 0.244353; 0.049481; 0.00249; 0.000225; 7.2e-05; false; 0.300218;0.14; 0.131065; 0.032552; 0.00247; 0.000385; 5.7e-05; 2.9e-05; false; 0.169063;0.28; 0.240804; 0.049246; 0.000616; 0.006152; 0.002226; 0.001737; false; 0.303387
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.04; 0.038695; 0.011359; 0.00051; 6.3e-05; 1.7e-05; false; 0.051726;0.07; 0.069686; 0.012049; 0.000795; 0.000249; 3.6e-05; 1.2e-05; false; 0.083931;0.09; 0.07366; 0.018237; 0.000362; 0.002667; 0.001144; 0.00066; false; 0.099137
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.18; 0.169016; 0.037723; 0.002391; 0.00024; 8.4e-05; false; 0.212961;0.19; 0.167574; 0.036457; 0.002961; 0.000714; 5.2e-05; 4e-05; false; 0.211291;0.2; 0.170193; 0.03767; 0.000874; 0.008721; 0.002171; 0.001535; false; 0.225361
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.19; 0.171612; 0.036534; 0.002278; 0.000217; 6.4e-05; false; 0.214176;0.11; 0.106701; 0.024344; 0.001863; 0.000447; 3.3e-05; 2.5e-05; false; 0.135393;0.21; 0.175237; 0.038076; 0.000818; 0.008391; 0.002138; 0.001554; false; 0.229795
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.14; 0.129545; 0.023956; 0.001294; 0.000194; 4.4e-05; false; 0.157433;0.19; 0.168115; 0.038666; 0.002919; 0.000782; 5.3e-05; 4.7e-05; false; 0.21417;0.2; 0.168662; 0.038283; 0.000848; 0.008588; 0.002086; 0.001484; false; 0.223845
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.12; 0.098269; 0.040194; 0.002384; 0.000221; 8.4e-05; false; 0.14504;0.13; 0.12015; 0.023525; 0.001793; 0.000422; 3.3e-05; 2.6e-05; false; 0.147946;0.21; 0.169672; 0.043606; 0.000881; 0.008713; 0.00216; 0.00169; false; 0.231155
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.19; 0.170951; 0.037609; 0.002397; 0.000247; 7e-05; false; 0.214965;0.1; 0.093127; 0.026559; 0.001855; 0.000437; 3.7e-05; 2.7e-05; false; 0.124075;0.17; 0.16734; 0.023308; 0.000466; 0.005005; 0.001371; 0.000963; false; 0.200904
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.12; 0.094875; 0.034538; 0.002151; 0.000222; 7.7e-05; false; 0.135107;0.17; 0.175279; 0.028661; 0.001813; 0.000431; 3.5e-05; 2.6e-05; false; 0.208465;0.16; 0.139507; 0.026716; 0.000523; 0.005693; 0.001489; 0.001024; false; 0.178039
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.16; 0.150084; 0.038894; 0.002349; 0.000226; 6.8e-05; false; 0.194984;0.19; 0.167016; 0.041994; 0.00309; 0.000831; 5.6e-05; 5.1e-05; false; 0.217086;0.12; 0.100388; 0.02581; 0.000469; 0.004817; 0.001361; 0.000957; false; 0.136142
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.21; 0.203254; 0.033421; 0.001501; 0.000173; 6.3e-05; false; 0.240837;0.28; 0.265603; 0.075097; 0.003954; 0.000744; 4.9e-05; 2.2e-05; false; 0.349375;0.28; 0.236753; 0.075583; 0.002365; 0.011312; 0.002704; 0.001901; false; 0.336512
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.25; 0.344283; 0.056324; 0.002519; 0.00025; 7.1e-05; false; 0.407573;0.25; 0.540015; 0.048647; 0.003554; 0.000685; 8.3e-05; 4e-05; false; 0.596614;0.26; 0.505535; 0.052556; 0.001123; 0.01034; 0.00362; 0.001683; false; 0.57945
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.29; 0.603453; 0.07344; 0.002855; 0.000332; 7.8e-05; false; 0.684482;0.28; 0.522215; 0.056789; 0.003884; 0.000733; 4.9e-05; 1.9e-05; false; 0.587744;0.26; 0.431869; 0.07551; 0.001293; 0.010349; 0.002534; 0.00185; false; 0.528017
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.18; 0.292862; 0.045373; 0.002288; 0.000228; 6.9e-05; false; 0.344294;0.13; 0.218804; 0.024559; 0.00181; 0.000436; 3.3e-05; 2.6e-05; false; 0.247819;0.19; 0.282707; 0.048184; 0.000794; 0.008139; 0.003177; 0.001473; false; 0.348511
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.29; 0.532795; 0.070912; 0.003013; 0.000328; 8.7e-05; false; 0.611738;0.17; 0.286243; 0.062295; 0.003875; 0.000738; 5.2e-05; 2.1e-05; false; 0.357184;0.29; 0.499451; 0.066613; 0.001202; 0.010991; 0.00312; 0.001852; false; 0.588694
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.25; 0.425957; 0.043558; 0.001501; 0.000179; 5e-05; false; 0.473852;0.29; 0.457591; 0.065963; 0.003876; 0.00079; 5.1e-05; 2e-05; false; 0.532258;0.29; 0.427097; 0.067726; 0.001188; 0.009799; 0.002381; 0.00188; false; 0.514475
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.26; 0.408534; 0.056541; 0.002867; 0.000265; 7.9e-05; false; 0.4724;0.28; 0.42013; 0.065816; 0.003827; 0.000718; 4.7e-05; 1.9e-05; false; 0.494448;0.31; 0.404242; 0.073362; 0.001267; 0.010373; 0.004476; 0.002006; false; 0.501679
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.07; 0.10948; 0.027863; 0.000836; 8.8e-05; 2.7e-05; false; 0.140077;0.07; 0.10207; 0.018972; 0.001327; 0.000437; 5.2e-05; 2.1e-05; false; 0.124879;0.05; 0.069303; 0.017765; 0.000209; 0.001473; 0.000739; 0.000398; false; 0.091577
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.26; 0.476965; 0.068087; 0.002744; 0.000323; 7.9e-05; false; 0.552425;0.21; 0.306128; 0.073753; 0.004006; 0.000776; 5.2e-05; 2e-05; false; 0.388763;0.29; 0.493498; 0.068717; 0.001233; 0.010088; 0.003459; 0.001913; false; 0.58353
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.29; 0.470278; 0.065205; 0.002795; 0.000263; 7.5e-05; false; 0.542706;0.28; 0.473997; 0.067577; 0.003766; 0.000714; 4.8e-05; 2e-05; false; 0.549932;0.22; 0.338448; 0.039675; 0.000765; 0.006221; 0.001631; 0.001226; false; 0.39123
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.27; 0.453845; 0.068714; 0.00296; 0.000434; 8.9e-05; false; 0.530466;0.27; 0.461858; 0.05939; 0.00484; 0.000768; 5.1e-05; 2.2e-05; false; 0.53096;0.18; 0.285505; 0.046307; 0.000701; 0.010124; 0.002891; 0.002076; false; 0.351018
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.28; 0.498621; 0.065185; 0.002745; 0.000258; 7.8e-05; false; 0.570807;0.29; 0.536857; 0.06163; 0.004144; 0.000828; 7e-05; 2.4e-05; false; 0.608086;0.29; 0.510254; 0.056921; 0.00114; 0.01037; 0.003132; 0.001812; false; 0.587735
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.18; 0.254331; 0.039634; 0.002103; 0.000226; 6.5e-05; false; 0.299866;0.16; 0.276753; 0.025305; 0.001883; 0.000465; 3.6e-05; 2.8e-05; false; 0.306999;0.18; 0.275421; 0.042963; 0.000772; 0.007903; 0.002017; 0.001443; false; 0.334507
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.07; 0.107156; 0.027275; 0.000967; 0.000179; 3.3e-05; false; 0.137809;0.05; 0.06649; 0.024246; 0.001331; 0.000466; 5.4e-05; 2.1e-05; false; 0.094622;0.08; 0.080607; 0.027825; 0.00036; 0.002459; 0.002232; 0.00061; false; 0.116614
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.19; 0.270736; 0.042064; 0.002112; 0.000269; 7.9e-05; false; 0.319122;0.17; 0.285615; 0.041476; 0.003309; 0.000702; 8.7e-05; 4.9e-05; false; 0.335113;0.18; 0.259911; 0.038195; 0.000846; 0.007222; 0.002644; 0.001263; false; 0.313801
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.19; 0.296134; 0.048173; 0.002048; 0.000274; 6.6e-05; false; 0.350691;0.18; 0.302954; 0.040694; 0.003107; 0.000692; 8.2e-05; 3.7e-05; false; 0.351283;0.2; 0.297879; 0.039598; 0.000886; 0.007967; 0.001927; 0.001253; false; 0.353784
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.17; 0.237983; 0.041536; 0.0019; 0.000198; 5.6e-05; false; 0.285138;0.18; 0.269692; 0.038872; 0.003069; 0.00064; 9.3e-05; 3.8e-05; false; 0.315812;0.19; 0.263187; 0.03822; 0.000849; 0.007184; 0.00231; 0.001269; false; 0.316864
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.19; 0.238517; 0.041257; 0.002114; 0.000286; 7.2e-05; false; 0.286504;0.14; 0.177483; 0.024158; 0.001902; 0.000422; 5.6e-05; 2.4e-05; false; 0.20644;0.18; 0.221265; 0.04157; 0.000793; 0.007031; 0.002653; 0.001252; false; 0.279009
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.1; 0.161331; 0.02405; 0.001134; 0.000129; 3.8e-05; false; 0.18894;0.18; 0.257709; 0.043572; 0.003002; 0.000698; 8.5e-05; 3.8e-05; false; 0.308872;0.19; 0.25706; 0.040015; 0.000801; 0.008053; 0.002459; 0.001242; false; 0.313395
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.1; 0.151568; 0.026872; 0.001131; 0.000167; 4.2e-05; false; 0.182274;0.19; 0.282479; 0.040249; 0.003042; 0.000713; 7.8e-05; 3.6e-05; false; 0.329919;0.11; 0.159418; 0.025246; 0.000575; 0.004528; 0.001305; 0.000859; false; 0.194928
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.19; 0.285513; 0.038562; 0.002054; 0.000241; 6.9e-05; false; 0.330529;0.1; 0.14676; 0.026507; 0.002074; 0.000419; 5.7e-05; 2.7e-05; false; 0.178581;0.19; 0.267149; 0.041807; 0.000799; 0.007415; 0.002834; 0.001323; false; 0.325785
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.08; 0.103083; 0.019823; 0.000976; 0.000143; 3.1e-05; false; 0.125734;0.13; 0.192803; 0.028668; 0.002013; 0.000534; 6.3e-05; 6e-06; false; 0.226512;0.09; 0.106812; 0.019537; 0.000358; 0.002543; 0.00125; 0.000856; false; 0.133881
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.08; 0.076048; 0.020127; 0.001246; 0.000143; 3.6e-05; false; 0.099635;0.07; 0.064918; 0.025847; 0.00158; 0.000504; 6.6e-05; 6e-06; false; 0.094853;0.07; 0.073073; 0.015902; 0.000236; 0.001918; 0.000885; 0.000511; false; 0.094329
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.08; 0.087641; 0.027732; 0.001256; 0.000176; 4.6e-05; false; 0.118872;0.07; 0.101706; 0.01552; 0.001019; 0.000287; 4.1e-05; 1.4e-05; false; 0.11985;0.05; 0.064857; 0.013151; 0.000226; 0.002029; 0.000971; 0.000542; false; 0.083771
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.08; 0.087295; 0.029461; 0.001235; 0.000179; 3.5e-05; false; 0.120334;0.07; 0.101956; 0.018862; 0.001576; 0.000474; 6.8e-05; 7e-06; false; 0.124863;0.05; 0.073709; 0.01329; 0.000223; 0.001936; 0.00093; 0.000521; false; 0.092436
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.04; 0.036768; 0.014466; 0.001018; 6.2e-05; 3.3e-05; false; 0.054611;0.04; 0.030747; 0.015774; 0.001481; 0.000297; 3.9e-05; 2e-05; false; 0.050695;0.05; 0.037502; 0.013542; 0.000423; 0.002867; 0.001246; 0.000733; false; 0.059037
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.12; 0.149868; 0.025818; 0.001289; 7.5e-05; 3.7e-05; false; 0.179227;0.08; 0.100435; 0.019992; 0.001213; 0.000244; 3.4e-05; 1.5e-05; false; 0.123425;0.13; 0.162326; 0.028057; 0.000505; 0.003279; 0.001455; 0.000879; false; 0.19944
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.06; 0.079731; 0.016525; 0.000739; 4.8e-05; 2.5e-05; false; 0.098497;0.11; 0.116239; 0.026765; 0.00186; 0.000391; 5.1e-05; 2.3e-05; false; 0.147548;0.13; 0.149975; 0.016355; 0.000298; 0.001983; 0.000958; 0.000665; false; 0.172303
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.12; 0.130392; 0.026088; 0.001301; 0.000132; 4.1e-05; false; 0.16015;0.1; 0.117512; 0.030179; 0.001931; 0.000488; 7.4e-05; 2.5e-05; false; 0.152431;0.11; 0.134962; 0.025622; 0.000484; 0.003291; 0.001458; 0.000894; false; 0.169472
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.09; 0.124284; 0.022643; 0.000909; 0.000129; 3.3e-05; false; 0.150117;0.16; 0.191818; 0.038478; 0.002414; 0.000463; 6.1e-05; 2.9e-05; false; 0.236636;0.17; 0.193736; 0.036831; 0.000792; 0.006421; 0.001654; 0.001126; false; 0.244861
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.02; 0.020613; 0.007764; 0.000371; 5.8e-05; 1.3e-05; false; 0.029744;0.02; 0.025923; 0.017907; 0.000422; 0.000187; 2.8e-05; 9e-06; false; 0.045465;0.03; 0.027897; 0.015812; 0.000111; 0.001444; 0.000702; 0.000319; false; 0.048135
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.03; 0.028628; 0.013212; 0.000466; 5.8e-05; 1.7e-05; false; 0.04346;0.04; 0.053163; 0.026987; 0.000742; 0.000301; 4.4e-05; 1.5e-05; false; 0.083029;0.04; 0.040729; 0.014072; 0.000157; 0.001486; 0.000793; 0.000382; false; 0.05991
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.04; 0.037346; 0.013083; 0.000706; 7.8e-05; 2.2e-05; false; 0.052778;0.04; 0.039743; 0.017108; 0.000776; 0.000321; 2.6e-05; 1.6e-05; false; 0.059529;0.05; 0.041738; 0.013306; 0.000214; 0.002207; 0.001048; 0.00054; false; 0.061244
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.05; 0.06225; 0.018933; 0.000989; 0.000131; 2.9e-05; false; 0.084097;0.03; 0.039858; 0.017363; 0.00056; 0.000204; 1.7e-05; 1.1e-05; false; 0.059022;0.06; 0.07156; 0.022236; 0.000265; 0.002802; 0.001336; 0.000695; false; 0.101437
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.03; 0.031396; 0.017961; 0.000508; 6.9e-05; 1.6e-05; false; 0.051105;0.04; 0.05714; 0.023887; 0.000794; 0.000285; 3.8e-05; 1.7e-05; false; 0.083975;0.03; 0.038485; 0.009787; 0.000136; 0.001402; 0.000727; 0.00037; false; 0.052594
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.07; 0.096718; 0.0261; 0.001044; 0.000113; 3.2e-05; false; 0.12576;0.08; 0.106431; 0.018417; 0.001604; 0.000471; 6e-05; 2.1e-05; false; 0.128886;0.05; 0.072806; 0.012377; 0.000214; 0.001707; 0.00083; 0.000469; false; 0.090078
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.12; 0.16564; 0.028381; 0.001307; 0.000137; 4e-05; false; 0.197762;0.08; 0.098872; 0.018665; 0.001301; 0.000281; 3.8e-05; 1.6e-05; false; 0.120824;0.13; 0.175326; 0.027409; 0.000545; 0.003686; 0.001653; 0.001016; false; 0.212755
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.04; 0.043339; 0.019484; 0.001861; 0.0001; 2.1e-05; false; 0.067736;0.06; 0.067044; 0.020827; 0.002657; 0.000541; 4.2e-05; 2.4e-05; false; 0.094503;0.06; 0.068276; 0.014189; 0.000341; 0.002465; 0.00119; 0.000771; false; 0.089429
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.03; 0.027623; 0.012816; 0.000861; 0.000113; 2.7e-05; false; 0.043403;0.03; 0.026296; 0.017627; 0.001054; 0.000333; 4.1e-05; 1.6e-05; false; 0.047089;0.02; 0.017068; 0.014667; 0.000301; 0.002411; 0.001122; 0.000581; false; 0.038413
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.25; 0.366524; 0.05; 0.002485; 0.000328; 7.9e-05; false; 0.423459;0.15; 0.237564; 0.031627; 0.00226; 0.00041; 7.5e-05; 2.5e-05; false; 0.274432;0.26; 0.404172; 0.038033; 0.00113; 0.008984; 0.0023; 0.001692; false; 0.46053
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.17; 0.181535; 0.039111; 0.002575; 0.000249; 7.5e-05; false; 0.227443;0.25; 0.272; 0.049257; 0.003706; 0.000623; 7.2e-05; 4e-05; false; 0.329468;0.28; 0.323668; 0.053949; 0.001236; 0.009524; 0.002458; 0.001825; false; 0.397242
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.08; 0.089207; 0.024667; 0.001216; 0.000149; 3.7e-05; false; 0.117477;0.08; 0.112531; 0.019474; 0.001502; 0.000435; 5.5e-05; 2.1e-05; false; 0.135972;0.08; 0.084923; 0.022002; 0.000328; 0.002675; 0.001237; 0.000707; false; 0.114126
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.18; 0.302123; 0.033352; 0.001343; 0.000162; 4.6e-05; false; 0.339761;0.27; 0.46613; 0.06239; 0.003863; 0.000696; 6.8e-05; 4.5e-05; false; 0.53767;0.28; 0.542275; 0.053638; 0.001128; 0.009149; 0.0023; 0.001713; false; 0.614839
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.17; 0.289887; 0.050907; 0.002477; 0.00024; 7.4e-05; false; 0.347719;0.27; 0.522058; 0.050523; 0.00353; 0.000617; 7.5e-05; 3.8e-05; false; 0.580758;0.28; 0.545913; 0.049449; 0.001163; 0.017035; 0.003523; 0.001746; false; 0.627335
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.26; 0.585913; 0.049996; 0.002416; 0.000228; 6.8e-05; false; 0.642564;0.25; 0.408497; 0.049502; 0.00349; 0.000577; 7.1e-05; 3.6e-05; false; 0.465922;0.28; 0.399898; 0.04764; 0.001066; 0.008969; 0.003996; 0.001734; false; 0.467406
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.26; 0.461487; 0.052762; 0.00268; 0.000329; 8.2e-05; false; 0.521638;0.28; 0.453798; 0.05174; 0.003572; 0.000613; 8.1e-05; 3.7e-05; false; 0.513576;0.25; 0.4188; 0.033188; 0.000649; 0.005498; 0.002383; 0.001115; false; 0.464435
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.09; 0.153091; 0.032928; 0.001148; 0.000147; 3.5e-05; false; 0.189501;0.08; 0.119199; 0.022865; 0.001597; 0.000482; 6.6e-05; 2.8e-05; false; 0.146438;0.09; 0.09419; 0.021316; 0.000378; 0.002945; 0.001269; 0.00075; false; 0.123413
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.23; 0.37725; 0.043827; 0.002004; 0.000208; 2e-05; false; 0.427579;0.2; 0.302519; 0.051306; 0.003311; 0.000661; 8.5e-05; 2.1e-05; false; 0.362683;0.23; 0.382544; 0.04299; 0.000986; 0.007775; 0.002028; 0.001464; false; 0.441687
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.16; 0.22393; 0.02899; 0.001148; 0.000151; 1.6e-05; false; 0.256883;0.23; 0.301402; 0.046814; 0.003219; 0.000642; 7.7e-05; 1.8e-05; false; 0.356151;0.22; 0.314321; 0.042357; 0.000954; 0.00757; 0.002014; 0.001428; false; 0.372324
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.12; 0.167927; 0.033603; 0.001157; 0.000148; 1.4e-05; false; 0.205585;0.21; 0.338238; 0.049205; 0.003274; 0.000685; 8.3e-05; 2.5e-05; false; 0.395937;0.2; 0.306408; 0.04889; 0.000938; 0.00879; 0.003185; 0.00144; false; 0.373865
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.22; 0.36528; 0.045132; 0.002127; 0.000216; 2.2e-05; false; 0.417147;0.23; 0.311763; 0.045065; 0.003232; 0.000651; 9.1e-05; 1.6e-05; false; 0.364925;0.16; 0.201262; 0.026104; 0.00055; 0.00466; 0.001353; 0.00095; false; 0.237337
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.22; 0.293736; 0.047626; 0.002032; 0.000224; 2e-05; false; 0.347913;0.13; 0.154662; 0.029924; 0.002032; 0.000375; 7.4e-05; 1.4e-05; false; 0.189747;0.24; 0.30282; 0.041698; 0.000935; 0.008195; 0.003054; 0.001433; false; 0.362076
