name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.33; 0.253233; 0.089879; 0.000498; 0.000637; 0.000119; false; 0.355465;0.45; 0.404125; 0.075978; 0.000501; 0.000508; 8.9e-05; false; 0.49171;0.55; 0.446728; 0.107426;0.004163; 0.003964; 0.009244; 0.010596; false; 0.598892
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.32; 0.27276; 0.077279; 0.000522; 0.000634; 0.000106; false; 0.361917;0.4; 0.353347; 0.078328; 0.000545; 0.000768; 0.000137; false; 0.444806;0.54; 0.457165; 0.104573;0.0025770000000000003; 0.002333; 0.004903; 0.005203; false; 0.587575
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.42; 0.368885; 0.082421; 0.000556; 0.000859; 0.000116; false; 0.465136;0.56; 0.459322; 0.129364; 0.001182; 0.001359; 0.000221; false; 0.611087;0.62; 0.491801; 0.123378;0.004885; 0.004197; 0.00959; 0.0099; false; 0.660272
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.06; 0.053741; 0.017754; 0.000119; 8e-05; 3.2e-05; false; 0.074565;0.03; 0.030443; 0.011642; 6.5e-05; 4.7e-05; 2e-05; false; 0.043779;0.07; 0.051312; 0.015996;0.000433; 0.000953; 0.001249; 0.000802; false; 0.073532
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.41; 0.34134; 0.090215; 0.001284; 0.001341; 0.000211; false; 0.460065;0.5; 0.427602; 0.10267; 0.001253; 0.002377; 0.000279; false; 0.561372;0.46; 0.382049; 0.091055;0.002809; 0.002467; 0.007076; 0.00629; false; 0.505978
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.05; 0.042562; 0.01537; 9.4e-05; 7.5e-05; 2.9e-05; false; 0.060191;0.09; 0.079385; 0.025376; 0.000183; 0.000191; 6.3e-05; false; 0.109495;0.08; 0.075076; 0.020381;0.000354; 0.000676; 0.001006; 0.00072; false; 0.10059
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.12; 0.106787; 0.030562; 0.000232; 0.000169; 5.8e-05; false; 0.141964;0.11; 0.09271; 0.03327; 0.000245; 0.000159; 5.6e-05; false; 0.130348;0.12; 0.091571; 0.029115;0.000933; 0.001349; 0.002173; 0.001611; false; 0.130818
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.15; 0.129899; 0.036385; 0.000264; 0.000214; 6.9e-05; false; 0.171278;0.12; 0.107084; 0.024031; 0.000197; 0.0003; 6.8e-05; false; 0.136033;0.15; 0.125083; 0.035684;0.001104; 0.00148; 0.002345; 0.001911; false; 0.172279
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.14; 0.128068; 0.029773; 0.000385; 0.000404; 9.6e-05; false; 0.165139;0.16; 0.133613; 0.042395; 0.000368; 0.000407; 9.2e-05; false; 0.18351;0.17; 0.149544; 0.028569;0.0007639999999999999; 0.000937; 0.00166; 0.001512; false; 0.186839
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.19; 0.15991; 0.050671; 0.00042; 0.000465; 0.000113; false; 0.219484;0.15; 0.117421; 0.049172; 0.000425; 0.000291; 0.000103; false; 0.173905;0.17; 0.126883; 0.048247;0.001386; 0.001716; 0.003181; 0.002769; false; 0.190207
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.17; 0.151361; 0.036747; 0.000231; 0.000195; 8e-05; false; 0.192968;0.23; 0.203852; 0.050745; 0.000495; 0.000436; 0.000124; false; 0.263024;0.26; 0.210383; 0.051512;0.002193; 0.0023; 0.004806; 0.00347; false; 0.282858
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.16; 0.137859; 0.042622; 0.00057; 0.0006; 0.000142; false; 0.191774;0.24; 0.216457; 0.04077; 0.000493; 0.000569; 0.00014; false; 0.266531;0.24; 0.205208; 0.03952;0.00108; 0.001127; 0.002348; 0.002129; false; 0.255864
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.01; 0.014253; 0.006763; 5.1e-05; 2.5e-05; 1.1e-05; false; 0.022176;0.01; 0.013328; 0.007421; 4.1e-05; 3.2e-05; 1.1e-05; false; 0.022413;0.03; 0.02379; 0.010043;0.000223; 0.000703; 0.00088; 0.000426; false; 0.038276
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.18; 0.162903; 0.041191; 0.000286; 0.00027; 9.6e-05; false; 0.210566;0.3; 0.252654; 0.064455; 0.000568; 0.000558; 0.000141; false; 0.328822;0.33; 0.263359; 0.064854;0.002407; 0.002598; 0.00517; 0.004485; false; 0.353184
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.36; 0.304138; 0.074803; 0.000536; 0.000506; 8.6e-05; false; 0.389827;0.36; 0.305076; 0.078742; 0.000376; 0.00063; 7.8e-05; false; 0.393945;0.21; 0.161446; 0.054352;0.001496; 0.001536; 0.003112; 0.002737; false; 0.231119
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.25; 0.181983; 0.081636; 0.000766; 0.000899; 0.000151; false; 0.280102;0.31; 0.2389; 0.092458; 0.000743; 0.000576; 9e-05; false; 0.345355;0.28; 0.220644; 0.068281;0.001594; 0.001603; 0.003435; 0.00327; false; 0.305493
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.25; 0.192304; 0.073543; 0.000374; 0.000364; 7.1e-05; false; 0.274493;0.41; 0.337445; 0.092788; 0.000845; 0.001014; 0.00014; false; 0.448225;0.46; 0.358593; 0.095303;0.0034590000000000003; 0.003519; 0.007559; 0.006832; false; 0.492382
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.45; 0.377853; 0.097809; 0.000735; 0.000606; 0.000135; false; 0.490193;0.27; 0.208198; 0.072752; 0.000414; 0.000416; 7.8e-05; false; 0.290599;0.44; 0.347548; 0.094668;0.003345; 0.004439; 0.00888; 0.007091; false; 0.479472
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.31; 0.226368; 0.0921; 0.00096; 0.001268; 0.000168; false; 0.337343;0.31; 0.26527; 0.068754; 0.000469; 0.000426; 7.7e-05; false; 0.344726;0.48; 0.383216; 0.099198;0.003539; 0.003368; 0.008392; 0.007271; false; 0.517287
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.28; 0.23933; 0.069203; 0.000456; 0.000449; 8.1e-05; false; 0.31871;0.47; 0.393171; 0.103832; 0.000946; 0.000898; 0.000125; false; 0.515435;0.49; 0.412843; 0.086195;0.002079; 0.001907; 0.004252; 0.00421; false; 0.520107
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.45; 0.397582; 0.078352; 0.000519; 0.000784; 0.000143; false; 0.489232;0.36; 0.26219; 0.111337; 0.001066; 0.001206; 0.000228; false; 0.394628;0.4; 0.285403; 0.114355;0.003633; 0.003449; 0.007192; 0.00704; false; 0.43525
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.5; 0.453727; 0.085141; 0.00054; 0.000697; 0.000118; false; 0.553093;0.54; 0.462312; 0.119272; 0.001036; 0.001068; 0.000154; false; 0.599887;0.33; 0.260418; 0.071373;0.0024330000000000003; 0.002227; 0.005248; 0.005071; false; 0.356592
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.35; 0.281345; 0.092701; 0.000613; 0.000841; 0.00013; false; 0.389251;0.44; 0.399998; 0.071267; 0.000511; 0.000539; 9e-05; false; 0.482923;0.48; 0.435161; 0.064207;0.0021479999999999997; 0.001847; 0.004375; 0.004343; false; 0.520419
