name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.0; 0.000176; 3e-05; 6e-06; 1e-06; false; 0.00032;0.0; 9.8e-05; 5e-05; 1.1e-05; 3e-06; 1e-06; false; 0.00028;0.0; 0.00012; 1.2e-05; 0.000577; 0.000513; 3.7e-05; false; 0.002164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.0; 0.00013; 2.1e-05; 4e-06; 2e-06; false; 0.000246;0.0; 6.9e-05; 4.1e-05; 1.1e-05; 7e-06; 2e-06; false; 0.000237;0.0; 5.1e-05; 1e-05; 0.000562; 0.000496; 3.2e-05; false; 0.001864
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.0; 0.00014; 2.1e-05; 4e-06; 2e-06; false; 0.000249;0.0; 4.8e-05; 4e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000205;0.0; 7.8e-05; 1.3e-05; 0.000665; 0.000501; 3.3e-05; false; 0.002147
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.0; 9.3e-05; 1.9e-05; 3e-06; 1e-06; false; 0.000181;0.0; 7.3e-05; 3.9e-05; 1.2e-05; 7e-06; 1e-06; false; 0.000227;0.0; 6.7e-05; 1.2e-05; 0.000723; 0.000523; 3.5e-05; false; 0.002148
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.0; 0.000388; 0.000103; 1.4e-05; 8e-06; false; 0.000703;0.0; 0.000297; 0.000287; 0.00013; 1.1e-05; 8e-06; false; 0.000918;0.0; 0.000332; 3.1e-05; 0.00092; 0.000624; 0.000178; false; 0.002973
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.0; 0.001692; 0.000197; 1.9e-05; 2e-05; false; 0.002338;0.0; 0.001485; 0.001101; 0.000217; 2.1e-05; 2.7e-05; false; 0.003251;0.0; 0.001589; 0.000113; 0.000969; 0.000566; 0.000145; false; 0.004281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.0; 0.000319; 0.000167; 1.5e-05; 4.1e-05; false; 0.00075;0.0; 0.000174; 0.000258; 8.4e-05; 1e-05; 3.2e-05; false; 0.000731;0.0; 0.000184; 2.6e-05; 0.000908; 0.000691; 0.000255; false; 0.00276
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.0; 0.00025; 0.00011; 1.5e-05; 8e-06; false; 0.000561;0.0; 0.000114; 0.000145; 4.7e-05; 1e-05; 6e-06; false; 0.000475;0.0; 0.000154; 1.4e-05; 0.000718; 0.000378; 0.000113; false; 0.002223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.0; 0.000444; 0.000199; 2.5e-05; 1.5e-05; false; 0.000945;0.0; 0.000357; 0.000352; 0.000199; 2.3e-05; 1.6e-05; false; 0.001233;0.0; 0.000369; 3.9e-05; 0.000792; 0.000741; 0.000231; false; 0.002906
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.0; 0.001093; 0.000174; 1.5e-05; 1.3e-05; false; 0.001611;0.0; 0.00076; 0.000249; 0.000126; 1e-05; 8e-06; false; 0.00135;0.0; 0.000851; 7.6e-05; 0.000921; 0.000591; 0.000183; false; 0.003566
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.0; 0.000483; 0.000239; 4.3e-05; 2.1e-05; false; 0.001117;0.0; 0.000199; 0.000281; 0.000157; 1.8e-05; 1.3e-05; false; 0.000889;0.0; 0.000332; 3.6e-05; 0.001311; 0.000536; 0.000343; false; 0.003394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.0; 0.000138; 2e-05; 4e-06; 1e-06; false; 0.000258;0.0; 7.5e-05; 3.9e-05; 1.7e-05; 7e-06; 1e-06; false; 0.00023;0.0; 7.7e-05; 1.3e-05; 0.000673; 0.000489; 5.6e-05; false; 0.002177
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.0; 0.000184; 0.000139; 1.5e-05; 9e-06; false; 0.000508;0.0; 0.00039; 0.000318; 0.000201; 3.2e-05; 1.6e-05; false; 0.001206;0.0; 0.000338; 3e-05; 0.001058; 0.000679; 0.000276; false; 0.003211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.0; 0.000494; 6e-05; 8e-06; 5e-06; false; 0.000743;0.0; 0.000364; 0.000143; 4.8e-05; 7e-06; 6e-06; false; 0.000725;0.0; 0.000396; 2.8e-05; 0.000538; 0.000409; 6.6e-05; false; 0.002355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.0; 0.00026; 0.000235; 2.8e-05; 1.7e-05; false; 0.000791;0.0; 0.000398; 0.000494; 0.000365; 4.4e-05; 1.9e-05; false; 0.001638;0.0; 0.0004; 4.6e-05; 0.001571; 0.000967; 0.000464; false; 0.004383
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.0; 0.000343; 3.6e-05; 6e-06; 3e-06; false; 0.000525;0.0; 0.000397; 0.00021; 0.000104; 7e-06; 5e-06; false; 0.000871;0.0; 0.000338; 2.7e-05; 0.000658; 0.000513; 7.8e-05; false; 0.002467
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;0.0; 0.005515; 0.000539; 4e-05; 2.4e-05; false; 0.00711;0.01; 0.006077; 0.001791; 0.00092; 6.3e-05; 2.5e-05; false; 0.010608;0.01; 0.006619; 0.000249; 0.002416; 0.001097; 0.000805; false; 0.012486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.0; 0.000172; 2.7e-05; 5e-06; 1e-06; false; 0.000307;0.0; 0.000115; 6.4e-05; 2.1e-05; 5e-06; 1e-06; false; 0.000325;0.0; 7.8e-05; 9e-06; 0.000386; 0.000349; 2.5e-05; false; 0.001447
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.0; 0.000173; 2.4e-05; 5e-06; 1e-06; false; 0.000308;0.0; 0.000185; 7.3e-05; 4.6e-05; 6e-06; 2e-06; false; 0.000484;0.0; 0.000194; 1.7e-05; 0.000659; 0.000397; 4.2e-05; false; 0.002168
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.0; 0.000293; 3.5e-05; 6e-06; 1e-06; false; 0.000442;0.0; 0.000205; 9.3e-05; 2.9e-05; 6e-06; 2e-06; false; 0.000539;0.0; 0.000115; 1.1e-05; 0.00042; 0.000511; 4.8e-05; false; 0.001877
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.0; 0.000126; 1.8e-05; 4e-06; 1e-06; false; 0.000236;0.0; 6.7e-05; 3.7e-05; 1e-05; 5e-06; 1e-06; false; 0.000212;0.0; 8.4e-05; 1.1e-05; 0.000635; 0.000453; 6.4e-05; false; 0.002163
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.0; 0.0002; 2.6e-05; 1.8e-05; 2e-06; false; 0.000367;0.0; 0.000115; 4.2e-05; 1.1e-05; 2e-06; 1e-06; false; 0.000263;0.0; 0.000113; 1.5e-05; 0.000627; 0.000493; 3.9e-05; false; 0.002114
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.0; 0.000245; 3.3e-05; 5e-06; 2e-06; false; 0.000404;0.0; 0.000199; 7.6e-05; 2.8e-05; 5e-06; 2e-06; false; 0.000436;0.0; 0.000116; 1.7e-05; 0.000515; 0.000355; 4.1e-05; false; 0.001975
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-16.mata;0.0; 0.00019; 2.3e-05; 1.8e-05; 2e-06; false; 0.000342;0.0; 0.000293; 7.4e-05; 3.7e-05; 5e-06; 1e-06; false; 0.000546;0.0; 0.000209; 1.9e-05; 0.000668; 0.000486; 4.3e-05; false; 0.002211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.0; 0.000117; 1.9e-05; 4e-06; 1e-06; false; 0.000227;0.0; 4.4e-05; 2.6e-05; 7e-06; 4e-06; 1e-06; false; 0.000141;0.0; 7.7e-05; 6e-06; 0.000602; 0.00034; 2.3e-05; false; 0.001753
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.0; 0.000113; 1.6e-05; 4e-06; 1e-06; false; 0.000228;0.0; 0.000119; 5.8e-05; 1.7e-05; 5e-06; 2e-06; false; 0.000304;0.0; 9.2e-05; 1.8e-05; 0.000573; 0.000345; 2.6e-05; false; 0.001902
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.0; 0.000275; 4.3e-05; 6e-06; 1e-06; false; 0.000447;0.0; 0.000207; 8.1e-05; 5e-05; 5e-06; 2e-06; false; 0.000483;0.0; 0.00011; 1.8e-05; 0.000529; 0.000455; 6.7e-05; false; 0.00197
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.0; 0.000242; 2.3e-05; 4e-06; 1e-06; false; 0.000437;0.0; 0.000114; 6e-05; 1.6e-05; 4e-06; 2e-06; false; 0.000301;0.0; 0.00013; 1.1e-05; 0.000609; 0.000497; 3.7e-05; false; 0.002119
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.0; 0.000268; 3.4e-05; 6e-06; 2e-06; false; 0.000428;0.0; 0.000109; 4.6e-05; 1.7e-05; 3e-06; 1e-06; false; 0.000257;0.0; 0.000208; 1.5e-05; 0.000673; 0.000462; 4.8e-05; false; 0.002278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.0; 0.000109; 2.2e-05; 6e-06; 2e-06; false; 0.000211;0.0; 5.7e-05; 3.8e-05; 9e-06; 9e-06; 1e-06; false; 0.000236;0.0; 7.4e-05; 9e-06; 0.000658; 0.000599; 3.1e-05; false; 0.002231
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.0; 0.000135; 1.5e-05; 3e-06; 1e-06; false; 0.000231;0.0; 0.000106; 7e-05; 1.5e-05; 4e-06; 2e-06; false; 0.000317;0.0; 0.000135; 1e-05; 0.000644; 0.000589; 3.8e-05; false; 0.002254
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.0; 0.000225; 3.1e-05; 5e-06; 1e-06; false; 0.00038;0.0; 0.000275; 7.2e-05; 2.6e-05; 4e-06; 1e-06; false; 0.000522;0.0; 0.000109; 1.3e-05; 0.000536; 0.000458; 4.4e-05; false; 0.001768
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.0; 0.000218; 4.8e-05; 6e-06; 2e-06; false; 0.000423;0.0; 0.000252; 7.5e-05; 2.7e-05; 5e-06; 2e-06; false; 0.000497;0.0; 0.000246; 1.1e-05; 0.000522; 0.000488; 4.6e-05; false; 0.002085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.0; 8.4e-05; 1.3e-05; 3e-06; 1e-06; false; 0.000163;0.0; 4.5e-05; 2.6e-05; 7e-06; 4e-06; 1e-06; false; 0.000147;0.0; 5.2e-05; 1e-05; 0.000665; 0.000555; 3.4e-05; false; 0.002159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.0; 0.000186; 2.5e-05; 5e-06; 2e-06; false; 0.000321;0.0; 6.9e-05; 3.5e-05; 1.1e-05; 3e-06; 1e-06; false; 0.000187;0.0; 0.000109; 1e-05; 0.000479; 0.000313; 2.5e-05; false; 0.001784
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.0; 0.000266; 4.3e-05; 5e-06; 2e-06; false; 0.000459;0.0; 0.000127; 4.5e-05; 1.7e-05; 3e-06; 1e-06; false; 0.000277;0.0; 0.000113; 2.4e-05; 0.000634; 0.000347; 3.6e-05; false; 0.001818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.0; 0.000244; 3.3e-05; 6e-06; 1e-06; false; 0.000404;0.0; 0.00011; 4.5e-05; 1.7e-05; 3e-06; 1e-06; false; 0.000269;0.0; 0.000125; 1.7e-05; 0.000805; 0.000585; 5e-05; false; 0.002299
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.0; 0.00013; 1.9e-05; 4e-06; 2e-06; false; 0.000255;0.0; 4.2e-05; 3.9e-05; 7e-06; 5e-06; 1e-06; false; 0.000155;0.0; 4.8e-05; 6e-06; 0.000373; 0.000328; 3.3e-05; false; 0.001317
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.0; 0.000198; 2.1e-05; 3e-06; 1e-06; false; 0.000298;0.0; 0.000197; 7.5e-05; 2.7e-05; 5e-06; 2e-06; false; 0.000435;0.0; 0.000133; 1e-05; 0.000461; 0.000397; 4.6e-05; false; 0.001644
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.0; 0.000124; 1.4e-05; 3e-06; 1e-06; false; 0.000216;0.0; 0.000116; 7.6e-05; 1.6e-05; 4e-06; 1e-06; false; 0.000349;0.0; 8.4e-05; 7e-06; 0.00044; 0.000354; 2.3e-05; false; 0.001487
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.0; 0.000205; 3.7e-05; 1.3e-05; 1e-06; false; 0.000407;0.0; 0.000253; 8.2e-05; 3.1e-05; 6e-06; 2e-06; false; 0.000516;0.0; 0.000211; 1.9e-05; 0.000492; 0.000388; 2.9e-05; false; 0.001833
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.0; 0.00026; 3.3e-05; 5e-06; 1e-06; false; 0.000418;0.0; 0.000201; 6.8e-05; 1.8e-05; 3e-06; 1e-06; false; 0.000423;0.0; 0.000215; 1.9e-05; 0.000678; 0.000428; 4.5e-05; false; 0.002181
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 0.000111; 1.4e-05; 3e-06; 1e-06; false; 0.000194;0.0; 6.9e-05; 3.9e-05; 1e-05; 6e-06; 2e-06; false; 0.000234;0.0; 7.1e-05; 7e-06; 0.000405; 0.000304; 2.1e-05; false; 0.001326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.0; 0.000174; 2.9e-05; 6e-06; 2e-06; false; 0.000314;0.0; 0.000128; 5.8e-05; 4.5e-05; 6e-06; 2e-06; false; 0.000417;0.0; 0.000124; 2.4e-05; 0.000677; 0.000524; 3.6e-05; false; 0.002213
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.0; 0.0002; 3.2e-05; 3e-06; 1e-06; false; 0.000362;0.0; 0.000198; 8.3e-05; 2.8e-05; 5e-06; 1e-06; false; 0.000462;0.0; 0.000195; 1.5e-05; 0.000804; 0.000615; 4.6e-05; false; 0.00252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.0; 0.000156; 2e-05; 3e-06; 1e-06; false; 0.000256;0.0; 0.000199; 6.5e-05; 3.6e-05; 4e-06; 1e-06; false; 0.000424;0.0; 0.000113; 1.8e-05; 0.000477; 0.000507; 4.6e-05; false; 0.001682
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.0; 0.00013; 1.8e-05; 1.4e-05; 2e-06; false; 0.000252;0.0; 6.7e-05; 3.8e-05; 1.2e-05; 9e-06; 1e-06; false; 0.000254;0.0; 9.2e-05; 6e-06; 0.000522; 0.000502; 3.5e-05; false; 0.001905
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.0; 0.000172; 2.3e-05; 4e-06; 2e-06; false; 0.000311;0.0; 0.000129; 5.7e-05; 1.7e-05; 4e-06; 1e-06; false; 0.000316;0.0; 7.7e-05; 8e-06; 0.000428; 0.000404; 4.5e-05; false; 0.001584
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.0; 0.000226; 3.1e-05; 5e-06; 2e-06; false; 0.000386;0.0; 0.000172; 4.7e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000329;0.0; 0.000111; 2.1e-05; 0.000728; 0.000664; 8e-05; false; 0.002439
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.0; 0.000248; 3.5e-05; 5e-06; 2e-06; false; 0.000416;0.0; 0.000215; 7.8e-05; 1.8e-05; 3e-06; 1e-06; false; 0.000444;0.0; 0.000159; 1.5e-05; 0.000663; 0.00051; 4.6e-05; false; 0.002212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.0; 0.000243; 3.1e-05; 5e-06; 1e-06; false; 0.000402;0.0; 0.000208; 8.2e-05; 2.6e-05; 5e-06; 2e-06; false; 0.00045;0.0; 0.000207; 1.6e-05; 0.000468; 0.000498; 4.6e-05; false; 0.002095
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.0; 8.8e-05; 1.8e-05; 4e-06; 2e-06; false; 0.000198;0.0; 0.000161; 3.7e-05; 2e-05; 6e-06; 1e-06; false; 0.000335;0.0; 7.1e-05; 1.3e-05; 0.000646; 0.000509; 5.2e-05; false; 0.002085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.0; 0.000191; 1.9e-05; 4e-06; 1e-06; false; 0.000319;0.0; 0.000115; 5.6e-05; 2.3e-05; 4e-06; 1e-06; false; 0.000295;0.0; 0.000119; 1e-05; 0.000641; 0.000523; 3.9e-05; false; 0.002091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.0; 0.000209; 3.5e-05; 1.6e-05; 2e-06; false; 0.000462;0.0; 0.000275; 8.1e-05; 4.9e-05; 6e-06; 2e-06; false; 0.000633;0.0; 0.000104; 9e-06; 0.00043; 0.000329; 2.8e-05; false; 0.001448
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.0; 0.000151; 2.9e-05; 3e-06; 1e-06; false; 0.000271;0.0; 0.000158; 6.8e-05; 2.7e-05; 4e-06; 1e-06; false; 0.00038;0.0; 0.00023; 2.2e-05; 0.000738; 0.000545; 4.5e-05; false; 0.0024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.0; 4.3e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000118;0.0; 0.000142; 4.4e-05; 1.3e-05; 8e-06; 1e-06; false; 0.000322;0.0; 6.6e-05; 7e-06; 0.000554; 0.000373; 3.2e-05; false; 0.001779
