name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.1; 0.090055; 0.010109; 0.001124; 0.000453; false; 0.113539;0.11; 0.092021; 0.015094; 0.002293; 0.000186; 8.8e-05; false; 0.120586;0.12; 0.092784; 0.004421; 0.020328; 0.003247; 0.003032; false; 0.133112
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.07; 0.05952; 0.008462; 0.00106; 0.000298; false; 0.077686;0.07; 0.061606; 0.0101; 0.002328; 0.000193; 6.2e-05; false; 0.08133;0.05; 0.034037; 0.001596; 0.014962; 0.002804; 0.002829; false; 0.060519
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.1; 0.09409; 0.009655; 0.001182; 0.000443; false; 0.117088;0.11; 0.095597; 0.016308; 0.002476; 0.000182; 9.1e-05; false; 0.125983;0.08; 0.051477; 0.002456; 0.01994; 0.004104; 0.003842; false; 0.087628
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.09; 0.088706; 0.009161; 0.000875; 0.000349; false; 0.110218;0.1; 0.090685; 0.013201; 0.002185; 0.000183; 8.7e-05; false; 0.115942;0.08; 0.056441; 0.002454; 0.018841; 0.003306; 0.003075; false; 0.089849
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.1; 0.084437; 0.009901; 0.000965; 0.000357; false; 0.108813;0.1; 0.08784; 0.011501; 0.002338; 0.000179; 9.4e-05; false; 0.112921;0.09; 0.050349; 0.004754; 0.030221; 0.00471; 0.003854; false; 0.103043
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.01; 0.013243; 0.001529; 0.00016; 5.2e-05; false; 0.016808;0.01; 0.013431; 0.002564; 0.000801; 7.6e-05; 3.5e-05; false; 0.018683;0.04; 0.025946; 0.00132; 0.005493; 0.002246; 0.001588; false; 0.040228
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.1; 0.091857; 0.009922; 0.000697; 0.000327; false; 0.114878;0.05; 0.050644; 0.009248; 0.001279; 0.000135; 5.5e-05; false; 0.067266;0.14; 0.088298; 0.004275; 0.029461; 0.005042; 0.004656; false; 0.141006
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.1; 0.092998; 0.008232; 0.00089; 0.000299; false; 0.11323;0.05; 0.049679; 0.008285; 0.001235; 0.000131; 5.4e-05; false; 0.065328;0.11; 0.063827; 0.004811; 0.031953; 0.006186; 0.006208; false; 0.122494
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.09; 0.08724; 0.009199; 0.000729; 0.000285; false; 0.109436;0.05; 0.04869; 0.008241; 0.001194; 0.000114; 5.3e-05; false; 0.064303;0.14; 0.088903; 0.004697; 0.029585; 0.005228; 0.004744; false; 0.142005
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.05; 0.05165; 0.004877; 0.000554; 0.00022; false; 0.063588;0.1; 0.083908; 0.016937; 0.002511; 0.000266; 0.000128; false; 0.114415;0.1; 0.075151; 0.002489; 0.019406; 0.003919; 0.00381; false; 0.110205
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.03; 0.032483; 0.003737; 0.000307; 0.000125; false; 0.040798;0.07; 0.056863; 0.00938; 0.002198; 0.000176; 7.2e-05; false; 0.076319;0.05; 0.032857; 0.001736; 0.014897; 0.002652; 0.002346; false; 0.058531
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.02; 0.023152; 0.00287; 0.000234; 9e-05; false; 0.029472;0.02; 0.012995; 0.004133; 0.001477; 0.000115; 6.2e-05; false; 0.020871;0.03; 0.02356; 0.001241; 0.004891; 0.001995; 0.001417; false; 0.036382
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.06; 0.061713; 0.006429; 0.000463; 0.000199; false; 0.076264;0.07; 0.062807; 0.010638; 0.002447; 0.000224; 0.000124; false; 0.083322;0.08; 0.052787; 0.00329; 0.022064; 0.003566; 0.003359; false; 0.091629
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.04; 0.033629; 0.003162; 0.000286; 0.000107; false; 0.041773;0.07; 0.058938; 0.010951; 0.002255; 0.000195; 0.000109; false; 0.079263;0.05; 0.033329; 0.001575; 0.012709; 0.002395; 0.001962; false; 0.055813
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.06; 0.06261; 0.006436; 0.000526; 0.000196; false; 0.076371;0.06; 0.056884; 0.010776; 0.002278; 0.000216; 0.000119; false; 0.077085;0.08; 0.057215; 0.00297; 0.020171; 0.003522; 0.002988; false; 0.094004
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.05; 0.045168; 0.003177; 0.000267; 0.000117; false; 0.05303;0.04; 0.040192; 0.006673; 0.001191; 0.000138; 7.9e-05; false; 0.05264;0.09; 0.061962; 0.003082; 0.019691; 0.003528; 0.003003; false; 0.097415
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.07; 0.063027; 0.006659; 0.000587; 0.000213; false; 0.078024;0.05; 0.034591; 0.011624; 0.002317; 0.000186; 0.000126; false; 0.055691;0.04; 0.033758; 0.002168; 0.013043; 0.002223; 0.002002; false; 0.057085
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.04; 0.044008; 0.003132; 0.000279; 0.000106; false; 0.051557;0.07; 0.060677; 0.009941; 0.001292; 0.000224; 0.000101; false; 0.079342;0.09; 0.057404; 0.002926; 0.020422; 0.003611; 0.002939; false; 0.094385
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.05; 0.049354; 0.006922; 0.00055; 0.000221; false; 0.064591;0.06; 0.057412; 0.006821; 0.001139; 0.00011; 6.6e-05; false; 0.0694;0.09; 0.059739; 0.00316; 0.020855; 0.003645; 0.003483; false; 0.097089
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.02; 0.024644; 0.002842; 0.000305; 0.000108; false; 0.03101;0.05; 0.044695; 0.004941; 0.00096; 0.000111; 5.7e-05; false; 0.055026;0.03; 0.023289; 0.001131; 0.005422; 0.002011; 0.001805; false; 0.036484
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.03; 0.026843; 0.003634; 0.000246; 0.000103; false; 0.03475;0.02; 0.015977; 0.00354; 0.000948; 0.000103; 4.6e-05; false; 0.023073;0.04; 0.02815; 0.001434; 0.006432; 0.001817; 0.001227; false; 0.042581
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.03; 0.028497; 0.003957; 0.000339; 0.000117; false; 0.036684;0.03; 0.028263; 0.005738; 0.001761; 0.000165; 4.2e-05; false; 0.039508;0.04; 0.027957; 0.001394; 0.00641; 0.002321; 0.00186; false; 0.043425
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.01; 0.015448; 0.002022; 0.00026; 8.8e-05; false; 0.02003;0.02; 0.020701; 0.005362; 0.001722; 0.000154; 7.3e-05; false; 0.031534;0.04; 0.027918; 0.00144; 0.006681; 0.002409; 0.00194; false; 0.043675
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.01; 0.014229; 0.001936; 0.000108; 5.1e-05; false; 0.01834;0.01; 0.011193; 0.001582; 0.000314; 3.6e-05; 1.9e-05; false; 0.014293;0.01; 0.009561; 0.000781; 0.003929; 0.001581; 0.001069; false; 0.019194
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.03; 0.03305; 0.002508; 0.000166; 9.3e-05; false; 0.038664;0.05; 0.038099; 0.006934; 0.001311; 0.000137; 8e-05; false; 0.051338;0.03; 0.021155; 0.001986; 0.007551; 0.002932; 0.00233; false; 0.039785
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.04; 0.038779; 0.002275; 9.9e-05; 7.6e-05; false; 0.04402;0.04; 0.037541; 0.006463; 0.001268; 0.00012; 7.8e-05; false; 0.050068;0.05; 0.037696; 0.001906; 0.006992; 0.002576; 0.002123; false; 0.056294
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.04; 0.038165; 0.004541; 0.000324; 0.000137; false; 0.04803;0.02; 0.020753; 0.005121; 0.001005; 0.000219; 6.4e-05; false; 0.029962;0.03; 0.020249; 0.000994; 0.004382; 0.00168; 0.001387; false; 0.03175
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.05; 0.048517; 0.005672; 0.000387; 0.000173; false; 0.061542;0.05; 0.048094; 0.009028; 0.001762; 0.000173; 0.00013; false; 0.065776;0.08; 0.055713; 0.002953; 0.017396; 0.00295; 0.002736; false; 0.087531
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.0; 0.006977; 0.001089; 9.3e-05; 3.6e-05; false; 0.009212;0.01; 0.013668; 0.002285; 0.000983; 0.000117; 4.2e-05; false; 0.018867;0.02; 0.01273; 0.000644; 0.003792; 0.001618; 0.001073; false; 0.022069
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.02; 0.017323; 0.002868; 0.000238; 8.2e-05; false; 0.022868;0.0; 0.009645; 0.001612; 0.000536; 5.4e-05; 2.6e-05; false; 0.013129;0.03; 0.016591; 0.000833; 0.004675; 0.001868; 0.00122; false; 0.027654
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.02; 0.015345; 0.002567; 0.000194; 8.1e-05; false; 0.020253;0.01; 0.007783; 0.001478; 0.000521; 6.1e-05; 2.4e-05; false; 0.010954;0.02; 0.014978; 0.000777; 0.004622; 0.001833; 0.001337; false; 0.025938
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.01; 0.010618; 0.001652; 0.000144; 5.3e-05; false; 0.013909;0.02; 0.020434; 0.003343; 0.000992; 0.00011; 4.9e-05; false; 0.027396;0.03; 0.020173; 0.000923; 0.005428; 0.002006; 0.001579; false; 0.032882
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.02; 0.016484; 0.002616; 0.00018; 8e-05; false; 0.021703;0.01; 0.0117; 0.001638; 0.000543; 5.8e-05; 2.6e-05; false; 0.015258;0.01; 0.009933; 0.000478; 0.002893; 0.001124; 0.000866; false; 0.017166
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.01; 0.015572; 0.00191; 0.000176; 6.1e-05; false; 0.019701;0.03; 0.026979; 0.005574; 0.001603; 0.000141; 7.2e-05; false; 0.037796;0.04; 0.02569; 0.001337; 0.005924; 0.002164; 0.001696; false; 0.040444
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.05; 0.041365; 0.004833; 0.000363; 0.00014; false; 0.051937;0.03; 0.022604; 0.004183; 0.000881; 8.9e-05; 5.4e-05; false; 0.030555;0.04; 0.023385; 0.002173; 0.008284; 0.003064; 0.002493; false; 0.044045
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.02; 0.021621; 0.001814; 0.000119; 5.7e-05; false; 0.025364;0.01; 0.012037; 0.002609; 0.000459; 2.8e-05; 2.7e-05; false; 0.016683;0.02; 0.019566; 0.000601; 0.003725; 0.001473; 0.001173; false; 0.028362
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.01; 0.008819; 0.001644; 0.00016; 4.7e-05; false; 0.012212;0.01; 0.009894; 0.001304; 0.000327; 3.8e-05; 1.6e-05; false; 0.012559;0.01; 0.010111; 0.000543; 0.003344; 0.001363; 0.000908; false; 0.018114
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.06; 0.061278; 0.004432; 0.00049; 0.000184; false; 0.072737;0.1; 0.085308; 0.014141; 0.002203; 0.000178; 0.00016; false; 0.113235;0.07; 0.049563; 0.002383; 0.017052; 0.003495; 0.003277; false; 0.08133
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.1; 0.086383; 0.009224; 0.001052; 0.000268; false; 0.107706;0.1; 0.095819; 0.00798; 0.001097; 0.000104; 7.9e-05; false; 0.113055;0.08; 0.056037; 0.004501; 0.020209; 0.003287; 0.003176; false; 0.095954
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.01; 0.01444; 0.001896; 0.00016; 6.1e-05; false; 0.018542;0.03; 0.026095; 0.004776; 0.00145; 0.000115; 6.4e-05; false; 0.035703;0.04; 0.025583; 0.001332; 0.006053; 0.002298; 0.001735; false; 0.04054
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.05; 0.048521; 0.004304; 0.000343; 0.000155; false; 0.059475;0.08; 0.074528; 0.015349; 0.002295; 0.000278; 0.000195; false; 0.10354;0.13; 0.088786; 0.004555; 0.026596; 0.00466; 0.004456; false; 0.137688
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.09; 0.081183; 0.008445; 0.000548; 0.000247; false; 0.101444;0.05; 0.046336; 0.008318; 0.001125; 0.000142; 0.00012; false; 0.061525;0.07; 0.044629; 0.002638; 0.016952; 0.002938; 0.002579; false; 0.074914
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.04; 0.045633; 0.004604; 0.000557; 0.000204; false; 0.0568;0.1; 0.084716; 0.012586; 0.002195; 0.00021; 0.000156; false; 0.109248;0.09; 0.053369; 0.004306; 0.027013; 0.0047; 0.003606; false; 0.101383
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.09; 0.084221; 0.008476; 0.00065; 0.000259; false; 0.105599;0.09; 0.089137; 0.012107; 0.002177; 0.000183; 0.00014; false; 0.113635;0.11; 0.081184; 0.002365; 0.016913; 0.003188; 0.003101; false; 0.112511
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.03; 0.029137; 0.00373; 0.000353; 0.000113; false; 0.037007;0.01; 0.015148; 0.002969; 0.000788; 7.6e-05; 1.8e-05; false; 0.021019;0.04; 0.025853; 0.001381; 0.006034; 0.002217; 0.001716; false; 0.0408
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.04; 0.041563; 0.003701; 0.000415; 0.000152; false; 0.050794;0.09; 0.071803; 0.012995; 0.002423; 0.000226; 0.000152; false; 0.096219;0.09; 0.072826; 0.00191; 0.013727; 0.002538; 0.002256; false; 0.101171
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.04; 0.04081; 0.003869; 0.00062; 0.000209; false; 0.050804;0.08; 0.069338; 0.010559; 0.002046; 0.000164; 0.000114; false; 0.091221;0.08; 0.050219; 0.003697; 0.023031; 0.00411; 0.004008; false; 0.09231
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.08; 0.072191; 0.007436; 0.00062; 0.000263; false; 0.089483;0.04; 0.039114; 0.007556; 0.001154; 0.000127; 0.000103; false; 0.052855;0.06; 0.039656; 0.0019; 0.013717; 0.002585; 0.002313; false; 0.064609
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.08; 0.068818; 0.007084; 0.00068; 0.000248; false; 0.086636;0.05; 0.047961; 0.00663; 0.001076; 0.000105; 7.1e-05; false; 0.060373;0.1; 0.065904; 0.003609; 0.023875; 0.003553; 0.003231; false; 0.107812
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.08; 0.073008; 0.007058; 0.000493; 0.000205; false; 0.089693;0.04; 0.039328; 0.006932; 0.0011; 0.000104; 7.2e-05; false; 0.05228;0.05; 0.038946; 0.001894; 0.014275; 0.002674; 0.002293; false; 0.064454
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.07; 0.063857; 0.007094; 0.000547; 0.000201; false; 0.080562;0.04; 0.039076; 0.006236; 0.001479; 0.000123; 8.8e-05; false; 0.051208;0.1; 0.06808; 0.003402; 0.022451; 0.00413; 0.003689; false; 0.109058
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.08; 0.074851; 0.007378; 0.000601; 0.000241; false; 0.091925;0.04; 0.038715; 0.007163; 0.001155; 0.000148; 0.000106; false; 0.052016;0.1; 0.069476; 0.003542; 0.022128; 0.00392; 0.003476; false; 0.110729
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.04; 0.038985; 0.003512; 0.000392; 0.000135; false; 0.047563;0.04; 0.036895; 0.006101; 0.001074; 0.000102; 6.7e-05; false; 0.048589;0.05; 0.036583; 0.001743; 0.01405; 0.002626; 0.002636; false; 0.061674
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.07; 0.066906; 0.007231; 0.00083; 0.000251; false; 0.083453;0.07; 0.067722; 0.010288; 0.002175; 0.000194; 0.000132; false; 0.087809;0.08; 0.041261; 0.003459; 0.023436; 0.004217; 0.003693; false; 0.082913
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.05; 0.063437; 0.00349; 0.000317; 0.000134; false; 0.071877;0.04; 0.038086; 0.0063; 0.001228; 0.000132; 9.1e-05; false; 0.050206;0.08; 0.060894; 0.001769; 0.013956; 0.003007; 0.002309; false; 0.086114
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.06; 0.057582; 0.003914; 0.000527; 0.000177; false; 0.067424;0.08; 0.06984; 0.010415; 0.002005; 0.00016; 0.000121; false; 0.091402;0.09; 0.059545; 0.003713; 0.022588; 0.003976; 0.003461; false; 0.100786
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.08; 0.078178; 0.005146; 0.000507; 0.000197; false; 0.092886;0.06; 0.05078; 0.010993; 0.002312; 0.000184; 0.000112; false; 0.073145;0.09; 0.046629; 0.003983; 0.026009; 0.005023; 0.004819; false; 0.094321
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.08; 0.070479; 0.007275; 0.000454; 0.000221; false; 0.087301;0.08; 0.070592; 0.010493; 0.002168; 0.000177; 0.000123; false; 0.091646;0.08; 0.058691; 0.001902; 0.013991; 0.002544; 0.002306; false; 0.083872
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.06; 0.062361; 0.004173; 0.000432; 0.00017; false; 0.07252;0.09; 0.077598; 0.015427; 0.00235; 0.000264; 0.000116; false; 0.104875;0.11; 0.073778; 0.003738; 0.025663; 0.004944; 0.00465; false; 0.121376
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.07; 0.067308; 0.006383; 0.000562; 0.00023; false; 0.08236;0.04; 0.034726; 0.007221; 0.000968; 0.000104; 8.6e-05; false; 0.047553;0.05; 0.035947; 0.001847; 0.01476; 0.002545; 0.002253; false; 0.061871
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.02; 0.020433; 0.002675; 0.000148; 0.000106; false; 0.026016;0.04; 0.037204; 0.00713; 0.000977; 9.9e-05; 3.2e-05; false; 0.049819;0.03; 0.020427; 0.000992; 0.005304; 0.002018; 0.001621; false; 0.033025
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.03; 0.030039; 0.003277; 0.000138; 0.000108; false; 0.037286;0.02; 0.015545; 0.003269; 0.000425; 4.5e-05; 3.5e-05; false; 0.02134;0.03; 0.017486; 0.001503; 0.01048; 0.002325; 0.001829; false; 0.037148
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.07; 0.066303; 0.006787; 0.000319; 0.000215; false; 0.082678;0.04; 0.036965; 0.007445; 0.000833; 4.4e-05; 8.4e-05; false; 0.049803;0.06; 0.048526; 0.001785; 0.012348; 0.00265; 0.002053; false; 0.071561
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;0.28; 0.280672; 0.008069; 0.000286; 0.000242; false; 0.318217;0.32; 0.300261; 0.030589; 0.001142; 9.5e-05; 0.000158; false; 0.358757;0.17; 0.160252; 0.009753; 0.004856; 0.001097; 0.000698; false; 0.191293
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;0.0; 0.005552; 0.000205; 1.9e-05; 1.2e-05; false; 0.006544;0.0; 0.00389; 0.000948; 0.000131; 1.7e-05; 1.2e-05; false; 0.005756;0.01; 0.005583; 0.00031; 0.001082; 0.000626; 0.000126; false; 0.00923
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;0.17; 0.176632; 0.003713; 0.000129; 0.000139; false; 0.19749;0.17; 0.171789; 0.018599; 0.000725; 6.5e-05; 9.7e-05; false; 0.206966;0.1; 0.094684; 0.005543; 0.002916; 0.000794; 0.000395; false; 0.113149
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;0.01; 0.011362; 0.000468; 5.6e-05; 3.6e-05; false; 0.013606;0.01; 0.011706; 0.001734; 0.000206; 2.6e-05; 2.1e-05; false; 0.015177;0.01; 0.011522; 0.000598; 0.001438; 0.000717; 0.000212; false; 0.016487
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;0.11; 0.12111; 0.002867; 8.6e-05; 8.4e-05; false; 0.135717;0.14; 0.127705; 0.012145; 0.000534; 4.6e-05; 6.9e-05; false; 0.152161;0.14; 0.130752; 0.007659; 0.003674; 0.001052; 0.000501; false; 0.155012
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;0.09; 0.091552; 0.001744; 6.3e-05; 6.6e-05; false; 0.102665;0.17; 0.164224; 0.017194; 0.000717; 5.8e-05; 9.8e-05; false; 0.197711;0.18; 0.165306; 0.01113; 0.004459; 0.001194; 0.000636; false; 0.197342
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;2.2; 2.05462; 0.085767; 0.000331; 0.001202; false; 2.47165;4.21; 3.92324; 0.463453; 0.003722; 0.000123; 0.000923; false; 4.63829;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;0.29; 0.288727; 0.006877; 0.000199; 0.000214; false; 0.323251;0.28; 0.278698; 0.018383; 0.000593; 6.2e-05; 0.000113; false; 0.312823;0.32; 0.288268; 0.019181; 0.007952; 0.001835; 0.001185; false; 0.347439
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;2.77; 2.76889; 0.073268; 0.000582; 0.002068; false; 3.06664;3.34; 2.78685; 0.519744; 0.0042; 0.000137; 0.001024; false; 3.62;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;0.12; 0.126031; 0.003029; 0.0001; 8.9e-05; false; 0.140637;0.13; 0.124745; 0.011759; 0.000527; 4.3e-05; 6.9e-05; false; 0.148282;0.14; 0.127696; 0.00834; 0.003795; 0.001105; 0.000514; false; 0.152386
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;3.26; 3.41785; 0.047682; 0.000169; 0.000827; false; 3.66546;3.34; 2.83179; 0.52777; 0.003777; 0.000135; 0.000984; false; 3.69216;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
