name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.48; 0.361785; 0.141464; 0.002917; false; 0.540893;0.51; 0.376227; 0.154688; 0.002203; 0.002632; false; 0.573367;0.56; 0.377674; 0.154147;0.009295; 0.036479; false; 0.612251
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.49; 0.352846; 0.154946; 0.003594; false; 0.545718;0.47; 0.336099; 0.131682; 0.00413; 0.004318; false; 0.509942;0.53; 0.349402; 0.142603;0.009493999999999999; 0.036471; false; 0.571092
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.52; 0.366295; 0.153356; 0.00066; false; 0.5614;0.48; 0.341835; 0.140468; 0.00225; 0.000625; false; 0.522255;0.57; 0.364504; 0.150928;0.010207; 0.050701; false; 0.613451
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.49; 0.353431; 0.144064; 0.000197; false; 0.533858;0.56; 0.403146; 0.167068; 0.002304; 0.000198; false; 0.611529;0.56; 0.391597; 0.155349;0.008433; 0.036491; false; 0.619288
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.67; 0.477372; 0.199334; 6.3e-05; false; 0.723053;0.72; 0.50423; 0.212479; 0.002674; 0.000155; false; 0.767988;0.8; 0.487656; 0.223912;0.013478; 0.084898; false; 0.859484
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.72; 0.515584; 0.216913; 7.2e-05; false; 0.781115;0.42; 0.292627; 0.134409; 0.001389; 0.000119; false; 0.462783;0.8; 0.482407; 0.207552;0.014345; 0.094621; false; 0.847898
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.52; 0.377876; 0.168003; 7.8e-05; false; 0.585418;0.31; 0.225158; 0.098931; 0.001153; 4.7e-05; false; 0.349385;0.48; 0.369742; 0.100318;0.006063; 0.025995; false; 0.521962
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.3; 0.216875; 0.093385; 6.1e-05; false; 0.331628;0.49; 0.365117; 0.13836; 0.001963; 9.4e-05; false; 0.54289;0.58; 0.391643; 0.158781;0.010341999999999999; 0.041838; false; 0.636879
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.29; 0.217971; 0.093691; 5.3e-05; false; 0.332067;0.49; 0.353089; 0.143328; 0.001851; 6.1e-05; false; 0.540393;0.57; 0.380276; 0.153142;0.009073000000000001; 0.039082; false; 0.615499
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.31; 0.227218; 0.100644; 0.000333; false; 0.347295;0.54; 0.387017; 0.166506; 0.002808; 0.000678; false; 0.60113;0.35; 0.217914; 0.100464;0.006497; 0.033476; false; 0.380428
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.52; 0.376473; 0.1553; 0.000119; false; 0.580176;0.3; 0.217302; 0.092626; 0.001463; 7.2e-05; false; 0.333554;0.41; 0.220393; 0.142105;0.009755; 0.037939; false; 0.437368
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.56; 0.401273; 0.169177; 0.000661; false; 0.612429;0.42; 0.322066; 0.105124; 0.00217; 0.000651; false; 0.464019;0.35; 0.228036; 0.096997;0.006076; 0.028716; false; 0.38377
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.54; 0.375573; 0.162695; 0.003847; false; 0.587019;0.33; 0.246223; 0.094078; 0.002094; 0.002185; false; 0.365583;0.56; 0.382559; 0.147374;0.01036; 0.046085; false; 0.624484
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.5; 0.385751; 0.139793; 0.000608; false; 0.559787;0.3; 0.217451; 0.095958; 0.001217; 0.000372; false; 0.333726;0.61; 0.391357; 0.167605;0.010741; 0.05431; false; 0.662578
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.45; 0.377373; 0.100389; 0.00936; false; 0.506433;0.59; 0.422309; 0.158747; 0.013934; 0.017472; false; 0.654788;0.34; 0.221146; 0.100712;0.005751; 0.022659; false; 0.371512
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.38; 0.2231; 0.146075; 0.004071; false; 0.414976;0.55; 0.399091; 0.166299; 0.004703; 0.003948; false; 0.617162;0.32; 0.22255; 0.092914;0.005614999999999999; 0.023385; false; 0.362975
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.38; 0.299203; 0.096542; 0.009597; false; 0.425689;0.6; 0.416703; 0.155365; 0.01485; 0.017053; false; 0.645412;0.59; 0.411164; 0.146242;0.008752; 0.03424; false; 0.630682
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;0.94; 0.633851; 0.276701; 0.024421; true; 1.01402;0.55; 0.37344; 0.172195; 0.002466; 0.012523; true; 0.606105;1.13; 0.65321; 0.280442;0.017483; 0.194991; true; 1.21011
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;0.56; 0.376397; 0.167991; 0.012868; true; 0.599355;0.55; 0.370417; 0.165834; 0.001799; 0.012537; true; 0.587719;1.14; 0.648387; 0.283357;0.015936; 0.188951; true; 1.20304
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;0.65; 0.44746; 0.192268; 0.013895; true; 0.694394;0.75; 0.444378; 0.274859; 0.003114; 0.025267; true; 0.805683;0.85; 0.5687; 0.179119;0.009749; 0.127354; true; 0.919631
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;0.78; 0.467528; 0.284323; 0.030215; true; 0.847986;0.84; 0.645803; 0.18474; 0.002176; 0.015476; true; 0.895479;1.13; 0.724586; 0.298945;0.010152000000000001; 0.133957; true; 1.20845
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.57; 0.076946; 0.040865; 0.464139; true; 0.589048;0.6; 0.095502; 0.040004; 0.039948; 0.435966; true; 0.618065;13.94; 0.052767; 0.024979;0.0011120000000000001; 14.2714; true; 14.3554
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.96; 0.115504; 0.050839; 0.808867; true; 0.983651;0.73; 0.115706; 0.043091; 0.047346; 0.533399; true; 0.746636;16.68; 0.117104; 0.044504;0.0021609999999999997; 17.0449; true; 17.2156
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.93; 0.10866; 0.043074; 0.791694; true; 0.950672;1.08; 0.118757; 0.052016; 0.054702; 0.868167; true; 1.10176;15.65; 0.065683; 0.024345;0.001222; 16.0941; true; 16.1897
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;3.23; 0.624936; 0.241238; 2.36062; true; 3.27894;3.26; 0.65521; 0.265676; 0.00235; 2.35717; true; 3.33584;1.27; 0.668109; 0.27845;0.011287; 0.333023; true; 1.32915
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;2.28; 0.39458; 0.181962; 1.71585; true; 2.33691;2.56; 0.387519; 0.173922; 0.001162; 2.01419; true; 2.61258;1.48; 0.668656; 0.286072;0.021044; 0.517997; true; 1.55237
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;2.49; 0.666413; 0.187563; 1.68393; true; 2.57748;3.43; 0.642199; 0.281495; 0.001974; 2.53804; true; 3.51316;1.15; 0.643205; 0.182972;0.010941; 0.338493; true; 1.20795
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.7; 0.412157; 0.184284; 2.12687; true; 2.76126;3.87; 0.717337; 0.298097; 0.002585; 2.88319; true; 3.96247;0.99; 0.436449; 0.178064;0.010803; 0.377156; true; 1.03617
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;2.74; 0.669045; 0.251026; 1.86391; true; 2.82169;2.28; 0.402452; 0.178982; 0.001313; 1.72068; true; 2.34124;1.37; 0.663977; 0.263258;0.019312; 0.457993; true; 1.45614
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.65; 0.317171; 0.116536; 0.222643; true; 0.678208;0.59; 0.307584; 0.120689; 0.001059; 0.174024; true; 0.632104;0.34; 0.187374; 0.084798;0.004633; 0.083542; true; 0.374395
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.66; 0.336369; 0.126802; 0.19708; true; 0.692264;0.73; 0.341671; 0.128482; 0.000936; 0.278475; true; 0.77383;0.4; 0.190743; 0.086715;0.0054009999999999996; 0.115448; true; 0.417486
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.51; 0.206944; 0.088029; 0.224004; true; 0.534661;0.81; 0.353655; 0.143475; 0.001323; 0.321936; true; 0.854428;0.38; 0.211784; 0.087687;0.004899000000000001; 0.094908; true; 0.414263
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.82; 0.365363; 0.145562; 0.330168; true; 0.871108;0.79; 0.356839; 0.131785; 0.001087; 0.317498; true; 0.833232;0.6; 0.35592; 0.131984;0.0077599999999999995; 0.121175; true; 0.639744
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.4; 0.166293; 0.072355; 0.167844; true; 0.421084;0.63; 0.281143; 0.110841; 0.000909; 0.253907; true; 0.66848;0.59; 0.290093; 0.117303;0.00673; 0.187372; true; 0.622109
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.66; 0.292814; 0.121363; 0.256258; true; 0.693736;0.45; 0.179273; 0.085628; 0.000517; 0.191655; true; 0.474039;0.36; 0.169606; 0.079137;0.0041400000000000005; 0.121986; true; 0.387746
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.78; 0.254935; 0.141854; 0.386802; true; 0.815889;0.76; 0.293301; 0.126757; 0.001003; 0.354683; true; 0.798837;0.51; 0.267142; 0.092339;0.004908; 0.157385; true; 0.540053
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.49; 0.242312; 0.078377; 0.188038; true; 0.522153;0.74; 0.301946; 0.126874; 0.001111; 0.31236; true; 0.765829;0.46; 0.165956; 0.102497;0.007514999999999999; 0.187056; true; 0.482869
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.6; 0.183168; 0.08268; 0.340465; true; 0.624812;0.59; 0.308744; 0.082802; 0.000601; 0.228547; true; 0.63797;0.46; 0.179786; 0.078601;0.008053000000000001; 0.208404; true; 0.492027
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.67; 0.294279; 0.081692; 0.321547; true; 0.713773;0.6; 0.310965; 0.096235; 0.000578; 0.221211; true; 0.646799;0.67; 0.326856; 0.12844;0.007567; 0.225215; true; 0.710363
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.72; 1.05246; 0.442611; 1.24665; true; 2.8524;3.62; 1.8082; 0.633592; 0.002391; 1.30881; true; 3.8588;TO; 1.83268; 0.610614;0.036905;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;3.21; 1.0106; 0.443277; 1.81256; true; 3.34967;3.51; 1.41731; 0.445588; 0.001484; 1.75374; true; 3.69413;TO; 1.65809; 0.620047;0.034731;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.64; 0.44331; 0.172222; 1.05245; true; 1.69956;1.53; 0.292598; 0.172456; 0.015516; 1.05518; true; 1.5624;TO; 0.417808; 0.109084;0.004631;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.52; 0.434664; 0.17081; 0.936463; true; 1.56957;1.59; 0.457052; 0.182829; 0.016309; 0.964447; true; 1.6486;TO; 0.445801; 0.158004;0.0046240000000000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;9.7; 0.77792; 0.32814; 8.63814; true; 9.79834;9.58; 0.754197; 0.32174; 0.001632; 8.51463; true; 9.64648;TO; 0.772459; 0.314223;0.013538;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.03; 0.024995; 0.014097; 0.000117; true; 0.042161;0.04; 0.024778; 0.013977; 0.014072; 0.000177; true; 0.056026;0.04; 0.023461; 0.011956;0.00048100000000000004; 0.005508; true; 0.044439
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.05; 0.036047; 0.016084; 0.00028; true; 0.05578;0.07; 0.03981; 0.018507; 0.021721; 0.000349; true; 0.08421;0.06; 0.038886; 0.017432;0.000866; 0.007495; true; 0.068794
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.03; 0.025747; 0.013883; 0.000126; true; 0.042683;0.04; 0.025398; 0.013868; 0.01366; 0.000192; true; 0.056039;0.04; 0.02502; 0.013608;0.000638; 0.006216; true; 0.048896
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.05; 0.039117; 0.018231; 0.000296; true; 0.061579;0.07; 0.039055; 0.017658; 0.024062; 0.000402; true; 0.084805;0.06; 0.038634; 0.017208;0.0008719999999999999; 0.00745; true; 0.068298
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.05; 0.039452; 0.018678; 0.000346; true; 0.062278;0.08; 0.038457; 0.017494; 0.024937; 0.000409; true; 0.085051;0.06; 0.039584; 0.018356;0.000897; 0.007528; true; 0.070657
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.05; 0.039802; 0.01841; 0.00031; true; 0.062369;0.07; 0.039645; 0.017468; 0.022838; 0.000447; true; 0.084028;0.06; 0.039017; 0.017761;0.000894; 0.00761; true; 0.069532
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.02; 0.020418; 0.011821; 2.4e-05; true; 0.034715;0.04; 0.02003; 0.011983; 0.011556; 2.7e-05; true; 0.046087;0.03; 0.020086; 0.012059;0.000445; 0.005252; true; 0.04099
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.03; 0.020642; 0.011731; 3.1e-05; true; 0.034736;0.04; 0.020503; 0.011805; 0.011656; 3.3e-05; true; 0.04638;0.03; 0.020524; 0.011603;0.00046899999999999996; 0.005376; true; 0.041039
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.02; 0.020255; 0.012185; 2.4e-05; true; 0.034812;0.03; 0.020166; 0.012109; 0.011611; 2.4e-05; true; 0.046304;0.03; 0.020244; 0.011818;0.000491; 0.005222; true; 0.040919
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.03; 0.021296; 0.012072; 5.2e-05; true; 0.035827;0.03; 0.021313; 0.011925; 0.011313; 5.2e-05; true; 0.047007;0.03; 0.020479; 0.012021;0.00045400000000000003; 0.005551; true; 0.041623
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.02; 0.019889; 0.011723; 3.1e-05; true; 0.033913;0.04; 0.020263; 0.011615; 0.012513; 3.5e-05; true; 0.046797;0.03; 0.021037; 0.0121;0.000482; 0.005162; true; 0.041899
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.02; 0.021597; 0.012043; 4.9e-05; true; 0.036057;0.04; 0.021471; 0.011936; 0.010886; 4.9e-05; true; 0.046779;0.03; 0.021351; 0.011934;0.000478; 0.005592; true; 0.04248
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.03; 0.02538; 0.014123; 0.000122; true; 0.042521;0.04; 0.025304; 0.013803; 0.013192; 0.000193; true; 0.055434;0.04; 0.025541; 0.013559;0.000594; 0.006026; true; 0.049109
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.02; 0.021072; 0.012116; 5.3e-05; true; 0.035584;0.04; 0.021018; 0.01204; 0.011472; 6.2e-05; true; 0.046992;0.03; 0.021289; 0.011852;0.000475; 0.005393; true; 0.042146
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.03; 0.025592; 0.013749; 0.000122; true; 0.042388;0.04; 0.024997; 0.013784; 0.013134; 0.000157; true; 0.054983;0.04; 0.025327; 0.013342;0.000576; 0.006044; true; 0.048672
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;0.97; 0.677916; 0.271499; 0.025231; true; 1.04444;1.0; 0.684378; 0.287753; 0.003742; 0.026838; true; 1.07788;1.19; 0.697419; 0.274636;0.018241; 0.204226; true; 1.25708
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.53; 0.370754; 0.150417; 0.02066; true; 0.578852;0.55; 0.38071; 0.152779; 0.022206; 0.020805; true; 0.61446;0.57; 0.380439; 0.150919;0.00987; 0.038364; true; 0.61225
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.55; 0.382617; 0.15398; 0.020764; true; 0.596151;0.57; 0.379902; 0.152413; 0.025812; 0.020428; true; 0.616231;0.57; 0.386795; 0.150027;0.010112; 0.038494; true; 0.618102
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.56; 0.390421; 0.159745; 0.022628; true; 0.612909;0.6; 0.390988; 0.160071; 0.040855; 0.02265; true; 0.65446;0.59; 0.397878; 0.161822;0.010085; 0.041448; true; 0.646797
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.0; 0.694625; 0.278685; 0.026015; true; 1.07089;0.99; 0.683549; 0.280303; 0.003601; 0.026707; true; 1.06792;1.18; 0.685036; 0.276868;0.018559; 0.221631; true; 1.26519
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.54; 0.388662; 0.141428; 0.020668; true; 0.584578;0.57; 0.389188; 0.143223; 0.032413; 0.020081; true; 0.619203;0.6; 0.398295; 0.160942;0.009639; 0.035846; true; 0.636302
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.58; 0.395965; 0.161961; 0.022339; true; 0.621072;0.6; 0.38871; 0.157023; 0.041405; 0.021941; true; 0.647668;0.58; 0.391196; 0.156515;0.010066; 0.040826; true; 0.63294
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.55; 0.40569; 0.143248; 0.020052; true; 0.602052;0.57; 0.394975; 0.142206; 0.035686; 0.020216; true; 0.6247;0.59; 0.395091; 0.160512;0.010150000000000001; 0.040629; true; 0.64084
