name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06476.mata;8.5; 6.1142812000;0.010282699999999999; 0.9179752000; 0.0004186000; False; 0.9315465000; 8.6483667000;15.83; 15.823; 0.687305; 0.000515; 0.000183; false; 17.6202;8.7; 8.67418; 0.46508; 0.000275; 0.000116; false; 9.75096;32.63; 13.732; 15.565; 3.33541; 0.021431; 0.01992; false; 33.5988;33.78; 10.57; 16.7037; 7.09799; 0.008202; 0.007656; false; 34.9449;ERR;18.95; 19.7517; 0.0000; 0.6421; 0.0011; 0.0000; False; 0.6433; 20.3998;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;49.87; 15.7997; 5.2525; 31.9134; 31.9447; 0.0001; False; 31.9449; 53.1721;28.97; 21.688123939; 0.077671458; 0.00207108; false; 0.086385176; 24.411688051;17.67; 7.266644314; 1.101862029; 3.3252E-5; false; 1.109915801; 11.007421732
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06499.mata;0.29; 0.0560807000;0.010208; 0.1571446000; 0.0003372000; False; 0.1705623000; 0.2864924000;0.23; 0.030186; 0.201832; 0.001749; 0.000234; false; 0.241736;0.23; 0.028074; 0.199141; 0.002037; 0.00041; false; 0.237044;0.4; 0.02985; 0.014952; 0.304827; 0.030588; 0.029651; false; 0.413185;0.29; 0.026673; 0.001994; 0.245114; 0.00719; 0.006776; false; 0.292306;ERR;1.19; 0.0279; 0.0000; 0.1371; 0.0007; 0.0000; False; 0.1379; 0.1669;4.27; 0.0283; 0.0240; 2.8824; 2.8978; 0.3056; False; 3.2035; 3.2577;2.65; 0.0502; 0.0223; 1.3490; 1.4012; 0.0001; False; 1.4014; 1.4747;3.66; 1.055661306; 0.081905355; 0.002151182; false; 0.090669292; 1.38255439;2.95; 0.144230866; 0.469031116; 4.3974E-5; false; 0.490310095; 0.843461727
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06516.mata;0.19; 0.0549878000;0.0092751; 0.0494618000; 0.0002189000; False; 0.0618304000; 0.1788434000;0.02; 0.025765; 0.001264; 0.000141; 7.9e-05; false; 0.030893;0.02; 0.025914; 0.001216; 0.000104; 5.3e-05; false; 0.030596;0.05; 0.026231; 0.014708; 0.007555; 0.002752; 0.002697; false; 0.056634;0.04; 0.027181; 0.001921; 0.004294; 0.001831; 0.001306; false; 0.039924;ERR;1.06; 0.0249; 0.0000; 0.0014; 0.0002; 0.0000; False; 0.0016; 0.0269;1.18; 0.0441; 0.0379; 0.0222; 0.0251; 0.0019; False; 0.0271; 0.1096;1.14; 0.0301; 0.0144; 0.0049; 0.0095; 0.0001; False; 0.0096; 0.0547;1.89; 0.356284912; 0.083965066; 0.001769888; false; 0.094634384; 0.628571444;1.22; 0.069710687; 0.016203517; 4.196E-5; false; 0.023516466; 0.344912539
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06570.mata;0.12; 0.0374154000;0.0094728; 0.0074116000; 0.0001999000; False; 0.0200903000; 0.1089034000;0.0; 0.000549; 0.000567; 7.7e-05; 1.4e-05; false; 0.001951;0.0; 0.000514; 0.0006; 7.1e-05; 1.5e-05; false; 0.001816;0.01; 0.000995; 0.000719; 0.007808; 0.003483; 0.00328; false; 0.016695;0.01; 0.001051; 0.000114; 0.004183; 0.002253; 0.001843; false; 0.010608;ERR;0.95; 0.0057; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0074;1.06; 0.0059; 0.0008; 0.0013; 0.0027; 0.0006; False; 0.0034; 0.0102;1.08; 0.0082; 0.0019; 0.0025; 0.0099; 0.0001; False; 0.0100; 0.0204;1.41; 0.146917692; 0.060436337; 0.002235867; false; 0.094490551; 0.314332516;0.98; 0.020743; 0.011701777; 2.757E-5; false; 0.018824258; 0.123622828
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06590.mata;0.21; 0.0699792000;0.0088148; 0.0586020000; 0.0002614000; False; 0.0700719000; 0.2028773000;0.07; 0.050894; 0.015643; 0.001546; 0.0001; false; 0.078017;0.06; 0.048624; 0.013935; 0.001824; 0.000142; false; 0.072847;0.19; 0.052449; 0.020296; 0.049995; 0.030853; 0.030263; false; 0.189178;0.11; 0.04694; 0.004014; 0.03644; 0.013042; 0.01261; false; 0.119733;ERR;1.29; 0.0824; 0.0000; 0.0248; 0.0015; 0.0000; False; 0.0264; 0.1109;1.97; 0.0806; 0.0443; 0.7074; 0.7424; 0.0966; False; 0.8391; 0.9649;1.38; 0.0780; 0.0314; 0.0886; 0.1385; 0.0001; False; 0.1386; 0.2490;3.22; 0.439403348; 0.146717522; 0.002360587; false; 0.15546888; 0.847733603;2.05; 0.105273852; 0.103055047; 4.2678E-5; false; 0.112350677; 0.464995967
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06599.mata;0.24; 0.1499371000;0.014259899999999999; 0.0606734000; 0.0056435000; False; 0.0838513000; 0.3172899000;0.05; 0.055803; 0.002212; 0.000142; 5.9e-05; false; 0.064543;0.09; 0.090118; 0.004547; 0.000195; 0.00012; false; 0.105568;0.18; 0.092114; 0.052581; 0.021946; 0.005389; 0.00564; false; 0.186887;0.09; 0.063941; 0.007944; 0.014126; 0.003484; 0.002853; false; 0.103084;ERR;1.29; 0.1350; 0.0000; 0.0083; 0.0004; 0.0000; False; 0.0088; 0.1449;1.48; 0.1360; 0.0933; 0.1173; 0.1231; 0.0119; False; 0.1351; 0.3653;1.32; 0.1267; 0.0521; 0.0347; 0.0420; 0.0001; False; 0.0421; 0.2224;3.16; 0.458210857; 0.068321618; 0.002606203; false; 0.078885853; 0.84013138;2.0; 0.152831227; 0.014037435; 3.5446E-5; false; 0.021507767; 0.417734367
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06612.mata;0.2; 0.0657385000;0.0097418; 0.0484030000; 0.0002448000; False; 0.0615835000; 0.1998360000;0.06; 0.057756; 0.004251; 0.000201; 0.000244; false; 0.071199;0.06; 0.059275; 0.004477; 0.000241; 0.000265; false; 0.072915;0.12; 0.060138; 0.030543; 0.016742; 0.006155; 0.006315; false; 0.126453;0.08; 0.061215; 0.005025; 0.013021; 0.003964; 0.003371; false; 0.094199;ERR;1.09; 0.0511; 0.0000; 0.0041; 0.0002; 0.0000; False; 0.0044; 0.0563;1.21; 0.0519; 0.0362; 0.0497; 0.0510; 0.0069; False; 0.0579; 0.1467;1.36; 0.0958; 0.0511; 0.0280; 0.0433; 0.0001; False; 0.0435; 0.1915;2.42; 0.263180772; 0.075886246; 0.002367723; false; 0.084157056; 0.538264704;1.6; 0.130539138; 0.00849954; 2.8716E-5; false; 0.015212303; 0.342584367
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06622.mata;0.24; 0.1073983000;0.009299; 0.0478893000; 0.0002505000; False; 0.0605752000; 0.2516732000;0.13; 0.114755; 0.009355; 0.000648; 0.000314; false; 0.144786;0.12; 0.103733; 0.009447; 0.000848; 0.000387; false; 0.132907;0.23; 0.113995; 0.060187; 0.028056; 0.01424; 0.013876; false; 0.237574;0.17; 0.117244; 0.009556; 0.026633; 0.008496; 0.008082; false; 0.185681;ERR;1.08; 0.0953; 0.0000; 0.0090; 0.0007; 0.0000; False; 0.0098; 0.1067;1.6; 0.1781; 0.2004; 0.2739; 0.2902; 0.0312; False; 0.3215; 0.7013;1.51; 0.1690; 0.0977; 0.0554; 0.0858; 0.0001; False; 0.0860; 0.3550;3.33; 0.455945405; 0.162335074; 0.007684303; false; 0.184503499; 0.896325696;2.38; 0.155029195; 0.060348501; 2.706E-5; false; 0.080324685; 0.59289822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06647.mata;0.54; 0.3610049000;0.005462799999999999; 0.0768062000; 0.0001264000; False; 0.0842253000; 0.6483242000;0.49; 0.521668; 0.005362; 0.000126; 7.6e-05; false; 0.566025;0.39; 0.400838; 0.003498; 7.2e-05; 4.7e-05; false; 0.428098;0.9; 0.521359; 0.371231; 0.024946; 0.001579; 0.001563; false; 0.96676;0.67; 0.569416; 0.074713; 0.048506; 0.002384; 0.001862; false; 0.735927;ERR;1.45; 0.6194; 0.0000; 0.0086; 0.0004; 0.0000; False; 0.0091; 0.6296;3.87; 0.7580; 1.5056; 0.8201; 0.8244; 0.0040; False; 0.8285; 3.0939;1.58; 0.4119; 0.1635; 0.1703; 0.1796; 0.0001; False; 0.1797; 0.7595;4.18; 0.850235759; 0.079026216; 0.00197704; false; 0.091054826; 1.605914188;4.58; 0.583721551; 0.053728755; 3.8639E-5; false; 0.060359969; 1.528785511
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06650.mata;0.19; 0.0520310000;0.010430799999999999; 0.0635685000; 0.0003148000; False; 0.0773103000; 0.1897444000;0.03; 0.017366; 0.010206; 0.000643; 5.5e-05; false; 0.031633;0.02; 0.016415; 0.009512; 0.000388; 5.5e-05; false; 0.02946;0.08; 0.016689; 0.008146; 0.036849; 0.011047; 0.011263; false; 0.085748;0.05; 0.016576; 0.001256; 0.015301; 0.005602; 0.005734; false; 0.047079;ERR;1.14; 0.0183; 0.0000; 0.0077; 0.0003; 0.0000; False; 0.0080; 0.0269;1.59; 0.0301; 0.0163; 0.3383; 0.3460; 0.0519; False; 0.3979; 0.4450;1.0; 0.0195; 0.0065; 0.0644; 0.0887; 0.0001; False; 0.0888; 0.1154;2.28; 0.302143531; 0.052688355; 0.002085106; false; 0.061505051; 0.51076641;1.48; 0.072951274; 0.072993195; 6.2724E-5; false; 0.102159906; 0.363592186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06665.mata;0.17; 0.0503988000;0.0064317; 0.0536551000; 0.0002269000; False; 0.0633058000; 0.1747263000;0.01; 0.01494; 0.001262; 0.0001; 3.7e-05; false; 0.018685;0.01; 0.014766; 0.001269; 9.6e-05; 3.9e-05; false; 0.018539;0.03; 0.015268; 0.007799; 0.004805; 0.001845; 0.001688; false; 0.033292;0.02; 0.014396; 0.001176; 0.004401; 0.001759; 0.001291; false; 0.025697;ERR;1.23; 0.0289; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0028; 0.0322;1.0; 0.0174; 0.0146; 0.0237; 0.0245; 0.0027; False; 0.0272; 0.0595;1.25; 0.0300; 0.0150; 0.0107; 0.0169; 0.0001; False; 0.0170; 0.0625;1.65; 0.249956678; 0.083356888; 0.002662894; false; 0.104192285; 0.517912215;1.45; 0.054784973; 0.035768925; 3.5401E-5; false; 0.046404088; 0.268268897
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06671.mata;0.14; 0.0480999000;0.0095147; 0.0058276000; 0.0001752000; False; 0.0182807000; 0.1269959000;0.0; 0.006415; 0.000637; 5.6e-05; 8e-06; false; 0.008195;0.0; 0.006904; 0.000671; 9.2e-05; 6e-06; false; 0.008834;0.01; 0.006861; 0.002585; 0.002535; 0.000912; 0.000879; false; 0.014508;0.02; 0.010042; 0.000588; 0.003839; 0.001324; 0.000775; false; 0.018134;ERR;1.01; 0.0129; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0014; 0.0146;1.21; 0.0209; 0.0211; 0.0249; 0.0267; 0.0044; False; 0.0312; 0.0736;1.22; 0.0208; 0.0066; 0.0045; 0.0099; 0.0001; False; 0.0100; 0.0377;1.58; 0.172358939; 0.047697714; 0.002415947; false; 0.05802754; 0.378425315;1.22; 0.049787689; 0.015316885; 3.8559E-5; false; 0.023674636; 0.206950663
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06704.mata;0.17; 0.0415361000;0.0087864; 0.0543122000; 0.0002604000; False; 0.0660385000; 0.1598050000;0.01; 0.00794; 0.008144; 0.000627; 0.000307; false; 0.020656;0.01; 0.008195; 0.004887; 0.000584; 0.0003; false; 0.017768;0.07; 0.008067; 0.004311; 0.042381; 0.015482; 0.013353; false; 0.084695;0.05; 0.007808; 0.000567; 0.023785; 0.008542; 0.007839; false; 0.050457;ERR;0.98; 0.0132; 0.0000; 0.0075; 0.0005; 0.0000; False; 0.0080; 0.0222;1.5; 0.0203; 0.0124; 0.2154; 0.2277; 0.0141; False; 0.2419; 0.2752;1.23; 0.0193; 0.0080; 0.0383; 0.0698; 0.0001; False; 0.0700; 0.0979;2.06; 0.338044798; 0.082165915; 0.002029121; false; 0.090203308; 0.559563069;1.41; 0.042663937; 0.08441798; 3.375E-5; false; 0.105001679; 0.308901174
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06722.mata;0.17; 0.0665488000;0.0060344; 0.0278481000; 0.0001401000; False; 0.0360148000; 0.1642962000;0.04; 0.047778; 0.002174; 0.000113; 0.000145; false; 0.055336;0.05; 0.046343; 0.004375; 0.000289; 0.000275; false; 0.061398;0.08; 0.052928; 0.016849; 0.009743; 0.004916; 0.003979; false; 0.092131;0.08; 0.060598; 0.004996; 0.013015; 0.003947; 0.003428; false; 0.093333;ERR;1.27; 0.0972; 0.0000; 0.0082; 0.0005; 0.0000; False; 0.0088; 0.1072;1.38; 0.0943; 0.0730; 0.0985; 0.1012; 0.0137; False; 0.1150; 0.2832;0.94; 0.0520; 0.0272; 0.0148; 0.0228; 0.0001; False; 0.0229; 0.1028;2.55; 0.306792338; 0.079042462; 0.002304513; false; 0.088992123; 0.689185481;2.03; 0.137757049; 0.017476942; 4.4929E-5; false; 0.028230127; 0.478424706
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance06730.mata;0.12; 0.0427345000;0.0060290000000000005; 0.0045040000; 0.0001420000; False; 0.0125458000; 0.1127657000;0.02; 0.019149; 0.001599; 8.7e-05; 0.000107; false; 0.023822;0.01; 0.012907; 0.000876; 6.5e-05; 5.8e-05; false; 0.015573;0.03; 0.010627; 0.009928; 0.00759; 0.003319; 0.0029; false; 0.036742;0.02; 0.01535; 0.001462; 0.004992; 0.001944; 0.001429; false; 0.027878;ERR;1.3; 0.0367; 0.0000; 0.0040; 0.0003; 0.0000; False; 0.0043; 0.0418;1.11; 0.0219; 0.0095; 0.0196; 0.0211; 0.0032; False; 0.0244; 0.0562;1.18; 0.0341; 0.0102; 0.0074; 0.0110; 0.0001; False; 0.0111; 0.0559;1.84; 0.196185164; 0.086380063; 0.002307; false; 0.105790228; 0.495636337;1.25; 0.062787743; 0.008408097; 3.1643E-5; false; 0.013806348; 0.338025775
