name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;0.17; 0.0451537000;0.0087616; 0.0542381000; 0.0001865000; False; 0.0658562000; 0.1655890000;0.01; 0.011411; 0.001005; 9.4e-05; 7.7e-05; false; 0.014731;0.01; 0.009298; 0.0008; 6.3e-05; 5.1e-05; false; 0.011898;0.02; 0.01112; 0.005653; 0.004082; 0.001246; 0.001214; false; 0.024852;0.02; 0.010173; 0.000783; 0.003453; 0.00166; 0.001104; false; 0.019592;ERR;1.29; 0.0258; 0.0000; 0.0028; 0.0003; 0.0000; False; 0.0032; 0.0297;1.0; 0.0158; 0.0064; 0.0086; 0.0097; 0.0011; False; 0.0109; 0.0333;1.19; 0.0219; 0.0119; 0.0057; 0.0098; 0.0001; False; 0.0099; 0.0441;1.4; 0.158224995; 0.062219189; 0.002099846; false; 0.096100457; 0.398402216;1.3; 0.057387187; 0.023429276; 4.2956E-5; false; 0.044813722; 0.315324744
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.13; 0.0365118000;0.009011; 0.0065251000; 0.0001902000; False; 0.0185167000; 0.1090755000;0.0; 9.1e-05; 2.6e-05; 6e-06; 2e-06; false; 0.000285;0.0; 0.000102; 2.3e-05; 6e-06; 2e-06; false; 0.00028;0.0; 8.8e-05; 5.6e-05; 3.4e-05; 6e-06; 5e-06; false; 0.000344;0.0; 9.2e-05; 1.1e-05; 0.000596; 0.000445; 3.9e-05; false; 0.002094;ERR;1.1; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065;1.13; 0.0074; 0.0001; 0.0001; 0.0001; 0.0000; False; 0.0002; 0.0078;1.24; 0.0069; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0006; 0.0078;1.06; 0.064590834; 0.015490079; 0.014443887; false; 0.037092535; 0.184638963;0.73; 0.004189893; 0.001625783; 2.9795E-5; false; 0.007413277; 0.065337792
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;0.13; 0.0408080000;0.008513; 0.0063828000; 0.0001799000; False; 0.0173198000; 0.1363017000;0.0; 0.006294; 0.000605; 4.1e-05; 5.1e-05; false; 0.008155;0.0; 0.006149; 0.00063; 4.4e-05; 4.8e-05; false; 0.007994;0.01; 0.006201; 0.002743; 0.002356; 0.00082; 0.000836; false; 0.013797;0.01; 0.006478; 0.000396; 0.002321; 0.001064; 0.000608; false; 0.012515;ERR;1.04; 0.0109; 0.0000; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0123;1.02; 0.0099; 0.0025; 0.0039; 0.0045; 0.0004; False; 0.0050; 0.0176;1.2; 0.0148; 0.0064; 0.0036; 0.0063; 0.0001; False; 0.0065; 0.0280;1.55; 0.189996917; 0.048232148; 0.002540068; false; 0.064311325; 0.414474923;1.32; 0.069788335; 0.009950453; 2.7426E-5; false; 0.0176579; 0.243360764
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.1; 0.0231614000;0.005466; 0.0267366000; 0.0001288000; False; 0.0343118000; 0.0920425000;0.0; 0.000176; 3.1e-05; 5e-06; 3e-06; false; 0.000348;0.0; 0.000314; 4.6e-05; 8e-06; 6e-06; false; 0.000558;0.0; 0.00018; 0.000106; 8.5e-05; 2.3e-05; 2e-05; false; 0.000539;0.0; 0.000347; 3e-05; 0.000711; 0.000426; 0.000102; false; 0.002616;ERR;1.05; 0.0048; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0052;1.12; 0.0065; 0.0002; 0.0003; 0.0004; 0.0000; False; 0.0005; 0.0073;1.25; 0.0075; 0.0005; 0.0005; 0.0008; 0.0001; False; 0.0009; 0.0092;0.95; 0.055631763; 0.0182465; 0.001577345; false; 0.025253949; 0.141928994;1.0; 0.029921247; 0.002833422; 2.5118E-5; false; 0.009294032; 0.19311815
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;0.19; 0.0478194000;0.009225200000000001; 0.0596580000; 0.0002118000; False; 0.0719571000; 0.1778313000;0.01; 0.008902; 0.000897; 5.7e-05; 5.6e-05; false; 0.011627;0.01; 0.008912; 0.000919; 6.1e-05; 5.7e-05; false; 0.011664;0.01; 0.00924; 0.004554; 0.003678; 0.001248; 0.001232; false; 0.021252;0.01; 0.009258; 0.000769; 0.003318; 0.001351; 0.000882; false; 0.017627;ERR;1.1; 0.0202; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0021; 0.0228;1.02; 0.0188; 0.0045; 0.0058; 0.0079; 0.0007; False; 0.0087; 0.0323;1.26; 0.0184; 0.0067; 0.0057; 0.0098; 0.0001; False; 0.0100; 0.0355;1.39; 0.149225918; 0.046757895; 0.00214163; false; 0.055139634; 0.32608152;1.24; 0.078493434; 0.014934545; 3.5451E-5; false; 0.021879295; 0.262140107
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.13; 0.0365031000;0.0090463; 0.0068506000; 0.0001783000; False; 0.0189569000; 0.1114740000;0.0; 0.0001; 2.6e-05; 6e-06; 2e-06; false; 0.000292;0.0; 9.4e-05; 2.8e-05; 7e-06; 3e-06; false; 0.000298;0.0; 8.4e-05; 5.6e-05; 3.5e-05; 7e-06; 7e-06; false; 0.000344;0.0; 9.3e-05; 9e-06; 0.000592; 0.000474; 5e-05; false; 0.002136;ERR;1.19; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064;0.97; 0.0046; 0.0001; 0.0001; 0.0001; 0.0000; False; 0.0001; 0.0049;1.13; 0.0060; 0.0002; 0.0002; 0.0004; 0.0000; False; 0.0004; 0.0067;0.8; 0.049969591; 0.014643301; 0.001683046; false; 0.023128785; 0.132694577;0.94; 0.006479764; 0.002410144; 3.4587E-5; false; 0.011028165; 0.089520386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.15; 0.0693977000;0.008705899999999999; 0.0408287000; 0.0001739000; False; 0.0523731000; 0.1753968000;0.0; 0.001591; 0.000152; 1.1e-05; 3e-06; false; 0.002143;0.0; 0.001576; 0.000147; 1e-05; 2e-06; false; 0.002116;0.0; 0.001639; 0.000865; 0.000443; 0.000122; 0.000122; false; 0.003544;0.0; 0.001597; 0.000143; 0.000984; 0.000539; 0.00013; false; 0.004508;ERR;0.96; 0.0060; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0064;1.2; 0.0082; 0.0010; 0.0012; 0.0014; 0.0001; False; 0.0015; 0.0108;1.05; 0.0077; 0.0012; 0.0007; 0.0008; 0.0001; False; 0.0009; 0.0099;1.28; 0.134337923; 0.027743926; 0.0024213; false; 0.037240874; 0.292579196;1.06; 0.027393737; 0.002974068; 2.8388E-5; false; 0.011394049; 0.134468311
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.12; 0.0362141000;0.00886; 0.0061965000; 0.0001922000; False; 0.0179567000; 0.1081546000;0.0; 9.1e-05; 2.7e-05; 7e-06; 2e-06; false; 0.000285;0.0; 8.7e-05; 2.4e-05; 5e-06; 2e-06; false; 0.000229;0.0; 8.3e-05; 6.6e-05; 3.3e-05; 5e-06; 5e-06; false; 0.00033;0.0; 0.000108; 1.1e-05; 0.000697; 0.00051; 3.9e-05; false; 0.002355;ERR;1.12; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065;0.94; 0.0044; 0.0001; 0.0001; 0.0001; 0.0000; False; 0.0001; 0.0047;1.18; 0.0048; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0003; 0.0054;1.1; 0.064799436; 0.024462739; 0.00185141; false; 0.032765899; 0.204207954;1.01; 0.005946081; 0.002246478; 3.0411E-5; false; 0.010084066; 0.085672959
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.13; 0.0327528000;0.0057337; 0.0259089000; 0.0001357000; False; 0.0337276000; 0.1216736000;0.0; 0.000917; 0.0001; 1.2e-05; 9e-06; false; 0.001335;0.0; 0.000888; 9.8e-05; 1.2e-05; 9e-06; false; 0.001304;0.0; 0.000958; 0.00045; 0.000454; 0.000142; 0.00014; false; 0.002413;0.0; 0.000933; 6.9e-05; 0.000696; 0.000399; 0.000143; false; 0.002976;ERR;1.13; 0.0090; 0.0000; 0.0005; 0.0001; 0.0000; False; 0.0006; 0.0099;1.14; 0.0178; 0.0012; 0.0014; 0.0017; 0.0002; False; 0.0019; 0.0211;1.15; 0.0186; 0.0055; 0.0032; 0.0043; 0.0001; False; 0.0044; 0.0287;1.4; 0.153397419; 0.037436765; 0.002682492; false; 0.047703393; 0.365628467;0.92; 0.020730668; 0.004687692; 2.6725E-5; false; 0.011355693; 0.107988693
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.16; 0.0375412000;0.0084661; 0.0403366000; 0.0001733000; False; 0.0513307000; 0.1619753000;0.0; 0.000613; 8.7e-05; 1e-05; 7e-06; false; 0.000928;0.0; 0.000595; 8.5e-05; 1e-05; 8e-06; false; 0.000904;0.0; 0.000581; 0.000309; 0.000286; 0.000105; 0.000105; false; 0.001583;0.0; 0.000584; 5.1e-05; 0.000655; 0.000381; 0.000128; false; 0.002494;ERR;0.94; 0.0054; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0058;1.2; 0.0084; 0.0008; 0.0015; 0.0018; 0.0001; False; 0.0020; 0.0114;1.17; 0.0076; 0.0014; 0.0011; 0.0019; 0.0001; False; 0.0020; 0.0112;1.03; 0.153768915; 0.039294867; 0.001936228; false; 0.046968757; 0.284169626;1.03; 0.019839797; 0.005690408; 3.2377E-5; false; 0.013418994; 0.124441991
