name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.19; 0.0597666000;0.0093766; 0.0579410000; 0.0001600000; False; 0.0700762000; 0.1909756000;0.03; 0.032463; 0.004464; 0.000314; 0.000114; false; 0.041285;0.03; 0.029745; 0.003986; 0.000227; 0.000104; false; 0.037623;0.07; 0.02597; 0.014745; 0.019108; 0.006117; 0.006188; false; 0.075341;0.03; 0.0194; 0.001416; 0.005125; 0.001771; 0.001731; false; 0.032369;ERR;1.18; 0.0504; 0.0000; 0.0067; 0.0003; 0.0000; False; 0.0070; 0.0582;1.36; 0.0549; 0.0226; 0.1448; 0.1467; 0.0127; False; 0.1595; 0.2375;1.3; 0.0555; 0.0178; 0.0460; 0.0513; 0.0001; False; 0.0514; 0.1253;2.11; 0.264416373; 0.04680758; 0.002447402; false; 0.065164931; 0.512702649;1.52; 0.072707784; 0.029278281; 4.7645E-5; false; 0.036560328; 0.341046659
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.25; 0.0619050000;0.0091945; 0.1199104000; 0.0003265000; False; 0.1328547000; 0.2536647000;0.04; 0.037432; 0.005533; 0.000225; 0.000138; false; 0.047967;0.04; 0.036705; 0.005504; 0.000344; 0.000178; false; 0.048457;0.08; 0.029953; 0.019183; 0.020311; 0.007402; 0.007052; false; 0.08762;0.04; 0.029477; 0.001388; 0.010982; 0.002343; 0.002091; false; 0.049257;ERR;1.23; 0.0631; 0.0000; 0.0082; 0.0002; 0.0000; False; 0.0085; 0.0722;1.53; 0.0651; 0.0555; 0.2250; 0.2277; 0.0312; False; 0.2590; 0.3803;1.19; 0.0593; 0.0220; 0.0518; 0.0587; 0.0001; False; 0.0589; 0.1408;1.94; 0.289104025; 0.034785136; 0.002167135; false; 0.048709599; 0.548354891;1.73; 0.069266529; 0.072432375; 3.6187E-5; false; 0.080035421; 0.385497973
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.26; 0.0805771000;0.0087482; 0.0971589000; 0.0002244000; False; 0.1087397000; 0.2589142000;0.08; 0.082575; 0.005233; 0.000204; 0.000159; false; 0.093663;0.04; 0.044574; 0.005339; 0.000267; 0.000155; false; 0.055942;0.21; 0.081207; 0.045359; 0.045893; 0.016269; 0.016281; false; 0.212139;0.07; 0.046497; 0.00298; 0.018743; 0.003716; 0.00351; false; 0.080448;ERR;1.22; 0.1240; 0.0000; 0.0161; 0.0008; 0.0000; False; 0.0169; 0.1423;1.59; 0.0690; 0.0603; 0.2746; 0.2778; 0.0616; False; 0.3394; 0.4698;1.48; 0.1943; 0.0757; 0.1084; 0.1220; 0.0001; False; 0.1222; 0.3935;2.83; 0.367739557; 0.02959621; 0.00216487; false; 0.038376453; 0.640321476;2.1; 0.200695233; 0.060116061; 4.7219E-5; false; 0.06808857; 0.55914061
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.26; 0.0643318000;0.0099837; 0.1161025000; 0.0003421000; False; 0.1293248000; 0.2568660000;0.05; 0.039074; 0.00571; 0.000302; 0.000142; false; 0.051164;0.05; 0.039644; 0.005448; 0.000409; 0.000134; false; 0.051536;0.1; 0.037842; 0.019349; 0.022814; 0.009137; 0.009041; false; 0.102647;0.06; 0.037905; 0.001508; 0.013404; 0.002383; 0.002813; false; 0.061111;ERR;1.31; 0.0719; 0.0000; 0.0102; 0.0003; 0.0000; False; 0.0107; 0.0834;1.6; 0.0667; 0.0564; 0.2533; 0.2560; 0.0389; False; 0.2951; 0.4190;1.34; 0.0594; 0.0263; 0.0537; 0.0615; 0.0001; False; 0.0617; 0.1482;2.25; 0.376877834; 0.027012798; 0.002228127; false; 0.047812603; 0.70921221;1.64; 0.078285962; 0.104279875; 4.2977E-5; false; 0.112645076; 0.45726592
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.28; 0.0869169000;0.0196438; 0.1188189000; 0.0003515000; False; 0.1410549000; 0.3069686000;0.09; 0.079481; 0.01032; 0.000477; 0.000288; false; 0.101079;0.09; 0.079844; 0.010802; 0.000506; 0.000293; false; 0.101095;0.23; 0.083051; 0.05097; 0.05232; 0.020755; 0.022302; false; 0.238344;0.12; 0.087189; 0.005444; 0.030059; 0.006289; 0.005768; false; 0.143251;ERR;1.28; 0.1380; 0.0000; 0.0171; 0.0011; 0.0000; False; 0.0183; 0.1579;1.82; 0.1294; 0.1047; 0.5378; 0.5447; 0.0699; False; 0.6147; 0.8496;1.21; 0.1181; 0.0469; 0.0910; 0.1049; 0.0001; False; 0.1051; 0.2714;2.83; 0.494339018; 0.062083735; 0.002218569; false; 0.074113963; 0.803297201;2.21; 0.18495233; 0.08958074; 4.1999E-5; false; 0.099092209; 0.617620732
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.27; 0.0798282000;0.0095223; 0.1135376000; 0.0003669000; False; 0.1258873000; 0.2852359000;0.08; 0.071677; 0.010576; 0.001307; 0.000371; false; 0.092655;0.08; 0.069739; 0.01061; 0.001433; 0.00035; false; 0.092349;0.2; 0.070147; 0.040874; 0.049178; 0.018875; 0.019428; false; 0.205207;0.13; 0.072614; 0.004898; 0.032009; 0.006486; 0.006637; false; 0.130572;ERR;1.27; 0.1049; 0.0000; 0.0150; 0.0010; 0.0000; False; 0.0161; 0.1226;2.02; 0.1163; 0.0853; 0.6282; 0.6331; 0.0496; False; 0.6828; 0.8854;1.24; 0.0975; 0.0397; 0.1066; 0.1194; 0.0001; False; 0.1196; 0.2578;2.72; 0.354116248; 0.064068617; 0.001940314; false; 0.082866317; 0.694567172;2.33; 0.210874057; 0.080153504; 3.1772E-5; false; 0.087698192; 0.709366257
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.18; 0.0505917000;0.006486400000000001; 0.0755438000; 0.0003224000; False; 0.0840914000; 0.1760590000;0.08; 0.072794; 0.010247; 0.000866; 0.000273; false; 0.093755;0.08; 0.070176; 0.009703; 0.000717; 0.000262; false; 0.088962;0.2; 0.073814; 0.039225; 0.048247; 0.018098; 0.019949; false; 0.205839;0.11; 0.067879; 0.004497; 0.033098; 0.007689; 0.005971; false; 0.127742;ERR;1.19; 0.0626; 0.0000; 0.0098; 0.0007; 0.0000; False; 0.0106; 0.0744;2.03; 0.1081; 0.0885; 0.7087; 0.7134; 0.0823; False; 0.7957; 0.9933;1.25; 0.0611; 0.0202; 0.0631; 0.0754; 0.0001; False; 0.0755; 0.1577;2.71; 0.433260264; 0.057648252; 0.013625396; false; 0.078910563; 0.722713272;2.29; 0.197775538; 0.068406882; 4.4422E-5; false; 0.082683089; 0.728338374
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.31; 0.1014452000;0.010497699999999999; 0.1363257000; 0.0003766000; False; 0.1498370000; 0.3370959000;0.12; 0.107545; 0.012593; 0.001048; 0.000369; false; 0.135956;0.07; 0.064555; 0.006842; 0.000727; 0.000376; false; 0.080104;0.23; 0.065667; 0.051735; 0.061932; 0.018612; 0.026003; false; 0.230454;0.15; 0.102575; 0.006787; 0.037843; 0.007558; 0.007357; false; 0.173999;ERR;1.2; 0.0888; 0.0000; 0.0123; 0.0008; 0.0000; False; 0.0131; 0.1032;2.23; 0.1536; 0.1706; 0.8901; 0.8960; 0.0961; False; 0.9922; 1.3175;1.48; 0.1513; 0.0584; 0.1656; 0.1811; 0.0001; False; 0.1813; 0.3924;3.25; 0.502664057; 0.051464982; 0.002177231; false; 0.060614899; 0.991116447;2.21; 0.174874398; 0.130090287; 3.5158E-5; false; 0.138218709; 0.549636118
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.31; 0.0816937000;0.0093265; 0.1348815000; 0.0003513000; False; 0.1469662000; 0.3008889000;0.08; 0.075743; 0.010121; 0.000694; 0.000284; false; 0.097392;0.09; 0.083448; 0.01066; 0.001156; 0.000325; false; 0.106868;0.22; 0.075579; 0.050025; 0.052804; 0.019261; 0.01939; false; 0.224329;0.13; 0.083484; 0.005939; 0.032803; 0.006717; 0.006113; false; 0.143307;ERR;1.28; 0.1265; 0.0000; 0.0164; 0.0012; 0.0000; False; 0.0177; 0.1456;1.68; 0.0697; 0.0578; 0.4584; 0.4647; 0.0762; False; 0.5410; 0.6693;1.53; 0.0774; 0.0641; 0.1389; 0.1535; 0.0001; False; 0.1536; 0.2965;3.18; 0.680446097; 0.060354474; 0.002002115; false; 0.070666716; 1.119232411;2.5; 0.316950905; 0.124792147; 4.3123E-5; false; 0.145011168; 0.947691323
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.22; 0.1224039000;0.0063165; 0.0776608000; 0.0002406000; False; 0.0860388000; 0.2540302000;0.06; 0.061637; 0.006638; 0.000739; 0.000261; false; 0.076539;0.07; 0.060481; 0.006889; 0.000764; 0.00023; false; 0.075868;0.17; 0.060888; 0.035075; 0.036684; 0.013806; 0.013689; false; 0.165838;0.11; 0.065873; 0.004252; 0.025381; 0.004919; 0.004598; false; 0.111736;ERR;1.44; 0.1648; 0.0000; 0.0207; 0.0015; 0.0000; False; 0.0223; 0.1894;2.46; 0.1652; 0.1926; 1.1296; 1.1358; 0.1112; False; 1.2471; 1.6060;1.33; 0.1674; 0.0634; 0.1348; 0.1509; 0.0001; False; 0.1511; 0.3835;2.96; 0.433685357; 0.05880801; 0.002157066; false; 0.08292017; 0.762279126;2.27; 0.184239621; 0.070096478; 3.1888E-5; false; 0.076722872; 0.625163858
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.31; 0.1163469000;0.0098368; 0.1280972000; 0.0003236000; False; 0.1408000000; 0.3409722000;0.13; 0.114273; 0.01469; 0.001245; 0.000414; false; 0.144455;0.1; 0.093305; 0.013149; 0.001478; 0.000459; false; 0.117121;0.29; 0.109783; 0.063081; 0.063299; 0.025601; 0.024657; false; 0.292266;0.18; 0.117772; 0.008545; 0.045444; 0.009325; 0.009329; false; 0.199518;ERR;1.28; 0.1622; 0.0000; 0.0179; 0.0016; 0.0000; False; 0.0195; 0.1834;2.38; 0.1741; 0.1959; 0.9556; 0.9617; 0.1564; False; 1.1181; 1.4890;1.25; 0.0916; 0.0326; 0.0767; 0.0892; 0.0001; False; 0.0893; 0.2145;3.07; 0.601699585; 0.05879343; 0.003422885; false; 0.075600746; 0.937372576;2.33; 0.173074555; 0.104923958; 2.2036E-5; false; 0.110192126; 0.762817662
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.22; 0.0557209000;0.0097987; 0.0863317000; 0.0002457000; False; 0.0992638000; 0.2194156000;0.03; 0.022457; 0.003666; 0.000384; 9.6e-05; false; 0.030083;0.02; 0.021206; 0.003889; 0.00035; 0.000117; false; 0.028705;0.05; 0.021668; 0.010266; 0.014127; 0.003812; 0.004095; false; 0.056137;0.03; 0.019369; 0.001375; 0.006052; 0.002436; 0.001759; false; 0.033805;ERR;1.26; 0.0372; 0.0000; 0.0063; 0.0003; 0.0000; False; 0.0067; 0.0446;1.34; 0.0347; 0.0115; 0.0966; 0.0980; 0.0079; False; 0.1060; 0.1526;1.0; 0.0211; 0.0060; 0.0167; 0.0187; 0.0001; False; 0.0188; 0.0462;1.96; 0.39164501; 0.031140534; 0.002408318; false; 0.040952146; 0.671363358;1.52; 0.081624196; 0.042848363; 3.0991E-5; false; 0.068994601; 0.446505831
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.18; 0.0491412000;0.0058808; 0.0752359000; 0.0001678000; False; 0.0827966000; 0.1753475000;0.06; 0.057387; 0.006062; 0.000661; 0.000255; false; 0.071195;0.12; 0.105007; 0.011835; 0.001091; 0.000388; false; 0.132271;0.15; 0.05715; 0.032649; 0.035656; 0.014883; 0.013941; false; 0.159842;0.16; 0.100564; 0.006754; 0.039792; 0.008803; 0.0087; false; 0.176571;ERR;1.17; 0.0813; 0.0000; 0.0094; 0.0005; 0.0000; False; 0.0100; 0.0923;2.17; 0.1393; 0.1324; 0.8432; 0.8457; 0.0438; False; 0.8896; 1.1622;1.49; 0.1397; 0.0570; 0.1262; 0.1409; 0.0001; False; 0.1411; 0.3391;2.87; 0.455663293; 0.050937439; 0.003273053; false; 0.066551095; 0.795177894;2.39; 0.221522374; 0.099727065; 5.9431E-5; false; 0.108568358; 0.780862006
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.32; 0.0969116000;0.009429900000000001; 0.1301577000; 0.0003123000; False; 0.1423372000; 0.3158573000;0.12; 0.109787; 0.014245; 0.001541; 0.000453; false; 0.141612;0.13; 0.110127; 0.014516; 0.002009; 0.000487; false; 0.140696;0.28; 0.117837; 0.049365; 0.062358; 0.022736; 0.024952; false; 0.287359;0.18; 0.118338; 0.006836; 0.041027; 0.007717; 0.007215; false; 0.192741;ERR;1.33; 0.0933; 0.0000; 0.0132; 0.0012; 0.0000; False; 0.0145; 0.1097;2.44; 0.1768; 0.2739; 0.9421; 0.9479; 0.0932; False; 1.0411; 1.4927;1.14; 0.0901; 0.0335; 0.0670; 0.0746; 0.0001; False; 0.0748; 0.1994;3.12; 0.528748928; 0.073108991; 0.002033169; false; 0.099970569; 0.890753437;2.48; 0.289045975; 0.104335603; 3.0824E-5; false; 0.122806699; 0.929934707
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.28; 0.1054945000;0.009014399999999999; 0.1124450000; 0.0002610000; False; 0.1242552000; 0.3061408000;0.08; 0.075251; 0.009061; 0.000715; 0.000228; false; 0.095359;0.09; 0.077339; 0.008294; 0.000716; 0.000295; false; 0.097257;0.21; 0.080303; 0.043534; 0.043533; 0.01761; 0.018027; false; 0.210443;0.13; 0.085199; 0.005952; 0.030387; 0.006121; 0.005777; false; 0.142024;ERR;1.38; 0.1175; 0.0000; 0.0162; 0.0011; 0.0000; False; 0.0174; 0.1368;2.05; 0.1247; 0.0999; 0.5127; 0.5173; 0.0811; False; 0.5984; 0.8240;1.54; 0.1203; 0.0457; 0.1085; 0.1188; 0.0001; False; 0.1189; 0.2864;2.69; 0.344440342; 0.047444419; 0.001966256; false; 0.055639125; 0.609297679;2.04; 0.166604978; 0.056473957; 3.1161E-5; false; 0.062828888; 0.554284966
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.19; 0.0567491000;0.0059634; 0.0801597000; 0.0002309000; False; 0.0882048000; 0.1994114000;0.09; 0.073539; 0.009376; 0.00076; 0.000239; false; 0.094029;0.09; 0.082608; 0.010891; 0.001013; 0.000305; false; 0.106945;0.2; 0.08269; 0.044034; 0.045176; 0.015972; 0.015629; false; 0.211845;0.13; 0.084003; 0.005808; 0.031338; 0.006351; 0.005804; false; 0.142293;ERR;1.3; 0.0694; 0.0000; 0.0100; 0.0009; 0.0000; False; 0.0110; 0.0819;1.94; 0.1171; 0.0988; 0.8128; 0.8150; 0.0310; False; 0.8460; 1.0626;1.55; 0.1265; 0.0463; 0.1436; 0.1561; 0.0001; False; 0.1563; 0.3304;2.58; 0.429365987; 0.041158584; 0.00239372; false; 0.0503719; 0.741797411;2.18; 0.308452596; 0.118001328; 3.9031E-5; false; 0.133473821; 0.838015485
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.18; 0.0511111000;0.0063313; 0.0704900000; 0.0002422000; False; 0.0790176000; 0.1741410000;0.09; 0.080469; 0.010057; 0.000906; 0.000293; false; 0.103348;0.09; 0.077177; 0.010192; 0.000914; 0.00027; false; 0.09912;0.21; 0.075247; 0.042798; 0.04675; 0.020098; 0.014881; false; 0.208491;0.13; 0.085444; 0.005844; 0.032525; 0.006356; 0.005999; false; 0.145905;ERR;1.33; 0.1199; 0.0000; 0.0148; 0.0009; 0.0000; False; 0.0158; 0.1372;1.8; 0.2216; 0.1021; 0.4611; 0.4633; 0.0311; False; 0.4944; 0.8189;1.44; 0.2282; 0.0992; 0.1656; 0.1714; 0.0001; False; 0.1715; 0.4997;2.83; 0.462766985; 0.060064794; 0.002444957; false; 0.068517132; 0.796120232;2.06; 0.305867299; 0.111842802; 3.8205E-5; false; 0.132060471; 0.722491168
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.16; 0.0474022000;0.0059325; 0.0671600000; 0.0002332000; False; 0.0751319000; 0.1641743000;0.05; 0.044779; 0.005399; 0.000663; 0.000244; false; 0.058167;0.06; 0.054248; 0.006606; 0.000756; 0.000191; false; 0.06821;0.2; 0.073799; 0.043948; 0.04615; 0.017447; 0.017608; false; 0.207222;0.1; 0.063463; 0.003547; 0.032628; 0.004039; 0.00383; false; 0.113037;ERR;1.05; 0.0659; 0.0000; 0.0081; 0.0004; 0.0000; False; 0.0086; 0.0754;1.81; 0.1174; 0.0992; 0.6115; 0.6160; 0.0740; False; 0.6901; 0.9077;1.42; 0.1193; 0.0468; 0.1383; 0.1441; 0.0001; False; 0.1443; 0.3113;2.6; 0.370107471; 0.048817538; 0.002180236; false; 0.057050326; 0.656656299;2.15; 0.160004005; 0.102364172; 3.4848E-5; false; 0.11034772; 0.599856628
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.28; 0.0788561000;0.0094507; 0.1152332000; 0.0003522000; False; 0.1279740000; 0.2778563000;0.09; 0.078497; 0.009197; 0.000658; 0.000258; false; 0.098931;0.06; 0.054802; 0.006076; 0.000611; 0.000221; false; 0.067934;0.2; 0.079875; 0.043383; 0.045068; 0.015777; 0.016908; false; 0.209389;0.11; 0.061746; 0.005876; 0.031163; 0.005915; 0.005436; false; 0.119476;ERR;1.25; 0.1136; 0.0000; 0.0090; 0.0006; 0.0000; False; 0.0097; 0.1245;1.94; 0.1289; 0.1141; 0.7422; 0.7475; 0.0990; False; 0.8466; 1.0906;1.58; 0.1373; 0.0570; 0.1430; 0.1557; 0.0001; False; 0.1558; 0.3513;2.88; 0.399596363; 0.066482714; 0.002172909; false; 0.07615692; 0.777989403;2.37; 0.265062773; 0.119637056; 3.6285E-5; false; 0.135671201; 0.649962933
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.19; 0.1097341000;0.0057351; 0.0657877000; 0.0001586000; False; 0.0734551000; 0.2304288000;0.05; 0.043163; 0.004815; 0.000476; 0.000171; false; 0.054067;0.04; 0.042906; 0.00475; 0.000471; 0.00018; false; 0.053693;0.2; 0.081387; 0.043124; 0.044076; 0.015974; 0.016762; false; 0.21051;0.13; 0.084507; 0.005836; 0.032392; 0.006423; 0.005537; false; 0.144535;ERR;1.29; 0.1419; 0.0000; 0.0144; 0.0009; 0.0000; False; 0.0154; 0.1586;1.78; 0.1163; 0.1346; 0.5264; 0.5458; 0.1010; False; 0.6469; 0.8988;1.27; 0.1214; 0.0514; 0.1007; 0.1126; 0.0001; False; 0.1127; 0.2866;2.97; 0.557263281; 0.062575292; 0.00219245; false; 0.071250016; 0.872373818;2.21; 0.242047311; 0.092876967; 3.912E-5; false; 0.101686798; 0.734692843
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.22; 0.0562294000;0.010016500000000001; 0.0913157000; 0.0003646000; False; 0.1048350000; 0.2246891000;0.02; 0.025348; 0.003501; 0.000224; 9.1e-05; false; 0.03268;0.02; 0.022676; 0.003068; 0.0003; 8.9e-05; false; 0.029335;0.06; 0.026285; 0.014117; 0.015697; 0.004513; 0.004906; false; 0.068528;0.04; 0.024996; 0.001751; 0.006509; 0.002346; 0.001849; false; 0.041134;ERR;1.22; 0.0410; 0.0000; 0.0055; 0.0002; 0.0000; False; 0.0058; 0.0475;1.33; 0.0472; 0.0160; 0.1150; 0.1167; 0.0094; False; 0.1262; 0.1898;1.24; 0.0399; 0.0138; 0.0339; 0.0383; 0.0001; False; 0.0385; 0.0927;1.81; 0.203082868; 0.045028017; 0.006976189; false; 0.064995226; 0.42248918;1.57; 0.114687697; 0.039447237; 3.4252E-5; false; 0.04836241; 0.381549229
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.3; 0.0857456000;0.0110277; 0.1303103000; 0.0003573000; False; 0.1447472000; 0.3033935000;0.1; 0.083213; 0.010278; 0.000976; 0.000345; false; 0.106763;0.08; 0.077511; 0.009337; 0.000731; 0.000244; false; 0.098324;0.23; 0.084192; 0.048128; 0.049596; 0.019771; 0.021125; false; 0.231966;0.13; 0.08024; 0.005796; 0.030697; 0.005985; 0.00566; false; 0.136769;ERR;1.04; 0.0683; 0.0000; 0.0083; 0.0004; 0.0000; False; 0.0087; 0.0779;1.88; 0.1194; 0.0965; 0.5220; 0.5241; 0.0976; False; 0.6218; 0.8387;1.09; 0.0663; 0.0236; 0.0764; 0.0883; 0.0001; False; 0.0884; 0.1794;2.71; 0.532621721; 0.035304101; 0.00197464; false; 0.04340064; 0.799110239;2.0; 0.175590706; 0.085973685; 4.3822E-5; false; 0.094209585; 0.546154632
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.28; 0.0767731000;0.0095055; 0.1163341000; 0.0002996000; False; 0.1288011000; 0.2731342000;0.09; 0.07747; 0.009322; 0.000663; 0.000252; false; 0.098576;0.09; 0.079143; 0.009595; 0.000819; 0.000267; false; 0.100501;0.24; 0.083659; 0.048092; 0.050294; 0.021647; 0.021291; false; 0.233371;0.11; 0.060201; 0.005746; 0.031609; 0.00624; 0.006009; false; 0.119107;ERR;1.34; 0.1362; 0.0000; 0.0149; 0.0007; 0.0000; False; 0.0157; 0.1532;1.57; 0.0647; 0.0515; 0.4109; 0.4153; 0.0587; False; 0.4741; 0.5911;1.46; 0.1209; 0.0395; 0.1086; 0.1205; 0.0001; False; 0.1207; 0.2823;2.62; 0.471941234; 0.06480206; 0.006731541; false; 0.078085685; 0.822306767;1.92; 0.22003482; 0.074297278; 2.9943E-5; false; 0.0854852; 0.690452955
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.28; 0.0780290000;0.009971200000000001; 0.1144108000; 0.0003451000; False; 0.1274845000; 0.2749017000;0.08; 0.073371; 0.009286; 0.000663; 0.000247; false; 0.093883;0.09; 0.082265; 0.010412; 0.000858; 0.000299; false; 0.103976;0.23; 0.083958; 0.052383; 0.051006; 0.020095; 0.020403; false; 0.236014;0.13; 0.083356; 0.005578; 0.031023; 0.005747; 0.005681; false; 0.140351;ERR;1.01; 0.0684; 0.0000; 0.0126; 0.0010; 0.0000; False; 0.0137; 0.0832;1.76; 0.1174; 0.1015; 0.5955; 0.5998; 0.0640; False; 0.6639; 0.8839;1.39; 0.1171; 0.0441; 0.0946; 0.1007; 0.0001; False; 0.1009; 0.2632;3.03; 0.519943883; 0.031534719; 0.001685065; false; 0.040537063; 0.872808654;2.0; 0.11836595; 0.05620738; 2.9258E-5; false; 0.081529749; 0.412468725
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.3; 0.0900162000;0.010182900000000002; 0.1209773000; 0.0003227000; False; 0.1344289000; 0.2973925000;0.09; 0.081975; 0.010038; 0.000912; 0.000279; false; 0.103054;0.09; 0.08203; 0.010328; 0.000562; 0.000256; false; 0.102882;0.16; 0.048854; 0.043422; 0.038215; 0.01325; 0.011593; false; 0.163187;0.14; 0.08526; 0.006022; 0.033273; 0.006957; 0.006698; false; 0.147099;ERR;1.35; 0.1215; 0.0000; 0.0170; 0.0015; 0.0000; False; 0.0187; 0.1421;1.71; 0.0634; 0.0920; 0.4243; 0.4287; 0.0587; False; 0.4875; 0.6438;1.27; 0.0664; 0.0233; 0.0483; 0.0553; 0.0001; False; 0.0555; 0.1459;2.93; 0.43848011; 0.071255415; 0.00293973; false; 0.095317751; 0.907171081;2.05; 0.122746943; 0.092771751; 3.0108E-5; false; 0.100990767; 0.454522003
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.3; 0.0840895000;0.010875200000000002; 0.1194779000; 0.0002639000; False; 0.1335810000; 0.2888099000;0.08; 0.07996; 0.009739; 0.000743; 0.000262; false; 0.100014;0.09; 0.08104; 0.010134; 0.000808; 0.000299; false; 0.101924;0.13; 0.051579; 0.025331; 0.027241; 0.011346; 0.015043; false; 0.137394;0.12; 0.074289; 0.005727; 0.031641; 0.006293; 0.005955; false; 0.132808;ERR;1.29; 0.1026; 0.0000; 0.0171; 0.0015; 0.0000; False; 0.0187; 0.1231;1.83; 0.1165; 0.0965; 0.5574; 0.5617; 0.0619; False; 0.6237; 0.8377;1.44; 0.1120; 0.0421; 0.0891; 0.1011; 0.0001; False; 0.1013; 0.2564;2.84; 0.40050822; 0.042343475; 0.003795918; false; 0.06338263; 0.701043194;2.18; 0.159554293; 0.102878395; 3.0796E-5; false; 0.127890736; 0.536653267
