name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.15;0.06830019999999999;0.014371700000000003;0.014964400000000003; 0.0002034000; False; 0.0324697000; 0.1563861000;0.09; 0.022592; 0.046048;0.003571;0.003131; 0.000594; false; 0.097168;0.08; 0.021431; 0.043406;0.003829;0.003294; 0.000619; false; 0.094943;0.4; 0.023682; 0.048179;0.04991;0.11310399999999998;0.128351; 0.024189; false; 0.402147;0.17; 0.02412; 0.047504;0.008383999999999999;0.02874;0.047654999999999996; 0.008284; false; 0.180449;2.28; 0.023472; 0.048876;6.900000000000001e-05; 5e-06; true; 0.107905;1.27; 0.1132; 0.0000; 0.0424; 0.0012; 0.0005; False; 0.0442; 0.1593;12.14; 0.1203; 0.1330; 7.9374; 3.0297; False; 10.9672; 11.2245;19.76; 0.0940; 0.0973; 0.5249; 18.3034; 18.3093; False; 18.8342; 19.0300;7.42;3.9847618049999993; 3.4025E-5; 0.003336658; false; 0.009959284; 4.277430684;2.1;0.219240967; 1.02833E-4; 0.001289397; false; 0.010596371; 0.553057999
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.15;0.07102480000000001;0.012513900000000001;0.019081800000000003; 0.0001896000; False; 0.0348128000; 0.1480860000;0.12; 0.028784; 0.060897;0.00486;0.004571; 0.000819; false; 0.12902;0.11; 0.028276; 0.059029;0.004641;0.004439; 0.000742; false; 0.1241;0.5; 0.028744; 0.058226;0.06576000000000001;0.13482099999999997;0.181001; 0.023123; false; 0.510237;0.22; 0.02915; 0.059295;0.010652;0.036692;0.064694; 0.010308; false; 0.230919;2.27; 0.014207; 0.029806;6.3e-05; 4e-06; true; 0.066741;1.27; 0.1269; 0.0000; 0.0507; 0.0010; 0.0004; False; 0.0522; 0.1812;14.36; 0.0682; 0.0794; 9.3278; 4.2416; False; 13.5694; 13.7214;23.01; 0.1280; 0.1160; 0.7694; 21.1283; 21.1328; False; 21.9023; 22.1520;9.01;4.173706210000001; 4.0533E-5; 0.002620043; false; 0.008209552; 4.551218346;2.4;0.2924474230000001; 8.8291E-5; 0.001195508; false; 0.007645711; 0.611805806
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.15;0.0708677;0.012592000000000002;0.0186165; 0.0002117000; False; 0.0357091000; 0.1473869000;0.13; 0.030669; 0.066206;0.005412999999999999;0.005995; 0.000954; false; 0.13941;0.12; 0.030798; 0.068122;0.0053419999999999995;0.005429; 0.000853; false; 0.14029;0.69; 0.030341; 0.067219;0.076156;0.19031399999999998;0.278648; 0.03674; false; 0.703723;0.26; 0.032118; 0.06585;0.011666999999999999;0.045721000000000005;0.079908; 0.011903; false; 0.268485;3.14; 0.020407; 0.048328;5.200000000000001e-05; 3e-06; true; 0.096862;0.98; 0.0799; 0.0000; 0.0370; 0.0009; 0.0003; False; 0.0382; 0.1196;20.72; 0.1494; 0.1878; 14.2808; 5.1523; False; 19.4332; 19.7758;32.15; 0.1051; 0.0870; 0.8496; 30.5203; 30.5291; False; 31.3787; 31.5751;9.19;4.567364800000001; 3.7511E-5; 0.003229575; false; 0.009446112; 5.02651753;2.32;0.234377198; 9.5617E-5; 0.001410329; false; 0.013868715; 0.741690024
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.12;0.0543199;0.008917900000000001;0.0135726; 0.0001390000; False; 0.0258599000; 0.1184747000;0.11; 0.034964; 0.055703;0.0032929999999999995;0.004457000000000001; 0.000746; false; 0.118912;0.08; 0.018202; 0.042962;0.0032630000000000003;0.004785; 0.00094; false; 0.090108;0.62; 0.018329; 0.041691;0.045745;0.182344;0.27849799999999997; 0.037063; false; 0.617487;0.31; 0.034794; 0.078083;0.013727999999999999;0.05656999999999999;0.101671; 0.013663; false; 0.323642;4.39; 0.034657; 0.077313;8.700000000000003e-05; 5e-06; true; 0.163935;1.38; 0.1698; 0.0000; 0.0914; 0.0016; 0.0007; False; 0.0938; 0.2664;34.86; 0.0960; 0.1199; 25.8289; 8.4351; False; 34.2641; 34.4843;48.68; 0.1791; 0.1605; 1.2398; 46.5579; 46.5649; False; 47.8048; 48.1490;11.89;7.710644348; 3.7387E-5; 0.003004513; false; 0.009382685; 8.070480137;2.67;0.300978001; 1.10733E-4; 0.001205474; false; 0.007434854; 0.748346158
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.17;0.0830754;0.0181639;0.0225547; 0.0002148000; False; 0.0441484000; 0.1723713000;0.19; 0.042164; 0.097938;0.008075;0.011019; 0.001531; false; 0.204997;0.18; 0.039224; 0.096423;0.007759000000000002;0.009866; 0.001405; false; 0.198336;1.14; 0.043228; 0.097428;0.11154800000000001;0.369959;0.43946300000000005; 0.055507; false; 1.1485;0.41; 0.041727; 0.094418;0.017061;0.07806099999999998;0.13845600000000002; 0.017351; false; 0.420725;4.99; 0.040602; 0.092881;8.200000000000003e-05; 4e-06; true; 0.200084;0.97; 0.1089; 0.0000; 0.0634; 0.0013; 0.0005; False; 0.0653; 0.1764;37.89; 0.1100; 0.1960; 27.4574; 9.8118; False; 37.2693; 37.5797;45.75; 0.1054; 0.1358; 1.0841; 43.6793; 43.6863; False; 44.7705; 45.0170;12.2;7.688101468999999; 3.026E-5; 0.002834593; false; 0.008839324; 8.120884164;2.69;0.2858267669999999; 9.9517E-5; 0.001099178; false; 0.007085249; 0.612952074
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.16;0.07629680000000001;0.0174617;0.023194799999999998; 0.0001982000; False; 0.0438120000; 0.1589967000;0.2; 0.041258; 0.0998;0.008315;0.013344; 0.001617; false; 0.217447;0.2; 0.042974; 0.102043;0.008319;0.012358; 0.00165; false; 0.221184;1.13; 0.046531; 0.107506;0.100817;0.32737800000000006;0.45715900000000004; 0.041153; false; 1.11829;0.41; 0.040525; 0.090842;0.017706000000000003;0.08142799999999999;0.143844; 0.016957; false; 0.429662;5.66; 0.046565; 0.106271;9.200000000000003e-05; 5e-06; true; 0.238552;0.98; 0.1461; 0.0000; 0.0807; 0.0016; 0.0005; False; 0.0829; 0.2316;48.54; 0.1454; 0.1811; 37.1912; 10.8541; False; 48.0454; 48.3769;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;15.39;10.147136339; 3.7246E-5; 0.003190202; false; 0.009394293; 10.682526694;2.56;0.34836205300000006; 8.1102E-5; 9.49216E-4; false; 0.008719134; 0.744925032
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.18;0.0795934;0.0245876;0.030323000000000003; 0.0001835000; False; 0.0582207000; 0.1767639000;0.23; 0.046573; 0.116936;0.009430000000000001;0.014028; 0.001873; false; 0.251007;0.23; 0.047039; 0.115071;0.009403;0.012931000000000003; 0.001751; false; 0.247862;1.53; 0.047965; 0.116388;0.13758;0.4729879999999999;0.679958; 0.05831; false; 1.55607;0.33; 0.026825; 0.066768;0.01102;0.061178;0.12196299999999999; 0.024046; false; 0.337844;6.01; 0.047257; 0.113764;0.00010600000000000002; 5e-06; true; 0.255213;1.51; 0.2670; 0.0000; 0.1619; 0.0023; 0.0007; False; 0.1649; 0.4365;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;14.76;10.086950154; 2.642E-5; 0.002212219; false; 0.006342275; 10.62118999;2.42;0.317556222; 8.6495E-5; 0.001173858; false; 0.009452622; 0.904873795
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.21;0.09219000000000001;0.0188259;0.045258; 0.0002208000; False; 0.0702807000; 0.2081534000;0.29; 0.051857; 0.145364;0.012223;0.020957999999999997; 0.002299; false; 0.308149;0.29; 0.056283; 0.143607;0.011184;0.01712; 0.002264; false; 0.301093;1.94; 0.060603; 0.15196;0.18290700000000001;0.583833;0.8371219999999999; 0.06993; false; 1.93935;0.7; 0.062429; 0.150903;0.026827;0.144113;0.25969400000000004; 0.026895; false; 0.719657;7.0; 0.057063; 0.13647;0.00010800000000000004; 5e-06; true; 0.313196;1.09; 0.1806; 0.0000; 0.1183; 0.0021; 0.0005; False; 0.1211; 0.3052;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.67;13.045881773; 4.0495E-5; 0.003132509; false; 0.009349533; 13.516476792;2.77;0.35867302700000003; 1.1048E-4; 0.00117345; false; 0.017266518; 0.76816216
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.11;0.07903030000000001;0.008630299999999999; 0.0068370000; 0.0001960000; False; 0.0179132000; 0.1655899000;0.0; 0.001348; 0.007; 7.6e-05; 3.6e-05; 3.2e-05; false; 0.010147;0.0; 0.001232; 0.006429; 6.5e-05; 2.9e-05; 2.9e-05; false; 0.009173;0.01; 0.001362; 0.006713;0.0012820000000000002; 0.000269; 0.000278; 0.000257; false; 0.011341;0.01; 0.001325; 0.006538;0.00023700000000000001; 0.000699; 0.000789; 0.000404; false; 0.012073;0.38; 0.000734; 0.004682; 1.4e-05; 5e-06; true; 0.006677;0.91; 0.0066; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0071;1.15; 0.0099; 0.0022; 0.0053; 0.0021; False; 0.0075; 0.0199;0.89; 0.0067; 0.0018; 0.0011; 0.0210; 0.0211; False; 0.0223; 0.0309;1.33;0.202865334; 3.3301E-5; 0.004145398; false; 0.010659896; 0.310813827;1.01;0.036193207000000005; 1.19617E-4; 0.001317852; false; 0.008826318; 0.146456048
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.2;0.08792789999999999;0.025442499999999996;0.0370016; 0.0002075000; False; 0.0660165000; 0.1943480000;0.32; 0.061216; 0.161759;0.012934000000000001;0.023704999999999997; 0.002609; false; 0.339506;0.31; 0.058286; 0.15494;0.012183000000000003;0.027569000000000003; 0.002535; false; 0.329369;2.06; 0.057996; 0.153608;0.17978699999999997;0.6467280000000001;0.9040090000000001; 0.078277; false; 2.06941;0.72; 0.0594; 0.153632;0.028278;0.151296;0.275876; 0.02706; false; 0.746567;7.38; 0.064489; 0.164187;0.00011400000000000002; 4e-06; true; 0.356895;1.68; 0.3475; 0.0000; 0.2390; 0.0032; 0.0010; False; 0.2432; 0.5969;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;19.86;15.106997707; 2.9352E-5; 0.002817088; false; 0.008380457; 15.729778322;3.26;0.4441895779999999; 1.10052E-4; 0.015229823; false; 0.029810677; 0.973296043
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.22;0.10063609999999999;0.021538400000000006;0.0552792; 0.0002225000; False; 0.0805835000; 0.2239753000;0.37; 0.071174; 0.190063;0.015052000000000001;0.029724; 0.002812; false; 0.402601;0.37; 0.069157; 0.182079;0.016451999999999998;0.034217000000000004; 0.002854; false; 0.394791;2.51; 0.072366; 0.174593;0.21442399999999995;0.795234;1.145959; 0.072772; false; 2.52894;0.66; 0.071387; 0.187033;0.03410799999999999;0.108933;0.21437499999999998; 0.01923; false; 0.693969;5.57; 0.035841; 0.133081;0.000134; 6e-06; true; 0.312999;1.39; 0.2111; 0.0000; 0.1586; 0.0024; 0.0007; False; 0.1617; 0.3781;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;25.24;20.407030617999993; 2.9077E-5; 0.002723099; false; 0.008407857; 20.97486587;3.22;0.440114473; 1.56759E-4; 0.013480775; false; 0.022187101; 1.154889019
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.23;0.10384680000000003;0.0333589;0.0443019; 0.0002042000; False; 0.0813439000; 0.2266620000;0.42; 0.073468; 0.205897;0.017038000000000005;0.038944; 0.003383; false; 0.439712;0.39; 0.071652; 0.198266;0.01624;0.034018999999999994; 0.003069; false; 0.420827;3.13; 0.072983; 0.203295;0.24180200000000004;1.00372;1.465027; 0.099066; false; 3.15089;0.57; 0.039552; 0.115187;0.018549999999999997;0.12050799999999999;0.24461800000000006; 0.02394; false; 0.600064;8.0; 0.071715; 0.200795;0.00011200000000000007; 5e-06; true; 0.429718;1.81; 0.4181; 0.0000; 0.3144; 0.0038; 0.0010; False; 0.3193; 0.7446;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;32.4;26.928769006999996; 3.2617E-5; 0.002992875; false; 0.009306212; 27.578578318;3.4;0.46900875100000006; 1.198E-4; 0.001051269; false; 0.007113742; 1.114735944
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.25;0.1052833;0.0254544;0.0685931; 0.0002425000; False; 0.1010595000; 0.2505952000;0.46; 0.074832; 0.229815;0.019808999999999997;0.045820999999999994; 0.003586; false; 0.490402;0.34; 0.076426; 0.187363;0.009652;0.02892; 0.002667; false; 0.36548;2.29; 0.041278; 0.125725;0.138094;0.718839;1.128281; 0.082924; false; 2.29051;1.14; 0.079319; 0.227683;0.042795;0.24977100000000002;0.46240300000000006; 0.040494; false; 1.17511;9.36; 0.043959; 0.122044;7.999999999999999e-05; 4e-06; true; 0.276105;1.94; 0.4810; 0.0000; 0.3701; 0.0039; 0.0012; False; 0.3753; 0.8644;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;37.99;33.554832033000004; 3.3805E-5; 0.002845893; false; 0.008769348; 34.332389626;3.4;0.40831086099999997; 1.29984E-4; 0.001257762; false; 0.009969715; 1.113472025
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.15;0.07081259999999999;0.019838100000000004;0.0356274; 0.0001839000; False; 0.0601281000; 0.1596504000;0.31; 0.049262; 0.149575;0.01202;0.037187000000000005; 0.003399; false; 0.324801;0.5; 0.08157; 0.256168;0.021832;0.056387; 0.004172; false; 0.538592;4.09; 0.093576; 0.259401;0.26953800000000006;1.326278;1.9313490000000004; 0.133625; false; 4.09393;1.3; 0.090732; 0.251645;0.046662;0.285214;0.538536; 0.043573; false; 1.336;10.78; 0.088597; 0.245488;0.00012300000000000004; 5e-06; true; 0.528589;1.57; 0.3795; 0.0000; 0.2823; 0.0041; 0.0015; False; 0.2879; 0.6739;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;43.16;36.835296385999996; 2.852E-5; 0.002661654; false; 0.008692112; 37.559478566;3.85;0.514560689; 1.01441E-4; 0.001347825; false; 0.008842409; 1.260307533
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.25;0.11118140000000001;0.03192550000000001;0.0698414; 0.0002097000; False; 0.1058320000; 0.2591083000;0.59; 0.094677; 0.285985;0.028968999999999995;0.06024899999999999; 0.00467; false; 0.615753;0.61; 0.103437; 0.30156;0.030213000000000004;0.062544; 0.004614; false; 0.645751;4.65; 0.099295; 0.284922;0.3552759999999999;1.4770359999999996;2.197702; 0.161126; false; 4.66585;1.52; 0.102158; 0.293076;0.05488499999999998;0.338251;0.621097; 0.050497; false; 1.56785;10.7; 0.095857; 0.289382;0.00013100000000000004; 5e-06; true; 0.600599;1.7; 0.3331; 0.0000; 0.3529; 0.0053; 0.0015; False; 0.3598; 0.7034;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;56.74;52.167073134; 3.9291E-5; 0.004106479; false; 0.013107535; 52.848609547;3.58;0.5336529800000002; 1.12906E-4; 0.001255304; false; 0.008745975; 1.341465438
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.29;0.11862180000000004;0.0365985;0.08490349999999999; 0.0001985000; False; 0.1258526000; 0.2914105000;0.67; 0.109726; 0.324165;0.033211000000000004;0.071712; 0.005444; false; 0.698834;0.67; 0.104959; 0.316053;0.031485;0.075572; 0.005016; false; 0.689074;4.83; 0.108801; 0.316803;0.373156;1.523397;2.238115; 0.131892; false; 4.79178;1.13; 0.055598; 0.175731;0.028231;0.26375000000000004;0.5245989999999999; 0.052132; false; 1.15525;10.63; 0.07006; 0.216251;0.00010899999999999999; 5e-06; true; 0.435353;2.45; 0.6794; 0.0000; 0.6791; 0.0063; 0.0015; False; 0.6870; 1.3786;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.361128541999996;MISSING;MISSING;MISSING;MISSING;MISSING;3.62;0.5998061929999999; 1.14556E-4; 0.001297025; false; 0.008331629; 1.306116259
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.3;0.12814620000000002;0.03850990000000001;0.090339; 0.0002589000; False; 0.1334117000; 0.3056297000;0.7; 0.109072; 0.335832;0.03655300000000001;0.07888099999999999; 0.005699; false; 0.743897;0.71; 0.116883; 0.352097;0.034713;0.081081; 0.005731; false; 0.757413;6.05; 0.121795; 0.366923;0.449977;1.989726;2.730801; 0.211415; false; 5.98087;1.9; 0.111459; 0.344759;0.06949699999999999;0.427242;0.8042170000000001; 0.061309; false; 1.93524;13.7; 0.106245; 0.355656;0.00016599999999999997; 5e-06; true; 0.754668;2.55; 0.7100; 0.0000; 0.6985; 0.0062; 0.0017; False; 0.7065; 1.4302;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.66092999000001;MISSING;MISSING;MISSING;MISSING;MISSING;3.62;0.5798302599999999; 1.58279E-4; 0.001114344; false; 0.021037122; 1.332199321
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.25;0.11902610000000002;0.0301484;0.06261370000000001; 0.0003235000; False; 0.0972669000; 0.2681416000;0.78; 0.122513; 0.341284;0.040215;0.101399; 0.006638; false; 0.811826;0.76; 0.079967; 0.351238;0.040595;0.11114500000000002; 0.007213; false; 0.788737;7.22; 0.124487; 0.395386;0.49214899999999995;2.522765;3.2616470000000004; 0.221343; false; 7.13689;1.56; 0.123973; 0.378312;0.065661;0.276343;0.584475; 0.043724; false; 1.60993;10.45; 0.067812; 0.212612;0.000113; 3e-06; true; 0.477907;2.67; 0.7611; 0.0000; 0.7925; 0.0069; 0.0019; False; 0.8014; 1.5775;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.89164662100001;MISSING;MISSING;MISSING;MISSING;MISSING;3.86;0.6255652780000001; 1.00613E-4; 0.001199884; false; 0.020690692; 1.332451453
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.31;0.13797590000000004;0.04284209999999999;0.0974728; 0.0002129000; False; 0.1480560000; 0.3285844000;0.9; 0.128118; 0.425717;0.04387800000000001;0.112934; 0.007752; false; 0.927233;0.83; 0.12798; 0.409288;0.041271;0.10932399999999998; 0.007172; false; 0.874355;6.2; 0.08601; 0.345744;0.3378549999999999;2.1340079999999997;2.8735119999999994; 0.218376; false; 6.11897;2.34; 0.093695; 0.40405;0.07654199999999999;0.549905;1.0414180000000002; 0.077571; false; 2.37284;14.83; 0.140349; 0.414555;0.00016100000000000004; 7e-06; true; 0.898287;3.04; 0.9083; 0.0000; 0.9793; 0.0084; 0.0024; False; 0.9903; 1.9169;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.063701658999996;MISSING;MISSING;MISSING;MISSING;MISSING;4.9;0.8379519469999999; 1.31774E-4; 0.001513038; false; 0.031565139; 1.725703396
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.12;0.0495634;0.0088007;0.0071481; 0.0001862000; False; 0.0184563000; 0.1093654000;0.0; 0.001256; 0.005532;8.6e-05;4.5e-05; 1.3e-05; false; 0.00833;0.0; 0.002119; 0.007801;0.000166;8.7e-05; 1.9e-05; false; 0.012607;0.0; 0.001209; 0.005828;0.001493;0.000565;0.00056; 0.000324; false; 0.011241;0.01; 0.002397; 0.0075;0.000425;0.00105;0.001415; 0.00063; false; 0.016009;0.43; 0.002238; 0.007622;2.8e-05; 5e-06; true; 0.012947;1.21; 0.0153; 0.0000; 0.0012; 0.0003; 0.0001; False; 0.0016; 0.0175;1.07; 0.0148; 0.0029; 0.0121; 0.0040; False; 0.0162; 0.0341;1.18; 0.0132; 0.0057; 0.0059; 0.1249; 0.1251; False; 0.1311; 0.1504;1.54;0.25406777; 4.6597E-5; 0.003639813; false; 0.012623138; 0.404471163;0.96;0.033937661; 9.2189E-5; 0.001071165; false; 0.0063169; 0.148227565
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.35;0.1407096;0.0419319;0.12394580000000001; 0.0002243000; False; 0.1706600000; 0.3556178000;0.79; 0.129082; 0.294285;0.045365;0.12047300000000001; 0.00772; false; 0.807167;0.98; 0.143722; 0.455259;0.048803000000000006;0.13195700000000002; 0.007538; false; 1.02479;8.67; 0.146569; 0.423198;0.5675250000000001;3.10397;3.9109819999999997; 0.283095; false; 8.57836;2.02; 0.124045; 0.454798;0.05183999999999999;0.396206;0.822836; 0.084593; false; 2.06607;15.81; 0.074341; 0.256946;0.00010999999999999998; 3e-06; true; 0.573806;3.07; 0.9268; 0.0000; 1.0065; 0.0094; 0.0026; False; 1.0186; 1.9663;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.40430372599999;MISSING;MISSING;MISSING;MISSING;MISSING;4.42;0.799650864; 1.23221E-4; 0.001197839; false; 0.007456512; 1.612914056
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.3;0.10714760000000002;0.0423991;0.1395608; 0.0002887000; False; 0.1865600000; 0.3560289000;0.88; 0.090693; 0.42024;0.041213999999999994;0.12327600000000001; 0.007273; false; 0.915032;0.95; 0.143486; 0.483066;0.034191000000000006;0.100504; 0.006234; false; 0.99985;10.07; 0.078611; 0.274561;0.43211700000000003;3.907009;4.827821; 0.314907; false; 9.92016;2.84; 0.086868; 0.427523;0.097063;0.6990479999999999;1.327453; 0.089826; false; 2.88633;12.27; 0.111939; 0.285458;0.000104; 3e-06; true; 0.668862;2.94; 1.0406; 0.0000; 0.7966; 0.0072; 0.0017; False; 0.8056; 1.8599;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.74035315900001;MISSING;MISSING;MISSING;MISSING;MISSING;5.35;0.7226553709999999; 1.03152E-4; 0.015346936; false; 0.028748206; 1.612589407
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;0.22;0.09525330000000003;0.036849099999999996;0.07083640000000002; 0.0001622000; False; 0.1111472000; 0.2361495000;0.66; 0.083203; 0.302876;0.02746;0.107668; 0.006363; false; 0.673919;1.01; 0.093758; 0.441212;0.05617899999999999;0.16374199999999997; 0.008571; false; 1.04548;9.78; 0.158973; 0.507566;0.526424;3.765011;4.4080200000000005; 0.253016; false; 9.71419;3.35; 0.164066; 0.548699;0.10374100000000001;0.8068630000000001;1.508846; 0.086695; false; 3.41194;15.4; 0.087667; 0.297799;0.00013700000000000002; 4e-06; true; 0.679943;3.18; 1.0190; 0.0000; 1.1334; 0.0075; 0.0016; False; 1.1426; 2.1757;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.306038823;MISSING;MISSING;MISSING;MISSING;MISSING;5.13;0.8621410389999999; 8.5867E-5; 0.00109796; false; 0.007518107; 1.909786214
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.38;0.17697310000000002;0.051910000000000005;0.11963039999999998; 0.0002985000; False; 0.1766787000; 0.3992938000;1.18; 0.141001; 0.548166;0.05416999999999999;0.162241; 0.00936; false; 1.22847;1.16; 0.17733; 0.487781;0.06242500000000001;0.176674; 0.009641; false; 1.20941;11.37; 0.164425; 0.550846;0.70765;4.277808;4.904857; 0.380402; false; 11.1996;3.0; 0.093848; 0.34037;0.11140899999999998;0.736413;1.4735919999999998; 0.107236; false; 3.04708;20.63; 0.184935; 0.584331;0.000179; 1e-05; true; 1.3152;4.05; 1.3610; 0.0000; 1.5187; 0.0110; 0.0030; False; 1.5328; 2.9184;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.695211337;MISSING;MISSING;MISSING;MISSING;MISSING;5.42;0.9154147920000001; 1.00316E-4; 0.001203591; false; 0.00832591; 1.7869524
