name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;5.77;0.1631439;0.0113163; 6.8312743000; 0.0013046000; False; 6.8510364000; 7.0707053000;0.75; 0.180105; 0.045607; 0.420873; 0.186517; 0.000164; false; 0.842467;0.77; 0.267954; 0.074127; 0.373027; 0.117417; 0.000156; false; 0.846706;5.38; 0.231455; 0.04398;0.009814; 3.48782; 2.81655; 0.004058; false; 6.59961;3.34; 0.251972; 0.060621;0.0023350000000000003; 1.77581; 1.77546; 0.035857; false; 3.91027;ERR;3.73; 0.2450; 0.0000; 2.5429; 0.7828; 0.0037; False; 3.3297; 3.5793;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.47;0.08706219899999999; 5.121712946; 6.0773E-5; false; 5.145861267; 5.437757053
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;7.69;0.1909003;0.012360099999999999; 8.3526604000; 0.0003503000; False; 8.3698207000; 8.6291751000;0.99; 0.281393; 0.074277; 0.541365; 0.235075; 0.000157; false; 1.14636;1.2; 0.309397; 0.081975; 0.785084; 0.269737; 0.000173; false; 1.4635;6.32; 0.319036; 0.079653;0.022809999999999997; 3.74928; 2.99124; 0.003949; false; 7.17773;5.45; 0.290007; 0.075112;0.003219; 2.00748; 3.21791; 0.051721; false; 5.65609;ERR;5.88; 0.4451; 0.0000; 3.5702; 1.1717; 0.0037; False; 4.7458; 5.1941;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.76;0.083747508; 5.174403151; 3.2429E-5; false; 5.192843547; 5.432685029
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;8.39;0.19427450000000002;0.0117585; 9.4851203000; 0.0008793000; False; 9.5053229000; 9.7620297000;1.48; 0.300668; 0.083617; 1.04282; 0.1826; 0.000261; false; 1.62685;0.89; 0.236776; 0.057034; 0.452789; 0.264627; 0.000299; false; 1.02509;7.97; 0.332354; 0.087295;0.023529; 5.3449; 3.37039; 0.828789; false; 9.99906;4.71; 0.186961; 0.053121;0.001897; 2.39845; 2.77075; 0.037781; false; 5.45615;ERR;6.76; 0.2853; 0.0000; 4.6833; 1.4238; 0.0049; False; 6.1122; 6.4060;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;13.5;0.10292586199999999; 6.795088476; 0.002815666; false; 6.854327603; 7.142956671
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;10.66;0.2402608;0.0163852; 10.8810526000; 0.0006062000; False; 10.9103240000; 11.2098728000;1.56; 0.35885; 0.090612; 1.05716; 0.373823; 0.000225; false; 1.89774;1.25; 0.341101; 0.078549; 0.834263; 0.322808; 0.000217; false; 1.59323;9.83; 0.368867; 0.096203;0.024058000000000003; 5.58139; 4.57734; 1.02978; false; 11.6894;7.09; 0.246939; 0.083487;0.003803; 3.49537; 3.78246; 0.058003; false; 7.68408;ERR;7.74; 0.5415; 0.0000; 5.3008; 1.5188; 0.0060; False; 6.8257; 7.3722;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.02;0.08136373; 8.099340923; 4.6995E-5; false; 8.107905918; 8.347842837
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;14.34;0.2536713;0.0137922; 15.2408545000; 0.0051384000; False; 15.2700788000; 15.5924647000;1.18; 0.208392; 0.074659; 0.797704; 0.362997; 0.000355; false; 1.45657;1.5; 0.243288; 0.096666; 1.13343; 0.386454; 0.00017; false; 1.87787;11.18; 0.397534; 0.094822;0.028602; 5.94932; 5.06783; 1.18897; false; 12.7423;8.53; 0.361102; 0.086321;0.003737; 2.85985; 5.04967; 0.064594; false; 8.43719;ERR;7.62; 0.3849; 0.0000; 5.3016; 1.5022; 0.0046; False; 6.8084; 7.1971;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;19.43;0.09118007; 10.359858678; 1.01857E-4; false; 10.378038588; 10.674689761
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;15.13;0.1230619;0.0080383; 16.7529499000; 0.0011492000; False; 16.7693154000; 16.9326541000;1.14; 0.23745; 0.086531; 0.784677; 0.346173; 0.000201; false; 1.47497;1.71; 0.383158; 0.086819; 1.21168; 0.447109; 0.000433; false; 2.147;11.63; 0.246602; 0.095966;0.028469; 6.62474; 4.71767; 0.983199; false; 12.7121;10.56; 0.426086; 0.10514;0.004676; 4.11791; 5.50946; 0.110718; false; 10.2902;ERR;8.95; 0.4006; 0.0000; 6.4453; 1.9800; 0.0068; False; 8.4323; 8.8414;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.51;0.185981071; 11.410422647; 3.0117E-5; false; 11.421038899; 11.859791448
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;17.26;0.1268533;0.0079994; 19.0052754000; 0.0013622000; False; 19.0213224000; 19.1844824000;2.0; 0.407167; 0.067903; 1.65454; 0.505145; 0.00023; false; 2.65013;2.21; 0.428261; 0.10091; 1.66386; 0.592761; 0.000299; false; 2.80858;14.68; 0.395785; 0.116172;0.034214; 7.94292; 6.0493; 1.61665; false; 16.1732;11.88; 0.412863; 0.087363;0.002954; 4.16127; 6.94482; 0.091613; false; 11.712;ERR;11.37; 0.6095; 0.0000; 8.2048; 2.4458; 0.0092; False; 10.6599; 11.2819;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.76;0.101045671; 13.482980204; 4.3743E-5; false; 13.492698623; 13.79588152
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;19.31;0.222043;0.011616500000000002; 21.1446422000; 0.0013204000; False; 21.1665363000; 21.4489627000;2.32; 0.453498; 0.111864; 1.82984; 0.495085; 0.000355; false; 2.91665;2.49; 0.46381; 0.122159; 1.71643; 0.489569; 0.000248; false; 2.81671;15.79; 0.281559; 0.077619;0.017995; 8.1566; 6.4022; 1.67605; false; 16.6221;12.42; 0.403666; 0.14453;0.005334; 5.27002; 6.17305; 0.127651; false; 12.1472;ERR;12.89; 0.7074; 0.0000; 9.7305; 2.6629; 0.0106; False; 12.4042; 13.1277;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;31.0;0.138844347; 15.968690245; 5.525E-5; false; 16.000947474; 16.423231191
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;23.92;0.2948778;0.017207; 26.9893861000; 0.0012132000; False; 27.0155786000; 27.3932532000;2.93; 0.483278; 0.111798; 2.04607; 0.578294; 0.000303; false; 3.25598;2.03; 0.279935; 0.090172; 1.38661; 0.500414; 0.000449; false; 2.28101;16.92; 0.289423; 0.095525;0.030676000000000002; 8.87921; 6.23854; 2.06014; false; 17.6109;16.62; 0.301702; 0.080906;0.003205; 5.68239; 9.56764; 0.199561; false; 15.8494;ERR;14.9; 0.4775; 0.0000; 11.2999; 3.1280; 0.0030; False; 14.4309; 14.9178;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;34.77;0.142543643; 16.502240718; 6.35526E-4; false; 16.533080507; 16.911061744
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;29.13;0.32095019999999996;0.0133125; 32.5146166000; 0.0012395000; False; 32.5373979000; 32.9095744000;2.94; 0.515893; 0.128849; 2.45994; 0.547457; 0.000505; false; 3.68813;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;20.28; 0.52446; 0.124139;0.038931; 10.4852; 8.06956; 1.99004; false; 21.2519;16.77; 0.456276; 0.092542;0.003251; 6.31124; 9.52659; 0.128933; false; 16.5318;ERR;16.39; 0.6728; 0.0000; 12.7055; 3.4388; 0.0028; False; 16.1472; 16.8275;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;36.77;0.143165845; 16.139006521; 3.6143E-5; false; 16.145717588; 16.500940878
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.17;0.0509099;0.0059640000000000006; 0.0859979000; 0.0002540000; False; 0.0956254000; 0.1835035000;0.07; 0.046688; 0.016352; 0.01247; 0.007378; 2.5e-05; false; 0.085601;0.07; 0.048822; 0.016122; 0.012934; 0.007336; 2.4e-05; false; 0.087769;0.16; 0.049761; 0.011712;0.001496; 0.047999; 0.059306; 0.000458; false; 0.172162;0.14; 0.028768; 0.014275;0.000523; 0.03541; 0.061007; 0.001176; false; 0.144507;ERR;1.46; 0.0968; 0.0000; 0.0737; 0.0181; 0.0005; False; 0.0925; 0.1900;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;1.9;0.10806379199999999; 0.267830256; 4.1803E-5; false; 0.276209911; 0.588616331
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;30.37;0.29765790000000003;0.0258732; 31.4445915000; 0.0011350000; False; 31.4806431000; 31.8683771000;2.33; 0.31684; 0.083074; 1.94388; 0.643125; 0.000344; false; 3.00942;3.71; 0.507105; 0.123931; 3.35368; 0.956803; 0.00042; false; 4.97253;21.71; 0.560086; 0.154631;0.045024999999999996; 12.3711; 7.81612; 2.06469; false; 23.0381;17.41; 0.421753; 0.099959;0.006284; 6.74729; 9.44377; 0.165143; false; 16.9068;ERR;20.42; 0.6749; 0.0000; 16.1413; 4.5923; 0.0973; False; 20.8310; 21.5214;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;41.39;0.12756304899999998; 19.820553184; 5.6743E-5; false; 19.834415827; 20.230450838
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.41;0.072078;0.0105691; 0.2892897000; 0.0002447000; False; 0.3053181000; 0.4337933000;0.11; 0.06828; 0.02048; 0.026297; 0.014428; 2.5e-05; false; 0.132698;0.1; 0.060988; 0.019123; 0.02612; 0.014426; 5.8e-05; false; 0.1243;0.39; 0.062518; 0.01908;0.004071999999999999; 0.146734; 0.196201; 0.000995; false; 0.432373;0.32; 0.069577; 0.021684;0.000669; 0.077719; 0.15476; 0.002968; false; 0.331131;ERR;1.54; 0.1209; 0.0000; 0.1120; 0.0300; 0.0005; False; 0.1426; 0.2642;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.31;0.055965697; 0.509584348; 2.7536E-5; false; 0.52661341; 0.75992142
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.7;0.13815650000000002;0.0111313; 0.5354790000; 0.0002971000; False; 0.5515064000; 0.7877281000;0.16; 0.063696; 0.029752; 0.056183; 0.03077; 4.1e-05; false; 0.184559;0.18; 0.100447; 0.028868; 0.053537; 0.025758; 4e-05; false; 0.212227;0.65; 0.108237; 0.027799;0.006214; 0.264029; 0.295263; 0.001458; false; 0.706341;0.4; 0.057802; 0.017428;0.000662; 0.1163; 0.211189; 0.004391; false; 0.411228;ERR;1.78; 0.1896; 0.0000; 0.7434; 0.0874; 0.0030; False; 0.8340; 1.0393;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.97;0.11573834999999999; 0.80777164; 3.1633E-5; false; 0.815064625; 1.150558694
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;1.03;0.1235442;0.0123645; 1.2561753000; 0.0004690000; False; 1.2740671000; 1.4779326000;0.27; 0.279642; 0.042147; 0.101521; 0.040322; 3.9e-05; false; 0.47023;0.28; 0.128758; 0.036744; 0.102468; 0.047426; 0.000108; false; 0.321316;1.45; 0.143605; 0.040425;0.009076; 0.69801; 0.667609; 0.001177; false; 1.56535;1.06; 0.133567; 0.041688;0.001443; 0.310888; 0.575507; 0.008866; false; 1.07879;ERR;1.69; 0.1248; 0.0000; 0.4923; 0.1599; 0.0011; False; 0.6534; 0.7791;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.93;0.064548309; 1.203159874; 2.6397E-5; false; 1.217257198; 1.443168479
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;1.6;0.118813;0.0101859; 1.6140553000; 0.0003141000; False; 1.6281620000; 1.8054857000;0.41; 0.167952; 0.043705; 0.163906; 0.066743; 0.000114; false; 0.449149;0.4; 0.167454; 0.041309; 0.158804; 0.070424; 0.000126; false; 0.444444;1.49; 0.167947; 0.041511;0.010190999999999999; 0.735; 0.629592; 0.000814; false; 1.58984;1.4; 0.156263; 0.041114;0.001709; 0.450742; 0.720296; 0.011704; false; 1.38809;ERR;2.34; 0.2496; 0.0000; 0.7933; 0.2020; 0.0011; False; 0.9965; 1.2492;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.82;0.095059169; 2.002322042; 3.5164E-5; false; 2.013636847; 2.376886629
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;2.29;0.1420565;0.011013899999999998; 2.4771524000; 0.0004372000; False; 2.4926558000; 2.6998086000;0.46; 0.179667; 0.047681; 0.190621; 0.095577; 7.6e-05; false; 0.520628;0.27; 0.105793; 0.033602; 0.108788; 0.061127; 9.1e-05; false; 0.313805;2.43; 0.189319; 0.048933;0.010971999999999999; 1.24216; 1.15415; 0.00321; false; 2.65477;1.57; 0.107255; 0.031977;0.001147; 0.480346; 0.911075; 0.015524; false; 1.55246;ERR;2.48; 0.3072; 0.0000; 1.3433; 0.2760; 0.0015; False; 1.6208; 1.9360;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.08;0.105190878; 2.612326978; 5.5419E-5; false; 2.623916192; 3.028418821
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;2.92;0.0916368;0.007908700000000001; 3.1447571000; 0.0010720000; False; 3.1603189000; 3.2965132000;0.58; 0.209061; 0.056453; 0.254546; 0.117492; 0.00015; false; 0.649436;0.47; 0.207379; 0.038953; 0.202673; 0.087708; 0.000108; false; 0.543908;3.18; 0.225772; 0.067729;0.016549; 1.70457; 1.40309; 0.002676; false; 3.43132;2.14; 0.127785; 0.043979;0.001381; 0.741621; 1.19192; 0.019059; false; 2.1326;ERR;3.46; 0.3557; 0.0000; 1.6101; 0.5336; 0.0025; False; 2.1463; 2.5042;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.8;0.122399969; 2.565867663; 4.5086E-5; false; 2.58732649; 2.902014501
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;3.36;0.1676928;0.012208000000000002; 3.2132330000; 0.0002882000; False; 3.2302301000; 3.4624953000;0.5; 0.175602; 0.057647; 0.218357; 0.097221; 0.000141; false; 0.556284;0.46; 0.131782; 0.038385; 0.214608; 0.124665; 0.000145; false; 0.516909;4.03; 0.15395; 0.037473;0.008792000000000001; 2.90492; 2.2324; 0.003373; false; 5.34707;3.82; 0.325066; 0.048557;0.001546; 2.62075; 2.11026; 0.031704; false; 5.14856;ERR;3.47; 0.2493; 0.0000; 1.9474; 0.6540; 0.0020; False; 2.6036; 2.8590;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.5;0.077498913; 3.63180233; 3.2181E-5; false; 3.651330055; 3.893137468
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.16;0.0616761;0.009027999999999998; 0.0451952000; 0.0003292000; False; 0.0588371000; 0.1810187000;0.03; 0.024655; 0.009572; 0.003046; 0.001208; 1.4e-05; false; 0.040753;0.03; 0.024627; 0.009464; 0.002982; 0.001093; 1.3e-05; false; 0.040286;0.05; 0.024721; 0.009495;0.001462; 0.010392; 0.017049; 0.000206; false; 0.065123;0.05; 0.025528; 0.009624;0.000272; 0.008037; 0.008919; 0.000358; false; 0.055755;ERR;1.36; 0.0679; 0.0000; 0.0174; 0.0038; 0.0001; False; 0.0214; 0.0905;6.96; 0.0580; 0.0032; 4.3213; 1.4256; False; 5.7469; 5.8098;TO;TO;1.25;0.045697636; 0.083961552; 3.3553E-5; false; 0.092022844; 0.273418501
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;5.78;0.195915;0.013011; 6.9051695000; 0.0084397000; False; 6.9366407000; 7.2175515000;0.77; 0.272054; 0.055697; 0.452211; 0.207244; 0.000154; false; 0.997989;0.78; 0.235133; 0.060423; 0.447936; 0.193623; 0.000171; false; 0.947964;4.85; 0.236348; 0.06015;0.014515; 3.41766; 2.33941; 0.004286; false; 6.07981;4.53; 0.156609; 0.052917;0.002792; 1.62234; 2.54971; 0.038421; false; 4.43121;ERR;5.03; 0.4881; 0.0000; 2.8360; 0.9610; 0.0028; False; 3.7998; 4.2985;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.39;0.08178404; 5.765221734; 3.4135E-5; false; 5.773135053; 6.035431211
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;7.93;0.1599373;0.0101354; 8.0574781000; 0.0003256000; False; 8.0719716000; 8.2850525000;0.88; 0.294948; 0.082587; 0.428426; 0.156464; 0.000222; false; 0.977894;0.94; 0.272148; 0.065234; 0.503923; 0.243997; 0.000206; false; 1.09685;5.83; 0.300456; 0.068334;0.020287; 3.4458; 3.04625; 0.003686; false; 6.89569;5.37; 0.302128; 0.071349;0.0033049999999999998; 2.14233; 3.01404; 0.046104; false; 5.5912;ERR;4.71; 0.2686; 0.0000; 2.7678; 0.9851; 0.0050; False; 3.7581; 4.0300;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;13.35;0.161410723; 5.291444102; 3.6135E-5; false; 5.315862435; 5.665507074
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;7.73;0.1880773;0.0095672; 7.7613885000; 0.0003219000; False; 7.8028674000; 8.0459069000;1.21; 0.283915; 0.078513; 0.757181; 0.227153; 0.000283; false; 1.36402;1.08; 0.273062; 0.071982; 0.648599; 0.219419; 0.00024; false; 1.22917;8.06; 0.3169; 0.073558;0.021235999999999998; 4.16777; 3.06107; 0.819495; false; 8.46896;6.26; 0.320781; 0.075114;0.0035180000000000003; 2.17; 3.82992; 0.054571; false; 6.46473;ERR;6.99; 0.5599; 0.0000; 4.9766; 1.3037; 0.0050; False; 6.2855; 6.8563;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.72;0.15367582400000002; 8.612789858; 8.8665E-5; false; 8.637289925; 9.29633295
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;10.69;0.23396499999999998;0.011231999999999999; 11.5764696000; 0.0011808000; False; 11.5977013000; 11.9000173000;1.14; 0.207149; 0.061571; 0.694852; 0.322846; 0.000143; false; 1.29781;1.34; 0.316943; 0.085976; 0.89348; 0.375576; 0.000137; false; 1.68781;8.96; 0.277879; 0.077237;0.020368999999999998; 5.69189; 3.22891; 0.998842; false; 10.3048;7.83; 0.326223; 0.087575;0.00326; 2.58404; 4.54148; 0.069993; false; 7.62641;ERR;7.1; 0.4665; 0.0000; 4.7046; 1.3530; 0.0071; False; 6.0648; 6.5351;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;16.82;0.13072287700000002; 8.112499034; 3.751E-5; false; 8.135130091; 8.483540664
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;12.29;0.22577160000000002;0.016790700000000002; 13.3467137000; 0.0012772000; False; 13.3741585000; 13.6590884000;1.8; 0.384687; 0.1057; 1.16183; 0.511581; 0.000176; false; 2.18131;1.6; 0.417667; 0.088442; 1.45486; 0.415207; 0.000172; false; 2.39244;9.35; 0.256298; 0.056713;0.013604999999999999; 6.21226; 3.51068; 0.907151; false; 10.964;9.96; 0.377862; 0.099931;0.004175; 3.89342; 5.27909; 0.090153; false; 9.76066;ERR;9.14; 0.6235; 0.0000; 6.3057; 1.7341; 0.0110; False; 8.0509; 8.6808;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;21.09;0.144734941; 9.912990897; 4.1625E-5; false; 9.946706516; 10.368213649
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;16.07;0.21178829999999998;0.011236; 17.7859315000; 0.0008113000; False; 17.8045726000; 18.0726649000;1.79; 0.398805; 0.100372; 1.51458; 0.523371; 0.000352; false; 2.55951;1.76; 0.350201; 0.094775; 1.3831; 0.516937; 0.000339; false; 2.36353;11.62; 0.42307; 0.096599;0.027886; 7.42389; 4.14439; 1.18899; false; 13.3194;11.06; 0.265475; 0.068889;0.002584; 3.6909; 6.60671; 0.091334; false; 10.7372;ERR;9.45; 0.6896; 0.0000; 6.4017; 1.9012; 0.0096; False; 8.3127; 9.0064;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.75;0.09942087999999999; 11.210708753; 7.9363E-5; false; 11.22711845; 11.585312894
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;18.34;0.2177099;0.013019700000000002; 20.4540693000; 0.0011834000; False; 20.4768619000; 20.7668312000;1.38; 0.362976; 0.072929; 0.872657; 0.38076; 0.000169; false; 1.70575;1.74; 0.259971; 0.070965; 1.37014; 0.475689; 0.000137; false; 2.18981;14.39; 0.415157; 0.092722;0.024784; 7.95975; 5.60326; 1.38571; false; 15.4992;12.14; 0.397367; 0.110431;0.004395; 4.63641; 6.81328; 0.085232; false; 12.0642;ERR;9.29; 0.3773; 0.0000; 6.6216; 2.0998; 0.0130; False; 8.7346; 9.1167;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.62;0.161423832; 11.496819763; 4.2169E-5; false; 11.517754416; 11.897655507
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;20.14;0.2547483;0.015338800000000001; 23.3078354000; 0.0011868000; False; 23.3331228000; 23.6941215000;2.68; 0.448404; 0.109377; 2.411; 0.665126; 0.000364; false; 3.66;2.68; 0.510827; 0.127055; 2.24578; 0.657691; 0.000446; false; 3.57008;17.41; 0.384167; 0.106514;0.028749; 10.6509; 6.39346; 1.9615; false; 19.5404;13.67; 0.378822; 0.117638;0.004697; 5.40572; 7.40018; 0.110831; false; 13.4345;ERR;13.53; 0.4847; 0.0000; 10.5079; 2.7323; 0.0427; False; 13.2830; 13.7853;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;33.39;0.09996333399999999; 14.402043895; 4.91795E-4; false; 14.423555843; 14.739385421
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;27.11;0.2373882;0.0116497; 31.6021487000; 0.0015589000; False; 31.6237440000; 31.9338569000;2.16; 0.305851; 0.084199; 1.7102; 0.621123; 0.00026; false; 2.74123;2.49; 0.262941; 0.104146; 2.03321; 0.769904; 0.001338; false; 3.19505;19.19; 0.452903; 0.127927;0.031027; 10.3938; 7.67776; 2.03335; false; 20.7337;13.85; 0.301298; 0.096334;0.003039; 5.16866; 7.8906; 0.11613; false; 13.5897;ERR;14.75; 0.7337; 0.0000; 11.1287; 2.9812; 0.0305; False; 14.1405; 14.8805;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;35.3;0.14620835; 16.060226022; 2.792E-5; false; 16.072491384; 16.444180128
