name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00279-1.mata;0.0; 0.000105;0.000549;0.000517; 0.000116; false; 0.002421;0.0; 0.000105;0.0005729999999999999;0.000517; 0.000116; false; 0.00246;0.01; 8.8e-05; 1.5e-05;0.006077;0.0037809999999999996; 0.001685; false; 0.013137;1.18; 0.0070; 0.0000;0.007;0.0014; 0.0006; False; 0.0093; 0.0170;1.91; 0.0068; 0.0001;0.9531; 0.0773; False; 1.0306; 1.0390;0.91; 0.00506227;0.019448400999999997; 1.8457E-5; false; 0.028676752; 0.101273205
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-1.mata;0.0; 5.7e-05;0.00034199999999999996;0.000328; 7.5e-05; false; 0.001436;0.0; 8.5e-05;0.000549;0.0005170000000000001; 0.000115; false; 0.002399;0.01; 9.3e-05; 1.1e-05;0.005458;0.0038910000000000004; 0.00168; false; 0.012605;1.09; 0.0044; 0.0000;0.0031000000000000003;0.0005; 0.0002; False; 0.0042; 0.0090;1.85; 0.0046; 0.0001;0.9410000000000001; 0.0762; False; 1.0175; 1.0234;0.98; 0.004548276;0.013006396; 2.0967E-5; false; 0.022366132; 0.113834725
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance00296-2.mata;0.0; 8.9e-05;0.000583;0.0005430000000000001; 0.000118; false; 0.002446;0.0; 7.8e-05;0.0005560000000000001;0.0005560000000000001; 0.000116; false; 0.002391;0.01; 9.7e-05; 9e-06;0.005279000000000001;0.003779; 0.001708; false; 0.01225;1.17; 0.0065; 0.0000;0.006699999999999999;0.0012000000000000001; 0.0005; False; 0.0088; 0.0161;2.08; 0.0067; 0.0001;0.9699; 0.0777; False; 1.0480; 1.0562;0.8; 0.005389603;0.015253387999999998; 2.1191E-5; false; 0.025001653; 0.093493183
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance01829-1.mata;0.0; 8.7e-05;0.000608;0.000571; 0.000135; false; 0.002597;0.0; 8.6e-05;0.000557;0.000509; 0.000115; false; 0.00235;0.01; 9e-05; 1.5e-05;0.00538;0.003881; 0.001931; false; 0.012702;1.05; 0.0070; 0.0000;0.0063;0.0011; 0.0005; False; 0.0082; 0.0160;1.8; 0.0061; 0.0001;0.7499; 0.0777; False; 0.8278; 0.8352;0.96; 0.006795206;0.016450086; 2.8762E-5; false; 0.028659796; 0.108947748
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02090-1.mata;0.0; 8.5e-05;0.000564;0.000496; 0.000109; false; 0.002364;0.0; 8.5e-05;0.0005679999999999999;0.000534; 0.000115; false; 0.002481;0.01; 9.9e-05; 1.1e-05;0.005099;0.0037170000000000003; 0.001636; false; 0.011891;1.07; 0.0045; 0.0000;0.0043;0.0011; 0.0004; False; 0.0061; 0.0112;2.09; 0.0127; 0.0001;1.0686; 0.0405; False; 1.1093; 1.1229;0.94; 0.005892584;0.017614582; 2.8349E-5; false; 0.029638152; 0.110850868
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-1.mata;0.0; 8.5e-05;0.000526;0.000528; 0.000116; false; 0.002378;0.0; 8.8e-05;0.0005189999999999999;0.0005059999999999999; 0.00011; false; 0.002366;0.01; 9.1e-05; 1.6e-05;0.004640999999999999;0.0034130000000000002; 0.001428; false; 0.011013;0.99; 0.0044; 0.0000;0.0031000000000000003;0.0007; 0.0002; False; 0.0043; 0.0093;1.85; 0.0145; 0.0001;0.6544; 0.0483; False; 0.7029; 0.7182;0.87; 0.004251941;0.013432674; 2.5495E-5; false; 0.02396981; 0.076520223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-10.mata;0.0; 9.6e-05;0.000575;0.0005480000000000001; 0.000113; false; 0.002504;0.0; 8.7e-05;0.00057;0.000547; 0.000116; false; 0.002483;0.01; 9.5e-05; 1.1e-05;0.005292;0.0038179999999999998; 0.00164; false; 0.012274;1.23; 0.0063; 0.0000;0.0063999999999999994;0.0011; 0.0005; False; 0.0083; 0.0153;2.01; 0.0044; 0.0001;0.8580000000000001; 0.0558; False; 0.9142; 0.9199;0.99; 0.005729724;0.016703357999999998; 2.6333E-5; false; 0.027017851; 0.103451089
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-2.mata;0.0; 9.4e-05;0.0006490000000000001;0.000589; 0.000133; false; 0.002702;0.0; 5.7e-05;0.000317;0.000354; 7.8e-05; false; 0.001484;0.01; 6.3e-05; 9e-06;0.0056159999999999995;0.004121; 0.001978; false; 0.01294;1.2; 0.0075; 0.0000;0.015100000000000002;0.0007999999999999999; 0.0002; False; 0.0166; 0.0246;1.95; 0.0054; 0.0001;1.0406; 0.0435; False; 1.0842; 1.0904;0.85; 0.004058132;0.018591982; 2.0352E-5; false; 0.027976186; 0.07984952
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-3.mata;0.0; 8.5e-05;0.0005380000000000001;0.000513; 0.000118; false; 0.002379;0.0; 8.2e-05;0.000523;0.000492; 0.000125; false; 0.002293;0.01; 0.000102; 1.1e-05;0.005674;0.004007999999999999; 0.00174; false; 0.013092;1.09; 0.0047; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False; 0.0044; 0.0095;2.16; 0.0048; 0.0001;0.9857; 0.0943; False; 1.0802; 1.0863;0.97; 0.015108495;0.018418419; 2.3593E-5; false; 0.028935125; 0.137863639
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-4.mata;0.0; 5.5e-05;0.000309;0.000345; 7.6e-05; false; 0.001451;0.0; 7.7e-05;0.0005740000000000001;0.000536; 0.000137; false; 0.002429;0.0; 6.3e-05; 7e-06;0.0029709999999999997;0.00226; 0.000966; false; 0.007154;1.24; 0.0062; 0.0000;0.0059;0.0011; 0.0004; False; 0.0077; 0.0148;1.92; 0.0059; 0.0001;0.7308000000000001; 0.0786; False; 0.8094; 0.8160;0.86; 0.004888296;0.018255231; 4.2626E-5; false; 0.028427089; 0.093732562
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-5.mata;0.0; 8.1e-05;0.000559;0.000535; 0.000114; false; 0.002447;0.0; 7.6e-05;0.000583;0.000526; 0.000115; false; 0.002402;0.01; 9.3e-05; 1e-05;0.005266;0.003837; 0.001624; false; 0.012282;1.14; 0.0061; 0.0000;0.004999999999999999;0.0011; 0.0004; False; 0.0068; 0.0134;1.72; 0.0045; 0.0001;0.7883; 0.0431; False; 0.8315; 0.8368;0.87; 0.005235024;0.016927028; 2.1468E-5; false; 0.026252477; 0.092903488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-6.mata;0.0; 7.9e-05;0.0005529999999999999;0.0005319999999999999; 0.000115; false; 0.00239;0.0; 8.7e-05;0.000556;0.00053; 0.000122; false; 0.002526;0.01; 8.6e-05; 1.1e-05;0.005291;0.003756; 0.001705; false; 0.01224;1.2; 0.0063; 0.0000;0.006500000000000001;0.0013; 0.0005; False; 0.0085; 0.0157;1.81; 0.0046; 0.0001;0.6534; 0.0414; False; 0.6951; 0.7006;0.97; 0.006029943;0.016315731; 2.0702E-5; false; 0.025862381; 0.098498385
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-7.mata;0.0; 0.000106;0.000662;0.0005809999999999999; 0.00013; false; 0.002679;0.0; 7.4e-05;0.0006020000000000001;0.000568; 0.00013; false; 0.002515;0.01; 8.8e-05; 1.1e-05;0.005279000000000001;0.003777; 0.001783; false; 0.012282;1.11; 0.0065; 0.0000;0.0052;0.0012000000000000001; 0.0004; False; 0.0070; 0.0142;1.57; 0.0043; 0.0001;0.6309; 0.0726; False; 0.7038; 0.7092;0.95; 0.005287122;0.018684744; 2.4158E-5; false; 0.031209498; 0.098827012
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-8.mata;0.0; 9.6e-05;0.000545;0.000516; 0.000114; false; 0.002361;0.0; 9.5e-05;0.0005510000000000001;0.000501; 0.000113; false; 0.002367;0.01; 9.5e-05; 9e-06;0.0053159999999999995;0.0036810000000000002; 0.001621; false; 0.012172;1.24; 0.0063; 0.0000;0.0062;0.0011; 0.0004; False; 0.0080; 0.0151;2.23; 0.0061; 0.0001;1.0350000000000001; 0.0782; False; 1.1135; 1.1210;0.98; 0.005997386;0.016650063; 3.4384E-5; false; 0.02685846; 0.098900038
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance02993-9.mata;0.0; 8.5e-05;0.000485;0.000491; 0.000114; false; 0.002244;0.0; 8.2e-05;0.000564;0.0005250000000000001; 0.000111; false; 0.002459;0.01; 0.000117; 1e-05;0.005249;0.003741; 0.001636; false; 0.012225;1.11; 0.0063; 0.0000;0.006200000000000001;0.0012000000000000001; 0.0005; False; 0.0081; 0.0153;1.9; 0.0062; 0.0001;0.7123; 0.0785; False; 0.7912; 0.7987;0.82; 0.005547125;0.017689064; 3.6344E-5; false; 0.029006599; 0.101199064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03005-1.mata;0.0; 9.1e-05;0.000521;0.000593; 0.000111; false; 0.002452;0.0; 5.2e-05;0.000312;0.000304; 7.6e-05; false; 0.001361;0.01; 6.4e-05; 1.2e-05;0.003269;0.002916; 0.001668; false; 0.009005;1.15; 0.0062; 0.0000;0.0058;0.0012000000000000001; 0.0004; False; 0.0077; 0.0146;2.16; 0.0063; 0.0001;1.0682; 0.0534; False; 1.1219; 1.1294;0.89; 0.005514044;0.023479081; 2.2528E-5; false; 0.034284955; 0.104372482
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03140-1.mata;0.0; 8.9e-05;0.0005610000000000001;0.000531; 0.000114; false; 0.002522;0.0; 8e-05;0.000549;0.000526; 0.000129; false; 0.002471;0.01; 8.8e-05; 1.2e-05;0.005237;0.003733; 0.00166; false; 0.012168;0.98; 0.0080; 0.0000;0.0054;0.0012000000000000001; 0.0004; False; 0.0071; 0.0157;1.94; 0.0060; 0.0001;0.9051; 0.0406; False; 0.9462; 0.9530;1.01; 0.005594434;0.015846728; 2.1312E-5; false; 0.025910214; 0.096064145
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-1.mata;0.0; 5.2e-05;0.000322;0.000313; 7.8e-05; false; 0.001461;0.0; 5.5e-05;0.000299;0.00031400000000000004; 7.6e-05; false; 0.001414;0.0; 7.3e-05; 9e-06;0.0032040000000000003;0.002252; 0.000982; false; 0.007489;0.99; 0.0060; 0.0000;0.004999999999999999;0.0011; 0.0004; False; 0.0068; 0.0135;2.06; 0.0048; 0.0001;0.9379; 0.0773; False; 1.0155; 1.0219;1.0; 0.006075372;0.035012549999999996; 2.513E-5; false; 0.045909072; 0.1243773
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-2.mata;0.0; 8.7e-05;0.000554;0.0005369999999999999; 0.000117; false; 0.002437;0.0; 0.000101;0.000526;0.0005059999999999999; 0.000117; false; 0.002337;0.01; 0.000103; 1.3e-05;0.005615;0.003873; 0.001565; false; 0.012954;1.14; 0.0064; 0.0000;0.0055;0.0010999999999999998; 0.0004; False; 0.0073; 0.0144;1.93; 0.0149; 0.0001;0.6678000000000001; 0.0679; False; 0.7359; 0.7516;0.83; 0.004071508;0.018379493000000004; 4.6745E-5; false; 0.030859784; 0.084515647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-3.mata;0.0; 7.9e-05;0.000568;0.000548; 0.000118; false; 0.002455;0.0; 8.3e-05;0.000578;0.00052; 0.000117; false; 0.002543;0.01; 9.1e-05; 1.3e-05;0.005293;0.003818; 0.001672; false; 0.012279;1.15; 0.0061; 0.0000;0.0049;0.0012000000000000001; 0.0004; False; 0.0068; 0.0135;1.63; 0.0063; 0.0001;0.7174; 0.0406; False; 0.7583; 0.7655;1.05; 0.00559872;0.016342177; 2.1627E-5; false; 0.027368452; 0.102311344
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-4.mata;0.0; 7.6e-05;0.0005690000000000001;0.0005300000000000001; 0.000114; false; 0.00244;0.0; 9.3e-05;0.0005690000000000001;0.00057; 0.000111; false; 0.002545;0.01; 8.7e-05; 1.4e-05;0.005238;0.0038190000000000003; 0.001679; false; 0.012248;1.17; 0.0061; 0.0000;0.0049;0.0012000000000000001; 0.0004; False; 0.0068; 0.0136;2.11; 0.0059; 0.0001;1.0091; 0.0771; False; 1.0863; 1.0937;0.99; 0.005987174;0.027309535; 4.3938E-5; false; 0.048915424; 0.118996024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance03455-5.mata;0.0; 9e-05;0.00056;0.00053; 0.00013; false; 0.002505;0.0; 8.2e-05;0.000589;0.000541; 0.000123; false; 0.002502;0.01; 9.8e-05; 1.1e-05;0.005349;0.0038269999999999997; 0.001676; false; 0.012506;1.2; 0.0060; 0.0000;0.0051;0.0012000000000000001; 0.0004; False; 0.0068; 0.0135;1.66; 0.0043; 0.0000;0.7474000000000001; 0.1109; False; 0.8586; 0.8640;0.97; 0.005047343;0.016261212; 2.1706E-5; false; 0.02557904; 0.082870556
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04001-1.mata;0.0; 8e-05;0.0017339999999999999;0.000387; 0.000123; false; 0.005245;0.0; 7.8e-05;0.0019129999999999998;0.000436; 0.000123; false; 0.00565;0.03; 0.000144; 1.5e-05;0.013152;0.009954000000000001; 0.005094; false; 0.029999;0.91; 0.0058; 0.0000;0.0148;0.0015; 0.0006; False; 0.0171; 0.0240;6.39; 0.0064; 0.0001;3.0263999999999998; 2.4444; False; 5.4710; 5.4793;0.91; 0.005533848;0.017172238; 1.3836E-5; false; 0.027196693; 0.091699919
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04390-1.mata;0.0; 9e-05;0.000579;0.000513; 0.000111; false; 0.00255;0.0; 8.1e-05;0.000577;0.000553; 0.000116; false; 0.002471;0.01; 6e-05; 1e-05;0.005534;0.004176; 0.001759; false; 0.012703;1.14; 0.0061; 0.0000;0.0049;0.0012000000000000001; 0.0004; False; 0.0068; 0.0135;1.73; 0.0062; 0.0001;0.6499; 0.0432; False; 0.6934; 0.7005;0.98; 0.00579074;0.01517292; 3.4514E-5; false; 0.025169976; 0.096393972
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance04451-1.mata;0.0; 8.2e-05;0.000568;0.0005870000000000001; 0.000111; false; 0.002493;0.0; 9.4e-05;0.000536;0.0004980000000000001; 0.000114; false; 0.002325;0.01; 0.000101; 1.2e-05;0.005285;0.003806; 0.00168; false; 0.01239;1.19; 0.0061; 0.0000;0.0053;0.0012000000000000001; 0.0004; False; 0.0072; 0.0140;2.05; 0.0059; 0.0001;1.021; 0.0517; False; 1.0729; 1.0800;0.97; 0.005213826;0.032604632; 2.618E-5; false; 0.044763152; 0.115547988
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05755-1.mata;0.0; 8.3e-05;0.000557;0.000514; 0.000115; false; 0.002436;0.0; 8.6e-05;0.000549;0.000527; 0.000112; false; 0.002466;0.01; 9.3e-05; 1e-05;0.005259;0.0037739999999999996; 0.001552; false; 0.012193;0.97; 0.0045; 0.0000;0.0032;0.0005; 0.0002; False; 0.0043; 0.0093;2.22; 0.0060; 0.0001;1.0689000000000002; 0.0853; False; 1.1544; 1.1615;0.94; 0.006338964;0.017800211; 2.6914E-5; false; 0.02989478; 0.107753646
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance05997-1.mata;0.05; 0.000197;0.014189;0.011869000000000001; 0.001174; false; 0.055112;0.05; 0.000214;0.014225999999999999;0.012285; 0.001217; false; 0.056152;0.24; 0.000194; 2.6e-05;0.076998;0.08463100000000001; 0.069221; false; 0.237543;1.33; 0.0065; 0.0000;0.1766;0.0736; 0.0123; False; 0.2632; 0.2793;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.57; 0.00965362;0.282056774; 3.3094E-5; false; 0.294053127; 0.381689504
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-1.mata;0.18; 0.001957;0.058241;0.022281000000000002; 0.004399; false; 0.196911;0.17; 0.000884;0.053396;0.020744; 0.004357; false; 0.180513;0.62; 0.000894; 6.7e-05;0.20376499999999997;0.254864; 0.171284; false; 0.639516;2.53; 0.0060; 0.0000;0.5783;1.0931; 0.0227; False; 1.6947; 1.7300;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.026438499;0.258149783; 2.6099E-5; false; 0.266922156; 0.389993139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-2.mata;0.05; 0.000286;0.017382;0.013029; 0.002783; false; 0.06422;0.05; 0.00031;0.014408;0.011767; 0.002601; false; 0.058456;0.29; 0.000302; 3.2e-05;0.115055;0.125308; 0.063401; false; 0.312118;1.57; 0.0062; 0.0000;0.1254;0.4465; 0.0066; False; 0.5788; 0.5892;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.010161289;0.323303273; 2.4442E-5; false; 0.33863982; 0.426493846
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-3.mata;0.04; 0.000218;0.011197;0.00981; 0.002076; false; 0.042622;0.03; 0.000187;0.010992000000000002;0.009479; 0.00205; false; 0.041819;0.2; 0.0002; 2.9e-05;0.088408;0.081344; 0.040053; false; 0.215983;1.55; 0.0061; 0.0000;0.0951;0.3803; 0.0086; False; 0.4842; 0.4947;57.42; 0.0045; 0.0001;53.9181; 2.9124; False; 56.8307; 56.8443;1.15; 0.007436513;0.149633529; 1.9351E-5; false; 0.15875688; 0.227625522
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06179-4.mata;0.07; 0.00036;0.023912;0.016582; 0.003221; false; 0.085946;0.07; 0.000365;0.023808999999999997;0.016659; 0.003194; false; 0.085752;0.38; 0.000369; 4.1e-05;0.153664;0.15313; 0.072792; false; 0.389076;2.23; 0.0064; 0.0000;0.2007;1.0596; 0.0146; False; 1.2751; 1.2899;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47; 0.010417713;0.24354947400000002; 3.6359E-5; false; 0.26595742; 0.355856413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-1.mata;0.18; 0.001061;0.06510099999999999;0.013966; 0.001609; false; 0.186246;0.18; 0.001051;0.06503300000000001;0.014051000000000001; 0.001558; false; 0.186467;0.44; 0.001074; 0.000103;0.203084;0.176401; 0.092146; false; 0.478207;1.44; 0.0080; 0.0000;0.303;0.0643; 0.0066; False; 0.3742; 0.4008;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.022954808;0.082930315; 4.0483E-5; false; 0.09648389; 0.211147529
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-2.mata;0.08; 0.000403;0.026834;0.023393; 0.005067; false; 0.103387;0.09; 0.000363;0.026694;0.023014; 0.005045; false; 0.102119;0.48; 0.000373; 4.2e-05;0.21192299999999997;0.201719; 0.102331; false; 0.529095;2.62; 0.0069; 0.0000;0.2421;1.3593000000000002; 0.0133; False; 1.6152; 1.6283;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.71; 0.011614076;0.36373574399999997; 4.6319E-5; false; 0.37512837; 0.466279101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-3.mata;0.0; 8.8e-05;0.000601;0.000545; 0.000119; false; 0.002472;0.0; 7.9e-05;0.000634;0.000518; 0.000122; false; 0.002376;0.01; 0.000104; 1.7e-05;0.005596;0.00383; 0.001749; false; 0.012882;0.94; 0.0044; 0.0000;0.0031000000000000003;0.0007; 0.0002; False; 0.0044; 0.0092;2.01; 0.0061; 0.0001;0.8039000000000001; 0.0816; False; 0.8859; 0.8933;0.75; 0.005094081;0.016406522; 2.6153E-5; false; 0.027651364; 0.102765646
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06196-4.mata;0.05; 0.000219;0.013115;0.012778000000000001; 0.002455; false; 0.0562;0.07; 0.000324;0.021792;0.014845; 0.002846; false; 0.078471;0.35; 0.000369; 3.8e-05;0.132498;0.13933; 0.069592; false; 0.350373;1.48; 0.0050; 0.0000;0.12229999999999999;0.435; 0.0078; False; 0.5657; 0.5760;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.007146531;0.21321328299999998; 3.5293E-5; false; 0.238546141; 0.310417785
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06250-1.mata;0.06; 0.000416;0.020884;0.006755000000000001; 0.001041; false; 0.065438;0.06; 0.000409;0.021282999999999996;0.0069359999999999995; 0.001036; false; 0.066659;0.19; 0.000411; 3.8e-05;0.081044;0.07381199999999999; 0.035226; false; 0.194745;1.34; 0.0070; 0.0000;0.1116;0.031; 0.0043; False; 0.1471; 0.1613;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.9; 0.009548526;0.072736583; 2.045E-5; false; 0.089211209; 0.165127207
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06315-1.mata;0.06; 0.000232;0.017417000000000002;0.018347000000000002; 0.004285; false; 0.072115;0.06; 0.000231;0.017228;0.017640999999999997; 0.004407; false; 0.07137;0.36; 0.000237; 2.9e-05;0.13980599999999999;0.159063; 0.082423; false; 0.390685;4.77; 0.0073; 0.0000;0.3338;3.3991999999999996; 0.0276; False; 3.7610; 3.7807;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.95; 0.012150906;0.444238651; 2.4879E-5; false; 0.457384108; 0.545540394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06342-1.mata;0.06; 0.000367;0.020035999999999998;0.006097999999999999; 0.001322; false; 0.063209;0.06; 0.000369;0.020006999999999997;0.00617; 0.00121; false; 0.063312;0.2; 0.00041; 3.9e-05;0.085456;0.079839; 0.037904; false; 0.208231;1.26; 0.0068; 0.0000;0.1127;0.0707; 0.0046; False; 0.1885; 0.2024;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.1; 0.009885119;0.081086564; 2.9507E-5; false; 0.09219719; 0.175362144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-1.mata;1.57; 0.00919;0.588025;0.113441; 0.02099; false; 1.64145;1.58; 0.009432;0.593235;0.11313100000000001; 0.020721; false; 1.64854;4.09; 0.009298; 0.000783;1.687508;1.7360069999999999; 0.826758; false; 4.28336;5.07; 0.0192; 0.0000;2.6381;1.3435; 0.0532; False; 4.0357; 4.2086;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.47; 0.052182738;0.527189188; 3.1799E-5; false; 0.538893276; 0.756558671
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-10.mata;0.0; 0.00013;0.0033420000000000004;0.000788; 0.000248; false; 0.00997;0.0; 0.000135;0.003337;0.000789; 0.000239; false; 0.009933;0.03; 0.000143; 1.9e-05;0.013631;0.010421; 0.00541; false; 0.031319;1.17; 0.0063; 0.0000;0.018500000000000003;0.0016; 0.0006; False; 0.0211; 0.0287;6.98; 0.0061; 0.0001;3.2251; 2.7318; False; 5.9570; 5.9658;1.0; 0.006648307;0.017664574000000002; 2.3439E-5; false; 0.02768833; 0.105675733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-11.mata;0.02; 0.000207;0.009206;0.001605; 0.000514; false; 0.025178;0.02; 0.000216;0.00919;0.001618; 0.000523; false; 0.025201;0.06; 0.000232; 2.1e-05;0.026043;0.021178; 0.010799; false; 0.060038;1.22; 0.0066; 0.0000;0.040999999999999995;0.003; 0.0008; False; 0.0453; 0.0552;20.76; 0.0065; 0.0001;6.9771; 12.9561; False; 19.9335; 19.9436;0.92; 0.006802724;0.013581801000000001; 2.234E-5; false; 0.023640488; 0.095226405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-12.mata;0.02; 0.000217;0.008625;0.001411; 0.000434; false; 0.023358;0.01; 0.000138;0.0045839999999999995;0.000875; 0.000308; false; 0.012863;0.03; 0.000123; 1.4e-05;0.013523;0.012013; 0.006131; false; 0.032829;1.06; 0.0066; 0.0000;0.040400000000000005;0.0027; 0.0008; False; 0.0442; 0.0538;29.12; 0.0047; 0.0001;8.4766; 20.2120; False; 28.6888; 28.6971;0.79; 0.005695532;0.016985963; 2.2847E-5; false; 0.031691979; 0.088450845
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-13.mata;0.0; 5.6e-05;0.000331;0.000332; 8e-05; false; 0.001472;0.0; 5.3e-05;0.00035099999999999997;0.00047999999999999996; 8.1e-05; false; 0.001917;0.01; 6e-05; 8e-06;0.0032099999999999997;0.002391; 0.001039; false; 0.00759;0.84; 0.0046; 0.0000;0.0033;0.0005; 0.0002; False; 0.0045; 0.0094;1.42; 0.0043; 0.0000;0.5609999999999999; 0.0780; False; 0.6391; 0.6441;0.92; 0.005257181;0.017998614; 2.311E-5; false; 0.028521856; 0.100702738
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-14.mata;0.0; 9e-05;0.0018110000000000001;0.000455; 0.000156; false; 0.005556;0.0; 8.2e-05;0.001764;0.000451; 0.000125; false; 0.005335;0.01; 8.8e-05; 1.4e-05;0.007066000000000001;0.00574; 0.002896; false; 0.016753;0.84; 0.0044; 0.0000;0.0103;0.0009; 0.0004; False; 0.0118; 0.0170;4.81; 0.0063; 0.0001;2.363; 1.5092; False; 3.8724; 3.8807;0.83; 0.005276197;0.016581256000000003; 1.3643E-5; false; 0.026508889; 0.090135539
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-15.mata;0.02; 0.000227;0.009389999999999999;0.002; 0.000447; false; 0.026104;0.01; 0.000216;0.004602;0.0010379999999999999; 0.000284; false; 0.013227;0.03; 0.000134; 1.2e-05;0.013276;0.011689; 0.006063; false; 0.032316;1.13; 0.0062; 0.0000;0.0392;0.0023; 0.0007; False; 0.0424; 0.0516;21.76; 0.0054; 0.0001;5.6370000000000005; 15.4858; False; 21.1231; 21.1336;0.87; 0.007258941;0.015535400000000001; 1.7005E-5; false; 0.024470967; 0.097098161
