name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-17.mata;0.0; 0.000129; 4.7e-05; 5e-06; 2e-06; false; 0.000281;0.0; 7.2e-05; 1.5e-05; 4e-06; 1e-06; false; 0.000166
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-18.mata;0.0; 0.000162; 2.5e-05; 1e-05; 2e-06; false; 0.000313;0.0; 0.000166; 2.1e-05; 4e-06; 1e-06; false; 0.000285
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.0; 0.000262; 3.3e-05; 6e-06; 1e-06; false; 0.000487;0.0; 0.000229; 3.4e-05; 6e-06; 1e-06; false; 0.000401
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.0; 0.000122; 2.5e-05; 8e-06; 2e-06; false; 0.000279;0.0; 0.000175; 2.4e-05; 5e-06; 1e-06; false; 0.000315
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.0; 0.000253; 4.7e-05; 6e-06; 5e-06; false; 0.000536;0.0; 0.000205; 3.5e-05; 5e-06; 2e-06; false; 0.000364
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.0; 0.000126; 4.5e-05; 4e-06; 1e-06; false; 0.000282;0.0; 4.4e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000123
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.0; 0.000121; 1.6e-05; 6e-06; 1e-06; false; 0.000222;0.0; 0.000154; 2.2e-05; 4e-06; 1e-06; false; 0.000301
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.0; 0.000153; 4.8e-05; 5e-06; 2e-06; false; 0.000351;0.0; 0.000199; 6.5e-05; 7e-06; 1e-06; false; 0.000486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.0; 0.000132; 2e-05; 3e-06; 1e-06; false; 0.00025;0.0; 0.000197; 3.3e-05; 4e-06; 3e-06; false; 0.00044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.0; 0.000106; 1.7e-05; 4e-06; 1e-06; false; 0.000245;0.0; 5e-05; 1.4e-05; 3e-06; 0; false; 0.000148
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.0; 0.000105; 1.6e-05; 6e-06; 1e-06; false; 0.000199;0.0; 0.000131; 2.5e-05; 5e-06; 1e-06; false; 0.000282
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.0; 0.000177; 3.8e-05; 6e-06; 1e-06; false; 0.000373;0.0; 0.000253; 3.2e-05; 5e-06; 2e-06; false; 0.000422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.0; 0.000215; 3.5e-05; 5e-06; 2e-06; false; 0.000399;0.0; 0.000219; 2.4e-05; 4e-06; 1e-06; false; 0.000382
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.0; 7.8e-05; 1.8e-05; 3e-06; 0; false; 0.000175;0.0; 8.5e-05; 2.1e-05; 4e-06; 2e-06; false; 0.000224
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.0; 0.000136; 2e-05; 4e-06; 1e-06; false; 0.000266;0.0; 0.000188; 3.2e-05; 5e-06; 2e-06; false; 0.000341
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.0; 0.000199; 2.4e-05; 1e-05; 1e-06; false; 0.000347;0.0; 8.2e-05; 2.1e-05; 3e-06; 1e-06; false; 0.000186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.0; 0.000213; 3.1e-05; 5e-06; 2e-06; false; 0.000388;0.0; 0.000189; 3.3e-05; 5e-06; 1e-06; false; 0.00036
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.0; 0.000224; 3.5e-05; 6e-06; 1e-06; false; 0.000412;0.0; 0.000186; 3.4e-05; 6e-06; 1e-06; false; 0.000344
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 0.000159; 1.6e-05; 5e-06; 1e-06; false; 0.000279;0.0; 4.7e-05; 1.4e-05; 3e-06; 1e-06; false; 0.000126
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.0; 0.00011; 2.5e-05; 1.1e-05; 2e-06; false; 0.000267;0.0; 0.000139; 2.5e-05; 5e-06; 2e-06; false; 0.000267
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.0; 9.5e-05; 2.3e-05; 4e-06; 1e-06; false; 0.000212;0.0; 0.000281; 3.5e-05; 6e-06; 1e-06; false; 0.000446
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.0; 0.000211; 3.4e-05; 6e-06; 2e-06; false; 0.000408;0.0; 0.00023; 5.2e-05; 6e-06; 2e-06; false; 0.00045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.0; 9.5e-05; 1.9e-05; 4e-06; 2e-06; false; 0.000213;0.0; 6.5e-05; 2.4e-05; 4e-06; 1e-06; false; 0.000193
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.0; 0.000168; 2.5e-05; 8e-06; 1e-06; false; 0.000312;0.0; 0.000122; 2.5e-05; 5e-06; 2e-06; false; 0.000257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.0; 0.000225; 3.8e-05; 6e-06; 2e-06; false; 0.00044;0.0; 0.000196; 3.5e-05; 5e-06; 2e-06; false; 0.000358
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.0; 0.000244; 3.3e-05; 5e-06; 1e-06; false; 0.000413;0.0; 0.000227; 3.3e-05; 5e-06; 1e-06; false; 0.0004
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.0; 0.000261; 3.4e-05; 7e-06; 1e-06; false; 0.000476;0.0; 0.000212; 4e-05; 7e-06; 2e-06; false; 0.000394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.0; 0.000112; 1.8e-05; 4e-06; 2e-06; false; 0.00024;0.0; 6.8e-05; 2.3e-05; 4e-06; 2e-06; false; 0.0002
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.0; 0.000122; 1.7e-05; 7e-06; 1e-06; false; 0.000238;0.0; 0.000123; 2.7e-05; 6e-06; 2e-06; false; 0.00027
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.0; 0.000219; 6.7e-05; 6e-06; 2e-06; false; 0.000479;0.0; 0.000265; 6.8e-05; 7e-06; 1e-06; false; 0.000488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.0; 0.000215; 4e-05; 8e-06; 7e-06; false; 0.000524;0.0; 0.000252; 3.4e-05; 5e-06; 2e-06; false; 0.000412
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.0; 6.4e-05; 1.5e-05; 3e-06; 2e-06; false; 0.000171;0.0; 8.6e-05; 1.5e-05; 3e-06; 1e-06; false; 0.000178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;0.0; 0.000158; 2.6e-05; 1e-05; 2e-06; false; 0.000307;0.0; 0.000115; 2.5e-05; 5e-06; 1e-06; false; 0.000251
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;0.0; 0.000166; 3.8e-05; 0; 2e-06; false; 0.000372;0.0; 0.000242; 3.3e-05; 5e-06; 1e-06; false; 0.000418
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;0.0; 0.000254; 6.1e-05; 5e-06; 1e-06; false; 0.000496;0.0; 0.000217; 3.3e-05; 4e-06; 2e-06; false; 0.000369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;0.0; 6.6e-05; 1.8e-05; 4e-06; 2e-06; false; 0.000235;0.0; 0.000105; 2e-05; 4e-06; 1e-06; false; 0.000218
