name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.06; 0.049481; 0.007308; 0.000554; 0.000285; false; 0.065589;0.04; 0.033662; 0.003052; 0.000266; 0.000114; false; 0.041847
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.06; 0.04976; 0.006991; 0.000489; 0.000173; false; 0.065391;0.03; 0.033866; 0.003028; 0.000286; 0.00011; false; 0.041485
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.01; 0.010297; 0.002986; 0.000186; 6.6e-05; false; 0.01551;0.01; 0.011349; 0.001296; 0.000109; 5.2e-05; false; 0.013905
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.01; 0.010943; 0.003093; 0.000177; 6.8e-05; false; 0.016255;0.01; 0.007929; 0.001423; 0.000109; 4.3e-05; false; 0.010602
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.05; 0.039895; 0.006256; 0.000403; 0.000154; false; 0.052924;0.07; 0.061326; 0.00564; 0.000369; 0.000168; false; 0.073833
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.05; 0.039515; 0.006271; 0.00035; 0.000158; false; 0.052551;0.06; 0.053425; 0.006113; 0.000498; 0.000198; false; 0.066854
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.06; 0.047345; 0.007298; 0.000422; 0.000176; false; 0.062667;0.07; 0.06118; 0.006655; 0.000448; 0.000194; false; 0.07582
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.06; 0.046788; 0.00727; 0.00041; 0.000191; false; 0.062056;0.06; 0.06119; 0.006593; 0.000441; 0.000196; false; 0.075796
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.05; 0.038121; 0.006314; 0.000425; 0.000167; false; 0.051348;0.06; 0.052576; 0.005598; 0.000364; 0.000168; false; 0.064948
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.07; 0.056313; 0.007294; 0.000481; 0.000219; false; 0.071742;0.07; 0.071598; 0.006723; 0.000409; 0.000194; false; 0.086219
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.06; 0.046736; 0.007452; 0.00048; 0.000192; false; 0.062788;0.08; 0.072873; 0.006766; 0.000501; 0.000195; false; 0.087908
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.03; 0.023877; 0.004175; 0.000242; 0.000104; false; 0.032323;0.03; 0.03209; 0.003918; 0.000291; 0.000114; false; 0.040412
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.04; 0.029802; 0.005241; 0.000192; 0.000141; false; 0.040658;0.04; 0.040349; 0.004885; 0.000225; 0.000145; false; 0.050729
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.09; 0.077972; 0.010435; 0.000331; 0.000239; false; 0.098987;0.09; 0.079399; 0.009083; 0.000315; 0.00027; false; 0.099008
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.04; 0.030583; 0.005465; 0.000207; 0.000145; false; 0.041641;0.05; 0.042283; 0.004847; 0.000199; 0.000139; false; 0.052586
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.09; 0.078; 0.010633; 0.000441; 0.000282; false; 0.101161;0.09; 0.084817; 0.009132; 0.000342; 0.000264; false; 0.104424
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.08; 0.067281; 0.010213; 0.00071; 0.000251; false; 0.08776;0.09; 0.075165; 0.009108; 0.000682; 0.000267; false; 0.094165
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.09; 0.068596; 0.010211; 0.000713; 0.000252; false; 0.088732;0.08; 0.074346; 0.00926; 0.000863; 0.000313; false; 0.093894
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.1; 0.081522; 0.012109; 0.000801; 0.000313; false; 0.10745;0.12; 0.109319; 0.011101; 0.000877; 0.000353; false; 0.134518
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;0.08; 0.063386; 0.010816; 0.000716; 0.000278; false; 0.085662;0.09; 0.08384; 0.009711; 0.000707; 0.000293; false; 0.104567
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;0.13; 0.10737; 0.013159; 0.000847; 0.000337; false; 0.136027;0.13; 0.118023; 0.011869; 0.000972; 0.000362; false; 0.144719
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.13; 0.106193; 0.013277; 0.000979; 0.000403; false; 0.135804;0.14; 0.132947; 0.011685; 0.000851; 0.000368; false; 0.1593
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.02; 0.018572; 0.003355; 0.000225; 9.4e-05; false; 0.025046;0.02; 0.020883; 0.003078; 0.000234; 8.9e-05; false; 0.027228
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.12; 0.09689; 0.012254; 0.001306; 0.000436; false; 0.124576;0.12; 0.109214; 0.010506; 0.000906; 0.000347; false; 0.133358
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.11; 0.091111; 0.013057; 0.000945; 0.000373; false; 0.12023;0.13; 0.117151; 0.011595; 0.000912; 0.000345; false; 0.143483
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.08; 0.06232; 0.009558; 0.00069; 0.000311; false; 0.083449;0.09; 0.083465; 0.008496; 0.000616; 0.000264; false; 0.102781
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.07; 0.063553; 0.009518; 0.000551; 0.000259; false; 0.083794;0.1; 0.093519; 0.008623; 0.000659; 0.000278; false; 0.112992
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.08; 0.062829; 0.009818; 0.000652; 0.000281; false; 0.084176;0.1; 0.083368; 0.008849; 0.000719; 0.000274; false; 0.103389
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.08; 0.06289; 0.010174; 0.000713; 0.000271; false; 0.084247;0.1; 0.093737; 0.008416; 0.000589; 0.000252; false; 0.112793
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.07; 0.061999; 0.00963; 0.000712; 0.000268; false; 0.082726;0.04; 0.042788; 0.004157; 0.000375; 0.000146; false; 0.052934
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.03; 0.031426; 0.004706; 0.00042; 0.000174; false; 0.042409;0.09; 0.082569; 0.008573; 0.000653; 0.000283; false; 0.102006
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.02; 0.018833; 0.003537; 0.000222; 5.7e-05; false; 0.025905;0.01; 0.013807; 0.001543; 0.000125; 5.3e-05; false; 0.017375
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.08; 0.063859; 0.009372; 0.000624; 0.000253; false; 0.084236;0.04; 0.043555; 0.004183; 0.000442; 0.00017; false; 0.053909
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.08; 0.062131; 0.009342; 0.000535; 0.000252; false; 0.082153;0.05; 0.044041; 0.004152; 0.000425; 0.000144; false; 0.054265
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.08; 0.063026; 0.009816; 0.000674; 0.00027; false; 0.084001;0.05; 0.043284; 0.00457; 0.000447; 0.000161; false; 0.054095
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.08; 0.061862; 0.00952; 0.00067; 0.00026; false; 0.082393;0.1; 0.09425; 0.008464; 0.000623; 0.000263; false; 0.113629
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.04; 0.030774; 0.004837; 0.000462; 0.000176; false; 0.042053;0.09; 0.083847; 0.008693; 0.00062; 0.000278; false; 0.103412
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.04; 0.030506; 0.005017; 0.000498; 0.000226; false; 0.042223;0.04; 0.044132; 0.00427; 0.000511; 0.000183; false; 0.054646
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.06; 0.046356; 0.008789; 0.000702; 0.000252; false; 0.064051;0.04; 0.034937; 0.003724; 0.000288; 0.000135; false; 0.043229
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.07; 0.061872; 0.009617; 0.000599; 0.000319; false; 0.08242;0.05; 0.055813; 0.004297; 0.000431; 0.000143; false; 0.066347
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.02; 0.01833; 0.003564; 0.000248; 0.000104; false; 0.02567;0.03; 0.025827; 0.003155; 0.000203; 9.6e-05; false; 0.032481
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.06; 0.044325; 0.008325; 0.000703; 0.000292; false; 0.061173;0.06; 0.04691; 0.007769; 0.000696; 0.000232; false; 0.063052
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.06; 0.045936; 0.007669; 0.000709; 0.000281; false; 0.06221;0.07; 0.061741; 0.007609; 0.000484; 0.000215; false; 0.077369
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.03; 0.027609; 0.004726; 0.000598; 0.000216; false; 0.038187;0.07; 0.058961; 0.007774; 0.000609; 0.000215; false; 0.075898
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.03; 0.02339; 0.004407; 0.000417; 0.000182; false; 0.033599;0.07; 0.060058; 0.007668; 0.000478; 0.000217; false; 0.07657
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.03; 0.023196; 0.00437; 0.000417; 0.000161; false; 0.032575;0.06; 0.059196; 0.007689; 0.000589; 0.000224; false; 0.076053
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.03; 0.02451; 0.005021; 0.000508; 0.000185; false; 0.035001;0.06; 0.05973; 0.007581; 0.000464; 0.000223; false; 0.075228
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.03; 0.022777; 0.004453; 0.000425; 0.000163; false; 0.032132;0.07; 0.058574; 0.007844; 0.000711; 0.000242; false; 0.075637
