name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.0; 0.001828; 0.000352; 3.3e-05; 2.3e-05; false; 0.002968;0.0; 0.002512; 0.000325; 3e-05; 2.3e-05; false; 0.003506
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.0; 0.003132; 0.000782; 7.7e-05; 4.7e-05; false; 0.005185;0.0; 0.004479; 0.000692; 5.9e-05; 4.4e-05; false; 0.006249
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;0.03; 0.019186; 0.003833; 0.000526; 5.4e-05; false; 0.031203;0.04; 0.02914; 0.003822; 0.000484; 5e-05; false; 0.0399
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;0.0; 0.001189; 0.00122; 0.000119; 7.4e-05; false; 0.003599;0.0; 0.001379; 0.00117; 0.000114; 6.9e-05; false; 0.003614
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;0.02; 0.016411; 0.001929; 0.000124; 5.8e-05; false; 0.022164;0.02; 0.021824; 0.001519; 9.9e-05; 5.3e-05; false; 0.027111
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;0.01; 0.005389; 0.001763; 0.000231; 4.1e-05; false; 0.009717;0.01; 0.006648; 0.001602; 0.00014; 4e-05; false; 0.010318
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;0.0; 0.000754; 0.000609; 6.7e-05; 4e-05; false; 0.002186;0.0; 0.000908; 0.000602; 6.4e-05; 4.2e-05; false; 0.002256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;0.0; 0.004537; 0.002315; 0.000232; 0.000147; false; 0.009532;0.01; 0.00575; 0.002168; 0.000206; 0.000138; false; 0.010335
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09752.mata;0.02; 0.011999; 0.009317; 0.000463; 6e-05; false; 0.025233;0.02; 0.015967; 0.00827; 0.000319; 5.1e-05; false; 0.027765
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09781.mata;0.0; 0.001542; 0.001185; 0.000137; 7.1e-05; false; 0.004074;0.0; 0.001782; 0.001156; 0.000118; 7e-05; false; 0.004111
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09843.mata;0.01; 0.011495; 0.001619; 0.000112; 4.2e-05; false; 0.016052;0.01; 0.015395; 0.001332; 9.7e-05; 4.1e-05; false; 0.019572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09860.mata;0.07; 0.026192; 0.017907; 0.005304; 0.000527; false; 0.074359;0.07; 0.032867; 0.019005; 0.005719; 0.000403; false; 0.081241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09878.mata;0.03; 0.02021; 0.004122; 0.000858; 0.000124; false; 0.034062;0.03; 0.026088; 0.00425; 0.000702; 7.4e-05; false; 0.03957
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09881.mata;0.02; 0.019534; 0.003956; 0.000635; 5.5e-05; false; 0.032089;0.03; 0.025125; 0.003931; 0.000611; 7.4e-05; false; 0.036629
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09928.mata;0.01; 0.009397; 0.002115; 0.000221; 0.000112; false; 0.014501;0.01; 0.012268; 0.001859; 0.000154; 3.6e-05; false; 0.016607
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10051.mata;0.01; 0.014135; 0.001745; 9.8e-05; 5.2e-05; false; 0.019211;0.02; 0.01863; 0.001392; 9.4e-05; 4.7e-05; false; 0.023354
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10088.mata;0.02; 0.023266; 0.002336; 0.000177; 7.5e-05; false; 0.030228;0.03; 0.031139; 0.00208; 0.000141; 5.5e-05; false; 0.037718
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10092.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;0.22; 0.069319; 0.124516; 0.01079; 0.000165; false; 0.231562;0.24; 0.093178; 0.122439; 0.006827; 0.00018; false; 0.24903
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;0.09; 0.0526; 0.034521; 0.000207; 0.00022; false; 0.097301;0.11; 0.072191; 0.035625; 0.000224; 0.000199; false; 0.117282
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.0; 0.000756; 0.001201; 0.000129; 4.3e-05; false; 0.003109;0.0; 0.000922; 0.00125; 0.000143; 3.7e-05; false; 0.003367
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.01; 0.00574; 0.001248; 0.000106; 4.3e-05; false; 0.00894;0.01; 0.007514; 0.001071; 8.4e-05; 7.2e-05; false; 0.010341
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;0.1; 0.053125; 0.035391; 0.000169; 0.000195; false; 0.09847;0.11; 0.070912; 0.035421; 0.000209; 0.000219; false; 0.115718
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.03; 0.025801; 0.002938; 0.000142; 8.4e-05; false; 0.034567;0.04; 0.03482; 0.002336; 0.000142; 8.3e-05; false; 0.043025
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.0; 0.000936; 0.002573; 0.000129; 7.4e-05; false; 0.004534;0.0; 0.001032; 0.002458; 0.000126; 7.4e-05; false; 0.004438
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.06; 0.048427; 0.00428; 0.000361; 0.000191; false; 0.064124;0.07; 0.065136; 0.003594; 0.000276; 0.000171; false; 0.08007
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.02; 0.015108; 0.001931; 0.000136; 7.2e-05; false; 0.020866;0.02; 0.020643; 0.001545; 9.1e-05; 6e-05; false; 0.025765
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.02; 0.007473; 0.011669; 0.000643; 3.6e-05; false; 0.022837;0.02; 0.009792; 0.010979; 0.00063; 3.3e-05; false; 0.024445
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;12.32; 11.4129; 0.378114; 0.000289; 0.000113; false; 12.6235;13.5; 13.8573; 0.525997; 0.000472; 0.000121; false; 15.0287
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;0.3; 0.24196; 0.013317; 0.000749; 0.001122; false; 0.30752;0.35; 0.31548; 0.010623; 0.000709; 0.000954; false; 0.375783
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;0.03; 0.026469; 0.002832; 0.00015; 9.1e-05; false; 0.035888;0.03; 0.036044; 0.002204; 0.000115; 7.9e-05; false; 0.044585
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.0; 0.001813; 0.000328; 3e-05; 2.3e-05; false; 0.002931;0.0; 0.002151; 0.000318; 3.1e-05; 2.2e-05; false; 0.003144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.03; 0.026871; 0.002998; 0.000128; 8.2e-05; false; 0.035789;0.03; 0.03568; 0.002385; 0.000126; 8.1e-05; false; 0.044027
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.01; 0.003445; 0.003612; 0.000465; 7.7e-05; false; 0.010926;0.0; 0.004064; 0.003549; 0.000401; 7.3e-05; false; 0.011116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.0; 0.001186; 0.001194; 0.000109; 6.6e-05; false; 0.003497;0.0; 0.001411; 0.001177; 0.000118; 6.9e-05; false; 0.003643
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.0; 0.001854; 0.002632; 0.000241; 9.5e-05; false; 0.006852;0.0; 0.002112; 0.002586; 0.000249; 0.000156; false; 0.006906
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.0; 0.001522; 0.001146; 9.7e-05; 6.7e-05; false; 0.003933;0.0; 0.001771; 0.001123; 0.000112; 7.7e-05; false; 0.004071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.08; 0.067382; 0.00226; 0.000121; 0.000136; false; 0.081703;0.09; 0.093853; 0.001988; 0.000104; 0.000135; false; 0.107781
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.05; 0.027053; 0.022734; 0.000504; 9.8e-05; false; 0.057332;0.05; 0.036044; 0.020781; 0.000524; 9.9e-05; false; 0.064054
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.03; 0.025956; 0.002957; 0.000129; 8.1e-05; false; 0.034765;0.04; 0.036329; 0.002467; 0.000166; 9.3e-05; false; 0.044941
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.0; 0.001815; 0.00034; 3.6e-05; 2.4e-05; false; 0.002986;0.0; 0.002187; 0.000335; 3.3e-05; 2.2e-05; false; 0.003209
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.0; 0.003842; 0.000998; 8.1e-05; 6e-05; false; 0.006279;0.0; 0.004821; 0.000872; 7.2e-05; 5.8e-05; false; 0.006982
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.0; 0.001609; 0.000229; 2.1e-05; 1.7e-05; false; 0.002513;0.0; 0.001921; 0.000241; 2.1e-05; 1.5e-05; false; 0.002741
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.11; 0.087113; 0.009858; 0.000502; 0.000256; false; 0.118362;0.14; 0.120893; 0.008465; 0.000898; 0.000313; false; 0.152914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.0; 0.001674; 0.00024; 2.1e-05; 1.8e-05; false; 0.002617;0.0; 0.001955; 0.000229; 2.1e-05; 1.6e-05; false; 0.00281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10881.mata;0.03; 0.026182; 0.002991; 0.000144; 0.000115; false; 0.035528;0.04; 0.036577; 0.002707; 0.000263; 0.000151; false; 0.046341
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.02; 0.017838; 0.003942; 0.000442; 0.000209; false; 0.027616;0.03; 0.025936; 0.003669; 0.00055; 0.000252; false; 0.035593
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.05; 0.027765; 0.025004; 0.000752; 0.000127; false; 0.061814;0.06; 0.03831; 0.020934; 0.000579; 0.000105; false; 0.06702
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;0.01; 0.011861; 0.001701; 0.000177; 4.4e-05; false; 0.016773;0.01; 0.015384; 0.001359; 0.000115; 4.5e-05; false; 0.019753
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;0.03; 0.026851; 0.003055; 0.000183; 0.000116; false; 0.036439;0.03; 0.034162; 0.002299; 0.000171; 0.000108; false; 0.042508
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;0.0; 0.001885; 0.002722; 0.000276; 9.4e-05; false; 0.007169;0.0; 0.002192; 0.002669; 0.00029; 0.000159; false; 0.007222
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;0.07; 0.05624; 0.010182; 0.000373; 9.4e-05; false; 0.077453;0.09; 0.075871; 0.008368; 0.000432; 0.000113; false; 0.094861
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;0.02; 0.006138; 0.008716; 0.000661; 0.000382; false; 0.020115;0.02; 0.008223; 0.008193; 0.000548; 0.000328; false; 0.021221
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;0.08; 0.050094; 0.030587; 0.000155; 0.000161; false; 0.09022;0.1; 0.07238; 0.035571; 0.000177; 0.000198; false; 0.1174
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;0.21; 0.069628; 0.119337; 0.010161; 0.000193; false; 0.225898;0.22; 0.091527; 0.117759; 0.007463; 0.000216; false; 0.243616
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;0.02; 0.013418; 0.001686; 0.000128; 7e-05; false; 0.01869;0.02; 0.020493; 0.001369; 0.000132; 6e-05; false; 0.025483
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;0.06; 0.043138; 0.005758; 0.000302; 0.000212; false; 0.06087;0.1; 0.08441; 0.007331; 0.00073; 0.000415; false; 0.114044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;0.02; 0.019908; 0.001046; 0.000102; 5.2e-05; false; 0.024949;0.03; 0.026114; 0.001118; 8.8e-05; 4.6e-05; false; 0.031147
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;0.02; 0.01715; 0.007276; 0.000373; 6.5e-05; false; 0.028398;0.05; 0.035163; 0.012569; 0.000454; 7.7e-05; false; 0.054072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11379.mata;0.0; 0.00085; 0.00035; 3.9e-05; 2.7e-05; false; 0.001809;0.0; 0.001023; 0.000323; 3.7e-05; 2.7e-05; false; 0.001832
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11414.mata;0.06; 0.050287; 0.004011; 0.0005; 0.000375; false; 0.069031;0.15; 0.144061; 0.005571; 0.000547; 0.000423; false; 0.172545
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11420.mata;0.01; 0.010656; 0.001672; 9.7e-05; 5e-05; false; 0.015458;0.02; 0.017151; 0.001659; 0.00024; 5e-05; false; 0.022627
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11488.mata;0.02; 0.013901; 0.001707; 8.7e-05; 5e-05; false; 0.019333;0.02; 0.022129; 0.00146; 0.00018; 0.000101; false; 0.028225
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11506.mata;0.11; 0.081282; 0.007872; 0.000782; 0.000652; false; 0.111715;0.07; 0.064734; 0.003199; 0.000536; 0.000282; false; 0.079673
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11538.mata;0.06; 0.045394; 0.007231; 0.000372; 0.000225; false; 0.065602;0.13; 0.122022; 0.0076; 0.000417; 0.00029; false; 0.149221
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11556.mata;0.04; 0.014666; 0.010195; 0.003377; 0.000481; false; 0.0491;0.08; 0.0383; 0.016883; 0.004196; 0.00037; false; 0.080703
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11572.mata;0.0; 0.006337; 0.001035; 0.000103; 2.5e-05; false; 0.00912;0.01; 0.008624; 0.000828; 6.9e-05; 3.8e-05; false; 0.011163
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11588.mata;0.0; 0.001113; 0.001433; 0.000194; 6e-05; false; 0.004253;0.0; 0.002577; 0.002899; 0.000311; 0.000107; false; 0.008086
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11594.mata;10.07; 8.96219; 0.193494; 0.000283; 0.000189; false; 10.3724;10.72; 11.0207; 0.198898; 0.000549; 0.000286; false; 11.9442
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11600.mata;0.0; 0.001746; 0.000242; 2.7e-05; 1.8e-05; false; 0.002669;0.0; 0.002155; 0.000233; 2.2e-05; 1.7e-05; false; 0.002979
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11605.mata;0.02; 0.016392; 0.00191; 0.000102; 5.3e-05; false; 0.022071;0.02; 0.023888; 0.001564; 0.0001; 5.3e-05; false; 0.02926
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11616.mata;0.0; 0.002064; 0.000558; 5.1e-05; 3.7e-05; false; 0.003607;0.0; 0.002509; 0.000529; 4.4e-05; 3.6e-05; false; 0.003825
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11624.mata;0.04; 0.039265; 0.005724; 0.000267; 7.9e-05; false; 0.052571;0.06; 0.052995; 0.00496; 0.00025; 7e-05; false; 0.065288
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11630.mata;0.09; 0.053441; 0.035704; 0.000166; 9e-06; false; 0.098387;0.1; 0.072015; 0.035429; 0.000199; 0.000201; false; 0.116873
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11684.mata;0.0; 0.004363; 0.001056; 0.000105; 6.2e-05; false; 0.006922;0.0; 0.005039; 0.000899; 7.8e-05; 6.1e-05; false; 0.007247
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11742.mata;0.05; 0.025516; 0.01898; 0.000745; 0.000484; false; 0.053602;0.05; 0.034555; 0.017497; 0.00072; 0.000474; false; 0.06008
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11764.mata;0.22; 0.069096; 0.128781; 0.01215; 0.000161; false; 0.237811;0.23; 0.091658; 0.121545; 0.006921; 0.000162; false; 0.246614
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11779.mata;0.02; 0.016423; 0.002006; 0.000131; 7.3e-05; false; 0.022753;0.02; 0.021589; 0.001443; 0.000104; 6e-05; false; 0.027031
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11876.mata;0.0; 0.003076; 0.001954; 0.000193; 0.000119; false; 0.00708;0.0; 0.002887; 0.001631; 0.000196; 0.000114; false; 0.006344
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11927.mata;0.01; 0.010099; 0.001234; 8.3e-05; 3.5e-05; false; 0.013843;0.01; 0.013244; 0.001117; 7.1e-05; 3.6e-05; false; 0.016863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11939.mata;0.0; 0.001351; 0.001227; 0.000119; 6.7e-05; false; 0.003708;0.0; 0.001736; 0.00119; 0.000135; 6.9e-05; false; 0.00408
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11944.mata;0.01; 0.010556; 0.001362; 9.4e-05; 3.6e-05; false; 0.014532;0.01; 0.014566; 0.001081; 7.9e-05; 3.6e-05; false; 0.018206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11968.mata;0.03; 0.02649; 0.003092; 0.000152; 9.6e-05; false; 0.0355;0.04; 0.038564; 0.00241; 0.000133; 8e-05; false; 0.046843
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11999.mata;0.29; 0.231653; 0.013258; 0.000788; 0.001059; false; 0.295878;0.31; 0.304204; 0.005902; 0.000515; 0.00085; false; 0.339351
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12001.mata;0.03; 0.020573; 0.003126; 0.000207; 8.6e-05; false; 0.029191;0.03; 0.028295; 0.002607; 0.00016; 7.8e-05; false; 0.036866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12011.mata;0.05; 0.044191; 0.005664; 0.000291; 0.000147; false; 0.06027;0.03; 0.031717; 0.002195; 0.000187; 9.8e-05; false; 0.039291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12026.mata;0.0; 0.001306; 0.00078; 6.7e-05; 6.2e-05; false; 0.003044;0.0; 0.003195; 0.001202; 0.000115; 8.7e-05; false; 0.005881
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12047.mata;0.0; 0.00095; 0.001341; 0.000135; 6e-05; false; 0.003695;0.0; 0.002067; 0.00258; 0.000241; 0.000157; false; 0.006875
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12055.mata;0.02; 0.016284; 0.003905; 0.000336; 0.000217; false; 0.025354;0.02; 0.020804; 0.001508; 0.000142; 0.000117; false; 0.024803
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12062.mata;0.0; 0.00159; 0.00118; 0.000128; 7.3e-05; false; 0.004067;0.0; 0.001852; 0.001084; 9.7e-05; 7.3e-05; false; 0.004042
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12071.mata;0.01; 0.011681; 0.001133; 0.000133; 3.9e-05; false; 0.015398;0.03; 0.030412; 0.002052; 0.000136; 5.4e-05; false; 0.036793
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12107.mata;1.09; 0.937973; 0.027997; 0.000203; 0.00058; false; 1.11563;1.82; 1.87861; 0.027661; 0.00019; 0.00028; false; 2.03663
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12143.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12153.mata;0.03; 0.023113; 0.002262; 0.00021; 6.6e-05; false; 0.030204;0.03; 0.031355; 0.002087; 0.000132; 5.5e-05; false; 0.037959
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12167.mata;0.08; 0.067472; 0.004442; 0.00019; 0.000114; false; 0.083503;0.09; 0.090985; 0.00385; 0.000195; 0.000137; false; 0.106153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12182.mata;0.02; 0.006207; 0.008813; 0.000673; 0.000437; false; 0.020525;0.02; 0.008621; 0.008613; 0.00057; 0.00038; false; 0.022382
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12185.mata;0.3; 0.236186; 0.014083; 0.001109; 0.001076; false; 0.302831;0.34; 0.306087; 0.011753; 0.001331; 0.001146; false; 0.373082
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12283.mata;0.06; 0.049; 0.004177; 0.000318; 0.000176; false; 0.06519;0.07; 0.065285; 0.003801; 0.000428; 0.000231; false; 0.081562
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12290.mata;0.48; 0.443903; 0.005289; 0.000133; 8.5e-05; false; 0.500044;0.49; 0.502851; 0.005236; 0.000144; 0.000133; false; 0.548626
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12310.mata;0.0; 0.002632; 0.001917; 0.000174; 0.00011; false; 0.006419;0.0; 0.003251; 0.001707; 0.00016; 0.00011; false; 0.006688
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12334.mata;0.01; 0.008858; 0.001845; 0.000162; 4.6e-05; false; 0.013356;0.01; 0.01177; 0.001589; 0.000116; 9.1e-05; false; 0.015859
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12336.mata;0.09; 0.070116; 0.007749; 0.00038; 0.000254; false; 0.093702;0.1; 0.088523; 0.005793; 0.000442; 0.000308; false; 0.109521
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12345.mata;0.01; 0.006043; 0.00123; 0.000162; 3.5e-05; false; 0.009272;0.01; 0.008558; 0.00094; 8.2e-05; 2.5e-05; false; 0.011549
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12355.mata;0.07; 0.054839; 0.009822; 0.000456; 0.0001; false; 0.076394;0.04; 0.040949; 0.004233; 0.00032; 8.1e-05; false; 0.051351
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12388.mata;0.0; 0.001454; 0.001408; 0.000126; 6.4e-05; false; 0.00431;0.0; 0.001807; 0.001268; 0.00013; 1.3e-05; false; 0.004454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12419.mata;0.0; 0.003394; 0.001017; 6.9e-05; 1.7e-05; false; 0.005639;0.01; 0.008949; 0.001216; 9.9e-05; 5.5e-05; false; 0.012124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12516.mata;0.03; 0.020848; 0.004696; 0.000257; 5e-05; false; 0.030745;0.07; 0.056923; 0.008553; 0.00064; 0.000119; false; 0.074543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12549.mata;0.01; 0.009948; 0.000615; 5.1e-05; 3.3e-05; false; 0.012637;0.01; 0.014374; 0.000569; 4.8e-05; 3.2e-05; false; 0.017127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12554.mata;0.02; 0.020148; 0.003074; 0.000197; 4.5e-05; false; 0.028774;0.05; 0.053407; 0.005139; 0.000377; 8.7e-05; false; 0.066339
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12566.mata;0.0; 0.000884; 0.000682; 7.4e-05; 4.5e-05; false; 0.00237;0.0; 0.00098; 0.000564; 6e-05; 5.8e-05; false; 0.002252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12687.mata;0.0; 0.002928; 0.000657; 5.7e-05; 2.7e-05; false; 0.00476;0.0; 0.004066; 0.000593; 5.3e-05; 4.7e-05; false; 0.005705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12726.mata;0.0; 0.000755; 0.000233; 2.5e-05; 2.1e-05; false; 0.001593;0.0; 0.000846; 0.00028; 2.5e-05; 2.1e-05; false; 0.001584
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12740.mata;0.01; 0.013137; 0.001671; 7.6e-05; 4.9e-05; false; 0.018172;0.02; 0.019598; 0.001443; 0.000101; 5.1e-05; false; 0.025278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12829.mata;0.02; 0.014112; 0.001705; 8.8e-05; 5.3e-05; false; 0.01934;0.02; 0.019188; 0.001388; 8.8e-05; 5e-05; false; 0.023999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12846.mata;0.14; 0.127272; 0.001875; 0.000107; 0.000126; false; 0.149074;0.31; 0.326634; 0.001813; 9.5e-05; 9.5e-05; false; 0.344429
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12853.mata;0.0; 0.005369; 0.000737; 6.1e-05; 2.4e-05; false; 0.007588;0.0; 0.008135; 0.00056; 5.6e-05; 2.2e-05; false; 0.010236
